2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram
его не	2	2
похожи на	1	1
теперь ты	1	1
есть ли	2	1
на вопрос	2	1
нечто вроде	1	1
в руки	2	2
на то	3	2
же сохраняют	1	1
в животное	2	1
другом месте	2	1
случаи когда	1	2
обратимся к	2	1
имеется в	2	3
бы ему	1	1
в долганском	3	1
в некоторых	2	2
frazer неи	3	1
главным образом	2	3
как мы	1	4
однако не	1	1
она имеет	1	2
также в	2	1
другие предметы	1	1
по мере	3	1
можно указать	1	2
выхода из	1	1
может быть	17	11
не должен	4	1
и можно	1	1
и его	3	7
случаях когда	1	3
в одной	4	2
как полагают	1	1
правда в	1	1
его тело	1	1
то самое	1	2
одном случае	2	1
в огне	1	1
в саду	1	1
которой стояли	1	1
они приносят	1	1
в потусторонний	1	1
мифе о	1	5
эта сторона	1	2
ней на	1	1
из воды	1	1
голова и	1	1
подтверждается материалами	1	1
его проглотить	1	1
вовсе не	1	2
она не	5	3
если этот	1	1
который является	1	1
мертвых это	1	3
у якутов	1	5
есть не	1	1
это явление	2	2
в тех	2	3
этого мотива	5	4
пока не	4	2
что герой	5	2
с тем	9	4
здесь нет	2	2
сказки с	2	1
герой никогда	2	1
за собой	1	5
из этого	1	3
к дереву	1	1
нам сказка	1	1
в отдельности	1	1
этой детали	1	1
некоторые детали	1	1
здесь не	2	2
как указано	3	3
его у	1	1
его еще	1	1
обряде посвящения	1	1
увидим что	3	2
представления и	2	2
бывшей британской	1	2
в золотой	1	3
быть именно	1	1
на куски	4	1
отличие от	1	1
можно бы	1	1
на которых	1	1
жизнью и	1	1
сказке она	3	2
он за	1	1
его к	1	1
мотив в	1	1
неи этот	3	4
могло быть	1	2
и действительно	1	3
русской сказки	1	1
и других	1	3
же мы	2	5
здесь нас	1	1
со стороны	1	3
как он	3	6
д здесь	1	1
одно из	2	1
наталкивается на	1	2
у ворот	1	1
в таком	1	1
именно как	1	1
пришли в	2	1
нас к	1	5
что здесь	4	3
в частности	1	3
интересы и	1	1
нашей сказки	1	1
как говорит	1	1
на небо	1	8
через некоторое	1	1
показывает что	4	3
достаточно полно	1	1
на этой	2	2
здесь можно	5	7
очень ясно	1	2
не будем	4	2
не было	2	3
и очень	1	1
например у	1	3
не отражены	1	1
того чтобы	2	1
то это	6	5
с ними	2	2
приведем еще	1	1
только в	6	5
в этой	4	2
другой стороны	2	8
также есть	1	1
покажет нам	1	1
отношению к	3	2
сказках других	1	1
после этого	4	4
т е	29	22
в мифах	4	4
когда она	3	1
бы что	1	1
царство в	1	4
его с	1	3
нисхождение в	1	1
одна сторона	1	2
приведенных случаях	1	1
к этому	1	3
вспомним что	2	1
сказках типа	2	1
что душу	1	2
на ней	1	1
не подтверждается	1	1
сказке герой	1	5
и эта	1	3
и вполне	2	1
в античности	3	4
к заключению	1	3
почему именно	1	1
как в	5	6
иной мир	4	3
от этого	1	3
связи со	1	1
и не	11	10
что у	2	2
мы уже	6	6
но вместе	1	1
волосы на	1	2
с образом	2	1
например на	1	2
выше мы	3	1
й главе	1	1
подробную разработку	1	1
таким образом	7	12
быть разрешен	2	1
показывают что	2	5
связанные с	1	1
тем что	4	5
имеет свою	1	1
на море	1	1
выдержек из	1	1
и сказкой	1	1
который может	1	1
уже в	2	1
можно установить	2	1
иногда сам	1	1
в жизни	2	1
такое же	1	1
не только	18	10
связь этого	1	1
но кто	1	1
сказке говорится	1	1
наше изучение	1	1
он не	8	2
говорит он	1	2
что наряду	1	2
есть еще	1	2
леса и	2	1
смысле этого	2	1
там же	1	3
дает нам	2	2
все эти	4	8
в египетской	1	1
которого не	1	1
полагали что	1	2
в истории	1	1
здесь он	1	1
рассмотрим сперва	1	1
одну из	1	4
есть и	2	4
совершенно ясно	2	4
не знают	2	1
сказке о	1	3
только мы	1	1
я его	3	2
какую-то связь	1	2
входа в	3	1
змею которая	1	1
не будут	1	2
т д	18	8
относится и	1	1
неи что	2	1
представления о	5	10
можем установить	1	2
мира и	1	2
как кажется	1	1
в себе	4	3
вера что	1	1
и он	1	4
разработку этого	1	1
важно отметить	2	1
на его	2	4
ее за	2	1
более древнюю	1	1
ему волшебную	1	1
к тому	5	2
не людей	1	2
сильно пахучими	1	1
мы рассматривали	1	1
ранних материалах	1	1
бросают в	2	1
и этот	1	1
в эту	2	2
в преисподней	1	2
перед нами	2	2
состоят в	1	1
интересно что	2	2
одной стороны	3	7
ее то	1	1
по двум	1	1
как нам	1	1
разнообразных формах	1	1
что смерть	2	2
и для	2	1
с другом	1	1
проходит сквозь	1	1
это только	2	1
его пути	3	2
же представление	1	2
в америке	2	1
пускаются в	1	1
еще нет	1	4
и вместе	2	1
случаях говорится	1	1
в египетском	2	1
отметим еще	1	1
и эти	2	5
после чего	1	6
он увидел	1	1
подземное царство	1	1
нами как	1	2
не менее	1	1
сна даже	1	1
еще не	9	9
говорит фрэзер	1	1
не живет	1	1
не столько	2	1
же объясняется	1	1
так в	3	6
с ним	1	8
но на	1	1
этого обряда	2	1
образом мы	1	1
имеем в	5	4
не вполне	1	2
все еще	2	1
один сюжет	1	1
а в	12	3
и этим	1	5
умершего на	1	1
же можно	3	3
наши наблюдения	1	2
и более	2	1
представляет собой	5	2
только с	2	1
видим в	1	1
в русской	5	6
мы начнем	1	1
переходом на	1	1
тем она	1	1
эти случаи	4	2
это одно	1	1
иное царство	4	6
него и	1	3
на которой	2	1
одного из	1	1
но она	1	1
но с	2	1
и на	4	12
неи все	3	1
если герой	1	1
из которой	1	1
в уже	1	2
оно было	1	1
он на	1	1
которые в	1	2
не имеют	1	1
сказке мотив	1	1
сказке в	3	2
на одной	1	1
от него	1	3
чтобы они	1	2
и гиллен	1	1
время он	1	1
с которыми	1	1
этот обряд	1	3
в одно	1	2
идет по	1	1
так или	1	1
к сказке	2	2
на земле	1	4
представляли себе	1	2
с переходом	1	3
перейдем к	2	1
при обряде	2	2
как и	2	5
купались в	1	1
тому как	3	1
но еще	1	1
потому что	9	13
друг друга	1	1
на котором	2	3
почему он	1	1
как вся	1	1
и дала	1	1
охотничье происхождение	1	1
к самым	1	1
по этому	1	1
тогда как	1	2
видит в	2	1
змея она	1	1
будет ниже	1	2
и фрэзер	1	1
в то	1	5
и то	2	3
в мир	2	1
по отношению	3	2
никогда не	15	13
становится ясным	2	1
сказки и	1	1
можем наблюдать	1	2
тридесятое царство	4	6
царства не	1	1
на более	1	3
главе книги	1	1
им в	1	1
при посвящении	3	1
и в	15	26
сильный сон	1	1
есть вместе	1	1
связаны с	1	5
так же	13	2
отметить что	1	2
не умирает	1	2
под названием	2	2
с избушкой	1	1
состоял в	1	1
так что	6	3
и где	1	1
огонь и	1	1
не просто	2	1
а на	1	1
не видно	1	1
обряд и	1	1
из его	1	2
палец и	3	1
так как	14	18
и только	2	3
но не	2	2
чтобы все	1	1
такие люди	1	1
такой же	2	3
ключ к	2	1
спенсер и	1	1
не в	7	3
стадиально более	1	1
в земле	2	1
при анализе	1	1
для нас	4	2
как будто	3	3
восходит к	1	1
из другого	1	2
при встрече	1	1
так у	2	3
мы проследим	1	1
сводится к	1	2
не связан	1	1
мы должны	4	2
не могут	1	1
не похожи	1	1
раз когда	1	1
настолько что	1	1
в которых	2	2
по существу	2	1
бы он	1	1
этих материалов	1	1
смерть и	1	2
впоследствии когда	2	1
роль и	1	1
как она	4	1
за что	1	2
не совсем	3	1
что под	2	1
она сама	1	1
в таких	2	1
как это	3	5
происходит потому	1	1
что этот	3	2
меня на	1	1
с этим	5	2
царство мертвых	6	4
этой стадии	2	1
на горизонте	1	1
от начала	1	1
и с	4	6
змей и	1	1
играет с	1	1
предположить что	3	3
но это	4	4
бросает ему	1	1
неи в	1	4
в него	2	3
при земледелии	1	1
имеет вид	1	1
он находится	1	1
ты видишь	1	1
когда он	3	3
они купались	1	1
нет необходимости	2	2
ее в	2	6
как один	1	1
знаем что	12	2
же в	1	1
тех случаях	1	3
е в	1	2
так часто	1	2
ее и	1	1
видим и	1	1
можем предположить	1	1
более поздняя	1	1
книги мертвых	2	5
тут же	2	1
и вновь	1	1
место где	1	1
собственно не	1	1
это не	2	4
шли они	1	1
именно на	1	2
к большой	1	1
это видно	1	1
gressmann неи	1	1
с другой	2	10
некоторое время	2	1
их можно	1	2
и др	4	2
а если	1	1
было подобно	1	1
и как	1	2
на небе	1	5
неи иногда	1	1
другого человека	1	1
но он	4	2
далеко не	1	3
уже знаем	3	2
того как	4	3
было бы	5	2
это значит	1	1
а иногда	1	1
нас же	1	1
как бы	6	4
имеет власть	1	1
это последний	1	1
обоих случаях	1	1
зв неи	1	1
животными и	1	1
смерти чтобы	1	1
есть какая-то	1	1
казалось бы	1	1
мимо них	1	1
герой очень	1	1
прежде всего	5	4
о его	2	1
их не	1	1
на островах	4	3
вот несколько	4	1
должно было	3	1
смерти а	1	1
на один	2	1
а с	2	2
героя но	1	1
но действительно	1	1
при появлении	1	1
видно что	6	2
охранитель царства	1	1
у нас	1	5
случай когда	1	2
к своему	1	3
но и	14	9
но есть	2	3
сказке мы	1	1
же что	1	1
силу и	3	2
вопрос не	1	3
именно в	2	1
имеем например	1	1
а затем	2	1
в очень	3	4
с перенесением	1	1
до сих	6	4
не знает	2	1
и ведьма	1	1
особый интерес	1	1
это может	1	1
остается в	1	1
видели также	1	1
ясно и	2	1
в зависимости	1	1
будто бы	2	1
мертвых здесь	1	2
мы не	3	6
чем в	1	1
одной из	4	1
медведи и	1	1
сказка дает	1	1
мы можем	8	7
как тесно	1	1
в сказку	1	1
несколько ближе	1	1
только при	1	1
др с	1	1
от его	1	1
здесь мы	3	4
видели в	1	2
этом не	1	1
каждый день	1	1
мы рассмотрим	2	3
это происходит	1	1
и наконец	5	3
власть над	4	7
животные в	1	1
зависит от	2	4
живых и	1	2
в главе	1	1
в целом	1	1
также как	2	2
над жизнью	1	1
заставляют нас	2	1
что не	1	2
что эти	4	2
мотива с	1	1
и пр	7	1
от животного	2	1
не что	2	1
а не	5	2
из видов	2	1
русской сказке	6	6
этот вопрос	1	1
с этой	1	2
значит что	1	2
с одной	4	7
большого дома	1	1
в этом	11	12
еще яснее	1	2
позволит нам	1	1
которая была	1	1
нет есть	1	1
если мы	1	1
превращается в	2	7
что некогда	2	1
подобного рода	1	1
над животными	3	1
от солнца	1	2
эта деталь	1	1
об этом	11	1
дать ему	3	1
точно так	6	2
огромное количество	1	1
быть и	1	1
объяснить эту	1	1
этого вопроса	1	1
других случаях	2	1
когда ты	1	1
что мы	3	2
человека или	1	1
и ее	2	3
быть проглоченным	1	1
еще несколько	1	1
а во	1	1
том как	1	3
он говорит	1	1
здесь с	1	1
и некоторые	1	2
в иной	5	1
попадает в	5	3
также что	2	1
и под	1	3
и из	2	1
известных нам	1	1
на него	5	2
земного и	1	1
еще одна	1	1
оказывается что	2	1
одна из	2	2
связи сказки	1	1
герой отправляется	2	1
же как	5	3
и один	1	1
с обрядами	1	2
в свои	1	2
из этих	3	4
очень много	8	1
ранних известных	1	1
что пришелец	1	1
в середине	1	1
этого слова	1	1
все это	3	1
пути в	2	1
пор мы	2	2
в качестве	3	3
boas неи	2	1
мере того	2	1
и есть	5	1
их в	2	3
находится в	2	1
на своем	1	4
же когда	1	1
из тела	3	1
другого мужчины	1	1
и когда	2	1
в огонь	1	1
он и	3	2
с душой	1	1
возразить что	1	1
отсюда же	1	2
молодых людей	3	1
большую роль	1	1
он герой	1	1
полагают что	1	1
мыслится как	1	1
с ее	2	1
не делают	1	1
всегда только	2	1
этой стороны	1	1
тела и	1	2
они не	4	3
под этим	1	1
например в	2	7
но никогда	1	1
волосами и	1	1
также не	2	2
то же	10	5
более подробное	1	1
то не	2	1
приходит в	1	2
при помощи	2	3
уже нет	1	1
друг под	1	1
героя в	1	2
другими словами	4	3
как то	1	1
змей также	1	1
что формы	1	1
мертвых в	2	1
связана с	6	3
чтобы получить	1	2
не будет	1	5
эта связь	3	6
этот круг	1	1
в озере	1	2
живой человек	1	1
в которое	1	2
вот почему	1	3
этим же	2	1
на три	2	1
долганский фольклор	3	2
с целью	1	1
здесь герой	4	1
характерно что	1	1
это так	2	1
предполагают что	1	1
случай мы	3	2
в свете	2	1
и если	2	1
думают что	1	1
страх перед	3	1
мифах и	1	1
задний план	1	1
с собой	1	2
в египте	1	16
что же	1	2
на колени	1	1
уже только	1	2
переносится в	1	1
в обратном	1	1
она живет	1	1
чтобы быть	1	1
мы видим	8	5
д но	2	1
что сказка	1	3
позднее явление	1	1
кости и	1	1
образом в	1	1
очень интересный	1	2
вопрос о	4	3
объясняет и	1	2
не всегда	1	4
к нему	5	1
он взял	2	1
что ни	1	1
сказкой не	1	2
и штернберг	1	1
ничего не	7	2
попасть в	1	4
неи эти	1	1
а это	1	1
ее на	1	2
можно привести	3	1
что он	24	9
установить что	3	2
животных он	1	1
и тот	1	1
если он	1	3
что они	10	2
этим самым	1	2
к этой	4	1
должен быть	1	1
в нем	7	8
главе о	1	1
в других	3	4
эти представления	3	5
заметить что	2	1
или иначе	1	1
свою противоположность	1	1
иногда как	1	1
во всех	2	1
связанное с	1	1
он был	3	2
в книге	1	4
этот миф	1	2
их к	1	1
что и	6	4
один из	8	3
неи но	2	2
уже не	1	7
в сказках	8	3
более древних	1	1
должны были	8	2
в это	1	4
при всей	1	1
здесь она	2	2
зп неи	2	1
же и	3	1
и подземного	1	1
эти обряды	2	2
в силу	2	1
к себе	2	2
а по	1	1
но так	1	3
в обрядах	2	1
этим в	1	2
он в	3	1
к этим	1	1
между прочим	3	1
и смертью	1	1
представление о	2	9
в обряде	7	1
подобных случаях	1	1
одинаково и	1	1
следы этих	1	1
такой случай	1	2
до его	1	1
хозяев стихий	1	1
вдруг на	1	1
этот случай	4	6
видели выше	1	1
и здесь	9	1
он подошел	1	1
очень редки	1	1
суть дела	1	1
нам ступенях	1	1
или в	2	3
одну сторону	1	1
и по	2	4
но в	6	7
человека в	2	2
своем пути	1	2
других сказках	1	1
со мной	2	1
яги и	2	1
эта черта	2	1
здесь совершенно	1	2
своего рода	1	2
действительно ли	1	1
превратился в	1	3
пришел к	2	1
сих пор	7	4
америке здесь	1	1
появляется с	2	1
надо остановиться	1	1
связанных с	1	1
тем не	1	1
в тридесятое	3	4
этой связи	1	1
это далеко	1	2
а именно	3	9
разница в	1	1
то оно	1	1
при этом	4	3
будет сказано	1	1
сохранились в	2	1
того что	3	2
том что	7	10
но уже	1	1
у нее	4	1
но что	1	1
у него	4	7
в ней	4	5
а потом	4	2
видели что	3	3
объяснит нам	1	1
в другом	9	1
что иное	2	2
о котором	1	2
случае интересно	1	2
она и	2	1
в этих	11	2
них не	1	1
влечет за	1	2
в котором	5	1
очень разнообразную	1	1
что его	1	1
они были	2	1
друга но	1	1
говорилось выше	1	2
формы его	1	1
он имеет	2	4
или другого	1	1
этом он	1	1
к ней	2	1
нам также	1	2
там в	1	3
божества и	1	1
живого и	1	1
это означает	1	2
часто в	2	1
себе что	1	1
был бы	2	1
это ее	1	1
но все	5	2
а также	2	4
я видел	1	1
и ребенок	1	1
формы этого	1	1
что это	6	2
можно было	5	2
и это	3	8
американском мифе	2	1
собой всю	1	1
смерти и	7	2
в этот	1	1
переходит в	1	1
только одна	1	3
в подобных	1	1
и другие	4	3
древнейшие представления	1	1
и герой	2	1
и часто	2	1
т д.<неи	1	2
и живущей	1	1
встрече с	1	1
соответствии с	1	1
приходит к	1	3
с ягой	3	1
со всех	4	1
почти всегда	1	3
