2gram	Losev_ProblemaSimvolaiRealistich_partition_part5_wordlist_2gram	Losev_ProblemaSimvolaiRealistich_partition_part1_wordlist_2gram
порождающая модель	1	1
именно у	1	1
но с	1	1
и без	1	2
и на	8	6
вплоть до	1	1
три разных	1	1
есть уже	1	1
от него	1	1
по крайней	2	4
или вернее	3	3
и понятия	1	1
в одно	4	1
так или	2	1
тот на	1	1
вообще не	2	1
то или	2	1
по его	2	2
нем и	1	1
для того	8	3
уже знаком	1	1
нужно считать	1	1
все такого	1	1
то на	2	1
факт что	1	2
как и	3	7
с теорией	1	1
но еще	2	2
потому что	16	13
не имеется	1	1
древних греков	1	1
в бесконечный	11	2
что для	2	1
на котором	1	1
встречаемся с	1	1
но вот	1	1
в самом	6	5
быть это	1	1
его из	1	1
только и	3	3
при всем	1	2
по этому	3	2
что наш	1	1
в то	6	4
и то	6	5
поэтому в	1	1
никогда не	7	7
конечно эту	1	1
раз в	1	2
этом отношении	1	1
а э	1	1
виде то	1	1
всех этих	7	1
можно ли	5	1
конца xix	2	1
которой они	1	1
и в	32	30
все время	2	3
жизни человека	1	1
так же	9	5
и самый	1	1
без всякого	2	2
так что	6	11
этого однако	1	1
пользуются этим	1	1
не просто	23	5
другое что	1	1
нам представляется	1	1
так как	11	6
понимать не	2	1
дальнейшем и	1	1
и только	4	2
и образа	2	1
но не	9	7
одновременно с	1	1
ни стало	1	1
в стороне	1	1
не в	4	7
как будто	3	3
для нас	5	10
даже не	1	1
для всех	1	1
природы которая	1	1
всего прочего	1	1
которые требуют	1	1
сводится к	1	1
есть в	5	2
мы должны	5	1
не могут	2	2
символе в	1	1
по существу	2	2
для которого	3	1
человек в	1	1
мы выше	4	2
и об	1	1
и до	2	2
на нее	1	1
о своем	2	2
раз и	9	2
в таких	2	2
как это	6	1
только ради	1	1
из себя	1	1
все указанные	1	1
что этот	2	5
с этим	3	1
есть принцип	2	1
и глубоко	1	1
и с	2	5
я и	2	1
больше чем	2	2
но это	8	1
смысле слова	7	3
в него	2	1
уже содержит	1	1
под влиянием	1	1
это в	1	1
не для	2	1
и всякий	1	1
во что	1	1
одному тому	1	1
ее в	2	2
же в	4	3
в брак	1	2
в настоящую	1	1
конечно не	1	2
подробнее и	1	1
и самого	1	3
здесь только	2	1
настоящего изложения	1	1
тут же	1	6
также и	11	12
на тот	2	2
это все	1	1
это не	6	2
именно на	3	2
и образ	1	1
и всего	1	1
с другой	3	6
и как	6	6
а если	1	1
иной раз	1	2
здесь в	3	2
которую мы	1	1
необходимо обратить	1	1
но он	3	5
далеко не	5	4
искусства и	3	1
того как	3	5
было бы	8	4
в чем	3	2
что такое	6	1
как бы	14	6
из всех	1	2
если оставить	1	1
об его	3	2
имеет значение	1	1
а его	1	4
чтобы это	1	1
но ясно	1	2
и мало	1	1
прежде всего	10	6
указывает на	14	3
точки зрения	3	10
всей его	1	1
одного автора	1	1
ничего кроме	1	1
видно что	1	1
хватаются за	1	1
уже по	1	1
у нас	14	7
но и	9	13
к своему	1	1
силу и	1	1
на друга	1	1
в ее	3	3
есть смерть	1	1
именно в	4	3
нашей теории	1	1
красоты и	1	1
нет и	2	1
до сих	3	2
духа и	1	1
их на	1	1
ясно и	2	1
будто бы	1	5
это тоже	2	1
том чтобы	1	1
а самый	1	1
себе но	3	1
мы не	2	2
хотели бы	1	1
анализ этих	1	1
как символ	6	9
по одному	1	1
только тем	1	1
у древних	3	1
мы можем	4	5
всей своей	1	2
больше и	1	1
и свое	1	2
стали понимать	1	1
только для	3	2
науки и	2	1
после всех	2	1
века однако	1	1
в результате	2	7
самый этот	1	1
на самом	6	1
является для	1	1
философии и	4	1
этом же	1	1
с латинским	1	1
не к	1	2
в науке	2	2
символа которое	1	1
и вовсе	4	1
можем найти	1	1
i в	1	1
что не	3	2
с большим	1	1
а не	15	5
во-первых это	1	1
не что	2	3
здесь перед	3	1
этот вопрос	1	1
с этой	1	2
гораздо более	2	4
крайней мере	2	4
в этом	19	17
которая была	1	1
из земли	1	4
миф о	1	5
совсем другой	1	1
если мы	11	1
время как	1	3
подобного рода	5	7
почему же	1	1
об этом	10	4
точно так	4	3
рассматриваться в	1	1
огромное количество	1	1
что согласно	1	1
нет никаких	1	1
небес и	1	3
его жизни	1	1
и делает	3	2
и ее	8	1
том как	2	1
является наиболее	1	2
он говорит	1	2
всем известно	1	1
не нужным	1	1
и некоторые	1	1
между собою	7	1
только поверхностные	1	1
г в	1	1
для себя	3	5
но по	1	1
они должны	1	1
и знал	1	1
а только	5	1
оказывается что	2	4
то этого	1	1
и начал	1	1
из этих	2	1
в свои	1	1
очень много	3	1
поскольку в	2	3
расстаться с	2	1
тот его	1	1
не сознавая	1	1
находит в	1	3
совсем другое	1	1
все это	7	1
не чем	1	2
друг на	1	1
в качестве	2	4
в стихотворении	1	14
этой поэмы	1	2
ведь не	1	1
едва ли	2	4
на свои	1	1
как именно	2	4
и смерть	1	1
и есть	6	1
самом деле	6	2
их в	4	1
мы будем	2	2
по своей	1	2
в целях	2	2
об окончании	1	1
он и	8	5
если в	1	1
что я	1	1
об этой	1	1
хотя и	6	8
не так	1	4
юпитера и	1	1
с ее	1	1
ее не	1	1
тот момент	1	1
и другое	2	3
только на	4	1
что оно	3	1
внутренняя сущность	1	1
где он	1	1
содержится в	1	1
то же	10	2
при помощи	13	6
просто не	1	1
другими словами	3	1
как то	1	1
кого не	1	1
тут не	1	1
не будет	2	2
которые не	3	1
этом смысле	6	3
есть символ	14	1
от человека	1	1
говорит и	3	1
xix века	1	1
нас не	2	3
и если	6	1
терминологию и	1	1
ту или	1	1
говорят о	2	1
а все	1	1
только что	2	1
в такой	1	1
самого обыкновенного	1	1
ни были	1	1
с весьма	1	1
втором смысле	1	1
и их	1	5
представляется нам	1	1
то более	1	2
утверждает что	1	1
эта для	1	1
вопрос о	1	1
как говорят	2	1
в которой	2	5
момент в	2	1
к нему	3	3
можно сказать	5	6
что ни	2	1
здесь является	2	1
мы приведем	1	1
ничего не	10	2
именно с	1	1
что он	7	7
что по	1	1
данном случае	8	2
если он	1	2
что они	3	3
должен быть	1	1
в нем	13	6
чтобы в	1	1
в других	5	3
или иначе	2	1
и свой	1	1
никакой возможности	1	1
в дальнейшем	4	7
он был	1	2
гораздо больше	2	2
символа как	5	1
по поводу	4	2
доходит до	1	1
или по	1	1
только потому	3	1
настоящую минуту	1	1
один из	4	2
уже не	3	6
ясно что	3	4
дать ей	1	1
с точки	3	8
и такая	1	1
отношения к	1	1
но только	2	3
не раз	1	1
в это	2	2
же и	3	1
не считать	1	1
в силу	1	5
а по	1	1
бесконечный ряд	12	2
он в	2	3
чем перейти	2	1
между прочим	2	1
что было	1	1
представление о	1	2
котором можно	1	1
хотя бы	3	2
или иной	5	1
с некоторым	1	1
о любви	2	1
для целей	1	2
и здесь	6	1
в настоящее	3	3
здесь как	1	2
или в	4	4
представляется что	1	1
учение о	3	3
символа мы	7	1
во втором	1	2
и чувств	1	1
но в	14	9
это мы	2	1
надо считать	1	1
однако уже	2	1
всякого рода	1	2
а я	1	1
не имеет	2	1
но зато	1	1
у гёте	4	3
сих пор	3	2
и сам	1	4
если и	1	1
оставить в	1	1
тем не	18	5
конце концов	4	6
а именно	12	12
которого он	2	1
совершенно правильно	1	1
при этом	6	4
большим трудом	1	1
в нашей	1	2
или иных	2	2
здесь тоже	1	3
но уже	5	2
того что	7	3
том что	12	17
внимание на	1	3
а потом	2	3
в другом	1	3
не зная	1	1
что иное	2	3
о котором	1	3
в нее	1	1
однако и	3	1
и рисует	1	1
и следовательно	3	1
сама по	4	1
в котором	5	2
правда не	1	1
что его	3	3
ум разум	1	1
вообще является	1	1
может считаться	1	1
моментов этого	1	1
откуда и	2	2
сам по	7	1
того же	3	4
знал что	3	1
мог бы	1	1
бы даже	1	1
не о	2	1
иное в	1	1
на себя	2	1
важно для	1	1
к ней	1	1
происходит от	1	1
совсем не	4	3
в искусстве	3	1
он стоит	2	1
поскольку он	2	1
нисколько не	3	5
в понятии	2	1
входит в	4	1
сделать одно	1	1
тоже весьма	1	1
то ни	1	2
в романе	1	1
но все	3	4
мы увидим	3	1
получилось так	1	1
отдельных черт	1	1
указание на	4	1
а также	4	3
не требует	1	1
можно было	3	2
что это	3	1
говорит о	3	7
и это	9	1
должны сказать	2	1
а еще	1	1
больше как	1	1
без всякой	2	1
в связи	4	7
или из	3	1
ничего общего	11	1
