2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram
из которого	1	1
связано с	4	1
там где	5	3
имеются в	2	1
мы видели	11	6
случае совершенно	1	1
здесь еще	4	1
сказать что	3	2
к пониманию	1	1
пребывание в	1	1
и птиц	1	1
аф вар	4	3
не могло	2	2
вместе с	8	6
можно заметить	1	1
воды в	1	1
через море	1	1
в лесу	1	12
мертвых и	3	1
что охотник	1	1
мы знаем	2	8
он земное	1	1
представлений о	7	2
чтобы лучше	1	1
в том	12	3
царства мертвых	5	2
в его	5	5
показывают как	1	1
все тех	1	1
с развитием	1	1
речь будет	2	2
религиозные представления	2	1
что тот	1	1
эти указания	1	1
с золотыми	1	3
на коня	1	2
и может	1	1
к другой	1	1
загробном мире	1	1
много примеров	1	1
приводит к	1	1
от того	3	2
о том	7	4
меня не	1	3
герой только	1	1
представления что	1	1
русских сказках	1	2
живет в	2	2
см в	1	1
отношение к	1	2
на берегу	3	2
этот мотив	5	4
сказки в	1	1
пути к	1	1
есть ли	1	1
и змей	1	1
совершенно точно	2	1
на вопрос	1	3
не сохранила	1	3
в руки	2	3
на то	2	3
еще одного	1	1
в животное	1	5
в индии	3	1
как воплощение	1	1
которых он	2	1
в греческой	3	1
случаи когда	2	2
имеется в	3	2
что между	4	1
есть только	1	3
сказке эти	1	1
должны быть	2	1
и функции	1	1
и наоборот	1	2
в некоторых	2	5
вскочил в	2	1
этого развития	1	1
главным образом	3	2
поля и	1	1
как мы	4	5
однако не	1	1
можно указать	2	2
не все	1	1
по мере	1	1
относится к	2	3
от своего	1	3
известно что	2	2
может быть	11	14
которые очень	1	1
случаях когда	3	3
и его	7	10
в одной	2	3
и луга	1	1
как полагают	1	1
много лет	1	1
не могут	1	2
в мексиканском	1	1
вообще на	1	1
что как	1	1
одном случае	1	3
в огне	1	1
только тогда	1	3
в саду	1	1
его тело	1	1
из воды	1	1
вовсе не	2	4
она не	3	3
если этот	1	1
рек и	3	1
у якутов	5	3
между двумя	1	12
которых это	1	1
есть не	1	1
к ним	1	2
это явление	2	1
в сказании	3	1
ответить на	1	1
этого мотива	4	3
пока не	2	1
что герой	2	2
с тем	4	2
вздумать ни	1	1
здесь нет	2	1
по голове	1	1
в виде	6	2
наше внимание	1	1
травами и	1	1
по всему	2	1
в отдельности	1	2
здесь не	2	4
этого момента	1	1
как указано	3	2
его еще	1	1
бы в	1	1
объясняет нам	1	1
увидим что	2	2
сказании о	2	1
при каждом	1	1
воды или	1	1
между героем	1	2
могла быть	1	1
можно бы	1	1
на которых	1	1
жизнью и	1	1
чтобы овладеть	1	1
на восток	1	1
его к	1	3
неи этот	4	1
могло быть	2	1
и действительно	3	3
русской сказки	1	1
и других	3	3
будет исчерпана	1	1
со стороны	3	1
как он	6	6
д здесь	1	1
одно из	1	1
понять этот	1	1
из синя	1	1
рыба или	1	1
в древнем	1	1
том свете	4	1
детали не	1	1
нас к	5	7
что здесь	3	7
в частности	3	2
ясно он	1	1
как говорит	1	1
на небо	8	7
есть выражение	1	1
то он	2	1
пребывания в	1	1
показывает что	3	10
напоить их	1	1
здесь можно	7	2
на этой	2	1
не будем	2	1
всему миру	2	1
больте-поливка iii	1	1
и даже	1	4
и очень	1	1
между небом	1	1
не было	3	1
и тем	4	2
нет у	1	1
бог солнца	1	1
смерть в	1	1
также имеет	1	1
то это	5	5
в своих	3	1
приведем еще	1	1
только в	5	3
черного коня	1	1
и при	1	3
с ними	2	5
другой стороны	8	4
в этой	2	2
также есть	1	2
и убивает	1	1
плоды и	2	1
с того	1	3
первобытного человека	1	1
т е	22	18
в мифах	4	2
когда она	1	1
царство в	4	1
то и	2	1
его с	3	2
одна сторона	2	1
к этому	3	5
с золотой	1	2
вспомним что	1	1
им самим	1	1
но для	2	2
сказке герой	5	3
в античности	4	4
эта форма	1	2
как в	6	7
иной мир	3	6
не случайно	1	2
с образом	1	1
и не	10	9
что у	2	3
туда где	1	1
мы уже	6	5
но вместе	1	1
здесь же	4	1
сравнительных материалов	1	1
выше мы	1	2
есть так	1	1
были найдены	1	2
иного мира	2	1
таким образом	12	10
тем более	1	1
представление имеется	1	1
елены прекрасной	1	1
показывают что	5	2
в гробницах	1	1
не видели	1	1
он как	1	1
связанные с	1	3
здесь довольно	1	1
тем что	5	5
одно и	1	1
и сказкой	1	1
уже в	1	2
можно установить	1	1
сказка знает	1	2
было очень	1	1
такое же	1	4
скотоводческого народа	1	1
не только	10	15
в наши	1	1
связь этого	1	1
есть синоним	1	1
он не	2	7
говорит он	2	1
иногда это	4	2
бежит от	1	1
сказка архаичнее	1	1
что даже	1	1
проследить еще	1	1
смысле этого	1	2
леса и	1	2
дает нам	2	4
все эти	8	3
уже указывалось	1	1
по содержанию	1	1
он имел	1	1
на связь	1	1
в египетской	1	1
некоторые другие	2	1
в данном	3	3
не стало	1	1
в истории	1	2
рассмотрим сперва	1	2
царство поэтому	1	1
есть и	4	2
совершенно ясно	4	2
так если	1	1
на языке	1	2
сказке о	3	3
входа в	1	3
со своим	1	1
иногда и	1	2
т д	8	24
земледелия и	1	1
неи что	1	1
в лодке	1	2
представления о	10	3
крылья в	1	1
в себе	3	2
очень наивно	1	1
с той	1	2
и он	4	3
здесь уже	2	1
него есть	1	1
змея и	12	1
за это	1	2
как на	3	1
вряд ли	1	1
чем говорилось	1	1
на его	4	3
ему волшебную	1	1
к тому	2	1
меня и	3	2
с появлением	6	4
он бежит	1	1
и становится	1	1
умерших в	1	1
мертвой но	1	1
как у	2	1
таким же	3	6
утверждать что	2	1
в представлениях	1	1
в общих	1	1
передний план	1	1
на передний	1	1
сообщают что	1	1
что кто-то	1	1
перед нами	2	3
или сам	1	1
интересно что	2	4
эти черты	1	1
хтоническая природа	1	1
и те	2	1
шамана а	1	1
социальной жизни	1	1
античности и	1	1
это только	1	1
в области	1	2
сам он	1	1
бога и	1	1
же представление	2	2
но даже	1	1
в америке	1	3
и вместе	1	1
голове на	1	1
существо он	1	2
может оказаться	1	1
довольно ясно	1	1
и эти	5	1
земли и	2	2
он увидел	1	1
кремнем и	1	1
для более	1	1
не потому	3	1
не менее	1	2
в борьбе	1	1
еще не	9	6
знает что	1	1
ниже когда	1	1
под землей	4	1
целый ряд	2	1
в загробном	1	1
над рекой	1	1
или вообще	2	1
так в	6	4
большей частью	2	3
с ним	8	1
общих чертах	1	2
но на	1	1
этого обряда	1	1
образом мы	1	1
в американских	1	2
на все	1	1
не вполне	2	1
все еще	1	3
руки в	1	1
имеем в	4	2
близок к	2	1
и этим	5	2
на того	1	1
тому что	1	1
а в	3	8
историческое явление	1	1
из тридесятого	1	2
однако что	1	1
со змеем	4	2
иван-царевич встал	1	2
случаях это	1	2
и более	1	3
книга мертвых	2	1
только с	1	2
в христианство	1	1
представляет собой	2	2
видим в	1	1
в русской	6	3
в первобытном	1	1
переходом на	1	2
его чтобы	1	1
д мы	1	2
на них	1	1
эти случаи	2	2
а через	2	1
чтобы он	1	2
и вот	3	2
иное царство	6	6
в своем	2	2
у сибирских	1	1
на которой	1	2
подобные примеры	1	1
героем и	1	1
одного из	1	1
тотемное животное	1	1
но она	1	1
но с	1	1
и медным	1	1
его врагов	1	1
в меньшей	1	1
неи все	1	1
если герой	1	2
и на	12	2
за тридевять	3	1
как вообще	1	1
герой получает	2	4
не имеют	1	1
вечное изобилие	1	1
сказке в	2	2
на одной	1	1
от него	3	2
почему и	1	2
из моря	1	1
наш сказочный	1	1
оттого что	3	1
вообще не	3	1
на земле	4	3
к сказке	2	4
с переходом	3	2
с двумя	1	1
зеленин в	1	1
говорит герою	1	1
при обряде	2	1
к чему-то	1	1
как и	5	7
индия и	1	2
наружности и	1	1
тому как	1	1
вступают в	1	2
другую сторону	1	1
потому что	13	6
пространственных представлений	1	1
друг друга	1	1
с такой	1	1
на котором	3	3
в царстве	2	1
древнем египте	1	1
с конем	2	7
человеком и	2	2
на том	8	2
тогда как	2	4
в то	5	1
и то	3	6
в мир	1	1
тридесятое царство	6	4
никогда не	13	2
надо умилостивить	1	1
становится ясным	1	1
им в	1	1
случай интересен	2	1
царства не	1	1
что есть	1	2
героя а	1	2
при посвящении	1	3
и в	26	26
так же	2	18
так что	3	2
огонь и	1	4
приводят к	3	1
не просто	1	4
а на	1	4
не видно	1	2
из его	2	1
в греческом	2	2
волшебные предметы	1	4
более поздний	1	3
и только	3	5
но не	2	5
так как	18	9
смерть или	1	1
яркий образ	1	1
такой же	3	1
ясный сокол	1	1
не в	3	5
в охоте	1	1
в земле	1	1
при анализе	1	1
для нас	2	3
свете сравнительных	1	1
как будто	3	1
по одним	1	1
как герой	1	1
представляют себе	2	1
есть в	1	2
на этом	1	2
синя моря	1	1
из иного	1	1
для исследователя	1	1
мексиканском сказании	1	1
мы должны	2	5
все функции	1	1
в которых	2	4
по существу	1	3
чаще всего	5	1
может дать	1	1
причем для	1	1
на свою	1	1
аф неи	1	3
этих материалов	1	2
смерть и	2	1
а она	1	1
выражена в	1	1
и глаза	1	1
связь это	1	1
не совсем	1	1
мог быть	1	1
она сама	1	1
он держит	1	1
же она	1	1
можно наблюдать	2	2
поздно в	1	1
в таких	1	2
как это	5	3
видно по	1	2
происходит потому	1	1
хозяина стихии	1	1
что этот	2	4
с этим	2	2
и всем	1	1
в африке	5	3
тридесятого царства	6	2
тех же	1	2
приводит рассмотрение	1	2
мертвец в	1	1
он имеющий	1	1
и с	6	5
сказке это	1	3
предположить что	3	6
но это	4	3
вар неи	1	1
неи в	4	4
в него	3	1
героя через	1	1
существо которое	1	1
при земледелии	1	1
под влиянием	1	1
это в	1	1
когда он	3	6
эти животные	1	1
нет необходимости	2	3
пр есть	1	1
знаем что	2	7
в воду	1	1
же в	1	3
тех случаях	3	2
и хотя	2	1
е в	2	3
есть явление	1	1
так часто	2	1
видим и	1	1
можем предположить	1	1
более поздняя	1	2
когда речь	1	1
чертах все	1	1
тут же	1	2
для этого	1	1
здесь только	1	1
на тот	2	1
этой же	1	1
греческом мифе	2	2
это не	4	5
и вновь	1	1
образом и	2	1
это видно	1	2
с другой	10	4
крылья и	1	1
и др	2	5
и как	2	5
в другое	1	1
земное существо	1	1
еще другим	1	3
девушек а	1	1
почему это	1	1
в ведической	3	1
форме мы	1	1
сказке сказать	1	1
от жажды	1	1
именно к	1	1
уже знаем	2	1
но он	2	4
того как	3	4
было бы	2	2
убивает змея	6	1
как бы	4	3
видели как	3	2
неимы рассмотрели	1	1
и наш	1	1
животными и	1	4
лучше понять	1	1
прежде всего	4	1
с небом	1	1
вопрос общий	1	1
их не	1	2
сказка отражает	2	1
точки зрения	1	1
смерти а	1	1
а с	2	1
что именно	1	1
предмета и	1	1
видно что	2	1
считая что	1	1
человека с	1	3
у нас	5	2
случай когда	2	2
к своему	3	3
но и	9	12
но есть	3	2
силу и	2	1
на землю".<неи	1	1
на друга	1	1
представление что	5	1
именно в	1	1
над ним	1	1
а затем	1	3
в очень	4	1
до сих	4	5
не знает	1	1
тридевять земель	3	1
особый интерес	1	1
по воздуху	3	1
более древние	1	1
обычно они	1	1
в зависимости	1	1
будто бы	1	1
ясно и	1	1
это приводит	1	3
мы не	6	1
одной из	1	1
северной америке	2	1
мы можем	7	6
в сказку	1	7
несколько ближе	1	1
в подземный	1	2
сказка не	2	2
уже выше	2	2
только при	1	1
от его	1	1
это объясняет	3	2
план выдвигается	1	1
здесь мы	4	2
как приобретение	1	1
не видим	1	1
но эти	2	1
каждый день	1	1
мы рассмотрим	3	7
думая что	1	1
это происходит	1	2
раков и	1	1
с кем	1	1
и наконец	3	1
власть над	7	11
животные в	1	1
сквозит в	1	1
зависит от	4	1
только наиболее	1	1
в главе	1	2
в целом	1	2
сказочных материалов	1	1
коня есть	1	1
над жизнью	1	1
он его	1	1
звери в	1	1
землю и	1	1
что не	2	1
некогда имевшегося	1	1
что эти	2	1
мотива с	1	1
и пр	1	11
от животного	1	1
не что	1	3
вода и	1	2
а не	2	6
русской сказке	6	4
этот вопрос	1	2
небо и	3	1
с этой	2	2
все что	4	4
юношей и	1	1
силы и	1	1
в этом	12	7
нет есть	1	1
вундт возможно	1	1
если мы	1	1
превращается в	7	7
время как	3	1
над животными	1	4
все те	1	1
аф в	2	1
хочет ее	1	1
примеры показывают	1	1
об этом	1	7
точно так	2	5
что умершие	1	1
быть и	1	1
есть сказки	1	1
в образе	10	3
по другим	1	1
других случаях	1	1
одним из	1	1
когда ты	1	1
золотой окраски	1	1
и знает	1	1
что мы	2	3
сказке не	1	4
у индейцев	4	1
людей и	2	1
это перемещение	1	1
смерть от	1	1
том как	3	2
конь не	1	1
он говорит	1	2
в иной	1	6
попадает в	3	3
в тех	3	4
иван на	1	1
изучение и	1	1
сел на	2	1
это более	1	1
греческой мифологии	1	1
старика и	1	1
на него	2	3
дальше и	1	1
он иногда	3	2
одна из	2	2
же как	3	13
и один	1	1
это делается	1	1
из этих	4	3
совпадает с	1	1
одну ночь	1	1
из железа	1	1
обращено на	1	1
можно предположить	1	3
очень много	1	1
как ты	1	1
в середине	1	1
этого слова	1	2
все это	1	2
это позднее	1	1
он обладает	1	1
где нет	2	1
к царству	1	2
boas неи	1	2
мере того	1	1
и есть	1	2
один случай	1	1
друг на	1	1
в качестве	3	7
и смерть	1	1
между человеком	1	2
обращается к	2	1
сказке см	1	1
на своем	4	1
него три	1	1
с умершим	1	1
по своей	1	2
в огонь	1	3
он и	2	1
их в	3	7
возразить что	1	1
если я	1	1
что я	1	2
хотя и	1	2
полагают что	1	1
с ее	1	1
быть решен	1	1
всегда только	1	1
этой стороны	1	2
и другое	2	1
ни вздумать	1	1
эта птица	1	1
они не	3	1
под этим	1	1
он есть	1	1
например в	7	3
где он	2	1
в страну	1	2
волосами и	1	1
то же	5	8
конь и	1	6
при помощи	3	10
он показывает	1	2
уже нет	1	3
и волшебные	1	2
неба и	1	1
или выражаясь	1	1
сравнительно с	1	1
героя в	2	7
другими словами	3	2
др в	1	1
ее как	1	1
стадии его	1	1
нам необходимо	2	2
царство по	1	1
мертвых в	1	1
связана с	3	2
и орел	1	2
мертвеца который	1	1
примером этого	1	2
которые не	1	1
эта связь	6	5
с целью	1	2
вот почему	3	1
здесь герой	1	1
есть что-то	1	1
русская сказка	3	1
это так	1	1
имеет связь	2	1
случай мы	2	1
в свете	1	3
и если	1	3
этому миру	1	1
о змее	4	1
мифах и	1	1
задний план	1	2
с собой	2	5
в египте	16	1
что же	2	1
это служит	1	2
только что	2	3
указывалось выше	1	1
реки и	1	1
этой стороне	1	1
чтобы быть	1	1
не объясняет	1	1
мы видим	5	6
д но	1	1
что сказка	3	1
египетской религии	1	1
позднее явление	1	2
но мы	2	3
вопрос о	3	4
не всегда	4	6
к нему	1	6
он взял	1	1
можно сказать	2	1
frobenius б	2	3
предстал перед	1	1
что ни	1	3
ничего не	2	5
вопрос этот	2	2
здесь по	1	1
совершенно таким	1	1
попасть в	4	2
сохранила она	1	1
же образом	1	1
что он	9	10
установить что	2	2
и девушек	1	1
он вынужден	1	1
луга и	1	2
данном случае	3	3
и тот	1	2
от яги	1	1
том числе	1	1
и вода	1	1
говорилось о	1	1
весь комплекс	2	1
что они	2	6
воду в	1	1
змея или	1	2
на эту	1	1
к этой	1	3
в нем	8	2
главе о	1	2
выше когда	2	1
как отец	1	1
не утеряна	1	2
в других	4	2
или иначе	1	1
заметить что	1	1
во всех	1	1
точности соответствует	1	2
новая форма	1	2
он был	2	1
в современной	1	2
был и	1	1
что и	4	9
один из	3	1
уже не	7	5
в сказках	3	1
более древних	1	1
в жертву	5	1
ясно что	1	1
о природе	1	3
должны были	2	1
он становится	2	2
более древнее	1	2
при всей	1	1
есть противоречие	1	1
в это	4	1
и подземного	1	1
быть только	2	1
в силу	1	5
к себе	2	3
а по	1	4
в лице	2	2
от которого	1	2
этим объясняется	3	1
в сибири	1	1
но так	3	1
он в	1	4
к этим	1	2
на нем	1	5
между прочим	1	2
сказке читаем	1	1
в воздух	1	1
и смертью	1	1
представление о	9	1
в обряде	1	2
высказанные здесь	1	2
он или	1	1
животным и	2	1
с водой	2	4
этот случай	6	9
видели выше	1	2
и здесь	1	5
обряда он	1	1
герой встречает	2	1
как нечто	1	3
реку и	1	2
коня и	3	8
или в	3	3
есть одно	1	1
и по	4	5
необходимо установить	1	1
но в	7	5
это мы	2	2
человека в	2	1
нет здесь	1	1
приводит нас	2	4
деревья и	2	1
не имеет	2	3
со мной	1	2
яги и	1	1
своего рода	2	1
действительно ли	1	1
превратился в	3	2
пришел к	1	1
сих пор	4	5
между ними	1	3
дарит ему	1	1
связанных с	1	2
жизнь и	1	1
тем не	1	2
в тридесятое	4	4
этой связи	1	1
ее с	1	1
противоречие но	1	1
а именно	9	3
теперь после	1	1
всегда имеет	1	1
царстве в	2	1
при этом	3	3
того что	2	2
и там	6	2
в форме	2	2
его он	1	1
но уже	1	1
о которых	1	1
том что	10	3
у нее	1	2
у него	7	5
в ней	5	1
царства на	1	1
видели что	3	3
аф здесь	1	1
а потом	2	1
в другом	1	5
что иное	2	3
она и	1	1
в этих	2	7
отсюда видно	2	1
них не	1	1
вот в	1	1
водой а	1	1
не представляет	2	1
в котором	1	1
долгое время	1	1
небо к	1	1
представление об	1	3
наивно но	1	1
ни одной	2	2
они были	1	1
где жил	1	1
он также	1	2
его ноги	1	1
говорилось выше	2	1
животного и	1	1
он имеет	4	1
не удается	1	1
или другого	1	1
этом он	1	1
он весь	1	1
вступает в	1	1
к ней	1	1
худяков неи	1	1
народов не	2	1
там в	3	1
часто в	1	1
себе что	1	1
есть царь	1	1
был бы	1	1
фигурируют в	1	1
что герою	1	1
но все	2	5
а также	4	3
явление более	1	1
своей работе	1	1
новые формы	1	1
все три	1	1
что это	2	2
и это	8	1
американском мифе	1	1
в этот	1	4
смерти и	2	1
меня в	3	1
весь на	1	1
необходимо проследить	1	1
глаза и	1	1
только одна	3	2
и другие	3	3
и герой	1	1
т д.<неи	2	3
от них	1	2
горы и	1	2
и живущей	1	1
в связи	1	2
на царя	1	1
переходит в	1	3
с ягой	1	2
по сказочному	1	1
почти всегда	3	1
