2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram
другой сказке	1	2
тело его	2	1
очень ясно	1	2
показывает что	4	5
свою жену	1	1
на этой	2	4
здесь можно	5	2
не будем	4	5
ответ на	1	1
не было	2	1
он еще	1	1
мать или	1	1
по дороге	1	1
человек а	1	1
того чтобы	2	3
но чаще	1	1
то это	6	3
только в	6	7
приведем еще	1	1
в этой	4	3
ней и	1	1
посвящаемый как	1	1
другой стороны	2	8
можем здесь	1	1
покажет нам	1	1
в русском	2	1
отношению к	3	2
т е	29	16
после этого	4	2
на мелкие	1	1
труп в	1	1
в мифах	4	6
материал и	1	1
его с	1	1
свидетельствует о	1	1
зв в	2	1
у эскимосов	1	2
к этому	1	2
вспомним что	2	1
приведенных случаях	1	1
случае герой	1	1
на ней	1	2
сказке герой	1	5
в античности	3	2
совсем как	1	1
к заключению	1	3
они и	1	1
как в	5	6
иной мир	4	6
это одна	1	2
что девушка	1	1
животного в	1	1
и не	11	11
характер этих	1	1
погружается в	1	1
что у	2	4
мы уже	6	4
но вместе	1	3
волосы на	1	1
выше мы	3	2
с образом	2	1
таким образом	7	9
магические способности	3	4
вера в	2	1
по своему	1	1
тогда они	1	1
показывают что	2	3
этого сюжета	2	1
связанные с	1	2
данного мифа	1	1
на своих	1	2
и сказка	1	1
тем что	4	10
весь ход	1	1
уже в	2	2
и непосвященным	1	1
в вятской	4	1
в жизни	2	1
такое же	1	2
верно то	1	1
не только	18	13
что наряду	1	1
сказке говорится	1	1
на другой	2	1
гораздо чаще	1	1
он не	8	4
в основном	2	4
говорит он	1	1
тому времени	1	1
слагается из	1	1
к тотемному	2	1
как живой	3	1
только животные	1	1
в самых	1	1
они шли	1	1
все эти	4	8
дает нам	2	1
особенно в	1	2
она иногда	1	2
в пределах	1	4
здесь он	1	2
дело представляется	1	1
одну из	1	1
и стали	2	1
в истории	1	4
рассмотрим сперва	1	3
это увидим	1	1
есть и	2	1
совершенно ясно	2	4
и потому	1	2
слова в	2	1
птиц и	1	3
сказке о	1	2
в их	3	1
с самого	2	1
превращаться в	3	1
временной смерти	4	3
новой гвинее	3	2
т д	18	18
относится и	1	1
себе представить	1	1
представления о	5	3
не были	1	1
может он	1	1
мира и	1	1
в себе	4	1
дело так	1	1
и он	1	6
с совершенствованием	2	1
ее за	2	2
к тому	5	1
можно показать	1	2
в пещеру	1	2
стал одолевать	1	2
из дому	1	2
на основе	1	1
что мотив	1	8
бросают в	2	3
автор не	1	1
перед нами	2	2
к лесному	1	1
интересно что	2	1
одной стороны	3	7
раньше чем	3	4
на ущербе	1	1
в немецкой	2	1
из них	2	2
очень разнообразны	2	1
при рассмотрении	1	1
с другом	1	2
что никакой	1	1
и для	2	2
почти никогда	2	1
это только	2	1
разнообразных формах	1	1
явно поздняя	1	1
здесь найдем	1	1
мы в	2	1
то можно	1	1
в количестве	1	1
же представление	1	4
в америке	2	4
которые нужны	1	1
еще нет	1	1
и вместе	2	2
он умер	2	1
или героини	1	1
и эти	2	1
иногда в	1	1
увидим ниже	4	3
сами должны	1	1
должны себе	1	1
он увидел	1	1
подземное царство	1	1
бы составить	2	1
по себе	1	2
не менее	1	4
еще не	9	8
одолевать их	1	1
он сам	1	1
с ним	1	4
так в	3	2
представляют собой	3	3
поздняя форма	1	2
но на	1	1
этого обряда	2	3
образом мы	1	2
же герой	1	1
не вполне	1	1
все еще	2	4
в африканском	1	1
доказывает что	1	1
приводить не	2	1
и этим	1	2
вятской сказке	6	1
а в	12	3
иногда он	1	2
же можно	3	4
и пошли	1	1
более поздние	2	1
стоит избушка	1	1
фробениус и	1	1
и более	2	1
представляет собой	5	7
видим в	1	1
в русской	5	3
переходом на	1	1
здесь имеем	3	2
эти формы	1	1
эти случаи	4	2
в печь	2	1
там он	1	2
остановиться на	1	1
аф вдруг	1	1
таких случаях	2	2
иное царство	4	4
него и	1	5
из тростника	1	1
на которой	2	2
одного из	1	1
но с	2	1
в котле	3	1
неи все	3	1
иное царство?	1	1
брата и	1	1
и на	4	8
одно время	1	1
он на	1	2
чтобы узнать	2	1
начнем с	1	1
не имеют	1	1
же случай	1	1
сказке в	3	5
от него	1	1
в дом	3	2
будет ниже	1	1
чтобы они	1	1
этот обряд	1	6
время он	1	1
в одно	1	2
идет по	1	1
верили что	1	1
к сказке	2	3
представляли себе	1	1
с переходом	1	1
здесь материалы	1	1
перейдем к	2	2
при обряде	2	2
как и	2	7
тому как	3	1
превращение в	2	2
потому что	9	7
друг друга	1	3
на котором	2	1
животное в	2	2
в самом	1	1
а то	2	1
к самым	1	1
и спрашивает	1	1
религиозных представлений	1	1
еще другое	1	1
мы еще	1	1
в то	1	3
этим и	1	1
когда герой	2	4
по отношению	3	2
никогда не	15	3
сказки и	1	2
шли и	1	1
тридесятое царство	4	1
все волосы	1	3
обрядом посвящения	1	1
всех этих	3	1
при посвящении	3	1
и в	15	25
сильный сон	1	1
его мы	1	1
так же	13	5
случаи показывают	2	1
таких случаев	4	1
полагают они	1	1
без всякого	1	1
с избушкой	1	1
так что	6	2
огонь и	1	3
как эти	1	1
здесь вспоминается	1	1
центральное место	1	1
а на	1	2
не видно	1	1
все они	1	1
обряд и	1	3
из его	1	1
так как	14	11
и только	2	1
но не	2	5
герой в	3	4
хотя в	3	1
его за	1	1
что еда	1	1
такой же	2	2
и говорит	2	1
ключ к	2	1
он делает	2	2
не в	7	6
здесь дело	1	1
не говорится	2	1
только взошли	1	1
сели в	1	1
для нас	4	5
не знал	2	2
в земле	2	1
как будто	3	1
восходит к	1	1
при встрече	1	1
так у	2	1
ясно из	1	1
неи если	2	1
мы проследим	1	1
сводится к	1	1
нам что	1	1
д то	1	1
а сам	1	2
как указывает	2	1
гильгамеше эабани	1	1
мы должны	4	4
мальчиков и	2	2
д по	1	1
бросается в	1	2
в которых	2	3
по существу	2	2
в наше	1	2
яга и	2	1
густой лес	1	1
пасть или	1	1
говорится в	2	1
лес аф	1	1
неи здесь	1	1
на нее	2	2
указывалось что	1	1
не совсем	3	6
что под	2	1
в таких	2	3
как это	3	1
происходит потому	1	1
что этот	3	2
всмотреться в	2	1
с этим	5	5
или у	1	1
царство мертвых	6	2
этой стадии	2	3
и бессмертие	1	1
и с	4	3
змей и	1	5
бы привести	2	1
но это	4	7
обрядах посвящения	1	1
обряда и	1	2
него сильный	1	1
отправляется искать	2	1
в него	2	5
ранних представлений	1	1
неи в	1	9
тот что	1	1
когда он	3	2
из дальнейшего	1	1
от этого	1	4
нет необходимости	2	3
ее в	2	2
знаем что	12	6
же в	1	2
и приемы	1	1
е в	1	3
животное или	1	1
ниже у	1	1
ее и	1	3
он видит	2	4
более поздняя	1	1
я буду	3	1
мы это	1	1
другой пример	1	2
и вновь	1	2
шли они	1	1
чтобы герой	1	1
это не	2	6
этот момент	1	1
которое его	1	1
именно на	1	2
к большой	1	1
дремучий лес	3	1
с другой	2	9
некоторое время	2	2
и др	4	3
а если	1	2
и как	1	3
здесь в	2	1
она все	1	1
неи иногда	1	1
новым человеком	1	1
но он	4	2
начинает терять	1	2
еще можно	1	1
дело не	4	1
их от	1	1
которым он	1	1
уже знаем	3	1
из своего	1	1
это значит	1	2
было бы	5	1
того как	4	4
находятся на	1	1
воду из	1	1
это дом	1	1
а иногда	1	1
нас же	1	1
что такое	1	1
близки к	1	1
в процессе	1	1
представляли собой	2	2
как бы	6	2
с братьями	1	1
голову и	2	2
и приносит	1	1
теперь мы	1	1
стороны с	1	1
в избушку	4	1
есть какая-то	1	1
прежде всего	5	6
указывает на	1	1
их не	1	1
webster неи	1	1
но наряду	1	1
мотив имеется	1	1
понимает дело	1	1
должно было	3	2
героя но	1	2
а с	2	1
только мать	1	1
при появлении	1	1
по которому	1	3
на это	1	1
но и	14	13
случай когда	1	1
к своему	1	1
но есть	2	2
силу и	3	2
сказке мы	1	1
же что	1	1
и видит	1	1
в яме	1	1
он может	1	2
а затем	2	7
до сих	6	2
в очень	3	1
время в	1	2
не знает	2	1
видели также	1	1
ноги и	1	1
это может	1	1
способности в	1	1
но очень	2	1
традиции в	1	1
в зависимости	1	1
мертвых здесь	1	1
дом о	1	1
у которых	1	2
мы не	3	5
в птицу	1	2
одной из	4	1
см или	1	1
героя с	1	1
мы можем	8	2
во всем	1	2
огонь чтобы	1	2
только для	1	1
от его	1	1
превращаются в	1	2
видели в	1	1
здесь мы	3	5
несколько случаев	2	1
уже сейчас	1	1
роль в	3	2
на самом	2	1
с культом	2	2
мы рассмотрим	2	1
это происходит	1	2
производить этот	1	1
и наконец	5	1
власть над	4	1
животные в	1	1
выше указывалось	1	2
в науке	1	1
стоит в	3	1
решительный момент	1	1
в целом	1	3
что за	1	2
духи и	1	1
что не	1	1
имеют животный	1	1
и становился	1	1
мотива с	1	1
и пр	7	3
а не	5	2
заупокойном культе	3	2
русской сказке	6	4
благо в	1	1
с этой	1	2
значит что	1	2
с одной	4	7
неи на	1	1
в этом	11	10
превращается в	2	7
подобного рода	1	1
эта деталь	1	1
об этом	11	2
точно так	6	1
встречается и	1	2
мелкие части	1	1
его здесь	1	1
стадии появляются	1	2
из версий	1	1
что мы	3	2
и ее	2	1
быть проглоченным	1	3
говорит что	3	1
том как	1	2
уже очень	2	1
и некоторые	1	1
в иной	5	7
попадает в	5	2
также что	2	3
и из	2	3
сказка сохранила	2	1
они должны	4	1
известных нам	1	1
на него	5	8
этого не	5	1
мы узнаем	1	2
оказывается что	2	2
одна из	2	2
герой отправляется	2	1
в материалах	1	2
же как	5	4
с обрядами	1	1
и начал	1	2
ранних известных	1	1
возвращается домой	1	1
с животным	2	3
туда и	1	1
все это	3	4
состоит в	2	1
есть на	2	2
в качестве	3	7
проникнуть в	2	1
boas неи	2	1
как видно	1	1
мере того	2	1
едва ли	1	1
в яму	1	1
и есть	5	1
находится в	2	2
говорилось выше	1	1
самом деле	2	2
зато она	1	1
их в	2	3
позднего происхождения	1	1
жена и	1	1
через реку	1	3
большую роль	1	1
о нем	4	3
пространственного передвижения	1	1
форм в	1	1
тот момент	2	1
только на	1	1
убить его	1	1
они не	4	3
например в	2	5
мы пока	1	1
не соответствует	2	1
чтобы убить	1	4
волосами и	1	1
также не	2	2
то же	10	4
этих народов	1	2
при помощи	2	7
уже нет	1	1
попадает к	4	1
животное их	1	1
это было	1	2
убивается не	1	1
героя в	1	9
другими словами	4	1
не упоминается	1	1
напоминает собой	1	1
в гости	1	1
другой день	1	1
его на	2	4
дает ему	2	3
девушка в	1	4
голову на	1	2
мертвых в	2	1
чтобы получить	1	1
эта связь	3	2
в озере	1	1
долганский фольклор	3	1
в которое	1	1
на три	2	1
типичную картину	1	1
с целью	1	1
герой приобретает	1	1
с женщиной	1	1
характерно что	1	1
дерево и	1	1
узнает что	1	1
xix века	1	1
из ряда	1	1
в свете	2	3
и если	2	1
научается понимать	1	1
думают что	1	2
см из	1	1
для наших	2	1
войти в	1	1
из нее	1	2
у бурят	1	1
задний план	1	1
с собой	1	1
эту форму	1	1
в египте	1	9
мифах и	1	1
на колени	1	1
в себя	3	3
уже только	1	2
не чужда	1	2
переносится в	1	2
в пруду	1	1
и стал	1	2
чтобы быть	1	1
мы видим	8	8
такие же	1	1
позднее явление	1	1
кости и	1	1
в европе	1	3
образом в	1	2
вопрос о	4	2
ясно это	1	1
на ступени	1	2
в которой	2	4
зато в	1	1
не всегда	1	4
к нему	5	3
он взял	2	2
в хижине	1	1
быть признан	1	1
ничего не	7	2
попасть в	1	2
неи эти	1	2
а это	1	1
ее на	1	1
можно привести	3	1
что он	24	22
вид что	2	3
в течение	1	2
животных он	1	1
в которого	1	1
где же	2	1
и тот	1	1
но они	4	1
если он	1	1
не ясно	1	3
что они	10	1
затем уже	1	1
к этой	4	1
должен быть	1	2
в нем	7	7
во время	2	7
в других	3	2
они сами	1	2
эти представления	3	1
превратилась в	1	1
свою противоположность	1	2
мы приводить	1	1
во всех	2	2
к обряду	1	1
в глубину	1	1
в дальнейшем	1	4
его но	1	1
в книге	1	3
мотива мы	2	1
доходит до	1	1
этот миф	1	1
их к	1	1
еще один	1	2
е мы	1	1
один из	8	2
остается только	1	1
неи но	2	2
что и	6	6
уже не	1	11
напоминает нам	1	1
неи по	1	1
в сказках	8	2
должны были	8	1
яги она	1	1
умершего в	1	4
в это	1	2
же и	3	1
или герой	2	1
дремучий густой	1	1
но так	1	2
в силу	2	1
к себе	2	1
в обрядах	2	5
все вышли	1	1
он в	3	1
количестве примеров	1	1
на пути	1	1
руки и	4	1
представление о	2	17
в обряде	7	5
героя или	1	1
такой случай	1	1
хотя бы	2	1
до его	1	2
этот случай	4	3
обряде и	1	1
и здесь	9	7
тот кто	2	7
что посвящаемый	1	1
стороны в	1	1
с другими	2	4
ожидаем что	1	1
и убей	1	1
самого начала	2	1
или в	2	6
и по	2	2
но в	6	1
эту связь	1	1
держит в	1	1
яги герой	2	1
человека в	2	3
здесь совершенно	1	1
говорят что	5	1
в отличие	1	1
сих пор	7	2
в океании	1	1
со всем	1	1
умершего и	1	1
встречается в	3	3
на гору	1	3
связанных с	1	1
тем не	1	4
представление которое	1	1
животных и	1	2
никакой борьбы	1	1
а именно	3	4
при этом	4	1
не связано	1	1
в нашей	2	1
того что	3	2
том что	7	8
но уже	1	3
другие формы	1	1
у него	4	2
в ней	4	5
на свете	1	1
видели что	3	2
и она	3	3
а потом	4	1
когда человек	1	2
случае мы	2	1
в нее	2	6
она и	2	1
спросить себя	1	1
сказке девушка	2	1
в этих	11	6
ясно показывают	1	1
же явление	2	1
в котором	5	1
что образ	1	1
что его	1	3
ясно показывает	1	1
вошли в	1	1
они были	2	1
только о	1	1
мог бы	3	1
сам по	1	1
совершенствованием орудий	2	1
признает что	1	1
очень близка	1	1
яга охраняет	1	1
только по	1	1
он живет	1	3
мальчика в	3	1
формы его	1	1
как к	1	1
этом он	1	1
д и	2	1
или другого	1	1
на себя	1	3
к ней	2	1
наших целей	2	1
там в	1	1
это означает	1	1
часто в	2	1
что животное	1	1
входит в	1	5
видим что	5	5
как благо	1	1
приобщиться к	1	1
народов где	1	1
как показал	1	3
всегда есть	1	1
посвящения в	1	1
но все	5	5
мы увидим	8	5
вне связи	1	1
а также	2	1
формы этого	1	3
что это	6	5
птичьему языку	1	1
этой не	1	1
язык птиц	1	4
и это	3	4
смерти и	7	1
мотив героя	1	2
часто эта	1	1
в тот	2	1
только одна	1	1
и другие	4	1
и герой	2	2
в заупокойном	1	2
и часто	2	1
т д.<неи	1	2
встрече с	1	1
соответствии с	1	1
уже потому	1	1
приходит к	1	1
с ягой	3	1
почти всегда	1	1
