3gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_3gram
подобно тому как	4	2
нас к выводу	1	1
в этом последнем	1	1
в теории пиаже	2	5
нам известно о	1	2
не может быть	3	6
и переход к	1	1
само по себе	2	2
вытекает из того	1	1
отрицательный ответ на	2	1
к этой последней	1	1
состоит в том	3	3
он заключается в	1	1
о том как	2	1
и в известном	1	1
в этой теории	2	2
совершенно так же	1	1
сводится к тому	1	1
имеют ничего общего	1	1
заключается в том	5	7
в сущности это	2	1
же самое что	2	2
выяснить как происходит	1	1
по нашему мнению	1	1
и тем самым	1	1
в этом процессе	1	1
что мышление ребенка	2	2
чтобы увидеть что	1	1
а с другой	2	4
относится и ко	1	1
точки зрения психологической	1	1
то что он	2	2
но как это	1	1
более чем сомнительным	1	1
но мы должны	1	1
представляет собой процесс	1	1
