3gram	Potebnia_Myslijsyk_partition_part4_wordlist_3gram	Potebnia_Myslijsyk_partition_part1_wordlist_3gram
но тем не	3	2
языка то есть	2	1
в языке и	1	3
в то же	3	3
в этом отношении	1	1
и язык есть	1	1
всякое понимание есть	1	1
виде в каком	1	1
точно так же	1	1
за пределы наблюдения	1	1
может быть не	1	1
только потому что	2	2
что в языке	2	2
а не в	1	1
то же следует	1	1
можно думать что	1	2
смысле в каком	4	1
том смысле что	1	1
языков как и	1	1
и той же	3	1
таким образом мы	1	2
с самого начала	3	1
в том виде	1	1
и без него	1	1
это было бы	1	1
это не будет	1	1
слов об отношении	1	1
таким образом уже	1	1
а не из	1	1
до сих пор	1	4
в живой речи	1	1
с тем что	3	4
то есть что	3	1
в них не	2	1
и не только	1	1
в таком случае	2	2
если бы мы	1	1
дело в том	2	1
более и более	2	2
с точки зрения	3	3
на нее как	1	1
по этому одному	1	1
как бы ни	2	1
то тем самым	1	1
именно в том	1	1
а не другим	1	1
может быть только	1	1
то что делает	1	1
в разные времена	2	1
мы не можем	1	3
в одно целое	1	1
в разных языках	1	1
после того как	1	2
то в языке	1	1
не заключает в	1	1
с ним мысль	1	1
то же выйдет	1	1
потому только что	1	1
уже по этому	1	1
развивается только в	1	2
выше мы видели	1	1
только в обществе	1	1
с тем и	1	2
слова подобно тому	1	1
от одного лица	1	1
на этот вопрос	2	2
все более и	2	2
в нас самих	1	1
не только к	1	1
с этим согласно	1	1
только в том	6	2
что так как	1	1
не в состоянии	1	2
в истории человека	1	1
непонимание всякое согласие	1	1
в общих чертах	1	2
как и язык	1	1
показаться странным что	1	1
по мере того	3	4
так что не	2	1
согласие в мыслях	1	1
два периода жизни	1	1
до такой степени	1	5
что если бы	1	2
к одной и	1	1
и потому не	1	1
а в том	3	2
подобно тому как	3	2
потому что всякое	1	1
humboldt т с	21	1
и таким образом	1	3
то время когда	1	1
могут быть названы	2	1
т п и	1	1
это потому что	1	2
не может быть	9	5
и в отношении	1	1
действительности язык развивается	1	1
язык есть действительно	1	1
не в том	4	2
на то же	1	1
связанная с ним	1	1
само по себе	4	5
мысли до языка	1	1
из виду что	1	1
есть вместе непонимание	1	1
тогда когда мы	1	1
из себя а	1	1
сами по себе	1	2
то есть из	1	1
потому что мы	2	2
и т д	4	3
существует независимо от	1	1
заключается в том	1	1
и в том	3	2
и без сомнения	1	1
самое это слово	1	1
ко всем прочим	1	1
но в свою	1	1
только тогда когда	4	4
заключает в себе	2	8
очевидно что если	1	1
так как оно	1	2
не только содержание	1	1
новые чувства и	1	1
речь и понимание	2	1
бы они ни	2	1
в сравнении с	2	1
до значительной степени	1	1
не вдаваясь в	1	1
