3gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_3gram
корни мышления и	1	1
если бы он	1	2
пользу того что	1	2
речи принадлежит к	1	1
речи и что	1	1
существу дела не	1	1
непроницаем для опыта	1	1
этой основной концепции	1	2
свести к эгоцентризму	1	1
все более и	1	2
мы постараемся показать	1	1
структуру и функционирование	1	1
в самом простом	1	1
однако и здесь	1	1
обобщений выходящих за	1	1
в своей книге	1	1
установление того факта	1	1
не может быть	6	5
в полном согласии	1	1
от слишком систематического	1	1
уже в самом	1	1
состоит в том	3	1
к установлению истины	2	1
остается в силе	1	1
детской речи и	2	2
характерных черт детской	1	1
теории детского развития	1	1
же ли бывает	1	1
а с другой	4	2
внутренней речи и	1	4
деформируются живым существом	1	1
только то что	1	1
хотим вовсе сказать	1	1
мы говорили выше	1	2
независимо друг от	2	1
психологическом развитии ребенка	1	1
можно было бы	5	3
своих исследований пиаже	1	2
сам с собой	2	2
функции эгоцентрической речи	1	2
ассимилируются т.е деформируются	1	2
истины а к	1	1
говорит он в	1	2
с биологической точки	2	1
от внешней к	2	1
речь ребенка не	2	1
той ситуации в	1	1
за пределы психологии	2	1
развития речи и	2	1
говорит он что	1	2
пиаже видит в	1	1
мышления но в	1	1
мы пытались рассмотреть	1	1
в этом пункте	2	1
наряду с этим	1	1
того факта что	1	2
более от всяких	1	1
у ребенка есть	1	2
исследования интересующей нас	1	1
то обстоятельство что	1	1
нисколько не влияет	1	1
речи для того	1	1
связь существующую между	1	1
все учение о	1	1
и внедряются в	1	1
специальных технических случаях	1	1
генетические корни мышления	1	1
теории пиаже является	2	1
то же ли	1	1
мысли и не	1	1
к выводу что	1	4
точки зрения теории	2	1
как мы постараемся	1	1
одной стороны и	2	1
своей природе и	1	1
связаны между собой	1	1
в ходе нашего	1	1
большую часть характерных	1	1
изложения и тем	1	1
приводит к тому	1	2
то что пиаже	2	1
развитии мышления и	2	2
в том же	2	1
в конечном счете	4	1
результаты к которым	1	1
для пиаже это	1	1
отдельных весьма специальных	1	1
смысле этого слова	3	3
она не может	1	1
том что он	1	2
в целом мы	1	1
в данном случае	3	2
вопрос об отношении	1	5
не влияет на	1	1
в самой основе	1	1
часть характерных черт	1	1
можно сказать что	1	4
речи как и	1	1
что перед нами	1	2
в эту пору	3	1
точки зрения биологической	1	2
или действительность сновидения	1	1
собственном смысле слова	3	1
с как видим	1	1
генетические отношения в	1	1
мышление и речь	2	2
потому что он	2	1
или во всяком	2	1
мимолетный частичный контакт	1	1
речи и мышления	3	9
до сих пор	1	4
что они говорят	1	1
шаг за шагом	1	2
задачи настоящей главы	1	1
если бы мы	2	1
так как он	1	2
речь идет о	2	2
зрения филогенетического и	1	1
того что в	2	1
видим таким образом	1	3
было бы назвать	1	1
пиаже не удалось	1	1
другая сторона луны	1	1
к удовлетворению желания	1	1
всех тех особенностей	1	1
учения о развитии	1	1
в сущности говоря	1	2
с психологической стороны	1	1
полном согласии с	1	1
что он не	2	1
анализа для того	1	1
с генетической точки	1	3
после действительного приема	1	2
биологической точки зрения	2	1
в этой книге	1	1
детской логики при	1	1
мышления как он	1	1
то же самое	2	3
сказать что это	1	1
и речи мы	1	1
эгоцентрической речи в	1	7
указывает на то	1	2
пиаже полагает что	2	2
выходящих за пределы	1	1
действительность или действительность	1	1
наших опытах мы	1	1
а затем уже	1	1
с мы видим	1	2
проблема мышления и	1	2
что с точки	1	1
не к установлению	1	1
ребенка и его	1	1
только тогда когда	2	2
и тем самым	1	3
