3gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_3gram
в этом случае	2	3
к истинным понятиям	1	1
научные понятия в	1	2
в первую очередь	3	4
что мы назвали	1	1
таким образом что	1	4
чем перейти к	1	1
в школьном возрасте	8	5
значения слова с	1	1
то и другое	1	1
ведет к повышению	1	1
категория причинных отношений	2	2
связи и отношения	1	1
понятия взрослых и	1	1
то обстоятельство что	1	3
образования научных понятий	1	3
развития житейских и	1	1
каком отношении находятся	1	1
в образовании новых	1	1
в наших глазах	1	1
до последнего времени	1	1
относятся друг к	1	1
нечто такое что	1	1
во всех остальных	1	1
них заключается в	1	2
в то время	6	1
того же по	1	1
к выводу что	1	2
в развитии ребенка	1	1
сравнению с житейскими	1	1
тем не менее	1	1
по своей структуре	1	1
в том же	2	1
на периферии внимания	1	1
понятий в школьном	2	2
при переходе от	5	1
в равной мере	1	3
что все эти	2	1
житейского и научного	1	1
смысле этого слова	1	7
понятия ребенка не	1	2
в целом мы	1	2
что давала категория	1	1
в данном случае	1	2
из них заключается	1	2
а не на	1	1
научных понятий в	5	5
основе этого явления	1	1
тех и других	5	3
понятий или значений	1	1
того же ребенка	3	2
можно сказать что	6	1
ступени к другой	3	1
школьном возрасте и	1	1
ином плане чем	1	1
тем что мы	1	2
принципиально нового по	1	1
и тот же	1	7
собственном смысле слова	1	1
уровень их развития	1	1
содержится ключ ко	1	1
принять во внимание	2	1
программных моментов в	1	1
понятий для этого	1	1
очевидно это не	1	1
было бы условно	1	1
на пути развития	1	1
видит того что	1	1
тех или иных	1	1
между обучением и	5	2
до сих пор	3	1
ничего общего с	1	1
прежде чем перейти	1	1
является тем более	1	1
одном и том	2	1
видим таким образом	1	4
переходе от одной	1	2
и другие понятия	1	4
в сущности говоря	4	1
что он не	1	1
сказать что они	1	1
понятиями по сравнению	1	1
в тот момент	1	1
в конце концов	1	1
то же самое	6	7
развития проделываемого научными	1	1
в суждениях и	1	1
развития в школьном	1	1
относительно своеобразного пути	1	1
сила и слабость	1	1
научных понятий которые	1	1
имеем дело с	1	1
только тогда когда	1	1
говорили что в	1	1
и тем самым	5	4
понятий опережает развитие	1	1
так как оно	1	1
к этому возрасту	1	1
является школьное обучение	1	1
что в основе	1	6
