2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram
и все	3	1
не ходи	2	2
никто не	2	2
на этот	1	2
в особый	1	1
с изучением	2	2
детей в	2	3
одет в	1	1
ты не	2	5
хлеба и	1	1
после того	2	1
для чего	1	1
уже видели	3	1
имеет животный	1	1
как можно	1	1
стоит на	3	2
в них	6	1
или нет	1	1
есть исторически	1	1
но тем	2	1
не есть	1	2
три брата	1	1
и так	2	1
не то	1	4
действия и	1	3
а он	5	1
очень мало	1	2
не может	4	15
могут быть	5	4
о связи	4	1
то чего	1	1
интересный случай	1	1
там где	7	4
связано с	4	2
обрядов посвящения	1	1
сказать что	3	5
мы видели	13	2
формы этой	1	1
примеров можно	1	1
отнюдь не	1	1
здесь еще	1	1
они иногда	1	2
вместе с	9	6
ней в	2	1
их нельзя	1	2
в шкуру	1	4
в лесу	26	8
мертвых и	1	2
в том	9	9
мы знаем	2	4
сказки о	2	1
такие случаи	1	2
происходит в	2	1
запреты в	1	1
из вариантов	2	1
в его	3	5
женится на	6	1
даже из	1	1
зп или	2	1
в эдде	2	1
животный облик	1	1
это можно	1	1
она может	1	1
не существует	1	2
надо сказать	1	3
царь не	1	1
о том	3	9
между тем	2	2
русских сказках	2	1
прикреплен к	1	1
живет в	5	2
в избушке	3	2
возможно что	6	1
сказки в	4	3
его не	3	1
не сохранила	2	1
на то	1	4
фигурирует и	1	1
которые здесь	2	1
да и	2	1
большинстве случаев	2	4
ниже что	1	1
имеется в	1	1
случаи когда	4	3
есть только	2	3
детей и	3	4
у фрэзера	1	2
ним отправляется	1	1
и наоборот	1	1
для этой	1	1
в некоторых	5	2
что ее	1	1
свое лицо	2	1
не все	6	4
главным образом	1	1
самсона и	1	1
как мы	8	3
также в	1	1
сохранила нам	1	1
по мере	1	2
относится к	2	2
известно что	2	1
может быть	11	25
лесу не	2	1
душой умершего	1	1
и его	4	3
не можем	1	3
на ту	1	1
на охоту	5	1
что как	1	1
где уже	1	1
были бы	1	2
эта сторона	1	1
возникновение и	1	1
многих случаях	1	1
лес был	1	1
вовсе не	2	2
она не	4	1
она знает	2	1
к двум	1	1
нашей сказке	2	1
этим дело	1	1
есть не	1	1
была бы	1	2
к ним	1	4
что данный	1	2
его от	1	1
поставить вопрос	2	2
в тех	2	2
этого мотива	4	2
пока не	1	2
что герой	3	9
с тем	2	4
они стали	1	1
в виде	2	2
сказки с	1	6
будем здесь	2	1
я не	3	3
который в	1	1
сказка и	2	9
из этого	1	2
и запрет	1	1
по всему	1	1
мы сейчас	2	2
этой детали	1	1
часто бывает	2	1
что обряд	1	1
здесь не	3	4
как указано	2	1
во многих	2	2
совпадение между	1	1
в глубине	1	2
ставит себе	1	1
при существовании	1	1
чем сказка	1	1
к которой	1	1
б в	1	1
и связь	1	1
достаточно чтобы	2	1
можно бы	1	1
она в	1	1
тот же	1	2
этот материал	1	3
см неи	1	3
это конечно	1	3
русской сказки	1	2
неи с	1	1
со стороны	3	2
все с	1	1
таких примеров	2	1
состоит из	1	1
это делает	2	1
бывает и	1	2
и между	1	2
в этнографии	1	4
уже на	1	1
одно из	1	1
должны будем	1	4
для каждой	1	1
связаны между	1	2
в частности	5	2
что здесь	6	5
дома в	8	1
нет ничего	2	1
представляются только	1	1
немецкой сказке	3	2
оно именно	1	1
очень ясно	1	1
показывает что	5	3
здесь можно	6	2
не будем	3	5
ответ на	1	2
и даже	2	4
не было	2	1
всем мире	1	1
что яга	2	3
не отражены	1	1
и тем	1	2
представляла собой	1	1
то это	2	3
или с	1	1
приведем еще	1	1
неи между	1	1
только в	4	11
ней и	1	1
в этой	5	6
другой стороны	7	5
о ней	2	1
со своими	2	1
с того	2	3
красавица и	1	1
отношению к	2	3
т е	16	10
после этого	2	1
не могли	1	1
одну деталь	1	2
чтобы найти	1	1
то и	6	2
что еще	2	1
которые он	1	1
связь обряда	1	1
и затем	1	1
зв в	1	1
к этому	7	2
нас вопрос	1	1
посвящения с	2	1
почему именно	1	1
эта форма	1	1
как в	2	2
животного в	1	1
что девушка	4	2
сказки зулу	1	1
во всяком	2	1
и не	12	9
что у	3	1
мы уже	6	1
с материалом	1	3
и та	1	1
синяя борода	1	2
выше мы	3	3
лежит в	1	1
всего что	1	1
могли иметь	1	1
таким образом	10	8
в известных	1	1
дворец и	1	1
то к	1	1
они с	1	1
сказка отразила	1	1
и сказка	2	1
тем что	4	3
имеет свою	3	1
надо искать	1	1
героя из	1	2
можно установить	5	1
ни окон	1	1
сказка знает	1	2
в жизни	2	1
это и	1	1
не пытается	1	1
не только	14	12
о сохранении	1	1
он не	5	2
в основном	1	2
рассказывается как	2	1
смысле этого	1	1
там же	2	2
возможно мы	1	1
в самых	2	1
все эти	4	4
дома иногда	1	1
еще на	1	1
видно из	1	2
сказочный мотив	1	1
в египетской	1	1
в пределах	4	4
во-вторых и	1	1
здесь легко	1	1
это еще	2	1
совершенно ясно	1	1
и потому	2	2
перед собой	1	1
не при	1	1
с самого	1	2
отражает в	1	1
временной смерти	2	1
т д	15	22
некотором государстве	1	1
себя от	1	1
иногда и	1	1
представления о	2	3
всего мы	1	1
не сообщается	1	1
люди не	1	1
и он	2	3
и другими	1	1
за это	2	1
ходу действия	1	2
говорит следующее	1	1
этих сказок	1	1
к тому	3	6
нельзя было	1	1
с появлением	4	1
теперь также	1	1
из дому	3	5
вопрос можно	1	1
на себе	1	1
сказке есть	3	2
что мотив	1	2
утверждать что	2	3
и этот	1	1
в эту	1	1
доме в	3	1
перед нами	1	3
сказке все	1	1
обстоит дело	1	4
одной стороны	2	4
как если	1	1
раньше чем	3	4
на всю	1	1
в соответствии	1	1
бы не	1	1
в немецкой	3	2
с головы	1	1
ничем не	1	1
из них	7	3
с другом	1	3
и для	2	4
ниже гл	1	1
имеем дело	1	1
тесно связан	1	2
сами по	1	1
не исчерпывается	1	1
в америке	1	1
и уже	2	1
может оказаться	1	3
и эти	3	3
или другими	1	1
неи можно	1	1
них из	1	1
увидим ниже	3	2
он попадает	1	2
после чего	10	1
по себе	1	3
мы рассмотрели	1	1
о девушке	1	1
еще не	10	7
не менее	5	6
своих детей	1	1
совсем так	2	1
целый ряд	3	1
с ним	1	2
лет т	1	1
так в	6	4
мотив может	1	1
представляют собой	4	6
же герой	1	1
образом мы	2	2
иногда даже	1	1
в американских	1	2
не вполне	6	2
все еще	6	1
это здесь	1	1
бы кто-нибудь	1	1
имеются и	2	1
и этим	1	2
а в	6	7
однако что	3	1
историческое явление	1	1
половой зрелости	2	3
и более	2	1
представляет собой	3	4
только с	1	2
друга и	1	1
видим в	1	1
в русской	3	2
с одним	2	1
силу того	1	1
нам важно	2	1
по ходу	1	2
на них	1	2
и должно	1	3
лет зп	1	1
бы его	1	1
эти формы	1	3
это одно	1	1
чтобы ни	1	2
и вот	2	2
что сюжет	1	2
иное царство	1	6
этнографических материалов	1	1
этот способ	1	1
в своем	2	5
эти мифы	1	1
на которой	1	1
но этим	1	2
стороны и	3	1
но она	2	1
неи запрет	3	1
неи все	1	2
лес в	1	3
и на	4	4
вплоть до	1	1
в сторону	2	1
которые в	1	2
в лес	12	8
это сделано	1	1
свет на	1	1
герой иногда	1	1
происхождение этого	1	1
сказке в	4	3
на одной	2	1
временная смерть	2	1
к браку	1	2
в сказке.<неи	2	1
этот обряд	2	2
с представлениями	1	3
отправляется в	2	1
и кто	1	1
обряд есть	1	1
к сказке	1	3
дом он	2	1
посвящения уже	1	1
данный мотив	1	4
как и	3	4
этого дома	7	1
вступают в	2	1
должен был	3	3
тому как	1	1
свою дочь	1	1
потому что	3	4
с изоляцией	1	1
друг друга	6	1
многих местах	1	1
в царстве	1	1
держать и	1	1
все случаи	1	1
на том	3	1
например что	1	1
по этому	1	2
с крылатыми	1	1
облик это	1	1
когда герой	2	1
мы еще	3	3
в то	2	3
и то	2	1
по отношению	2	3
никогда не	3	14
сказки и	1	6
дом в	7	1
тогда он	1	1
всех этих	2	2
на более	1	5
можно ли	3	1
царство смерти	1	1
и железный	1	1
и в	22	28
связь сказки	1	2
так же	3	7
представлениями о	1	3
здесь пока	1	1
это наблюдение	1	1
быть объяснены	1	1
материалом сказки	1	1
так что	5	4
теперь что	1	1
приводят к	1	1
не просто	1	3
не видно	3	1
к нашей	2	1
так как	7	6
за тем	1	1
и только	1	2
но не	7	5
герой в	2	1
которой мы	1	1
девушка раньше	1	1
пробыв некоторое	1	1
не в	4	9
в земле	1	1
обряда инициации	1	1
для нас	4	13
даже не	2	2
не означает	1	2
не существенно	1	1
и стала	1	1
как будто	2	4
восходит к	1	5
как герой	3	1
жили и	1	1
дело здесь	1	1
подходит к	1	1
на этом	4	3
мы должны	7	13
в которых	2	1
с какой	1	1
явление но	1	1
дети или	1	1
запрет на	3	1
аф неи	5	1
этих материалов	3	1
смерть и	2	2
а она	2	1
неи здесь	2	2
ясные следы	1	1
они уходят	1	1
на нее	3	2
указывалось что	1	2
рассмотрим некоторые	1	1
не совсем	3	3
этого можно	1	1
отправляющийся в	1	1
у меня	5	3
в таких	1	2
как это	4	3
рассматривали только	1	1
сказки мы	1	1
что этот	1	2
с лесом	1	1
с этим	8	4
это однако	1	1
изменения и	1	1
царство мертвых	3	5
в африке	1	1
и с	4	4
далее мы	1	1
событий в	1	1
наших материалах	1	1
но это	3	4
искать в	1	1
разнообразны и	1	1
он находится	1	1
он женится	3	1
здесь отражает	1	1
друг другу	2	1
сказкой и	1	5
вступления в	6	1
относящиеся сюда	1	1
одну трудность	1	1
нет необходимости	1	2
ее в	3	5
как один	1	1
знаем что	2	1
исторической действительности	2	7
лес и	3	2
на большую	1	1
в брак	14	2
с живыми	1	1
так часто	2	2
конечно не	1	2
в аид	1	3
о них	1	1
здесь гораздо	1	1
животное или	2	1
он видит	3	1
материалы которые	1	1
тут же	1	1
также и	1	3
для этого	1	3
другой пример	1	1
три разные	1	1
мы это	1	1
и мифы	1	1
это не	6	7
нет мы	2	1
я буду	2	1
именно на	1	2
с подобного	1	1
и вновь	2	1
образом и	2	1
полное не	1	1
должны считать	1	1
с другой	7	6
некоторое время	3	2
змей или	1	1
и др	2	7
а если	3	1
и как	3	2
здесь в	1	2
но он	4	1
из своего	1	1
того как	1	3
было бы	3	7
см ниже	1	1
что такое	1	2
зп и	1	1
как бы	1	2
бы быть	1	3
так это	1	1
говорит в	1	2
из всех	1	2
предполагается что	1	1
вопрос и	1	1
этого обычая	1	3
тех сказках	1	1
для сказки	1	1
сказке и	1	2
дело с	2	2
прежде всего	3	10
мотива в	2	1
указывает на	1	2
это настолько	1	1
сказка отражает	1	3
иногда на	1	1
не мог	2	1
должно было	2	1
обряд посвящения	1	2
него как	1	1
имеем остаток	1	1
на следующие	1	1
в новый	1	1
иной мир.<неи	1	1
видно что	2	6
на это	2	2
вопрос не	1	1
у нас	4	1
но и	12	10
к своему	1	2
но есть	2	1
они всегда	1	1
сказке мы	2	1
при котором	1	1
смысл этого	1	1
а затем	3	2
и пытается	1	1
худ неи	2	1
в ее	1	2
до сих	5	5
в сад	1	3
не знает	1	5
только то	1	1
это может	1	1
по воздуху	1	1
е с	1	1
и мотива	1	1
и далилы	1	1
том чтобы	1	2
в большинстве	1	4
мы не	1	10
производства материальной	1	1
чем в	1	1
сказке имеется	1	2
одной из	1	2
сказках где	1	1
имеется у	1	1
мы можем	6	1
можно видеть	2	2
во всем	1	3
сказка не	2	5
уже выше	2	1
только для	1	2
нашего материала	1	1
он появляется	1	1
ли для	1	1
здесь мы	5	7
лесу или	2	1
быта и	1	1
на самом	2	1
мы рассмотрим	2	1
это происходит	1	2
которая в	1	1
их с	1	1
власть над	4	1
выше указывалось	1	1
ж ст	5	2
в целом	3	2
не велел	1	1
что не	2	2
и пр	11	4
не что	3	1
а не	6	15
видит перед	1	1
русской сказке	2	2
сквозь него	1	1
живут в	1	1
тех пор	1	1
этот вопрос	2	7
с одной	2	4
и обряд	1	4
но можно	1	1
в этом	17	8
время как	2	3
превращается в	3	4
с дочерью	1	1
подобного рода	1	1
со своей	1	1
сказочного мотива	1	1
аф в	1	1
с царством	1	1
в доме	12	2
об этом	1	4
обряда мы	1	2
точно так	2	3
именно так	2	2
американских мифах	1	1
здесь правда	1	1
в образе	1	3
по другим	1	1
одним из	4	2
явление в	1	1
что мы	1	7
в некотором	1	2
но обряд	1	1
сказке не	1	2
или даже	1	3
он сын	1	1
еще несколько	1	1
этому мы	1	1
и ее	3	1
или их	1	1
начинается с	1	3
у индейцев	1	1
и некоторые	2	1
в иной	1	4
попадает в	11	5
также что	1	1
подготовляет к	1	1
но по	3	1
постоянная черта	1	1
сказка сохранила	2	9
это делали	1	1
сел на	1	2
к неи	4	1
материальной жизни	1	1
связь и	2	1
неи сказка	3	2
разные формы	1	1
одна из	2	2
же как	2	2
попадает на	1	1
из этих	3	1
очень много	2	3
возвращается домой	3	1
этого слова	1	1
все это	1	4
в качестве	2	5
сказке но	2	3
с умершим	1	1
в один	1	1
и есть	2	1
их в	3	5
к превращению	1	1
и данный	1	1
ведет к	1	2
находится в	4	4
см здесь	1	2
на своем	1	1
мы будем	1	5
явно не	1	1
предположение что	1	2
большую роль	1	2
за этими	1	1
об этой	2	2
материалов достаточно	1	1
ни дверей	2	2
хотя и	2	1
самом же	1	1
только на	2	1
они не	4	4
например в	2	5
и лес	1	1
где он	1	1
не соответствует	1	1
как из	1	1
то же	6	12
то не	2	1
с начала	1	1
глубине леса	1	2
это предположение	1	1
так то	1	1
при помощи	3	2
исходит из	1	3
героя в	1	5
другими словами	1	4
объясняется не	1	1
связана с	3	1
часто он	1	1
быть рассмотрена	1	1
где не	1	1
совершенно не	2	1
нам и	1	1
некогда имевшиеся	1	1
в южной	1	1
равно как	3	1
дети это	1	1
вот почему	2	1
этим же	2	1
не дает	2	2
брака в	3	1
где мы	1	1
русская сказка	1	3
это так	1	4
в исторической	1	6
в свете	5	2
а так	1	1
автор исходит	1	1
к кузнецу	1	1
превратились в	1	1
страх перед	1	1
войти в	1	1
по кусочку	1	1
говорят о	1	1
или не	2	1
с собой	2	1
оно показывает	1	1
что же	1	3
в себя	1	1
этих запретов	1	2
в такой	1	2
можно дать	1	1
этого брака	2	1
другое явление	1	1
и во-вторых	1	1
вопрос почему	1	2
и их	1	3
мы видим	8	11
животная природа	1	1
столь же	1	2
что сказка	5	10
царство и	1	1
при вступлении	1	1
в работе	2	1
прочна и	1	1
если она	1	1
кости и	1	1
образом в	2	1
а одна	1	1
вопрос о	2	5
ее себе	1	1
ясен в	1	2
не всегда	4	8
не хотят	1	1
которой он	1	1
уходит в	3	1
сказкой не	2	2
ничего не	6	2
именно с	1	1
ее на	1	1
ли здесь	2	1
что он	9	10
здесь кроется	1	2
установить что	1	4
и тот	1	2
одном из	3	1
но они	2	2
что они	8	5
на эту	1	3
к этой	1	1
к жизни	2	1
в нем	9	2
во время	6	3
на одну	2	1
лесной избушки	2	2
эти представления	1	1
сказках девушка	1	1
котором надо	1	1
которых мы	1	1
которые явно	1	1
к обряду	1	6
заметить что	1	1
в дальнейшем	4	5
знает еще	1	1
в книге	1	3
из дома	2	6
что и	9	6
один из	5	4
неи но	1	2
уже не	7	3
в сказках	9	1
ясно что	1	2
должны были	3	2
не раз	2	1
дому в	1	1
можно только	3	1
в силу	2	5
над ними	2	1
в обрядах	3	1
этим в	1	1
он в	1	2
обрядами и	1	3
сказке читаем	1	2
представление о	3	1
в обряде	5	3
здесь разрабатывать	1	1
семь лет	1	2
отец не	2	1
хотя бы	1	4
пор нет	1	1
этот случай	8	1
у ней	1	2
с ней	6	2
окажется что	1	1
и здесь	7	7
что посвящаемый	1	1
коня и	1	1
самого начала	1	2
или в	11	5
и по	1	3
сказке здесь	1	1
себе ничего	1	1
между обрядом	1	1
эту связь	1	2
но в	10	8
он их	1	1
это мы	1	1
бы историю	1	1
если это	3	1
чтобы установить	1	1
яги и	4	1
могла бы	1	1
или нескольких	1	1
своего рода	1	1
связь эта	1	1
обряду посвящения	1	2
сих пор	5	5
специального изучения	1	1
но их	1	1
связанных с	2	1
обряда посвящения	4	2
тем не	5	6
этой связи	1	1
ее с	1	1
а именно	4	4
что там	2	1
при этом	2	3
того что	5	4
а при	1	1
изгнанная падчерица	1	2
том что	8	7
но уже	1	2
у нее	2	1
такая же	1	1
у него	3	1
запрет не	2	2
в ней	2	7
видели что	4	3
и она	3	2
аф здесь	2	1
в другом	2	3
что ты	4	1
что иное	3	1
случае мы	1	1
только через	1	3
наталкиваемся на	1	2
спросить себя	1	2
в этих	11	7
несколько иной	1	1
почему сказка	1	2
в и	1	1
в подземелье	1	5
в котором	2	3
ни одной	1	2
начало сказки	1	2
месте иногда	1	1
на себя	2	1
им нельзя	1	1
дома не	3	2
к ней	4	1
вступает в	3	2
есть один	1	1
однако это	3	3
сказка здесь	6	2
его там	1	1
этим мы	1	1
ту же	2	1
избушку и	3	3
часто называются	1	1
видим что	4	9
над природой	1	1
родовому строю	1	1
чаще однако	1	1
другого и	1	1
пр то	1	1
но все	2	4
мы увидим	3	10
сожалению однако	1	2
а также	2	1
для объяснения	1	2
все три	1	1
можно было	1	5
видел и	1	1
что это	1	8
этому обряду	1	1
говорит о	1	2
и это	2	1
в этот	2	1
оставили ей	1	1
меня в	1	1
же не	2	3
здесь имеет	1	1
черту он	1	1
почему в	3	1
только одна	1	1
и другие	4	4
и герой	2	1
т д.<неи	1	2
каким-то образом	1	1
не с	2	3
в связи	3	4
соответствии с	1	1
приходит к	1	1
обряда в	2	1
