2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram
для чего	1	1
этого он	1	1
как можно	1	1
неузнанный герой	1	1
в них	3	6
стоит на	1	3
становится понятным	1	1
указать что	2	3
этнографические материалы	1	1
но тем	2	2
объяснения в	1	1
и так	2	2
если кто	2	1
очень мало	1	1
не может	14	4
следующим образом	3	3
о связи	1	4
и за	1	1
интересный случай	1	1
из которого	1	2
связано с	3	4
верный признак	1	1
если не	4	2
они показывают	1	1
в несколько	1	1
мы видели	7	13
с матерью	1	2
там где	5	7
эту задачу	3	1
но тут	1	1
аф вар	4	1
в пермской	1	6
вместе с	7	9
говорит ему	2	1
пребывание в	2	4
по тому	1	1
в лесу	2	26
в том	7	9
мы знаем	2	2
часто происходит	1	1
манипуляции с	1	1
герой уходит	1	1
сказки о	1	2
обряде инициации	1	2
такие случаи	2	1
происходит в	3	2
та что	1	2
женится на	2	6
в его	1	3
только у	1	1
рассмотрим еще	1	1
пусти меня	2	1
вступить в	1	3
как они	1	1
и другим	1	1
не входит	1	1
надо сказать	1	1
как при	1	1
царь не	2	1
на стол	1	2
в связи	2	3
о том	9	3
мне на	1	1
от того	1	1
русских сказках	2	2
см в	1	2
живет в	1	5
отношение к	5	4
возможно что	3	6
этот мотив	3	5
его не	2	3
есть ли	1	2
перед тем	1	1
в знак	1	2
хотят его	1	1
не сохранила	1	2
или птицу	1	1
на то	3	1
происходит иначе	1	1
в животное	1	3
нет или	1	1
от такого	1	1
большинстве случаев	1	2
случаи когда	2	4
имеется в	2	1
материалов по	1	1
сказках о	1	1
есть некоторые	1	2
мы и	1	1
можно проследить	1	3
у фрэзера	1	1
и наоборот	1	1
для этой	1	1
в некоторых	1	5
свое лицо	1	2
frazer неи	1	1
похищена или	1	1
как мы	3	8
не все	3	6
как я	1	1
ее отца	2	1
своими товарищами	1	1
женщины в	1	1
по мере	1	1
уходит на	2	1
известно что	2	2
может быть	14	11
некоторые черты	2	1
случаях когда	4	1
в каких	2	1
и его	3	4
в одной	2	3
не можем	2	1
и вне	1	1
пойду за	1	1
на ту	2	1
касается не	1	1
это означало	1	1
черта ее	1	1
приведенных примеров	1	1
с сыном	1	1
персонаж а	1	1
мужа в	1	3
вовсе не	4	2
она не	2	4
героя не	1	2
есть не	1	1
на брак	1	1
другие и	1	1
к ним	2	1
или наоборот	1	2
сивко-бурко здесь	1	1
его от	1	1
поставить вопрос	1	2
этого мотива	5	4
и иногда	1	1
что герой	12	3
с тем	1	2
а после	2	2
какую роль	1	1
он приобретает	1	1
на смену	1	4
прослеживается в	1	1
который в	1	1
сказка и	1	2
я не	1	3
из этого	1	1
такое положение	2	1
на свадьбе	1	7
по всему	1	1
в отдельности	2	1
в баню	1	1
и сад	1	1
что обряд	1	1
на той	1	1
здесь не	2	3
как указано	1	2
во многих	2	2
направление в	1	1
и вступает	2	1
этот дом	1	4
и было	1	2
не сам	1	1
к которой	2	1
и связь	1	1
другой версии	1	2
достаточно чтобы	1	2
сказке она	2	4
она в	3	1
тот же	2	1
из материалов	1	2
и действительно	1	2
сказать что	2	3
русской сказки	1	1
это конечно	2	1
же мы	1	1
со стороны	2	3
таких примеров	1	2
природой в	1	1
это делает	1	2
вы не	1	1
о м	2	1
тем как	1	1
нет ли	1	1
у ворот	1	1
жениха или	3	1
в таком	1	1
несомненно что	1	2
том свете	1	2
в частности	1	5
что здесь	7	6
перед ним	1	1
где живет	1	1
очень ясно	2	1
показывает что	8	5
герой здесь	1	1
свою жену	1	3
здесь можно	2	6
ответ на	6	1
и даже	3	2
что яга	1	2
и тем	2	1
всей той	1	1
то это	5	2
с ними	1	3
приведем еще	1	1
только в	6	4
в полночь	1	1
богов и	1	1
в этой	1	5
означало бы	1	2
другой стороны	8	7
гл ii	1	1
говорит теперь	2	1
со своими	1	2
два типа	1	2
с того	4	2
отношению к	1	2
ii §	1	1
т е	16	16
после этого	3	2
не могли	1	1
одну деталь	1	1
можно будет	1	1
оказалось что	1	1
бы что	1	1
материал по	1	2
царство в	1	1
то и	4	6
маг в	3	1
которые он	1	1
роли которую	2	1
к этому	2	7
видеть в	3	1
сказках типа	1	4
другой персонаж	1	1
на ней	3	5
и эта	2	1
сказке герой	1	4
но для	2	1
к заключению	1	1
некоторую ясность.<неи	1	1
эта форма	3	1
как в	12	2
героя см	1	1
приема в	3	1
рассмотрим теперь	1	2
они и	1	3
и не	4	12
что у	4	3
мы уже	4	6
есть случаи	1	2
о молодильных	1	1
и та	1	1
выше мы	3	3
лежит в	2	1
всего что	1	1
таким образом	7	10
можно собрать	1	2
также иногда	1	1
по своему	1	1
в связь	1	1
связь не	1	1
если же	1	1
о той	1	1
вместе со	2	1
дворец и	3	1
старшие братья	1	1
и сказка	2	2
тем что	6	4
было у	1	1
на море	1	1
хотелось бы	1	2
уже в	3	1
у худякова	1	2
сказка знает	1	1
в жизни	1	2
такое же	2	1
и цель	1	1
не только	21	14
на другой	1	2
сказочный материал	1	1
он не	6	5
в основном	2	1
в большом	1	8
там же	2	2
сказки это	1	2
все эти	2	4
только путем	1	1
здесь входить	1	1
один пример	1	1
молодильных яблоках	1	1
она должна	1	1
в данном	4	4
для всего	1	1
к королю	2	1
есть и	4	5
совершенно ясно	4	1
и потому	1	2
менее картина	1	1
сказке о	3	4
имеем здесь	1	1
превращаться в	1	1
иногда и	1	1
т д	16	15
всего мы	1	1
всему ходу	1	1
представления о	4	2
девушки в	2	2
дочь в	1	2
и он	3	2
на его	2	3
как на	1	1
именно он	1	1
той роли	1	1
к тому	1	3
нельзя было	1	1
с появлением	1	4
и становится	3	1
ее там	1	1
домой и	2	1
брак с	2	1
утверждать что	1	2
что мотив	1	1
жена его	1	2
в эту	1	1
них и	1	1
перед нами	2	1
к лесному	1	1
как если	1	1
одной стороны	5	2
с браком	1	1
браку но	1	1
раньше чем	3	3
которых они	1	1
в мотиве	1	1
с головы	1	1
ничем не	2	1
жениха и	4	1
из них	2	7
имеем дело	1	1
сам он	2	1
случаях часто	1	1
в америке	1	1
отличается от	2	1
находит его	1	1
и уже	1	2
основываясь на	1	1
после чего	2	10
увидим ниже	1	3
в разных	1	1
по женской	1	1
по себе	1	1
мы рассмотрели	1	1
не менее	5	5
еще не	8	10
совсем так	1	2
магическую силу	1	1
с ним	5	1
так в	4	6
представляют собой	5	4
не могла	1	2
образом мы	2	2
в американских	2	1
на все	1	2
не вполне	3	6
все еще	1	6
имеем в	5	4
обычно герой	1	1
имеются и	1	2
и этим	3	1
жены и	1	1
а в	10	6
засыпает и	1	1
историческое явление	1	1
же можно	1	2
из царства	1	1
и более	1	2
представляет собой	4	3
вырастить и	1	1
в русской	5	3
здесь также	1	1
для героя	2	1
здесь имеем	2	1
эти случаи	7	3
вступлением в	1	1
с тех	2	1
этих представлений	1	1
этому мотиву	1	1
обряд в	1	1
герой также	2	2
и вот	1	2
иное царство	2	1
него и	3	2
в своем	1	2
на которой	1	1
солнца и	1	3
стороны и	2	3
шире чем	1	1
именно такое	2	1
но она	1	2
но этим	1	1
и на	2	4
неи все	1	1
одного порядка	1	1
вплоть до	2	1
он на	2	2
в различных	3	1
ему на	1	1
которые в	1	1
не имеют	2	2
же случай	1	2
выше гл	1	3
герой иногда	1	1
происхождение этого	1	1
сказке в	1	4
от него	3	2
ли это	1	2
этот обряд	2	2
вот тебе	3	2
остановимся только	1	1
она или	1	2
она всегда	1	1
отправляется в	1	2
полночь вдруг	1	1
вообще не	2	1
это весьма	1	1
к сказке	2	1
брачную ночь	3	1
на лет	1	1
царевны и	1	1
превращение девушки	1	1
как и	6	3
не знаю	3	8
должен был	2	3
потому что	9	3
свою дочь	5	1
друг друга	2	6
случай не	1	2
в царстве	2	1
из леса	1	1
а то	1	2
на том	2	3
по этому	2	1
тогда как	3	1
герой запродан	1	2
наших сказок	1	1
будет ниже	1	1
когда герой	4	2
мы еще	1	3
в то	2	2
и то	1	2
по отношению	1	2
никогда не	4	3
становится ясным	2	1
сказки и	1	1
пляски и	2	1
тогда он	1	1
всех этих	6	2
случае это	1	1
можно ли	1	3
враждебное отношение	1	1
и железный	2	1
и в	24	22
связь сказки	1	1
во-первых в	1	1
связаны с	2	1
так же	6	3
русскую сказку	1	1
здесь пока	1	1
случаи показывают	1	2
если здесь	2	1
у афанасьева	2	1
ему дается	1	1
так что	3	5
из земли	1	4
эти братья	1	1
приводят к	1	1
жениха с	2	1
не просто	2	1
с отцом	1	1
а на	1	1
все они	1	1
так как	8	7
и только	1	1
за меня	2	1
но не	6	7
герой в	2	2
легко узнаем	1	2
его за	2	1
необходимо указать	1	1
такой же	1	2
и говорит	4	9
по наблюдениям	1	1
не в	9	4
как будто	1	2
для нас	6	4
посвящения то	1	1
не существенно	1	1
и стала	1	1
туда в	1	2
восходит к	2	1
ступай к	1	2
и дом	1	1
в ином	12	6
худ здесь	1	1
есть более	1	1
если ты	1	1
большом доме	2	6
мы должны	4	7
мост к	1	2
дворец к	1	1
в которых	1	2
материалах можно	1	1
яга и	1	1
аф неи	4	5
им и	1	1
вопрос что	1	1
а она	4	2
неи здесь	3	2
на нее	1	3
указывалось что	1	1
же идет	2	1
и невредим	1	1
за что	1	1
как она	1	1
этого можно	1	1
непосредственной связи	1	1
не совсем	2	3
и возвращается	2	2
в таких	2	1
как это	2	4
великий маг	1	1
что этот	2	1
с лесом	1	1
с этим	2	8
лет в	1	4
в афанасьевской	1	1
дом и	1	4
бросил в	2	1
и с	1	4
материалах по	1	1
имеет еще	1	1
предположить что	3	7
больше чем	1	1
но это	3	3
от отца	4	1
неи в	1	8
в него	1	2
лесном доме	1	3
под влиянием	1	1
это в	1	1
здесь отражает	1	1
друг другу	1	2
сказкой и	1	1
вступления в	1	6
нет необходимости	2	1
дело конечно	1	1
другие сроки	1	1
знаем что	3	2
ее в	3	3
тех случаях	4	1
же в	1	2
исторической действительности	1	2
в брак	4	14
он невидим	1	1
так часто	1	2
конечно не	2	1
поставлен вопрос	2	2
это сходство	1	1
можем предположить	1	4
более поздняя	3	1
тут же	1	1
для этого	1	1
и вновь	1	2
с тобой	1	2
это не	10	6
к свадьбе	1	1
она отражение	1	1
определенные маски	1	1
образом и	1	2
должны считать	1	1
этой сказки	2	2
с другой	9	7
некоторое время	1	3
и др	2	2
он все	1	3
а если	2	3
и как	1	3
на небе	2	1
а герой	1	1
неи иногда	2	1
здесь в	1	1
последний случай	1	1
но он	2	4
в брачную	3	1
далеко не	1	3
уже знаем	3	2
дает волшебный	1	1
это значит	2	1
было бы	2	3
материалов видно	2	1
вот у	1	1
того как	3	1
в чем	5	3
зверей в	1	1
что такое	2	1
как бы	4	1
видели как	1	3
здесь и	2	2
а ему	1	1
этого обычая	4	1
в лесном	1	4
живет с	1	1
и мертвые	1	1
в греческих	1	1
дело с	1	2
за тебя	2	1
прежде всего	2	3
указывает на	1	1
точки зрения	4	2
себе и	3	2
но далеко	1	1
не мог	1	2
должно было	2	2
этого мира	1	1
в поиски	1	1
материалах которые	1	1
тем и	1	1
поздним и	1	1
по которому	2	1
самый акт	1	3
иной мир.<неи	1	1
и новые	1	2
видно что	5	2
мы понимаем	1	1
но и	11	12
но есть	3	2
к своему	1	1
дом мы	1	2
и видит	1	1
на небесах	2	1
смысл этого	1	1
в ее	2	1
и пытается	1	1
худ неи	2	2
до сих	2	5
не знает	1	1
е с	1	1
жить в	2	3
себе лицо	1	1
где оно	2	1
и дело	2	1
пребыванием в	3	2
мы не	4	1
в бане	1	2
у которых	1	1
том чтобы	3	1
в большинстве	1	1
пр аф	1	1
одной из	4	1
брачные отношения	1	1
сказках где	2	1
играют в	1	1
героя с	1	2
в виде	1	2
теряет свои	1	1
мы можем	4	6
северной америке	1	1
во всем	2	1
уже выше	6	2
героя и	5	1
и уносит	1	1
нашего материала	1	1
три ночи	1	3
царства.<неи в	1	1
превращаются в	1	1
здесь мы	5	5
позволяет дать	1	1
но эти	1	1
герой ее	1	1
мы рассмотрим	3	2
это происходит	3	1
более поздним	2	1
власть над	2	4
афанасьевской сказке	1	1
из способов	1	1
выше указывалось	1	1
этой точки	3	1
ж ст	1	5
своего мужа	1	2
стоит в	2	2
в целом	1	3
что за	3	1
на войне	2	1
для объяснения	3	1
окна царевны	1	1
не хочет	1	1
землю и	1	1
он находит	1	1
что не	2	2
во второй	1	1
мотива с	1	1
и пр	1	11
в белый	1	3
был единственный	1	1
с большим	1	5
а не	8	6
русской сказке	5	2
тех пор	1	1
этот вопрос	2	2
с этой	6	1
с одной	5	2
если это	2	3
все что	1	3
в этом	12	17
большого дома	4	3
еще яснее	2	1
видит что	1	1
более ясно	1	1
часто встречается	1	2
превращается в	3	3
с дочерью	2	1
два способа	1	1
время как	2	2
со своей	2	1
аф в	1	1
и возвращение	1	1
об этом	6	1
в доме	1	12
точно так	2	2
неи кроме	1	1
именно так	1	2
американских мифах	1	1
в образе	3	1
к отцу	2	2
по другим	1	1
одним из	1	4
что мы	3	1
в некотором	1	1
еще больше	1	1
и ее	2	3
или даже	2	1
начинается с	4	1
на столбах	1	6
видно и	2	1
или их	1	1
в иной	2	1
цел и	1	1
из-за этого	1	1
попадает в	2	11
но по	2	3
в тех	5	2
сказка сохранила	2	2
этому противоречит	1	1
не видят	2	1
сказке правда	1	1
ключи от	1	1
связь и	1	2
до того	1	1
герой отправляется	1	1
одна из	7	2
в материалах	2	1
же как	4	2
из этих	3	3
очень много	2	2
можно предположить	2	1
дальше что	1	1
пищу для	1	1
возвращается домой	2	3
в первую	7	1
кагаров в	1	1
все это	8	1
задач в	4	1
один день	1	1
состоит в	1	3
в качестве	3	2
сказке но	1	2
в один	2	1
и есть	1	2
дом но	3	1
находится в	1	4
самом деле	1	1
и учит	1	1
обращается к	3	1
объясняется что	1	1
если я	1	3
отсюда же	2	1
за этими	1	1
об этой	2	2
наш царь	1	1
хотя и	3	2
показывает связь	1	1
не самому	1	1
но конечно	2	2
он засыпает	1	1
только на	2	2
из особенностей	1	1
они не	2	4
например в	3	2
кто в	1	1
где он	1	1
к тебе	1	1
с брачными	1	1
то не	4	2
то же	8	6
с начала	1	1
бы для	1	1
приходит в	1	3
при помощи	3	3
произошло некоторое	1	1
здесь это	1	1
героя в	1	1
другими словами	2	1
собственно заставляет	1	1
дает ему	2	1
его на	2	2
девушка в	1	1
связана с	1	3
не будет	2	1
которые не	2	1
начала сказки	1	2
то чего	1	1
брачного возраста	1	1
здесь все	1	1
что нанесение	1	1
этим же	1	2
не дает	1	2
этого нет	1	1
здесь герой	6	3
русская сказка	3	1
характерно что	2	1
начиная с	1	1
в исторической	1	1
случай мы	4	2
кто бы	2	1
в свете	3	5
а так	1	1
в женщину	1	4
что отец	2	2
страх перед	1	1
или не	1	2
с собой	7	2
что же	1	1
ином мире	5	4
но этот	1	2
и остается	1	1
и ступай	1	1
белуджские сказки	1	2
она живет	1	1
вопрос почему	1	1
и их	1	1
мы видим	10	8
при вступлении	1	1
а кто	1	1
что сказка	4	5
царство и	2	1
во дворец	1	2
в работе	1	2
мужа на	1	3
ее от	1	1
случае в	1	2
кости и	2	1
вопрос о	3	2
ней жениться	1	2
не всегда	4	4
не хотят	1	1
к нему	7	5
покрывают друг	1	1
солнцем и	2	1
уже рассмотрена	1	1
можно сказать	1	2
этому вопросу	1	1
в черный	1	2
которой он	3	1
ничего не	5	6
неи эти	2	1
ее на	4	1
что он	21	9
что по	2	2
брак и	2	1
герой находит	1	1
неи эта	1	1
данном случае	3	3
и тот	2	1
если он	3	2
но они	3	2
что они	3	8
к этой	1	1
в нем	6	9
во время	6	6
в других	4	4
хитрая наука	2	1
эти представления	1	1
герой по	1	1
не говорит	1	1
в дальнейшем	3	4
в три	1	2
в книге	1	1
у ево	1	1
или по	1	5
е мы	1	1
один из	7	5
что и	8	9
уже не	2	7
и поэтому	1	1
с солнцем	2	1
народных сказках	1	1
ясно что	1	1
в сказках	4	9
должны были	3	3
с точки	1	1
не раз	1	2
д или	2	1
быть поставлен	2	3
можно только	1	3
к себе	3	1
в силу	2	2
тех материалах	1	1
исходит от	1	1
четыре дня	1	1
человек и	1	1
он в	2	1
у квакиутл	2	1
между прочим	3	3
к царю	1	1
дочери и	2	2
с комплексом	1	3
представление о	3	3
в обряде	3	5
семь лет	1	1
хотя бы	1	1
этот случай	9	8
нем герой	1	1
царь и	2	2
что делалось	1	1
волшебный помощник	3	2
у ней	1	1
отдал ему	2	1
все тебе	1	1
с ней	3	6
предполагать что	1	1
волшебное зеркало	1	1
и здесь	12	7
обычно не	1	1
см и	2	2
коня и	1	1
или в	8	11
и по	3	1
волос и	1	1
но в	5	10
эту связь	1	1
для нее	2	2
в женщин	1	3
а я	1	2
не имеет	4	2
могла бы	1	1
на могиле	1	4
и умер	1	1
своего рода	4	1
связь эта	1	1
пришел к	1	1
сих пор	3	5
и сам	1	1
аф если	1	1
тем не	4	5
он приносит	1	1
этой связи	1	1
ее с	1	1
а именно	6	4
мы легко	1	1
при этом	4	2
того что	6	5
и там	2	4
том что	10	8
но уже	1	1
другие формы	1	1
у нее	2	2
у него	10	3
в ней	1	2
видели что	1	4
и она	3	3
герой попадает	1	3
в другом	1	2
что ты	1	4
что иное	1	3
в нее	1	2
она и	1	1
в этих	13	11
лицо совершавшее	1	1
к змею	1	1
отец девушки	1	1
тех которые	1	1
еще как	1	1
мотива но	1	1
иногда этот	1	1
и также	1	1
у героя	2	1
такая форма	1	2
найти много	1	1
образом на	1	1
в котором	2	2
помощник героя	4	1
ни одной	1	1
что его	2	1
совершенно то	2	1
узнает своего	1	1
начало сказки	1	1
на голову	1	5
этому же	1	3
в народных	1	1
не объяснено	1	1
с пребыванием	3	2
говорилось выше	1	2
приведем несколько	1	1
он имеет	1	1
на себя	2	2
ту же	1	2
что собственно	2	1
к ней	2	4
вступает в	3	3
находит что	1	2
однако это	1	3
сказка здесь	3	6
я пришлю	1	1
он стоит	1	2
видим что	3	4
входит в	1	1
ее искать	1	1
сказке сивко-бурко	1	1
песни и	1	1
его дочери	2	2
нанесение клейма	1	1
м фрейденберг	2	1
вот здесь	1	1
но все	4	2
мы увидим	6	3
свое существование	1	1
только те	1	1
а также	1	2
о ней	1	2
что это	6	1
можно было	1	1
при смерти	1	1
еще некоторые	1	1
здесь явно	1	1
говорит о	2	1
и это	2	2
находятся в	1	1
до посвящения	1	1
очень красивой	1	1
сюда же	2	2
в этот	1	2
помощи которых	1	1
с другим	1	1
же не	1	2
посвящения и	1	6
здесь имеет	1	1
я все	1	1
почитали за	1	1
толкование и	1	1
только одна	1	1
и другие	9	4
еще более	1	2
жениха еще	1	1
и герой	3	2
когда его	1	2
почему в	1	3
от них	1	3
каким-то образом	1	1
не с	1	2
который был	1	2
еще тем	1	1
приходит к	3	1
лесной дух	1	1
отца от	1	1
обряда в	1	2
почти всегда	2	1
