3gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_3gram
в высшей степени	6	1
и то что	2	3
где они будут	1	1
функциональных и структурных	1	1
и записать их	1	1
в том числе	1	1
ребенка идет впереди	1	1
друг от друга	1	2
ни в какой	4	2
имеет дело с	2	1
включает в себя	2	1
к тому что	1	6
и в этом	2	1
нас не только	1	1
внешней речи или	1	1
одной и той	2	2
по сравнению со	1	2
не связаны между	1	1
так как она	2	3
они были бы	1	1
в них имелось	1	1
по сравнению с	3	7
бы мы могли	1	1
не что иное	1	1
то что мы	2	1
с тем же	1	1
мы не станем	4	1
с внутренней стороны	1	1
конце концов к	1	1
между мышлением в	1	1
что значения слов	1	1
и речи но	1	2
мы увидим ниже	1	1
мы таким образом	1	1
сам по себе	1	1
в свете наших	1	1
фонографа все же	1	1
в живом процессе	1	1
исследования внутренней речи	1	4
речевого мышления мы	1	2
внутренняя речь и	1	1
экономии что они	1	1
мышления от речи	1	1
между словом и	1	8
так и в	2	1
по пути к	1	1
образом приходим к	1	1
индивидуальных но не	1	1
с одной стороны	5	5
в этом отношении	3	3
как мы видели	3	3
в основном и	1	1
только потому что	2	3
анализ приводит нас	1	1
обратил внимание на	1	1
и экономии что	1	1
в силу того	2	1
как это имеет	1	1
является в функциональном	1	1
приводит нас к	1	2
процессов внутренней речи	1	1
речи так как	1	1
есть в сущности	1	1
в гораздо большей	1	1
и во всяком	2	1
в ходе развития	1	7
пользу того что	1	1
в структуру вещи	3	1
в этом и	2	2
своей психологической природе	2	2
в функциональном отношении	6	1
имеет место в	1	1
записать их на	1	1
только в том	2	1
в этот период	1	2
то время как	4	2
по мере развития	1	4
и что в	1	1
имеет в виду	1	3
между ребенком и	2	1
их конечной стадии	1	1
это значит что	4	1
к области речевого	1	1
с этой точки	2	4
не может быть	2	4
только в процессе	1	1
развития внутренней речи	1	3
состоит в том	3	3
в этой области	1	1
как это делают	1	1
эта связь может	1	1
заключает в себе	2	1
того что к	1	1
внутренней речи и	2	4
мы говорили выше	1	2
собственном смысле этого	4	3
не могут быть	1	1
мы можем проследить	1	1
бы неузнаваемы если	1	1
не совпадают в	1	1
можно было бы	5	1
что мы не	1	1
ступени в развитии	1	1
что при такой	1	1
вместе с тем	10	4
в этом случае	1	14
своему строению и	1	1
ассоциативной точки зрения	2	1
но не для	1	1
скрытые процессы и	1	1
их образования от	1	1
речи не совпадают	1	1
в школьном возрасте	1	1
то и другое	4	3
в развитии детской	1	1
как мы увидим	2	1
них имелось бы	1	1
замыканий и экономии	2	1
не представляет собой	1	2
развернуть все скрытые	1	1
из которых складывается	1	1
в то время	4	2
именно в силу	1	2
к выводу что	2	2
представление о том	1	2
речи именно что	1	1
сказать что в	1	1
в развитии ребенка	2	1
гораздо большей мере	1	1
наличие или отсутствие	1	1
связаны между собой	1	3
тем не менее	5	3
приводит к тому	1	2
что по своей	1	1
развитии мышления и	1	1
ребенок как бы	1	1
в этом заключается	1	1
вопрос можно ли	1	1
внутренняя речь развивается	1	1
в поведении и	1	1
у ребенка с	1	1
связанных между собой	1	2
много сокращений коротких	1	1
процессе образования понятий	4	1
исторического развития человеческого	1	1
к шепоту и	1	1
смысле этого слова	4	3
в данном случае	1	5
они совершенны и	1	1
во всех этих	1	1
значение слова и	1	1
мышление и речь	3	2
это речь для	1	1
в виде общего	1	1
бы так много	1	1
той и другой	1	3
до сих пор	1	3
с внешней стороны	1	1
если бы мы	1	1
структурных и функциональных	1	2
мы уже говорили	5	1
одном и том	1	1
что это развитие	1	1
развития детской речи	1	1
только не проследить	1	1
но как известно	1	1
в конце концов	1	1
одним из основных	2	1
то же самое	1	5
виде общего закона	1	1
здесь как и	1	1
на некоторое время	1	1
в области мышления	1	1
если в основе	2	1
и внутренней речью	1	1
того что мы	1	1
в целом но	1	1
слова и его	1	4
ее структурных и	1	1
цилиндре фонографа все	1	1
