3gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_3gram
внешнему виду может	1	1
нового шага в	1	1
в развитии понятий	3	2
образование понятий в	1	1
ребенка и что	1	1
образования понятия и	1	1
в свою очередь	2	2
процесс развития понятия	1	1
по отношению к	2	1
решающую роль в	1	1
с другой стороны	3	8
в том отношении	1	1
это мы видим	1	1
между отдельными элементами	2	1
подростка в целом	1	1
и взрослого человека	2	1
связь между отдельными	2	1
лежащих в основе	3	1
том что вместо	1	1
между двумя предметами	1	1
мышления и речи	18	1
и том же	1	1
в действии и	1	1
по образному выражению	1	1
в этой фазе	1	1
бы сказать что	3	3
заключается только в	1	1
точно так же	1	3
друг к другу	1	1
ничего принципиально нового	1	1
эти формы являются	1	1
играет решающую роль	1	1
взрослого человека мы	1	2
и той же	2	4
образования понятий и	5	1
в том виде	2	2
и частного к	1	1
общение со взрослыми	1	1
развития комплексного мышления	1	1
принять за простой	1	1
становится таким образом	1	1
с тем что	3	3
понятия на новые	1	1
том что перед	1	1
тех связей которые	1	1
том что в	1	1
ряда конкретных предметов	2	2
и тем же	1	3
от общего к	1	1
и как они	1	1
с другими элементами	1	1
по выражению вернера	1	1
и отношения между	1	1
на данной ступени	2	1
в понятиях и	1	1
что они являются	1	2
тому или иному	2	2
мы никогда не	2	1
новой формы мышления	1	1
в развитии детского	1	9
мышления вообще и	1	1
экспериментальных условиях ребенок	1	1
с помощью знака	1	1
входит в комплекс	1	1
по своей природе	1	1
по внешнему виду	3	2
знака в процессе	1	1
комплекс который в	1	1
в процессе образования	7	2
мышления так как	1	1
подобно тому как	1	2
а отнюдь не	1	1
образования понятий как	1	1
на примитивных ступенях	1	1
понятие в собственном	1	2
возникает в мышлении	1	1
как если бы	1	1
он приходит к	1	1
выработанного понятия на	1	1
являются для него	1	1
мышлением в понятиях	2	3
иметь ничего общего	1	1
в какой степени	1	2
нашего исследования в	1	2
об образовании понятий	1	1
том что понятие	1	1
роль в процессе	1	1
сравнению со всеми	1	1
функциональном и структурном	1	1
же самое слово	1	1
к тому или	1	2
что принято называть	1	1
то что в	2	1
к частному и	1	2
как коллективная фотография	1	1
мы будем иметь	1	1
во всяком случае	4	3
таким же образом	1	1
образования понятий таким	2	1
ребенка с помощью	1	1
друг с другом	5	7
мышление в понятиях	2	1
в высшей степени	6	2
и то что	2	4
в искусственных условиях	1	1
детского мышления в	1	1
является необходимой предпосылкой	1	1
отдельных конкретных предметов	2	1
в процессе решения	1	1
так как они	1	1
функциональное употребление слова	1	1
в том числе	1	2
между тем как	1	3
в интересующей нас	1	1
друг от друга	1	1
ни в какой	4	1
его к тому	1	1
в основе этого	2	2
мы имели возможность	4	2
образование понятий возникает	1	1
к тому что	1	1
едва ли может	1	1
то что нам	1	1
одной и той	2	4
в образовании понятий	2	4
по сравнению со	1	1
понятий и как	1	2
со всеми другими	1	1
по сравнению с	3	3
не что иное	1	1
эта ступень в	1	1
второй фазой в	1	1
мы не станем	4	1
мышлением в комплексах	1	1
между мышлением в	1	1
как это свойственно	1	1
качестве средства образования	2	1
между собой в	1	1
что вместе с	1	1
ступени своего развития	1	1
и как бы	1	1
в связи с	5	3
мышления мы должны	1	2
слов ребенка и	1	1
же самую мысль	1	1
бы то ни	1	1
конкретных предметов в	2	1
конкретных предметов что	1	1
чисто ассоциативным путем	1	2
и у ребенка	1	1
отдельными элементами входящими	2	1
ребенка но на	1	1
своего развития ребенок	1	1
развитии детского мышления	1	8
как наиболее чистый	1	1
во внимание что	1	1
между словом и	1	2
как уже сказано	5	4
том виде как	2	1
простой знак понятия	1	1
лежащей в основе	1	1
из которых каждая	1	1
с одной стороны	5	9
в мышлении и	1	1
эту же самую	1	2
в этом отношении	3	7
должно быть отнесено	1	1
как мы видели	3	2
обладая всеми признаками	1	1
обратил внимание на	1	1
в его основе	3	1
приводит нас к	1	1
подростка и взрослого	2	1
на этот раз	1	1
умственный рисунок понятия	1	1
различных конкретных предметов	1	1
интеллектуальные функции в	1	1
в живом виде	1	1
целому ряду предметов	1	1
в этом же	1	1
к интересующей нас	1	1
эти авторы склонны	1	1
мышления взрослых и	1	1
что ребенок не	1	2
в ходе развития	1	1
понятий у ребенка	2	1
мышлению в понятиях	1	2
с другом в	1	1
того чтобы подойти	1	1
все более и	1	2
имеет место в	1	1
понятий в переходном	1	1
только в том	2	2
с понятиями взрослого	1	1
не в состоянии	1	1
то время как	4	1
решения какой-нибудь задачи	1	1
рисунок понятия маленькое	1	1
процесса образования понятий	14	5
между ребенком и	2	2
и что в	1	2
имеет в виду	1	1
комплексного мышления в	2	2
с понятиями взрослых	2	1
это значит что	4	2
в переходном возрасте	9	3
всего процесса в	3	1
с этой точки	2	4
не может быть	2	1
более подробно на	1	1
состоит в том	3	3
процесс образования понятия	3	1
повествование о нем	1	1
по одному признаку	1	1
элементов между собой	1	1
в этой области	1	2
в области развития	1	1
что высшие формы	1	1
заключает в себе	2	1
исследований процесса образования	1	1
а с другой	3	2
предметов на которые	1	1
понятий таким образом	1	3
мы говорили выше	1	1
собственном смысле этого	4	4
не могут быть	1	2
не совпадают в	1	1
можно было бы	5	5
ступени в развитии	1	5
к одному и	1	4
вместе с тем	10	3
в речи взрослых	2	1
которые не могут	1	1
к мышлению в	1	3
в этом случае	1	3
с ним но	1	1
мы должны сказать	1	1
к одному комплексу	2	1
здесь мы имеем	1	1
те формы мышления	1	1
речи не совпадают	1	1
таким образом что	2	4
в школьном возрасте	1	5
то и другое	4	1
мышления в понятиях	7	5
ребенком и взрослым	1	2
же что и	1	1
является то обстоятельство	3	1
в развитии детской	1	1
образов которые являются	1	1
связи и отношения	1	1
условиях экспериментального анализа	1	1
представляет собой не	1	1
подлежит никакому сомнению	1	2
то обстоятельство что	3	3
основной вывод нашего	1	1
следующем виде ребенок	1	1
процессе развития детского	1	1
до последнего времени	1	1
глубокие корни в	1	2
то что они	1	2
в то время	4	1
того же по	1	1
к выводу что	2	2
функции в своеобразном	1	1
в развитии ребенка	2	1
наших исследований что	1	1
детского мышления мы	1	2
ребенок к заданному	1	1
тем не менее	5	1
его в качестве	1	1
интеллектуальных операций и	1	1
маленькое повествование о	1	1
у ребенка с	1	1
самых различных предметов	1	1
никак нельзя принять	1	1
связанных между собой	1	1
процессе образования понятий	4	1
ребенок не свободно	1	1
и что следовательно	1	1
смысле этого слова	4	7
в целом мы	2	2
конкретного к абстрактному	1	1
в данном случае	1	2
мышления ребенка и	1	2
решения этой задачи	1	1
в следующем виде	1	2
с обозначаемой им	1	1
от конкретного к	1	1
и что оно	2	1
принципиально нового по	1	1
мы увидим что	1	1
и как мы	1	1
все же не	1	1
собственном смысле слова	2	1
которое является центральным	1	1
элементами входящими в	2	1
принять во внимание	1	1
в понятиях к	1	1
включающий в себя	1	1
той и другой	1	1
речи и мышления	2	1
до сих пор	1	1
в которых протекает	1	1
ничего общего с	1	1
что с одной	1	1
с внешней стороны	1	1
если бы мы	1	1
фазе своего развития	1	1
так как он	1	1
мы уже говорили	5	2
комплексного мышления ребенка	3	2
мышления с помощью	1	2
картина умственный рисунок	1	1
одном и том	1	1
видим таким образом	1	4
результате мышления в	1	1
понятий мы уже	1	1
ребенка на этой	1	1
форму комплексного мышления	1	1
того же самого	1	2
в конце концов	1	1
одним из основных	2	1
условиях нашего эксперимента	1	1
то же самое	1	7
со всеми остальными	1	1
указывает на то	1	1
проблеме образования понятий	1	1
развитии ребенка это	1	1
поэтому мы должны	1	1
в ассоциативном комплексе	1	1
частному и частного	1	1
речевого общения со	1	1
того что мы	1	1
имеем дело с	1	1
так как оно	1	1
в целом но	1	1
фазу в развитии	2	1
слова и его	1	1
один из основных	1	1
процесса в целом	5	1
что в основе	1	6
