2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part2_wordlist_2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part1_wordlist_2gram
на тех	1	1
и со	1	2
это было	1	2
его творчества	7	5
романе достоевского	9	3
борьба с	1	1
оно может	1	1
в романах	7	8
для героев	1	1
от человека	1	1
вот почему	1	3
не дает	3	1
оно ни	1	1
входящих в	1	1
у достоевского	24	14
новой романной	1	2
войти в	1	1
что же	1	4
и нерешенностью	1	1
осмыслены в	2	1
построения как	1	1
чтобы быть	1	1
и их	2	6
образом но	1	1
в которой	4	2
философский роман	1	1
к нему	3	11
что ни	1	1
ничего не	6	3
отношений и	1	1
одном из	2	1
что они	1	3
человека из	4	1
из одного	4	2
художественного творчества	2	1
нового времени	1	3
в книге	3	1
по поводу	1	1
один автор	1	1
при всей	1	1
но только	1	2
быть только	1	2
идей но	1	1
романа то	1	1
нем в	1	1
в сущности	5	7
современности в	1	1
себе самом	6	3
не из	2	1
европейской литературы	1	1
образ героя	4	2
и здесь	3	2
создания достоевский	1	1
самого начала	3	1
взаимодействие сознаний	1	1
человека в	5	5
приводит его	2	1
это очень	3	2
при этом	3	2
того что	2	3
в форме	6	2
у него	6	6
остается вне	1	1
в этих	2	4
в произведении	1	5
момент его	2	1
он выдвигает	1	1
художественного изображения	1	3
в момент	1	3
он живет	1	1
вступает в	1	4
его высказать	1	1
же это	1	1
входит в	2	9
был бы	5	1
построены в	1	1
таким художником	2	1
достоевского также	1	2
характера типа	2	1
к миру	1	1
понять и	1	2
построения романа	5	1
и другие	2	4
человек из	3	2
не об	3	3
друг к	1	3
от них	1	2
во все	3	2
том и	1	1
выражение в	4	3
зрения мы	1	1
слова и	1	1
даже в	2	6
за пределами	1	1
будто и	1	1
достоевского таким	2	1
и поступков	2	2
того и	1	1
творческого пути	1	2
оставляет за	1	1
его и	1	3
так и	10	3
достоевского это	1	2
словесного стиля	1	1
только объекты	1	1
тем самым	1	2
но как	3	2
своих романов	1	1
чтобы сделать	1	1
вывод из	1	1
всей их	1	1
не укладывается	1	2
самого героя	8	2
этого в	1	1
в высшей	1	1
если бы	10	2
выйти за	2	1
один элемент	1	1
идеи только	1	1
европейского романа	4	3
как раз	4	6
все в	6	1
и сила	1	1
авторского слова	7	2
на материале	3	3
композиционно выраженные	1	1
художественного замысла	1	2
но потому	1	1
что она	2	4
каждого романа	1	1
что если	1	3
голоса но	1	1
и что	1	2
множественность сознаний	1	1
увидено и	1	1
человеке а	1	1
самостоятельность героев	1	1
всем этим	1	2
образе героя	1	1
действительно становится	1	1
себя и	2	2
понимания мира	2	1
и притом	2	1
я ты	1	1
его слово	1	1
не поддается	1	2
место в	1	1
в роман	1	1
обычном смысле	1	1
что все	3	3
и ставит	1	1
сказать что	5	5
а прежде	1	1
то есть	24	50
вместе с	2	1
в братьях	1	2
твердого образа	1	1
есть если	1	1
важно не	1	1
не входит	1	2
произведений достоевского	7	3
одинаково не	1	1
приводит к	3	1
ту сторону	1	1
в самой	7	3
большинстве случаев	2	2
должны быть	1	1
психологический тип	1	1
а потому	2	2
так чтобы	1	2
идеей достоевский	1	1
и его	13	8
то в	1	1
и вне	1	1
произведения и	1	1
достоевского чтобы	1	1
и самостоятельность	1	1
не на	3	4
он бросает	1	1
я не	3	6
только один	1	1
о себе	9	3
ее нельзя	1	1
самой жизни	1	1
не сливается	1	1
и действительно	1	2
же мы	1	2
говорит об	1	1
и показать	2	1
слова героя	1	2
в частности	1	1
характер не	1	1
всего романа	1	2
да ведь	2	2
такой роман	1	1
и даже	3	3
почти вовсе	1	3
в едином	4	2
только в	8	9
в смысле	2	2
в произведениях	2	3
тоже не	1	2
он стремится	3	1
из тех	2	1
услышать и	1	1
видения и	8	3
его сознании	1	1
не могли	2	1
мы их	1	1
все то	4	2
как в	6	4
диалога в	1	1
лишь на	2	2
мы уже	2	3
что у	1	4
тем более	1	1
жизни в	1	2
мире а	2	1
у вас	2	2
диалог в	2	2
ибо в	1	1
не характер	1	1
для его	3	1
в полифоническом	2	4
в человеке	6	10
диалога и	1	2
но у	2	3
что из	2	1
непосредственное выражение	1	1
эта новая	1	2
рядом с	13	3
есть и	1	3
множественности сознаний	1	1
собою в	1	1
в их	3	4
со своим	3	1
объектный образ	4	1
представления о	1	1
самом произведении	1	1
в себе	5	5
идея и	1	1
к тому	1	1
впервые в	1	1
автор не	1	4
полифоническом романе	3	3
он приводит	1	2
самого автора	6	1
в бедных	1	1
поэтики достоевского	8	1
самого достоевского	6	2
раскольникова и	1	3
порядка в	2	1
в полифонической	1	1
взаимоотношения с	1	1
авторской позиции	3	5
благоприятным материалом	1	1
в году	1	1
человека является	1	1
с ним	6	8
тому что	2	1
всего в	1	1
и более	1	2
только с	2	1
построения целого	2	1
и радикально	1	1
не превращает	1	1
с самим	1	2
поэтому даже	1	1
и вот	2	2
более что	1	1
романа но	2	2
основные особенности	1	2
нем и	1	1
она является	1	1
потому что	12	8
своей книге	1	1
друг друга	3	7
что для	2	2
быть это	1	1
по отношению	11	8
всех этих	3	1
этом отношении	5	2
героя а	4	1
все время	1	3
пределы одного	2	3
записок из	3	1
действительности не	1	1
все они	1	4
к сознанию	1	1
так как	7	5
как образ	2	1
которых может	1	1
опыт и	1	1
с раскольниковым	1	3
как будто	3	1
точек зрения	3	3
творчестве достоевского	5	1
подходит к	4	1
не могут	6	1
его мировоззрении	1	1
как вывод	1	1
образа героя	3	2
лишь как	5	1
и с	4	7
это в	2	1
ее он	2	1
позволяет ему	1	1
чужое сознание	1	1
подхода к	1	1
ее и	1	1
творчеству достоевского	1	1
идею в	1	2
и идеологической	1	1
с другой	2	1
в художественном	2	3
в другое	1	2
и романа	1	1
другого человека	4	1
в чем	1	2
было бы	6	4
не сливаясь	1	1
стремился воспринять	1	1
в первой	2	1
он ни	1	1
мы остановимся	3	2
у нас	1	2
именно в	6	3
жанровых и	1	1
мыслей положений	2	1
такого героя	1	2
достоевского художественно	1	1
себе но	1	1
мы не	2	1
одной из	1	2
не сливая	1	1
с формой	1	1
одному сознанию	1	1
здесь мы	2	1
других они	1	1
быть раскрыто	1	1
романный жанр	1	1
предметом изображения	2	1
достоевский не	5	3
его жизни	1	2
и внутренне	1	2
доминанта построения	2	1
для себя	2	3
на него	2	2
у самого	2	1
же как	1	4
этого слова	2	2
все это	7	5
оценки и	1	2
в сознании	2	2
слова а	2	1
находится в	1	2
основе построения	1	1
сознания это	1	1
что я	1	1
с чужою	1	1
жизни а	2	1
не так	1	2
но конечно	2	1
время и	1	1
и слово	1	6
рассказа от	1	1
потому и	1	1
ее как	2	1
о человеке	1	1
совершенно не	1	1
этом смысле	9	5
этот термин	1	2
в какой	1	1
наше время	1	1
только что	1	2
точками зрения	2	2
более того	3	5
и внутренние	1	1
не сделал	1	1
его целом	5	3
конца может	1	1
свою мысль	1	1
письме к	1	1
по своим	2	2
что он	10	7
дана как	1	1
данном случае	2	1
по сравнению	1	2
эти идеи	1	2
что и	5	5
уже не	8	6
они уже	3	1
процесса и	1	1
художественный мир	1	1
особенности произведений	2	3
в плоскость	3	1
он в	2	1
достоевского не	11	8
что было	3	1
хотя бы	2	5
поступков человека	1	1
сознанием и	1	1
с другими	7	7
и по	2	2
одной плоскости	3	4
произведения в	1	1
взаимодействие он	1	1
в отличие	2	1
чужому сознанию	2	1
с идеей	3	2
то оно	1	2
художественной формы	5	1
среди них	1	3
нами особенности	1	1
в ней	1	7
целом ряде	1	2
них не	1	1
смысле как	1	1
мы думаем	1	1
начала все	1	1
зрения на	8	5
две мысли	1	1
точкой зрения	1	2
причем сам	1	1
авторской точки	1	3
в романе	11	3
но все	4	4
что постоянно	1	1
его именно	1	1
всякий человек	1	1
как художник	1	3
ведь это	2	1
стиля и	3	1
отсюда и	1	1
со всех	1	1
этой формы	1	1
слов о	1	1
существует только	1	1
своим героем	1	1
о мире	1	5
не от	1	1
и над	1	1
мысли о	1	1
ни один	2	3
и старается	2	1
и к	4	2
но здесь	1	1
в единство	5	3
обычного типа	3	2
литературе о	3	2
в творческий	1	2
от автора	3	4
сознание и	3	4
в другой	3	1
дело идет	6	6
как человек	2	2
ты еси	3	1
за пределы	6	5
находит свое	1	1
есть нечто	1	1
последнее слово	9	1
не как	12	6
в каком	1	1
никак не	2	1
и монологически	1	1
условия для	1	1
должна быть	2	3
достоевский и	2	1
новая авторская	1	2
идет не	3	3
и повести	1	1
является только	1	1
в обычном	2	1
это уже	1	1
самосознания и	1	2
в самую	1	2
ни в	3	2
путь его	1	1
что в	8	6
смысле глубоко	1	1
автора или	1	1
ивана карамазова	5	4
их предметом	1	1
диалогической природы	1	4
внешнее и	1	1
за ним	2	1
в своей	11	6
он ищет	3	1
в основе	5	2
большой диалог	1	7
идеи раскольникова	1	1
диалога не	1	1
зависимости от	3	3
диалогический характер	1	1
эти три	1	1
авторского изображения	1	1
него в	2	1
достоевского герой	1	2
кажется что	3	2
их взаимоотношения	1	1
образом как	1	1
сознания с	2	1
не может	11	24
более широкое	1	1
раскрытия и	1	1
достоевского которая	2	2
только у	3	1
разобранные нами	1	1
полифония же	1	1
и оценки	1	1
самой своей	1	1
о том	2	3
у тургенева	1	1
его не	1	1
единство и	1	1
как доминанта	1	1
в соприкосновение	1	1
в новую	1	2
стиля достоевского	1	1
в некоторых	1	2
может быть	21	18
другом случае	1	1
прошлого и	1	1
в одной	4	5
себе его	1	1
идеи идея	1	1
уже говорили	1	2
вследствие этого	1	1
с отдельными	1	1
и широко	1	1
в устах	1	1
и могут	1	2
она не	5	5
произведениях достоевского	5	4
была бы	2	3
достоевского совершенно	1	1
полном смысле	1	1
героев в	2	3
который в	1	1
героя о	3	1
отличие от	2	1
достаточно чтобы	1	1
романа и	4	4
и самое	2	2
для них	1	3
художественный образ	1	1
и других	5	3
достоевского как	12	5
своеобразие и	2	1
ни одна	1	1
не было	3	2
но ведь	1	3
сочетание целостных	1	1
того чтобы	4	1
знает все	1	1
он умел	4	1
в этой	4	1
достоевского с	7	1
они никогда	1	1
смысловая позиция	1	1
само по	2	2
он видел	1	1
и никогда	1	1
героев достоевского	3	4
самим собою	2	1
мир в	2	2
они и	1	2
во всяком	4	1
не способна	1	1
здесь же	1	1
всего что	1	1
вера в	1	1
если же	2	1
он как	1	3
в плане	5	1
не только	13	16
является лишь	4	1
он не	4	9
в основном	2	1
говорит он	8	1
его видения	1	1
начала и	1	2
внутреннего человека	1	1
и иваном	1	1
в пределах	9	4
того он	1	1
о герое	1	4
здесь конечно	1	2
к герою	1	5
между ними	2	4
стремление достоевского	1	1
искажая их	1	1
мысль он	2	1
на себе	2	1
и завершающего	1	1
таким же	2	2
голосов и	1	1
от идеи	1	1
в плоскости	4	1
ничем не	1	2
для их	1	1
и для	3	2
творчества достоевского	7	2
или наконец	1	3
собственного сознания	1	2
авторского замысла	2	2
проявиться особенно	1	1
согласиться с	1	1
по себе	7	8
не потому	2	2
ни одного	2	3
нем как	1	1
в условиях	2	2
а в	7	3
героя против	1	1
найти и	2	1
в каждом	8	4
друга и	1	1
человека достоевский	2	1
голоса и	1	1
их и	1	3
на которой	1	1
ни был	1	1
творческого замысла	1	1
но с	1	3
материале конкретных	1	1
автора то	1	1
в одно	1	1
монологического авторского	2	1
позицию по	1	1
вступают в	1	2
перед достоевским	1	2
и всех	1	1
для такого	1	1
нейтральным образом	1	1
построения образа	1	1
которая как	1	1
герои его	1	1
в мире	7	3
по природе	1	3
незавершенность его	1	1
из его	3	1
и только	1	1
полифонического романа	17	5
в полном	1	1
мы должны	2	4
в которых	2	1
и до	1	4
как она	1	1
у меня	1	3
не разрушая	2	1
герой как	2	1
достоевского вовсе	1	2
словом и	1	1
романах достоевского	6	6
автора но	1	2
другом в	1	1
бальзака и	1	1
плана в	1	1
авторская позиция	1	3
и как	8	2
именно к	1	1
его материал	1	1
только он	1	1
точки зрения	21	19
этого мира	4	2
его личности	2	2
в монологическом	1	8
на это	1	1
но есть	1	1
но и	11	15
в ее	1	3
до сих	2	2
сознания героев	1	1
подполья и	2	1
не знает	1	4
в творчестве	5	1
чужою мыслью	1	1
в большинстве	2	2
но именно	4	1
чем в	2	1
здесь действительно	1	1
или как	5	1
себя в	3	2
достоевский в	7	5
и изображения	4	3
они действительно	1	1
на самом	4	1
именно потому	2	1
совершенно справедливо	1	1
его романах	1	4
достоевский это	1	2
за собою	1	1
говорить о	2	1
крайней мере	2	2
в этом	25	20
что мы	1	1
монологического типа	4	1
между собою	1	1
он говорит	2	2
точка зрения	7	7
тяготеет к	1	2
романной структуры	4	1
чужой мысли	1	1
одна из	2	3
которым она	1	1
дан в	1	1
в свои	1	1
из этих	2	1
неизбежно утрачивает	1	1
их в	2	7
смерти все	1	2
его романов	3	2
мысли и	2	3
о нем	11	6
заключается в	2	1
воспринимается как	1	2
и развернуть	1	1
особый тип	1	1
взаимно исключающих	1	1
героя в	4	5
его герой	1	1
принципа в	1	1
мне кажется	1	1
во времени	3	1
постановке идеи	1	2
его сознания	3	1
ни были	1	1
достаточны для	1	1
себе все	1	1
результате такого	1	1
двух или	1	1
во мне	1	1
можно сказать	2	2
образами людей	1	2
свой материал	1	1
своего времени	2	1
в нем	20	20
его художественной	1	1
они ни	1	1
во всех	5	4
самосознание как	4	1
в дальнейшем	1	2
старого князя	1	1
к правде	1	1
не раз	2	2
растворяет в	1	1
котором мы	1	1
каждом слове	1	1
уже отмечали	1	1
доминанта изображения	1	1
в какие	1	1
проникновения в	1	3
до его	1	1
никак нельзя	2	1
и единство	1	1
именно поэтому	1	1
другое чужое	1	1
или нескольких	1	1
и понимания	3	1
и сам	2	3
конечно что	2	1
конце концов	4	3
а именно	1	3
или иных	1	1
том что	9	7
сочетаются в	3	1
строго говоря	1	1
и перед	2	1
образ действительности	1	1
может развить	1	1
отношения между	2	1
чем же	1	2
и следовательно	1	7
лежащие в	1	1
ни одной	2	1
как таковой	1	1
в худшем	1	2
увидеть и	1	2
как к	1	2
творца полифонического	1	1
видим что	1	1
и наказания	1	1
он у	2	1
идея идея	1	1
то перед	2	1
же не	1	1
их голоса	1	1
к чужому	1	1
