2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram
frazer неи	3	1
главным образом	2	1
как мы	1	8
не все	2	6
также в	2	1
особого рода	1	3
по мере	3	1
уходит на	1	1
может быть	17	11
случаях когда	1	1
в каких	3	1
и его	3	4
в одной	4	3
на полу	1	2
не можем	1	1
с обратным	1	1
и вне	1	1
правда в	1	1
на охоту	1	5
это означало	1	1
его тело	1	1
до известного	1	2
подробнее мы	1	1
отдельные случаи	1	1
эта сторона	1	1
сказке можно	1	2
в семью	1	1
голова и	1	1
вовсе не	1	2
она не	5	4
она знает	1	2
нашей сказке	2	2
вопрос не	1	1
земле и	1	1
есть не	1	1
на брак	1	1
связанной с	1	1
см выше	1	1
в тех	2	2
этого мотива	5	4
пока не	4	1
что герой	5	3
с тем	9	2
разрубленные тела	1	2
это показывает	1	1
сказки с	2	1
будем здесь	1	2
я не	2	3
живой воде	1	1
который в	1	1
вход и	1	1
из этого	1	1
девушка и	1	1
нам сказка	1	1
в отдельности	1	1
этой детали	1	1
в баню	2	1
часто бывает	1	2
что обряд	1	1
себя где	1	1
здесь не	2	3
остается то	1	1
как указано	3	2
в предыдущую	1	1
не сам	2	1
мать и	1	2
происходило с	2	1
к которой	1	1
что делается	1	2
другой версии	1	2
по английской	1	1
можно бы	1	1
на которых	1	1
его к	1	1
и прежде	1	1
сказке она	3	4
тот же	1	1
что разрубленные	1	1
этот материал	2	1
см неи	5	1
могло быть	1	3
и действительно	1	2
русской сказки	1	1
для них	1	3
сказать что	2	3
же мы	2	1
со стороны	1	3
свою собственную	1	1
в этнографии	1	1
это делает	1	2
и между	1	1
тем как	1	1
д здесь	1	1
уже на	3	1
одно из	2	1
у ворот	1	1
в таком	1	1
уход детей	1	1
в частности	1	5
что здесь	4	6
как говорит	1	1
нет ничего	2	2
в лесу.<неи	1	1
немецкой сказке	2	3
через некоторое	1	2
показывает что	4	5
очень ясно	1	1
на этой	2	1
здесь можно	5	6
свою жену	1	3
ответ на	1	1
не будем	4	3
мертвых можно	1	1
английской терминологии	1	1
и очень	1	1
всем мире	1	1
не было	2	2
что яга	6	2
не отражены	1	1
яга связана	1	1
то это	6	2
с ними	2	3
приведем еще	1	1
только в	6	4
в этой	4	5
ней и	1	1
в запретном	3	2
другой стороны	2	7
подобных существ	2	1
в русском	2	2
отношению к	3	2
т е	29	16
после этого	4	2
на мелкие	1	1
бы что	1	1
царство в	1	1
возвращался домой	1	1
зв в	2	1
к этому	1	7
сказках типа	2	4
на ней	1	5
и эта	1	1
сказке герой	1	4
онч в	2	1
оно и	2	1
почему именно	1	1
совсем как	1	1
к заключению	1	1
они и	1	3
как в	5	2
животного в	1	1
что девушка	1	4
сказки зулу	2	1
говорит не	1	1
и не	11	12
характер этих	1	1
что у	2	3
мы уже	6	6
но вместе	1	1
есть случаи	1	2
синяя борода	2	1
выше мы	3	3
лежит в	1	1
посвящения включает	1	1
таким образом	7	10
можно собрать	1	2
по своему	1	1
быть разрешен	2	1
мире в	1	1
если же	1	1
несколько типов	1	1
мне в	1	1
и сказка	1	2
тем что	4	4
имеет свою	1	3
на море	1	1
указывает ему	1	1
уже в	2	1
можно установить	2	5
и оживление	1	1
и непосвященным	1	1
пришло время	1	1
в вятской	4	4
и дает	2	1
такое же	1	1
в жизни	2	2
это и	1	1
не только	18	14
сказке говорится	1	1
на другой	2	2
гораздо чаще	1	1
он не	8	5
в основном	2	1
пока они	1	1
смысле этого	2	1
там же	1	2
ребенка в	3	1
в самых	1	2
все эти	4	4
сперва в	1	1
еще на	1	1
в египетской	1	1
в пределах	1	4
в учение	1	1
это увидим	1	1
есть и	2	5
совершенно ясно	2	1
и потому	1	2
сказке о	1	4
с самого	2	1
превращаться в	3	1
для женщин	1	1
временной смерти	4	2
новой гвинее	3	2
т д	18	15
представления о	5	2
не сообщается	1	1
свои животные	1	1
не видит	3	2
дочь в	5	2
другая особенность	1	1
и он	1	2
на его	2	3
к тому	5	3
этого союза	2	1
нельзя было	1	1
особого исследования	1	1
из дому	1	3
попавший к	1	1
что мотив	1	1
и яга	1	3
жена его	1	2
и этот	1	1
живых в	2	1
который таким	1	1
старик лег	1	1
в эту	2	1
доме в	2	3
перед нами	2	1
к лесному	1	1
состоят в	1	1
интересно что	2	1
одной стороны	3	2
ее то	1	1
раньше чем	3	3
в немецкой	2	3
из немногих	1	1
ничем не	1	1
из них	2	7
с другом	1	1
и для	2	2
ниже гл	1	1
северной сказке	2	2
сказке зп	1	1
в америке	2	1
этот странный	1	1
и вместе	2	1
мальчики уже	1	1
и эти	2	3
после чего	1	10
увидим ниже	4	3
в разных	2	1
ягой но	1	1
по женской	2	1
топор и	3	1
бы составить	2	1
он покупает	1	1
по себе	1	1
образом яги	1	1
не менее	1	5
еще не	9	10
он сам	1	1
магическую силу	2	1
с ним	1	1
так в	3	6
представляют собой	3	4
его работе	1	1
не могла	2	2
в котел	1	1
образом мы	1	2
же герой	1	1
имеем в	5	4
не вполне	1	6
все еще	2	6
а в	12	6
и этим	1	1
образом смерти	1	1
вятской сказке	6	4
животной формы	1	1
же можно	3	2
наблюдение верно	1	1
и пошли	1	1
половой зрелости	1	2
и более	2	2
частностей и	1	1
говорит вот	1	1
только с	2	1
и ноги	2	1
представляет собой	5	3
видим в	1	1
в русской	5	3
переходом на	1	1
с одним	3	2
здесь имеем	3	1
нам важно	2	2
эти формы	1	1
эти случаи	4	3
бы его	1	1
сказке у	1	1
или при	1	1
вступлением в	1	1
а дома	1	1
обряд в	1	1
остановиться на	1	1
где-то в	1	2
и они	4	4
это одно	1	1
их и	1	3
умерший и	1	1
иное царство	4	1
имеется не	1	1
него и	1	2
этих случаев	1	1
на которой	2	1
является в	1	1
одного из	1	2
но она	1	2
установить несколько	1	1
в котле	3	1
неи все	3	1
лес в	1	1
и на	4	4
вплоть до	1	1
в сторону	1	2
установить факт	1	1
он на	1	2
которые в	1	1
не имеют	1	2
от друга	1	1
все члены	1	2
же случай	1	2
сказке мотив	1	1
герой иногда	4	1
свет на	3	1
весь обряд	4	1
на одной	1	2
от него	1	2
временная смерть	1	2
к браку	1	1
в дом	3	12
вот тебе	1	2
она или	2	2
в сказке.<неи	1	2
этот обряд	1	2
она всегда	3	1
отправляется в	2	2
и толстым	1	1
течение месяца	1	1
так или	1	1
это весьма	1	1
к сказке	2	1
с переходом	1	2
этого запрета	1	1
она является	1	1
как и	2	3
не знаю	1	8
этого дома	1	7
тому как	3	1
должен был	3	3
превращение в	2	2
но еще	1	1
свою дочь	3	1
потому что	9	3
друг друга	1	6
из леса	2	1
под кожу	1	2
а то	2	2
и спрашивает	1	3
морской царь	1	1
по этому	1	1
тогда как	1	1
будет ниже	1	1
когда герой	2	2
мы еще	1	3
в то	1	2
и то	2	2
по отношению	3	2
никогда не	15	3
становится ясным	2	1
сказки и	1	1
дом в	2	7
всех этих	3	2
обрядом посвящения	1	2
на более	1	1
и в	15	22
связь сказки	1	1
случаи показывают	2	2
связаны с	1	1
так же	13	3
не узнает	1	1
это наблюдение	1	1
они еще	1	1
так что	6	5
далеко не	1	3
не просто	2	1
а на	1	1
не видно	1	3
все они	1	1
подробное изучение	1	1
так как	14	7
и только	2	1
но не	2	7
самых разнообразных	1	1
эти головы	1	1
герой в	3	2
его за	1	1
необходимо указать	1	1
яги или	1	1
такой же	2	2
и говорит	2	9
не в	7	4
же ты	1	1
здесь дело	1	2
сад неи	1	2
в земле	2	1
как будто	3	2
для нас	4	4
восходит к	1	1
передачи помощника	1	1
мы проследим	1	1
и хозяйка	1	1
на лице	1	1
нам что	1	1
специальное название	1	1
образом эта	1	1
если ты	2	1
мы должны	4	7
как указывает	2	6
schurtz в	2	2
в которых	2	2
уже с	2	3
маски и	1	3
яга и	2	1
за свою	1	1
этих материалов	1	3
смерть и	1	2
неи здесь	1	2
много дней	1	1
на нее	2	3
роль и	1	1
указывалось что	1	1
как она	4	1
за что	1	1
для непосвященных	1	1
не совсем	3	3
у меня	1	5
с мотивом	3	7
в таких	2	1
как это	3	4
что этот	3	1
смерть на	1	1
с этим	5	8
царство мертвых	6	3
совсем удачно	2	1
говорит я	1	2
бросил в	1	1
и с	4	4
они у	1	1
предположить что	3	7
здесь стоим	1	1
но это	4	3
обрядах посвящения	1	2
исходя из	1	1
разнообразны и	1	1
отправляется искать	2	1
в него	2	2
неи в	1	8
лесном доме	2	3
он находится	1	1
когда женщины	1	1
вступления в	1	6
сказкой и	1	1
человек не	1	1
один образ	1	1
нет необходимости	2	1
ее в	2	3
как один	1	1
знаем что	12	2
лес и	6	3
тех случаях	1	1
же в	1	2
в брак	1	14
кругом явлений	1	1
так часто	1	2
животное или	1	2
он видит	2	3
можем предположить	1	4
более поздняя	1	1
составить предмет	2	1
sсhurtz неи	1	1
тут же	2	1
я буду	3	2
мы это	1	1
другой пример	1	1
одно несоответствие	1	1
и вновь	1	2
с тобой	1	2
это не	2	6
с затронутым	2	1
к таким	2	1
именно на	1	1
есть очень	1	1
и делают	1	1
с другой	2	7
некоторое время	2	3
и др	4	2
сам посвящаемый	1	1
он все	1	3
а если	1	3
с девушкой	1	2
принадлежит к	2	1
неи иногда	1	1
и как	1	3
на небе	1	1
здесь в	2	1
но он	4	4
они говорят	2	1
египетской книге	1	1
сторону дела	1	1
уже знаем	3	2
дома а	1	1
это значит	1	1
было бы	5	3
того как	4	1
если его	1	1
см ниже	2	1
что такое	1	1
из своего	1	1
как бы	6	1
бы быть	1	1
пляскам и	2	1
с братьями	1	2
голову и	2	1
в лесном	1	4
зв неи	1	1
казалось бы	1	1
прежде всего	5	3
о его	2	1
указывает на	1	1
магической властью	1	1
в союз	6	2
на островах	4	2
не мог	3	2
достаточно указать	1	1
должно было	3	2
обряд посвящения	9	1
которой герой	2	1
по которому	1	1
лес на	2	1
видно что	6	2
на это	1	2
эти явления	1	1
однако надо	1	1
случай когда	1	1
она уже	1	1
у нас	1	4
к своему	1	1
сказке мы	1	2
и видит	1	1
но и	14	12
но есть	2	2
белый цвет	1	4
при котором	1	1
там дом	1	1
сохранены сказкой	1	1
худ неи	2	2
а затем	2	3
до сих	6	5
не знает	2	1
это может	1	1
е с	1	1
ясно и	2	1
у которых	1	1
мы не	3	1
в этнографических	1	1
чем в	1	1
к нам	1	1
через женщину	1	1
одной из	4	1
героя с	1	2
может соответствовать	1	1
перед лицо	1	1
белорусской сказке	1	1
человек с	1	1
мы можем	8	6
подобно яге	1	1
дом разбойников	1	2
во всем	1	1
только для	1	1
он появляется	1	1
лесу или	1	2
превращаются в	1	1
здесь мы	3	5
этнографических материалах	1	1
роль в	3	2
на самом	2	2
мы рассмотрим	2	2
в лесную	1	1
это происходит	1	1
власть над	4	4
купеческий сын	1	3
ты меня	1	1
выше указывалось	1	1
ж ст	6	5
стоит в	3	2
в целом	1	3
что за	1	1
не хочет	1	1
он находит	1	1
своего сына	1	1
что не	1	2
имеют животный	1	1
русский материал	1	2
мотива с	1	1
и пр	7	11
другом царстве	2	1
не что	2	3
а не	5	6
русской сказке	6	2
этот вопрос	1	2
если это	3	3
укажем что	1	1
с этой	1	1
с одной	4	2
и обряд	2	1
неи на	1	1
неи мы	3	3
но можно	1	1
в этом	11	17
большого дома	1	3
еще яснее	1	1
часто встречается	1	2
превращается в	2	3
подобного рода	1	1
со своей	1	1
на верхний	2	1
почему же	1	1
в доме	3	12
об этом	11	1
неи кроме	1	1
запрет слова	1	1
точно так	6	2
быть и	1	3
встречается и	1	1
и предшествует	1	1
она была	1	1
мелкие части	1	1
других случаях	2	1
когда ты	1	1
что мы	3	1
и ее	2	3
еще несколько	1	1
яги в	1	1
предмет особого	1	1
сын и	2	1
и некоторые	1	2
также что	2	1
в иной	5	1
попадает в	5	11
с возникновением	1	1
сказка сохранила	2	2
но по	3	3
не видят	4	1
в сон	1	1
ключи от	1	1
жалкую роль	1	1
до того	1	1
герой отправляется	2	1
одна из	2	2
в материалах	1	1
же как	5	2
и один	1	2
из этих	3	3
всеми животными	1	1
столе и	1	1
очень много	8	2
возвращается домой	1	3
связанную с	1	2
с животным	2	1
этого слова	1	1
все это	3	1
состоит в	2	3
в качестве	3	2
сына в	4	2
в немецких	2	2
и есть	5	2
их в	2	3
это почти	1	1
ведет к	1	1
ср аф	1	1
самом деле	2	1
на своем	1	1
находится в	2	4
с посвящаемыми	1	1
некоторых приключений	1	1
он и	3	3
с душой	1	1
возразить что	1	2
отсюда же	1	1
молодых людей	3	2
большую роль	1	1
состояла в	1	1
материалов достаточно	1	1
с ее	2	1
показывает связь	2	1
не самому	1	1
важно установить	1	3
пребывание у	1	1
только на	1	2
тела и	1	1
они не	4	4
например в	2	2
не соответствует	2	1
волосами и	1	1
то не	2	2
то же	10	6
приходит в	1	3
так то	1	1
при помощи	2	3
проследим сперва	1	1
миром мертвых	1	1
в белорусской	1	1
мы назвали	1	1
могло бы	1	1
героя в	1	1
другими словами	4	1
властью над	1	1
в гости	1	1
дает ему	2	1
его на	2	2
девушка в	1	1
своего коня	1	1
связана с	6	3
иных форм	1	1
не будет	1	1
начала сказки	1	2
есть у	1	2
то чего	3	1
в южной	2	1
сходно не	1	1
этим же	2	2
вот почему	1	2
со слепотой	1	1
здесь герой	4	3
характерно что	1	1
узнает что	1	2
это так	2	1
в исторической	1	1
изрубил его	1	1
случай мы	3	2
в свете	2	5
а так	1	1
яги он	2	1
думают что	1	1
страх перед	3	1
войти в	1	1
говорят о	2	1
то она	1	1
с собой	1	2
на столе	2	2
что же	1	1
в себя	3	1
уже только	1	2
и обстановка	1	1
она живет	1	1
мы теперь	1	1
чтобы быть	1	1
и их	2	1
при вступлении	1	1
мы видим	8	8
же имеем	1	2
что сказка	1	5
царство и	3	1
в работе	3	2
кости и	1	1
образом в	1	2
это типичная	1	1
вопрос о	4	2
frobenius а	3	3
одной и	1	1
не всегда	1	4
к нему	5	5
на поляне	1	2
в хижине	1	1
сказкой не	1	2
ничего не	7	6
неи эти	1	1
ли здесь	1	2
ее на	1	1
можно привести	3	1
что он	24	9
вид что	2	1
установить что	3	1
в течение	1	6
что по	1	2
где же	2	1
смотри же	1	1
и принимают	1	1
если он	1	2
но они	4	2
что они	10	8
и тот	1	1
затем уже	1	2
к этой	4	1
к жизни	1	2
в нем	7	9
во время	2	6
в других	3	4
хитрая наука	4	1
эти представления	3	1
заметить что	2	1
или иначе	1	1
герой по	1	1
к обряду	1	1
разбойничьем доме	2	2
связанное с	1	2
в дальнейшем	1	4
в три	1	2
в книге	1	1
из дома	4	2
или по	1	5
с ягой	3	1
лесной избушке	3	1
е мы	1	1
один из	8	5
неи но	2	1
этой смерти	1	1
что и	6	9
уже не	1	7
в сказках	8	9
должны были	8	3
почему яга	3	1
здесь на	2	2
зп неи	2	4
в силу	2	2
к себе	2	1
в умерщвлении	1	1
над ними	1	2
и песням	1	1
изучение этого	1	1
сказке в	3	4
этим в	1	1
в обрядах	2	3
он в	3	1
с тотемизмом	1	1
между прочим	3	3
дочери и	2	2
что было	1	2
руки и	4	1
представление о	2	3
в обряде	7	5
героя или	1	1
хотя бы	2	1
тебя здесь	1	1
этот случай	4	8
видели выше	1	3
герой часто	1	2
у ней	1	1
и здесь	9	7
что посвящаемый	1	1
в лес	27	12
с другими	2	1
самого начала	2	1
или в	2	11
и по	2	1
сказке здесь	1	1
а ты	1	3
между обрядом	1	1
действия которые	2	1
должны поставить	1	1
эту связь	1	1
человека в	2	1
своем пути	1	1
лесную избушку	1	2
откуда такая	1	1
но в	6	10
других сказках	1	1
следить за	1	2
яги и	2	4
могла бы	2	1
говорят что	5	2
своего рода	1	1
обряду посвящения	3	1
пришел к	2	1
сих пор	7	5
но их	1	1
что старшие	1	1
встречается в	3	2
связанных с	1	2
будет зв	2	1
обрезание и	1	1
обряда посвящения	3	4
тем не	1	5
между образом	1	1
главная часть	1	1
этой связи	1	1
всегда или	2	1
это далеко	1	1
а именно	3	4
при этом	4	2
того что	3	5
в нашей	2	1
том что	7	8
длинными волосами	1	1
но уже	1	1
другие формы	1	1
у нее	4	2
другим способом	1	1
что происходило	1	1
в ней	4	2
лесу в	1	2
видели что	3	4
и она	3	3
у него	4	3
в другом	9	2
из могилы	2	2
лет он	1	1
что иное	2	3
что ты	1	4
гримм в	1	1
случае мы	2	1
она и	2	1
племени и	2	1
сказке девушка	2	4
спросить себя	1	1
я теперь	1	2
в нее	2	2
сказок о	1	2
в этих	11	11
дней и	2	2
лес но	1	1
немецких сказках	2	2
у героя	1	1
такая форма	1	2
в котором	5	2
что его	1	1
совершенно то	1	1
уже потому	1	1
есть на	2	1
данных материалов	1	1
было уже	1	1
признает что	1	1
в народных	1	1
говорилось выше	1	2
он имеет	2	1
на себя	1	2
грязью и	1	1
уходит к	1	1
дома не	3	3
к ней	2	4
у тебя	2	2
позднюю стадию	1	1
там в	1	1
после некоторых	2	1
часто в	2	1
видим что	5	4
что животное	1	1
входит в	1	1
женщин и	1	1
чаще однако	1	1
его дочери	1	2
но все	5	2
мы увидим	8	3
а также	2	2
что это	6	1
можно было	5	1
здесь явно	1	1
оживления очень	1	1
и это	3	2
в этот	1	2
он слышит	1	1
отражает не	1	1
здесь имеет	1	1
он к	1	3
жизнь в	1	1
только одна	1	1
и другие	4	4
еще более	1	2
дарят ему	1	1
и герой	2	2
когда его	1	2
т д.<неи	1	1
материала к	1	1
во все	1	2
в связи	5	3
соответствии с	1	1
не назван	1	1
приходит к	1	1
он засыпает	1	1
со всех	4	1
почти всегда	1	1
