3gram	Vygotskiy_Psychologia_partition_part2_wordlist_3gram	Vygotskiy_Psychologia_partition_part1_wordlist_3gram
в силу того	2	1
он никогда не	1	1
прямо говорит что	1	2
с самого начала	1	1
и той же	3	4
на такой же	1	1
склонен думать что	1	1
в самом деле	7	11
потому что он	2	1
и что даже	1	1
в произведении искусства	2	1
все время в	1	1
такой же точке	1	1
по себе не	2	1
до сих пор	3	5
едва ли не	1	1
художественное произведение как	1	1
может применяться в	1	1
в психологии искусства	2	4
что бессознательное по	1	1
в таком случае	2	1
показать что те	1	1
слова есть нечто	1	1
указывал на то	1	1
одни и те	1	2
новой точки зрения	1	1
с точки зрения	2	10
с он же	1	1
и в поэзии	1	1
и там где	1	1
то или иное	2	1
выходит так что	2	1
психологии искусства но	2	1
не только из	2	1
искусства в этом	1	1
бы если бы	1	1
целый ряд таких	2	1
в этом смысле	2	1
оно не может	1	1
он не только	2	1
только о том	1	1
так же как	4	4
ничего не потеряет	1	1
в чем же	1	1
и в самом	2	4
от простого к	1	1
один и тот	1	1
в сущности говоря	3	4
слова в стихе	1	1
полном согласии с	1	1
искусство как прием	2	2
мы никогда не	4	1
но в их	1	1
и отношений на	1	1
как будто бы	2	1
с так же	1	1
и те же	1	2
действие художественного произведения	3	1
ошибка заключается в	1	1
пор пока мы	1	1
при таком понимании	1	2
это когда говорит	1	1
в процессе восприятия	1	1
том случае если	1	4
предметом своего изучения	1	1
только в том	3	4
всяких теоретических соображений	1	1
социальной психологии и	1	1
и в полном	1	1
не в состоянии	3	1
один из самых	1	1
в конце концов	3	3
то же самое	2	6
то время как	5	2
все дело в	1	1
по самому существу	3	1
в результате она	1	1
имеет в виду	2	1
и многие авторы	1	1
по самому смыслу	2	1
одно и то	1	1
и не будет	1	1
иначе как в	1	1
задача состоит в	1	1
подобно тому как	5	2
совершенно ясно что	14	6
искусства и его	1	2
по этому поводу	2	1
материал художественного произведения	1	1
и таким образом	2	2
художественного произведения и	1	1
указывает на то	3	2
с этой точки	4	1
что основная тенденция	1	1
произведение как на	1	1
не может быть	8	8
не в том	5	2
числителя и знаменателя	1	1
нам приходится иметь	1	1
в полном согласии	1	1
если мы станем	1	1
само по себе	5	3
что в этой	1	2
в том случае	2	4
сами по себе	1	3
состоит в том	2	2
примем во внимание	1	1
тех пор пока	1	1
и т д	8	2
социологией и психологией	1	1
несмотря на все	1	3
что при этом	1	2
мы видим что	2	2
та же самая	2	1
говорит что в	1	1
не то что	1	1
в психологию искусства	1	1
заключается в том	6	10
и в том	1	2
в этой области	1	2
легче всего показать	1	1
вносит в нее	1	1
если бы в	1	1
с новой точки	1	1
заключает в себе	1	2
бессознательное по самому	1	1
произведении искусства и	1	1
к более сложному	1	1
нуждаются в объяснении	1	1
только то что	1	1
надо сказать что	3	2
