2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_2gram
особенностей детского	1	4
то станет	1	1
мы говорим	1	1
детского слова	1	1
ребенок не	2	4
которое мы	2	3
на этот	3	3
и отношений	3	2
к противоположному	1	1
и речи	2	38
целом и	2	5
детей в	1	3
указать на	1	1
бы мы	1	1
слова так	1	2
оказывается по	1	1
они представляют	2	1
видим таким	4	3
генетического анализа	4	1
до логического	1	1
все другие	2	2
как правильно	3	1
в вопросе	2	1
развитии мышления	1	8
биологической эволюции	1	3
наших исследований	1	1
ребенок произносит	1	1
сейчас же	2	1
из которых	1	3
это положение	5	4
мысли как	2	3
что эта	3	2
вопросе о	2	1
только не	5	1
на одном	2	1
образом как	2	1
в основу	2	2
представить в	1	1
слово а	1	1
между этими	2	6
не то	1	1
что все	3	4
не может	6	12
могут быть	7	3
о связи	1	1
если не	2	3
с психологической	2	2
связано с	1	2
между отдельными	3	3
предметов в	2	1
функции в	1	4
мы видели	6	2
отнюдь не	3	1
но который	1	1
к пониманию	3	2
в значении	2	1
действительности в	2	1
вся проблема	1	1
ребенка я	1	1
вместе с	8	9
этом вопросе	2	4
ними не	1	1
виде в	2	2
сознания и	1	3
он должен	1	2
свое выражение	1	1
такого рода	6	1
параллельно с	1	1
проходит в	1	1
окружающих его	1	1
мы знаем	1	1
в том	42	24
является то	1	2
в его	11	14
значения в	1	1
с развитием	1	2
процессов в	1	2
на две	1	3
на всем	2	2
как они	4	1
мы имели	5	1
внутренней стороне	1	1
и другим	1	2
не существует	1	1
не входит	1	1
существенным с	1	1
и мышлением	2	1
приводит к	3	4
мы конечно	1	1
о том	5	6
между тем	9	9
от того	3	6
является конечно	1	2
совершается в	2	1
чем он	1	2
процессе детского	1	2
и определение	1	1
моментов в	1	1
звуком и	1	2
психологической стороны	2	1
его не	1	3
на вопрос	1	2
эти особенности	1	1
существенно не	1	2
сила и	1	1
бы к	1	1
на то	5	5
мыслью и	2	7
то обстоятельство	3	1
в самой	1	1
во всей	4	4
теоретическое исследование	1	1
с помощью	31	13
в представлении	1	1
путем простого	2	1
можно сделать	1	1
и всегда	1	1
что между	1	2
которая не	1	1
развития детского	11	2
мы и	2	3
говоря словами	1	3
главным образом	1	2
как мы	13	5
в детской	1	2
эта работа	1	1
также в	1	1
ребенка т.е	2	1
как чисто	1	3
логических операций	1	1
по мере	4	4
к которым	2	1
может быть	12	14
заключает в	1	1
мышлению в	3	3
то в	1	1
и его	5	6
подтверждением этого	1	1
развития в	6	2
мышление при	1	1
мысли но	1	2
его мысль	1	1
в сфере	1	3
с таким	3	3
все больше	1	1
только тогда	1	2
как его	1	1
должны попытаться	1	1
в отношении	10	10
обобщения к	1	1
вопросу о	1	1
опыта даже	1	1
в школьном	5	3
между двумя	2	2
делает пиаже	2	1
ребенка не	7	2
это явление	1	1
относящееся к	1	1
поставить вопрос	1	1
в тех	1	1
мышления является	3	1
ли не	2	1
не на	1	1
с тем	6	7
какой мере	1	2
пиаже уже	1	2
на развитие	1	1
в виде	3	2
я не	1	3
который в	1	3
слова которое	1	1
каком их	1	1
из этого	1	5
образом что	4	3
наблюдений над	1	1
типа и	1	1
мысли с	1	1
детской речи	2	9
генетической точки	1	3
невозможно и	1	1
бы в	3	5
представления и	2	1
вслед за	2	2
всегда непонятно	1	1
понятиями и	1	1
иным как	1	1
в мышлении	21	1
виде или	1	1
отличие от	2	1
показать как	1	1
на которых	1	2
его к	4	1
сравнению с	3	5
стороны его	1	1
опыты показали	1	1
самого последнего	1	1
всякую возможность	2	1
поведении человека	1	1
этой теории	4	1
и действительно	1	1
иначе чем	3	2
и других	3	3
говорит об	1	1
одном и	1	1
со стороны	3	1
для них	1	1
действительно говорит	1	1
значения для	1	1
особенности детского	1	3
уже сказано	4	6
рассматривать как	2	1
и между	6	1
и второй	2	1
как он	4	3
мы хотели	1	3
одно из	1	2
мы встречаемся	1	1
в таком	2	1
нас к	3	8
стоит и	1	1
в частности	5	2
как говорит	2	2
детей у	1	1
то он	1	1
и связей	2	1
как процесс	1	1
в следующем	2	1
показывает что	2	3
характер мышления	1	1
на этой	1	1
с генетической	1	4
анализа в	1	1
значение слова	7	5
и даже	1	2
за этой	1	2
может не	2	3
ii и	1	1
вопроса о	2	2
когда мысль	1	1
и тем	8	6
того чтобы	7	17
и при	4	2
в своих	1	5
только в	10	6
в смысле	4	2
речи мы	1	4
он стремится	1	1
и значение	1	1
другой стороны	9	9
мышление ребенка	3	3
в этой	3	7
процессов понимания	1	1
отношению к	1	7
само по	1	1
в психологическом	1	4
мышления для	1	2
не могли	1	2
частную проблему	1	1
к выводу	2	4
идет о	3	2
этим именем	4	1
то и	1	3
т.е в	1	1
всяком случае	3	3
которая заключается	1	1
помощью этих	1	1
всех исследований	1	1
значении слова	3	2
мысль ребенка	1	7
к этому	4	4
но для	2	1
характера мы	1	1
как в	5	4
и я	1	2
нас проблемы	2	2
во всяком	4	3
же о	1	1
характер этих	1	1
и не	8	9
но вместе	2	4
мы уже	5	1
и та	1	1
со всеми	3	2
который он	1	1
выше мы	1	1
лежит в	1	2
книге и	1	1
своих опытах	1	1
психологии но	1	1
таким образом	25	26
думается нам	2	1
эти обе	1	1
нами с	1	1
тем более	1	5
конечные результаты	1	1
и вниз	1	1
больше того	1	2
понятий и	9	4
детской мысли	17	13
всеми остальными	1	2
связанные с	1	1
связаны в	1	1
время не	1	1
о своих	1	1
тогда когда	8	3
сравнению со	1	1
ребенка и	9	5
тем что	7	6
одно и	6	2
уже в	6	3
всего процесса	1	1
одинаковой мере	2	1
в плане	1	1
значения слова	8	3
и мышления	3	11
мысли ребенка	3	1
не только	15	16
в наши	2	2
вплотную к	1	1
он не	1	5
в основном	1	1
говорит он	5	15
смысле этого	7	3
ребенка в	4	8
все эти	5	4
что из	1	1
в данном	2	2
к целому	1	1
как уже	4	7
ребенка это	2	4
мышления а	3	1
в истории	10	1
внешнее сходство	2	1
и потому	1	2
слова в	9	1
целого ряда	2	1
чем анализ	1	1
содержит в	2	1
это противоречие	1	1
с самого	1	8
мысли по	1	2
в их	12	3
поэтому не	1	1
того в	1	1
основе этого	2	1
в себе	10	6
в одинаковой	2	2
с той	2	2
в большей	1	1
психологических функций	1	1
шага в	1	1
на его	3	1
мы постараемся	2	1
между ними	4	2
как известно	3	3
к тому	6	4
впервые в	1	1
значении этого	1	1
ребенка он	1	1
на основе	10	1
мышления она	1	1
таким же	2	1
что вся	1	1
не оставляет	1	1
в животном	1	1
ребенок с	1	1
исследования и	1	6
образование понятий	5	1
проблему развития	1	1
перед нами	5	5
основной формой	1	1
говорит один	1	1
одной стороны	9	9
развития детской	2	1
как если	1	2
за шагом	1	2
отличает эти	1	1
говорили выше	3	2
раньше чем	5	1
и те	4	2
интересующей нас	4	2
теории в	1	1
среди детей	1	2
из них	4	1
с другом	7	4
наблюдаем в	1	1
первый план	4	2
этими двумя	2	2
и для	4	1
что только	1	1
и слова	1	1
в области	4	3
исключает всякую	2	1
отношении всякого	1	1
целого на	1	1
но даже	1	1
вообще и	1	1
обобщение но	2	1
отличается от	2	1
что отличает	1	1
настолько же	1	1
мышления если	1	1
его теории	1	1
у ребенка	13	6
обстоятельство что	3	1
нам думается	1	6
целую эпоху	1	1
всех остальных	2	3
ступени развития	2	2
которые мы	3	2
по себе	1	5
мышлении ребенка	6	2
и является	3	1
не менее	3	1
к нашему	1	1
еще не	2	1
привести к	2	1
целый ряд	5	4
пиаже также	1	1
не столько	1	4
целым рядом	1	1
теоретических построений	1	1
попытка вывести	1	1
представляют собой	1	2
и которая	2	2
же самое	7	3
объективной связи	1	1
но на	1	1
в конце	1	2
форму мышления	1	1
на все	3	3
к мысли	2	2
стороны мы	2	1
а в	2	2
говорит относительно	1	1
среды и	1	1
тому что	4	5
мы полагаем	1	1
каждом шагу	6	1
поведения в	2	1
так например	1	1
всего в	1	2
положение в	1	1
готово понятие	1	1
и более	7	5
представляет собой	3	11
только с	1	1
мы вправе	1	2
слов и	1	1
видели уже	1	1
своей природе	1	2
на которую	1	1
и мыслью	1	1
остановиться на	2	1
ребенка как	2	4
не исчезают	1	1
тех отношений	1	1
в поведении	1	3
с первого	3	1
с теоретической	2	1
в своем	4	3
на которой	1	2
стороны и	2	1
одного из	1	3
в нашем	4	2
подробно на	1	1
и на	6	8
в ходе	4	8
вплоть до	1	1
в различных	1	1
не имеют	3	1
которые в	4	1
от друга	1	3
заслуживает названия	1	1
к другу	1	2
свет на	1	1
затруднения и	1	1
его мышления	1	3
стадию в	2	1
на которое	2	1
анализа и	2	1
за простой	1	1
истинном значении	1	1
ли они	1	1
мотивов и	1	1
с которыми	1	1
целом мы	2	1
теории пиаже	2	8
наших глазах	1	1
для тех	1	1
вообще не	2	1
к построению	2	1
плодотворным и	1	1
сложных психологических	1	1
для того	5	15
и мышление	3	4
детского развития	3	3
при переходе	1	2
поведение человека	1	1
мысли пиаже	2	3
детского мышления	24	34
как и	9	14
означает в	1	1
собой в	1	1
для пиаже	1	3
должен был	1	1
тому как	2	1
числе и	2	1
думается что	1	5
по законам	2	1
потому что	12	6
представлений и	3	1
на котором	2	1
нуждается в	1	2
что с	4	2
значения слов	3	1
вывод что	1	1
в самом	6	7
ожидать что	2	1
развиваются в	1	1
по этому	1	1
видит в	1	1
с неизбежностью	2	1
мышлении и	2	7
в то	1	7
время от	1	1
поэтому в	1	2
по отношению	1	7
никогда не	5	2
и то	10	3
своеобразного пути	1	1
этом отношении	7	4
что к	1	1
к такому	1	1
для примера	1	1
раз в	2	1
ставит в	1	1
своем исследовании	1	1
слова не	3	1
и в	20	23
все время	4	6
как оно	2	1
связаны с	1	1
так же	11	16
эти различные	1	1
так что	3	1
спонтанных понятий	10	1
благодаря тому	1	2
приводят к	3	1
и начинает	1	1
не просто	2	1
так как	10	7
научного знания	1	1
последнего времени	2	1
им из	1	1
но не	3	4
анализа не	1	1
не имеющих	1	1
понятий ребенка	4	3
развитии детской	1	1
исследование которое	1	1
и том	1	1
и свойств	1	1
такой же	2	3
ключ к	4	2
что функция	1	1
формы мышления	3	2
не в	4	4
лежащих в	2	1
развития ребенка	7	1
этом неизбежно	1	1
пиаже если	1	1
вопрос в	1	1
в полном	1	1
развития его	3	1
то как	2	1
по мнению	2	1
этого факта	1	3
основной задачей	1	1
на этом	3	2
мы должны	11	5
как показывает	2	1
мы пытаемся	1	1
в которых	1	3
по существу	3	4
оба эти	1	3
представить себе	2	5
бы он	1	2
почти совершенно	1	1
к гипотезе	1	1
являются как	1	1
традиционной психологии	1	2
и пиаже	1	3
научных и	2	1
нами пути	1	1
до самого	1	1
школьного возраста	2	3
если речь	1	1
в центр	1	1
собой те	1	1
нечто подобное	1	2
образованию понятий	1	1
раз и	1	1
центр внимания	1	1
как это	9	2
для ребенка	2	1
который не	2	1
отношении к	1	1
нами в	4	2
что этот	2	2
исследовании мышления	1	1
с этим	5	6
словом и	4	2
что оба	1	1
тех же	1	2
показали что	4	4
речь идет	5	2
и с	4	9
взрослых людей	2	1
просто в	1	1
точного знания	1	1
предположить что	1	1
к годам	1	3
другом в	1	2
пример того	1	1
смысле слова	1	3
под влиянием	2	2
глава в	1	1
как результат	1	1
это в	2	1
мышления которая	3	1
когда он	3	2
сказать что	6	11
тем в	1	1
мышления с	4	6
ее в	1	2
зрения развития	1	1
знаем что	1	1
непонятно не	1	1
наблюдать как	4	1
исследования как	1	3
теоретической стороны	1	1
когда речь	1	1
слова к	3	1
ребенка но	1	1
мышления как	2	5
согласно которому	9	1
для этого	1	5
первого взгляда	3	1
и т.д	2	5
устанавливает что	1	1
мы это	1	1
это не	5	1
также и	2	1
которые устанавливаются	3	1
слово в	6	1
настоящей книге	1	1
образом и	1	3
с другой	12	10
поэтому мы	1	1
и как	9	5
сущности говоря	1	2
ребенка для	1	2
и сейчас	1	1
в равной	3	2
оказывается в	1	1
что предметом	1	1
которую мы	1	4
и выяснение	1	1
должно быть	3	2
развития даже	1	1
того как	2	2
было бы	8	4
изучение развития	1	1
это значит	2	1
в чем	3	4
происходит и	1	1
как бы	7	11
благоприятные условия	1	1
к проблемам	1	1
в процессе	27	8
из всех	1	2
и развития	6	1
в своеобразном	2	1
заключающееся в	1	1
от других	2	1
в первой	1	1
нам остается	1	1
совсем недавно	1	1
исходной точкой	1	1
распадается на	1	1
прежде всего	2	10
указывает на	2	2
к совершенно	1	1
не быть	1	1
точки зрения	24	26
себе и	3	2
выводу что	2	4
формы детского	1	1
а с	2	4
и оперирует	1	2
что именно	1	3
ничего кроме	2	2
тем и	1	3
вместо того	1	2
в чрезвычайно	1	1
связей и	3	2
том что	35	21
и новые	1	1
о развитии	5	4
но и	9	14
центральным моментом	2	1
шаг за	1	2
же что	1	1
ступень в	3	1
он может	1	2
именно в	3	6
ребенка есть	1	2
он что	2	2
ситуации в	1	1
а затем	2	5
до сих	1	4
только то	1	1
ребенка что	1	1
постановке проблемы	2	1
составляет основную	2	1
гипотезы и	2	2
в зависимости	1	2
том чтобы	2	3
мы не	1	7
и фактической	1	1
высшие формы	3	1
бы все	1	1
одной из	3	1
равной мере	3	2
словами также	1	1
ребенка с	4	2
мы можем	5	6
развития научных	10	3
всей своей	1	1
больше и	1	1
природе детского	1	2
во всем	3	3
первого из	1	1
при исследовании	1	1
от его	1	1
себя на	1	1
к образованию	2	1
в результате	8	4
на самом	1	1
которая в	2	2
когда ребенок	2	1
основных и	2	1
переходную ступень	2	3
одно обстоятельство	1	1
этой точки	4	1
детского эгоцентризма	1	15
особенности детской	3	2
всех его	1	1
стоит в	1	1
быть в	1	1
первое что	2	1
но эта	1	1
в целом	11	20
заставляют нас	1	1
оно заключается	2	2
что не	1	1
что эти	2	2
что описали	1	1
если это	1	2
а не	7	3
к мышлению	5	3
переход от	2	1
этого явления	3	1
говорить о	1	2
с этой	4	6
значит что	2	1
здесь ребенок	1	1
с одной	9	8
в этом	24	17
мы попытались	1	2
строение и	1	1
этого комплекса	2	1
если мы	10	2
время как	1	4
ребенок мыслит	1	1
точно так	3	1
нам известно	1	1
каким образом	1	1
одним из	2	1
закон архимеда	1	1
и делает	1	1
значения и	1	2
что мы	7	5
в переходном	3	1
и ее	1	7
говорит что	3	4
с определенным	1	1
в совершенно	3	1
развития не	2	1
для себя	1	4
которую можно	2	1
на него	1	2
в сновидении	3	2
мышление как	4	2
лежащую в	1	1
понятиями с	1	1
и таким	1	2
положение которое	1	1
которые могут	2	1
же как	6	6
настоящей главы	1	1
самых различных	2	1
нами выше	4	1
исключительно на	1	1
совпадает с	1	1
более сложного	1	1
из этих	2	3
в детском	4	9
чем именно	1	1
и тенденций	1	1
значение для	1	1
в первую	4	3
речи совершенно	1	1
этого слова	11	4
все это	1	6
и осмысления	1	1
мышления он	1	2
является как	1	2
мы называем	2	3
что ребенок	12	4
состоит в	4	1
возрасте в	2	1
в качестве	21	9
в один	3	2
остается еще	1	2
едва ли	2	2
в сознании	4	1
значений слов	1	1
ведет к	1	1
метод исследования	1	4
самом деле	7	3
высшей степени	2	4
роль мы	1	1
находится в	1	1
мы будем	2	1
по своей	6	5
из авторов	1	1
могли бы	9	6
детском возрасте	2	9
которую он	2	1
лежащим в	1	1
мы говорили	3	3
мысли и	2	6
их в	2	4
мышления оказывается	1	1
что касается	1	1
этот пример	1	1
хотя и	1	2
это ни	1	1
наше предположение	1	1
каком отношении	1	1
что может	1	5
заключается в	18	8
развитии ребенка	2	2
экспериментальных данных	1	1
и слово	1	2
психологических образований	2	1
под этим	2	1
что оно	4	3
например в	1	1
примитивное мышление	3	1
обозначить как	1	1
всей теории	1	2
содержится в	1	2
его основной	1	1
как из	2	1
его только	1	1
если только	1	1
и со	1	1
то же	16	8
ответа на	1	2
уже у	1	1
современной психологии	1	5
его первых	1	1
мы назвали	1	1
пиаже как	1	5
в другую	3	1
он приходит	3	1
соответствующих понятий	1	1
мы могли	9	7
является не	4	1
связана с	2	2
своей собственной	1	1
бы сказать	3	2
совершенно не	3	1
этом смысле	8	1
которые не	2	3
по пиаже	3	2
что самый	1	1
что нам	1	1
слово почти	1	1
мышление оказывается	1	1
зрения между	1	1
современных теорий	1	1
в какой	3	5
ребенка по	2	2
в речи	4	2
в настоящей	2	4
план выступает	1	1
которое выражается	1	1
все основные	2	2
ребенок в	1	1
который по	2	2
из ряда	2	1
возникнуть в	2	1
войти в	1	1
обе эти	5	3
и именно	1	1
экспериментальные исследования	1	1
что мышление	1	2
критики и	1	1
не станем	1	5
что возникновение	1	1
к общему	2	1
человека и	1	3
на ее	1	2
этого положения	6	2
но этот	1	2
мысли должно	1	1
только что	4	4
в такой	1	3
его можно	1	1
психологическом отношении	1	1
помощью которых	1	1
всем протяжении	2	2
и во-вторых	1	2
столь же	3	6
мы видим	10	4
если она	1	1
представляется нам	4	1
между обоими	1	1
является действительно	1	1
но мы	1	1
вопрос о	1	7
к абстрактному	1	1
в которой	3	3
одной и	5	2
развитии детского	9	2
мы старались	1	1
развития мышления	1	4
которой он	1	1
можно сказать	1	5
точку зрения	1	2
вопрос об	1	6
для построения	2	1
ничего не	1	3
различные формы	1	2
почти не	1	1
отношений и	3	1
и которое	2	3
именно с	1	1
между мыслью	1	4
же образом	1	1
вперед и	1	1
что он	6	7
интеллектуальной деятельности	2	1
в течение	1	2
и наиболее	1	2
мышления так	1	1
данном случае	2	2
том числе	2	1
новое в	1	2
словесного мышления	1	1
что они	14	3
в эксперименте	3	1
основное положение	1	2
затем уже	2	1
ничего принципиально	1	1
должен быть	1	4
в нем	2	1
в других	1	1
по сравнению	4	6
в научном	1	1
во всех	1	3
в дальнейшем	1	1
генетически более	2	1
слова нельзя	1	1
первую очередь	4	3
снова не	1	1
в современной	2	2
из современных	1	2
или по	1	1
по поводу	1	1
что и	9	1
один из	3	2
объяснить нам	1	1
в действительности	5	1
о значении	1	1
и поэтому	3	2
уже не	1	2
ясно что	2	2
в силе	1	1
должны были	1	3
с точки	11	18
истории развития	11	1
результаты своих	1	1
в силу	6	6
его мышление	2	1
котором мы	1	1
взрослого человека	8	6
ходе развития	5	1
к этим	2	2
настоящей главе	1	1
о мышлении	1	7
как ребенок	3	1
том же	2	2
представление о	1	2
в сущности	4	6
постараемся показать	1	1
эта попытка	1	1
своей структуре	1	2
если бы	5	5
же мере	1	3
функции но	2	1
у школьника	1	3
школьном возрасте	5	4
речи ребенка	1	9
более и	2	2
мышления это	1	2
и здесь	2	1
взрослый человек	1	1
форм мышления	2	3
с другими	1	2
к правильному	3	1
самого начала	1	8
или в	1	1
мышления снова	1	1
но в	3	5
как неправильное	1	1
приводит нас	3	2
экспериментальное исследование	2	3
не имеет	2	2
говорит пиаже	1	10
факт что	2	3
ступени в	6	1
говорят что	1	1
анализ этого	1	2
в отличие	2	1
сих пор	1	4
у детей	1	3
логики и	1	1
столько же	1	1
является с	1	2
между словом	2	1
исследований в	1	2
и составляет	1	1
тем не	1	1
речь выполняет	1	1
мышления в	16	8
конце концов	1	1
помощью такого	1	2
при этом	12	4
акт мышления	1	1
отношение между	1	1
от той	2	1
ребенка о	1	1
о которых	1	1
того что	10	15
есть прежде	1	2
это составляет	1	1
в форме	1	1
нами особенности	1	1
но что	3	1
в ней	2	1
внимание на	3	1
видели что	2	1
процесса развития	4	1
у него	2	1
о котором	1	2
однако и	1	1
спросить себя	1	1
в этих	3	2
целом ряде	2	2
должно привести	2	1
мысли одним	1	1
становится возможным	4	1
и следовательно	1	3
процесс возникновения	1	1
ступень между	1	2
лежит не	1	1
мышления мы	5	2
мышление не	3	2
понятий в	16	1
собственном смысле	7	5
логического предела	1	1
естественно что	1	1
для него	2	2
и мышлению	1	1
является ключом	2	1
пиаже и	1	7
которое является	2	1
теории и	2	3
как таковой	1	2
на каждом	6	1
своей задачей	1	1
мышления ребенка	4	5
и складываются	2	1
ту же	2	1
однако это	1	1
такое что	1	1
полным основанием	2	1
пути развития	5	2
и вся	1	1
нечто такое	1	1
свою очередь	2	3
по выражению	4	1
пониманию и	1	1
нисколько не	2	1
мышления от	2	1
нового для	1	1
по своему	4	1
формами мышления	4	2
интеллектуальной операции	1	1
этой проблемы	1	8
чем более	1	1
в слове	2	2
естественно возникает	1	1
сгущения и	2	1
формой мышления	3	2
от слова	2	1
но все	1	2
мы увидим	1	1
в генетическом	1	2
связь между	2	6
а также	2	1
возрасте и	1	4
что это	2	3
можно было	6	3
со всей	2	4
и это	2	3
должны сказать	1	1
находятся в	2	1
всей полноте	1	1
отдельные элементы	1	3
не расстается	1	1
этой области	2	1
оно есть	1	2
выражения и	1	1
и другие	9	1
может служить	2	1
друг к	1	1
во все	1	1
убедиться в	1	4
мы сейчас	1	1
приходит к	3	3
почти всегда	3	2
