2gram	Vygotskiy_Psychologia_partition_part3_wordlist_2gram	Vygotskiy_Psychologia_partition_part1_wordlist_2gram
это есть	5	2
когда личность	1	1
здесь нет	1	1
такой степени	2	3
я не	1	5
только один	1	1
обратиться к	2	4
из этого	2	8
что поскольку	2	1
о себе	1	1
бы в	2	3
увидим что	2	9
вслед за	6	1
большую половину	1	1
не создала	1	1
оба они	1	1
отличие от	4	1
искусства ни	1	1
на которых	1	1
может применяться	1	1
его к	1	2
она в	2	3
сравнению с	1	1
тот же	2	3
является просто	1	1
чувства которое	1	1
этой теории	6	1
и действительно	1	2
и других	3	1
одном и	1	1
со стороны	4	2
то чтобы	2	1
с и	5	6
и между	1	4
одно из	2	2
общих законов	1	1
хоть сколько-нибудь	1	1
должны будем	2	1
поэзии в	1	2
в таком	3	3
нас к	1	1
что здесь	2	2
в частности	3	1
как говорит	2	1
с которой	1	1
т п	16	5
показывает что	5	2
понимая ее	1	1
для своей	1	1
всякий раз	8	3
и даже	6	4
не было	3	1
от этой	1	2
может не	1	1
и очень	2	2
гарантирует нам	1	1
еще раз	1	1
так легко	1	1
басни на	1	2
того чтобы	7	9
что то	2	1
и при	1	1
то это	1	2
в своих	4	4
только в	14	4
в этой	3	13
и значение	1	3
одна и	1	1
другой стороны	5	5
в русском	2	1
не могли	1	4
когда она	2	3
идет о	2	4
бы что	2	1
то и	2	3
все то	3	7
всяком случае	6	2
ним так	1	1
чувства которые	1	2
идет вразрез	2	1
том случае	2	1
к этому	4	3
психологический закон	1	1
совершенно другую	1	1
моя мысль	2	1
только форму	1	1
как в	9	4
указывал на	1	3
применении к	2	1
которую автор	1	2
во всяком	8	2
и не	16	10
что у	3	7
следовательно заключается	1	1
и та	1	2
со всеми	4	2
который он	1	1
мы на	1	2
лежит в	1	2
и вообще	1	1
таким образом	20	12
по своему	1	4
полагал что	1	1
в известных	2	2
всеми остальными	2	1
он как	1	1
этих слов	2	1
определенным образом	1	1
а вовсе	1	2
одно и	1	3
который может	1	1
с теми	2	3
по самому	5	2
в жизни	2	1
это и	3	1
такое же	1	3
не только	13	12
искусства как	4	1
с действием	1	1
что та	1	2
всякого поэтического	2	1
он не	3	6
который как	1	2
что даже	2	2
смысле этого	2	2
в самых	1	1
сперва в	1	1
вот что	2	1
в движение	1	1
она должна	2	3
что всякое	5	2
только обратиться	1	1
ряд очень	1	1
совершенно ясно	19	13
и потому	2	1
о крылове	1	1
чрезвычайно легко	1	1
всякое художественное	3	1
с самого	1	6
в точном	1	1
точкой для	1	1
в их	1	1
не понимать	1	1
т д	8	4
аналогии с	1	2
о двух	1	1
поэзии но	1	1
в себе	4	4
между ними	1	1
на примере	3	2
это тот	1	1
и другими	3	2
в рассказе	1	1
на его	1	1
как на	3	3
к тому	4	6
можно показать	1	1
и становится	1	1
на основе	2	1
как у	1	1
что вся	1	1
утверждать что	5	2
и этот	1	3
художественное произведение	10	1
поэтическое произведение	1	1
полном согласии	1	1
доведены до	2	1
она как	2	1
перед нами	1	8
одной стороны	6	5
и важность	1	1
только как	1	1
и те	1	1
из них	2	6
и слова	1	1
мысли в	3	1
при рассмотрении	1	1
и для	5	4
это только	2	3
что только	2	2
до конца	6	2
нет все	2	1
чем идет	1	1
отличается от	2	1
и вместе	2	2
теряет свою	1	1
в первом	1	1
и уже	1	2
сказуемого к	1	1
всех остальных	1	2
увидим ниже	1	2
не потому	1	1
еще не	1	1
знает что	1	1
целый ряд	6	2
перейти к	1	1
большей частью	2	2
целым рядом	1	1
с ним	2	2
же самое	2	10
в конце	3	2
образом мы	1	4
все еще	1	1
стороны мы	1	1
помощи которого	2	2
а в	6	7
все решительно	1	1
мудрости и	1	1
тому что	4	6
и более	1	2
представляет собой	2	2
для выражения	5	1
слов и	1	2
потебни в	1	1
и тогда	2	1
видим в	1	2
до такой	1	3
силу того	2	1
он представляет	1	1
басней и	1	2
и вот	3	2
остановиться на	2	2
дело в	1	1
по преимуществу	1	2
с первого	1	1
что человек	1	1
в своем	3	5
одного из	1	2
решение вопроса	1	1
в самые	1	1
но с	1	1
вся суть	1	1
и на	1	6
не ради	1	1
он указывает	1	1
теми же	2	1
в сторону	1	1
исследования мы	2	1
разницы между	3	1
считает что	1	1
и психика	1	1
от него	2	1
ли это	2	2
нельзя лучше	1	1
известный способ	1	1
за счет	1	1
в двух	1	9
рассказа и	1	2
понять что	1	1
п то	1	1
совершенно явно	2	2
для того	6	8
мы никогда	4	1
с теорией	3	1
как и	16	8
и чем	1	2
тому как	7	1
другую сторону	1	1
эстетической реакции	5	2
не могу	1	2
думается что	3	1
потому что	10	14
что для	2	1
что с	2	4
с такой	1	5
не заключена	1	1
творчество и	1	1
не знаем	2	2
подойти к	2	1
в самом	11	25
по этому	2	1
этим и	1	1
в то	5	3
легко заметить	1	1
и то	2	8
необходимое условие	1	1
что поэзия	1	1
никогда не	8	4
не должна	1	2
этом отношении	2	1
по другой	1	1
можно ли	2	1
и в	31	38
все время	4	30
так же	12	2
свою особую	1	1
что искусство	11	1
тот и	1	1
и самый	1	1
так что	5	8
в корне	1	1
всех других	2	1
так как	18	6
из его	3	1
и каждое	1	1
и только	3	3
но не	3	1
материалом для	1	2
которой мы	1	1
такой же	2	2
в стихах	1	3
не в	11	12
как будто	5	4
для нас	5	8
конечно же	1	2
для всех	4	2
чем это	1	1
в полном	2	2
описывает и	1	1
по мнению	2	2
то как	1	2
есть в	7	2
самые различные	1	1
мы должны	1	1
не могут	3	2
и во	2	2
бросается в	1	1
в которых	3	6
по существу	4	2
чаще всего	1	1
оба эти	1	3
представить себе	3	1
что следовательно	2	1
думать что	1	2
в конечном	3	1
как она	2	1
совершенно прав	2	2
следует что	1	2
у меня	3	1
можем мы	1	2
в таких	1	1
как это	4	6
что каждое	1	1
то я	2	1
что этот	1	4
с этим	3	8
его рассказа	1	1
мы все	2	4
не за	1	1
речь идет	3	4
и с	2	1
но это	3	3
признать что	1	2
ее элементов	1	1
происходит это	1	1
в противоречие	2	2
мере в	1	1
я думаю	2	1
во времена	1	1
в сцене	1	1
как результат	2	1
это в	2	1
сам собой	1	2
конечной целью	1	1
когда он	2	4
с самой	1	2
поэтического произведения	1	1
знаем что	1	1
тех случаях	1	1
же в	1	2
ссылается на	1	3
конечно не	1	4
в понимании	1	1
это все	3	1
это не	1	1
к таким	1	1
евгении онегине	3	1
должна изображать	1	1
мы припомним	2	1
образом и	1	2
с другой	5	7
и как	2	8
а если	1	1
совершенно другой	2	3
здесь в	1	2
сущности говоря	3	7
которую мы	1	4
дело не	1	2
должно быть	1	1
и совершенно	5	4
далеко не	2	3
путем и	1	1
того как	1	3
точку и	1	1
было бы	6	12
в чем	2	1
что такое	2	1
повести в	1	1
как бы	5	14
в людях	1	1
психики общественного	2	1
и столь	1	2
из всех	2	3
более или	2	1
от других	2	1
ее суровой	1	1
очевидно что	6	2
что без	1	1
действительно мы	1	2
в глаза	1	2
казалось бы	2	5
которое составляет	1	1
если так	1	2
дело с	3	1
в начало	1	1
о его	1	1
указывает на	4	6
точки зрения	15	16
и недаром	1	1
а с	1	2
просто и	1	1
ее основу	1	1
что именно	1	2
есть известная	1	1
на это	2	3
у нас	4	2
но и	2	5
и материале	1	1
с здесь	3	2
быть совершенно	2	1
в ее	5	7
именно в	1	1
а затем	1	1
нет и	1	1
были вступить	1	1
до сих	3	6
время в	1	5
только то	2	2
в зависимости	5	1
будто бы	2	1
намечена в	1	1
том чтобы	7	1
мы не	12	5
стоит только	2	3
и поэтическим	1	1
или как	2	1
степени что	1	1
мы можем	4	7
обратном отношении	1	1
больше и	1	3
мысль что	3	4
будет совершенно	1	1
прибавим к	1	1
имеет место	2	2
только при	3	1
впечатление совершенно	1	1
самое и	1	1
он хотел	1	1
в результате	4	1
и оценка	1	1
роль в	3	1
на самом	2	2
и наконец	1	2
зависит от	1	1
этой точки	5	1
простейшего анализа	1	1
не к	1	3
степени не	1	2
убедиться из	1	1
стоит в	1	1
своим собственным	1	2
в целом	5	4
одновременно и	1	3
и опять	1	1
что эти	3	4
а не	13	7
гораздо более	2	1
все что	3	1
и другой	3	1
с этой	4	2
с одной	5	6
кто иной	1	1
совершенно явная	1	1
никакой другой	1	1
в этом	12	13
двух направлений	2	1
если мы	12	6
время как	5	4
не принадлежит	1	1
все те	1	2
и отчетливее	1	1
нимало не	2	1
она была	1	4
поэзии и	2	2
совершенно ясна	1	2
что мы	8	1
становится совершенно	1	1
и ее	1	2
говорит что	5	8
том как	1	2
одной общей	1	1
он говорит	1	6
в совершенно	4	2
здесь с	1	2
иначе не	1	1
ее совершенно	1	1
вор и	1	2
в поэзии	2	1
если хотите	1	1
вынуждены были	1	1
каждой из	3	1
из анализа	1	2
оказывается что	5	1
одна из	4	4
же как	4	1
вразрез с	1	1
положен в	1	1
действующих лиц	1	5
совпадает с	4	2
очень много	1	1
совершенно в	1	2
из этих	6	3
этого слова	4	2
все это	8	3
формы к	1	1
заключается не	2	2
состоит в	3	3
в качестве	2	2
и есть	5	1
едва ли	1	3
их в	2	2
правды или	1	1
к чему	2	6
самом деле	9	21
всей этой	1	1
и когда	3	5
могли бы	1	5
мысли и	2	1
п с	1	1
хотя и	3	1
не так	1	3
заключается в	7	7
крылова мы	1	1
только на	3	1
что оно	3	2
например в	3	2
художественной формой	1	1
то же	5	10
можно с	1	1
так то	1	1
совершенно разных	1	1
сказал а	1	1
при помощи	20	4
должна была	2	1
стал бы	2	1
могло бы	4	2
случае если	1	1
тут не	1	1
и дальше	2	2
с новой	1	1
прямом смысле	1	2
бы сказать	1	1
не будет	3	1
совершенно не	5	5
и какая	1	1
исключительно с	1	1
что самый	1	1
и самым	2	1
не весь	1	1
он сказал	1	1
указывает что	1	1
в какой	5	5
который положен	1	1
с как	1	1
нас не	1	1
и если	4	6
та мысль	1	1
характер и	1	1
или не	2	2
они обнаруживаются	1	1
что же	2	2
каждого из	3	3
действия в	1	1
в себя	2	1
только что	2	2
в такой	2	3
в обратном	1	1
иной как	1	1
и их	2	1
столь же	4	2
мы видим	5	12
следует только	1	1
но мы	3	2
и мы	1	13
и еще	1	1
в которой	4	5
одной и	4	2
этими словами	2	1
принципиальной разницы	2	1
жалости и	1	1
но при	1	1
можно сказать	1	1
что ни	1	1
для построения	1	1
ничего не	2	2
что он	7	11
что по	3	3
легко показать	2	6
и тот	2	1
что они	2	4
в прямом	1	2
хорошо но	1	1
должен быть	1	3
на эту	1	1
к этой	2	2
в нем	2	4
которых мы	1	6
в других	1	1
по сравнению	1	1
заметить что	1	2
со времен	1	1
во всех	1	4
воды и	1	1
гораздо больше	1	1
основании этих	1	1
этом она	1	1
там и	1	1
что и	13	4
один из	4	6
в действительности	1	1
уже не	2	2
общественного человека	8	1
эти стихи	1	2
ясно что	19	6
должны были	1	2
с точки	2	9
но только	3	8
уже из	1	6
образами и	1	1
это слово	1	1
быть только	1	1
в силу	3	2
этим объясняется	1	1
есть все	1	1
над ними	1	1
или неправды	1	1
раз обратное	1	1
точном смысле	1	1
еще прибавить	1	1
стихотворный размер	1	1
этих трех	1	1
найти то	1	1
русском языке	2	1
художественного произведения	17	1
в сущности	10	10
хотя бы	1	2
же мере	1	2
мысли что	1	1
несовместимым с	1	2
и здесь	2	6
тот кто	2	1
какой степени	1	1
что автор	1	2
показать что	8	7
самого начала	1	6
или в	1	5
и по	3	2
но в	3	3
это мы	2	1
могла бы	1	3
здесь совершенно	1	4
в отличие	3	1
сих пор	3	5
со всем	1	1
так не	1	1
этим будет	1	1
и составляет	2	1
исследователи как	1	1
поэзию как	1	1
совершенно правильно	4	1
при этом	19	4
сказано что	1	1
в нашей	1	1
и там	2	1
направлений в	2	1
того что	10	4
том что	16	14
но что	2	2
как можем	1	1
в ней	1	15
у него	4	4
видели что	2	2
этому что	1	1
случае мы	1	1
именно это	1	3
поэзии то	1	1
она и	1	1
в нее	1	2
в этих	4	2
на тему	1	3
автора и	1	2
целом ряде	2	1
тех которые	1	1
нас такое	1	1
и следовательно	2	2
значение которое	1	1
тому чтобы	3	1
но вся	1	1
эстетическую реакцию	1	1
в котором	4	6
зрения становится	1	1
для нашей	1	1
что образ	2	2
для него	1	2
теории и	1	1
возбудить в	1	1
того же	2	3
своей задачей	1	2
чувства и	2	2
как к	2	2
должен нам	1	1
свою очередь	1	2
образа в	1	1
совсем не	3	3
по выражению	1	2
чувство и	1	1
она оказывается	1	1
видим что	2	8
был бы	5	3
вовсе отказаться	1	1
прибегать к	1	2
прежде и	1	1
припомним что	1	1
в слове	3	1
чтобы с	1	1
без этого	1	1
но все	1	1
мы увидим	4	12
имел в	1	1
указанием на	1	1
что это	6	10
со всей	1	3
говорит о	2	2
и это	3	8
и тем	2	3
оно есть	2	2
и другие	4	2
же самым	1	1
может служить	1	7
в евгении	2	1
без всякой	1	2
которой она	1	1
во все	1	1
вносят в	1	1
с но	1	2
