3gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_3gram
нам думается что	1	2
ребенка заключается в	1	1
процесса развития в	1	1
не отличается от	1	1
между словом и	2	1
он говорит что	1	1
как уже сказано	4	2
о своих опытах	1	1
происходит по нашему	1	1
обе эти формы	1	1
но так как	2	1
в такой же	1	1
можно сказать что	1	1
положения для того	1	1
с одной стороны	9	7
не связана с	1	1
том числе и	2	3
детского мышления и	4	1
и тот же	7	1
мы увидим что	1	2
вместо того чтобы	1	1
в этом отношении	7	3
собственном смысле слова	1	3
сомневаться в том	1	1
к тому же	1	1
но что он	1	1
бы сказать что	3	1
и только в	2	1
том что ребенок	3	3
точно так же	3	1
друг к другу	1	1
как мы видели	2	1
детского мышления как	1	2
во всей теории	1	1
слова детской речи	1	1
и т.д и	1	2
в собственном смысле	7	3
том смысле что	1	1
в своем исследовании	1	1
с самого начала	1	1
друг друга при	1	1
в действительной жизни	1	1
в самом деле	6	4
на этот раз	1	1
келера как известно	1	1
включающий в себя	1	1
той и другой	1	2
с тем что	3	1
по себе не	1	1
до сих пор	1	1
речи и мышления	1	3
что если мы	1	1
том что перед	1	1
интересующей нас проблемы	2	1
ничего общего с	1	1
шаг за шагом	1	1
на вопрос о	1	2
то же что	1	1
приводит автора к	1	1
как вместе с	1	1
если бы мы	1	2
том что в	1	2
в первой стадии	1	1
более и более	2	1
с точки зрения	11	18
нечто чрезвычайно близкое	1	1
с логической неизбежностью	1	2
так как он	1	1
речь идет о	3	2
первых детских слов	1	1
мы уже говорили	2	3
возникает тогда когда	1	1
впадает в противоречие	1	1
заключающийся в том	1	2
вывод заключающийся в	1	1
в этом смысле	8	2
видим таким образом	4	1
было бы назвать	2	1
генетического значения этой	1	1
для обозначения и	1	1
после того как	1	1
в настоящей книге	1	1
если бы он	1	1
один и тот	7	1
в сущности говоря	1	1
если мы обратимся	5	1
с психологической стороны	2	1
что он не	1	2
что в этом	1	1
в самой природе	1	1
в развитии детского	9	5
с генетической точки	1	1
социализации детской мысли	1	1
примитивного человека и	1	1
пиаже все же	1	1
мы постараемся показать	1	1
как и во	1	1
и со стороны	1	1
все более и	2	1
детского мышления которая	2	1
истинном смысле этого	1	3
тех отношений которые	1	1
только в том	2	1
том случае если	1	1
друг на друга	5	1
не опирается на	1	1
того же самого	2	1
момент заключается в	1	1
по своей природе	1	1
смысле что они	1	1
то же самое	7	2
возникает в процессе	1	2
нас интересует в	1	1
между ребенком и	2	1
имеет в виду	1	1
современной детской психологии	1	1
подобно тому как	2	2
мы обратимся к	4	1
в истории развития	7	2
а отнюдь не	1	1
указывает на то	1	1
как если бы	1	1
оно вообще не	1	1
он приходит к	1	1
не может быть	1	6
о которых говорит	1	2
указанием на то	1	1
в целом и	2	1
само по себе	1	2
в том случае	1	1
ибо как мы	1	1
к которому он	1	1
являются как бы	1	1
а затем уже	1	1
состоит в том	3	3
он заключается в	1	1
от того же	1	1
о том как	1	1
и тогда когда	2	1
генетической точки зрения	1	1
с и сл	1	1
теории пиаже и	1	1
говорит что в	1	1
имеют ничего общего	1	1
заключается в том	14	7
что с точки	1	1
как у ребенка	1	1
только тогда когда	1	2
говорили что в	1	1
по нашему мнению	2	1
и тем самым	4	1
в развитии мышления	1	4
интересует в данном	1	1
а с другой	2	4
в отношении интересующей	1	1
в целом но	1	2
только то что	1	1
фазу в развитии	1	4
и мышление в	1	1
то что в	1	1
