3gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part3_wordlist_3gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part8_wordlist_3gram
с одним из	2	1
речи балаганного зазывалы	1	1
в настоящее время	3	1
подобно тому как	1	1
хвала и брань	3	2
с одной из	2	1
двести восемь эпитетов	1	1
кухонной утвари и	1	1
не может быть	2	2
связи с народной	2	1
и др в	2	1
это как бы	1	1
то есть все	1	1
части романа рабле	1	1
в эпоху ренессанса	2	1
хвалою и бранью	1	1
это одна из	1	1
ограничимся приведенными примерами	1	1
вольной и веселой	1	4
о том как	1	1
во времена рабле	2	1
там где он	1	1
мы видим что	2	1
и в данном	1	1
они связаны с	2	1
говорили что для	1	1
и рождения нового	1	1
в средние века	2	1
заключается в том	1	1
т.п все эти	1	1
смерти героев и	1	1
противопоставлены друг другу	1	1
мы в нем	1	1
и вообще в	1	1
только то что	1	1
другом месте с	1	1
мы находим и	1	1
в третьей книге	4	1
народную смеховую культуру	1	1
