2gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_2gram
понятие но	1	1
сходными между	1	1
бы нам	1	1
нам остается	1	1
для мышления	1	1
понимал что	1	1
казалось бы	1	4
прежде всего	2	3
указывает на	2	2
являются именно	1	1
самым характерным	1	1
тем и	1	1
и новые	1	1
шаг за	1	1
ступень в	3	3
ребенка есть	1	1
на любой	1	1
в зависимости	1	2
из исследований	1	1
сложные и	1	1
развития они	1	1
слов которые	1	1
мысль что	1	4
в образовании	7	2
в результате	8	4
когда ребенок	2	3
ином отношении	1	1
обучением и	2	12
большей степени	1	1
не что	1	1
хотим в	1	1
с этой	4	4
и подобно	1	1
мы попытались	1	1
когда это	2	1
этого вопроса	2	3
противоположные тем	1	1
в совершенно	3	2
будем иметь	1	1
просто усваиваются	1	2
а только	3	4
и таким	1	1
психологии процесс	1	1
что хотя	1	1
умственное развитие	3	2
пониматься как	1	2
совпадает с	1	2
значение для	1	2
в первую	4	1
оба понятия	1	1
что ребенок	12	11
и есть	1	7
самом деле	7	3
другом не	1	1
совершенно иных	1	1
например в	1	1
он заключается	1	1
они возникают	2	3
то же	16	8
этот факт	1	1
ее из	1	1
не повторяет	1	2
развития это	1	2
происходит нечто	1	1
мы могли	9	7
своего развития	10	6
знания о	1	1
что нам	1	2
значение и	1	1
на другие	1	1
далее в	1	1
истинных понятий	3	1
всем протяжении	2	2
уровнях развития	1	1
мы видим	10	4
представляется нам	4	1
такие же	1	1
является действительно	1	1
но мы	1	5
развития мышления	1	1
точку зрения	1	1
не идет	1	1
установить что	2	2
знаний и	2	1
своих понятий	1	1
иметь возможность	1	1
в научном	1	3
эти процесса	1	1
между его	1	1
один из	3	1
объяснить нам	1	1
в действительности	5	3
и поэтому	3	2
экспериментального исследования	3	3
ясно что	2	1
истории развития	11	1
с точки	11	9
ходе развития	5	2
мышления вообще	1	1
чем перейти	1	1
к этим	2	1
сущности они	1	1
же мере	1	5
вверх и	1	1
школьное обучение	4	3
понятия и	9	2
форм мышления	2	1
при установлении	1	1
но в	3	6
благодаря этому	1	2
это мы	2	2
не имеет	2	4
сих пор	1	3
у детей	1	2
и составляет	1	4
тем не	1	1
исследования является	2	1
ребенком с	1	1
собственной мысли	2	5
развитии детских	2	1
ребенка о	1	1
о которых	1	1
этому возрасту	1	1
а потом	2	1
образования понятий	19	1
но прежде	1	1
представление об	1	1
логического предела	1	1
для него	2	5
пиаже и	1	2
т.д и	1	2
он имеет	2	3
свою очередь	2	3
житейские понятия	2	1
можно было	6	5
со всей	2	1
и это	2	1
мы его	2	4
в тот	1	2
и понятие	3	1
ничего общего	3	3
развития понятий	13	1
среднее место	1	1
понятие на	1	1
в состоянии	1	4
еще долгое	1	1
прав когда	1	1
могут совпадать	1	1
образования понятия	5	2
самой себе	1	2
том виде	2	1
еще и	1	3
и от	3	2
переходе от	2	1
в одном	1	3
на который	1	2
иное как	1	1
той же	6	4
от развития	2	5
может иметь	1	2
нигде не	1	1
лежат в	1	1
процессе собственного	1	1
в начале	2	1
друг от	1	4
друг с	7	7
этих двух	1	3
как только	2	1
и больше	1	1
как правило	1	1
в той	2	6
не усваиваются	2	1
на этот	3	4
интеллектуальные функции	1	1
что эта	3	3
если даже	1	1
предполагает наличие	1	2
может стать	2	1
самый характер	1	1
процессом не	1	1
понятия не	7	3
если не	2	1
состоит не	1	1
развивается и	1	1
мысли от	1	2
в том	42	18
мы знаем	1	3
цветок чем	1	1
происходит в	1	2
внутренние и	1	1
в школе	4	6
с развитием	1	2
и т.п	2	1
идет от	1	2
возникает как	1	1
на всем	2	2
процессов в	1	2
как они	4	3
если принять	1	1
внутренних и	1	1
от того	3	3
понятия с	1	3
для детского	1	2
понятие в	8	2
на вопрос	1	5
эти особенности	1	1
ряду с	1	1
развитие есть	1	2
путем простого	2	2
что между	1	4
что понятия	3	1
детского сознания	1	2
как мы	13	10
в деле	3	1
логических операций	1	1
ребенок конечно	1	2
мысли но	1	3
в сфере	1	5
вне определенной	1	1
и обратно	1	1
как его	1	1
совершенно других	1	1
в отношении	10	9
ребенка не	7	3
мышления является	3	1
в виде	3	1
отношением к	1	2
эта теория	1	4
является чем-то	1	2
и неспонтанных	2	2
место на	1	1
нас интересует	2	2
понятиями и	1	1
понятием которое	1	1
и связь	2	1
всякую возможность	2	1
тот же	9	5
со стороны	3	1
как он	4	6
процесса в	1	3
и между	6	2
понятия мы	4	1
уже на	1	2
наталкивается на	1	1
проблемы в	1	1
этой новой	1	1
от конкретного	1	1
повторяет пути	1	1
в своих	1	2
обучения и	6	19
речи мы	1	3
мышление ребенка	3	3
их развития	5	5
которая заключается	1	1
мысль ребенка	1	4
развития у	1	1
думается нам	2	1
книге и	1	1
неизмеримо более	3	1
детской мысли	17	12
ребенка и	9	4
уже в	6	1
отношениями которые	1	1
мысли ребенка	3	4
те и	9	1
ребенка в	4	5
вся теория	1	1
в истории	10	2
что всякое	2	1
ребенка это	2	1
также с	2	1
и потому	1	2
экспериментальный анализ	3	2
это обстоятельство	1	1
объяснения этого	2	1
и он	2	1
и другими	1	2
мы постараемся	2	2
более сложные	2	2
которые они	1	1
развитие ребенка	3	3
на основе	10	2
понятиями в	2	2
заставляет нас	1	1
за шагом	1	1
и те	4	1
этому и	1	1
из них	4	2
возрасте и	1	2
с другом	7	7
исключает всякую	2	1
в области	4	12
пиаже признает	2	1
у ребенка	13	9
одного и	6	3
и внешних	1	1
не менее	3	3
переходит к	1	1
еще не	2	4
знает что	3	2
привести к	2	1
представляют собой	1	2
же самое	7	4
но на	1	1
в конце	1	1
на все	3	5
активности детской	2	2
оказываются сходными	1	1
тех или	1	1
психологические процессы	1	1
представляет собой	3	7
теория приводит	1	1
эти связи	1	2
их место	1	1
которыми он	1	1
с теоретической	2	1
его собственной	1	1
помощью которой	1	1
виде как	1	1
и антагонизма	1	1
спрашивается что	1	1
и на	6	6
в ходе	4	12
к другу	1	1
его мышления	1	1
на которое	2	1
ребенок впервые	2	1
неспонтанных понятий	4	2
спонтанные и	1	3
теории пиаже	2	3
вообще не	2	4
для того	5	14
ступени в	6	2
означает в	1	3
тому как	2	4
по законам	2	1
вывод что	1	2
непосредственно вытекает	1	1
в самом	6	4
совпадать в	1	1
ожидать что	2	2
тогда как	2	1
в то	1	5
никогда не	5	5
полностью подтверждают	1	2
которой они	2	1
явления следует	1	1
это непреложно	1	1
связаны с	1	1
так же	11	15
этого понятия	3	1
и самый	1	1
без всякого	1	1
так что	3	4
приводят к	3	2
пиаже мы	1	1
зрелой мыслью	1	1
которому мы	1	1
не в	4	6
говоря о	2	1
школе и	2	1
самые различные	1	1
и во	3	1
же по	2	2
и пиаже	1	2
с логической	3	1
сказанного выше	1	2
как это	9	8
для ребенка	2	3
нами в	4	2
отношении к	1	1
что этот	2	1
что оба	1	2
в мысли	2	6
исходя из	1	1
одному тому	1	1
для этого	1	1
пиаже который	1	1
и т.д	2	4
мы это	1	1
и тому	5	2
которую мы	1	2
памяти и	1	4
ребенка при	1	2
как бы	7	5
в процессе	27	13
обоих случаях	3	1
и развития	6	12
к совершенно	1	2
выводу что	2	1
а с	2	2
этих особенностей	2	1
уже по	1	4
же что	1	1
неспонтанные понятия	8	1
он может	1	3
оно имеет	2	2
только то	1	1
внимания и	1	5
о понятии	1	1
во внутреннем	1	1
данной ступени	2	1
мы можем	5	6
понятий мы	2	2
имеет место	1	2
от его	1	1
это происходит	1	2
которая в	2	2
и неспонтанные	1	1
не совершается	3	1
этой точки	4	4
может объяснить	1	1
в целом	11	4
что не	1	1
что эти	2	2
существенных чертах	1	1
а не	7	10
неспонтанных детских	1	1
собой не	2	1
значит что	2	5
нас что	2	2
процессов развития	1	4
если мы	10	7
время как	1	4
усваивает слово	1	1
каким образом	1	1
должны возникнуть	1	1
тем которые	1	1
и делает	1	1
одним из	2	2
и ее	1	1
говорит что	3	5
развития не	2	1
понятие от	1	1
резким образом	1	1
одни и	3	1
взаимного влияния	1	1
что обобщение	1	1
нами выше	4	1
путем это	1	1
значений слов	1	4
высшей степени	2	2
по своей	6	3
могли бы	9	6
в целях	1	1
мы говорили	3	2
если в	1	3
показывает исследование	1	2
синонимами в	1	1
и другое	1	4
они не	2	3
что оно	4	6
развитие не	1	1
всей теории	1	1
содержится в	1	3
современной психологии	1	2
пиаже как	1	5
оно может	3	1
на практике	1	2
является не	4	2
основных задач	1	1
связана с	2	1
по пиаже	3	3
что обе	1	1
по способу	1	1
все основные	2	3
принять во	1	1
ребенок в	1	5
является одной	1	1
не станем	1	2
протекает в	1	1
и их	1	4
столь же	3	2
между обоими	1	5
ее от	1	1
их основе	1	1
процессы обучения	1	1
вопрос о	1	12
понятий которые	4	4
в которой	3	5
одной и	5	1
к нему	2	3
мысль пиаже	1	1
этому вопросу	2	1
ничего не	1	5
отношений и	3	1
имеют своей	2	1
самым мы	1	1
как постепенное	2	1
том числе	2	1
понятий друг	1	1
на четыре	1	1
но они	2	2
что они	14	5
понятий таким	3	2
не возникает	1	1
иным отношением	2	1
по поводу	1	2
результатов исследований	1	1
своему значению	3	1
это слово	2	1
речи не	2	4
как ребенок	3	1
том же	2	1
в сущности	4	13
постараемся показать	1	1
между обучением	2	12
более и	2	1
и здесь	2	2
какой степени	2	1
различные предметы	2	3
самого начала	1	5
вопрос для	1	1
и должен	1	1
говорит пиаже	1	1
предмет но	2	1
бывает в	1	1
и внешние	1	1
которым оно	1	1
понятия а	3	1
при этом	12	4
того что	10	16
отношение между	1	4
в форме	1	1
но что	3	3
у него	2	6
процесса развития	4	2
новые и	4	1
что иное	1	1
в этих	3	3
только одной	1	1
долгое время	1	1
естественно что	1	2
в момент	1	2
мере чем	1	1
только по	1	1
мышления ребенка	4	2
житейских и	2	1
пути развития	5	3
с житейскими	1	1
нисколько не	2	1
входит в	2	1
в слове	2	1
обучения как	1	3
что это	2	1
находятся в	2	2
понятия если	1	1
этой области	2	1
и другие	9	2
еще более	1	5
друг к	1	1
на что	1	1
решающая роль	1	1
с которым	2	1
как между	1	1
в настоящей	2	1
применительно к	1	1
вытекает из	1	3
в одну	1	1
пиаже не	2	1
в собственном	7	1
должны предположить	1	1
для другого	1	2
целому ряду	1	3
мы имеем	2	1
процесс что	1	1
ход их	1	1
привел к	1	1
это понятие	1	2
что при	2	1
так и	5	7
составляет в	1	1
это очевидно	1	1
существующих между	1	1
помощью эксперимента	1	1
эти вопросы	1	1
один и	7	3
тем самым	7	8
но как	2	3
связи в	1	1
как для	1	1
области является	1	1
с практической	1	1
что научные	6	3
ребенок приходит	2	1
бы то	1	1
двумя сторонами	1	1
попадают в	1	1
в высшей	2	2
не иначе	1	2
если бы	5	8
к которому	3	4
в обоих	3	1
раньше усваивает	1	1
сложный процесс	1	1
и они	1	1
учит нас	3	1
другие понятия	4	1
как раз	1	1
научных понятий	28	21
развитие его	2	1
что понятие	4	1
что она	1	2
что если	2	4
о чем	1	2
и что	8	12
обучения в	2	4
и самостоятельным	1	1
понятия оно	1	1
и отношений	3	3
которая и	1	1
не находится	1	2
видим таким	4	1
он начинает	1	1
после того	1	1
и притом	1	1
устанавливает между	1	1
понятие как	1	1
понятии в	1	1
место в	2	1
образование научных	1	1
что все	3	6
между этими	2	1
и ставит	1	1
которого мы	1	1
сказать что	6	13
предметов в	2	1
функции в	1	3
вместе с	8	4
виде в	2	1
но развитие	1	1
началу школьного	1	1
относятся к	2	1
является то	1	2
они даны	2	1
мы имели	5	2
понятиями по	1	1
приводит к	3	7
чем он	1	2
опыта ребенка	3	1
моментов в	1	1
сила и	1	1
в самой	1	1
с помощью	31	10
в представлении	1	1
его применяет	1	1
и понятий	2	3
опираться на	1	1
средством для	1	2
как чисто	1	2
относится к	1	1
известно что	1	1
процессе решения	1	1
то в	1	3
и его	5	3
развития в	6	6
с таким	3	3
основе этой	1	2
понятий что	1	1
другим путем	2	1
вопросу о	1	1
в школьном	5	18
не на	1	3
я не	1	2
это есть	1	4
только один	1	2
момента в	2	1
том смысле	2	1
детской речи	2	2
осознать и	1	1
для обозначения	1	1
и наша	1	1
говорит об	1	1
одном и	1	1
одинаковой мере	2	2
закон развития	1	2
в частности	5	3
ребенок научается	1	2
с которой	1	1
к объекту	1	7
и даже	1	2
может не	2	1
вопроса о	2	3
следует сказать	1	1
они относятся	1	1
нет у	1	1
научные понятия	14	13
во внимание	1	2
и тем	8	3
только в	10	10
в смысле	4	3
роли в	1	1
заканчивается а	1	2
как в	5	5
школьного обучения	5	9
но вместе	2	1
мы уже	5	1
в вопросе	2	2
отбрасывающим ее	1	1
тем более	1	4
больше того	1	2
развития но	1	4
всеми остальными	1	1
задолго до	1	3
слов как	1	1
всего процесса	1	1
силу их	1	1
могут иметь	1	1
как уже	4	3
совершенно ясно	1	2
развития детских	5	1
в их	12	3
в себе	10	1
ребенком в	3	2
в большей	1	1
мере опирается	1	1
испытуемого в	1	1
собственного опыта	1	1
к тому	6	6
понятие не	1	1
взрослых не	1	1
развития детской	2	1
интересующей нас	4	3
первый план	4	1
за отбрасывающим	1	1
взгляд на	1	1
и является	3	3
и этого	1	1
целый ряд	5	1
перейти к	1	3
с ним	1	5
совершенно другим	2	1
и которая	2	1
понятий у	2	1
к мысли	2	4
тому что	4	5
и более	7	3
одному и	4	2
шагу в	2	1
слово роза	1	2
понятий с	5	6
ребенка как	2	2
бы чудом	1	3
ребенка мы	3	1
с самыми	1	1
в различных	1	2
которые в	4	1
чудом если	1	3
свет на	1	1
в сложном	1	1
потому что	12	21
возрасте есть	1	1
и то	10	4
что к	1	1
по отношению	1	12
результаты экспериментального	1	1
этом отношении	7	5
которому научные	1	1
все время	4	1
так как	10	16
ключ к	4	1
возникновение новых	1	1
развития ребенка	7	11
даже не	1	1
не означает	3	4
чем это	1	1
развития его	3	2
то как	2	3
этого факта	1	1
на этом	3	3
не могут	3	4
как показывает	2	4
в понятиях	15	1
оба эти	1	4
представить себе	2	1
это расхождение	1	1
до самого	1	1
говорим о	1	2
и отношения	2	3
понятий есть	1	3
из себя	1	1
делает никаких	1	1
этой стадии	1	1
лет в	1	2
понятий как	2	3
и с	4	3
сравнительного изучения	1	1
больше чем	1	3
усваиваются и	1	1
понятия или	1	1
под влиянием	2	1
является невозможным	1	1
это в	2	1
тень за	1	1
каким мы	1	2
мышления как	2	1
также и	2	1
и слабость	1	1
развитии школьника	1	1
этот момент	1	1
понятием и	1	1
с другой	12	4
не совпадают	5	1
и научных	4	3
идет дальше	1	1
мы показали	1	1
в чем	3	3
было бы	8	10
только к	3	2
в первой	1	2
дело с	1	1
в обучении	2	5
путь от	2	2
выше что	3	1
ничего кроме	2	1
в чрезвычайно	1	1
связей и	3	4
предмета и	1	2
у нас	1	2
он что	2	1
именно в	3	4
гипотезы и	2	3
применяет в	2	1
настоящего исследования	2	3
мы не	1	3
по одному	3	4
одной из	3	3
при исследовании	1	1
много общего	1	1
влияния этих	1	1
здесь мы	2	1
развития и	3	11
в неспособности	1	1
быть в	1	2
обучения но	1	3
пиаже нигде	1	1
переход от	2	7
и научного	1	1
с одной	9	3
нет никаких	1	1
закон архимеда	1	1
том как	1	2
для себя	1	1
но по	1	1
лежащую в	1	1
до того	1	2
нашего экспериментального	1	1
понятие из	1	1
же как	6	7
изолированным и	1	1
собой и	2	1
непосредственного опыта	1	1
этого слова	11	1
все это	1	2
состоит в	4	6
в качестве	21	4
одного этого	1	2
в сознании	4	1
находится в	1	2
же самую	3	1
мы будем	2	2
что обучение	2	9
понятия возникают	1	1
развитии ребенка	2	3
что первое	1	1
мыслью ребенка	1	1
своей собственной	1	1
совершенно не	3	2
понятие брат	1	1
этом смысле	8	1
в какой	3	6
который по	2	1
что самые	1	1
нас на	1	1
в себя	1	3
только что	4	5
в такой	1	5
но этот	1	2
и во-вторых	1	1
образом в	1	2
которой он	1	1
причинной связи	1	1
что он	6	25
и тот	7	3
речевого развития	1	3
по сравнению	4	5
связанное с	1	1
операции не	1	1
первую очередь	4	1
что и	9	3
высших форм	1	1
высшая ступень	1	2
но так	2	1
в силу	6	10
представление о	1	1
явствует из	1	2
функции но	2	2
у школьника	1	2
школьном возрасте	5	19
школьного преподавания	2	2
и по	1	4
что процесс	2	1
приводит нас	3	2
подобно этому	1	1
в отличие	2	2
логики и	1	1
на периферии	1	1
в ней	2	2
в свое	2	2
тому чтобы	1	4
смысле как	1	1
что должно	1	3
мог бы	1	1
теории и	2	2
того же	9	7
ту же	2	2
как понятие	1	1
в понятии	1	1
но все	1	2
мы увидим	1	1
в этот	1	2
свое время	2	2
в экспериментальном	2	1
экспериментальном исследовании	1	1
в связи	3	1
когда они	1	1
и тех	2	1
речи и	1	6
в область	1	2
обобщение в	1	1
эпоху в	1	1
из основных	4	3
понятия являются	2	2
понятие и	2	1
каждой отдельной	1	2
общего с	1	2
психологическую природу	1	1
уступает место	1	1
к одной	3	1
из него	2	1
из сознания	1	1
и к	5	2
процесса образования	6	2
в наших	2	1
развивается у	1	1
независимо от	1	1
нашей гипотезы	1	5
то мы	1	1
с более	2	1
то здесь	1	1
научным понятиям	1	1
они имеют	1	1
более сложных	2	1
отражение в	2	1
не как	1	1
в каком	2	1
ступень развития	1	1
никак не	2	3
от обучения	1	2
именно то	2	1
к основному	1	1
должна быть	2	5
в свою	2	4
научного понятия	3	5
заключенное в	2	1
же точно	1	1
ни в	3	1
к одному	6	2
что в	19	16
для объяснения	2	4
в своей	7	2
социализации мысли	1	1
но если	1	6
в основе	17	8
детской психологии	1	1
мы пытались	2	2
настоящее исследование	1	1
процессе развития	2	4
для психологии	1	1
что исследование	1	1
зависимости от	2	2
показал что	1	3
эти три	1	2
выяснить как	1	1
переходит от	1	1
ребенок не	2	6
что сила	1	1
помощью которого	2	2
что на	2	1
до логического	1	1
раз навсегда	1	1
с целым	1	1
наших исследований	1	6
это положение	5	1
мысли как	2	2
только не	5	3
из общей	1	2
принять что	1	1
всеми своими	1	1
же самого	2	3
образом как	2	1
на деле	3	1
не то	1	4
ими тогда	1	1
не может	6	18
следующим образом	3	1
является центральным	1	1
единого процесса	1	2
мы видели	6	3
но который	1	1
и понятием	2	1
мере и	1	1
он должен	1	5
того все	1	1
высшую ступень	2	5
эксперимента мы	1	1
не существует	1	1
о том	5	8
между тем	9	3
совершается в	2	2
за другой	1	1
логической памяти	1	3
то обстоятельство	3	2
в виду	3	2
на то	5	1
ребенка к	3	4
логической точки	2	1
которая не	1	1
мы и	2	5
главным образом	1	1
в детской	1	1
это верно	1	1
на область	1	1
может быть	12	9
ничто не	1	2
что различие	1	1
уже говорили	2	1
и спонтанные	1	1
в тех	1	1
с тем	6	3
на развитие	1	2
который в	1	1
равным образом	1	1
вслед за	2	2
анализу развития	1	1
отличие от	2	2
на которых	1	1
понятий так	1	1
этой теории	4	5
на которые	1	3
и других	3	1
мы хотели	1	1
нас к	3	3
практической стороны	2	1
ребенка на	2	4
в следующем	2	1
показывает что	2	5
того чтобы	7	17
с ними	1	1
в этой	3	6
внутреннего развития	4	1
произвольного внимания	1	3
само по	1	2
высокой ступени	1	2
эта проблема	2	2
существующие между	1	1
всяком случае	3	1
всех исследований	1	1
ошибочный момент	2	1
дальнейшее развитие	1	1
доказательство того	1	1
от нас	1	1
понятий не	3	2
положение что	1	1
во всяком	4	2
основе которых	1	1
неспонтанных и	1	1
понятий и	9	15
строение и	1	1
и после	1	1
в плане	1	1
не только	15	16
он не	1	8
в основном	1	1
говорит он	5	2
тем же	4	1
к целому	1	3
два момента	1	2
спонтанных и	3	3
делает вывод	1	2
его мышлении	1	1
того в	1	1
между ними	4	1
оно является	1	3
что вместе	1	1
понятий чем	1	1
таким же	2	3
исследования и	1	2
понятий должны	2	1
одной стороны	9	3
раньше чем	5	3
теории в	1	1
и для	4	1
что только	1	2
мы в	2	1
подтверждает и	2	1
известном отношении	1	1
его теории	1	1
обстоятельство что	3	2
ступени развития	2	2
ним но	1	1
по себе	1	7
собственного мышления	1	2
не столько	1	1
самый процесс	1	2
понятий может	2	2
что составляет	1	1
а в	2	3
спонтанные понятия	2	3
мы вправе	1	1
в каждом	2	1
одним и	3	1
сказывается на	1	1
не заканчивается	1	2
изучение этих	1	1
как вообще	1	1
не имеют	3	2
от друга	1	4
имеют ничего	1	1
с которыми	1	2
с несомненностью	1	2
со счетов	1	1
в следующей	2	1
житейских понятий	9	6
мы относим	1	2
и мышление	3	3
при переходе	1	1
совпадают с	1	1
обобщения или	1	1
числе и	2	1
нуждается в	1	1
что с	4	5
смысле что	1	1
процесс образования	12	1
внешние условия	1	1
умственного развития	8	6
к действию	1	1
благодаря тому	1	1
должна явиться	1	1
и только	4	1
определенной системе	3	2
такой же	2	4
формы мышления	3	1
лежащих в	2	1
эти функции	1	2
при анализе	2	2
стадии в	2	2
мы должны	11	8
формы мысли	1	1
себе этот	1	1
мыслит в	3	2
научных и	2	4
как она	1	3
школьного возраста	2	12
и житейских	2	4
в центр	1	3
ребенок к	1	2
второй ошибочный	1	1
этим понятием	2	1
показали что	4	7
имеет еще	1	1
предположить что	1	2
смысле слова	1	1
не делает	1	1
ребенок или	1	1
процессе обучения	4	5
правилом для	1	1
они являются	7	1
опирается на	2	4
настоящей книге	1	1
образом и	1	1
и как	9	3
сущности говоря	1	4
оказывается в	1	1
образования научных	3	1
пиаже говорит	1	1
говорили прежде	1	1
отношения но	1	1
распадается на	1	1
точки зрения	24	18
вместо того	1	3
что именно	1	1
по которому	2	1
этих процессов	1	3
но и	9	6
из сказанного	1	2
развития как	3	1
до сих	1	3
не знает	2	5
том чтобы	2	1
возникают из	1	1
чем в	3	3
высшие формы	3	1
равной мере	3	1
себя в	3	1
ребенка с	4	3
развития научных	10	3
всей своей	1	1
во всем	3	2
влияния на	2	1
они действительно	2	1
он дает	1	1
на самом	1	1
стоит в	1	4
они становятся	1	1
и другой	3	1
говорить о	1	3
узнаем что	1	1
в этом	24	25
ребенок мыслит	1	1
нам известно	1	2
связи и	1	2
что мы	7	4
могут возникнуть	1	1
развитие понятий	3	2
он говорит	2	1
точка зрения	1	8
в готовом	5	1
дальше и	2	1
сознания который	1	1
мы узнаем	2	1
нашей рабочей	3	1
ассоциативных связей	1	1
совершенно в	1	2
и осмысления	1	1
возрасте в	2	3
их в	2	2
понятий для	1	2
ее предметом	1	1
мысли и	2	5
обучения не	1	1
заключается в	18	5
тот момент	1	2
связанная с	1	2
только на	2	2
понятий неизбежно	1	1
в другую	3	1
бы сказать	3	2
которые не	2	2
при усвоении	1	3
его собственного	1	1
осознания чем	1	1
в речи	4	1
делает и	1	1
обе эти	5	5
приближаются к	1	1
что мышление	1	2
ни были	1	1
этой операции	2	2
можно сказать	1	5
в систему	1	1
вопрос об	1	3
и которое	2	1
и наиболее	1	1
в эксперименте	3	1
т.е они	1	1
в нем	2	7
в других	1	1
они ни	1	1
во всех	1	2
чем оно	1	1
или по	1	1
и усвоения	2	1
о значении	1	1
образования и	1	1
должны были	1	2
мы сталкиваемся	1	1
другой как	1	1
но само	1	1
обобщений и	1	1
на развитии	2	1
высшего типа	1	1
отличаются от	1	1
