2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram
ж ст	2	6
в целом	2	1
заставляют нас	1	2
что не	2	1
что эти	1	4
и пр	4	7
не что	1	2
а не	15	5
заупокойном культе	1	3
из видов	1	2
русской сказке	2	6
говорить о	1	1
этот вопрос	7	1
значит что	1	1
этого явления	3	1
с одной	4	4
но можно	1	1
в этом	8	11
и обряд	4	2
которая была	1	1
не отпускали	1	1
если мы	3	1
превращается в	4	2
подобного рода	1	1
я не	3	2
а этнографа	1	1
со своей	1	1
от солнца	1	1
эта деталь	1	1
только можно	1	1
в доме	2	3
об этом	4	11
точно так	3	6
дети в	1	1
этого вопроса	3	1
она говорит	1	1
связи и	2	1
что мы	7	3
и ее	1	2
еще несколько	1	1
том как	2	1
в совершенно	1	1
мной в	1	1
и некоторые	1	1
в иной	4	5
попадает в	5	5
также что	1	2
но по	1	3
сохраненные сказкой	1	1
основой обряда	1	1
сказка сохранила	9	2
вот как	1	1
изгнание и	1	1
на него	4	5
известных нам	1	1
этого не	1	5
вступлении в	1	2
с каким-нибудь	1	1
избушка а	1	1
а только	2	1
штернберг в	1	1
мы узнаем	1	1
оказывается что	1	2
одна из	2	2
связи сказки	1	1
еще одна	2	1
сказочного материала	1	1
же как	2	5
представлением об	1	1
с обрядами	3	1
из этих	1	3
очень много	3	8
возвращается домой	1	1
в середине	2	1
этого слова	1	1
все это	4	3
пути в	2	2
пор мы	2	2
в качестве	5	3
проникнуть в	1	2
boas неи	1	2
мере того	2	2
и есть	1	5
едва ли	1	1
их в	5	2
находится в	4	2
ведет к	2	1
к чему	3	2
держат их	1	1
спины ремень	1	1
на своем	1	1
и когда	2	2
позднего происхождения	1	1
обрядами посвящения	1	1
большую роль	2	1
ее так	1	1
материалов достаточно	1	1
также может	1	1
о нем	2	4
а может	1	1
не делают	1	1
культ и	1	1
тот момент	1	2
только на	1	1
они не	4	4
очень долго	1	1
по некоторым	1	1
например в	5	2
мы пока	1	1
содержится в	1	1
но никогда	1	1
не соответствует	1	2
также не	1	2
то не	1	2
то же	12	10
и со	1	1
этих народов	2	1
того есть	1	1
так то	1	1
при помощи	2	2
мы этого	2	1
попадает к	2	4
это было	2	1
героя в	5	1
другими словами	4	4
не упоминается	1	1
мы могли	1	2
что формы	2	1
является не	1	2
мертвых в	1	2
связана с	1	6
сказании герой	1	1
эта связь	1	3
в южной	1	2
но значение	1	1
с целью	1	1
вот почему	1	1
этим же	1	2
возвращается с	2	2
в какой	3	1
чего дома	1	3
дерево и	1	1
это так	4	2
в исторической	6	1
xix века	2	1
можно говорить	1	1
имеет право	1	1
куда ты	2	2
и если	2	2
в свете	2	2
зеленин зеленин	1	1
а так	1	1
из ряда	1	1
страх перед	1	3
войти в	1	1
говорят о	1	2
с собой	1	1
что же	3	1
в себя	1	3
в обратном	1	1
и их	3	2
при вступлении	1	1
мы видим	11	8
очень редко	1	1
что сказка	10	1
в познании	1	1
царство и	1	3
в работе	1	3
позднее явление	1	1
кости и	1	1
образом в	1	1
вопрос о	5	4
на ступени	2	1
или этот	1	1
в которой	1	2
бывает что	2	1
не всегда	8	1
сказкой не	2	1
говоря что	1	1
ничего не	2	7
пройти мимо	2	1
говорили что	1	2
почти не	3	1
попасть в	3	1
ли здесь	1	1
ее на	1	1
что он	10	24
установить что	4	3
обращение обряда	1	1
и тот	2	1
но они	2	4
что они	5	10
сказал что	1	2
кто-нибудь из	1	1
к этой	1	4
должен быть	3	1
к жизни	1	1
в нем	2	7
во время	3	2
они сами	1	1
эти представления	1	3
заметить что	1	2
во всех	2	2
к обряду	6	1
отражены сказкой	1	1
в дальнейшем	5	1
его но	2	1
он был	1	3
в книге	3	1
поскольку они	1	1
из дома	6	4
вызвать дождь	1	2
еще один	2	1
там и	3	1
что и	6	6
один из	4	8
неи но	2	2
уже не	3	1
в сказках	1	8
сделать это	2	1
должны были	2	8
яги она	1	1
в это	1	1
же и	1	3
но так	2	1
в силу	5	2
а по	2	1
над ними	1	1
в обрядах	1	2
этим в	1	1
он в	2	3
страны мертвых	1	1
на пути	1	1
опять мы	2	1
мы также	2	1
представление о	1	2
обрядах инициации	1	1
в обряде	3	7
хотя бы	4	2
этот случай	1	4
показал как	1	1
у ней	2	1
способ каким	1	1
и здесь	7	9
тот кто	1	2
что посвящаемый	1	1
он подошел	1	1
мне не	1	1
воздействия на	1	1
самого начала	2	2
или в	5	2
одну сторону	1	1
и по	3	2
сказке здесь	1	1
между обрядом	1	1
эту связь	2	1
но в	8	6
говорит д	1	1
если это	1	3
всякого рода	2	1
яги и	1	2
могла бы	1	2
знал заклинание	1	1
здесь совершенно	1	1
сын в	1	1
восходят к	5	1
в отличие	2	1
своего рода	1	1
обряду посвящения	2	3
сих пор	5	7
ст или	1	1
но их	1	1
его мнению	1	1
связанных с	1	1
обряда посвящения	2	3
тем не	6	1
в тридесятое	2	3
этой связи	1	1
а именно	4	3
предпосылка что	3	1
при этом	3	4
будет сказано	1	1
того что	4	3
том что	7	7
но уже	2	1
у нее	1	4
но что	1	1
у него	1	4
в ней	7	4
видели что	3	3
объяснит нам	2	1
и она	2	3
в другом	3	9
что ты	1	1
что иное	1	2
случае мы	1	2
спросить себя	2	1
в этих	7	11
ни к	2	1
них не	1	1
влечет за	1	1
объясняет в	1	1
этой отправки	1	1
в котором	3	5
ниже пока	1	1
примеров видно	1	1
что образ	1	1
только о	1	1
яснее когда	1	1
только по	1	1
он живет	1	1
формы его	1	1
с особой	1	1
на себя	1	1
другом тексте	1	1
дома не	2	3
но все-таки	1	1
этом он	1	1
к ней	1	2
божества и	1	1
другой вопрос	2	1
это означает	1	1
нисколько не	2	2
видим что	9	5
был бы	2	2
кое-что объясняет	1	1
развития на	1	1
чаще однако	1	1
всегда есть	1	1
посвящения в	1	1
изложенные здесь	1	1
но все	4	5
мы увидим	10	8
а также	1	2
связь между	3	1
к яге	2	5
указанием на	1	1
уточнение в	1	1
можно было	5	5
что это	8	6
бы так	1	1
и это	1	3
что мальчик	1	2
в этот	1	1
это дело	3	1
здесь имеет	1	1
удивительно хорошо	1	1
часто эта	1	1
велик что	1	1
только одна	1	1
и другие	4	4
в тот	1	2
и герой	1	2
и часто	2	2
которой она	1	1
т д.<неи	2	1
в связи	4	5
соответствии с	1	1
приходит к	1	1
на крыльцо	2	2
