2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram
стоит на	1	2
что эта	1	1
в них	3	1
таким например	1	1
для фольклориста	1	3
о смерти	1	6
кажется что	3	1
это положение	2	2
при непонимании	1	1
сквозит что	1	1
при изучении	1	1
но тем	2	1
фигурирует в	1	1
обычая и	1	1
она никогда	1	1
те же	1	1
и так	2	1
сказке оно	1	1
очень мало	1	2
не может	14	15
неи как	1	1
о связи	1	1
то чего	1	1
интересный случай	1	1
там где	5	4
связано с	3	2
тридесятом царстве	4	1
сказать что	2	5
мы видели	7	2
объявляет всенародный	1	1
к пониманию	1	1
раньше и	1	1
не высказывается	1	1
это один	1	2
из рассмотрения	1	1
вместе с	7	6
здесь идет	1	1
подвергается испытанию	2	1
фрэзера не	1	1
в лесу	2	8
в том	7	9
мы знаем	2	4
представлений о	1	3
сказки о	1	1
составные части	1	2
такие случаи	2	2
происходит в	3	1
женится на	2	1
в его	1	5
показывают как	1	1
происходит не	1	1
при которой	1	1
современной сказке	1	1
мысль о	1	2
из всего	2	1
надо сказать	1	3
царь не	2	1
под его	1	1
о том	9	9
за ней	1	1
и ясный	1	1
представления что	2	1
русских сказках	2	1
живет в	1	2
возможно что	3	1
его не	2	1
сам царь	2	1
нечто вроде	3	1
на вопрос	4	2
не сохранила	1	1
в руки	1	3
на то	3	4
египте уже	1	1
бы с	1	1
другом месте	1	1
в самой	1	1
во всей	1	2
большинстве случаев	1	4
случаи когда	2	3
имеется в	2	1
и смысл	1	1
обратимся к	1	1
что задача	4	1
должны быть	3	4
у фрэзера	1	2
ночь все	1	1
об этих	1	1
для этой	1	1
в некоторых	1	2
и наоборот	1	1
свое лицо	1	1
часто не	1	1
как мы	3	3
можно указать	2	1
не все	3	4
по мере	1	2
уже есть	1	1
же к	1	1
может быть	14	25
известно что	2	1
и его	3	3
ни с	2	1
не можем	2	3
на ту	2	1
и силы	1	1
царская дочь	1	1
только тогда	1	1
царь объявляет	1	1
как его	1	1
мифе о	1	1
вовсе не	4	2
она не	2	1
можно назвать	1	2
есть не	1	1
к ним	2	4
его от	1	1
отец его	1	1
поставить вопрос	1	2
ответить на	1	1
этого мотива	5	2
слов сказки	1	1
что герой	12	9
с тем	1	4
неи таких	1	1
в виде	1	2
из конца	1	1
я не	1	3
который в	1	1
ни было	1	2
сказка и	1	9
за собой	1	2
из этого	1	2
по всему	1	1
важные для	1	1
задачи и	3	1
что обряд	1	1
здесь не	2	4
бегство и	1	1
как указано	1	1
во многих	2	2
не видел	1	1
от царя	5	1
ли он	4	3
в ее	2	2
там мы	1	1
увидим что	2	5
вслед за	1	6
к которой	2	1
другой же	1	1
в золотой	1	2
и связь	1	1
но из	1	1
не своего	1	1
достаточно чтобы	1	1
одно явление	1	1
он за	1	1
всенародный клич	2	2
она в	3	1
тот же	2	2
сквозит не	1	1
это конечно	2	3
формы брака	1	2
русской сказки	1	2
ему не	1	1
со стороны	2	2
притом из	1	1
таких примеров	1	1
или коли	1	1
как он	6	2
это делает	1	1
одного лица	1	1
мы хотели	1	1
сказка как	1	5
сказка сохраняет	1	1
нас к	2	1
что здесь	7	5
в частности	1	2
как должен	1	1
сколько угодно	1	1
то он	1	2
при наступлении	1	3
мотив не	1	1
очень ясно	2	1
т п	1	1
показывает что	8	3
здесь можно	2	2
типична для	1	1
всякий раз	1	1
ответ на	6	2
и даже	3	4
не остается	1	1
в родовое	2	1
что яга	1	3
и тем	2	2
то это	5	3
только в	6	11
приведем еще	1	1
тоже не	3	2
в этой	1	6
о ней	1	1
другой стороны	8	5
со своими	1	1
с того	4	3
царевны но	1	1
не должны	1	1
гораздо шире	1	1
после этого	3	1
что уже	1	1
некотором царстве	1	1
когда она	2	1
т е	16	10
и повернуть	1	1
изучение сказки	1	1
то и	4	2
не могли	1	1
одну деталь	1	2
которые он	1	1
в мифах	3	1
одна сторона	1	1
этого мы	1	1
к этому	2	2
вспомним что	1	1
дочь она	1	1
в античности	1	1
эта форма	3	1
как в	12	2
иной мир	2	3
от этого	1	2
связи со	2	1
и не	4	9
что у	4	1
лица это	1	1
мы уже	4	1
происходит с	1	1
и та	1	1
выше мы	3	3
лежит в	2	1
всего что	1	1
таким образом	7	8
жрецов и	1	1
представление имеется	1	1
тогда они	1	1
показывают что	6	5
дворец и	3	1
золотой ветви	2	3
солнца не	1	1
связанные с	2	2
о своих	1	1
и сказка	2	1
тогда когда	3	2
тем что	6	3
сказка знает	1	2
же стороны	1	1
аф или	1	1
в жизни	1	1
иных случаях	1	1
не только	21	12
он не	6	2
в основном	2	2
есть еще	2	2
там же	2	2
дает нам	1	1
все эти	2	4
что из	2	1
царя и	2	2
рассмотрим сперва	1	1
историческое прошлое	1	1
рассказ о	2	1
и стали	1	1
эти примеры	1	1
совершенно ясно	4	1
и потому	1	2
в их	4	3
три пуда	1	1
иногда и	1	1
т д	16	22
всего мы	1	1
представления о	4	3
трудная задача	3	1
здесь уже	1	1
и он	3	3
мы постараемся	1	2
но оно	2	4
объяснение этого	1	1
к тому	1	6
этим создается	1	1
с появлением	1	1
нельзя было	1	1
на основе	1	5
мы рассматривали	1	1
утверждать что	1	3
из другой	2	1
что мотив	1	2
помощника и	3	1
в эту	1	1
в преисподней	1	1
перед нами	2	3
как если	1	1
одной стороны	5	4
раньше чем	3	4
только как	1	1
и книга	1	1
утверждение что	1	1
из них	2	3
с головы	1	1
зубов и	1	1
ничем не	2	1
очень важны	1	1
имеем дело	1	1
а что	1	1
в америке	1	1
и уже	1	1
в египетском	1	1
же получилось?	1	1
него не	1	1
следует бегство	1	1
увидим ниже	1	2
земли и	1	1
после чего	2	1
герой должен	6	2
ним но	1	1
не дают	1	1
такой обычай	1	1
по небу	1	1
по себе	1	3
имеется уже	1	2
мы рассмотрели	1	1
переходит к	1	1
еще не	8	7
не менее	5	6
знает что	1	1
совсем так	1	1
под землей	2	1
в мировом	1	1
с ним	5	2
большей частью	1	2
некоторые сказки	1	3
так в	4	4
представляют собой	5	6
же самое	1	3
этого обряда	2	5
в конце	3	1
кто он	1	1
в американских	2	2
образом мы	2	2
не вполне	3	2
все еще	1	1
доказывает что	5	1
имеются и	1	1
а в	10	7
всю работу	1	1
и этим	3	2
тому что	2	1
царя а	1	1
историческое явление	1	1
мы пойдем	1	1
всего в	1	2
д т	1	1
более поздние	2	1
первый взгляд	4	2
иногда начинается	1	1
и более	1	1
в объяснение	1	1
представляет собой	4	4
сюжет о	1	1
в русской	5	2
как историческое	1	1
до xix	1	1
и недостаточно	1	1
и вот	1	2
таких случаях	1	2
дело в	1	3
сказка начинается	2	1
иное царство	2	6
выше лесу	1	1
себе свои	1	1
в своем	1	5
но этим	1	2
на которой	1	1
стороны и	2	1
но она	1	1
утверждают что	1	1
но с	1	1
герой получает	3	1
и на	2	4
неи все	1	2
вплоть до	2	1
за тридевять	5	2
которые в	1	2
не по	2	2
другая форма	1	1
герой иногда	1	1
происхождение этого	1	1
особенно ясен	1	1
сказке в	1	3
этот обряд	2	2
с несомненностью	1	2
отправляется в	1	1
к сказке	2	3
по его	2	2
нем и	1	1
для того	1	1
сад или	2	1
если они	1	1
как и	6	4
должен был	2	3
потому что	9	4
свою дочь	5	1
пока совершенно	1	1
друг друга	2	1
или мотив	1	1
вывод что	1	2
ему в	1	3
в царстве	2	1
любой момент	1	1
при всем	1	1
на том	2	1
по этому	2	2
сказка содержит	1	1
общественного развития	2	1
когда герой	4	1
мы еще	1	3
царь в	2	1
в то	2	3
царство оно	1	1
по отношению	1	3
никогда не	4	14
сказки и	1	6
какую картину	1	1
и то	1	1
тогда он	1	1
обычай или	1	1
тридесятое царство	4	1
можно ли	1	1
героя а	2	1
во-первых герой	1	1
при посвящении	1	1
и железный	2	1
всех этих	6	2
и в	24	28
связь сказки	1	2
так же	6	7
здесь пока	1	1
так что	3	4
здесь вспоминается	3	1
приводят к	1	1
золотыми яблоками	1	1
не просто	2	3
на деревьях	1	1
обряд и	1	1
из его	1	1
так как	8	6
в темноте	1	2
и только	1	2
но не	6	5
герой в	2	1
это будет	1	1
материалы показывают	3	2
с религией	1	3
наших дней	1	1
не в	9	9
две формы	1	2
царь или	2	1
как будто	1	4
для нас	6	13
не существенно	1	1
и стала	1	1
восходит к	2	5
оно имеется	1	1
чем это	1	4
поэтому он	1	2
сводится к	1	1
не играет	1	1
д то	1	1
формы должны	1	1
мы должны	4	13
не могут	2	2
одной детали	1	1
в которых	1	1
по существу	4	5
чаще всего	3	1
аф неи	4	1
в пропасть	2	1
а она	4	1
неи здесь	3	2
быть рассмотрены	1	2
на нее	1	2
сказал ему	1	1
указывалось что	1	2
не совсем	2	3
фрэзер не	1	1
этого можно	1	1
в таких	2	2
как это	2	3
видно по	1	2
желания иметь	1	1
в пользу	1	2
что этот	2	2
с лесом	1	1
с этим	2	4
не дается	1	1
берет с	1	1
быть названо	1	1
черты ее	1	1
и с	1	4
которые можно	1	2
сказке это	2	1
но надо	1	1
но это	3	4
есть признак	1	1
имеется очень	1	1
здесь отражает	1	1
друг другу	1	1
сказкой и	1	5
вступления в	1	1
из дальнейшего	1	1
когда он	3	6
нет необходимости	2	2
ее в	3	5
водой аф	1	1
знаем что	3	1
материала здесь	1	2
исторической действительности	1	7
происходит бой	1	1
в брак	4	2
и хотя	1	1
так часто	1	2
просто как	1	1
конечно не	2	2
элемент в	1	1
здесь только	1	1
в репертуаре	1	1
книги мертвых	1	2
трудных задач	10	1
тут же	1	1
для этого	1	3
небу и	1	1
собой смерть	1	1
и вновь	1	1
чтобы герой	1	1
это не	10	7
образом и	1	1
это видно	2	1
должны считать	1	1
с другой	9	6
некоторое время	1	2
и др	2	7
а если	2	1
и как	1	2
здесь в	1	2
оказывается в	1	1
она все	1	1
которую мы	1	1
но он	2	1
сказке как	2	1
должно быть	1	2
эти две	1	2
дело не	5	5
того как	3	3
было бы	2	7
а иногда	1	2
и история	1	1
что такое	2	2
время посвящения	2	1
как бы	4	2
или является	1	1
сопоставить с	1	1
более или	1	5
этого обычая	4	3
тому кто	2	2
случаи в	1	1
он будет	1	1
если баба-яга	1	1
прежде всего	2	10
дело с	1	2
указывает на	1	2
их не	2	2
природы но	1	1
не мог	1	1
должно было	2	1
смерти а	1	1
героя но	2	1
а с	1	2
действительности это	1	4
что именно	1	1
идти дальше	2	1
видно что	5	6
иной мир.<неи	1	1
знание и	1	1
но есть	3	1
но и	11	10
к своему	1	2
что этим	1	1
герой узнает	1	1
же что	2	1
смысл этого	1	1
он может	4	1
именно в	1	3
эти слова	1	1
их довольно	1	1
и пытается	1	1
худ неи	2	1
на друга	1	1
тридевять земель	5	2
аф это	1	2
до сих	2	5
е с	1	1
не знает	1	5
наконец один	1	1
в зависимости	1	2
том чтобы	3	2
это тоже	1	6
в большинстве	1	4
хотели бы	1	1
мы не	4	10
одной из	4	2
сказки неи	1	1
сказках где	2	1
сказка дает	2	2
мы можем	4	1
не простое	1	1
во всем	2	3
уже выше	6	1
каких условиях	1	1
нашего материала	1	1
он возник	1	1
от его	1	1
здесь мы	5	7
с женихом	2	1
важна не	3	1
в любой	1	1
может принять	1	1
это происходит	3	2
мы рассмотрим	3	1
власть над	2	1
этом же	2	1
выше указывалось	1	1
е если	1	1
ж ст	1	2
мы всегда	1	1
но связь	1	2
в целом	1	2
на кожу	1	1
что не	2	2
что эти	2	1
и пр	1	4
если это	2	1
а не	8	15
заупокойном культе	1	1
русской сказке	5	2
здесь перед	1	1
родового строя	1	1
обряд но	1	1
значит что	1	1
исторические корни	2	2
тех пор	1	1
в этом	12	8
этого явления	1	3
с одной	5	4
миф о	1	2
постепенно раскроются	1	1
время как	2	3
превращается в	3	4
с дочерью	2	1
быть понят	2	1
со своей	2	1
аф в	1	1
от солнца	1	1
в доме	1	2
об этом	6	4
именно так	1	2
точно так	2	3
примеры показывают	1	1
американских мифах	1	1
войну и	1	1
в образе	3	3
по другим	1	1
этого вопроса	1	3
одним из	1	2
что мы	3	7
в некотором	1	2
и ее	2	1
начинается с	4	3
или даже	2	3
один раз	1	1
мысль высказывает	1	1
том как	1	2
или их	1	1
в совершенно	1	1
и посмотрим	1	1
в иной	2	4
попадает в	2	5
спрятался в	1	1
но по	2	1
в тех	5	2
сказка сохранила	2	9
вот как	1	1
на него	2	4
дальше и	1	1
чистом виде	1	2
этого не	2	1
вступлении в	1	1
самые разнообразные	1	1
связь и	1	1
из анализа	2	1
а только	1	2
штернберг в	1	1
еще одна	3	2
оказывается что	2	1
одна из	7	2
всегда сразу	1	1
же как	4	2
с обрядами	1	3
ссылаясь на	1	1
собой и	1	1
из этих	3	1
очень много	2	3
сам герой	1	1
а важно	1	1
возвращается домой	2	1
в середине	1	2
все это	8	4
родовое объединение	2	1
пор мы	1	2
друг на	1	1
земель в	4	1
сказке но	1	3
в качестве	3	5
boas неи	1	1
в один	2	1
мере того	1	2
сказочного канона	1	1
и есть	1	1
представлений мы	1	1
находится в	1	4
герой не	3	1
следует брак	3	1
и когда	2	2
позднего происхождения	1	1
в целях	2	3
или царь	1	1
за этими	1	1
ее так	2	1
об этой	2	2
хотя и	3	1
не так	2	2
и другое	2	2
на руку	1	1
задача может	2	2
только на	2	1
они не	2	4
всех мужчин	1	1
например в	3	5
мы пока	2	1
это делалось	1	1
где он	1	1
также не	1	1
то не	4	1
то же	8	12
с начала	1	1
этих народов	1	2
так она	1	1
при помощи	3	2
уже у	1	2
оно может	1	2
героя в	1	5
другими словами	2	4
ее как	2	1
материалы дают	1	1
о человеке	1	1
на коне	2	1
связана с	1	1
эта связь	3	1
почва для	1	1
с целью	2	1
этим же	1	1
не дает	1	2
еще другие	1	1
возвращается с	2	2
в какой	1	3
русская сказка	3	3
по старому	1	1
в исторической	1	6
xix века	1	2
нас не	2	3
в свете	3	2
и если	3	2
в овладении	1	1
относятся например	1	1
имеет право	1	1
а так	1	1
что самые	1	1
рассказывается что	1	3
страх перед	1	1
или не	1	1
читаем в	1	1
этому обычаю	1	1
своего тестя	1	2
ли герой	2	1
в чистом	1	2
особой ясностью	1	1
с собой	7	1
этот вопрос	2	7
что же	1	3
три пары	1	1
вопрос почему	1	2
и их	1	3
мы видим	10	11
разнообразны что	1	1
при вступлении	1	1
что сказка	4	10
царство и	2	1
в работе	1	1
кости и	2	1
но мы	1	2
вопрос о	3	5
он пришел	1	2
в которой	2	1
не всегда	4	8
не хотят	1	1
которой он	3	1
основана на	1	1
ничего не	5	2
особое внимание	1	2
ее на	4	1
что он	21	10
он пользуется	1	1
он отправляется	1	2
превратившись в	1	1
но они	3	2
и тот	2	2
что они	3	5
должен быть	1	3
к этой	1	1
в нем	6	2
во время	6	3
что во	2	1
эти представления	1	1
во всех	7	2
отражены сказкой	1	1
в дальнейшем	3	5
его но	1	2
он был	1	1
в книге	1	3
в современной	1	3
еще один	2	2
что и	8	6
что пребывание	1	1
один из	7	4
в действительности	2	2
уже не	2	3
в сказках	4	1
после свадьбы	1	1
ясно что	1	2
что фрэзер	1	2
должны были	3	2
отношения к	1	2
не раз	1	1
но царевна	1	1
но так	1	2
правильнее будет	1	1
можно только	1	1
в силу	2	5
а по	1	2
от которого	1	1
при ближайшем	1	1
и обычаев	1	1
он в	2	2
представление о	3	1
в обряде	3	3
семь лет	1	2
он или	1	1
хотя бы	1	4
с некоторым	1	1
мы иногда	1	1
от представления	1	1
этот случай	9	1
у ней	1	2
собой одно	1	1
с ней	3	2
и здесь	12	7
тот кто	5	1
два раза	1	1
мне не	1	1
коня и	1	1
или в	8	5
и по	3	3
америки в	1	1
но в	5	8
эту связь	1	2
приводит нас	1	1
всякого рода	1	2
могла бы	1	1
здесь совершенно	1	1
старого царя	8	1
неотделим от	1	1
своего рода	4	1
связь эта	1	1
сих пор	3	5
его мнению	1	1
ее о	1	1
тем не	4	6
в тридесятое	4	2
вызывает мысль	1	1
этой связи	1	1
ее с	1	1
или через	1	1
а именно	6	4
при этом	4	3
того что	6	4
в форме	2	3
том что	10	7
но уже	1	2
и рассказ	1	1
не содержит	2	2
у нее	2	1
и чтоб	1	1
но что	1	1
у него	10	1
в ней	1	7
этом дворце	1	1
видели что	1	3
и она	3	2
широко распространенного	1	1
в другом	1	3
легко может	1	2
что иное	1	1
что ты	1	1
же еще	1	1
один момент	1	1
в этих	13	7
что царь	3	2
отсюда видно	4	1
них не	1	1
до ее	1	1
в котором	2	3
оговорить что	1	1
же относится	1	2
взгляд не	1	1
фольклорных материалов	1	1
ни одной	1	2
начало сказки	1	2
только о	2	1
только по	1	1
на себя	2	1
не удается	1	1
с особой	1	1
ту же	1	1
к ней	2	1
вступает в	3	2
однако это	1	3
сказка здесь	3	2
совсем не	1	1
это означает	2	1
видим что	3	9
отношению к	1	3
посмотрим какую	1	1
играет роль	1	1
то ни	1	2
оно не	1	1
мы увидим	6	10
но все	4	4
а также	1	1
связь между	1	3
что это	6	8
можно было	1	5
говорит о	2	2
и это	2	1
этом а	1	1
в этот	1	1
смерти по	1	1
же не	1	3
между сказкой	1	5
здесь имеет	1	1
почему в	1	1
раскроются перед	1	1
только одна	1	1
и другие	9	4
и герой	3	1
и часто	1	2
каким-то образом	1	1
не с	1	3
в связи	2	4
еще неоднократно	1	1
приходит к	3	1
царстве в	4	1
обряда в	1	1
