2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram
но как	1	4
и мигом	1	1
не единственный	1	1
другую форму	1	1
землю т	1	1
если бы	2	3
в мифе	7	4
но то	1	1
и они	2	2
змея в	9	8
по всей	1	1
на острове	1	1
египетские представления	1	1
где еще	1	1
что она	1	3
о чем	2	2
и змеем	1	1
и что	8	5
что представление	2	1
тело посвящаемого	1	1
были на	1	1
переносится на	1	1
и вышли	1	1
оно означает	1	1
змея он	2	1
стоим перед	1	1
после того	3	2
в противоположность	1	1
уже видели	1	3
стоит на	1	2
на одном	2	1
что все	4	1
голове змея	1	1
выше таким	1	1
в рыбе	11	1
сказать что	2	3
в пермской	1	1
в приведенных	1	5
который держит	1	1
вместе с	22	8
природа змея	1	6
чтобы попасть	1	1
мертвых и	1	3
представлений о	7	7
относятся к	1	1
современной сказке	1	1
знаем как	1	1
много примеров	1	1
загробном мире	1	1
приводит к	1	1
этот мотив	6	5
сказки в	3	1
совершенно точно	1	2
и змей	2	1
в индии	4	3
которых он	1	2
к богам	1	2
должны быть	1	2
в долганском	1	1
потому ли	2	1
вышли они	1	1
относится к	1	2
известно что	1	2
и его	9	7
правда в	1	1
из воды	2	1
герой никогда	1	1
том смысле	1	1
по всему	1	2
на той	1	2
как указано	1	3
представления и	1	2
она в	1	2
о змееборстве	1	2
при приближении	1	1
и действительно	5	3
здесь нас	1	1
состоит из	3	1
знакомых нам	1	1
девушку в	1	1
в частности	7	3
этом царстве	1	2
не знающие	1	2
на этой	4	2
и даже	1	1
и тем	4	4
нет у	1	1
древние времена	1	1
в античной	1	2
только в	7	5
приведем еще	1	1
происходит его	1	1
после этого	2	4
змеем есть	1	1
его после	1	1
в античности	2	4
в чужую	1	1
как в	6	6
змей сюда	1	1
мы уже	4	6
что у	4	2
но вместе	3	1
в пасть	18	5
елены прекрасной	1	1
выходящие из	1	1
показывают что	3	5
переправу в	2	1
чудовищем и	1	2
в желудке	13	4
рассмотрим сперва	3	1
как уже	1	1
у кабилов	2	1
есть и	1	4
совершенно ясно	4	4
образе животного	1	3
перед собой	1	1
со своим	1	1
что когда	1	2
относится и	1	1
представления о	3	10
в себе	1	3
за это	1	1
к тому	1	2
умерших в	2	1
в представлениях	2	1
соответствующие обряды	1	1
прекрасная царевна	1	1
на девушку	1	1
но даже	1	1
и вместе	2	1
в белуджской	1	1
он увидел	1	1
и хвост	1	1
целый ряд	1	2
с ним	4	8
заметим что	1	1
в американских	1	1
и этим	2	5
и более	1	1
и вот	1	3
у сибирских	1	1
одного мотива	1	1
и оставляет	1	1
возвращается в	1	1
есть уже	1	1
сказке в	5	2
ли это	1	1
и поехал	1	2
к сказке	3	2
представляли себе	1	2
с переходом	1	3
потому что	7	13
играют большую	1	1
пространственных представлений	1	1
друг друга	3	1
в царстве	1	2
на том	3	8
по отношению	2	2
часто связан	1	1
приведенных материалов	1	1
так как	11	18
островах и	1	1
можно узнать	1	1
за нее	1	1
ключ к	1	1
как будто	1	3
неи наконец	2	1
даже не	1	1
восходит к	1	1
на этом	3	1
на свою	1	1
иногда они	2	1
можно прийти	2	1
что под	1	1
он держит	1	1
видно по	1	1
из себя	4	1
этой стадии	3	1
мертвец в	1	1
и с	3	6
неи в	9	4
в него	5	3
б неи	5	1
под влиянием	2	1
змей превращается	1	1
е в	3	2
ее и	3	1
неираньше чем	1	1
также и	1	1
я был	1	1
имеется на	1	1
самого обряда	1	1
именно на	2	2
к большой	1	1
с другой	9	10
змей или	3	4
и сейчас	1	2
в другое	1	1
неи иногда	1	1
роль что	1	1
было бы	1	2
а иногда	1	1
здесь и	1	2
видели как	1	3
должно было	2	1
что от	2	1
к своему	1	3
силу и	2	2
гибридное существо	1	1
кокосового ореха	1	1
распространен в	1	2
видели также	1	1
их на	2	1
мы не	5	6
одной из	1	1
по воде	2	2
по названию	1	1
здесь мы	5	4
но эти	3	2
еще ничего	1	1
мотива с	1	1
с одной	7	7
силы и	1	1
миф о	5	2
точно так	1	2
более древней	1	1
от преследований	1	1
том как	2	3
и некоторые	1	2
и из	3	1
с мифом	1	2
на него	8	2
же как	4	3
на свет	1	1
это делается	4	1
ранних известных	1	1
все это	4	1
позднюю форму	1	1
народа знающего	1	1
он обладает	1	1
в качестве	7	3
змеей и	1	1
находится в	2	1
сказке см	1	1
штернберг говорит	1	1
большую роль	1	1
на горы	2	2
не так	1	2
волей животного	1	1
равно как	1	1
царя но	1	1
пока наконец	1	1
и если	1	1
представляющих душу	1	1
думают что	2	1
волшебные средства	1	1
заметил что	2	1
нас на	1	1
в египте	9	16
выступает как	1	1
людей всех	1	1
только что	1	2
переносится в	2	1
позднее явление	1	1
образом в	2	1
не всегда	4	4
попасть в	2	4
а это	1	1
фигура змея	2	2
что он	22	9
собой обряд	1	1
данном случае	2	3
и тот	1	1
он погибнет	1	1
эти представления	1	5
просто на	2	1
что и	6	4
уже не	11	7
они уже	1	1
в жертву	3	5
каждый месяц	2	2
ни у	1	1
но так	2	3
в силу	1	1
к себе	1	2
он в	1	1
представление о	17	9
поборы змея	1	1
до неба	3	2
сторожевая роль	1	3
герой встречает	1	2
здесь как	2	1
и по	2	4
уже имеется	1	1
земледелия в	1	1
же роль	1	1
змея а	2	2
в ней	5	5
нее как	1	1
о птице	3	1
в свое	2	2
мы стоим	1	1
с чудовищем	1	2
не представляет	1	2
свою пасть	1	1
говорилось выше	1	2
того же	2	2
ту же	2	2
к ней	1	1
змей не	2	4
народов не	1	2
это означает	1	2
он убивается	1	1
горы высокие	1	1
но все	5	2
змей есть	1	4
меня в	2	3
змее в	3	1
в связи	4	1
соответствии с	1	1
сказке он	1	1
когда они	2	1
этих случаях	8	1
пока он	1	1
от обряда	2	1
из него	2	2
и к	1	1
герой возвращается	1	1
как о	1	1
то мы	1	1
то здесь	2	1
знает о	1	1
он же	2	1
подземный мир	2	1
не как	4	1
в более	3	6
имеем и	1	3
много материалов	1	1
никак не	1	1
вдруг лодка	1	1
в особенности	3	1
случай показывает	1	1
должна быть	1	3
это представление	2	12
в свою	3	1
та же	1	3
попал в	2	3
себя этот	1	1
души умерших	2	1
что в	8	12
это неверно	2	1
в своей	2	3
но если	1	1
вход в	1	4
египте в	2	2
в основе	1	1
животных представляющих	1	1
в австралии	6	2
зависимости от	1	2
hambruch неи	1	1
на голове	1	1
на океанийских	2	1
сибирских народов	2	1
что на	1	1
что миф	2	1
ясна и	1	1
или он	2	2
сейчас же	1	1
него в	1	2
часто также	1	1
других местах	1	1
с обрядом	3	1
не может	6	6
следующим образом	1	1
язык и	2	1
мы видели	7	11
не могло	1	2
о стране	2	1
играет ту	1	1
из лука	1	1
царства мертвых	1	5
только у	2	1
речь будет	1	2
на коня	1	1
о том	7	7
живет в	5	2
на берегу	2	3
в подземное	1	1
его не	3	2
на то	2	2
так сильно	1	1
и извергание	1	1
в некоторых	4	2
главным образом	1	3
также в	1	1
может быть	17	11
всего мира	1	1
в одной	1	2
на другую	1	2
уже говорили	1	1
одном случае	1	1
это место	1	2
воздуху и	1	1
она не	2	3
у якутов	1	5
мертвых это	1	3
говорит так	1	1
в тех	1	3
с тем	8	4
во всю	1	1
горный хрусталь	1	1
ли он	2	1
увидим что	1	2
эти два	1	2
между героем	1	1
отличие от	1	1
его к	3	1
и других	2	3
из синя	1	1
о царстве	1	1
пожирания и	1	1
в таком	1	1
пришли в	1	1
показывает что	5	3
чего он	1	1
не будем	5	2
не было	1	3
того чтобы	3	1
и при	2	1
что царевна	1	1
в этой	3	2
одна и	1	1
египте и	1	2
сказке змей	1	3
покажет нам	1	1
три сына	1	1
проследить как	2	1
в мифах	6	4
всяком случае	1	2
этого мы	2	1
приведенных случаях	1	1
с большой	2	1
на ней	2	1
положение что	1	1
во всяком	1	2
с образом	1	1
проглатывание и	1	1
здесь же	1	4
и водяной	2	2
такое же	2	1
не только	13	10
змей в	4	8
и движения	1	1
он не	4	2
говорит он	1	2
убивается потому	1	1
одну из	1	4
действительно можно	1	1
сказке о	2	3
в лодке	5	1
здесь уже	1	2
и городов	1	1
в воде	1	5
таким же	2	3
утверждать что	1	2
бросают в	3	1
одной стороны	7	7
в микронезии	1	1
разнообразных формах	1	1
и для	2	1
это только	1	1
царство солнца.<неи	1	1
еще нет	1	4
отправляется к	1	1
самым важным	1	1
потом и	1	1
не потому	2	3
под землей	2	4
так в	2	6
есть царство	2	2
образом мы	2	1
близок к	1	2
а в	3	3
и птица	1	1
же можно	4	3
его душу	2	1
книга мертвых	3	2
в христианство	1	1
видим в	1	1
переходом на	1	1
чтобы он	2	1
эти случаи	2	2
сказывается и	1	1
на которой	2	1
солнца и	1	3
из мифов	1	1
но с	1	1
герой получает	1	2
за тридевять	4	3
не имеют	1	1
считает что	1	1
от него	1	3
время он	1	1
в одно	2	2
съедение в	1	1
другие черты	1	1
дом он	1	2
это из	1	1
числе и	1	1
что с	1	1
змей черноморский	1	1
сказки и	2	1
случай интересен	1	2
что есть	1	1
обряд и	3	1
из его	1	2
и только	1	3
такой же	2	3
но змея	1	1
как герой	2	1
сводится к	1	2
душу в	1	2
жизни народа	1	1
мы должны	4	2
в которых	3	2
аф неи	5	1
смерти с	1	1
в таких	3	1
происходит потому	1	1
большой каменистой	1	1
змей был	1	1
на место	1	3
вошел туда	1	1
тех же	2	1
змей и	5	1
каким же	1	1
нет необходимости	3	2
и хотя	4	2
земли на	1	1
и вновь	2	1
и как	3	2
или уносит	1	1
именно к	1	1
имели вид	1	1
уже знаем	1	2
земли до	1	1
быть рассмотрен	2	2
и мотив	1	1
точки зрения	2	1
при появлении	1	1
народов о	1	1
вообще с	1	1
но и	13	9
но есть	2	3
в ее	4	1
представление что	2	5
а затем	7	1
он заметил	1	1
до сих	2	4
не знает	1	1
или как	2	2
северной америке	1	2
уже выше	2	2
русской сказке	4	6
в этом	10	12
примеры показывают	1	1
служить ему	1	1
что мы	2	2
попадает в	2	3
известных нам	1	1
дальше и	1	1
лесу и	1	1
оказывается что	2	1
одна из	2	2
на горах	3	3
хвост с	1	1
мере того	1	1
с умершим	1	1
их в	3	3
змей имеет	1	2
что касается	1	2
воду и	3	1
водяной царь	2	1
эта птица	1	1
где он	1	2
также не	2	2
героя в	9	2
змея с	2	1
мертвых в	1	1
на три	1	1
русская сказка	6	3
мифах и	1	1
задний план	1	1
ином мире	2	7
нет например	1	1
можно сказать	2	2
frobenius б	13	2
ее на	1	2
можно привести	1	1
здесь кроется	1	2
словно стрела	2	1
очень сложное	1	1
в нем	7	8
в других	2	4
во всех	2	1
свою противоположность	2	1
египтяне представляли	1	1
спустился в	1	1
в современной	1	1
этот миф	1	2
в сказках	2	3
с солнцем	3	3
должны были	1	2
морю и	1	1
в это	2	4
в обрядах	5	1
трупы при	1	1
на нем	1	1
он или	1	1
своего апогея	1	1
до его	2	1
этот случай	3	6
с водой	1	2
потеряли свой	1	1
связь змея	1	1
или в	6	3
здесь совершенно	1	2
и сам	2	2
связанных с	1	1
воду потому	2	1
а именно	4	9
том что	8	10
видели что	2	3
змея чтобы	1	1
видели и	3	1
она и	1	1
дочь прекрасная	1	1
к змею	2	3
не удается	1	1
душу надо	1	1
в стиле	1	1
часто в	1	1
герой до	2	1
оно не	1	1
а также	1	4
на хвосте	1	1
новые формы	1	1
на севере	1	1
смерти и	1	2
другие более	1	1
в голове	2	1
каким-то образом	1	2
встрече с	1	1
приходит к	1	3
с ягой	1	1
почти всегда	1	3
