2gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_2gram
попытка вывести	1	1
относиться к	1	1
же самое	2	7
самый процесс	2	1
но на	3	1
что составляет	1	1
и глубже	1	1
на все	2	3
к мысли	1	2
стороны мы	1	2
а в	4	2
келера как	1	1
тому что	1	4
мы полагаем	1	1
каждом шагу	1	6
взрослыми и	1	1
всего в	1	1
положение в	1	1
и более	2	7
процессе своего	1	1
представляет собой	2	3
только с	1	1
мы вправе	1	1
и тогда	2	2
видим в	2	2
следующем виде	2	2
второй корень	1	2
своей природе	1	1
ли может	1	1
эти формы	1	1
ребенка как	3	2
тех отношений	1	1
в поведении	2	1
логического мышления	4	1
в своем	9	4
на которой	2	1
является в	1	3
стороны и	2	2
одного из	1	1
и такими	1	1
фазу в	4	1
первостепенной важности	1	2
ребенка мы	1	3
в нашем	1	4
и на	1	6
в ходе	1	4
не имеют	1	3
которые в	1	4
от друга	2	1
не по	1	2
общая черта	1	1
к другу	1	1
его мышления	1	1
свет на	1	1
на одной	2	2
в приведенном	1	1
чтобы они	1	1
имеют ничего	1	1
с которыми	1	1
подтверждение в	1	1
с несомненностью	2	1
не являются	1	3
теории пиаже	8	2
целом мы	1	2
вообще не	1	2
что одно	1	1
для того	10	5
и мышление	1	3
и оказывается	1	1
детского развития	3	3
факт что	1	2
детского мышления	23	24
как и	6	9
для пиаже	6	1
тому как	2	2
говорит бюлер	1	3
должен был	1	1
числе и	3	2
абстрактного понятия	1	1
думается что	2	1
друг друга	5	4
потому что	7	12
что с	5	4
вывод что	1	1
в самом	11	6
автора к	2	1
от момента	1	1
ожидать что	1	2
на том	2	4
при всем	1	1
видит в	2	1
по этому	6	1
с неизбежностью	1	2
возникает в	2	4
мышлении и	1	2
смысле что	1	1
процесс образования	1	12
поэтому в	1	1
по отношению	6	1
никогда не	8	5
эти данные	1	1
и то	1	10
этом отношении	3	7
тогда он	1	1
подтверждение этого	1	1
что есть	1	1
раз в	2	2
об объяснении	1	1
вопроса уже	1	1
своем исследовании	1	1
включающий в	1	1
умственного развития	1	8
и в	15	20
все время	3	4
связаны с	1	1
так же	4	11
не связана	1	1
бюлер совершенно	1	1
и самый	2	1
без всякого	2	1
так что	1	3
примитивную ступень	1	1
при определении	1	2
благодаря тому	1	1
как эти	1	1
и начинает	1	1
всех других	1	1
пиаже мы	5	1
так как	4	10
которых говорит	2	1
должна явиться	1	1
научного знания	1	1
и только	3	4
но не	3	3
которому мы	1	1
развитии детской	2	1
одновременно с	1	3
становится непонятным	1	1
такой же	1	2
доказать что	1	1
формы мышления	2	3
не в	8	4
говоря о	1	2
если оно	1	1
развития ребенка	3	7
для нас	4	4
пиаже если	1	1
речи то	1	1
современной детской	1	1
вопрос в	1	1
чем это	3	1
первых слов	6	1
в полном	2	1
развития его	1	3
по мнению	1	2
в ином	2	2
является вывод	1	1
на этом	1	3
мы должны	6	11
не могут	2	3
как показывает	1	2
и во	1	3
мы пытаемся	1	1
в которых	3	1
по существу	5	3
оба эти	2	1
в понятиях	1	15
бы он	1	1
стадий в	1	1
формы мысли	1	1
же по	1	2
являются как	1	1
положения для	1	1
с логической	3	3
как она	1	1
нечто подобное	1	1
эта вторая	1	1
в таких	1	1
как это	6	9
для ребенка	9	2
который не	1	2
нами в	1	4
из себя	1	1
с этим	3	5
словом и	1	4
на место	2	3
говорит все	1	1
тех же	1	1
развития понятия	1	3
показали что	2	4
речь идет	2	5
и с	4	4
имеет еще	1	1
и практики	1	1
предположить что	1	1
больше чем	2	1
но это	1	1
в детской	1	1
к положению	1	1
исходя из	1	1
признать что	4	1
самую сущность	1	1
существенно иная	1	1
процесс развития	3	13
смысле слова	5	1
пример того	1	1
в противоречие	1	2
особенностей которые	2	1
под влиянием	1	2
с обучением	1	2
к созданию	1	1
принять за	1	1
мышления которая	2	3
что слово	1	2
когда он	3	3
развития представлен	1	1
мышления с	2	4
ее в	2	1
вообще в	2	1
зрения развития	1	1
существует ли	1	2
конечно не	1	1
примитивного мышления	1	6
он видит	1	2
ребенка но	1	1
мышления как	5	2
также и	2	2
для этого	3	1
и т.д	12	2
ребенок или	1	1
это не	5	5
опирается на	1	2
которые устанавливаются	1	3
этот момент	1	1
настоящей книге	1	1
образом и	1	1
слова что	1	1
с другой	6	12
устанавливаются между	1	1
и как	2	9
здесь в	1	1
совершенно другой	1	1
сущности говоря	1	1
ребенка заключается	2	1
оказывается в	1	1
которую мы	2	1
должно быть	2	3
того как	4	2
было бы	10	8
в чем	1	3
зрения в	1	1
что такое	1	5
к частному	1	2
как бы	7	7
к проблемам	1	1
основной порок	1	1
из всех	2	1
это сближение	2	1
в процессе	11	27
пиаже говорит	1	1
и развития	2	6
заключающееся в	1	1
только к	1	3
отправляясь от	2	1
в первой	2	1
нам остается	1	1
общепринятый взгляд	1	1
казалось бы	8	1
отношений которые	2	2
функциональное употребление	2	1
прежде всего	4	2
составляют не	1	1
полагая что	2	1
указывает на	2	2
к совершенно	1	1
точки зрения	26	24
личности и	1	1
себе и	1	3
выводу что	1	2
на один	1	4
а с	4	2
ничего кроме	1	2
теоретическом и	1	1
что именно	3	1
его личности	1	1
вместо того	1	1
в чрезвычайно	1	1
просто потому	1	1
предмета и	1	1
о развитии	7	5
у нас	1	1
но и	10	9
бы выдвинуть	1	3
полагаем что	1	1
шаг за	1	1
же что	1	1
ступень в	3	3
на друга	1	5
именно в	2	3
развития как	1	3
эти слова	1	1
возникает на	1	2
ситуации в	1	1
приходим к	1	1
социализации детской	1	1
только то	1	1
ребенка что	1	1
составляет основную	1	2
ребенка есть	1	1
которой он	1	1
не знает	1	2
в зависимости	6	1
том чтобы	4	2
возникают из	1	1
из исследований	1	1
это приводит	1	1
мы не	10	1
и фактической	1	1
чем в	2	3
высшие формы	1	3
одной из	3	3
развития они	1	1
ребенка с	4	4
слов которые	1	1
мы можем	10	5
мысль что	6	1
всей своей	1	1
во всем	2	3
при исследовании	1	1
много общего	1	1
близкое к	1	1
значения этой	1	1
от его	4	1
здесь мы	1	2
развития и	3	3
в результате	3	8
на самом	3	1
до наступления	1	1
не опирается	1	1
когда ребенок	2	2
два основных	1	1
мышлением ребенка	3	2
этой точки	1	4
детского эгоцентризма	5	1
но эта	3	1
в целом	10	11
пиаже устанавливает	2	1
двух совершенно	1	1
в экспериментах	1	3
же самому	1	1
что не	1	1
служить средством	1	1
что эти	1	2
а не	3	7
к мышлению	1	5
переход от	4	2
и другой	2	3
собой не	1	2
видов и	1	1
с этой	2	4
самого себя	1	2
что ход	1	1
в этом	19	24
мы попытались	1	1
процессов развития	1	1
говорить о	2	1
с одной	7	9
если мы	6	10
сложный и	1	2
ребенок мыслит	1	1
точно так	1	3
нам известно	4	1
на стадии	1	1
каким образом	2	1
этого вопроса	1	2
нет никаких	2	1
и делает	1	1
что мы	9	7
и ее	3	1
говорит что	5	3
том как	1	1
он говорит	3	2
в совершенно	4	3
точка зрения	3	1
будем иметь	2	1
развития не	1	2
для себя	3	1
но по	1	1
которую можно	2	2
совершенно различных	1	1
на него	1	1
детских слов	1	2
он что	1	2
не развивает	1	1
лишь об	1	1
знание этих	1	1
более высоким	1	1
положение которое	1	1
не отличается	1	1
же как	2	6
настоящей главы	1	1
развитии человеческого	1	1
нами выше	1	4
операции значение	1	1
из этих	4	2
в детском	2	4
шимпанзе в	4	1
совершенно в	2	1
на второй	1	1
в языке	1	2
находит в	1	2
значение для	4	1
мышления он	1	1
этого слова	3	11
все это	4	1
он без	1	1
что ребенок	8	12
происходит по	1	2
состоит в	3	4
друг на	1	5
в качестве	4	21
исследование развития	1	1
в один	2	3
и есть	2	1
едва ли	7	2
в сознании	1	4
слова а	1	1
высшей степени	7	2
находится в	2	1
самом деле	6	7
различных форм	1	1
их в	4	2
мы будем	3	2
по своей	6	6
могли бы	4	9
в игре	3	1
в целях	1	1
мы говорили	1	3
мысли и	1	2
первых детских	1	1
это ни	1	1
глухонемых детей	1	2
а затем	1	2
заключается в	8	18
развитии ребенка	4	2
и другое	2	1
только на	1	2
они не	3	2
под этим	2	2
что оно	4	4
всей теории	1	1
оказывается как	1	1
не соответствует	1	2
он заключается	1	1
то же	5	16
можно с	1	1
и со	1	1
этот факт	1	1
ответа на	1	1
современной психологии	2	1
ребенку и	1	1
не повторяет	1	1
ребенка пиаже	1	1
в другую	1	3
он приходит	1	3
другими словами	1	2
пиаже как	5	1
случае если	1	1
ним и	1	1
обозначения и	1	1
мы могли	4	9
является не	1	4
связана с	4	2
бы сказать	1	3
которые не	2	2
этом смысле	2	8
по пиаже	1	3
его собственного	1	1
что нам	4	1
с целью	2	1
указывает что	2	1
сотрудничества в	1	1
на другие	1	1
ребенка по	2	2
в речи	1	4
форм поведения	2	1
нас не	1	1
далее в	1	1
все основные	1	2
который по	1	2
ребенок в	4	1
самого ребенка	2	1
ребенок переходит	1	1
обе эти	1	5
не станем	2	1
экспериментальные исследования	2	1
что мышление	3	1
человека и	3	1
этого положения	1	6
а все	1	1
самый распространенный	1	1
в себя	2	1
только что	3	4
в такой	2	1
генетического значения	1	1
но этот	1	1
слова с	1	1
в истинном	2	2
помощью которых	1	1
всем протяжении	2	2
тому на	1	1
и во-вторых	1	1
и их	5	1
столь же	2	3
мы видим	4	10
возникают не	1	1
но мы	3	1
им как	1	2
нечто чрезвычайно	1	1
свойственные детской	1	1
вопрос о	5	1
напротив оно	1	1
в которой	4	3
не всегда	1	1
развитии детского	5	9
к нему	1	2
мы старались	4	1
развития мышления	3	1
лишено всякого	1	1
этой операции	1	2
этому вопросу	1	2
говоря что	1	1
можно сказать	2	1
ничего не	3	1
вопрос этот	1	1
говорили что	1	1
вопрос об	2	1
точку зрения	6	1
что он	12	6
установить что	1	2
в течение	2	1
интеллектуальной деятельности	2	2
данном случае	3	2
экспериментального анализа	1	7
речевого развития	3	1
том числе	3	2
и тот	1	7
что они	3	14
этого же	2	1
в эксперименте	2	3
основное положение	2	1
затем уже	1	2
должен быть	2	1
похожие на	1	1
в нем	1	2
значения первых	2	1
в других	2	1
по сравнению	5	4
не возникает	2	1
во всех	2	1
верно и	1	1
смысле мы	2	1
детской мыслью	1	2
в дальнейшем	1	1
по поводу	4	1
в современной	1	2
что и	2	9
примитивного человека	2	3
один из	1	3
и поэтому	1	3
экспериментального исследования	1	3
в силе	1	1
должны были	3	1
с точки	18	11
истории развития	3	11
генетического пути	1	1
здесь на	1	1
же и	1	1
впадает в	1	1
мы сталкиваемся	1	1
но так	1	2
понятиях но	1	1
в силу	2	6
а по	1	1
взрослого человека	3	8
речи не	2	2
к этим	1	2
полный круг	1	1
можем противопоставить	1	1
о мышлении	1	1
вообще но	1	1
том же	2	2
представление о	5	1
на предмет	1	2
в сущности	9	4
предметов и	1	2
эта попытка	1	1
сомневаться в	1	1
постараемся показать	1	1
процесс социализации	1	1
видели выше	1	1
проблема развития	1	2
речи ребенка	3	1
более и	1	2
которое в	1	1
т.е из	1	1
какой степени	1	2
место во	1	1
ребенка сама	1	1
и здесь	1	2
ступень от	1	1
эти положения	1	1
форм мышления	1	2
с другими	3	1
при установлении	1	1
самого начала	1	1
или в	3	1
и по	3	1
над шимпанзе	2	1
высшего типа	1	1
но в	6	3
приводит нас	2	3
не имеет	4	2
говорит пиаже	5	1
правда некоторые	1	1
а сложный	1	1
в отличие	3	2
сих пор	1	1
и сам	3	1
которое выражает	1	1
логики и	1	1
является с	1	1
между словом	1	2
исследований в	1	1
и составляет	2	1
ребенком не	1	1
мышления в	9	16
ребенком с	1	1
старались показать	2	1
животных и	3	2
научного мышления	2	3
при этом	3	12
от той	1	2
отношение между	6	1
в нашей	1	2
ребенка о	3	1
о которых	3	1
того что	17	10
это составляет	1	1
слова детской	1	1
том что	27	35
но что	2	3
мы действительно	1	1
в ней	1	2
и лишь	1	1
видели что	5	2
процесса развития	2	4
реального генетического	1	1
у него	2	2
состоящее в	1	1
о котором	1	1
однако и	2	1
спросить себя	1	1
в этих	2	3
т.п но	1	1
качестве орудия	1	1
в свое	1	2
отношения между	3	1
бы сформулировать	1	1
становится возможным	1	4
указывают на	1	4
тому чтобы	2	1
долгое время	1	1
собственном смысле	3	7
представление об	1	1
естественно что	1	1
для него	3	2
в момент	1	1
и мышлению	1	1
пиаже и	7	1
того же	3	9
т.д и	2	1
теории и	1	2
только по	1	1
знал что	1	1
мышления ребенка	3	4
на каждом	1	6
своей задачей	1	1
этом он	1	1
ту же	2	2
вступает в	1	1
пути развития	1	5
пониманию и	1	1
и вся	1	1
движение или	1	1
по выражению	1	4
выступают с	1	1
нисколько не	2	2
мышления от	1	2
входит в	1	2
на известный	3	1
интеллектуальной операции	3	1
этой проблемы	2	1
то ни	1	1
действительной жизни	1	1
указание на	4	1
но все	2	1
мы увидим	2	1
в генетическом	7	1
связь между	5	2
а также	2	2
указанием на	1	1
с объективной	1	1
можно было	5	6
со всей	4	2
что это	6	2
и это	3	2
логическим мышлением	2	1
отдельные элементы	1	1
является несостоятельным	1	1
свое время	1	2
может остаться	1	1
логической неизбежностью	3	1
близко к	1	1
затем когда	1	1
в тот	1	1
еще более	1	1
друг к	1	1
во все	2	1
этих опытах	1	1
в связи	6	3
с которым	1	2
убедиться в	1	1
приходит к	1	3
ничего общего	1	3
в настоящей	1	2
