2gram	Losev_ProblemaSimvolaiRealistich_partition_part2_wordlist_2gram	Losev_ProblemaSimvolaiRealistich_partition_part3_wordlist_2gram
каком случае	2	3
той вещи	1	1
поэтому в	1	1
действительности то	1	1
и в	44	35
и модели	1	3
эту вещь	2	3
но не	3	4
ни стало	1	1
взятый в	3	1
и будет	2	1
чем-то гораздо	1	1
для нас	16	9
существование знака	1	1
итак если	1	1
не связан	1	1
мы сказали	1	1
ни даже	1	2
как знак	1	2
бы он	1	1
пункте нашего	2	1
и об	1	1
ее отражение	1	1
с этим	2	5
но это	8	6
ее в	1	1
же в	3	1
ведь если	2	4
просто как	2	3
на тот	1	2
в заключение	3	2
это не	9	1
сколько их	1	1
здесь в	3	1
а если	1	1
это значит	4	4
бы быть	3	1
количество этих	1	1
более или	1	4
имеет значение	6	2
казалось бы	1	7
прежде всего	3	11
указывает на	7	5
же такое	3	4
указанные у	1	1
уже это	1	1
знаковой природе	1	1
одно нераздельное	1	1
это тоже	2	3
хотели бы	1	2
не что-нибудь	2	1
в результате	2	4
только одного	2	2
возникает только	1	1
перестает быть	1	3
не какой-нибудь	1	1
есть именно	5	5
не что	4	3
если это	1	2
обязательно есть	2	2
самого себя	3	2
когда это	2	1
об этом	3	2
действительности для	1	1
значения и	1	11
в некотором	2	1
даже просто	2	1
а во	1	1
о знаках	1	1
множество всякого	1	1
не привносит	1	1
чистом виде	2	3
а только	5	6
при условии	2	6
и есть	5	4
едва ли	5	9
то эта	1	2
самом деле	3	4
самом же	4	1
хотя и	5	3
специальной информации	1	1
самый знак	1	3
то же	13	5
играют здесь	1	1
если только	1	1
другими словами	6	6
нельзя сказать	2	1
мы могли	4	2
другое дело	2	1
что нам	1	1
значение и	5	8
тоже нечто	2	3
свое собственное	2	1
в свете	1	3
в чистом	3	3
например не	2	1
если она	1	1
такое в	1	2
представляется нам	1	1
то более	1	2
такие же	1	1
но мы	1	3
ее только	1	1
но при	1	2
а и	1	1
знака в	1	5
к этой	1	1
и поэтому	1	2
ясно что	6	8
то тем	1	2
отношения к	3	1
же и	4	2
можно только	1	2
от которого	1	1
этого термина	2	8
например есть	1	1
самого акта	1	1
ли кто-нибудь	1	2
окончательной форме	1	1
но в	12	6
вещей в	1	1
всякого рода	4	4
не имеет	9	7
говорят что	1	2
раз именно	1	1
сих пор	2	4
если и	1	1
будет уже	2	1
тем не	10	12
не значит	3	2
о которых	3	3
есть прежде	1	4
а потом	1	1
отдельно от	3	2
в другом	2	1
знак обязательно	1	1
и чтобы	1	1
в окончательной	1	1
значение так	1	1
да еще	2	1
вещи для	1	1
бы даже	1	1
совсем не	2	7
модель для	2	2
взятое в	1	1
самый термин	2	1
знак не	1	3
можно было	4	5
предметах которые	2	1
предмета который	1	2
и это	9	5
мы его	1	1
которой она	3	1
этот вывод	1	1
мы сейчас	2	1
дело заключается	1	1
случае когда	2	2
ничего общего	7	3
отношений но	1	1
так например	1	1
с полным	4	1
самому предмету	1	1
большое распространение	1	1
о которой	1	1
уж во	3	2
и далее	1	1
от нее	1	1
будет сказать	1	4
уже давно	1	5
при таком	2	2
когда мы	15	6
еще и	7	5
обозначения однако	1	1
самой собой	2	2
и от	9	3
пожалуй даже	1	2
а мы	2	1
является ни	2	1
сейчас мы	2	1
знак как	3	1
в одном	1	1
иное как	4	3
семантические оттенки	1	1
наше сознание	1	2
а скорее	1	2
той же	1	2
не говорим	1	2
прийти к	1	2
может иметь	3	2
может рассматриваться	1	1
имеет никакого	3	2
друг от	2	2
оттенки данного	1	1
о самом	1	1
не должно	1	1
как только	3	3
и больше	3	1
бы и	1	7
в той	3	2
себе в	1	2
сказать так	1	1
самого предмета	1	2
и все	3	5
от всего	1	3
всякий знак	12	17
самого знака	1	1
представляет собою	1	1
и о	5	4
еще только	1	1
но когда	2	1
но отнюдь	1	1
в них	1	2
если даже	1	2
аксиоматики знаковой	1	2
и ни	3	3
если не	3	4
отнюдь не	10	5
семантических оттенков	1	2
очень близких	1	1
языка с	1	1
в том	21	12
как они	1	2
от того	2	1
рассуждение относится	1	1
и структура	1	1
который и	1	1
без которой	1	2
к самому	2	1
того если	1	1
не все	1	4
идет речь	3	2
как мы	8	5
и искусства	2	1
это требует	1	1
только тогда	2	3
это содержание	1	2
пока еще	2	9
предмет необходимо	1	1
ведь когда	1	1
в отношении	2	4
теории языка	3	12
научное значение	1	1
можно назвать	1	1
есть не	5	6
такие термины	1	2
в виде	6	6
настоящее время	2	16
является чем-то	3	2
здесь не	8	2
нас только	1	1
символа и	6	1
всякий символ	4	1
понятием которое	1	1
иным как	1	1
самой этой	2	1
сказать мы	1	1
вовсе еще	1	1
или ином	2	2
а а	1	6
является здесь	2	2
то чтобы	1	2
между знаком	2	7
может существовать	1	1
что здесь	5	1
нет ничего	6	2
менее в	1	1
то он	2	1
существует очень	1	1
рода значение	1	1
то это	10	3
в своих	1	3
или иного	3	5
предполагает существование	1	1
является вполне	1	1
необходимо будет	1	1
и вполне	5	4
от этого	1	1
живой речи	1	1
о той	1	1
же оказывается	2	1
определенным образом	2	2
уже во	2	1
уже в	3	3
знака к	2	7
это и	7	3
значит и	3	1
и никаких	1	1
особенно в	1	1
в истории	1	3
что всякое	1	2
особой предметности	1	1
и потому	7	1
знак то	2	4
как на	2	2
но оно	3	1
с их	2	1
здесь имеется	1	1
заставляет нас	2	2
этом тоже	1	1
в настоящем	3	1
даже при	1	1
просто только	2	1
вполне понятно	1	1
не менее	10	13
вещей и	1	1
еще не	5	10
к понятию	2	3
он сам	4	3
однако все	1	2
же самое	9	6
тоже вполне	1	1
в конце	5	7
о каком	2	1
не вполне	1	4
эта последняя	2	2
тех или	5	3
и тогда	3	1
отсюда вытекают	1	1
бы нас	2	1
можно даже	1	1
чего же	1	2
до символа	1	1
не годится	1	2
и на	1	5
есть чисто	1	1
к другу	1	2
структура и	1	3
возможно только	1	2
есть то	3	5
имела бы	1	1
вообще не	1	4
для того	1	3
такого чего	1	1
конечно и	1	1
уже ничем	1	1
от знака	2	5
или иную	1	1
но вот	3	2
в самом	3	5
а то	3	1
яснейшим образом	1	1
мы еще	1	3
в то	9	6
теории знака	2	4
никогда не	6	1
и модель	1	2
можно ли	4	6
так же	5	5
как некоторого	1	2
без всякого	3	4
так что	12	11
предметами если	1	1
звеньев которые	1	1
не имеющих	1	2
не в	13	2
знаковой теории	3	14
следующая аксиома	1	1
прямо и	1	1
есть в	3	4
и во	2	1
своего собственного	1	5
на нее	1	1
и кончая	1	1
раз и	4	5
как это	2	1
нами в	2	2
время является	1	1
них всего	1	1
лишь в	1	3
с чем	2	1
тоже только	1	1
речь идет	1	2
скажем что	1	3
уже предполагает	1	1
таковы же	1	1
без обозначения	1	1
с самой	3	1
структуры а	1	1
о них	1	2
и самого	1	4
для этого	6	3
первого взгляда	3	1
мы это	1	2
требует от	1	1
поэтому если	1	2
далеко не	1	4
что-нибудь значит	1	2
как бы	9	4
из отдельных	2	2
о его	2	1
себе и	1	2
выводу что	1	1
а с	2	1
наше исследование	1	2
и почти	1	1
видно что	1	1
уже по	1	1
предмета так	1	1
уже перестает	1	1
он может	1	1
только то	2	3
не знали	2	1
будто бы	3	5
знака как	1	1
или это	1	1
мы можем	6	6
только при	4	2
от его	2	2
не был	2	4
в целом	6	3
этот самый	1	1
одновременно и	1	3
что не	1	5
что эти	1	1
наш термин	1	1
с большим	2	1
а не	18	10
этот вопрос	3	1
значит что	7	4
если мы	16	9
вообще он	1	1
обобщение которое	2	1
время как	4	1
подобного рода	3	4
все те	1	1
это различие	1	1
одним из	1	1
и ее	3	2
или даже	5	3
а наоборот	1	1
вещи есть	2	1
если каждый	1	2
совсем другое	4	1
пор мы	1	2
более общее	1	1
могли бы	4	3
мы говорили	2	1
а может	2	2
иначе но	1	1
он обозначает	1	3
с ее	2	1
само собою	1	1
и другое	1	1
они не	1	1
он есть	2	1
что оно	2	2
мы пока	1	1
и особенно	2	2
только знаком	1	1
при помощи	8	8
том или	3	3
к необходимости	1	1
в порядке	3	1
на некоторого	1	2
это было	2	2
чем мы	1	1
тут не	1	1
является не	2	2
и пусть	1	3
что самый	1	1
структуры это	1	1
и обозначаемое	2	1
той предметности	1	1
знак в	4	2
самого же	2	2
с собой	3	1
что же	8	9
знака и	4	15
знак а	1	3
когда говорится	1	1
имеет ничего	3	2
часто даже	2	1
вопрос о	1	3
одной и	1	2
что ни	1	1
отличный от	1	1
ничего не	3	10
говорили что	1	1
не ставит	1	1
самым мы	2	2
но они	1	1
что они	5	3
на одну	2	1
к символу	2	1
никакой возможности	1	1
по поводу	2	2
значением и	1	2
какого-нибудь одного	1	1
только потому	2	1
структуры и	3	2
тоже есть	4	5
но только	6	4
огден и	1	1
быть только	1	3
это слово	1	1
предметности которая	1	2
к другим	1	1
что вовсе	1	1
такое значение	1	1
или иной	8	5
возможности быть	1	1
и здесь	5	4
и символа	3	3
мы тоже	1	2
являются только	3	1
ведь иначе	1	2
акте обозначения	1	1
только из	1	1
того что	8	12
при этом	4	3
отношение между	1	2
есть отношение	1	2
но уже	3	5
но что	2	1
тоже еще	2	2
и она	1	1
этих предметов	1	1
что иное	4	3
в нее	1	2
в этих	2	4
только одной	2	1
сама по	8	4
только по	1	2
смысла и	1	2
или другого	3	2
и соответствующие	1	1
нечто такое	1	1
в предмете	1	1
входит в	1	2
повелительно требует	1	1
был бы	1	6
знаком и	3	8
в слове	2	3
то ни	6	3
языка как	1	2
что это	3	1
находятся в	3	1
знака поскольку	1	2
друг к	1	2
во все	1	2
определения того	1	1
таких например	1	2
смысл они	1	1
из нас	1	1
и тоже	3	3
начиная от	1	1
или другое	1	1
в собственном	1	1
знак и	3	21
чем иным	1	1
мы коснулись	1	1
слова и	3	4
даже в	1	2
совершенно неверно	1	1
мы имеем	2	1
каждый раз	3	3
таком случае	4	10
что при	2	4
так и	10	7
термина в	1	1
вещи и	7	2
один и	1	2
у них	2	1
всю теорию	1	1
или другой	4	5
д в	1	1
только от	1	1
тем самым	5	7
но как	4	6
что тут	3	1
и мыслится	1	1
от всякого	2	2
множество других	2	1
бы то	4	2
но например	1	1
выходящее за	1	1
если бы	3	4
говорил о	1	1
нас в	4	3
близких к	1	1
как раз	8	8
очень трудно	1	1
знака или	1	4
вовсе нет	1	1
данным словом	1	2
что она	1	4
вообще а	1	1
что если	1	4
о чем	2	6
каких-нибудь других	2	1
и что	7	13
такие слова	1	1
которое мы	5	1
обзоре негативных	2	1
структуру в	1	1
число значений	1	1
некоторые из	1	1
себя и	1	1
для чего	2	1
и притом	4	3
что остается	1	1
значение может	1	1
иметь в	1	1
что все	2	6
которого мы	1	1
ведь есть	1	1
сказать что	16	24
то есть	34	39
вместе с	2	2
ни его	1	1
именно о	1	1
о чем-то	4	1
а н	1	1
этой аксиомы	1	1
ничего и	1	1
в знаке	1	1
является символом	3	1
отличаются друг	2	1
то остается	1	1
относится к	1	6
то в	3	1
и его	5	1
может показаться	1	1
правда в	1	2
слова можно	1	1
ничего нового	1	2
принцип но	1	1
на какое	1	1
его от	1	2
не на	1	1
это есть	3	1
еще от	1	1
поэтому когда	1	1
если угодно	2	2
собою ясно	1	1
о предмете	1	2
той или	12	5
самостоятельное значение	4	4
конечно нет	1	1
и наша	1	2
какой-нибудь другой	1	1
и действительно	1	2
же мы	1	2
до бесконечности	1	1
состоит из	5	2
им обозначается	1	1
в частности	2	5
с которой	2	3
значение мы	1	1
предмет в	1	1
и даже	14	11
и очень	3	1
и тем	9	4
только в	19	14
тоже не	5	7
и значение	3	4
не должны	1	1
символическое значение	1	1
символ в	5	1
также еще	1	1
целое и	2	1
есть самый	1	3
литературы и	2	1
как в	5	1
мы уже	4	3
что у	3	1
или о	1	2
сама эта	3	1
взятые сами	4	2
тем более	3	10
раз это	1	1
и слишком	2	2
на необходимость	1	1
который может	1	1
значение знака	2	2
гораздо богаче	1	1
что всякий	9	5
есть и	2	1
из моментов	1	2
случае не	3	4
содержит в	3	2
в их	2	3
со своим	2	1
перед собой	1	1
не будут	2	1
общего и	1	1
относится и	2	1
что бы	1	1
в себе	8	5
к тому	3	3
только как	1	3
вопрос а	1	1
своему содержанию	2	1
само собой	2	1
первый план	2	3
после всего	1	1
но даже	4	3
и копия	1	2
иначе он	1	1
которые мы	3	3
и является	4	3
специфике языкового	1	1
случае он	1	1
с ним	7	1
заметим что	1	1
тому что	4	3
такого же	2	1
и более	2	5
только с	4	2
до такой	1	1
своя собственная	1	1
с самим	3	3
и вы	1	2
та или	3	2
является в	2	2
или может	1	2
не мешает	3	1
и животные	1	1
исследования мы	1	1
именно этой	1	1
родового понятия	3	1
только та	1	1
так или	1	6
то или	3	3
этих оттенков	1	3
знак является	2	1
то менее	1	2
она является	1	1
которого оно	1	2
потому что	25	13
друг друга	2	1
что для	3	3
пришлось бы	1	1
только и	8	3
на том	1	3
слов или	1	1
и то	14	10
всех этих	2	4
xix и	1	1
все время	1	1
знак нечто	2	3
именно знаком	1	1
и элементарного	1	1
не просто	23	11
все они	2	1
так как	9	7
и всегда	2	1
речь но	1	1
как будто	3	6
даже не	2	3
не означает	1	1
которая если	1	1
области знаковой	1	1
было только	1	1
модель в	1	1
свести только	1	2
не могут	1	4
или других	1	3
в известной	2	1
говорим о	3	3
что под	1	2
все указанные	1	1
можно бесконечно	1	1
мы все	1	3
языка и	4	5
и с	9	10
говорить здесь	2	2
в него	1	2
это в	2	2
и всякий	1	3
во что	1	1
знак тоже	2	3
тут же	4	8
также и	16	12
в понимании	1	2
предмет и	1	1
с другой	7	6
самое время	4	4
было бы	8	8
если его	3	1
здесь и	3	1
бы весьма	1	1
какой бы	1	1
значит не	1	1
только к	2	1
дело с	1	1
не очень	2	2
у нас	10	18
о структуре	1	1
к своему	1	1
бы только	2	1
именно в	2	1
соотношении знака	1	1
себе но	1	1
мы не	7	7
составляющих его	1	2
здесь мы	1	3
для данного	1	1
ли в	1	2
и вовсе	4	6
но эта	3	3
гораздо более	5	4
с одной	2	5
не столь	1	2
и окончательно	1	1
точно так	3	3
все человеческие	1	1
быть и	3	2
нечто целое	2	1
смысл или	1	2
том как	2	1
ввиду того	1	1
для себя	2	9
в поисках	2	2
на него	1	2
как таковое	1	1
не отличается	1	3
же как	3	1
все это	5	4
не чем	1	1
в качестве	3	2
является принципом	1	1
иначе и	1	1
мы будем	2	1
не так	3	2
время и	2	2
именно знак	2	1
то не	1	3
здесь очевидно	1	1
знака когда	1	1
например сказать	1	1
потому и	1	1
единое и	1	1
знака ведь	1	1
его на	1	1
совершенно не	4	2
этот термин	1	2
сословные и	1	1
это же	3	1
нас не	5	3
и если	6	3
предмета к	1	1
смысл хотя	1	2
или не	1	2
в такой	1	2
образом в	1	1
он несет	1	1
нечто более	2	2
символа то	1	1
а ведь	3	2
которой он	1	4
все оттенки	1	1
говорят только	1	1
а это	3	3
что он	9	4
и ричардс	1	1
данном случае	7	5
и тот	1	3
рассуждения о	1	2
в отдельных	1	1
которых мы	1	1
есть просто	2	2
воды и	1	1
совершенно отдельно	1	2
знака а	1	4
что и	9	2
уже не	7	8
а является	2	1
самой действительности	1	1
в геометрии	1	2
а для	1	1
проблему до	1	1
представление о	1	5
хотя бы	3	12
в настоящее	2	16
с другими	3	5
обозначаемого и	2	2
и по	2	3
несет с	1	1
как такового	1	2
имеет для	1	1
есть ни	3	3
чего не	1	1
каждый элемент	1	2
большим трудом	1	1
в нашей	2	3
мы действительно	3	1
в ней	5	2
внимание на	1	3
ведь и	1	2
настоящем пункте	1	1
положении дела	1	1
сам по	6	1
будет иметь	1	3
что знак	5	11
свойственна какая-нибудь	1	1
модели которая	1	2
без этого	1	1
но все	3	2
указанием на	1	1
должны сказать	5	1
то сама	1	1
представлять себе	1	1
в связи	7	5
имеется еще	1	1
этих случаях	1	1
если нет	2	1
общего с	3	2
знаке то	1	1
языкового знака	3	9
к одной	2	1
взятое само	2	1
и к	6	3
степени но	1	1
в наших	2	1
независимо от	1	2
как о	5	3
то мы	1	1
являются такими	1	1
только еще	3	1
есть нечто	8	7
всегда в	1	1
можем даже	1	3
в каком	4	4
в более	1	1
есть по	1	2
никак не	9	11
должна быть	1	1
а главное	1	2
понимать как	3	1
является только	5	3
ни при	1	1
как иначе	4	3
пока только	2	1
ни в	8	6
необходимо сказать	3	6
что в	8	11
что их	2	2
не указывает	3	1
но если	6	4
в основе	2	3
тоже имеет	2	1
узком смысле	1	1
значения этого	1	2
и элемент	1	1
нужно будет	1	1
значения как	1	2
такое знак	2	6
которыми мы	1	1
в буквальном	2	1
модель и	1	2
или менее	1	4
целом и	1	1
бы мы	2	2
время для	1	2
что на	1	4
спросим себя	1	2
нам хотелось	1	2
только не	1	3
мере не	1	1
не то	2	2
не может	7	13
язык и	1	2
имеются в	1	1
но который	1	2
каких бы	1	1
того или	6	7
нечто значит	5	3
есть модель	1	3
такого рода	6	15
тоже никуда	1	1
для знака	1	4
это просто	1	1
не существует	1	6
разного рода	2	4
только самый	1	1
речи в	1	1
о том	6	18
может являться	1	1
которые хотя	1	1
самое большее	1	3
то обстоятельство	1	1
в виду	10	8
на то	3	6
мы и	2	6
в литературном	1	1
от всякой	1	2
может быть	28	18
и можно	2	3
ни с	4	2
одном случае	1	1
она не	3	3
дела и	1	1
была бы	1	1
промежуточных звеньев	1	1
в тех	3	2
с тем	5	3
более не	1	2
часто бывает	3	2
попросту говоря	3	4
во многих	1	2
от тех	2	1
для них	2	3
ставит перед	1	1
мы хотели	1	1
или иная	3	2
в таком	5	11
нас к	2	1
сколько угодно	4	1
далеко мы	1	1
не будем	2	4
не было	5	3
но ведь	1	3
еще раз	1	1
того чтобы	1	2
и вместо	1	1
и при	2	2
в этой	3	9
само по	3	2
всяком случае	6	10
самим собою	1	1
от нас	2	3
во всяком	9	13
и вообще	8	16
каждый знак	1	4
если же	3	3
знак предмета	1	4
к огден	1	1
а вовсе	2	1
не только	14	24
нами не	1	4
он не	8	2
что даже	4	1
можно сколько	1	1
понятие знака	1	3
раз вполне	1	1
тем же	2	1
в пределах	1	1
слова в	1	1
здесь уже	1	1
некоторой степени	1	1
на себе	3	1
утверждать что	1	2
одной стороны	1	5
бы не	1	3
нераздельное целое	2	1
это вдруг	1	1
ничем не	2	2
и для	2	6
мы в	4	3
знак мы	1	2
то всякому	1	1
обстоятельство что	1	1
как логически	1	1
акта обозначения	2	5
или другими	2	1
по себе	25	8
даже и	16	18
требует весьма	1	1
в условиях	3	2
слова как	2	3
в узком	1	1
а в	5	4
и обозначаемого	2	2
функционирует как	1	3
от самого	1	2
одним и	1	2
это одно	1	1
остановиться на	1	1
но с	2	1
не имеют	4	1
от друга	2	2
отличили от	1	1
это возможно	1	2
в одно	1	2
случае оно	1	1
важны для	1	1
действительности на	1	1
нужно считать	1	1
термин знак	2	1
для нашего	1	1
что с	1	2
что количество	1	1
никакого отношения	4	1
к их	2	1
за себя	2	1
есть тот	1	1
структуры но	1	1
и только	6	4
значение в	3	4
это будет	4	3
мы произносим	1	2
для всех	1	2
мы надеемся	1	1
таком положении	1	1
любое число	1	1
мы должны	7	3
в которых	3	1
мы выше	4	1
и до	2	1
без которых	1	3
количество значений	4	1
если эта	2	1
и говорить	1	1
то такого	2	2
в таких	3	3
словом и	1	1
а было	1	1
смысле слова	8	7
мере в	1	2
знака но	2	1
аксиома как	1	1
что слово	2	3
фигур и	1	1
и хотя	1	2
здесь только	7	3
и литературы	1	1
образом и	2	1
и как	3	4
иной раз	3	3
именно к	1	1
что такое	3	18
собой а	2	1
об его	4	2
точки зрения	5	2
в теории	1	1
и символом	3	2
что именно	1	1
мы понимаем	1	1
но и	10	16
ведь в	2	1
до сих	2	4
но именно	2	4
или как	3	2
быть даже	3	1
действительность в	1	1
знака с	3	1
самым настоящим	2	1
на самом	7	4
носителем знака	1	1
общественность и	1	1
виде некоего	1	1
перестанет быть	1	1
как далеко	1	1
говорить о	3	10
крайней мере	5	6
в этом	17	17
от которых	1	1
человека но	3	2
понятия знака	2	5
что мы	8	14
мы ни	2	2
между собою	2	4
он говорит	1	1
самые разнообразные	1	1
структуры как	1	1
оказывается что	1	3
из этих	1	3
в языке	1	15
если иметь	1	1
ведь не	2	1
и когда	1	1
требует для	1	3
есть о	1	1
мысли и	1	2
нам в	1	2
заключается в	4	4
тот момент	1	1
только на	5	9
в другую	1	1
тоже является	5	4
к белому	1	1
которые не	1	2
и самым	1	1
и нужно	1	1
теорий знака	2	2
но уж	1	1
не нужно	1	3
ту или	1	1
и именно	2	1
и само	1	2
мы теперь	2	1
обыденной и	1	1
можно сказать	6	6
быть никакого	1	1
и говорят	1	1
бесконечное количество	8	1
это безусловно	1	1
в нем	9	1
во время	1	1
предмет а	2	1
во всех	2	2
или иначе	1	6
в дальнейшем	1	1
не говорят	2	1
или по	4	4
он нечто	1	1
и совсем	1	2
котором мы	1	1
мы возьмем	3	2
на нем	1	2
между прочим	2	1
никак нельзя	2	3
которых невозможно	1	1
как нечто	9	2
или в	4	2
учение о	1	2
произносим слово	1	1
сам знак	2	4
и сам	5	2
самый предмет	1	1
столько же	2	2
конце концов	3	7
иной мере	2	1
а именно	8	6
общности и	1	1
от той	1	1
том что	12	19
эти категории	1	1
несет на	2	1
в каком-то	1	3
о котором	1	3
однако и	1	1
и ничего	1	2
и следовательно	2	4
определенного рода	5	6
в алгебре	1	1
понятий в	1	2
собственном смысле	1	1
для нашей	1	3
только о	3	8
для языка	1	3
однако это	2	2
такое что	2	1
этим мы	2	2
ни на	3	1
с общим	1	1
всегда есть	2	1
оно не	1	3
указание на	1	3
не требует	1	2
а также	4	2
обозначений в	1	1
же не	2	1
оно есть	1	1
меньше всего	1	1
без всякой	1	5
именно такого	1	1
переходит в	2	1
