3gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_3gram
речь для себя	2	13
слово лишенное значения	1	1
мы не можем	1	3
в этом смысле	1	1
единство мышления и	2	1
совершенно то же	1	1
в силу этого	3	1
речи таким образом	1	2
и речи в	3	2
все что мы	1	3
мы должны остановиться	1	1
функция эгоцентрической речи	2	1
тем что при	1	1
мысли к слову	6	11
само по себе	1	1
в ряду других	1	1
того чтобы показать	2	1
случае эгоцентрическая речь	1	2
опыты показали что	1	1
заключается в том	6	4
дают повод для	1	1
в развитии мышления	6	2
того что она	1	1
не удивительно поэтому	1	1
отмирание эгоцентрической речи	1	1
речи от внешней	1	1
не только в	1	1
как мы уже	1	1
обратное движение от	1	1
естественно ожидать что	1	1
который мы пытались	1	1
и до конца	1	1
благоприятные условия для	1	1
в психологии речи	1	1
в детском возрасте	9	1
как раз и	1	1
на одно из	1	2
структурной психологии в	1	1
и значение в	1	1
и речь как	1	1
психологической природы внутренней	1	3
эгоцентрическая речь ребенка	7	5
функции в поведении	2	1
скажем только что	2	1
его мысли и	1	1
привел к тому	1	1
эгоцентрической речи а	1	3
кислород и водород	1	1
тот факт что	1	1
представляет один из	1	1
ситуации в которой	1	3
в одной и	1	1
области учения о	1	3
же как и	4	2
а следовательно и	1	1
об эгоцентрической речи	3	2
развития научных понятий	2	2
не выявленный в	1	1
не может возникнуть	1	1
что мысль ребенка	1	1
больше и больше	1	2
относительно того что	1	1
между мышлением и	2	2
в соответствии с	1	1
на образующие его	1	1
мышления как такового	1	1
свою очередь является	1	1
в свою очередь	3	2
по мере роста	1	1
с функциональной стороны	1	1
по отношению к	7	5
с другой стороны	9	1
мышлением и речью	2	2
не связанных между	1	1
речи но все	1	1
развивается вместе с	1	1
того метода который	1	1
нескольких словах на	1	1
о развитии внутренней	1	1
мышления и речи	31	6
станет ясно что	1	1
от речи и	1	1
и том же	1	1
когда готово понятие	1	1
образом оказывается что	1	1
к великому океану	1	1
речь и мышление	2	2
речь по мере	1	1
только что эти	1	1
зрения теории пиаже	1	1
к дождевой капле	1	1
мысль и слово	2	3
во внутреннюю речь	1	3
функции и судьбе	1	2
детского мышления и	8	2
ни к кому	1	1
вместо того чтобы	2	1
бы сказать что	2	2
эгоцентрическая речь является	1	1
точно так же	1	2
друг к другу	1	1
учении о мышлении	1	3
речевому мышлению в	1	1
детского мышления как	2	1
речевому мышлению как	1	1
в известном смысле	2	2
и той же	2	2
такой же мере	3	3
во всем его	1	1
в одинаковой степени	1	2
в конце развития	1	2
непосредственной связи с	1	1
она должна найти	1	1
всякое слово уже	1	1
том что в	2	2
не содержат в	1	2
из первых мест	1	1
вода тушит огонь	1	1
внутренней речи это	1	2
какой мере не	1	2
о связи между	1	1
таким образом оказывается	1	1
развитии внутренней речи	1	2
тем самым наметить	1	1
то новое что	1	1
речь ребенка с	1	1
по своей природе	2	4
грамматики и логики	1	1
учения о мышлении	3	3
сравнению со взрослым	1	1
и логики в	1	1
во всей их	1	1
присущие речевому мышлению	2	1
в непосредственной связи	1	1
в целом и	5	1
главное и основное	1	1
ключом к пониманию	1	1
и онтогенетического развития	1	1
из центральных особенностей	1	1
его построения мы	2	1
сказать что эгоцентрическая	1	1
мышления таким образом	1	1
речевого мышления как	1	1
внутренней речью в	1	2
кислород поддерживает горение	1	1
т.е в конечном	1	1
если это так	1	1
к его значению	1	1
удивительно поэтому что	1	1
из того что	5	2
которые не содержат	1	1
вопрос о связи	1	1
станем останавливаться на	1	1
с той только	1	1
в настоящей работе	2	1
во всяком случае	3	1
что внутренняя речь	1	3
таким же образом	1	1
учение о мышлении	2	2
водород сам горит	1	1
друг с другом	4	2
в высшей степени	4	1
и то что	1	3
сторону речи в	1	1
отмирания эгоцентрической речи	1	2
быть выражена в	1	1
функциональных и структурных	1	1
что эти структурные	1	1
в том числе	1	1
к самой себе	1	1
которое мы называем	1	1
речи и ее	5	1
друг от друга	3	2
потому что в	1	1
потому что они	1	1
ни в какой	2	2
стороны речи и	1	2
как раз в	1	2
к тому что	3	6
и в этом	1	1
не выполняет никакой	3	1
одной и той	2	2
по сравнению со	1	2
всем ее свойствам	1	1
не связаны между	1	1
с теоретической стороны	1	1
которых мы говорили	1	2
мыслью и словом	4	5
и не может	1	1
по сравнению с	5	7
природы внутренней речи	1	4
себе свойств присущих	1	1
для этого мы	1	2
то что мы	1	1
к слову является	1	1
мы не станем	4	1
и мышлении ребенка	1	1
но для того	1	1
мере роста ребенка	1	1
мы должны были	1	1
что значения слов	1	1
же эгоцентрическая речь	1	2
эгоцентрической речи пиаже	2	1
таким образом об	1	1
но вместе с	4	1
есть прежде всего	2	1
и речи но	2	2
никакой функции в	2	1
эгоцентрической речи ребенка	6	5
эгоцентрическую речь ребенка	2	2
мы таким образом	1	1
образующие его элементы	1	1
сам по себе	3	1
мы ввели в	1	1
воззрений на природу	1	1
на всем протяжении	2	4
отношению к другу	1	1
благодаря тому что	2	2
речевого мышления мы	1	2
прямое выражение эгоцентризма	1	1
в значении слова	1	1
именно в этом	2	2
нам думается что	5	1
между словом и	1	8
коэффициент эгоцентрической речи	4	3
как на ее	1	1
слово почти всегда	1	1
речи по сравнению	1	1
в такой же	3	3
вместе с ее	1	1
с одной стороны	8	5
в этом отношении	4	3
тем что ребенок	1	2
в основном и	1	1
дорогу к объяснению	1	1
падению коэффициента эгоцентрической	1	2
рассматривать значение слова	1	1
в силу того	1	1
развитии эгоцентрической речи	1	1
той только разницей	1	1
и речи для	1	2
для старой психологии	1	1
приводит нас к	1	2
содержат в себе	1	3
эгоцентризм детской мысли	1	1
едва ли не	1	2
речи так как	1	1
на вопрос о	2	1
к этому выводу	1	1
на пороге школьного	2	4
к действительности и	1	1
свойств присущих целому	1	2
выполняет никакой функции	2	1
в направлении к	1	2
звуковой стороны речи	3	4
общение с помощью	1	1
в ходе развития	1	7
содержит в себе	1	3
пользу того что	2	1
в какой мере	2	2
как отмечает сам	1	1
показали что коэффициент	1	1
речи но и	1	2
речь т.е речь	1	2
зрения с точки	1	1
в самом простом	1	2
не было никакой	1	1
то время как	4	2
по мере развития	3	4
установление того факта	1	1
одно и то	2	3
в области учения	1	3
зрения значение слова	1	1
это значит что	1	1
вопрос о природе	2	1
к общему чем	1	1
с этой точки	1	4
не может быть	5	4
состоит в том	1	3
остается в силе	1	1
в этой области	1	1
слово уже обобщает	1	1
отношение мысли к	1	3
заключает в себе	1	1
что оба эти	1	1
внутренней речи и	4	4
речи а ее	1	1
свойствам в равной	1	1
к эгоцентрической речи	1	2
мы говорили выше	2	2
к изучению отношений	1	1
собственном смысле этого	3	3
мы попытались в	1	1
ее свойствам в	1	1
зависимость между двумя	1	1
речь следует рассматривать	1	1
можно было бы	3	1
может быть выражена	2	1
сделать вывод что	1	2
речи в детском	3	1
с ней с	1	1
сам с собой	2	1
ступени в развитии	1	1
вместе с тем	5	4
и судьбе эгоцентрической	1	2
функции эгоцентрической речи	2	1
положения гласящего что	1	1
слова к его	1	1
что они позволяют	2	1
точки зрения значение	1	1
современной структурной психологии	1	1
в первую очередь	3	1
той ситуации в	1	1
в школьном возрасте	3	1
речь не выполняет	1	1
природы эгоцентрической речи	1	2
в нескольких словах	1	1
пороге школьного возраста	2	4
исключает всякую возможность	1	1
же мере как	1	2
только разницей что	1	1
как мы увидим	1	1
того факта что	2	1
есть речь для	1	2
слова не только	1	1
не представляет собой	1	2
что оно представляет	1	1
смысловой стороны речи	2	7
речи для того	1	2
с которыми мы	1	1
все учение о	1	1
может привести нас	1	1
в наших глазах	1	3
между мыслью и	4	5
нечто такое что	1	2
на элементы не	1	1
к высшим и	1	1
в то время	5	2
именно в силу	1	2
к выводу что	4	2
точки зрения теории	1	1
эгоцентрической речи мы	2	1
совершенно иначе чем	1	1
одной стороны и	1	3
то что является	1	1
к этому же	1	1
своей природе и	1	1
связаны между собой	1	3
эгоцентрической речи от	1	1
тем не менее	1	3
по своей структуре	2	2
слова но вместе	1	1
если эгоцентрическая речь	1	1
приводит к тому	2	2
в том же	1	1
развитии мышления и	2	1
все больше и	1	2
мышления лишь в	1	1
всем протяжении исследования	1	1
при переходе от	2	3
в конечном счете	1	2
в равной мере	2	1
мысли и слова	1	4
свое выражение в	1	5
связанных между собой	1	2
нашего исследования и	1	1
смысле этого слова	3	3
она не может	1	1
том что он	2	2
друг по отношению	1	1
от звуковой стороны	1	2
в данном случае	2	5
нам остается еще	1	1
что у него	1	1
значения слов развиваются	1	1
можно сказать что	4	3
судьба эгоцентрической речи	3	1
эгоцентрическая речь в	1	1
в современной структурной	1	1
в себе свойств	1	1
и столь же	1	2
мышление и речь	2	2
в море всех	2	1
к кому не	1	1
мышления мы пытались	1	1
это речь для	1	1
потому что он	1	2
мышлении и речи	7	9
в виде общего	1	1
и в психологии	1	1
до сих пор	4	3
при соответствующих условиях	1	1
что они говорят	1	1
отношений между мыслью	2	1
шаг за шагом	2	1
том что эгоцентрическая	3	1
в процессе детского	2	1
если бы мы	1	1
структурных и функциональных	1	2
ко всем ее	2	1
то что делает	1	1
она представляет собой	1	4
эгоцентрической речи и	1	9
одном и том	1	1
в сущности говоря	2	2
с психологической стороны	1	1
что он не	1	1
и с другой	1	1
же самое время	1	1
в конце концов	1	1
то же самое	3	5
в его самых	1	1
его заключается в	1	1
находит свое выражение	1	3
о мышлении и	7	9
эгоцентрической речи в	7	8
мышлению в целом	1	1
и таким образом	2	1
заключается как раз	1	1
судьбе эгоцентрической речи	1	2
свойства присущие речевому	2	1
готово когда готово	1	2
к слову и	2	1
этом отношении она	1	1
в раннем возрасте	2	1
разложения на элементы	1	2
что с точки	1	1
того что мы	1	1
только тогда когда	2	1
и тем самым	3	4
можно легко убедиться	1	1
одной из центральных	1	1
