2gram	Vygotskiy_Psychologia_partition_part3_wordlist_2gram	Vygotskiy_Psychologia_partition_part5_wordlist_2gram
двух противоположных	6	5
наша реакция	1	1
в начале	1	1
но совершенно	1	1
о самом	1	1
за ним	1	1
в своей	4	5
как раз	13	8
в знаменитой	2	1
или же	1	1
когда говорил	1	1
ход событий	1	1
дать повод	1	1
в основе	7	3
никакого дела	1	1
очень легко	3	4
воображением и	1	1
напротив того	2	6
с его	2	1
с нашими	1	1
аффективного противоречия	1	1
этих двух	7	1
как только	4	3
что дело	2	1
что она	6	16
бы если	2	1
все более	1	2
в той	3	5
не имеем	2	1
обратить внимание	2	1
весь в	2	1
о чем	4	1
смысл в	1	1
зависимости от	7	1
тогда мы	1	1
и что	23	18
истинную сущность	1	2
ближе к	1	1
те два	1	4
эти три	2	1
которые как	1	1
достаточно того	1	1
в применении	1	1
и все	4	10
мы говорим	1	1
или менее	1	1
которое мы	3	3
говорили о	1	1
указать на	1	3
читатель все	1	1
бы мы	3	1
нам кажется	2	1
течении и	1	1
и заключается	4	1
то для	1	1
мы может	1	3
время вызывает	1	1
что на	3	1
и о	3	3
жизни и	6	1
если обратиться	1	1
с трагическим	1	1
себя и	2	1
сейчас же	8	1
из которых	4	4
что эта	4	4
в них	4	3
кажется что	1	1
только не	5	1
мы хотим	2	3
слишком много	1	1
не хотели	1	1
для понимания	1	1
на деле	8	4
самый характер	1	1
не есть	4	1
этому поводу	4	1
и так	2	1
между этими	1	1
не то	1	4
и ни	2	1
действия и	4	2
что все	6	3
понятно что	2	1
не может	9	7
это имеет	1	2
язык и	1	1
если не	1	1
там где	4	6
пор не	1	1
сказать что	9	4
мы видели	1	6
художника заключается	1	1
то есть	13	15
мы привыкли	1	1
следует понимать	2	2
того или	1	1
дано в	1	3
в трагедии	15	1
если взять	1	1
вместе с	12	5
не могло	1	1
их значении	1	1
параллельно с	1	3
картиной и	1	1
в том	27	25
мы знаем	2	1
что эмоциональная	1	1
заключены в	1	1
время с	1	1
в его	4	5
все равно	2	1
именно эта	2	1
распространить на	1	1
ли мы	2	1
в нас	13	4
на две	1	1
что герои	1	2
вступить в	1	1
как они	2	1
мысль о	4	1
бы как	1	1
она может	1	3
и может	1	2
чем больше	3	1
говоря не	2	1
о том	10	6
между тем	1	7
сделать чрезвычайно	1	1
чем он	1	1
что самая	1	1
этих приемов	1	1
отношение к	1	1
противоречие с	2	2
котором она	1	1
отказаться от	1	1
в виду	4	4
том именно	1	1
автор должен	1	3
на то	17	16
к самому	2	2
в музыке	1	1
которых он	2	1
по смыслу	1	2
можно сделать	1	1
есть только	2	2
и смысл	1	1
противоречие как	1	1
имеет совершенно	1	1
действующее лицо	2	2
подходит и	2	1
его словам	1	2
многие исследователи	1	1
в некоторых	1	1
станет совершенно	1	1
главным образом	1	3
идет речь	3	1
как мы	5	7
это ясно	1	1
не все	1	1
которая возникает	1	1
противоречие между	1	2
двух планах	3	5
к которым	2	5
относится к	1	1
может быть	11	19
же к	1	1
и можно	2	1
и его	6	6
то в	1	1
в одной	2	2
секрет художника	1	1
не можем	4	4
совершенно откровенно	1	1
в поэтическом	1	1
однако мы	1	3
с таким	2	1
пока еще	1	1
основе своей	1	1
своему герою	1	1
эту мысль	2	1
и он	2	1
были бы	1	3
вовсе не	3	8
она не	1	6
мы воспринимаем	6	1
которую она	1	1
можно назвать	1	2
есть не	4	1
планах с	2	1
чувств составляет	1	1
это явление	1	1
была бы	3	2
противоречие и	1	2
в виде	1	2
что герой	3	1
с тем	8	8
вразрез с	1	1
это есть	3	2
стороны это	1	1
здесь нет	1	1
наше внимание	2	3
обратиться к	5	4
мы встречаем	1	1
из этого	2	8
басне и	1	4
том смысле	1	2
в отдельности	1	1
образом что	3	1
на той	1	1
здесь не	1	3
и возбуждают	1	1
этим он	3	1
каждый из	1	1
нашли что	1	1
ни о	1	1
бы в	5	3
увидим что	9	9
вслед за	1	1
или образа	1	1
с онегиным	1	1
эти два	3	3
все дано	1	1
отличие от	2	1
две совершенно	1	3
на которых	2	1
сравнению с	4	1
она в	1	3
тот же	3	3
действий и	1	1
чувства которое	1	1
этой теории	2	1
и ко	1	1
и действительно	1	2
чтобы увидеть	2	5
со стороны	3	2
с и	5	6
это делает	2	1
и между	3	4
словами он	1	1
вернее сказать	2	1
должны будем	2	1
в глазах	2	1
в таком	3	3
другое направление	1	1
именно как	1	1
нас к	1	1
что здесь	3	2
в частности	4	1
как говорит	4	1
с которой	2	1
представляет все	1	1
бы перед	1	1
в каждой	3	1
т п	3	5
показывает что	3	2
всех трех	2	1
на этой	1	1
своего материала	2	1
к самой	1	2
всякий раз	2	3
замечательно и	2	1
от этой	2	2
и очень	1	2
для своей	1	1
нам не	1	2
и даже	2	4
шекспира которые	1	1
и тем	6	3
достигает своего	2	1
того чтобы	20	9
и при	2	1
то это	4	2
в своих	5	4
только в	5	4
души и	1	1
что то	1	1
ней и	1	1
в этой	5	13
другой стороны	5	5
так сказать	1	5
или иного	1	1
в русском	1	1
не могли	4	4
до дна	1	1
когда она	3	3
идет о	1	4
бы что	1	1
никогда еще	2	1
только эти	1	1
чувства которые	2	2
все то	2	7
том случае	1	1
то чем	1	1
к этому	3	3
как видите	1	1
настоящий секрет	1	1
доказательство того	1	1
из чего	1	1
и эта	2	1
но никто	1	1
эффекта что	1	1
что существуют	1	1
самом стихе	1	1
как в	3	4
то этим	1	1
он прямо	1	2
во всяком	1	2
от этого	1	1
самое видим	1	1
что у	3	7
и не	6	10
мы уже	6	7
характер героя	1	1
и та	2	2
применении к	1	1
который он	1	1
мы на	1	2
лежит в	1	2
сказать в	1	1
таким образом	20	12
по своему	1	4
первой части	1	1
полагал что	2	1
и вообще	1	1
что чем	1	2
показывают что	1	1
он как	2	1
чем эти	1	1
тем что	6	3
играет на	1	1
одно и	3	3
ее развития	1	1
совершенно противоположных	1	4
в коротком	1	3
с теми	3	3
по самому	2	2
в жизни	1	1
это и	2	1
и дает	1	2
к действительности	1	1
подвести итоги	1	1
для эстетической	1	1
искусства как	4	1
не только	16	12
которая заключена	1	1
заставляет его	1	2
он не	3	6
говорит он	2	2
стиха как	1	1
есть еще	1	1
он хочет	1	2
что даже	2	2
именно здесь	1	1
смысле этого	1	2
его жизнь	1	1
в самых	1	1
все эти	2	4
вот что	1	1
в данном	3	2
что всякое	4	2
только обратиться	1	1
нас и	2	1
факт который	1	1
это еще	1	1
и потому	5	1
совершенно ясно	7	13
целого ряда	1	1
противоположных чувств	1	3
это противоречие	4	1
с самого	3	6
всякое художественное	1	1
в их	3	1
что когда	2	2
т д	3	4
силой но	1	1
из своих	1	1
к герою	1	1
из области	1	3
в себе	5	4
между ними	2	1
с той	2	4
на примере	4	2
этом противоречии	1	2
и другими	2	2
в рассказе	2	1
чтобы формой	1	1
как на	11	3
именно он	1	1
на его	3	1
в словах	2	1
она заставляет	2	1
указывает нам	1	1
к тому	8	6
размер и	2	1
как у	1	1
что вся	1	1
заставляет нас	3	2
другой прямо	1	1
и форму	1	1
как все	2	2
художественное произведение	5	1
в эту	1	2
перед нами	2	8
который составляет	1	1
говорит один	1	2
с лессингом	1	2
одной стороны	12	5
из прежних	1	1
как если	1	3
говорили выше	2	1
как нам	1	1
один план	2	2
что поэтический	2	1
из них	2	6
и для	6	4
деле если	2	1
это только	3	3
что только	1	2
мы слышим	1	2
мы в	1	2
до конца	2	2
чем идет	1	1
что так	1	2
отличается от	2	1
чувством и	1	1
характеры и	2	1
и уже	3	2
и эти	1	2
всех остальных	1	2
и отказывается	1	1
дана в	1	1
переходит к	1	1
элементов из	1	1
еще не	5	1
ни одного	2	1
немедленно же	2	1
быть представлен	1	1
целый ряд	3	2
большей частью	1	2
целым рядом	1	1
представляют собой	2	2
к его	1	2
же самое	5	10
что составляет	1	1
в конце	4	2
и просто	1	1
образом мы	3	4
имеем в	1	1
к той	1	1
стороны мы	2	1
доказывает что	1	1
а в	4	7
все решительно	1	1
тому что	8	6
он только	3	1
всего в	1	1
мы вправе	1	1
представляет собой	1	2
слов и	2	2
видим в	2	2
в русской	1	2
силу того	1	1
чтобы он	1	2
возьмем ли	1	1
о характере	1	1
и вот	2	2
остановиться на	1	2
действие в	1	1
дело в	2	1
по преимуществу	2	2
в своем	6	5
решение вопроса	1	1
что поэт	3	2
мы условно	1	1
и на	3	6
он указывает	1	1
истинный смысл	1	2
бы формулировать	1	1
серьезностью и	1	1
бы на	2	1
от него	4	1
это возможно	1	1
самое в	1	5
с которыми	1	1
или вернее	2	2
два противоположных	5	1
за счет	1	1
в двух	5	9
лежащая в	1	1
противоположное тому	1	1
имеем налицо	1	1
по его	3	3
совершенно явно	1	2
кажется ли	1	1
раньше всего	1	2
для того	20	8
чувств которая	1	1
перейдем к	2	1
вызывая в	1	1
мы никогда	2	1
от басни	1	1
подготовлен к	1	1
как и	6	8
о ком	1	1
факт что	6	1
тому как	1	1
а когда	1	1
должен был	4	2
эстетической реакции	17	2
но еще	2	1
думается что	3	1
потому что	23	14
что для	1	1
и всех	1	1
с такой	4	5
что с	6	4
почему он	1	1
аффективное противоречие	2	3
подойти к	1	1
в самом	14	25
по этому	5	1
это последнее	1	1
вытекают из	1	1
уже совершенно	3	1
что наш	1	1
героев к	1	1
поэт пользуется	1	1
в то	2	3
и то	9	8
противоречие которое	3	3
другой смысл	1	2
никогда не	9	4
героев и	1	1
разрешение в	1	1
этом отношении	3	1
лучшем случае	3	2
действие и	3	1
этого нового	1	1
и в	30	38
все время	20	30
так же	13	2
насколько это	1	1
в противоположном	1	1
что искусство	4	1
заключает в	4	1
и самый	2	1
одинаковой степени	1	1
и где	1	1
так что	3	8
на гибель	1	2
двух планов	1	2
этом последнем	1	1
в корне	1	1
не просто	1	2
все они	1	2
на наших	1	2
из его	1	1
смерти то	1	1
в минуту	1	1
так как	9	6
и только	3	3
значение в	1	1
но не	7	1
это будет	2	2
объединяет в	1	2
и смерти	1	1
и говорит	3	1
доказать что	1	1
в стихах	1	3
не в	8	12
трагедии в	3	1
что сама	1	1
нашу мысль	1	1
и отсюда	3	1
образом все	2	1
для нас	3	8
как будто	6	4
конечно же	1	2
ни для	1	1
чем это	3	1
видим мы	1	1
то как	1	2
образа и	1	1
по мнению	6	2
этого факта	1	1
на этом	6	5
мы должны	3	1
не могут	3	2
и во	1	2
в басне	2	37
в которых	2	6
по существу	2	2
уже с	1	1
сцены в	1	1
тот круг	1	1
оба эти	2	3
представить себе	2	1
и до	2	1
мы нашли	3	2
в конечном	1	1
как она	4	1
исключительно для	1	1
что под	1	3
совершенно прав	7	2
как это	7	6
нами в	1	2
приобретает над	1	1
этих планов	1	1
ему что	1	1
с этим	2	8
что оба	1	1
и ясно	2	1
говорит я	1	1
мы все	6	4
речь идет	1	4
и с	2	1
именно из	2	1
себе непременно	1	1
предположить что	2	1
больше чем	1	4
но это	1	3
дело и	3	1
а всегда	1	1
признать что	1	2
самую сущность	1	1
и два	1	1
в противоречие	1	2
что задачей	1	1
уяснить себе	1	2
это в	3	1
сам собой	1	2
когда он	5	4
из критиков	2	3
с самой	1	2
та простая	1	1
полагает что	3	3
как один	1	1
поэтического произведения	1	1
внутреннее противоречие	2	2
знаем что	2	1
или неудовольствие	1	2
что читая	1	1
же в	2	2
так часто	1	1
ссылается на	1	3
конечно не	1	4
он видит	2	2
тут же	1	1
для этого	9	2
рассказывает о	1	3
на тот	1	1
в понимании	1	1
к таким	1	1
это не	3	1
евгении онегине	1	1
поэтический язык	2	1
именно на	5	1
мы припомним	1	1
образом и	2	2
с другой	9	7
смысл ее	1	1
и как	7	8
здесь в	1	2
совершенно другой	1	3
что многие	1	1
сущности говоря	8	7
говорит мы	1	1
которую мы	2	4
противоположных направлениях	3	1
но он	3	2
должно быть	2	1
и совершенно	4	4
а совсем	1	2
далеко не	1	3
это значит	2	1
было бы	5	12
того как	2	3
в чем	1	1
что такое	1	1
повести в	1	1
как бы	19	14
выше в	1	1
бы быть	1	1
смысл его	1	1
рта и	2	1
из всех	1	3
более или	1	1
увидеть что	2	7
так это	1	1
от других	1	1
в первой	1	2
очевидно что	2	2
казалось бы	4	5
дело с	5	1
время говорим	1	1
о его	1	1
указывает на	4	6
точки зрения	7	16
с необычайной	1	3
не мог	1	4
а с	5	2
просто и	2	1
в теории	1	1
что именно	5	2
том что	21	14
своих героев	1	2
на это	1	3
у нас	4	2
но и	6	5
с здесь	3	2
но напротив	1	1
для читателя	2	2
смысл этого	3	3
он может	1	2
именно в	6	1
в ее	3	7
нет и	1	1
из важнейших	1	1
а затем	2	1
до сих	5	6
только то	1	2
же я	1	1
которые все	1	1
в зависимости	6	1
будто бы	1	1
том чтобы	2	1
противоречия которое	2	1
мы не	3	5
стоит только	5	3
нас два	1	1
по одному	1	1
только тем	1	1
нас важно	1	1
приводит мнение	1	1
мы можем	7	7
героев как	1	1
имеет место	3	2
больше и	1	3
образом если	2	1
характер ее	1	1
всему тому	1	2
только для	1	3
только при	1	1
насколько она	1	1
видели в	1	1
в результате	4	1
на самом	2	2
мы рассмотрим	1	2
когда указывает	2	1
и наконец	3	2
человек который	1	2
в сердце	2	1
этой точки	1	1
формулировать то	1	1
не к	1	3
для ее	3	1
и вовсе	1	1
но эта	1	1
в целом	5	4
противоположный план	1	2
объединены в	1	1
планах в	1	1
что не	1	3
что эти	2	4
она кажется	1	1
а не	8	7
во-первых это	1	1
этот вопрос	4	1
гораздо более	2	1
все что	1	1
с этой	2	2
с дело	1	1
с одной	12	6
силы и	1	1
никакой другой	1	1
в этом	14	13
и другой	1	1
он мог	1	1
двух направлений	1	1
если мы	16	6
превращается в	1	1
время как	2	4
конечно только	1	1
имеет дело	4	1
и насколько	3	1
все те	1	2
самое противоречие	1	1
и отчетливее	1	1
не принадлежит	1	1
по рецепту	4	2
быть и	2	1
в лучшем	3	2
одним из	1	1
как же	1	2
что мы	11	1
и ее	1	2
говорит что	6	8
и такой	1	1
он говорит	3	6
в совершенно	6	2
здесь с	1	2
для трагедии	1	1
противоречие мы	1	1
будем иметь	2	1
в поэзии	1	1
вызывает и	1	1
но по	1	1
на него	1	1
с с	1	2
каждой из	1	1
она одновременно	1	1
оказывается что	1	1
одна из	3	4
что хотя	1	1
внутренние противоречия	1	1
же как	2	1
действующих лиц	7	5
совпадает с	1	2
из этих	3	3
совершенно в	1	2
как ты	1	2
этого слова	1	2
все это	2	3
состоит в	3	3
только одно	1	1
в качестве	2	2
трагедии и	2	1
в один	1	3
момент который	1	2
едва ли	2	3
как именно	1	1
о трагедии	1	1
которая все	1	1
и есть	5	1
самом деле	8	21
их в	1	2
и когда	9	5
мы будем	1	1
в сюжете	1	1
могли бы	4	5
коротком замыкании	1	3
мы говорили	4	3
что тогда	1	1
хотя и	1	1
жизни а	1	1
не так	1	3
нашей реакции	1	3
с ее	1	2
заключается в	8	7
когда автор	1	1
и другое	2	4
совершенно противоположные	1	2
только на	4	1
под этим	1	2
что оно	6	2
например в	1	2
действительность и	1	3
то же	7	10
бы для	2	2
совершенно разных	1	1
когда в	2	4
при помощи	1	4
вызывает в	4	1
что истинный	1	1
могло бы	1	2
свое действие	1	1
как простой	1	1
и всю	1	1
мы могли	4	4
и дальше	2	2
тому которое	1	2
бы сказать	2	1
совершенно не	6	5
которые не	1	1
обычно в	1	1
и самым	1	1
равно как	1	1
что нам	3	1
здесь все	1	1
указывает что	5	1
в какой	1	5
уже не	1	2
это же	2	2
с необычайным	1	2
бы совершенно	1	6
в речи	1	3
образом для	1	1
с как	1	1
нас не	2	1
и если	6	6
возражает против	1	1
реакции на	1	2
совершенно противоположным	1	2
уже указывали	1	1
что же	1	2
каждого из	1	3
действия в	1	1
такова природа	1	1
в себя	2	1
только что	4	2
в такой	1	3
глазах и	1	1
происходит как	2	1
этих образов	1	1
и их	1	1
столь же	1	2
мы видим	8	12
два плана	2	7
особенно легко	1	1
а опять	1	1
впечатления от	1	1
но мы	2	2
другой план	1	1
и мы	16	13
в которой	3	5
одной и	2	2
можно сказать	2	1
действие развивается	1	1
что ни	3	1
он выражает	2	1
ничего не	2	2
почти не	2	1
они как	1	1
те общие	1	1
что он	17	11
для развертывания	1	1
в течение	2	4
что по	2	3
легко показать	3	6
мы попытаемся	1	1
данном случае	3	2
и тот	1	1
но они	1	2
помочь нам	1	1
что они	5	4
где эта	1	1
должен быть	2	3
в нем	7	4
которых мы	4	6
в других	1	1
по сравнению	4	1
заметить что	1	2
со времен	1	1
может помочь	1	1
во всех	2	4
верно и	1	1
он был	2	3
составляет основу	2	1
когда видит	1	1
что и	3	4
всех предыдущих	1	2
он прекрасно	1	1
один из	5	6
в действительности	1	1
вызывает у	1	1
нашего чувства	1	2
ясно что	6	6
всеми предыдущими	1	1
случае к	1	1
отношения к	2	2
с точки	2	9
но только	3	8
в силу	3	2
к себе	1	2
нам как	1	1
к каким	1	2
басни и	2	13
он в	2	2
к этим	2	1
бы по	2	1
останавливаться на	1	1
дает ложное	1	1
этих трех	1	1
каждое слово	1	1
русском языке	1	1
художественного произведения	3	1
в сущности	12	10
своего апогея	2	1
или во	1	1
хотя бы	3	2
всех прочих	1	2
мысли что	1	1
не из	1	1
придерживается и	1	1
и здесь	6	6
раз обратным	1	1
о действии	1	1
той точки	1	1
показать что	12	7
именно поэтому	2	1
совершенно противоположном	2	1
самого начала	3	6
или в	6	5
понять почему	1	1
от первой	1	1
но в	5	3
благодаря этому	1	2
это мы	1	1
и грусти	1	1
не имеет	1	6
могла бы	1	3
нам на	1	1
здесь совершенно	1	4
где она	1	3
в отличие	2	1
сих пор	5	5
мы помним	1	2
событий и	2	1
его мнению	2	2
заключается что	1	1
и составляет	3	1
ее с	1	1
герой есть	1	1
которого он	1	1
совершенно правильно	2	1
при этом	8	4
дело именно	1	1
в нашей	2	1
и там	1	1
от той	2	1
что переживание	1	1
но уже	1	1
о которых	2	9
у нее	1	1
другую сторону	1	1
но что	1	2
у него	3	4
которое существует	2	1
в ней	4	15
видели что	1	2
внимание на	4	2
в другом	3	5
зритель не	1	1
именно это	4	3
о котором	6	5
в нее	2	2
в построении	1	1
в этих	3	2
целом ряде	1	1
под именем	1	1
и следовательно	2	2
на противоречие	2	1
трагического героя	2	1
их действия	1	1
значение которое	1	1
и показывают	1	1
решительно не	1	3
тому чтобы	1	1
эстетическую реакцию	2	1
в котором	2	6
это на	1	1
с которого	1	1
для нашей	2	1
для него	3	2
противоречия в	1	1
потому его	1	1
отношении и	1	1
и заключает	1	1
того же	2	3
мог бы	2	1
не о	1	1
своей задачей	1	2
чувства и	5	2
трагедии мы	6	1
как к	1	2
к ней	1	2
вступает в	1	1
и вся	3	1
свою очередь	1	2
совсем не	2	3
трудно не	1	1
вспоминает что	1	1
она оказывается	1	1
это означает	2	1
по выражению	1	2
сентиментальной повести	1	1
себе что	1	1
был бы	5	3
чувство и	2	1
видим что	3	8
ни на	1	1
к синтезу	1	1
не кажется	2	1
же два	1	1
в романе	2	1
но все	2	1
мы увидим	9	12
уже указали	1	2
указанием на	1	1
что это	8	10
можно было	3	1
со всей	1	3
бы дать	1	1
в следующем	1	1
говорит о	4	2
не заметить	1	1
и это	8	8
два совершенно	2	4
находятся в	3	2
смерти и	1	1
под ним	1	1
и другие	3	2
лучше и	1	1
еще более	1	1
может служить	1	7
в евгении	1	1
и часто	1	2
которые часто	1	1
во все	1	1
не с	2	1
мы сейчас	3	1
мысль и	1	1
с но	2	2
не было	1	1
наше чувство	1	5
этого противоречия	1	2
ничего общего	1	1
