2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram
она не	4	2
они могут	2	1
только посвященные	1	1
нашей сказке	2	1
в верованиях	1	1
животным в	1	1
они обладают	2	1
есть не	1	1
что данный	1	1
в тех	2	1
этого мотива	4	8
в виде	2	9
что герой	3	3
с тем	2	8
на смену	4	4
это показывает	1	2
они стали	1	3
будем здесь	2	2
пример уже	1	1
животное и	1	1
сказка и	2	1
я не	3	1
из этого	1	1
том смысле	1	1
по всему	1	1
что обряд	1	2
себя где	1	1
здесь не	3	1
на той	1	1
как указано	2	1
во многих	2	1
совпадение между	1	1
в глубине	1	1
деталей мы	1	1
это те	1	1
фигура умершего	1	1
не сам	1	1
эти два	3	1
двух случаев	1	1
б в	1	2
между героем	1	1
и полез	1	1
другой версии	2	1
можно бы	1	3
его к	1	3
она в	1	1
что огонь	1	1
тот же	1	1
день он	1	1
см неи	1	1
из материалов	2	3
них же	1	1
и действительно	2	5
сказать что	3	2
сам пошел	1	1
неи с	1	1
со стороны	3	2
таких примеров	2	2
состоит из	1	3
на мысль	1	1
в этнографии	1	1
одно из	1	1
должны будем	1	1
царстве смерти	1	2
в таком	1	1
том свете	2	1
в частности	5	7
что здесь	6	3
перед ним	1	1
как говорит	1	1
нет ничего	2	1
орел который	1	1
из ноздрей	1	1
мертвых frobenius	1	1
выясняется что	1	1
очень ясно	1	2
показывает что	5	5
свою жену	3	1
на этой	1	4
здесь можно	6	2
не будем	3	5
ответ на	1	1
и даже	2	1
не было	2	1
очень скоро	1	1
за столом	1	1
и тем	1	4
смерти как	1	1
то это	2	3
приведем еще	1	1
только в	4	7
остановилась у	1	1
ней и	1	1
в этой	5	3
другой стороны	7	8
о ней	2	1
со своими	2	2
сопровождающие его	1	1
в русском	2	1
собой умершего	1	1
т е	16	16
после этого	2	2
на мелкие	1	1
отношению к	2	2
на спине	1	2
то и	6	1
всяком случае	2	1
и затем	1	2
зв в	1	1
к этому	7	2
в верхний	1	1
на ней	5	2
но для	1	2
сказке герой	4	5
совсем как	1	1
к заключению	1	3
они и	3	1
как в	2	6
животного в	1	1
что девушка	4	1
во всяком	2	1
она представляет	1	1
и не	12	11
характер этих	1	1
что у	3	4
мы уже	6	4
но вместе	1	3
или о	1	1
выше мы	3	2
таким образом	10	9
по своему	1	1
вместе со	1	1
есть представление	1	1
а кругом	1	1
душу умершего	1	3
и сказка	2	1
тем что	4	10
превращаться в	1	1
можно утверждать	2	1
героя из	1	1
уже в	1	2
сказка знает	1	2
и непосвященным	1	1
в вятской	4	1
в жизни	2	1
такое же	1	2
если на	1	1
не пытается	1	1
не только	14	13
сказке говорится	1	1
на другой	2	1
гораздо чаще	1	1
он не	5	4
в основном	1	4
в гробу	1	1
сказочный материал	1	1
понимать в	1	1
из желудка	1	1
в самых	2	1
все эти	4	8
в данном	4	3
в пределах	4	4
нидерландской новой	1	1
него а	1	1
это увидим	1	1
есть и	5	1
совершенно ясно	1	4
и потому	2	2
сказке о	4	2
образе животного	1	1
не при	1	1
с самого	1	1
имеем здесь	1	2
здесь конечно	1	1
перед собой	1	1
временной смерти	2	3
иногда и	1	1
т д	15	18
некотором государстве	1	1
земледелия и	2	1
новой гвинее	2	2
представления о	2	3
всего мы	1	1
развивается в	1	1
люди не	1	1
и он	2	6
здесь этим	1	1
за это	2	1
как на	1	1
героем является	1	1
к тому	3	1
в обитель	1	1
с появлением	4	5
из дому	3	2
как у	1	2
что мотив	1	8
брак с	1	1
утверждать что	2	1
в животном	2	2
установить нельзя	1	1
подобное же	1	1
с них	1	1
перед нами	1	2
к лесному	1	1
птицу и	2	5
интересно что	1	1
одной стороны	2	7
или сам	2	1
на всю	1	1
в соответствии	1	1
раньше чем	3	4
превращении человека	1	1
которых они	1	1
в мотиве	1	1
в немецкой	3	1
что посвящение	3	1
земля дрожит	1	1
с другом	1	2
имеются не	1	1
из них	7	2
и для	2	2
также почему	1	1
мотивируется в	1	1
на девушку	2	1
становится особенно	1	1
в америке	1	4
что так	1	1
и вместе	1	2
и уже	2	1
обстоятельство что	1	1
и эти	3	1
в белуджской	2	1
увидим ниже	3	3
он попадает	1	1
бы составить	1	1
по себе	1	2
охотник в	1	1
не менее	5	4
еще не	10	8
своих детей	1	2
и хвост	2	1
он сам	1	1
целый ряд	3	1
перейти к	2	1
или просто	1	1
так в	6	2
несомненно более	1	2
представляют собой	4	3
с ним	1	4
надел на	1	1
не специфическая	1	1
же герой	1	1
образом мы	2	2
животное а	1	2
в американских	1	1
иногда даже	1	2
не вполне	6	1
все еще	6	4
а в	6	3
и этим	1	2
трудно сказать	1	1
вятской сказке	4	1
же можно	2	4
и пошли	1	1
и более	2	1
в указанном	1	1
представляет собой	3	7
вследствие чего	2	1
видим в	1	1
в русской	3	3
здесь также	1	1
переходом на	1	1
производственная основа	1	1
здесь имеем	1	2
на них	1	2
эти случаи	3	2
эти формы	1	1
приходит на	2	1
чтобы он	1	2
этих представлений	1	1
исключают друг	1	2
остановиться на	1	1
и вот	2	1
женщины но	2	1
уже выработалась	1	1
иное царство	1	4
что человек	1	1
него и	2	5
эти мифы	1	1
в своем	2	1
солнца и	3	1
стороны и	3	1
одного из	2	1
на которой	1	2
героем и	1	2
входил в	1	1
в котле	1	1
неи все	1	1
и на	4	8
он на	2	2
в различных	1	2
огонь в	1	2
ему на	1	1
не имеют	2	1
считает что	1	1
же случай	2	1
происхождение этого	1	2
сказке в	4	5
от него	2	1
ли это	2	1
в дом	12	2
этот обряд	2	6
оно также	1	1
тебя за	1	1
к сказке	1	3
с переходом	2	1
к берегу	1	3
дом он	2	1
посвящения уже	1	1
царевны и	1	1
как и	3	7
тому как	1	1
а когда	1	1
черта этих	1	1
превращение в	2	2
потому что	3	7
другую сторону	1	1
друг друга	6	3
в царстве	1	1
обычно бывает	1	1
а то	2	1
и спрашивает	3	1
домой но	1	2
на том	3	3
будет ниже	1	1
когда герой	2	4
мы еще	3	1
в то	2	3
по отношению	2	2
никогда не	3	3
сказки и	1	2
всех этих	2	1
тогда он	1	2
обрядом посвящения	2	1
часто связан	2	1
представляло собой	1	2
приведенных материалов	3	1
волков медведей	1	1
и в	22	25
случаи показывают	2	1
так же	3	5
так что	5	2
приводят к	1	1
а на	1	2
не видно	3	1
все они	1	1
так как	7	11
и только	1	1
но не	7	5
герой в	2	4
легко узнаем	2	2
его за	1	1
такой же	2	2
и говорит	9	1
не в	4	6
и приходит	1	1
здесь дело	2	1
в земле	1	1
как будто	2	1
для нас	4	5
неи наконец	1	2
мяса и	1	1
даже не	2	1
и стала	1	2
восходит к	1	1
мы проследим	1	1
как герой	3	2
в ином	6	3
худ здесь	1	1
нам что	1	1
есть более	1	1
как указывает	6	1
на этом	4	3
мы должны	7	4
в которых	2	3
яга и	1	1
аф неи	5	5
им и	1	2
мотив что	1	1
неи здесь	2	1
предположение подтверждается	1	1
на нее	3	2
чаще и	1	1
уходит из	1	1
же идет	1	1
ясные следы	1	1
не совсем	3	6
смерти с	1	1
указывалось что	1	1
можно наблюдать	1	3
в таких	1	3
или кощей	1	1
как это	4	1
более поздних	2	3
гл viii	1	1
что этот	1	2
с этим	8	5
царство мертвых	3	2
на место	1	1
в африке	1	4
здесь связь	1	1
на взморье	1	1
и с	4	3
потом в	2	1
но это	3	7
от мира	1	1
искать в	1	1
обрядах посвящения	2	1
мы до	1	1
отправляется искать	1	1
в него	2	5
б неи	2	5
все остальные	1	1
жена на	2	1
под влиянием	1	2
неи в	8	9
нет необходимости	1	3
ее в	3	2
знаем что	2	6
же в	2	2
можно отнести	1	1
животное или	2	1
конечно не	1	1
он видит	3	4
о них	1	1
герой видит	3	1
более поздняя	1	1
я буду	2	1
также и	1	1
для этого	1	1
другой пример	1	2
мы это	1	1
на тот	1	1
и вновь	2	2
это не	6	6
именно на	1	2
пришел на	1	1
этой сказки	2	2
с другой	7	9
некоторое время	3	2
змей или	1	3
и др	2	3
а если	3	2
и как	3	3
здесь в	1	1
а герой	1	2
неи иногда	1	1
но он	4	2
из своего	1	1
уже знаем	2	1
это значит	1	2
того как	1	4
было бы	3	1
и находит	1	1
что такое	1	1
здесь и	2	1
как бы	1	2
видели как	3	1
с братьями	2	1
голову и	1	2
этого обычая	1	1
сказке и	1	1
прежде всего	3	6
указывает на	1	1
сказка отражает	1	1
точки зрения	2	2
себе и	2	1
должно было	2	2
морскому царю	1	1
наводит на	1	1
по которому	1	3
иной мир.<неи	1	1
на это	2	1
мы остановимся	1	1
но и	12	13
случай когда	1	1
к своему	1	1
но есть	2	2
сказке мы	2	1
слышит что	1	1
и видит	1	1
рождаются двойни	1	1
над ним	1	3
а затем	3	7
в ее	1	4
до сих	5	2
не знает	1	1
это может	1	1
по воздуху	1	3
и мотива	1	1
появлением земледелия	2	1
по всем	1	1
том чтобы	1	2
у которых	1	2
пребыванием в	2	1
мы не	1	5
одной из	1	1
героя с	2	1
сказках где	1	1
известные нам	1	1
более ранние	1	1
мы можем	6	2
северной америке	1	1
мысль что	1	1
поражает его	1	1
во всем	1	2
уже выше	2	2
героя и	1	3
только для	1	1
и уносит	1	1
из братьев	4	1
превращаются в	1	2
здесь мы	5	5
роль в	2	2
но эти	1	3
на самом	2	1
мы рассмотрим	2	1
это происходит	1	2
власть над	4	1
выше указывалось	1	2
этой точки	1	1
сам становится	1	1
стоит в	2	1
быть в	1	1
в целом	3	3
что за	1	2
видел в	1	1
или чтобы	2	1
и заставляет	1	1
землю и	1	2
что не	2	1
имеют животный	1	1
мотива с	1	1
и пр	11	3
кругу явлений	2	1
а не	6	2
русской сказке	2	4
все что	3	1
живут в	1	1
с этой	1	2
с одной	2	7
неи на	1	1
в этом	17	10
видит что	1	3
время как	2	1
превращается в	3	7
с дочерью	1	1
подобного рода	1	1
о волшебном	1	1
когда это	1	1
аф в	1	1
белуджской сказке	2	1
об этом	1	2
точно так	2	1
американских мифах	1	1
встречается и	1	2
мелкие части	1	1
нет никаких	2	1
в образе	1	5
одним из	4	2
явление в	1	1
viii §	1	1
в некотором	1	2
что мы	1	2
мы затронули	1	1
или даже	1	1
и ее	3	1
здесь кроется	1	1
а за	1	1
и некоторые	2	1
в иной	1	7
это лишь	1	1
также что	1	3
попадает в	11	2
постоянная черта	1	2
сказка сохранила	2	1
неи заключение	1	1
сел на	1	1
связь и	2	1
лесу и	1	1
герой отправляется	1	1
одна из	2	2
в материалах	1	2
же как	2	4
на свет	1	1
это делается	2	4
к затронутому	1	1
возвращается домой	3	1
с животным	1	3
находит в	1	2
девушка это	1	1
государстве жил-был	1	1
все это	1	4
позднюю форму	1	1
состоит в	3	1
в качестве	2	7
с умершим	1	1
и есть	2	1
отсюда уже	1	1
к превращению	1	1
просится в	1	1
находится в	4	2
их в	3	3
см здесь	1	1
самом деле	1	2
сказке см	1	1
предположение что	1	3
большую роль	1	1
неи связь	1	1
и оттуда	1	1
только на	2	1
они не	4	3
живущие в	2	1
например в	2	5
где он	1	1
не соответствует	1	1
волосами и	1	1
как из	1	1
то же	6	4
это предположение	1	1
случаях в	1	1
при помощи	3	7
женщиной и	1	1
является мотив	2	1
вар герой	1	1
героя в	1	9
другими словами	1	1
в гости	1	1
дает ему	1	3
его на	2	4
девушка в	1	4
где не	1	1
совершенно не	2	2
равно как	3	1
он сказал	1	1
не дает	2	1
этого нет	1	1
указывает что	1	1
русская сказка	1	6
характерно что	1	1
узнает что	2	1
герой просится	1	1
в свете	5	3
думают что	1	2
войти в	1	1
с собой	2	1
человека и	1	2
каждого из	1	1
герой его	1	1
для съедения	1	1
в себя	1	3
уже только	2	2
ином мире	4	2
указывалось выше	1	1
другое явление	1	1
белуджские сказки	2	1
мотива на	1	1
и быть	1	2
чтобы быть	1	1
вопрос почему	1	1
живет на	1	2
мы видим	8	8
животная природа	1	1
о превращении	1	3
например не	1	1
во дворец	2	1
кости и	1	1
образом в	2	2
вопрос о	2	2
не всегда	4	4
превратиться в	1	1
к нему	5	3
в хижине	1	1
уже рассмотрена	1	1
можно сказать	2	2
уходит в	3	1
frobenius б	1	13
которой он	1	2
ничего не	6	2
неи эти	1	2
ее на	1	1
можно привести	1	1
три случая	1	1
что он	9	22
вид что	1	3
в течение	6	2
шкуру на	1	1
по которой	1	2
герой находит	1	1
данном случае	3	2
где же	1	1
и тот	1	1
том числе	1	1
если он	2	1
связь все	1	1
но они	2	1
что они	8	1
затем уже	2	1
к этой	1	1
очень сложное	1	1
в нем	9	7
во время	6	7
в других	4	2
эти представления	1	1
художественного творчества	1	1
к обряду	1	1
не говорит	1	1
в дальнейшем	4	4
в книге	1	3
е мы	1	1
сложен и	1	1
один из	5	2
неи но	1	2
что и	9	6
с солнцем	1	3
уже не	7	11
ясно что	1	5
в сказках	9	2
должны были	3	1
с точки	1	1
подобных случаев	1	1
д или	1	2
на таити	1	2
не знать	1	1
можно только	3	1
к себе	1	1
в силу	2	1
и совсем	1	1
исходит от	1	1
в обрядах	3	5
он в	1	1
чем перейти	2	1
на нем	1	1
от ран	1	1
народов и	1	1
руки и	1	1
представление о	3	17
в обряде	5	5
было так	1	1
героя или	1	1
хотя бы	1	1
этот случай	8	3
с ней	6	2
и здесь	7	7
что посвящаемый	1	1
обычно не	1	1
герой встречает	2	1
с другими	1	4
самого начала	1	1
или в	11	6
тогда в	1	1
и по	1	2
но в	10	1
эту связь	1	1
это мы	1	1
человека в	1	3
а я	2	1
не имеет	2	1
говорят что	2	1
сих пор	5	2
и сам	1	2
встречается в	2	3
связанных с	2	1
аф если	1	1
тем не	5	4
он приносит	1	1
а именно	4	4
мы легко	1	2
трупа в	1	1
что там	2	1
при этом	2	1
того что	5	2
в нашей	1	1
и там	4	1
а при	1	1
но уже	1	3
том что	8	8
другие формы	1	1
у него	3	2
в ней	2	5
аф здесь	2	1
видели что	4	2
и она	3	3
случае мы	1	1
в нее	2	6
она и	1	1
спросить себя	1	1
сказке девушка	4	1
к змею	1	2
в этих	11	6
чем же	1	1
мотива но	1	1
нас это	1	1
в котором	2	1
что его	1	3
как таковой	2	1
на голову	5	1
этому же	3	1
признает что	1	1
не исключают	2	2
есть на	1	2
говорилось выше	2	1
приведем несколько	1	1
на себя	2	3
ту же	2	2
что собственно	1	1
к ней	4	1
однако это	3	1
есть один	1	1
свою очередь	1	1
там в	1	1
часто в	1	1
видим что	4	5
что животное	1	1
входит в	1	5
песни и	1	1
свете приведенных	2	1
сожалению однако	1	1
но все	2	5
мы увидим	3	5
а также	2	1
что это	1	5
при смерти	1	4
бывшей нидерландской	1	1
говорит о	1	2
и это	2	4
находятся в	1	1
сюда же	2	3
посвящаемый иногда	1	1
посвящения и	6	1
меня в	1	2
трех коней	1	1
только одна	1	1
и другие	4	1
и герой	2	2
т д.<неи	1	2
происходит уже	1	1
от них	3	2
каким-то образом	1	1
в связи	3	4
соответствии с	1	1
уже потому	1	1
приходит к	1	1
с ягой	1	1
и проводит	1	1
почти всегда	1	1
