2gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram
как чисто	3	2
этого метода	1	1
и его	6	3
то в	1	3
развития в	2	6
с таким	3	3
одинаковым образом	2	1
вопросу о	1	1
в школьном	3	18
от до	4	1
это как	1	1
не на	1	3
я не	3	2
речи что	1	2
детской речи	9	2
той или	1	1
за развитием	1	2
собой разумеется	1	1
что существует	1	1
говорит об	1	1
одном и	1	1
которых в	1	1
одинаковой мере	1	2
в частности	2	3
и даже	2	2
может не	3	1
вопроса о	2	3
пиаже с	2	1
и тем	6	3
только в	6	10
в смысле	2	3
более общего	1	1
лет и	1	1
к вопросу	2	1
целое и	2	1
место между	2	1
как в	4	5
то этим	1	1
мы уже	1	1
что у	2	2
но вместе	4	1
в вопросе	1	2
тем более	5	4
больше того	2	2
показывают что	3	1
всеми остальными	2	1
не там	1	1
внутренней речи	9	7
что такая	1	1
речь и	2	4
всего процесса	1	1
природе и	2	1
к действительности	5	1
в самых	3	4
еще на	3	1
как уже	7	3
эта новая	1	1
факт который	1	2
в их	3	3
представления о	1	2
в себе	6	1
в большей	1	1
к тому	4	6
вперед по	1	2
изучения понятий	1	1
развития детской	1	1
само собой	1	1
интересующей нас	2	3
объяснить только	1	1
первый план	2	1
из прошлого	1	1
возникновения этих	1	1
и вместе	1	1
должны наметить	1	1
в расчет	1	1
и является	1	3
целый ряд	4	1
сознания в	2	3
и которая	2	1
для решения	1	1
не разрешает	1	1
к мысли	2	4
тому что	5	5
деятельность и	2	2
и более	5	3
проблема не	1	1
ребенка как	4	2
немногих словах	1	1
в различных	1	2
исследования мы	2	1
которые в	1	1
это речь	2	4
свет на	1	1
влияния не	1	1
не могу	3	1
потому что	6	21
что для	5	2
собой единое	2	1
пиаже к	3	1
и то	3	4
что к	1	1
процессы таким	1	1
по отношению	7	12
этом отношении	4	5
основ этой	1	1
сливаются друг	1	1
все время	6	1
ребенка сопровождается	1	1
так как	7	16
ключ к	2	1
развития ребенка	1	11
которые только	1	2
как будто	1	2
способности к	1	1
к решению	2	1
развития его	1	2
то как	1	3
если можно	1	1
этого факта	3	1
на этом	2	3
как показывает	1	4
оба эти	3	4
представить себе	5	1
в наиболее	1	1
в известной	2	3
до самого	1	1
в пользу	4	1
функций в	1	1
языка и	1	6
и с	9	3
всей проблемы	3	1
интроспекции на	1	1
все остальные	4	1
под влиянием	2	1
от мысли	4	1
это в	1	1
полагает что	3	1
складываются у	1	1
письменной речи	2	39
мысли которая	2	2
мышления как	5	1
также и	1	1
отношений между	4	2
к началу	1	4
понимании и	1	1
с другой	10	4
и намеренно	1	2
самое время	1	1
сознательно и	1	3
в чем	4	3
было бы	4	10
формами мысли	1	1
и менее	1	1
в первой	1	2
очевидно что	1	2
пиаже на	1	2
речь как	3	2
этот эгоцентризм	2	1
ничего кроме	2	1
это отношение	1	1
в чрезвычайно	1	1
связей и	2	4
в раннем	2	1
он что	2	1
именно в	6	4
и обратное	1	1
единое целое	4	1
гипотезы и	2	3
мы не	7	3
стоит только	4	2
одной из	1	3
одному какому-нибудь	1	1
и намерение	1	2
при исследовании	1	1
но эти	1	1
умственном развитии	1	3
знает только	1	1
быть в	1	2
этого учения	1	1
обоими видами	1	1
гораздо более	1	1
переход от	1	7
с одной	8	3
которые дают	1	1
понятий к	1	3
детского ума	2	1
как происходит	1	1
опирается и	1	1
закон архимеда	1	1
для себя	4	1
и из	1	2
можно так	1	1
психологической точки	1	1
этот путь	1	2
речью ребенка	3	1
центр нашего	1	1
лежащую в	1	1
же как	6	7
этого слова	4	1
все это	6	2
состоит в	1	6
филогенетического развития	1	1
в качестве	9	4
в сознании	1	1
находится в	1	2
мы будем	1	2
что я	1	2
развитии ребенка	2	3
известно и	1	1
своего исследования	2	1
потому и	2	3
критическому анализу	1	1
его на	2	2
исследование посвященное	2	2
своей собственной	1	1
совершенно не	1	2
этом смысле	1	1
в какой	5	6
необходимо должна	1	1
это так	1	1
ходе исследования	1	1
который по	2	1
только что	4	5
в такой	3	5
более того	1	1
но этот	2	2
и вопрос	1	1
и во-вторых	2	1
памятью и	1	1
которой он	1	1
перед глазами	1	1
а это	1	1
что он	7	25
случай более	1	1
в отдельных	1	1
к жизни	1	3
которых мы	2	1
по сравнению	6	5
с памятью	1	1
первую очередь	3	1
этом она	1	1
что и	1	3
одном основном	1	1
есть все	2	1
в силу	6	10
он в	3	3
останавливаться на	3	1
что было	1	2
представление о	2	1
как невозможно	2	1
направлении к	1	1
хотя бы	4	5
функциями в	1	1
функции но	1	2
у школьника	3	2
школьном возрасте	4	19
стороны в	1	1
приводит нас	2	2
в отличие	1	2
чем заключается	1	1
его значение	2	1
логики и	1	1
исследовании мы	1	1
в умственном	1	2
чтобы выяснить	2	2
в ней	1	2
не представляет	1	1
обоих процессов	1	5
мы думаем	2	1
сам по	3	1
теории и	3	2
ту же	1	2
системы пиаже	2	1
зависимость между	1	2
без этого	2	1
но все	2	2
мы увидим	1	1
сам себе	1	1
к моменту	1	3
отношении может	1	1
те кто	2	1
речи и	28	6
в область	1	2
об отношении	12	2
эпоху в	1	1
что отдельные	2	1
из основных	3	3
и основной	3	2
известном смысле	2	7
на основании	5	2
из него	1	1
деятельности мы	2	1
и к	4	2
она содержит	1	1
в наших	3	1
независимо от	6	1
реальных понятий	1	2
за пределы	2	4
на общее	1	1
в каком	3	1
в более	1	2
интеллектуальных процессов	1	1
никак не	1	3
стороны речи	8	3
возможность влияния	1	1
в свою	4	4
является только	1	1
по линии	2	1
же точно	9	1
ни в	4	1
существующую между	1	1
к одному	1	2
теория как	1	1
его деятельности	4	1
что в	14	16
для объяснения	1	4
в изложении	2	1
в своей	4	2
но если	1	6
в основе	8	8
мы пытались	5	2
настоящее исследование	1	1
развития речи	1	1
зависимости от	2	2
показал что	1	3
чем внутренняя	1	1
чисто внешнее	1	1
эти три	2	2
потребности в	1	2
ребенок не	4	6
и причины	1	1
до логического	1	1
наших исследований	1	6
мысли как	3	2
это положение	4	1
а другая	2	1
первом месте	1	1
только не	1	3
образом как	1	1
не то	1	4
не может	12	18
речи у	2	1
мы видели	2	3
что пиаже	3	1
но который	1	1
необходимо предполагает	3	3
не могло	3	1
он должен	2	5
оно в	1	1
не существует	1	1
о том	6	8
речи в	14	6
между тем	9	3
совершается в	1	2
новое понимание	2	1
в проблеме	1	1
речи как	8	4
то обстоятельство	1	2
в виду	1	2
на то	5	1
ребенка к	3	4
которая не	1	1
мы и	3	5
эгоцентризма и	1	1
и спонтанных	1	2
главным образом	2	1
в детской	2	1
между этим	2	1
младенческого возраста	1	2
моменты которые	1	1
может быть	14	9
содержатся в	1	1
в одной	3	1
разница между	1	1
может явиться	3	1
является вовсе	2	1
она не	3	1
для всей	1	1
в тех	1	1
с тем	7	3
на развитие	1	2
который в	3	1
вслед за	2	2
отличие от	1	2
на которых	2	1
этой теории	1	5
и других	3	1
мы хотели	3	1
нас к	8	3
этого исследования	4	1
в следующем	1	1
показывает что	3	5
вещи к	1	1
не было	1	1
являются в	1	1
того чтобы	17	17
целом в	2	1
в этой	7	6
не приниматься	1	1
само по	1	2
и никогда	1	1
бы что	2	1
всяком случае	3	1
всех исследований	1	1
этого мы	2	1
которыми ребенок	1	1
способности ребенка	1	1
во всяком	3	2
она представляет	1	1
близка к	1	1
понятий и	4	15
строение и	1	1
в плане	1	1
обнаруживает в	1	2
эти дети	1	1
не только	16	16
он не	5	8
в основном	1	1
говорит он	15	2
что даже	1	1
изолированном виде	1	2
исследования что	1	1
к целому	1	3
одну из	4	1
имели в	1	1
попытках разрешить	1	1
более широкую	1	1
их развитии	1	1
того в	1	1
речь не	3	3
развивается в	1	1
между ними	2	1
связи функций	1	2
в направлении	1	1
таким же	1	3
в общих	1	1
ряда фактов	1	1
исследования и	6	2
одной стороны	9	3
раньше чем	1	3
теории в	1	1
восприятия в	1	1
и для	1	1
и многие	1	1
что только	1	2
поэтому есть	1	2
деятельности сознания	1	6
его теории	1	1
обстоятельство что	1	2
ступени развития	2	2
по себе	5	7
не столько	4	1
общих чертах	1	1
образом мы	1	1
направлено на	2	1
а в	2	3
мы вправе	2	1
чтобы он	1	1
это одно	1	1
речи таким	1	1
но с	1	2
бессознательности которую	1	1
не имеют	1	2
от друга	3	4
с которыми	1	2
с двумя	2	1
и мышление	4	3
при переходе	2	1
числе и	1	1
сознание представляет	1	1
нуждается в	2	1
что с	2	5
эгоцентрического характера	3	1
речи далее	1	1
благодаря тому	2	1
на новом	1	1
между и	3	1
значение в	3	3
функции связаны	1	1
хотя в	1	1
такой же	3	4
формы мышления	2	1
точно как	1	2
лежащих в	1	1
для всех	4	1
на эти	3	1
мы должны	5	8
поздно и	1	1
как с	1	3
речи поэтому	3	1
без которых	1	1
научных и	1	4
школьного возраста	3	12
психологического исследования	1	1
в центр	1	3
показали что	4	7
предположить что	1	2
смысле слова	3	1
которые она	2	1
настоящей книге	1	1
образом и	3	1
ничего другого	2	2
того предположения	1	1
и как	5	3
сущности говоря	2	4
оказывается в	1	1
к осознанию	1	10
посвященное выяснению	2	1
двумя причинами	1	1
распадается на	1	1
точки зрения	26	18
месте мы	1	2
в теории	4	4
вместо того	2	3
что именно	3	1
но и	14	6
в ее	2	1
из важнейших	2	1
эта функция	1	1
до сих	4	3
проблему как	1	1
том чтобы	3	1
высшие формы	1	1
самым существенным	3	1
равной мере	2	1
ребенка с	2	3
развития научных	3	3
всей своей	1	1
на протяжении	1	2
во всем	3	2
только для	3	2
на самом	1	1
именно потому	1	2
речи так	2	3
только его	1	1
этой логики	1	1
исследования проблемы	1	1
стоит в	1	4
мысль а	1	1
говорить о	2	3
в этом	17	25
в учении	1	1
социальных форм	1	1
ребенок мыслит	1	1
эта деятельность	1	2
нам известно	1	2
об изменении	1	1
известно ребенок	1	1
этом возрасте	1	4
что мы	5	4
акт мысли	2	1
для изучения	1	1
на их	2	2
приниматься в	1	1
и осмысления	1	1
как например	1	1
возрасте в	1	3
их в	4	2
как именно	1	1
в контекст	2	1
пытались сделать	1	1
мысли и	6	5
шагом за	2	1
заключается в	8	5
системы в	2	2
не удалось	1	1
теоретического характера	1	1
без разрешения	1	1
к кому	1	1
в другую	1	1
главное и	1	2
развития их	1	2
двумя крайними	3	1
бы сказать	2	2
которые не	3	2
современное психологическое	1	1
и развитие	1	17
в речи	2	1
начиная с	2	1
обе эти	3	5
что мышление	2	2
лет дети	2	1
степени к	1	1
которой не	1	1
структурной психологии	1	2
можно сказать	5	5
вопрос об	6	3
же самые	1	2
и которое	3	1
и наиболее	2	1
в эксперименте	1	1
говоря мы	1	1
в нем	1	7
в других	1	1
во всех	3	2
свою противоположность	1	1
психологии ребенка	1	1
другой или	1	1
или по	1	1
о значении	1	1
отдельного звука	1	1
о природе	4	1
должны были	3	2
всем ее	2	1
смысловой стороны	3	1
моменты в	1	1
внутреннее единство	1	1
психические функции	1	1
учение о	3	2
теория пиаже	1	1
и понимания	2	1
новом виде	1	1
постановке вопроса	2	1
но к	1	1
этой связи	1	1
том что	21	15
строго говоря	2	1
связи между	3	1
двоякого рода	1	1
этом пункте	1	1
ее функционального	1	1
и следовательно	3	6
вот в	1	1
этого возраста	1	4
лежит не	1	1
понятий в	1	8
собственном смысле	5	1
совершенно то	1	1
как таковой	2	1
может возникнуть	1	2
как к	1	1
развития на	1	1
чем более	1	1
оно не	1	1
по самой	2	4
приходит к	3	3
