2gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_2gram
без всякого	1	1
так что	4	6
это сказывается	1	1
пиаже так	1	1
и том	1	2
развития существует	1	1
не в	4	4
нашу мысль	1	1
прямо и	1	3
большей мере	1	1
есть в	3	3
и во	4	1
непосредственной связи	1	1
сказанного выше	1	1
раз и	1	2
как это	5	3
к низшей	1	1
для ребенка	2	6
отношении к	1	3
нами в	4	2
эти отношения	2	5
речь в	4	2
возникает возможность	2	1
что оба	1	1
относительно того	1	1
могут существовать	1	3
в мысли	3	4
своей спонтанной	1	1
скажем только	1	2
осознания и	2	1
и памяти	1	3
развития ребенок	1	1
структуры а	1	1
содержат в	3	1
речью но	2	1
для этого	3	2
и т.д	1	3
сразу и	1	1
нам возможность	1	1
experimentum crucis	1	1
структурным законам	1	2
памяти и	1	4
перебросить мост	1	1
как бы	6	11
в процессе	5	9
и развития	1	6
стороны с	1	1
условием для	1	1
к совершенно	1	1
выводу что	2	1
а с	1	1
психологического анализа	3	1
этих особенностей	1	1
наших опытах	1	1
но напротив	2	1
высшими формами	1	1
он может	1	2
психологии для	1	1
нет и	3	1
в очень	1	1
оно имеет	2	1
речи ребенок	3	1
к исследованию	1	2
по внешнему	1	1
мы можем	3	9
имеет место	4	2
больше и	2	1
в употреблении	1	1
становится невозможной	1	1
от его	1	1
противоположной направленности	1	1
этой точки	4	1
смысле можно	2	1
в целом	5	3
одновременно и	2	1
во второй	5	2
что эти	3	1
в различной	1	1
с большим	1	1
а не	6	3
этот вопрос	1	3
значит что	1	1
если мы	5	2
в меру	7	2
время как	2	5
каким образом	1	2
одним из	2	2
как же	1	1
и ее	2	1
наблюдается в	1	2
развития не	1	1
мышление как	1	2
мы поясним	1	1
проблем в	1	1
остается еще	1	2
значений слов	3	5
по своей	10	3
могли бы	5	9
детском возрасте	1	1
взрослым в	1	1
он и	1	1
мы говорили	2	1
предположение что	1	1
и другое	3	2
они не	1	4
что оно	4	7
содержится в	1	5
фразы с	1	1
современной психологии	1	1
это было	1	1
огромной степени	1	1
пиаже как	1	3
оно может	1	1
чем мы	1	1
к изучению	3	1
является не	2	2
вот почему	1	2
в центре	1	1
где мы	1	1
имеющих противоположное	1	1
все основные	1	2
ребенок в	2	7
развития школьника	1	2
не станем	1	2
специфических отношений	1	1
что же	2	1
слова с	4	1
протекает в	1	1
развития обобщения	1	1
и их	5	1
нами из	1	1
между обоими	1	2
новое и	1	1
случае в	3	1
мост от	1	2
вопрос о	6	5
исследование показывает	2	6
в которой	11	7
одной и	2	3
к нему	3	1
отношений и	1	2
этих отношений	1	2
речевого мышления	7	1
том числе	1	1
словесного мышления	2	1
что они	10	2
его отношения	1	1
этой работы	2	1
меру развития	1	2
а из	2	2
новое что	1	1
структуры и	1	2
своему значению	2	1
но только	3	2
закономерности в	1	1
особенности в	2	1
к другим	1	11
а по	2	3
речи не	5	1
пользуется в	1	1
том же	2	5
в сущности	9	7
всех высших	1	1
или иной	1	1
с ней	2	3
речи ребенка	10	2
и здесь	2	3
показать что	4	5
самого начала	7	7
во втором	3	3
как по	1	4
была в	1	2
станет ясно	1	1
исследования едва	1	1
при этом	1	3
того что	14	24
отношение между	4	3
и там	1	2
не содержит	1	1
у него	1	2
что иное	1	1
в этих	2	2
но между	1	1
что обществоведческие	1	1
что его	2	1
естественно что	3	1
в момент	4	1
только по	3	4
нечто такое	2	2
с житейскими	2	2
в ответ	1	1
себе что	1	2
входит в	2	1
от слова	6	1
перехода от	4	9
все три	1	1
что это	6	1
находятся в	1	1
этой области	1	2
речи но	11	1
и другие	1	2
друг к	1	3
должны сделать	1	2
в настоящей	1	2
применительно к	1	1
том и	3	1
двух сторон	1	1
письменная речь	2	3
пиаже не	1	1
в собственном	3	1
нашем примере	1	2
другой структуры	1	1
она есть	1	1
и постепенное	1	1
мере роста	1	1
даже в	2	1
для другого	1	1
мы имеем	1	4
к другому	3	4
относится ко	2	1
тенденцию к	3	1
значений в	3	3
есть такой	1	1
два независимых	1	1
это понятие	1	1
что при	2	4
этом примере	1	1
в исследовании	1	4
его и	2	1
так и	3	6
психологии так	1	1
понимания его	1	1
содержание в	1	1
тем самым	8	8
но как	1	3
ситуации и	2	1
крайних случая	1	1
в высшей	1	2
чем к	1	1
обратно в	1	1
не иначе	2	4
если бы	5	7
к которому	1	2
силу этого	1	1
но то	2	1
нас в	2	2
но совершенно	1	2
выражения в	2	1
как раз	3	6
форм и	2	2
научных понятий	2	40
противоположное направление	1	1
развития тогда	1	1
стороны как	1	1
что понятие	1	1
что она	8	1
что если	2	2
о чем	4	1
и что	6	6
в психологической	1	1
которое мы	2	2
ними существует	1	1
обобщение и	1	1
сам пиаже	1	3
в живой	1	1
всем этим	1	2
протяжении школьного	1	1
после того	1	1
речи именно	3	1
становится понятным	1	1
единую структуру	3	1
и внутренней	1	1
гораздо большей	1	1
что все	2	5
окажется гораздо	1	1
необъяснимым с	1	1
между структурой	2	2
сказать что	8	13
функции в	1	1
с предметом	2	1
вместе с	12	7
его мысли	2	3
формой слова	1	1
путь для	1	2
представленных в	1	1
значения в	1	1
верно что	1	2
приводит к	4	6
моментов в	2	2
с помощью	13	13
имеет совершенно	2	1
в сферу	1	3
должны быть	4	1
независимая от	1	1
однако не	1	1
мы нашли	5	3
относится к	2	4
известно что	1	2
то в	2	5
и его	12	3
слова есть	1	1
развития в	3	6
нужно было	4	1
с таким	1	1
ничего нового	1	2
развития мы	3	1
развитием и	1	1
в школьном	1	9
от до	1	1
конце развития	2	1
я не	3	4
это есть	4	3
мы встречаем	1	1
в строении	1	1
своему строению	6	1
о предмете	1	2
детской речи	4	5
той или	1	1
было вызвано	1	1
одном и	1	3
но всегда	2	1
для каждой	1	2
словами то	1	1
в частности	1	4
на этой	1	5
логические отношения	1	1
со взрослым	1	1
и тем	6	5
во внимание	1	2
что то	2	3
только в	8	18
образом оказывается	1	1
из тех	1	1
т.е в	1	1
что еще	1	1
является необъяснимым	2	1
вправе рассматривать	2	1
как в	4	3
но вместе	1	1
что у	4	2
мы уже	3	2
развития но	1	3
зависимостей между	1	1
весь ход	1	1
значения слова	9	1
для его	1	1
в самых	1	1
может и	2	1
генетическую схему	1	1
содержит в	3	1
в их	2	3
хотя это	1	1
общего и	1	2
аналогии с	1	1
это два	1	1
ребенком в	1	3
в себе	9	4
к тому	7	10
специфического по	1	1
операций которые	1	2
как показывают	1	3
развития детской	1	1
только как	1	1
само собой	2	2
этот период	2	2
после всего	1	1
имеем дело	1	2
всегда когда	1	1
центральным пунктом	1	1
исследование с	1	1
данные думается	1	1
может оказаться	1	1
нам думается	1	5
всех остальных	1	1
увидим ниже	1	2
в разных	1	5
мысли ее	1	1
которые мы	4	1
мышлении ребенка	1	4
и является	3	2
онтогенетического развития	1	1
целый ряд	4	4
перейти к	4	2
с ним	3	2
и наперед	1	1
к мысли	4	1
тому что	9	11
быть выражена	1	2
понятий с	1	1
является в	5	1
ребенка мы	1	2
которые в	2	4
на одной	1	1
внутренней стороны	1	1
дальше она	1	1
потому что	16	22
друг друга	4	4
ему в	1	1
только и	3	1
возникает в	1	1
мышлении и	9	1
и то	7	4
по отношению	6	10
этом отношении	3	3
всех этих	1	1
все время	1	3
мысли это	1	1
так как	14	10
ребенка оно	1	1
приходим в	1	1
ключ к	1	2
развития ребенка	5	4
не означает	3	1
вюрцбургской школы	1	1
то как	2	1
на этом	1	4
не могут	4	5
оба эти	5	3
представить себе	3	3
необходимо должно	1	2
понятий есть	1	1
в пользу	4	2
ребенок который	1	1
понятий как	1	1
языка и	1	5
и с	5	1
под влиянием	1	1
не для	1	1
письменной речи	3	7
слова к	5	2
и семантической	1	2
мышления как	3	2
в понимании	1	1
отношений между	3	10
с другой	4	2
не совпадают	4	4
грамматических форм	1	1
дело не	1	1
мы показали	2	1
структурой и	1	1
в чем	3	6
было бы	6	9
мы снова	1	2
в случае	2	3
только к	2	3
этого процесса	1	2
очевидно что	3	3
к более	1	2
дело с	1	2
функциональной стороны	1	1
не мог	2	1
от предмета	1	1
это отношение	2	1
связей и	1	2
в раннем	1	2
развития имеет	1	1
предмета и	1	2
у нас	2	2
и переходит	1	1
именно в	6	4
прямым выражением	1	1
связей между	1	2
мы не	7	6
образом развитие	1	1
раннего детства	1	1
исследовании но	1	1
бы показать	1	1
при исследовании	1	1
развития и	2	10
середине и	1	1
но эти	1	1
взрослого это	1	1
ближайшим образом	1	1
то новое	2	1
изучить отношение	1	1
переход от	1	4
с одной	5	1
научное понятие	1	8
этому возникает	1	1
точно так	2	1
звуковой формой	1	1
начинается с	1	3
жить и	1	1
привело нас	3	4
относящиеся к	1	1
и из	1	1
еще сказать	1	1
же как	8	6
с функциональной	3	1
собой и	1	1
в детском	3	1
развитии смысловой	1	1
и структуру	1	1
этого слова	3	2
все это	3	2
с мыслью	1	1
состоит в	3	2
в качестве	5	4
в сознании	6	4
находится в	2	1
что я	1	2
отношение слова	1	3
развитии ребенка	1	2
и слово	3	1
это предположение	1	1
вызвано тем	1	1
ее как	1	1
своей собственной	1	1
совершенно не	2	1
этом смысле	1	2
видим из	1	2
первой и	2	1
психологической природе	4	2
настоящей работе	1	1
не осознает	1	3
другой к	1	1
не обнаруживает	1	2
нас на	1	1
вся история	1	1
в себя	1	3
только что	5	2
в такой	4	2
но этот	2	1
и во-вторых	3	1
образом в	2	3
которой он	1	1
а это	1	3
что он	8	18
не показаться	1	1
данном случае	5	1
и тот	1	1
которых мы	2	2
мысли для	1	1
по сравнению	9	15
не говорит	1	1
гораздо больше	2	1
первую очередь	1	3
что и	3	4
направлении и	1	1
вюрцбургская школа	2	1
если как	1	1
в силе	1	2
но так	1	1
в силу	5	17
этом заключается	1	2
высшим и	1	1
представление о	7	1
направлении к	2	1
школьном возрасте	1	8
с другими	3	2
и по	3	3
звучащей стороны	1	1
себе ничего	2	2
одной плоскости	1	1
приводит нас	3	1
в отличие	2	1
нарастает и	1	1
мышления в	1	5
между предметами	1	2
каждой возрастной	1	1
мы действительно	1	1
определенных отношений	1	2
внимание на	2	2
становится возможным	1	5
область исследования	1	1
мышления мы	3	1
которые оказались	1	1
не представляет	2	1
мог бы	3	3
сам по	1	1
зависят от	1	1
того же	1	7
ту же	2	3
в структуре	1	1
в высшем	1	1
в понятии	1	4
но все	1	1
мы увидим	1	1
в дошкольном	1	3
в этот	3	1
звучащая фазическая	1	1
сложных отношений	1	1
в связи	1	2
на самых	1	2
отражения действительности	1	1
одних и	1	1
речи и	30	5
это совершенно	1	1
из основных	2	1
понятие и	1	1
что ему	3	1
эти факты	1	1
и к	7	6
в наших	4	4
от изучения	1	1
противоположно направленным	1	1
в данной	1	1
нашей гипотезы	3	1
с более	1	2
реальных понятий	1	10
в другой	1	3
за пределы	1	1
не как	1	1
в каком	1	1
никак не	5	1
стороны речи	18	2
условия для	1	1
имеет в	3	1
обобщения и	1	6
не удивительно	2	1
это обычно	1	1
их образования	1	1
в свою	2	1
тот факт	1	1
в чисто	1	1
возможным только	1	1
изменяется в	2	1
зрения есть	1	1
в гораздо	1	1
значение этого	1	1
же точно	3	3
ни в	2	1
что в	12	17
является необходимым	1	1
для объяснения	2	2
за ним	1	2
в своей	3	2
но если	2	4
в основе	3	3
короче говоря	1	1
мы пытались	8	2
что исследование	2	1
собой если	1	1
всего сказанного	1	2
зависимости от	1	5
ближе к	1	1
которыми мы	1	1
ребенок не	1	3
что на	2	4
меньшей мере	1	2
на первых	1	4
и значением	5	1
сейчас же	1	1
это положение	3	1
только не	11	3
и весь	2	1
от структуры	1	1
не может	11	19
является центральным	1	1
между отдельными	1	3
мы видели	3	8
основных момента	1	1
в работах	2	1
не могло	1	2
что новая	1	2
в новой	3	2
в огромной	1	1
своего пути	2	1
и пришла	1	1
ряду других	1	1
самой своей	1	4
речи в	27	2
о том	4	1
между тем	1	1
совершается в	3	3
речи как	6	2
обстоятельством что	1	1
самых основных	1	1
на то	4	4
ребенка к	2	1
всю проблему	1	1
обратимся к	3	1
мы и	2	4
прямое выражение	1	1
может быть	7	13
в одной	3	4
одном случае	1	1
первостепенное значение	1	2
и могут	1	1
из той	1	1
она не	5	2
более элементарных	1	1
для всей	1	3
процессы развития	2	2
была бы	1	2
ли не	2	1
с тем	5	5
который в	1	1
на стороне	1	1
к которой	1	2
эти два	1	1
значение не	1	1
отличие от	2	1
его к	2	1
опыты показали	1	1
речью и	2	1
заключать в	1	1
и самое	1	1
в структуру	2	4
и других	2	7
и полностью	1	2
нас к	6	4
мы примем	1	1
показывает что	2	7
всех трех	1	1
вещи к	1	1
значение слова	13	3
он еще	1	1
привело к	2	1
оно совершается	1	2
того чтобы	19	10
и при	2	1
в этой	3	5
в старой	2	1
удивительно поэтому	1	1
совершенно особую	2	2
эта проблема	1	1
развитии значений	1	2
значении слова	1	1
конкретных проблем	1	1
понятий не	1	4
сотрудничестве и	1	3
они и	1	1
и вообще	1	2
понятий и	2	10
совершенно понятно	1	1
первый из	1	1
отношениями общности	1	2
не только	24	16
он не	3	7
в основном	3	1
тем же	5	1
одну из	1	1
что наша	1	1
слова в	5	1
два момента	1	1
между ними	3	7
с той	1	1
являются общими	1	1
и теоретически	2	2
особого исследования	1	1
в направлении	5	1
таким же	1	1
высших психических	1	2
исследования и	3	3
одной стороны	5	1
раньше чем	1	2
самое что	2	1
продуктивного мышления	2	2
ступени развития	1	6
по себе	3	3
к той	1	1
образом мы	1	2
словами и	1	1
а в	2	2
от общей	1	1
мы вправе	3	1
видим в	1	2
силу того	1	5
остановиться на	2	3
на которой	1	1
не смогли	2	1
но с	2	2
от друга	2	1
с которыми	2	1
с несомненностью	2	4
дошкольном возрасте	1	3
экспериментально и	1	1
житейских понятий	2	12
детского развития	6	3
при переходе	3	6
числе и	1	1
думается что	1	5
нуждается в	3	3
по противоположно	1	1
что с	5	3
в опыте	1	1
речь т.е	3	1
что есть	1	1
умственного развития	1	5
и зависимостей	1	1
первых порах	1	2
и только	4	3
значение в	2	1
не умеет	1	4
при анализе	1	1
стадии в	2	1
рода и	1	1
из центральных	1	1
дальше от	1	1
мы должны	6	3
движение от	6	1
в которых	2	2
соответствующей ситуации	1	1
и до	2	1
как она	5	1
школьного возраста	8	3
изменения и	1	1
их как	1	1
слова оказывается	1	1
развития понятия	1	2
показали что	1	4
по тем	2	1
свете этого	1	1
имеет места	1	1
заключенного в	1	2
и как	1	6
сущности говоря	2	4
внутренне связаны	1	1
что такое	1	3
в соответствующей	1	2
точки зрения	28	13
данной структуре	1	1
вместо того	1	2
о развитии	4	1
но и	11	10
в ее	6	1
развития как	2	3
из важнейших	3	1
что отношение	1	3
до сих	3	3
остается в	1	2
как эта	1	2
но именно	2	1
речь с	1	1
чем в	4	2
равной мере	1	1
известные нам	1	1
ребенка с	4	2
развития научных	2	5
во всем	3	1
всего нашего	1	2
начинается в	1	2
на самом	3	1
речи так	3	1
будет в	1	1
значений к	2	1
заключается только	1	2
в этом	29	27
мысли поэтому	1	1
слово не	2	2
к словесному	1	1
к возможности	1	4
ситуации как	1	1
что мы	9	11
один раз	1	5
точка зрения	1	1
идет впереди	1	1
детских слов	1	3
оказывается что	2	1
одна из	1	1
мы наперед	1	1
и связи	1	1
из этих	3	3
наоборот у	1	1
в середине	2	1
с не	1	1
их в	1	1
ситуации ребенок	1	1
назад по	1	1
мысли и	11	2
нам в	1	1
отношений общности	2	26
заключается в	6	7
тот момент	1	1
мы как	1	1
только на	3	2
бы для	1	1
ребенка если	1	2
низших и	1	1
бы сказать	2	2
которые не	1	1
этом и	2	1
и бесконечно	1	1
движение по	1	3
специфические особенности	2	1
структурной психологии	3	1
обществоведческие понятия	1	2
понятия но	2	1
можно сказать	5	6
пойти дальше	1	1
и которое	1	3
необходимым условием	1	1
этих феноменов	1	1
в нем	2	7
во время	2	1
в других	1	2
что во	1	1
во всех	6	4
один шаг	1	1
внимание то	1	1
в современной	2	1
других не	2	1
о природе	7	2
смысловой стороны	9	1
что проблема	1	1
своей психологической	3	1
основного и	1	1
именно поэтому	2	2
учение о	3	1
прямо противоположным	1	1
и понимания	1	1
понятия то	1	1
особую и	1	1
от одного	2	1
конце концов	1	1
том что	17	19
связи между	5	6
отношения между	4	4
и следовательно	5	4
лежащие в	1	1
при наличии	1	1
себя но	1	1
собственном смысле	3	1
только о	2	1
как к	3	1
такое что	3	1
чем более	1	2
связь между	6	4
с другим	2	1
по самой	1	5
