2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram
много и	1	1
животного затем	1	1
это только	2	1
самое что	1	1
то можно	1	1
своей цели	2	1
северной сказке	2	1
позволяет объяснить	1	1
же представление	1	2
в америке	2	3
до героя	1	1
ложного героя	1	2
и вместе	2	1
и эти	2	1
религии но	1	1
иногда в	1	2
увидим ниже	4	1
он увидел	1	1
по женской	2	1
бы составить	2	1
которые мы	1	1
по себе	1	2
не менее	1	2
еще не	9	6
привести к	3	1
он сам	1	1
затем его	1	1
с ним	1	1
так в	3	4
представляют собой	3	4
но на	1	1
этого обряда	2	1
не могла	2	1
образом мы	1	1
же герой	1	2
имеем в	5	2
он настоящий	1	1
фундаментальной доктриной	1	1
не вполне	1	1
все еще	2	3
коров или	1	1
и этим	1	2
а в	12	8
подземного царства	1	2
иногда он	1	3
легенды о	1	1
происходит при	1	1
вводится в	1	2
наблюдение верно	1	1
половой зрелости	1	1
и более	2	3
представляет собой	5	2
в личного	1	1
только с	2	2
так говорит	1	1
видим в	1	1
в русской	5	3
переходом на	1	2
здесь имеем	3	1
охотничьи интересы	1	1
нам важно	2	1
эти случаи	4	2
вступлением в	1	1
сказке у	1	1
их и	1	1
таких случаях	2	2
иное царство	4	6
сюжет а	1	1
на которой	2	2
является в	1	1
одного из	1	1
задач царевны	1	1
за то	1	1
чрезвычайно архаическими	1	1
но с	2	1
но она	1	1
и на	4	2
неи все	3	1
брата и	1	1
если герой	1	2
вплоть до	1	1
не имеют	1	1
бы на	1	1
в лес	27	3
же случай	1	1
свет на	3	1
сказке в	3	2
на одной	1	1
от него	1	2
особенность облика	1	1
в дом	3	1
характера члены	1	1
вот тебе	1	1
в сказке.<неи	1	1
или другая	1	1
своей дочери	2	1
и толстым	1	1
со сказкой	1	2
к сказке	2	4
на земле	1	3
по его	1	2
с переходом	1	2
с духами	2	1
это за	2	1
черепа и	1	1
при обряде	2	1
как и	2	7
тому как	3	1
должен был	3	3
совпадают с	1	1
превращение в	2	1
потому что	9	6
ногой и	2	1
друг друга	1	1
на котором	2	3
животное в	2	4
из леса	2	2
стороны она	1	1
его из	2	1
тогда как	1	4
религиозных представлений	1	1
в зулусской	1	1
мы еще	1	1
в американском	3	1
в то	1	1
и то	2	6
когда герой	2	4
никогда не	15	2
становится ясным	2	1
в мир	2	1
тридесятое царство	4	4
всех этих	3	1
царства не	1	1
им в	1	1
к их	1	1
при посвящении	3	3
и в	15	26
случаи показывают	2	2
так же	13	18
есть акт	1	1
таких случаев	4	2
это наблюдение	1	1
так что	6	2
огонь и	1	4
здесь вспоминается	1	1
превращения в	2	2
не просто	2	4
а на	1	4
не видно	1	2
из его	1	1
так как	14	9
и только	2	5
но не	2	5
слишком далеко	1	1
животное так	1	1
герой в	3	3
вяжется с	3	1
он делает	2	2
его за	1	1
такой же	2	1
яги или	1	1
и говорит	2	1
герой теряет	1	1
не в	7	5
тексте она	1	1
не говорится	2	1
в земле	2	1
при анализе	1	1
для нас	4	3
не знал	2	1
как будто	3	1
ты мне	3	1
античный материал	1	1
неи если	2	2
чем это	1	1
и хозяйка	1	1
наступления половой	1	1
образом эта	1	1
их друг	1	1
а сам	1	2
мы должны	4	5
вроде например	1	1
северной америки	1	1
как указывает	2	1
и во	1	2
поскольку это	1	1
в которых	2	4
по существу	2	3
от приобретения	1	1
бы объяснить	1	1
не могут	1	2
яга и	2	1
человеческом облике	1	1
этих материалов	1	2
смерть и	1	1
говорится в	2	1
неи здесь	1	1
этот помощник	1	1
на нее	2	1
нечто подобное	1	2
не совсем	3	1
она сама	1	1
у меня	1	1
с мотивом	3	1
в таких	2	2
как это	3	3
происходит потому	1	1
что этот	3	4
всмотреться в	2	2
с этим	5	2
или у	1	1
guardian spirit	1	1
и с	4	5
предположить что	3	6
много но	2	1
но это	4	3
сесть на	1	1
исходя из	1	1
народных представлениях	1	1
неи в	1	4
в него	2	1
при земледелии	1	1
когда он	3	6
интерес представляют	1	1
аф с	1	1
полагает что	1	1
нет необходимости	2	3
знаем что	12	7
же в	1	3
тех случаях	1	2
в брак	1	2
е в	1	3
так часто	1	1
животное или	1	1
видим и	1	1
можем предположить	1	1
составить предмет	2	1
более поздняя	1	2
трудных задач	1	1
тут же	2	2
и вновь	1	1
это не	2	5
этот момент	1	2
это видно	1	2
с другой	2	4
и др	4	5
он все	1	1
и как	1	5
здесь в	2	1
принадлежит к	2	1
но он	4	4
дело не	4	2
их от	1	1
из своего	1	3
уже знаем	3	1
нет еще	2	1
того как	4	4
было бы	5	2
только нет	1	1
близки к	1	1
как бы	6	3
пляскам и	2	1
и вдруг	1	1
нас они	1	1
животными и	1	4
о помощнике	1	1
в глаза	2	1
отношений которые	1	1
прежде всего	5	1
и койот	1	1
указывает на	1	4
их не	1	2
берет его	1	1
ты мой	1	1
webster неи	1	1
но наряду	1	1
достаточно указать	1	1
зулусской сказке	1	1
культе он	1	1
обряд посвящения	9	1
не мог	3	3
а с	2	1
смерти а	1	1
он стал	2	2
видно что	6	1
на это	1	2
к зеленин	2	5
она уже	1	1
случай когда	1	2
у нас	1	2
лесными животными	1	1
к своему	1	3
и видит	1	1
но и	14	12
но есть	2	2
в специальной	1	1
именно в	2	1
древнюю форму	1	1
белый цвет	1	2
он может	1	2
худ неи	2	1
в очень	3	1
а затем	2	3
особый интерес	1	1
духа и	1	1
не мотивирована	1	1
до сих	6	5
не знает	2	1
становится его	1	3
не случайное	1	1
в зависимости	1	1
будто бы	2	1
ясно и	2	1
мы не	3	1
в птицу	1	1
одной из	4	1
перед лицо	1	1
эту функцию	1	1
братьями в	1	1
мы можем	8	6
подобно яге	1	1
белорусской сказке	1	1
в сказку	1	7
несколько ближе	1	1
всей своей	1	1
во всем	1	3
у его	1	1
нечто что	1	1
только при	1	1
он появляется	1	2
от его	1	1
он дает	2	1
здесь мы	3	2
в результате	1	1
роль в	3	1
заблудился в	1	1
каждый день	1	1
с культом	2	1
мы рассмотрим	2	7
это происходит	1	2
только тот	1	1
что происходит	2	1
мертвеца или	1	1
и наконец	5	1
власть над	4	11
животные в	1	1
купеческий сын	1	1
линии тотемного	1	1
ты меня	1	3
то они	1	1
охоты но	1	1
ж ст	6	2
зависит от	2	1
на одно	1	1
или был	1	1
обряде в	1	1
в религии	1	3
в главе	1	2
но эта	1	4
в целом	1	2
что за	1	1
над жизнью	1	1
не хочет	1	2
он находит	1	1
что не	1	1
что эти	4	1
мотива с	1	1
и пр	7	11
от животного	2	1
не что	2	3
а не	5	6
русской сказке	6	4
этот вопрос	1	2
с этой	1	2
герой играет	1	1
неи мы	3	1
в этом	11	7
нет есть	1	1
часто встречается	1	1
превращается в	2	7
если мы	1	1
над животными	3	4
в доме	3	4
об этом	11	7
точно так	6	5
быть и	1	1
по воззрениям	1	1
других случаях	2	1
когда ты	1	1
что мы	3	3
мифах герой	1	1
говорит что	3	2
том как	1	2
и др.<неи	1	1
он говорит	1	2
в совершенно	1	1
особое значение	1	1
в иной	5	6
силу и	3	1
приведет ни	1	1
попадает в	5	3
вот как	1	2
можем только	1	2
на него	5	3
этого не	5	2
со словами	1	1
а только	1	1
до того	1	1
одна из	2	2
представлением об	1	1
же как	5	13
необходимости повторять	1	1
и один	1	1
из этих	3	3
очень много	8	1
болезнь и	1	1
с животным	2	1
туда и	1	1
в середине	1	1
этого слова	1	2
все это	3	2
в качестве	3	7
boas неи	2	2
мере того	2	1
и есть	5	2
доктриной была	1	1
их в	2	7
к чему	2	1
на своем	1	1
в огонь	1	3
обрядов есть	1	1
он и	3	1
и подобных	1	1
возразить что	1	1
через реку	1	1
состояла в	1	1
ее так	1	1
о нем	4	1
по ночам	1	3
полагают что	1	1
с ее	2	1
всегда только	2	1
с человеческим	1	1
этой стороны	1	2
важно установить	1	1
в угол	1	1
только на	1	1
убить его	1	1
они не	4	1
под этим	1	1
по некоторым	1	1
например в	2	3
подобно птице	1	1
мы пока	1	2
говорится но	1	1
содержится в	1	2
зулу неи	1	1
чтобы убить	1	1
волосами и	1	1
о кузнеце	1	1
то же	10	8
брат или	1	1
он играет	1	1
того есть	1	1
тщательно и	1	1
при помощи	2	10
не приведет	1	1
уже нет	1	3
миром мертвых	1	1
в белорусской	1	1
и связанные	1	1
за волосы	2	1
рассмотрение этого	1	1
могло бы	1	2
героя в	1	7
другими словами	4	2
представлял собой	3	1
животных или	3	1
нельзя сказать	1	1
его на	2	4
дает ему	2	4
мертвых в	2	1
своего коня	1	1
связана с	6	2
эта связь	3	5
с целью	1	2
вот почему	1	1
в центре	1	1
здесь герой	4	1
это так	2	1
в исторической	1	2
случай мы	3	1
зеленин зеленин	1	1
и если	2	3
в свете	2	3
его нельзя	1	1
яги он	2	2
сказки он	1	1
см из	1	1
у бурят	1	1
вступление в	2	1
говорят о	2	1
задний план	1	2
с собой	1	5
эту форму	1	1
что же	1	1
в египте	1	1
мифах и	1	1
онч неи	1	1
чтобы быть	1	1
и их	2	2
мы видим	8	6
и плясок	1	1
же имеем	1	1
что сказка	1	1
царство и	3	2
д но	2	1
как одна	1	1
позднее явление	1	2
в европе	1	1
вопрос о	4	4
на ступени	1	1
не всегда	1	6
к нему	5	6
он взял	2	1
что ни	1	3
ничего не	7	5
почти не	1	1
попасть в	1	2
ли здесь	1	1
для мертвецов	1	2
что он	24	10
племени квакиутл	1	1
установить что	3	2
что по	1	1
в которого	1	1
помощника в	2	3
и тот	1	2
связь в	1	2
есть цвет	1	2
что они	10	6
к этой	4	3
к жизни	1	1
в нем	7	2
во время	2	7
главе о	1	2
в других	3	2
заметить что	2	1
во всех	2	1
или иначе	1	1
герой по	1	1
делает это	1	1
к обряду	1	1
в дальнейшем	1	6
в три	1	1
он был	3	1
дает власть	1	1
хозяин мороза	1	1
доходит до	1	1
из дома	4	1
сильно напоминает	1	1
или по	1	1
еще один	1	2
е мы	1	1
один из	8	1
с ягой	3	2
лесной избушке	3	1
что и	6	9
более древних	1	1
уже не	1	5
неи по	1	1
в избе	1	1
в сказках	8	1
должны были	8	1
умершего в	1	2
власть в	1	1
в это	1	1
при всей	1	1
здесь на	2	2
и подземного	1	1
о помощниках	1	3
в силу	2	5
к себе	2	3
а по	1	4
нам как	1	1
и песням	1	1
но так	1	1
он в	3	4
с тотемизмом	1	1
к этим	1	2
между прочим	3	2
останавливаться на	1	1
что было	1	1
на пути	1	1
как их	1	1
представление о	2	1
в обряде	7	2
в распоряжение	1	1
руки и	4	1
героя или	1	1
хотя бы	2	2
о смысле	2	1
и смертью	1	1
этот случай	4	9
видели выше	1	2
у ней	1	1
и здесь	9	5
показать что	2	1
у входа	1	1
окончательную смерть	1	1
или в	2	3
и по	2	5
а ты	1	1
но в	6	5
должны поставить	1	1
эту связь	1	4
говорит д	1	2
держит в	1	1
человека в	2	1
яги очень	1	1
всякого рода	1	3
со мной	2	2
яги и	2	1
знал заклинание	1	1
от волка	1	1
над животным	1	2
восходят к	1	1
своего рода	1	1
действительно ли	1	1
превратился в	1	2
обряду посвящения	3	1
пришел к	2	1
сих пор	7	5
после его	1	1
на гору	1	2
связанных с	1	2
и мать	1	1
обряда посвящения	3	5
тем не	1	2
в тридесятое	3	4
животных и	1	1
этой связи	1	1
с новым	1	1
что дает	1	1
а именно	3	3
зеленин неи	1	2
всегда или	2	1
которого он	1	1
и мне	1	1
при этом	4	3
того что	3	2
в нашей	2	1
животным миром	2	1
сказкой с	1	1
но уже	1	1
том что	7	3
другие формы	1	1
у нее	4	2
передается по	1	2
у него	4	5
в ней	4	1
а потом	4	1
видели что	3	3
и она	3	1
в другом	9	5
из могилы	2	1
подобное мы	1	1
этот запах	2	1
что иное	2	3
что ты	1	1
случае мы	2	2
сюжета в	1	1
она и	2	1
племени и	2	1
культ мертвых	1	1
америке в	1	1
в нее	2	1
ни к	1	1
в этих	11	7
и попадает	1	1
них не	1	1
и следовательно	1	1
не названа	1	1
ясно показывают	1	1
есть источник	1	1
такая форма	1	1
в котором	5	1
у других	1	1
что образ	1	2
ясно показывает	1	2
они были	2	1
совершенно то	1	1
мог бы	3	1
но я	1	1
говорилось выше	1	1
только по	1	1
он живет	1	2
он имеет	2	1
или другого	1	1
как к	1	1
этом он	1	1
с особой	1	1
на себя	1	4
у тебя	2	2
к ней	2	1
позднюю стадию	1	1
там в	1	1
часто в	2	1
себе что	1	1
видим что	5	2
был бы	2	1
чаще однако	1	1
посвящения в	1	1
мы увидим	8	3
но все	5	5
а также	2	3
связь между	1	2
что это	6	2
к миру	1	1
и это	3	1
американском мифе	2	1
в этот	1	4
смерти и	7	1
она взяла	1	1
сказание о	1	1
миру умерших	1	1
из огромного	1	1
только одна	1	2
и другие	4	3
потусторонних существ	1	1
дарят ему	1	1
еще более	1	1
и герой	2	1
т д.<неи	1	3
во все	1	2
и живущей	1	1
в связи	5	2
этой силы	1	1
переходит в	1	3
не берет	2	1
почти всегда	1	1
