2gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_2gram
очень часто	2	1
зависимости от	6	5
и что	10	6
вещи не	1	1
показал что	3	4
потребности в	1	1
возраста и	3	1
ребенка то	1	1
от понятий	1	1
и все	4	5
по принципу	1	3
содержания и	1	1
сливается с	1	1
проб и	1	1
ребенок не	9	3
которое мы	1	2
на этот	2	4
и заключается	2	1
мышления чем	1	1
прежде уже	1	2
обобщение и	1	1
помощью которого	2	1
мышления которые	3	1
видим таким	1	1
если обратиться	1	1
операции с	1	1
понятий этот	1	3
развитии мышления	7	1
и значением	1	1
речи именно	1	1
из которых	5	1
это положение	2	1
что эта	1	2
в них	2	3
только не	1	3
каждой новой	2	3
понятие как	2	2
на одном	1	2
может стать	1	1
и внутренней	4	1
гласит что	1	2
гораздо большей	1	1
понятия не	1	4
между этими	1	4
что все	1	5
действия и	1	3
данный предмет	1	1
не может	6	19
могут быть	5	5
является центральным	1	1
из которого	1	2
связано с	1	3
там где	4	7
предметов в	3	3
функции в	2	1
мы видели	6	8
отнюдь не	4	1
между отдельными	5	3
позволяет нам	1	1
речи во	1	1
ко всем	1	4
не могло	1	2
виде в	2	1
вместе с	14	7
развития значений	1	4
раннем детстве	1	1
у другого	1	1
языка с	1	1
мы знаем	4	4
в том	23	28
и который	1	1
психологии и	1	1
относятся к	2	1
этого материала	1	1
происходит в	1	1
с чисто	1	1
в его	15	3
правда с	1	1
оно в	1	1
решить задачу	2	1
все равно	1	1
с развитием	2	6
является то	7	1
высшую ступень	1	2
сотрудничестве с	1	3
как они	2	2
мы имели	4	1
и может	2	1
к высшим	1	3
если принять	1	3
приводит к	4	6
от того	4	10
речи в	4	2
о том	5	1
между тем	3	1
школьный возраст	1	1
чем он	1	2
отношение к	1	7
обычно с	1	1
моментов в	2	2
речи как	4	2
понятие в	4	2
ребенок на	1	1
эти особенности	1	1
на вопрос	1	2
ребенок приходит	1	2
на то	4	4
который мы	2	4
то обстоятельство	3	1
ребенка к	2	1
еще в	2	2
во всей	1	1
с помощью	42	13
закономерности управляющие	1	1
существует для	1	1
мы и	2	4
что понятия	1	2
и функции	1	2
деле как	1	1
в новую	1	2
и высшей	1	1
различия и	1	2
главным образом	2	1
ребенок лет	2	1
поля и	1	1
как мы	8	10
однако не	1	1
операциями в	1	1
противоречие между	1	1
по мере	1	3
относится к	1	4
известно что	1	2
может быть	13	13
понятий эти	3	3
то в	3	5
глубокие изменения	1	1
и его	2	3
не можем	3	1
развития в	2	6
не самостоятельно	1	1
стадии развития	4	1
связанным между	1	1
суждение и	1	1
в сфере	2	12
с таким	1	1
и обратно	1	4
что как	2	1
приходит к	6	2
в отношении	6	10
были бы	3	2
с достаточной	1	2
этот раз	1	1
слова или	4	1
речью в	1	1
и могут	2	1
вовсе не	1	1
по линиям	1	2
в школьном	1	9
понятий оказываются	1	1
для всей	1	3
между двумя	2	2
есть не	1	1
развитие от	1	1
к установлению	2	3
это как	1	1
в тех	2	1
в виде	3	1
не на	1	2
с тем	16	5
это показывает	1	1
ребенка эта	1	1
который в	3	1
переход к	1	3
обратиться к	1	1
за собой	1	3
ребенка развитие	1	1
своему строению	2	1
понятием в	1	1
от понятия	3	3
только один	1	1
предметов а	1	2
образом что	2	1
на той	1	1
иным путем	1	1
детской речи	6	5
задачи в	1	1
за связь	2	1
той или	2	1
равным образом	2	1
по степени	1	1
наблюдаем мы	1	2
бы в	2	3
объясняет нам	2	1
его развитие	1	1
на чисто	1	1
значение не	1	1
в мышлении	11	6
для развития	3	5
отличие от	6	1
его к	3	1
сравнению с	3	14
связаны со	1	1
тот же	2	1
последнее время	3	2
понятий так	3	2
бы невозможны	1	1
в структуру	4	4
сказать что	4	13
ребенок относительно	1	1
и других	2	7
это определение	1	1
одном и	1	3
шаг в	1	1
и активно	1	1
как он	3	1
но всегда	2	1
это делает	1	1
уже сказано	5	1
чтобы прийти	1	1
и между	1	2
как понятия	2	1
определяют и	2	1
понятий является	3	1
других признаков	1	1
устанавливаемые в	1	1
деятельность с	1	1
нас к	2	4
в частности	4	4
этого исследования	2	1
связаны между	1	1
внимание что	1	1
станем сейчас	1	1
входят в	1	2
показывает что	8	7
при решении	2	5
на этой	5	5
относительно поздно	3	1
нам еще	1	1
значение слова	4	3
всякий раз	2	3
функций которые	1	3
может не	1	1
и очень	1	1
и даже	1	1
не остается	1	1
понятий то	1	1
со взрослым	2	1
они относятся	1	1
того чтобы	8	10
или иными	2	1
и при	1	1
во внимание	1	2
в своих	2	3
вывод который	1	1
только в	10	18
окажется в	1	1
мышление ребенка	2	1
с ними	3	2
другой стороны	3	2
в этой	5	5
могут не	1	2
отношению к	2	10
что уже	1	2
не могли	3	5
их развития	2	5
к выводу	2	1
его развития	3	3
связанными между	2	1
то и	4	1
т.е в	1	1
что еще	1	1
этим именем	1	1
бы что	4	1
и затем	1	1
к этому	3	1
развитии понятий	3	5
видеть в	1	1
вправе рассматривать	1	1
ряд слов	1	2
мышления но	1	2
понятий не	2	4
как в	9	3
от этого	6	3
связи со	2	1
и не	10	11
что у	1	2
мы уже	5	2
понятий но	4	2
что возникает	1	2
который он	1	1
и вообще	1	2
никакого принципиального	1	1
таким образом	17	18
по своему	11	2
понятий и	7	10
процесс их	1	2
ребенка от	1	3
ребенок должен	1	4
связанные с	2	3
и новых	1	1
тогда когда	4	6
сравнению со	1	1
в прежнем	1	1
ребенка и	17	2
понятий оказывается	1	4
может действительно	1	1
тем что	8	8
интеллектуальных операций	4	1
с теми	2	1
в плане	2	3
значения слова	2	1
и мышления	2	1
метод определения	2	1
к новой	1	2
не только	6	16
по аналогии	1	1
исследовании образования	1	1
на другой	1	1
он не	4	7
в основном	6	1
для его	1	1
смысле этого	4	1
что каждая	1	1
ребенка в	12	8
в самых	1	1
все эти	7	2
для всего	2	1
высшему типу	1	1
развитии и	1	3
словесном мышлении	1	1
в пределах	1	5
ребенка это	1	2
мышления а	2	1
форм речи	1	1
в данном	1	2
тем же	4	1
этого взгляда	1	1
что всякий	1	2
это еще	1	1
детских понятий	1	5
слова в	2	1
детских понятиях	1	1
и переход	1	1
задач не	1	1
это противоречие	2	2
с самого	6	7
что обобщения	1	1
есть и	2	1
и ошибок	1	1
общего и	1	2
аналогии с	1	1
который совершается	1	1
представления о	2	2
что является	2	1
основе этого	2	2
не видит	1	2
в себе	2	4
и того	4	4
с той	2	1
понятии и	1	1
и он	1	1
шага в	1	1
на его	2	3
психологических функций	1	1
как на	2	3
в ход	4	1
предмете и	1	1
как известно	3	7
мышления не	2	3
что вместе	1	1
с их	2	1
к тому	4	10
возникает то	1	1
особого исследования	2	1
высших психологических	1	1
и становится	1	1
на основе	22	4
интересующих нас	1	2
в восприятии	3	1
таким же	2	1
сколько на	1	1
вопрос можно	1	1
как показывают	2	3
ребенок с	1	1
эти пути	1	1
вперед по	2	1
данных которые	1	1
является основой	1	1
ребенок может	1	3
в уме	1	2
перед нами	10	1
чужой речи	1	1
одной стороны	5	1
изучения понятий	1	1
развития детской	1	1
и иначе	1	1
своем развитии	1	4
этот период	1	2
своего возникновения	1	1
раньше чем	2	2
относящихся к	1	3
из них	4	2
мере развития	1	1
возрасте и	4	2
с другом	5	5
первый план	2	1
в области	7	6
имеем дело	2	2
сами по	3	1
до конца	1	3
сверху вниз	1	5
психологических операций	2	1
отличается от	3	3
частному и	1	2
особенности этого	1	1
может оказаться	1	1
понятиях до	1	1
обстоятельство что	3	1
нам думается	1	5
у ребенка	19	13
всех остальных	1	1
одного и	4	4
увидим ниже	1	2
ступени развития	5	6
которые мы	1	1
по себе	7	3
не потому	1	1
мышлении ребенка	7	4
и является	1	2
не менее	6	2
заключить что	1	4
еще не	4	8
онтогенетического развития	1	1
в словесном	1	1
привести к	1	1
целый ряд	1	4
с ним	4	2
не столько	4	1
общего положения	1	1
речи которая	1	1
по типу	5	2
же самое	1	6
понятий у	5	1
но на	3	2
и предметами	2	1
эксперимента который	1	1
в конце	1	2
ребенок усваивает	1	5
для решения	2	3
к той	2	1
возраст является	1	1
словами и	1	1
это вполне	1	1
среднее звено	1	1
а в	4	2
тому что	2	11
речи чем	1	1
бы оно	1	2
он только	1	1
и более	1	2
представляет собой	6	3
которого еще	1	1
исследование показало	1	1
слов и	5	3
эти связи	3	2
своей природе	1	4
силу того	2	5
нам важно	1	1
одному и	1	1
не встречаются	1	1
дало нам	1	2
понятий с	1	1
остановиться на	3	3
совершенно иным	2	1
психологических исследований	1	1
где они	2	2
с первого	1	1
вообще как	1	1
опираясь на	1	1
в своем	4	7
на которой	1	1
с внутренней	2	1
но этим	1	1
является в	3	1
ребенка мы	2	2
встречаются в	1	1
из психологии	1	1
и на	6	5
эти исследования	3	1
в ходе	1	3
исследования мы	1	2
которые в	3	4
от друга	1	1
не по	1	3
это является	1	1
новую структуру	1	2
нам станет	1	1
для дальнейшего	1	1
к другу	1	4
на одной	1	1
от него	1	2
вполне совпадает	2	2
идет путем	1	2
с которыми	3	1
с несомненностью	3	4
принципиально иное	1	1
идет по	1	2
не являются	1	2
целом мы	2	1
наших глазах	1	1
совершается путем	1	1
частного к	1	2
вообще не	1	6
дошкольном возрасте	1	3
и характер	2	1
в психологии	1	3
для того	7	8
внутренней стороны	1	1
значения детских	1	1
и оказывается	1	2
и своего	1	2
факт что	5	1
ступени в	2	2
детского мышления	8	2
как и	15	6
понятием ребенка	1	1
тому как	2	1
вниз от	1	1
операций и	1	3
можем представить	1	1
числе и	1	1
в экспериментально	1	1
по законам	1	1
возраста в	2	2
друг друга	4	4
т.е обобщение	2	1
на котором	2	2
потому что	6	22
значения слов	5	1
подойти к	1	1
нуждается в	1	3
что с	4	3
в самом	3	8
только и	1	1
ожидать что	1	1
на том	3	2
развиваются в	1	1
возникает в	1	1
ребенка являются	2	1
мышлении и	1	1
в опыте	1	1
в то	4	6
процесс образования	12	1
и то	2	4
по отношению	3	10
никогда не	4	8
в конкретном	1	1
им в	3	1
этом отношении	3	3
всех этих	2	1
от более	1	3
и в	25	28
все время	2	3
как оно	3	3
так же	17	15
обоих этих	1	1
без всякого	1	1
так что	2	6
при определении	1	1
снизу вверх	1	4
не просто	1	1
ребенок раннего	1	1
самое важное	1	1
из его	1	1
с этими	1	1
последнего времени	1	1
теми или	2	1
и только	2	3
значение в	3	1
ребенка оно	1	1
понятий ребенка	2	14
но не	6	10
только тому	1	2
высшей ступени	1	2
и том	2	2
ключ к	1	2
не в	6	4
лежащих в	3	1
ребенок всегда	1	1
эти функции	1	2
развития ребенка	1	4
для нас	2	2
при анализе	1	1
вопрос в	1	1
для всех	1	2
стадии в	1	1
опираться на	1	1
вюрцбургской школы	1	1
большей мере	1	1
показывают исследования	1	1
этого факта	1	2
есть в	1	3
которое стоит	1	1
на этом	3	4
мы должны	6	3
и через	1	1
мы сказали	1	1
как показывает	2	7
и во	2	1
в понятиях	13	5
в которых	3	2
по существу	1	2
если попытаться	1	1
оба эти	3	3
не могут	4	5
общим понятием	1	1
представить себе	1	3
как с	4	2
же по	1	1
а другой	1	5
являются как	1	1
им и	1	1
без которых	1	1
и до	1	1
в известной	1	1
как она	3	1
школьного возраста	3	3
и отношения	2	3
внутренней связи	1	1
ребенок к	2	1
раз и	1	2
особенностей в	1	1
как это	7	3
для ребенка	10	6
нами в	2	2
в пользу	5	2
речь в	2	2
с этим	4	4
этой стадии	5	2
понятий как	1	1
тех же	1	1
развития понятия	1	2
показали что	4	4
мышление есть	2	1
и с	1	1
восприятия и	1	3
скажем что	1	1
наши исследования	2	1
но это	5	2
другом в	1	2
самое существенное	1	1
смысле слова	2	1
собой с	1	1
скажем только	1	2
весь процесс	6	1
не стоит	2	1
когда он	3	2
не для	1	1
развития ребенок	1	1
образом не	2	1
и хотя	1	1
в ряду	1	2
является одним	1	1
ребенка но	3	1
мышления как	1	2
для этого	2	2
и т.д	5	3
понятий ребенок	1	1
опирается на	1	2
отношений между	1	10
этот момент	2	1
понятием и	1	2
деле не	1	1
с другой	6	2
поэтому мы	1	2
переход в	1	1
понятий от	1	1
и как	5	6
здесь в	1	1
не совпадают	1	4
на прежде	1	2
ребенка начинают	1	2
мы показали	1	1
ступени к	1	6
к осознанию	1	3
понятия в	7	6
так как	12	10
дело не	1	1
того как	3	5
было бы	10	9
единичных предметов	2	3
в чем	2	6
в случае	3	3
к частному	4	2
как бы	10	11
выше в	1	1
в процессе	27	9
мы остановились	1	1
и развития	1	6
мы получили	3	1
этого процесса	9	2
очевидно что	1	3
нам остается	1	2
к развитию	1	2
стороны с	1	1
для мышления	2	1
в глаза	1	1
ребенку в	1	1
дело с	3	2
прежде всего	4	2
точки зрения	6	13
не мог	4	1
выводу что	4	1
на один	1	1
а с	3	1
понятие является	2	1
вверх от	1	1
тем и	4	3
в новый	1	2
связей и	1	2
он ни	1	1
к овладению	4	1
этих процессов	3	1
о развитии	1	1
отношение общего	1	1
совершенно ином	1	1
у нас	1	2
но и	4	10
связей в	1	1
пути оказываются	1	1
решения задачи	8	1
ступень в	7	5
быть совершенно	1	1
включает в	2	1
именно в	5	4
эти операции	2	1
наглядного мышления	1	1
в очень	1	1
которого является	1	2
ребенок раньше	1	2
в ее	1	1
до сих	1	3
остается в	1	2
ребенку на	1	1
истинного понятия	1	1
решающую роль	4	1
связей между	2	2
нами при	1	1
в зависимости	5	5
мы не	9	6
к исследованию	1	2
чем в	1	2
в детских	1	1
по внешнему	5	1
данной ступени	2	4
ребенка с	3	2
понятий мы	4	3
совершенно так	2	1
мысль что	1	2
мы можем	7	9
при экспериментальном	1	1
во всем	3	1
имеет место	3	2
вещей это	1	1
всего нашего	1	2
в образовании	7	1
от его	1	1
и постепенно	1	1
для данного	1	3
совпадает со	2	1
развития и	1	10
в результате	3	1
уже сейчас	1	1
речи так	1	1
когда ребенок	2	3
похоже на	1	1
не совершается	1	1
с обобщением	2	1
этой точки	2	1
в целом	13	3
комплексами и	1	1
и окружающих	1	1
что эти	3	1
заключается только	1	2
не что	1	1
а не	1	3
считать установленным	2	1
переход от	3	4
обе линии	1	1
этот вопрос	3	3
с этой	3	2
значит что	4	1
с одной	5	1
все что	2	1
показало что	3	1
в этом	14	27
понятий к	1	8
если мы	3	2
время как	4	5
этому возникает	3	1
связи которые	1	1
к высшему	2	1
слово не	1	2
об этом	2	1
точно так	1	1
как происходит	1	1
слово с	2	1
каким образом	1	2
одним из	5	2
связи и	3	3
что мы	7	11
или даже	1	1
прием исследования	1	1
проблеме развития	2	1
том как	1	2
в совершенно	2	2
комплексной системы	1	2
развития не	1	1
идет впереди	1	1
развитие мышления	1	1
оно приводит	1	1
детских слов	1	3
культурного развития	1	1
связь и	2	1
а только	1	2
тех связей	1	1
более высоким	1	2
которые могут	1	1
одна из	2	1
до того	1	3
взрослых и	5	1
же как	6	6
решении задачи	1	1
и связи	1	1
собой и	1	1
из этих	4	3
совпадает с	6	4
против этого	1	1
в детском	4	1
значение для	1	3
известной степени	1	2
этого слова	4	2
задач в	1	1
все это	6	2
мы называем	2	2
определения понятия	1	1
развития именно	1	1
как например	1	1
что ребенок	7	13
возрасте в	1	1
остается еще	1	2
состоит в	3	2
едва ли	2	1
из главнейших	1	1
в качестве	12	4
ведет к	1	1
метод исследования	1	1
же самую	1	2
одного этого	1	1
находится в	2	1
остановились на	1	1
понятий для	1	3
по своей	7	3
могли бы	11	9
детском возрасте	2	1
взрослым в	1	1
мы говорили	4	1
не требует	1	1
их в	3	1
исследование является	1	1
показывает исследование	2	6
хотя и	2	3
самом начале	1	4
от общих	1	1
ребенка она	1	2
не способен	1	1
заключается в	9	7
развитии ребенка	4	2
и другое	5	2
тот момент	1	1
и слово	3	1
что оно	4	7
например в	1	4
что исследователи	1	1
обозначить как	1	1
ребенок знает	1	1
то же	2	7
приходит в	1	1
этот факт	1	2
словесного определения	1	2
это предположение	1	1
путем овладения	1	1
там ребенок	1	1
том или	1	1
идет развитие	1	2
постановка вопроса	1	1
нечто принципиально	1	1
что переход	1	2
чем мы	1	1
значению слова	3	1
мы могли	9	12
к изучению	2	1
из признаков	1	1
искусственных понятий	2	1
является не	2	2
своего развития	3	4
бы сказать	3	2
которые не	4	1
этом смысле	2	2
что обе	1	1
что нам	1	2
этом и	2	1
свои собственные	1	1
психологической природе	2	2
понятия без	1	1
имели возможность	4	2
начиная с	1	1
в одном	2	2
в свете	2	5
можно считать	3	1
все основные	1	2
принять во	1	2
ребенок в	1	7
предмета к	1	1
целом все	1	1
в опытах	1	4
не обнаруживает	4	2
не станем	4	2
что мышление	1	3
этом исследовании	1	1
что же	1	1
в себя	3	3
стоят в	1	2
только что	2	2
но этот	1	1
и центральной	1	1
в такой	1	2
противоречии с	2	1
и их	3	1
на известной	1	1
мы видим	3	7
причиной того	1	1
с прежним	1	1
несомненностью что	1	1
от общего	1	2
в любом	1	2
каждого отдельного	1	3
случае в	1	1
утверждает что	1	1
но мы	1	3
понятия но	3	1
вопрос о	1	5
понятий предполагает	1	1
понятий которые	1	4
в которой	1	7
одной и	2	3
развития мышления	5	1
которой он	1	1
связь вещей	2	1
что это	5	1
вопрос об	2	1
говорили что	2	1
линии пересекаются	1	1
два процесса	1	1
и которое	1	3
связей которые	1	1
что он	6	18
не идет	1	1
развитие этих	1	1
речевого мышления	5	1
данном случае	1	1
экспериментального анализа	3	1
том числе	1	1
но они	2	1
что они	10	2
возникающее в	1	1
развитие тех	2	1
через него	1	1
этим самым	1	2
каждое отдельное	1	1
понятий таким	2	1
к жизни	2	4
в нем	2	7
ничего принципиально	1	1
говоря в	1	1
по сравнению	4	15
ребенок образует	1	1
должен быть	1	1
которых мы	2	2
нашего мышления	1	2
во всех	1	4
не говорит	1	1
ее достижения	1	1
чем оно	1	1
в единую	1	1
доходит до	1	1
развития совершенно	1	1
не совпадает	1	2
что и	10	4
один из	6	3
в действительности	1	1
новое что	1	1
уже не	2	1
экспериментального исследования	2	1
то каким	1	1
о природе	1	2
ясно что	2	4
истории развития	1	1
с точки	1	10
отношения к	1	3
в это	1	1
но только	3	2
структуры и	1	2
и навсегда	1	1
в сотрудничестве	1	21
в силу	6	17
к другим	2	11
а по	2	3
уже пройденные	1	1
этом заключается	1	2
мышления вообще	1	1
он в	1	1
речи не	2	1
к этим	1	1
на пути	2	1
пользуется в	1	1
для исследования	1	1
том же	1	5
как их	2	1
представление о	1	1
в сущности	1	7
различие между	1	2
предметов и	4	1
всех высших	1	1
или иной	3	1
для возникновения	3	2
школьном возрасте	1	8
развития чем	1	1
с ней	3	3
другие авторы	2	1
понятий на	2	4
речи ребенка	4	2
и здесь	2	3
мышления это	2	1
своей психологической	2	1
понятия и	3	10
который позволяет	1	1
с другими	2	2
самого начала	6	7
пункта мы	1	1
и по	5	3
существенным отличием	1	1
на каждой	2	11
развития является	2	2
но в	1	5
благодаря этому	6	1
это мы	2	3
приводит нас	3	1
не имеет	1	6
связь по	1	1
с каждой	1	1
постараемся выяснить	1	1
в отличие	6	1
и понимания	1	1
у детей	2	1
чем слово	1	1
сих пор	1	3
была в	1	2
интеллектуального развития	1	1
между ними	3	7
от одного	2	1
понятия а	2	2
тем не	5	1
мышления в	17	5
конце концов	1	1
животных и	2	2
станет ясно	1	1
которого он	1	1
всегда имеет	1	1
при этом	5	3
того что	10	24
в нашей	2	3
и там	1	2
том что	20	19
к значению	1	1
и частного	2	2
каждой возрастной	2	1
но что	1	4
у него	1	2
связи между	5	6
внимание на	2	2
видели что	3	3
в ряде	4	1
в другом	1	2
что иное	1	1
эти последние	2	2
в этих	2	2
все основания	1	1
ребенка вместе	1	1
отношения между	5	4
в арифметическом	1	1
становится возможным	2	5
отличное от	1	1
лежащие в	1	1
основной факт	1	1
лежит не	2	1
мышления мы	3	1
образования понятий	45	2
мышление не	1	1
задачи как	2	1
в котором	3	2
понятий в	6	12
собственном смысле	6	1
не представляет	2	1
для него	5	6
мог бы	4	3
сам по	1	1
зависят от	1	1
того же	6	7
которое является	1	1
понятия развиваются	2	1
только по	1	4
с мышлением	3	2
мышления ребенка	7	1
который определяет	1	1
он имеет	2	2
представлениями и	1	1
не приходится	1	1
с данным	2	1
ту же	1	3
пути развития	3	2
как понятие	1	2
свою очередь	2	1
это означает	1	3
в понятии	5	4
на данной	2	4
входит в	5	1
возрастной ступени	3	2
поздно приходит	1	1
ни на	2	1
как показал	2	1
оно не	2	4
ему в	1	1
условиях развития	1	1
он усвоил	1	1
но все	2	1
мы увидим	4	1
с трудом	1	1
связь между	4	4
перехода от	1	9
вызвать в	1	1
все три	1	1
можно было	6	7
в генетическом	4	1
в дошкольном	1	3
внешнему виду	5	1
говорит о	1	1
и это	4	1
теоретический вопрос	2	1
ту мысль	1	1
пункту к	1	1
понятий это	1	1
в этот	1	1
и тем	1	5
этой области	1	2
речи но	2	1
в экспериментальном	4	1
в тот	1	1
понятием по	1	1
не об	1	1
предметов так	1	1
мышления этот	1	1
друг к	1	3
экспериментальном исследовании	1	2
столько на	1	1
бы схематически	1	1
что дало	1	1
в связи	6	2
строится на	1	1
ничего общего	3	1
