2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram
ребенок не	1	1
никто не	2	1
на этот	1	2
и о	2	2
жизни и	2	1
такое толкование	3	1
ему и	1	1
также на	1	1
после того	2	4
для чего	1	1
этого он	1	1
как можно	1	1
неузнанный герой	1	1
в них	6	3
стоит на	3	1
становится понятным	1	1
указать что	3	2
этнографические материалы	1	1
но тем	2	2
объяснения в	1	1
и так	2	2
если кто	1	2
очень мало	1	1
не может	4	14
следующим образом	3	3
о связи	4	1
и за	1	1
интересный случай	1	1
из которого	2	1
связано с	4	3
верный признак	1	1
если не	2	4
они показывают	1	1
в несколько	1	1
мы видели	13	7
с матерью	2	1
там где	7	5
эту задачу	1	3
но тут	1	1
аф вар	1	4
в пермской	6	1
вместе с	9	7
говорит ему	1	2
пребывание в	4	2
по тому	1	1
в лесу	26	2
в том	9	7
мы знаем	2	2
часто происходит	1	1
манипуляции с	1	1
герой уходит	1	1
сказки о	2	1
обряде инициации	2	1
такие случаи	1	2
происходит в	2	3
та что	2	1
женится на	6	2
в его	3	1
только у	1	1
рассмотрим еще	1	1
пусти меня	1	2
вступить в	3	1
как они	1	1
и другим	1	1
не входит	1	1
надо сказать	1	1
как при	1	1
царь не	1	2
на стол	2	1
в связи	3	2
о том	3	9
мне на	1	1
от того	1	1
русских сказках	2	2
см в	2	1
живет в	5	1
отношение к	4	5
возможно что	6	3
этот мотив	5	3
его не	3	2
есть ли	2	1
перед тем	1	1
в знак	2	1
хотят его	1	1
не сохранила	2	1
или птицу	1	1
на то	1	3
происходит иначе	1	1
в животное	3	1
нет или	1	1
от такого	1	1
большинстве случаев	2	1
случаи когда	4	2
имеется в	1	2
материалов по	1	1
сказках о	1	1
есть некоторые	2	1
мы и	1	1
можно проследить	3	1
у фрэзера	1	1
и наоборот	1	1
для этой	1	1
в некоторых	5	1
свое лицо	2	1
frazer неи	1	1
похищена или	1	1
как мы	8	3
не все	6	3
как я	1	1
ее отца	1	2
своими товарищами	1	1
женщины в	1	1
по мере	1	1
уходит на	1	2
известно что	2	2
может быть	11	14
некоторые черты	1	2
случаях когда	1	4
в каких	1	2
и его	4	3
в одной	3	2
не можем	1	2
и вне	1	1
пойду за	1	1
на ту	1	2
касается не	1	1
это означало	1	1
черта ее	1	1
приведенных примеров	1	1
с сыном	1	1
персонаж а	1	1
мужа в	3	1
вовсе не	2	4
она не	4	2
героя не	2	1
есть не	1	1
на брак	1	1
другие и	1	1
к ним	1	2
или наоборот	2	1
сивко-бурко здесь	1	1
его от	1	1
поставить вопрос	2	1
этого мотива	4	5
и иногда	1	1
что герой	3	12
с тем	2	1
а после	2	2
какую роль	1	1
он приобретает	1	1
на смену	4	1
прослеживается в	1	1
который в	1	1
сказка и	2	1
я не	3	1
из этого	1	1
такое положение	1	2
на свадьбе	7	1
по всему	1	1
в отдельности	1	2
в баню	1	1
и сад	1	1
что обряд	1	1
на той	1	1
здесь не	3	2
как указано	2	1
во многих	2	2
направление в	1	1
и вступает	1	2
этот дом	4	1
и было	2	1
не сам	1	1
к которой	1	2
и связь	1	1
другой версии	2	1
достаточно чтобы	2	1
сказке она	4	2
она в	1	3
тот же	1	2
из материалов	2	1
и действительно	2	1
сказать что	3	2
русской сказки	1	1
это конечно	1	2
же мы	1	1
со стороны	3	2
таких примеров	2	1
природой в	1	1
это делает	2	1
вы не	1	1
о м	1	2
тем как	1	1
нет ли	1	1
у ворот	1	1
жениха или	1	3
в таком	1	1
несомненно что	2	1
том свете	2	1
в частности	5	1
что здесь	6	7
перед ним	1	1
где живет	1	1
очень ясно	1	2
показывает что	5	8
герой здесь	1	1
свою жену	3	1
здесь можно	6	2
ответ на	1	6
и даже	2	3
что яга	2	1
и тем	1	2
всей той	1	1
то это	2	5
с ними	3	1
приведем еще	1	1
только в	4	6
в полночь	1	1
богов и	1	1
в этой	5	1
означало бы	2	1
другой стороны	7	8
гл ii	1	1
говорит теперь	1	2
со своими	2	1
два типа	2	1
с того	2	4
отношению к	2	1
ii §	1	1
т е	16	16
после этого	2	3
не могли	1	1
одну деталь	1	1
можно будет	1	1
оказалось что	1	1
бы что	1	1
материал по	2	1
царство в	1	1
то и	6	4
маг в	1	3
которые он	1	1
роли которую	1	2
к этому	7	2
видеть в	1	3
сказках типа	4	1
другой персонаж	1	1
на ней	5	3
и эта	1	2
сказке герой	4	1
но для	1	2
к заключению	1	1
некоторую ясность.<неи	1	1
эта форма	1	3
как в	2	12
героя см	1	1
приема в	1	3
рассмотрим теперь	2	1
они и	3	1
и не	12	4
что у	3	4
мы уже	6	4
есть случаи	2	1
о молодильных	1	1
и та	1	1
выше мы	3	3
лежит в	1	2
всего что	1	1
таким образом	10	7
можно собрать	2	1
также иногда	1	1
по своему	1	1
в связь	1	1
связь не	1	1
если же	1	1
о той	1	1
вместе со	1	2
дворец и	1	3
старшие братья	1	1
и сказка	2	2
тем что	4	6
было у	1	1
на море	1	1
хотелось бы	2	1
уже в	1	3
у худякова	2	1
сказка знает	1	1
в жизни	2	1
такое же	1	2
и цель	1	1
не только	14	21
на другой	2	1
сказочный материал	1	1
он не	5	6
в основном	1	2
в большом	8	1
там же	2	2
сказки это	2	1
все эти	4	2
только путем	1	1
здесь входить	1	1
один пример	1	1
молодильных яблоках	1	1
она должна	1	1
в данном	4	4
для всего	1	1
к королю	1	2
есть и	5	4
совершенно ясно	1	4
и потому	2	1
менее картина	1	1
сказке о	4	3
имеем здесь	1	1
превращаться в	1	1
иногда и	1	1
т д	15	16
всего мы	1	1
всему ходу	1	1
представления о	2	4
девушки в	2	2
дочь в	2	1
и он	2	3
на его	3	2
как на	1	1
именно он	1	1
той роли	1	1
к тому	3	1
нельзя было	1	1
с появлением	4	1
и становится	1	3
ее там	1	1
домой и	1	2
брак с	1	2
утверждать что	2	1
что мотив	1	1
жена его	2	1
в эту	1	1
них и	1	1
перед нами	1	2
к лесному	1	1
как если	1	1
одной стороны	2	5
с браком	1	1
браку но	1	1
раньше чем	3	3
которых они	1	1
в мотиве	1	1
с головы	1	1
ничем не	1	2
жениха и	1	4
из них	7	2
имеем дело	1	1
сам он	1	2
случаях часто	1	1
в америке	1	1
отличается от	1	2
находит его	1	1
и уже	2	1
основываясь на	1	1
после чего	10	2
увидим ниже	3	1
в разных	1	1
по женской	1	1
по себе	1	1
мы рассмотрели	1	1
не менее	5	5
еще не	10	8
совсем так	2	1
магическую силу	1	1
с ним	1	5
так в	6	4
представляют собой	4	5
не могла	2	1
образом мы	2	2
в американских	1	2
на все	2	1
не вполне	6	3
все еще	6	1
имеем в	4	5
обычно герой	1	1
имеются и	2	1
и этим	1	3
жены и	1	1
а в	6	10
засыпает и	1	1
историческое явление	1	1
же можно	2	1
из царства	1	1
и более	2	1
представляет собой	3	4
вырастить и	1	1
в русской	3	5
здесь также	1	1
для героя	1	2
здесь имеем	1	2
эти случаи	3	7
вступлением в	1	1
с тех	1	2
этих представлений	1	1
этому мотиву	1	1
обряд в	1	1
герой также	2	2
и вот	2	1
иное царство	1	2
него и	2	3
в своем	2	1
на которой	1	1
солнца и	3	1
стороны и	3	2
шире чем	1	1
именно такое	1	2
но она	2	1
но этим	1	1
и на	4	2
неи все	1	1
одного порядка	1	1
вплоть до	1	2
он на	2	2
в различных	1	3
ему на	1	1
которые в	1	1
не имеют	2	2
же случай	2	1
выше гл	3	1
герой иногда	1	1
происхождение этого	1	1
сказке в	4	1
от него	2	3
ли это	2	1
этот обряд	2	2
вот тебе	2	3
остановимся только	1	1
она или	2	1
она всегда	1	1
отправляется в	2	1
полночь вдруг	1	1
вообще не	1	2
это весьма	1	1
к сказке	1	2
брачную ночь	1	3
на лет	1	1
царевны и	1	1
превращение девушки	1	1
как и	3	6
не знаю	8	3
должен был	3	2
потому что	3	9
свою дочь	1	5
друг друга	6	2
случай не	2	1
в царстве	1	2
из леса	1	1
а то	2	1
на том	3	2
по этому	1	2
тогда как	1	3
герой запродан	2	1
наших сказок	1	1
будет ниже	1	1
когда герой	2	4
мы еще	3	1
в то	2	2
и то	2	1
по отношению	2	1
никогда не	3	4
становится ясным	1	2
сказки и	1	1
пляски и	1	2
тогда он	1	1
всех этих	2	6
случае это	1	1
можно ли	3	1
враждебное отношение	1	1
и железный	1	2
и в	22	24
связь сказки	1	1
во-первых в	1	1
связаны с	1	2
так же	3	6
русскую сказку	1	1
здесь пока	1	1
случаи показывают	2	1
если здесь	1	2
у афанасьева	1	2
ему дается	1	1
так что	5	3
из земли	4	1
эти братья	1	1
приводят к	1	1
жениха с	1	2
не просто	1	2
с отцом	1	1
а на	1	1
все они	1	1
так как	7	8
и только	1	1
за меня	1	2
но не	7	6
герой в	2	2
легко узнаем	2	1
его за	1	2
необходимо указать	1	1
такой же	2	1
и говорит	9	4
по наблюдениям	1	1
не в	4	9
как будто	2	1
для нас	4	6
посвящения то	1	1
не существенно	1	1
и стала	1	1
туда в	2	1
восходит к	1	2
ступай к	2	1
и дом	1	1
в ином	6	12
худ здесь	1	1
есть более	1	1
если ты	1	1
большом доме	6	2
мы должны	7	4
мост к	2	1
дворец к	1	1
в которых	2	1
материалах можно	1	1
яга и	1	1
аф неи	5	4
им и	1	1
вопрос что	1	1
а она	2	4
неи здесь	2	3
на нее	3	1
указывалось что	1	1
же идет	1	2
и невредим	1	1
за что	1	1
как она	1	1
этого можно	1	1
непосредственной связи	1	1
не совсем	3	2
и возвращается	2	2
в таких	1	2
как это	4	2
великий маг	1	1
что этот	1	2
с лесом	1	1
с этим	8	2
лет в	4	1
в афанасьевской	1	1
дом и	4	1
бросил в	1	2
и с	4	1
материалах по	1	1
имеет еще	1	1
предположить что	7	3
больше чем	1	1
но это	3	3
от отца	1	4
неи в	8	1
в него	2	1
лесном доме	3	1
под влиянием	1	1
это в	1	1
здесь отражает	1	1
друг другу	2	1
сказкой и	1	1
вступления в	6	1
нет необходимости	1	2
дело конечно	1	1
другие сроки	1	1
знаем что	2	3
ее в	3	3
тех случаях	1	4
же в	2	1
исторической действительности	2	1
в брак	14	4
он невидим	1	1
так часто	2	1
конечно не	1	2
поставлен вопрос	2	2
это сходство	1	1
можем предположить	4	1
более поздняя	1	3
тут же	1	1
для этого	1	1
и вновь	2	1
с тобой	2	1
это не	6	10
к свадьбе	1	1
она отражение	1	1
определенные маски	1	1
образом и	2	1
должны считать	1	1
этой сказки	2	2
с другой	7	9
некоторое время	3	1
и др	2	2
он все	3	1
а если	3	2
и как	3	1
на небе	1	2
а герой	1	1
неи иногда	1	2
здесь в	1	1
последний случай	1	1
но он	4	2
в брачную	1	3
далеко не	3	1
уже знаем	2	3
дает волшебный	1	1
это значит	1	2
было бы	3	2
материалов видно	1	2
вот у	1	1
того как	1	3
в чем	3	5
зверей в	1	1
что такое	1	2
как бы	1	4
видели как	3	1
здесь и	2	2
а ему	1	1
этого обычая	1	4
в лесном	4	1
живет с	1	1
и мертвые	1	1
в греческих	1	1
дело с	2	1
за тебя	1	2
прежде всего	3	2
указывает на	1	1
точки зрения	2	4
себе и	2	3
но далеко	1	1
не мог	2	1
должно было	2	2
этого мира	1	1
в поиски	1	1
материалах которые	1	1
тем и	1	1
поздним и	1	1
по которому	1	2
самый акт	3	1
иной мир.<неи	1	1
и новые	2	1
видно что	2	5
мы понимаем	1	1
но и	12	11
но есть	2	3
к своему	1	1
дом мы	2	1
и видит	1	1
на небесах	1	2
смысл этого	1	1
в ее	1	2
и пытается	1	1
худ неи	2	2
до сих	5	2
не знает	1	1
е с	1	1
жить в	3	2
себе лицо	1	1
где оно	1	2
и дело	1	2
пребыванием в	2	3
мы не	1	4
в бане	2	1
у которых	1	1
том чтобы	1	3
в большинстве	1	1
пр аф	1	1
одной из	1	4
брачные отношения	1	1
сказках где	1	2
играют в	1	1
героя с	2	1
в виде	2	1
теряет свои	1	1
мы можем	6	4
северной америке	1	1
во всем	1	2
уже выше	2	6
героя и	1	5
и уносит	1	1
нашего материала	1	1
три ночи	3	1
царства.<неи в	1	1
превращаются в	1	1
здесь мы	5	5
позволяет дать	1	1
но эти	1	1
герой ее	1	1
мы рассмотрим	2	3
это происходит	1	3
более поздним	1	2
власть над	4	2
афанасьевской сказке	1	1
из способов	1	1
выше указывалось	1	1
этой точки	1	3
ж ст	5	1
своего мужа	2	1
стоит в	2	2
в целом	3	1
что за	1	3
на войне	1	2
для объяснения	1	3
окна царевны	1	1
не хочет	1	1
землю и	1	1
он находит	1	1
что не	2	2
во второй	1	1
мотива с	1	1
и пр	11	1
в белый	3	1
был единственный	1	1
с большим	5	1
а не	6	8
русской сказке	2	5
тех пор	1	1
этот вопрос	2	2
с этой	1	6
с одной	2	5
если это	3	2
все что	3	1
в этом	17	12
большого дома	3	4
еще яснее	1	2
видит что	1	1
более ясно	1	1
часто встречается	2	1
превращается в	3	3
с дочерью	1	2
два способа	1	1
время как	2	2
со своей	1	2
аф в	1	1
и возвращение	1	1
об этом	1	6
в доме	12	1
точно так	2	2
неи кроме	1	1
именно так	2	1
американских мифах	1	1
в образе	1	3
к отцу	2	2
по другим	1	1
одним из	4	1
что мы	1	3
в некотором	1	1
еще больше	1	1
и ее	3	2
или даже	1	2
начинается с	1	4
на столбах	6	1
видно и	1	2
или их	1	1
в иной	1	2
цел и	1	1
из-за этого	1	1
попадает в	11	2
но по	3	2
в тех	2	5
сказка сохранила	2	2
этому противоречит	1	1
не видят	1	2
сказке правда	1	1
ключи от	1	1
связь и	2	1
до того	1	1
герой отправляется	1	1
одна из	2	7
в материалах	1	2
же как	2	4
из этих	3	3
очень много	2	2
можно предположить	1	2
дальше что	1	1
пищу для	1	1
возвращается домой	3	2
в первую	1	7
кагаров в	1	1
все это	1	8
задач в	1	4
один день	1	1
состоит в	3	1
в качестве	2	3
сказке но	2	1
в один	1	2
и есть	2	1
дом но	1	3
находится в	4	1
самом деле	1	1
и учит	1	1
обращается к	1	3
объясняется что	1	1
если я	3	1
отсюда же	1	2
за этими	1	1
об этой	2	2
наш царь	1	1
хотя и	2	3
показывает связь	1	1
не самому	1	1
но конечно	2	2
он засыпает	1	1
только на	2	2
из особенностей	1	1
они не	4	2
например в	2	3
кто в	1	1
где он	1	1
к тебе	1	1
с брачными	1	1
то не	2	4
то же	6	8
с начала	1	1
бы для	1	1
приходит в	3	1
при помощи	3	3
произошло некоторое	1	1
здесь это	1	1
героя в	1	1
другими словами	1	2
собственно заставляет	1	1
дает ему	1	2
его на	2	2
девушка в	1	1
связана с	3	1
не будет	1	2
которые не	1	2
начала сказки	2	1
то чего	1	1
брачного возраста	1	1
здесь все	1	1
что нанесение	1	1
этим же	2	1
не дает	2	1
этого нет	1	1
здесь герой	3	6
русская сказка	1	3
характерно что	1	2
начиная с	1	1
в исторической	1	1
случай мы	2	4
кто бы	1	2
в свете	5	3
а так	1	1
в женщину	4	1
что отец	2	2
страх перед	1	1
или не	2	1
с собой	2	7
что же	1	1
ином мире	4	5
но этот	2	1
и остается	1	1
и ступай	1	1
белуджские сказки	2	1
она живет	1	1
вопрос почему	1	1
и их	1	1
мы видим	8	10
при вступлении	1	1
а кто	1	1
что сказка	5	4
царство и	1	2
во дворец	2	1
в работе	2	1
мужа на	3	1
ее от	1	1
случае в	2	1
кости и	1	2
вопрос о	2	3
ней жениться	2	1
не всегда	4	4
не хотят	1	1
к нему	5	7
покрывают друг	1	1
солнцем и	1	2
уже рассмотрена	1	1
можно сказать	2	1
этому вопросу	1	1
в черный	2	1
которой он	1	3
ничего не	6	5
неи эти	1	2
ее на	1	4
что он	9	21
что по	2	2
брак и	1	2
герой находит	1	1
неи эта	1	1
данном случае	3	3
и тот	1	2
если он	2	3
но они	2	3
что они	8	3
к этой	1	1
в нем	9	6
во время	6	6
в других	4	4
хитрая наука	1	2
эти представления	1	1
герой по	1	1
не говорит	1	1
в дальнейшем	4	3
в три	2	1
в книге	1	1
у ево	1	1
или по	5	1
е мы	1	1
один из	5	7
что и	9	8
уже не	7	2
и поэтому	1	1
с солнцем	1	2
народных сказках	1	1
ясно что	1	1
в сказках	9	4
должны были	3	3
с точки	1	1
не раз	2	1
д или	1	2
быть поставлен	3	2
можно только	3	1
к себе	1	3
в силу	2	2
тех материалах	1	1
исходит от	1	1
четыре дня	1	1
человек и	1	1
он в	1	2
у квакиутл	1	2
между прочим	3	3
к царю	1	1
дочери и	2	2
с комплексом	3	1
представление о	3	3
в обряде	5	3
семь лет	1	1
хотя бы	1	1
этот случай	8	9
нем герой	1	1
царь и	2	2
что делалось	1	1
волшебный помощник	2	3
у ней	1	1
отдал ему	1	2
все тебе	1	1
с ней	6	3
предполагать что	1	1
волшебное зеркало	1	1
и здесь	7	12
обычно не	1	1
см и	2	2
коня и	1	1
или в	11	8
и по	1	3
волос и	1	1
но в	10	5
эту связь	1	1
для нее	2	2
в женщин	3	1
а я	2	1
не имеет	2	4
могла бы	1	1
на могиле	4	1
и умер	1	1
своего рода	1	4
связь эта	1	1
пришел к	1	1
сих пор	5	3
и сам	1	1
аф если	1	1
тем не	5	4
он приносит	1	1
этой связи	1	1
ее с	1	1
а именно	4	6
мы легко	1	1
при этом	2	4
того что	5	6
и там	4	2
том что	8	10
но уже	1	1
другие формы	1	1
у нее	2	2
у него	3	10
в ней	2	1
видели что	4	1
и она	3	3
герой попадает	3	1
в другом	2	1
что ты	4	1
что иное	3	1
в нее	2	1
она и	1	1
в этих	11	13
лицо совершавшее	1	1
к змею	1	1
отец девушки	1	1
тех которые	1	1
еще как	1	1
мотива но	1	1
иногда этот	1	1
и также	1	1
у героя	1	2
такая форма	2	1
найти много	1	1
образом на	1	1
в котором	2	2
помощник героя	1	4
ни одной	1	1
что его	1	2
совершенно то	1	2
узнает своего	1	1
начало сказки	1	1
на голову	5	1
этому же	3	1
в народных	1	1
не объяснено	1	1
с пребыванием	2	3
говорилось выше	2	1
приведем несколько	1	1
он имеет	1	1
на себя	2	2
ту же	2	1
что собственно	1	2
к ней	4	2
вступает в	3	3
находит что	2	1
однако это	3	1
сказка здесь	6	3
я пришлю	1	1
он стоит	2	1
видим что	4	3
входит в	1	1
ее искать	1	1
сказке сивко-бурко	1	1
песни и	1	1
его дочери	2	2
нанесение клейма	1	1
м фрейденберг	1	2
вот здесь	1	1
но все	2	4
мы увидим	3	6
свое существование	1	1
только те	1	1
а также	2	1
о ней	2	1
что это	1	6
можно было	1	1
при смерти	1	1
еще некоторые	1	1
здесь явно	1	1
говорит о	1	2
и это	2	2
находятся в	1	1
до посвящения	1	1
очень красивой	1	1
сюда же	2	2
в этот	2	1
помощи которых	1	1
с другим	1	1
же не	2	1
посвящения и	6	1
здесь имеет	1	1
я все	1	1
почитали за	1	1
толкование и	1	1
только одна	1	1
и другие	4	9
еще более	2	1
жениха еще	1	1
и герой	2	3
когда его	2	1
почему в	3	1
от них	3	1
каким-то образом	1	1
не с	2	1
который был	2	1
еще тем	1	1
приходит к	1	3
лесной дух	1	1
отца от	1	1
обряда в	2	1
почти всегда	1	2
