2gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram
и не	12	8
понятий но	1	3
со всеми	2	3
лежит в	2	1
таким образом	19	25
по своему	3	4
ребенка раньше	1	1
из истории	1	2
связанные с	6	1
тогда когда	5	8
имеет свою	3	1
тем что	5	7
одно и	1	6
и мышления	1	3
возможностей в	1	1
смысле этого	1	7
приходят к	1	1
области развития	1	1
все эти	4	5
в данном	1	2
сознании ребенка	1	3
мышления а	3	3
этого взгляда	1	1
детских понятий	12	17
ребенок употребляет	1	2
с самого	5	1
о пути	1	1
основе этого	2	2
в одинаковой	2	2
нашему мнению	1	2
и того	3	5
на его	2	3
как известно	4	3
образование понятий	1	5
языка в	1	1
перед нами	1	5
говорили выше	1	3
особенностей мысли	1	1
которых лежит	1	1
деле если	1	1
этими двумя	2	2
отличается от	1	2
абстрактное мышление	1	3
не наоборот	1	1
же невозможно	1	1
целым рядом	1	1
мысли взрослых	2	1
по типу	2	2
слов и	2	1
и научные	1	1
следующем виде	1	2
своей природе	3	1
слово цветок	1	1
никаких оснований	1	2
с первого	1	3
в своем	5	4
стороны и	2	2
одного из	1	1
в нашем	1	4
от спонтанных	1	1
оно было	1	1
как тень	1	1
которое дает	2	2
анализа и	1	2
не являются	1	3
групп понятий	1	1
мы никогда	1	1
детского мышления	4	24
как и	8	9
собой в	1	1
для пиаже	1	1
должен был	1	1
является признание	1	1
мере своего	1	1
на котором	1	2
i ступени	1	1
мы исчерпали	1	1
на более	1	2
и в	16	20
обоих этих	5	1
спонтанных понятий	7	10
для овладения	1	1
но не	10	3
одновременно с	1	3
частности научных	2	2
речи то	2	1
процесс а	1	1
для нас	1	4
понятий вообще	1	1
в ином	1	2
по существу	3	3
только два	2	1
что следовательно	3	2
в житейском	1	1
рабочей гипотезы	1	7
образованию понятий	1	1
с этим	3	5
план в	1	2
но это	3	1
возвращает нас	1	1
процесс развития	2	13
и образование	1	1
различие в	1	3
когда он	2	3
и обучения	3	1
ее в	3	1
расхождение между	1	2
знаем что	1	1
вообще в	1	1
же в	2	1
и развитием	14	2
и попытка	1	1
ребенка но	4	1
согласно которому	1	9
по сходству	1	1
устанавливает что	1	1
это не	4	5
поэтому мы	1	1
здесь в	1	1
а если	1	1
понятий от	2	1
в равной	1	3
но он	7	1
понятия в	3	8
должно быть	8	3
и совершенно	1	1
того как	5	2
это значит	5	2
изучение развития	1	1
понятие но	1	1
сходными между	1	1
бы нам	1	1
нам остается	1	1
для мышления	1	1
понимал что	1	1
казалось бы	4	1
прежде всего	3	2
указывает на	2	2
являются именно	1	1
самым характерным	1	1
тем и	1	1
и новые	1	1
шаг за	1	1
ступень в	3	3
ребенка есть	1	1
на любой	1	1
в зависимости	2	1
из исследований	1	1
сложные и	1	1
развития они	1	1
слов которые	1	1
мысль что	4	1
в образовании	2	7
в результате	4	8
когда ребенок	3	2
ином отношении	1	1
обучением и	12	2
большей степени	1	1
не что	1	1
хотим в	1	1
с этой	4	4
и подобно	1	1
мы попытались	1	1
когда это	1	2
этого вопроса	3	2
противоположные тем	1	1
в совершенно	2	3
будем иметь	1	1
просто усваиваются	2	1
а только	4	3
и таким	1	1
психологии процесс	1	1
что хотя	1	1
умственное развитие	2	3
пониматься как	2	1
совпадает с	2	1
значение для	2	1
в первую	1	4
оба понятия	1	1
что ребенок	11	12
и есть	7	1
самом деле	3	7
другом не	1	1
совершенно иных	1	1
например в	1	1
он заключается	1	1
они возникают	3	2
то же	8	16
этот факт	1	1
ее из	1	1
не повторяет	2	1
развития это	2	1
происходит нечто	1	1
мы могли	7	9
своего развития	6	10
знания о	1	1
что нам	2	1
значение и	1	1
на другие	1	1
далее в	1	1
истинных понятий	1	3
всем протяжении	2	2
уровнях развития	1	1
мы видим	4	10
представляется нам	1	4
такие же	1	1
является действительно	1	1
но мы	5	1
развития мышления	1	1
точку зрения	1	1
не идет	1	1
установить что	2	2
знаний и	1	2
своих понятий	1	1
иметь возможность	1	1
в научном	3	1
эти процесса	1	1
между его	1	1
один из	1	3
объяснить нам	1	1
в действительности	3	5
и поэтому	2	3
экспериментального исследования	3	3
ясно что	1	2
истории развития	1	11
с точки	9	11
ходе развития	2	5
мышления вообще	1	1
чем перейти	1	1
к этим	1	2
сущности они	1	1
же мере	5	1
вверх и	1	1
школьное обучение	3	4
понятия и	2	9
форм мышления	1	2
при установлении	1	1
но в	6	3
благодаря этому	2	1
это мы	2	2
не имеет	4	2
сих пор	3	1
у детей	2	1
и составляет	4	1
тем не	1	1
исследования является	1	2
ребенком с	1	1
собственной мысли	5	2
развитии детских	1	2
ребенка о	1	1
о которых	1	1
этому возрасту	1	1
а потом	1	2
образования понятий	1	19
но прежде	1	1
представление об	1	1
логического предела	1	1
для него	5	2
пиаже и	2	1
т.д и	2	1
он имеет	3	2
свою очередь	3	2
житейские понятия	1	2
можно было	5	6
со всей	1	2
и это	1	2
мы его	4	2
в тот	2	1
и понятие	1	3
ничего общего	3	3
развития понятий	1	13
среднее место	1	1
понятие на	1	1
в состоянии	4	1
еще долгое	1	1
прав когда	1	1
могут совпадать	1	1
образования понятия	2	5
самой себе	2	1
том виде	1	2
еще и	3	1
и от	2	3
переходе от	1	2
в одном	3	1
на который	2	1
иное как	1	1
той же	4	6
от развития	5	2
может иметь	2	1
нигде не	1	1
лежат в	1	1
процессе собственного	1	1
в начале	1	2
друг от	4	1
друг с	7	7
этих двух	3	1
как только	1	2
и больше	1	1
как правило	1	1
в той	6	2
не усваиваются	1	2
на этот	4	3
интеллектуальные функции	1	1
что эта	3	3
если даже	1	1
предполагает наличие	2	1
может стать	1	2
самый характер	1	1
процессом не	1	1
понятия не	3	7
если не	1	2
состоит не	1	1
развивается и	1	1
мысли от	2	1
в том	18	42
мы знаем	3	1
цветок чем	1	1
происходит в	2	1
внутренние и	1	1
в школе	6	4
с развитием	2	1
и т.п	1	2
идет от	2	1
возникает как	1	1
на всем	2	2
процессов в	2	1
как они	3	4
если принять	1	1
внутренних и	1	1
от того	3	3
понятия с	3	1
для детского	2	1
понятие в	2	8
на вопрос	5	1
эти особенности	1	1
ряду с	1	1
развитие есть	2	1
путем простого	2	2
что между	4	1
что понятия	1	3
детского сознания	2	1
как мы	10	13
в деле	1	3
логических операций	1	1
ребенок конечно	2	1
мысли но	3	1
в сфере	5	1
вне определенной	1	1
и обратно	1	1
как его	1	1
совершенно других	1	1
в отношении	9	10
ребенка не	3	7
мышления является	1	3
в виде	1	3
отношением к	2	1
эта теория	4	1
является чем-то	2	1
и неспонтанных	2	2
место на	1	1
нас интересует	2	2
понятиями и	1	1
понятием которое	1	1
и связь	1	2
всякую возможность	1	2
тот же	5	9
со стороны	1	3
как он	6	4
процесса в	3	1
и между	2	6
понятия мы	1	4
уже на	2	1
наталкивается на	1	1
проблемы в	1	1
этой новой	1	1
от конкретного	1	1
повторяет пути	1	1
в своих	2	1
обучения и	19	6
речи мы	3	1
мышление ребенка	3	3
их развития	5	5
которая заключается	1	1
мысль ребенка	4	1
развития у	1	1
думается нам	1	2
книге и	1	1
неизмеримо более	1	3
детской мысли	12	17
ребенка и	4	9
уже в	1	6
отношениями которые	1	1
мысли ребенка	4	3
те и	1	9
ребенка в	5	4
вся теория	1	1
в истории	2	10
что всякое	1	2
ребенка это	1	2
также с	1	2
и потому	2	1
экспериментальный анализ	2	3
это обстоятельство	1	1
объяснения этого	1	2
и он	1	2
и другими	2	1
мы постараемся	2	2
более сложные	2	2
которые они	1	1
развитие ребенка	3	3
на основе	2	10
понятиями в	2	2
заставляет нас	1	1
за шагом	1	1
и те	1	4
этому и	1	1
из них	2	4
возрасте и	2	1
с другом	7	7
исключает всякую	1	2
в области	12	4
пиаже признает	1	2
у ребенка	9	13
одного и	3	6
и внешних	1	1
не менее	3	3
переходит к	1	1
еще не	4	2
знает что	2	3
привести к	1	2
представляют собой	2	1
же самое	4	7
но на	1	1
в конце	1	1
на все	5	3
активности детской	2	2
оказываются сходными	1	1
тех или	1	1
психологические процессы	1	1
представляет собой	7	3
теория приводит	1	1
эти связи	2	1
их место	1	1
которыми он	1	1
с теоретической	1	2
его собственной	1	1
помощью которой	1	1
виде как	1	1
и антагонизма	1	1
спрашивается что	1	1
и на	6	6
в ходе	12	4
к другу	1	1
его мышления	1	1
на которое	1	2
ребенок впервые	1	2
неспонтанных понятий	2	4
спонтанные и	3	1
теории пиаже	3	2
вообще не	4	2
для того	14	5
ступени в	2	6
означает в	3	1
тому как	4	2
по законам	1	2
вывод что	2	1
непосредственно вытекает	1	1
в самом	4	6
совпадать в	1	1
ожидать что	2	2
тогда как	1	2
в то	5	1
никогда не	5	5
полностью подтверждают	2	1
которой они	1	2
явления следует	1	1
это непреложно	1	1
связаны с	1	1
так же	15	11
этого понятия	1	3
и самый	1	1
без всякого	1	1
так что	4	3
приводят к	2	3
пиаже мы	1	1
зрелой мыслью	1	1
которому мы	1	1
не в	6	4
говоря о	1	2
школе и	1	2
самые различные	1	1
и во	1	3
же по	2	2
и пиаже	2	1
с логической	1	3
сказанного выше	2	1
как это	8	9
для ребенка	3	2
нами в	2	4
отношении к	1	1
что этот	1	2
что оба	2	1
в мысли	6	2
исходя из	1	1
одному тому	1	1
для этого	1	1
пиаже который	1	1
и т.д	4	2
мы это	1	1
и тому	2	5
которую мы	2	1
памяти и	4	1
ребенка при	2	1
как бы	5	7
в процессе	13	27
обоих случаях	1	3
и развития	12	6
к совершенно	2	1
выводу что	1	2
а с	2	2
этих особенностей	1	2
уже по	4	1
же что	1	1
неспонтанные понятия	1	8
он может	3	1
оно имеет	2	2
только то	1	1
внимания и	5	1
о понятии	1	1
во внутреннем	1	1
данной ступени	1	2
мы можем	6	5
понятий мы	2	2
имеет место	2	1
от его	1	1
это происходит	2	1
которая в	2	2
и неспонтанные	1	1
не совершается	1	3
этой точки	4	4
может объяснить	1	1
в целом	4	11
что не	1	1
что эти	2	2
существенных чертах	1	1
а не	10	7
неспонтанных детских	1	1
собой не	1	2
значит что	5	2
нас что	2	2
процессов развития	4	1
если мы	7	10
время как	4	1
усваивает слово	1	1
каким образом	1	1
должны возникнуть	1	1
тем которые	1	1
и делает	1	1
одним из	2	2
и ее	1	1
говорит что	5	3
развития не	1	2
понятие от	1	1
резким образом	1	1
одни и	1	3
взаимного влияния	1	1
что обобщение	1	1
нами выше	1	4
путем это	1	1
значений слов	4	1
высшей степени	2	2
по своей	3	6
могли бы	6	9
в целях	1	1
мы говорили	2	3
если в	3	1
показывает исследование	2	1
синонимами в	1	1
и другое	4	1
они не	3	2
что оно	6	4
развитие не	1	1
всей теории	1	1
содержится в	3	1
современной психологии	2	1
пиаже как	5	1
оно может	1	3
на практике	2	1
является не	2	4
основных задач	1	1
связана с	1	2
по пиаже	3	3
что обе	1	1
по способу	1	1
все основные	3	2
принять во	1	1
ребенок в	5	1
является одной	1	1
не станем	2	1
протекает в	1	1
и их	4	1
столь же	2	3
между обоими	5	1
ее от	1	1
их основе	1	1
процессы обучения	1	1
вопрос о	12	1
понятий которые	4	4
в которой	5	3
одной и	1	5
к нему	3	2
мысль пиаже	1	1
этому вопросу	1	2
ничего не	5	1
отношений и	1	3
имеют своей	1	2
самым мы	1	1
как постепенное	1	2
том числе	1	2
понятий друг	1	1
на четыре	1	1
но они	2	2
что они	5	14
понятий таким	2	3
не возникает	1	1
иным отношением	1	2
по поводу	2	1
результатов исследований	1	1
своему значению	1	3
это слово	1	2
речи не	4	2
как ребенок	1	3
том же	1	2
в сущности	13	4
постараемся показать	1	1
между обучением	12	2
более и	1	2
и здесь	2	2
какой степени	1	2
различные предметы	3	2
самого начала	5	1
вопрос для	1	1
и должен	1	1
говорит пиаже	1	1
предмет но	1	2
бывает в	1	1
и внешние	1	1
которым оно	1	1
понятия а	1	3
при этом	4	12
того что	16	10
отношение между	4	1
в форме	1	1
но что	3	3
у него	6	2
процесса развития	2	4
новые и	1	4
что иное	1	1
в этих	3	3
только одной	1	1
долгое время	1	1
естественно что	2	1
в момент	2	1
мере чем	1	1
только по	1	1
мышления ребенка	2	4
житейских и	1	2
пути развития	3	5
с житейскими	1	1
нисколько не	1	2
входит в	1	2
в слове	1	2
обучения как	3	1
что это	1	2
находятся в	2	2
понятия если	1	1
этой области	1	2
и другие	2	9
еще более	5	1
друг к	1	1
на что	1	1
решающая роль	1	1
с которым	1	2
как между	1	1
в настоящей	1	2
применительно к	1	1
вытекает из	3	1
в одну	1	1
пиаже не	1	2
в собственном	1	7
должны предположить	1	1
для другого	2	1
целому ряду	3	1
мы имеем	1	2
процесс что	1	1
ход их	1	1
привел к	1	1
это понятие	2	1
что при	1	2
так и	7	5
составляет в	1	1
это очевидно	1	1
существующих между	1	1
помощью эксперимента	1	1
эти вопросы	1	1
один и	3	7
тем самым	8	7
но как	3	2
связи в	1	1
как для	1	1
области является	1	1
с практической	1	1
что научные	3	6
ребенок приходит	1	2
бы то	1	1
двумя сторонами	1	1
попадают в	1	1
в высшей	2	2
не иначе	2	1
если бы	8	5
к которому	4	3
в обоих	1	3
раньше усваивает	1	1
сложный процесс	1	1
и они	1	1
учит нас	1	3
другие понятия	1	4
как раз	1	1
научных понятий	21	28
развитие его	1	2
что понятие	1	4
что она	2	1
что если	4	2
о чем	2	1
и что	12	8
обучения в	4	2
и самостоятельным	1	1
понятия оно	1	1
и отношений	3	3
которая и	1	1
не находится	2	1
видим таким	1	4
он начинает	1	1
после того	1	1
и притом	1	1
устанавливает между	1	1
понятие как	1	1
понятии в	1	1
место в	1	2
образование научных	1	1
что все	6	3
между этими	1	2
и ставит	1	1
которого мы	1	1
сказать что	13	6
предметов в	1	2
функции в	3	1
вместе с	4	8
виде в	1	2
но развитие	1	1
началу школьного	1	1
относятся к	1	2
является то	2	1
они даны	1	2
мы имели	2	5
понятиями по	1	1
приводит к	7	3
чем он	2	1
опыта ребенка	1	3
моментов в	1	1
сила и	1	1
в самой	1	1
с помощью	10	31
в представлении	1	1
его применяет	1	1
и понятий	3	2
опираться на	1	1
средством для	2	1
как чисто	2	1
относится к	1	1
известно что	1	1
процессе решения	1	1
то в	3	1
и его	3	5
развития в	6	6
с таким	3	3
основе этой	2	1
понятий что	1	1
другим путем	1	2
вопросу о	1	1
в школьном	18	5
не на	3	1
я не	2	1
это есть	4	1
только один	2	1
момента в	1	2
том смысле	1	2
детской речи	2	2
осознать и	1	1
для обозначения	1	1
и наша	1	1
говорит об	1	1
одном и	1	1
одинаковой мере	2	2
закон развития	2	1
в частности	3	5
ребенок научается	2	1
с которой	1	1
к объекту	7	1
и даже	2	1
может не	1	2
вопроса о	3	2
следует сказать	1	1
они относятся	1	1
нет у	1	1
научные понятия	13	14
во внимание	2	1
и тем	3	8
только в	10	10
в смысле	3	4
роли в	1	1
заканчивается а	2	1
как в	5	5
школьного обучения	9	5
но вместе	1	2
мы уже	1	5
в вопросе	2	2
отбрасывающим ее	1	1
тем более	4	1
больше того	2	1
развития но	4	1
всеми остальными	1	1
задолго до	3	1
слов как	1	1
всего процесса	1	1
силу их	1	1
могут иметь	1	1
как уже	3	4
совершенно ясно	2	1
развития детских	1	5
в их	3	12
в себе	1	10
ребенком в	2	3
в большей	1	1
мере опирается	1	1
испытуемого в	1	1
собственного опыта	1	1
к тому	6	6
понятие не	1	1
взрослых не	1	1
развития детской	1	2
интересующей нас	3	4
первый план	1	4
за отбрасывающим	1	1
взгляд на	1	1
и является	3	3
и этого	1	1
целый ряд	1	5
перейти к	3	1
с ним	5	1
совершенно другим	1	2
и которая	1	2
понятий у	1	2
к мысли	4	2
тому что	5	4
и более	3	7
одному и	2	4
шагу в	1	2
слово роза	2	1
понятий с	6	5
ребенка как	2	2
бы чудом	3	1
ребенка мы	1	3
с самыми	1	1
в различных	2	1
которые в	1	4
чудом если	3	1
свет на	1	1
в сложном	1	1
потому что	21	12
возрасте есть	1	1
и то	4	10
что к	1	1
по отношению	12	1
результаты экспериментального	1	1
этом отношении	5	7
которому научные	1	1
все время	1	4
так как	16	10
ключ к	1	4
возникновение новых	1	1
развития ребенка	11	7
даже не	1	1
не означает	4	3
чем это	1	1
развития его	2	3
то как	3	2
этого факта	1	1
на этом	3	3
не могут	4	3
как показывает	4	2
в понятиях	1	15
оба эти	4	1
представить себе	1	2
это расхождение	1	1
до самого	1	1
говорим о	2	1
и отношения	3	2
понятий есть	3	1
из себя	1	1
делает никаких	1	1
этой стадии	1	1
лет в	2	1
понятий как	3	2
и с	3	4
сравнительного изучения	1	1
больше чем	3	1
усваиваются и	1	1
понятия или	1	1
под влиянием	1	2
является невозможным	1	1
это в	1	2
тень за	1	1
каким мы	2	1
мышления как	1	2
также и	1	2
и слабость	1	1
развитии школьника	1	1
этот момент	1	1
понятием и	1	1
с другой	4	12
не совпадают	1	5
и научных	3	4
идет дальше	1	1
мы показали	1	1
в чем	3	3
было бы	10	8
только к	2	3
в первой	2	1
дело с	1	1
в обучении	5	2
путь от	2	2
выше что	1	3
ничего кроме	1	2
в чрезвычайно	1	1
связей и	4	3
предмета и	2	1
у нас	2	1
он что	1	2
именно в	4	3
гипотезы и	3	2
применяет в	1	2
настоящего исследования	3	2
мы не	3	1
по одному	4	3
одной из	3	3
при исследовании	1	1
много общего	1	1
влияния этих	1	1
здесь мы	1	2
развития и	11	3
в неспособности	1	1
быть в	2	1
обучения но	3	1
пиаже нигде	1	1
переход от	7	2
и научного	1	1
с одной	3	9
нет никаких	1	1
закон архимеда	1	1
том как	2	1
для себя	1	1
но по	1	1
лежащую в	1	1
до того	2	1
нашего экспериментального	1	1
понятие из	1	1
же как	7	6
изолированным и	1	1
собой и	1	2
непосредственного опыта	1	1
этого слова	1	11
все это	2	1
состоит в	6	4
в качестве	4	21
одного этого	2	1
в сознании	1	4
находится в	2	1
же самую	1	3
мы будем	2	2
что обучение	9	2
понятия возникают	1	1
развитии ребенка	3	2
что первое	1	1
мыслью ребенка	1	1
своей собственной	1	1
совершенно не	2	3
понятие брат	1	1
этом смысле	1	8
в какой	6	3
который по	1	2
что самые	1	1
нас на	1	1
в себя	3	1
только что	5	4
в такой	5	1
но этот	2	1
и во-вторых	1	1
образом в	2	1
которой он	1	1
причинной связи	1	1
что он	25	6
и тот	3	7
речевого развития	3	1
по сравнению	5	4
связанное с	1	1
операции не	1	1
первую очередь	1	4
что и	3	9
высших форм	1	1
высшая ступень	2	1
но так	1	2
в силу	10	6
представление о	1	1
явствует из	2	1
функции но	2	2
у школьника	2	1
школьном возрасте	19	5
школьного преподавания	2	2
и по	4	1
что процесс	1	2
приводит нас	2	3
подобно этому	1	1
в отличие	2	2
логики и	1	1
на периферии	1	1
в ней	2	2
в свое	2	2
тому чтобы	4	1
смысле как	1	1
что должно	3	1
мог бы	1	1
теории и	2	2
того же	7	9
ту же	2	2
как понятие	1	1
в понятии	1	1
но все	2	1
мы увидим	1	1
в этот	2	1
свое время	2	2
в экспериментальном	1	2
экспериментальном исследовании	1	1
в связи	1	3
когда они	1	1
и тех	1	2
речи и	6	1
в область	2	1
обобщение в	1	1
эпоху в	1	1
из основных	3	4
понятия являются	2	2
понятие и	1	2
каждой отдельной	2	1
общего с	2	1
психологическую природу	1	1
уступает место	1	1
к одной	1	3
из него	1	2
из сознания	1	1
и к	2	5
процесса образования	2	6
в наших	1	2
развивается у	1	1
независимо от	1	1
нашей гипотезы	5	1
то мы	1	1
с более	1	2
то здесь	1	1
научным понятиям	1	1
они имеют	1	1
более сложных	1	2
отражение в	1	2
не как	1	1
в каком	1	2
ступень развития	1	1
никак не	3	2
от обучения	2	1
именно то	1	2
к основному	1	1
должна быть	5	2
в свою	4	2
научного понятия	5	3
заключенное в	1	2
же точно	1	1
ни в	1	3
к одному	2	6
что в	16	19
для объяснения	4	2
в своей	2	7
социализации мысли	1	1
но если	6	1
в основе	8	17
детской психологии	1	1
мы пытались	2	2
настоящее исследование	1	1
процессе развития	4	2
для психологии	1	1
что исследование	1	1
зависимости от	2	2
показал что	3	1
эти три	2	1
выяснить как	1	1
переходит от	1	1
ребенок не	6	2
что сила	1	1
помощью которого	2	2
что на	1	2
до логического	1	1
раз навсегда	1	1
с целым	1	1
наших исследований	6	1
это положение	1	5
мысли как	2	2
только не	3	5
из общей	2	1
принять что	1	1
всеми своими	1	1
же самого	3	2
образом как	1	2
на деле	1	3
не то	4	1
ими тогда	1	1
не может	18	6
следующим образом	1	3
является центральным	1	1
единого процесса	2	1
мы видели	3	6
но который	1	1
и понятием	1	2
мере и	1	1
он должен	5	1
того все	1	1
высшую ступень	5	2
эксперимента мы	1	1
не существует	1	1
о том	8	5
между тем	3	9
совершается в	2	2
за другой	1	1
логической памяти	3	1
то обстоятельство	2	3
в виду	2	3
на то	1	5
ребенка к	4	3
логической точки	1	2
которая не	1	1
мы и	5	2
главным образом	1	1
в детской	1	1
это верно	1	1
на область	1	1
может быть	9	12
ничто не	2	1
что различие	1	1
уже говорили	1	2
и спонтанные	1	1
в тех	1	1
с тем	3	6
на развитие	2	1
который в	1	1
равным образом	1	1
вслед за	2	2
анализу развития	1	1
отличие от	2	2
на которых	1	1
понятий так	1	1
этой теории	5	4
на которые	3	1
и других	1	3
мы хотели	1	1
нас к	3	3
практической стороны	1	2
ребенка на	4	2
в следующем	1	2
показывает что	5	2
того чтобы	17	7
с ними	1	1
в этой	6	3
внутреннего развития	1	4
произвольного внимания	3	1
само по	2	1
высокой ступени	2	1
эта проблема	2	2
существующие между	1	1
всяком случае	1	3
всех исследований	1	1
ошибочный момент	1	2
дальнейшее развитие	1	1
доказательство того	1	1
от нас	1	1
понятий не	2	3
положение что	1	1
во всяком	2	4
основе которых	1	1
неспонтанных и	1	1
понятий и	15	9
строение и	1	1
и после	1	1
в плане	1	1
не только	16	15
он не	8	1
в основном	1	1
говорит он	2	5
тем же	1	4
к целому	3	1
два момента	2	1
спонтанных и	3	3
делает вывод	2	1
его мышлении	1	1
того в	1	1
между ними	1	4
оно является	3	1
что вместе	1	1
понятий чем	1	1
таким же	3	2
исследования и	2	1
понятий должны	1	2
одной стороны	3	9
раньше чем	3	5
теории в	1	1
и для	1	4
что только	2	1
мы в	1	2
подтверждает и	1	2
известном отношении	1	1
его теории	1	1
обстоятельство что	2	3
ступени развития	2	2
ним но	1	1
по себе	7	1
собственного мышления	2	1
не столько	1	1
самый процесс	2	1
понятий может	2	2
что составляет	1	1
а в	3	2
спонтанные понятия	3	2
мы вправе	1	1
в каждом	1	2
одним и	1	3
сказывается на	1	1
не заканчивается	2	1
изучение этих	1	1
как вообще	1	1
не имеют	2	3
от друга	4	1
имеют ничего	1	1
с которыми	2	1
с несомненностью	2	1
со счетов	1	1
в следующей	1	2
житейских понятий	6	9
мы относим	2	1
и мышление	3	3
при переходе	1	1
совпадают с	1	1
обобщения или	1	1
числе и	1	2
нуждается в	1	1
что с	5	4
смысле что	1	1
процесс образования	1	12
внешние условия	1	1
умственного развития	6	8
к действию	1	1
благодаря тому	1	1
должна явиться	1	1
и только	1	4
определенной системе	2	3
такой же	4	2
формы мышления	1	3
лежащих в	1	2
эти функции	2	1
при анализе	2	2
стадии в	2	2
мы должны	8	11
формы мысли	1	1
себе этот	1	1
мыслит в	2	3
научных и	4	2
как она	3	1
школьного возраста	12	2
и житейских	4	2
в центр	3	1
ребенок к	2	1
второй ошибочный	1	1
этим понятием	1	2
показали что	7	4
имеет еще	1	1
предположить что	2	1
смысле слова	1	1
не делает	1	1
ребенок или	1	1
процессе обучения	5	4
правилом для	1	1
они являются	1	7
опирается на	4	2
настоящей книге	1	1
образом и	1	1
и как	3	9
сущности говоря	4	1
оказывается в	1	1
образования научных	1	3
пиаже говорит	1	1
говорили прежде	1	1
отношения но	1	1
распадается на	1	1
точки зрения	18	24
вместо того	3	1
что именно	1	1
по которому	1	2
этих процессов	3	1
но и	6	9
из сказанного	2	1
развития как	1	3
до сих	3	1
не знает	5	2
том чтобы	1	2
возникают из	1	1
чем в	3	3
высшие формы	1	3
равной мере	1	3
себя в	1	3
ребенка с	3	4
развития научных	3	10
всей своей	1	1
во всем	2	3
влияния на	1	2
они действительно	1	2
он дает	1	1
на самом	1	1
стоит в	4	1
они становятся	1	1
и другой	1	3
говорить о	3	1
узнаем что	1	1
в этом	25	24
ребенок мыслит	1	1
нам известно	2	1
связи и	2	1
что мы	4	7
могут возникнуть	1	1
развитие понятий	2	3
он говорит	1	2
точка зрения	8	1
в готовом	1	5
дальше и	1	2
сознания который	1	1
мы узнаем	1	2
нашей рабочей	1	3
ассоциативных связей	1	1
совершенно в	2	1
и осмысления	1	1
возрасте в	3	2
их в	2	2
понятий для	2	1
ее предметом	1	1
мысли и	5	2
обучения не	1	1
заключается в	5	18
тот момент	2	1
связанная с	2	1
только на	2	2
понятий неизбежно	1	1
в другую	1	3
бы сказать	2	3
которые не	2	2
при усвоении	3	1
его собственного	1	1
осознания чем	1	1
в речи	1	4
делает и	1	1
обе эти	5	5
приближаются к	1	1
что мышление	2	1
ни были	1	1
этой операции	2	2
можно сказать	5	1
в систему	1	1
вопрос об	3	1
и которое	1	2
и наиболее	1	1
в эксперименте	1	3
т.е они	1	1
в нем	7	2
в других	1	1
они ни	1	1
во всех	2	1
чем оно	1	1
или по	1	1
и усвоения	1	2
о значении	1	1
образования и	1	1
должны были	2	1
мы сталкиваемся	1	1
другой как	1	1
но само	1	1
обобщений и	1	1
на развитии	1	2
высшего типа	1	1
отличаются от	1	1
