2gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_2gram
всем протяжении	4	2
мы видим	3	4
представляется нам	3	1
поэтому что	1	1
такие же	1	1
но мы	3	5
внутреннее строение	1	1
но при	1	2
точку зрения	2	1
осмысленного слова	2	1
для структурной	2	1
к этой	2	3
эти процесса	1	1
не совпадает	3	2
один из	2	1
в действительности	2	3
и поэтому	1	2
экспериментального исследования	1	3
ясно что	1	1
отношения к	2	2
с точки	21	9
ходе развития	7	2
чем перейти	2	1
с письменной	1	1
же мере	5	5
эгоцентризм ребенка	1	1
этой последней	1	2
по кругу	1	1
но в	4	6
благодаря этому	2	2
это мы	2	2
не имеет	2	4
чем слово	2	2
сих пор	3	3
у детей	1	2
речь или	1	1
психологической функции	1	1
тем не	3	1
исследования является	1	1
совершенно правильно	1	1
о которых	2	1
такая же	1	1
в другом	1	6
речь ребенка	8	3
внешнем проявлении	1	1
образования понятий	1	1
в котором	4	2
но прежде	1	1
представление об	1	1
для него	3	5
пиаже и	2	2
к высшим	1	2
других условиях	1	1
свою очередь	2	3
месте должно	1	2
языка но	1	1
можно было	2	5
и это	1	1
мы его	1	4
что мысль	1	3
феноменов и	1	1
развития понятий	1	1
мы ввели	1	1
связь с	1	1
и непосредственно	1	1
речи между	1	1
психологической мысли	1	1
ее функций	1	1
в состоянии	1	4
речи по	2	1
самых сложных	1	1
ничего больше	1	1
возможность не	1	1
даже с	2	1
этих связей	1	1
таком понимании	1	1
самой себе	1	2
от нее	2	1
заключение на	1	1
исследование не	1	1
при таком	1	1
речь при	1	2
и от	4	2
как совершается	1	1
из того	3	11
совершается как	1	1
переходе от	3	1
в одном	1	3
иное как	1	1
дорогу к	1	1
той же	8	4
иначе говоря	1	1
прямо не	1	1
интересующий нас	3	1
друг от	2	4
в начале	5	1
речь для	14	1
нашего сознания	1	1
друг с	2	7
установленный пиаже	1	1
этих двух	2	3
как только	1	1
и больше	2	1
как правило	1	1
в той	4	6
все развитие	1	1
связывается с	1	1
и все	1	1
как обобщение	1	1
на этот	1	4
и заключается	3	1
в устной	5	3
и о	3	1
интеллектуальные функции	1	1
первый и	1	2
грамматическими и	1	1
что эта	6	3
в них	1	2
функций и	2	5
предполагает наличие	1	2
может стать	1	1
самый характер	1	1
понятия не	1	3
из наших	1	1
старой психологии	2	1
а исследование	1	1
если не	1	1
устную речь	1	1
там где	1	1
к внутренней	6	3
ко всем	2	1
можно легко	2	1
развития значений	1	1
мысли от	2	2
в том	18	18
мы знаем	2	3
двух речевых	3	1
происходит в	1	2
и синтаксических	1	1
с развитием	1	2
является ее	1	1
идет от	1	2
на всем	5	2
из всего	1	1
чем больше	1	1
от того	1	3
понятие в	1	2
на вопрос	5	5
эти особенности	3	1
развитие есть	1	2
что между	2	4
как мы	14	10
речи является	3	2
и обратно	3	1
как его	1	1
в отношении	2	9
эту мысль	1	2
и состоит	3	1
при письменной	1	2
речи исследование	1	1
то совершенно	1	1
есть не	3	2
ребенка не	1	3
что означает	1	1
в виде	1	1
рабочая гипотеза	2	1
место на	1	1
есть развитие	1	5
всякую возможность	1	1
на пороге	4	4
и ко	2	1
к самой	1	2
в своих	2	2
речи мы	4	3
мышление ребенка	1	3
их развития	2	5
чтобы понять	1	2
мысль ребенка	2	4
мысли взрослого	1	1
развития у	1	1
речи однако	1	1
всего школьного	1	1
думается нам	5	1
грамматика в	1	1
детской мысли	2	12
ребенка от	2	2
ребенка и	8	4
уже в	2	1
это и	4	3
мысли ребенка	1	4
по аналогии	1	1
ребенка в	1	5
только оно	1	1
также с	1	1
структуру слова	1	1
и потому	3	2
только мы	1	1
из области	1	2
свойств и	1	1
и он	2	1
как на	6	3
не произносится	1	1
с их	1	4
на основе	1	2
заставляет нас	1	1
за шагом	1	1
и те	1	1
из них	1	2
мере развития	4	1
мысли в	9	4
системы понятий	3	4
с другом	2	7
исключает всякую	1	1
в области	4	12
абстракции от	2	1
язык в	1	1
проявления и	1	1
целиком и	1	2
образом ребенок	1	2
у ребенка	9	9
и внешних	1	1
не менее	4	3
переходит к	4	1
еще не	4	4
привести к	3	1
на первом	2	1
он сам	1	1
представляют собой	1	2
к его	2	3
же самое	5	4
но на	1	1
в конце	4	1
и просто	1	1
на все	1	5
представляет собой	19	7
если все	1	1
есть процесс	1	2
которыми он	1	1
где они	2	1
с теоретической	2	1
в ходе	12	12
к другу	2	1
его мышления	1	1
возможно только	2	1
теории пиаже	2	3
лет что	1	1
для того	18	14
ступени в	1	2
речи находятся	1	1
означает в	1	3
тому как	1	4
экспериментальным путем	1	1
вывод что	2	2
в самом	9	4
ожидать что	3	2
в то	3	5
никогда не	4	5
речи если	3	1
так же	14	15
этого понятия	2	1
тот и	1	1
без всякого	1	1
это сказывается	1	1
так что	4	4
приводят к	2	2
вопроса не	1	1
внутренней природе	1	1
не в	4	6
второй серии	2	1
нашу мысль	1	1
большей мере	1	1
есть в	3	1
и во	4	1
сказанного выше	1	2
как это	5	8
для ребенка	2	3
нами в	4	2
отношении к	1	1
что этот	5	1
речь в	4	3
лишь в	2	1
что оба	1	2
могут существовать	1	1
в мысли	3	6
совершенно особая	1	1
исходя из	1	1
через которые	1	2
момент усвоения	1	1
осознания и	2	4
и памяти	1	4
для этого	3	1
пиаже который	1	1
и т.д	1	4
нам возможность	1	1
которую мы	1	2
факта а	1	1
памяти и	1	4
как бы	6	5
в процессе	5	13
эта речь	8	1
и развития	1	12
обоих случаях	1	1
из отдельных	1	1
к совершенно	1	2
выводу что	2	1
а с	1	2
совершенно одинаковым	1	1
этих особенностей	1	1
наших опытах	1	1
он может	1	3
оно имеет	2	2
речи ребенок	3	3
во внутреннем	1	1
мы можем	3	6
имеет место	4	2
от его	1	1
этой точки	4	4
смысле можно	2	1
в целом	5	4
в общей	1	1
такого понимания	1	1
что не	2	1
во второй	5	2
что эти	3	2
а не	6	10
этот вопрос	1	6
собой не	1	1
значит что	1	5
если мы	5	7
время как	2	4
в меру	7	4
сделать еще	1	1
каким образом	1	1
одним из	2	2
как же	1	1
и делает	2	1
и ее	2	1
говорит что	2	5
развития не	1	1
и дифференциации	1	1
мы поясним	1	1
только одно	2	1
сознания поэтому	1	1
значений слов	3	4
высшей степени	1	2
своей звучащей	1	1
по своей	10	3
могли бы	5	6
мы говорили	2	2
если в	4	3
с ее	2	1
и другое	3	4
они не	1	3
что оно	4	6
содержится в	1	3
при помощи	1	1
деятельность ребенка	1	1
современной психологии	1	2
это было	1	1
пиаже как	1	5
оно может	1	1
чем мы	1	1
является не	2	2
связана с	3	1
речевой деятельности	6	1
вот почему	1	3
в центре	1	2
по способу	1	1
все основные	1	3
ребенок в	2	5
не станем	1	2
что же	2	1
когда подлежащее	1	1
этих моментов	1	1
протекает в	1	1
и их	5	4
столь же	2	2
между обоими	1	5
ее от	2	1
в эгоцентризме	1	2
вопрос о	6	12
исследование показывает	2	5
в которой	11	5
одной и	2	1
к нему	3	3
во внутренней	2	1
ничего не	2	5
отношений и	1	1
этих отношений	1	1
том числе	1	1
что они	10	5
в анализе	1	1
вообще отношения	1	1
не возникает	1	1
является более	1	1
по поводу	1	2
отношений в	1	4
только потому	3	1
еще один	1	1
своему значению	2	1
но только	3	2
это слово	1	1
к другим	1	1
речи не	5	4
не до	2	2
самого пиаже	1	2
том же	2	1
в сущности	9	13
всех высших	1	2
или иной	1	1
с ней	2	1
и здесь	2	2
показать что	4	3
самого начала	7	5
максимально развернутую	1	1
во втором	3	1
как по	1	1
еще ни	1	1
при этом	1	4
того что	14	16
отношение между	4	4
и там	1	1
в форме	1	1
подлежащее и	1	1
зеркальное отражение	1	1
у него	1	6
процесса развития	1	2
что иное	1	1
в этих	2	3
сама по	1	4
что его	2	1
естественно что	3	2
в момент	4	2
то его	1	1
мере чем	2	1
только по	3	1
возникающих в	1	1
форм обобщения	1	2
с житейскими	2	1
себе что	1	1
входит в	2	1
как часть	1	1
в слове	11	1
не сумел	1	1
все три	1	1
что это	6	1
находятся в	1	2
этой области	1	1
речи но	11	2
и другие	1	2
еще более	1	5
как хотя	1	1
друг к	1	1
должны сделать	1	1
с которым	1	1
в настоящей	1	1
применительно к	1	1
в одну	2	1
письменная речь	2	22
пиаже не	1	1
в собственном	3	1
же правом	1	3
она есть	1	1
должны предположить	1	1
и постепенное	1	1
положения что	1	3
для другого	1	2
мы имеем	1	1
к другому	3	1
речи для	25	1
что различные	1	1
и наши	1	1
привел к	1	1
два независимых	1	2
это понятие	1	2
что при	2	1
его и	2	3
так и	3	7
зрения не	1	1
речи есть	3	2
проходит через	1	1
тем самым	8	8
но как	1	3
чтобы сделать	2	2
вывод из	1	1
как для	2	1
речь по	4	2
и относящиеся	1	1
речи можно	4	1
в высшей	1	2
чем к	1	1
не иначе	2	2
если бы	5	8
к которому	1	4
в обоих	1	1
силу этого	1	1
нельзя допустить	1	1
совпадали бы	1	1
сложный процесс	1	1
как раз	3	1
форм и	2	2
развитие его	1	1
научных понятий	2	21
что понятие	1	1
что она	8	2
что если	2	4
о чем	4	2
и что	6	12
его элементы	1	1
обобщение и	1	1
сам пиаже	1	3
протяжении школьного	1	2
себя и	2	2
после того	1	1
становится понятным	1	1
место в	1	1
что все	2	6
существенную особенность	1	1
которого мы	2	1
сказать что	8	13
функции в	1	3
вместе с	12	4
его мысли	2	3
все известные	1	1
верно что	1	2
мысль о	1	1
от внешней	6	1
приводит к	4	7
развиваются по	1	1
сделалось возможным	1	3
моментов в	2	1
в самой	3	1
с помощью	13	10
в представлении	1	1
в сферу	1	1
должны быть	4	2
речи внутренняя	1	1
мы нашли	5	2
относится к	2	1
его логики	1	1
известно что	1	1
находим в	2	1
и его	12	3
то в	2	3
этого метода	2	1
слова есть	1	1
развития в	3	6
с таким	1	3
мысли нам	1	1
развития мы	3	2
речи все	1	1
ничего нового	1	1
ассоциационную концепцию	1	1
развитием и	1	3
старого учения	1	1
в школьном	1	18
от до	1	1
я не	3	2
это есть	4	4
своему строению	6	1
детской речи	4	2
той или	1	1
нашли что	3	2
своей мысли	1	2
она в	2	1
одном и	1	1
одинаковой мере	1	2
соответствие между	1	1
в частности	1	3
вопроса о	2	3
и тем	6	3
во внимание	1	2
только в	8	10
в смысле	6	3
внешняя речь	3	1
понятий проблема	1	1
зрения является	1	1
заканчивается а	1	2
как в	4	5
мы уже	3	1
что у	4	2
но вместе	1	1
возникающая в	1	1
больше того	1	2
развития но	1	4
показывают что	2	1
зависимостей между	1	1
внутренней речи	67	7
слов как	1	1
речь и	5	4
природе и	2	1
к действительности	2	1
для его	1	2
в самых	1	4
видно из	2	1
еще на	1	1
сложные отношения	2	5
эта новая	1	1
в их	2	3
аналогии с	1	1
ребенком в	1	2
в себе	9	1
мышление но	1	1
к тому	7	6
звучащей речи	1	2
как показывают	1	2
того положения	1	2
теснейшим образом	1	1
от внутренней	1	1
развития детской	1	1
этот период	2	2
само собой	2	1
после всего	1	1
возникновения этих	1	1
и вместе	2	1
внимание в	1	1
может оказаться	1	1
мысли ее	1	1
и является	3	3
случае он	1	1
целый ряд	4	1
и чем-то	1	1
перейти к	4	3
с ним	3	5
и которая	1	1
и наперед	1	1
к мысли	4	4
речь речь	3	1
тому что	9	5
самого развития	1	1
шагу в	1	1
понятий с	1	6
внешней по	1	1
ребенка как	2	2
серии наших	1	1
ребенка мы	1	1
виду только	1	1
которые в	2	1
это речь	1	4
в сложном	1	1
умственной ориентировки	1	1
и выяснить	1	1
пиаже согласно	1	1
синтаксическими структурами	1	1
потому что	16	21
что для	2	2
и то	7	4
которое как	1	1
что к	1	1
по отношению	6	12
в года	3	1
этом отношении	3	5
все время	1	1
так как	14	16
план речи	1	1
ребенка оно	1	1
ключ к	1	1
развития ребенка	5	11
как будто	1	2
не означает	3	4
чем это	5	1
то как	2	3
на этом	1	3
не могут	4	4
оба эти	5	4
представить себе	3	1
думать что	1	1
необходимо должно	1	2
понятий есть	1	3
зрения психологической	1	1
в пользу	4	1
понятий как	1	3
языка и	1	6
и с	5	3
самого процесса	1	3
сложной структурой	1	1
под влиянием	1	1
от мысли	5	1
полагает что	1	1
письменной речи	3	39
мысли оно	1	1
совершается по	1	1
мышления как	3	1
также и	2	1
в понимании	1	1
отношений между	3	2
с другой	4	4
не совпадают	4	1
самое время	1	1
дело не	1	1
мы показали	2	1
в чем	3	3
было бы	6	10
в случае	2	2
было выразить	1	1
только к	2	2
этого процесса	1	2
в первой	3	2
очевидно что	3	2
пиаже на	2	2
речь как	3	2
дело с	1	1
речь это	1	1
это отношение	2	1
связей и	1	4
в раннем	1	1
предмета и	1	2
у нас	2	2
именно в	6	4
исследования но	1	1
их на	1	1
мы не	7	3
по одному	1	4
одной из	4	3
при исследовании	1	1
развития и	2	11
но эти	1	1
ближайшим образом	1	1
самим пиаже	2	1
то положение	2	1
гораздо более	4	1
переход от	1	7
с одной	5	3
научное понятие	1	2
в понятие	1	1
самой речи	1	1
и узнать	1	1
синтаксис и	1	2
и способу	1	1
становится совершенно	2	1
относящиеся к	1	1
для себя	24	1
но по	1	1
и из	1	2
можем рассматривать	1	1
же как	8	7
собой и	1	1
этого слова	3	1
все это	3	2
состоит в	3	6
в качестве	5	4
в сознании	6	1
находится в	2	2
мы будем	1	2
что я	1	2
не так	1	1
развитии ребенка	1	3
чтобы осветить	1	1
эти сложные	1	1
своей собственной	1	1
совершенно не	2	2
письменной речью	1	7
этом смысле	1	1
в какой	6	6
психологической природе	4	4
это же	1	1
необходимо должна	1	1
это так	1	1
изменяется и	3	1
не осознает	1	2
нас на	1	1
в себя	1	3
в такой	4	5
только что	5	5
но этот	2	2
и вопрос	1	1
и во-вторых	3	1
образом в	2	2
которой он	1	1
а это	1	1
что он	8	25
они же	1	2
и тот	1	3
речевого развития	2	3
в отдельных	1	1
которых мы	2	1
по сравнению	9	5
не говорит	1	2
связанное с	1	1
первую очередь	1	1
вопрос так	1	1
что и	3	3
есть все	1	1
но так	1	1
в силу	5	10
этом заключается	1	1
структуру но	1	1
в письменной	1	7
останавливаться на	1	1
что было	2	2
представление о	7	1
направлении к	2	1
школьном возрасте	1	19
развиваемой нами	3	1
и по	3	4
что процесс	1	1
звучащей стороны	1	3
приводит нас	3	2
но зато	1	1
в отличие	2	2
его значение	2	1
между предметами	1	1
в ней	3	2
не представляет	2	1
изучения экспериментальных	1	1
обоих процессов	1	5
мог бы	3	1
сам по	1	1
того же	1	7
ту же	2	2
к ней	2	1
в структуре	1	1
зависимость между	1	2
в понятии	1	1
необходимо должны	2	2
всем процессе	1	1
другого и	1	1
мы увидим	1	1
но все	1	2
в дошкольном	1	2
речи письменная	1	2
в этот	3	2
к моменту	1	3
сложных отношений	1	1
в связи	1	1
речи и	30	6
из основных	2	3
понятие и	1	1
каждой отдельной	3	2
что ему	3	1
ребенка действительно	1	1
есть вовсе	1	1
известном смысле	2	7
на основании	2	2
вовсе или	1	1
и к	7	2
гипотезы мы	1	1
в наших	4	1
развивается у	1	1
нашей гипотезы	3	5
с более	1	1
реальных понятий	1	2
своими собственными	1	1
за пределы	1	4
не как	1	1
в каком	1	1
никак не	5	3
стороны речи	18	3
в свою	2	4
к речи	1	1
же точно	3	1
ни в	2	1
перед нашим	1	1
что в	12	16
говоря это	1	1
для объяснения	2	4
примере с	1	1
за ним	1	1
на глазах	1	1
в своей	3	2
социализации мысли	1	1
но если	2	6
означает не	1	1
затруднений и	1	1
в основе	3	8
мы пытались	8	2
для психологии	2	1
что исследование	2	1
всего сказанного	1	1
зависимости от	1	2
эти три	2	2
переходит от	2	1
этого основного	1	1
ребенок не	1	6
что на	2	1
на семантику	1	1
раз навсегда	1	1
функционального анализа	1	1
эта фраза	1	2
синтаксис внутренней	1	2
наших исследований	2	6
это положение	3	1
первом месте	1	1
только не	11	3
из общей	1	2
на деле	2	1
не может	11	18
является центральным	1	1
речи у	1	1
мы видели	3	3
не могло	1	1
в новой	3	4
своего пути	2	1
самой своей	1	2
о том	4	8
речи в	27	6
между тем	1	3
совершается в	3	2
новое понимание	1	1
речи как	6	4
в виду	5	2
на то	4	1
ребенка к	2	4
способу функционирования	1	2
для новой	1	1
которая не	1	1
мы и	2	5
на проявление	1	1
эгоцентризма и	1	1
может быть	7	9
основной вопрос	1	1
в одной	3	1
разница между	1	1
уже говорили	1	1
первостепенное значение	1	1
она не	5	1
для всей	1	1
процессы развития	2	1
была бы	1	1
совершенно особого	1	1
с тем	5	3
который в	1	1
невозможность объяснить	1	1
метода мы	1	1
заставляющие нас	1	1
отличие от	2	2
и других	2	1
зрения развиваемой	1	1
мы хотели	1	1
и полностью	1	2
быть поставлено	1	2
нас к	6	3
идет в	3	3
показывает что	2	5
вещи к	1	1
не было	1	1
он еще	1	2
цепи ассоциаций	1	1
того чтобы	19	17
в этой	3	6
в старой	2	2
само по	1	2
меру того	3	2
эта проблема	1	2
всяком случае	1	1
этого мы	3	1
доказательство того	1	1
понятий не	1	2
мы необходимо	1	1
положение что	1	1
способности ребенка	1	1
во всяком	2	2
она представляет	4	1
понятий и	2	15
если же	2	1
строение и	1	1
не самую	1	1
возраста к	1	1
и после	1	1
не только	24	16
он не	3	8
в основном	3	1
тем же	5	1
к целому	2	3
одну из	1	1
два момента	1	2
первая серия	1	1
нам о	2	1
того в	1	1
речь не	5	3
развивается в	1	1
между ними	3	1
даже наперед	1	1
оно является	1	3
является скорее	1	1
в направлении	5	1
таким же	1	3
ряда фактов	1	1
в общих	1	1
исследования и	3	2
высших психических	1	5
одной стороны	5	3
раньше чем	1	3
и для	5	1
самое что	2	2
мы в	3	1
ступени развития	1	2
семантический строй	1	1
по себе	3	7
образом мы	1	1
а в	2	3
мы вправе	3	1
движения и	1	1
одним и	2	1
самой постановке	1	1
это одно	1	1
речи таким	2	1
он понял	2	1
не заканчивается	1	2
речевой функции	4	1
но с	2	2
от друга	2	4
есть ключ	1	1
с которыми	2	2
с несомненностью	2	2
дошкольном возрасте	1	2
житейских понятий	2	6
и мышление	2	3
при переходе	3	1
числе и	1	1
нуждается в	3	1
другого в	1	1
что с	5	5
и связанное	1	1
в опыте	1	1
к их	1	2
умственного развития	1	6
поскольку она	1	1
имеют в	1	1
благодаря тому	2	1
и только	4	1
значение в	2	3
не умеет	1	3
случае по	1	1
такой же	3	4
точно как	1	2
при анализе	1	2
стадии в	2	2
бы обе	1	1
мы должны	6	8
решается вопрос	1	1
если эта	1	1
этого ребенок	1	1
чтобы иметь	1	1
школьного возраста	8	12
как она	5	3
в центр	2	3
показали что	1	7
что изучение	1	1
предположить что	1	2
мере в	2	5
которые она	1	1
плана в	3	1
сказывается прежде	1	1
имеет места	1	1
они являются	1	1
и как	1	3
сущности говоря	2	4
социализованной мысли	1	1
строению и	1	1
быть названы	1	1
чтобы это	1	1
точки зрения	28	18
вместо того	1	3
но и	11	6
в ее	6	1
развития как	2	1
из важнейших	3	1
до сих	3	3
чем в	4	3
самым существенным	1	1
равной мере	1	1
речи при	3	1
известные нам	1	1
ребенка с	4	3
всей своей	1	1
развития научных	2	3
во всем	3	2
только для	1	2
начинается в	1	2
в функциональном	4	1
на самом	3	1
речи так	3	3
развернутом виде	1	1
и другой	3	1
причины и	1	1
говорить о	1	3
в этом	29	25
имеет дело	1	1
в учении	6	1
мысли поэтому	1	1
уже один	1	1
слово не	2	1
что мы	9	4
точке в	1	1
акт мысли	1	1
он говорит	1	1
точка зрения	1	8
идет впереди	1	1
этого не	1	1
бы неверно	1	1
мы наперед	1	3
ассоциативных связей	2	1
совершенно в	2	2
их в	1	2
другу не	1	1
назад по	1	1
мысли и	11	5
отношений общности	2	3
заключается в	6	5
речи устная	1	1
тот момент	1	2
только на	3	2
не удалось	1	1
той мере	2	3
к кому	1	1
в другую	3	1
главное и	2	2
бы сказать	2	2
которые не	1	2
этом и	2	1
в речи	5	1
как два	2	2
структурной психологии	3	2
можно сказать	5	5
и которое	1	1
и наиболее	2	1
этих феноменов	1	1
в эксперименте	2	1
в нем	2	7
в других	1	1
во всех	6	2
с совершенно	1	1
один шаг	1	2
защищаемой нами	2	1
образом с	1	2
о природе	7	1
должны были	2	2
всем ее	1	1
мы сталкиваемся	1	1
смысловой стороны	9	1
внутреннее единство	2	1
своей психологической	3	2
именно поэтому	2	1
учение о	3	2
отношении эта	1	1
отрицательный ответ	1	2
и понимания	1	1
в план	1	1
но к	1	1
от детей	1	1
том что	17	15
связи между	5	1
двоякого рода	1	1
отношения между	4	3
и ничего	2	1
и следовательно	5	6
этого возраста	1	4
лежащие в	1	1
собственном смысле	3	1
совершенно то	1	1
как таковой	1	1
может возникнуть	1	2
не удается	1	1
как к	3	1
предметом своего	1	1
чем более	1	1
с другим	2	1
по самой	1	4
