2gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram
мы встречаемся	1	1
этот центральный	1	1
связаны между	1	3
как говорит	2	5
учения о	6	4
в море	2	1
ответ на	3	2
другой стороны	9	1
отношению к	7	5
к выводу	4	3
идет о	2	2
то и	3	4
к этому	4	2
но для	1	2
это целое	2	1
и сама	1	1
и не	9	18
отношение мысли	1	3
со всеми	2	2
таким образом	26	23
по своему	1	9
и речью	2	2
тогда когда	3	5
сравнению со	1	2
тем что	6	9
одно и	2	3
и мышления	11	1
смысле этого	3	3
все эти	4	6
для всего	1	1
полагали что	1	1
которого не	1	2
в данном	2	5
факта что	3	1
ребенка является	2	3
оказывается не	1	1
речи чрезвычайно	1	1
целого ряда	1	1
с самого	8	7
не содержат	1	2
мы находим	3	3
общему чем	1	1
что является	2	1
изначальным аутизмом	1	1
эгоцентрической речи	38	91
в одинаковой	2	3
проистекает из	1	3
является основным	2	1
на его	1	2
как известно	3	2
не оставляет	1	1
эгоцентризма его	1	1
перед нами	5	2
можем не	1	2
в соответствии	1	1
говорили выше	2	2
общего закона	1	1
рассматривать значение	1	1
до конца	1	5
отличается от	1	3
что отличает	1	1
в первом	2	3
исследование в	1	1
разложения на	1	2
авторов мы	1	1
слов и	1	2
своей природе	2	4
в языкознании	1	1
есть речь	2	2
мышлению как	1	1
как ни	1	1
и отношение	2	1
от низших	1	1
в поведении	3	1
мысль которая	1	1
пиаже эгоцентрическая	1	4
в своем	3	1
стороны и	1	4
одного из	3	2
в нашем	2	4
и без	1	1
из слов	1	1
пиаже но	2	1
станем останавливаться	1	1
к области	1	1
области психологии	1	1
эгоцентрическая речь	19	28
речи с	2	7
в психологии	10	2
детского мышления	34	4
как и	14	15
ассоциативной психологии	1	2
должен был	1	1
но которые	1	1
на котором	1	3
значения слов	1	3
выявленный в	1	1
двигательной части	1	1
поэтому в	2	1
раз в	1	2
своеобразном характере	1	1
и в	23	26
в противоположном	1	2
одинаковой степени	1	2
отмечает сам	1	1
но не	4	3
развитии детской	1	1
и будет	1	1
и говорит	1	1
в стороне	2	1
исследований является	1	1
заключается как	1	1
мы пытаемся	1	1
по существу	4	1
если попытаться	1	2
почти совершенно	1	1
да в	1	1
с этим	6	2
психической жизни	3	1
самое существенное	1	1
сторону речи	1	2
слов в	1	1
уяснить себе	1	3
друг другу	3	3
и сделали	1	1
что эгоцентрическая	13	8
ее в	2	8
в ряду	1	1
теоретической стороны	1	1
согласно которому	1	1
в заключение	1	1
это не	1	3
поэтому мы	1	2
мысли к	8	11
в равной	2	1
в образах	1	1
должно быть	2	2
к объяснению	4	1
функции и	6	4
это значит	1	1
того как	2	2
и столь	1	3
нам остается	1	1
прежде всего	10	7
мере как	1	2
шаг за	2	1
включает в	1	1
ребенка есть	2	2
ребенка что	1	1
в зависимости	2	1
бы все	1	2
разницей что	1	1
в деятельности	1	1
об эгоцентрической	3	2
в результате	4	1
когда ребенок	1	2
и наконец	2	4
не к	2	1
а ее	1	1
речь следует	1	1
части в	1	1
заставляют нас	1	1
перестает быть	1	1
чтобы показать	2	1
ее название	1	1
если это	2	1
того факта	2	1
все что	1	6
эгоцентрический характер	7	1
с этой	6	5
себе свойств	1	1
мы попытались	2	2
единства речи	1	1
его отдельным	1	1
представляет один	1	1
об этом	3	3
огромное количество	2	1
значения и	2	3
логики в	2	1
пороге школьного	2	4
в совершенно	1	1
естественно ожидать	1	1
кому не	1	1
развитие и	1	1
и таким	2	1
совпадает с	1	3
эта гипотеза	1	1
современной структурной	1	1
в первую	3	1
нами гипотезы	1	6
мы называем	3	1
что ребенок	4	5
присущих целому	1	2
на элементы	6	2
едва ли	2	4
самом деле	3	6
отношения в	1	1
хотя и	2	1
например в	1	1
его только	1	1
если только	1	1
то же	8	8
изложили выше	1	1
попытались в	1	1
сравнительно с	1	1
нельзя сказать	1	1
мы могли	7	6
по направлению	1	1
это с	1	1
минус звук	1	2
в свете	4	4
к общему	1	2
мы таким	1	1
на ее	2	2
всем протяжении	2	4
мы видим	4	3
если она	1	1
представляется нам	1	3
роста ребенка	1	1
поэтому что	1	1
но мы	1	3
точку зрения	2	2
почти не	1	1
к этой	1	2
двух разнородных	2	1
снова не	1	1
дают повод	1	1
один из	2	2
в действительности	1	2
и поэтому	2	1
и логики	1	1
ясно что	2	1
отношения к	3	2
с точки	18	21
ходе развития	1	7
свойства присущие	6	1
своей структуре	2	3
же мере	3	5
эгоцентризм ребенка	1	1
может входить	1	1
мышления это	2	2
эгоцентризм детской	1	1
но в	5	4
не имеет	2	2
этот метод	2	1
пиаже приходит	1	1
анализ этого	2	1
сих пор	4	3
у детей	3	1
речь или	2	1
психологической функции	1	1
между словом	1	8
тем не	1	3
коэффициента эгоцентрической	1	15
о которых	1	2
развивается вместе	1	1
есть прежде	2	1
в другом	7	1
речь ребенка	12	8
в котором	4	4
речи ибо	2	1
соответствующих условиях	1	1
эгоцентрической речью	8	2
для него	2	3
этому же	1	2
пиаже и	7	2
к высшим	1	1
и складываются	1	1
все учение	1	2
свою очередь	3	2
по выражению	1	1
к кругу	1	1
вопроса как	1	1
структурных и	1	2
можно было	3	2
и это	3	1
выражения и	1	1
и действуют	2	1
результатов наших	1	2
что мысль	2	1
которой она	1	2
действительности но	1	1
а следовательно	1	1
развития понятий	2	1
мы ввели	2	1
так например	1	1
связь с	1	1
процесса мышления	1	1
мышления на	2	1
психологической мысли	2	1
образующие его	1	1
в состоянии	2	1
речи по	1	2
словах на	1	1
готово когда	1	2
внешней речи	1	18
о которой	1	1
внутренние отношения	1	1
и оно	1	1
это скорее	1	1
социальной речью	1	1
всегда готово	1	2
сторона речи	1	6
самой себе	1	1
его самых	2	1
природы внутренней	1	4
мы с	1	1
опытами пиаже	1	1
и от	3	4
из того	5	3
раннем возрасте	2	1
переходе от	2	3
в одном	4	1
дорогу к	2	1
а скорее	2	1
той же	2	8
зрения теории	1	1
иначе говоря	2	1
поддерживает горение	1	1
интересующий нас	1	3
только после	1	1
мы поэтому	1	1
друг от	3	2
речь для	3	14
нашего сознания	3	1
друг с	4	2
на других	1	1
мысли мы	1	1
этих двух	3	2
как только	1	1
и больше	1	2
между мышлением	2	3
себе в	1	5
анализа является	1	1
и все	5	1
на этот	3	1
и заключается	1	3
развитии мышления	8	2
почему вода	1	1
что эта	2	6
в них	2	1
основным и	1	1
метода который	1	1
старой психологии	1	2
о связи	1	1
если не	3	1
там где	2	1
к великому	1	1
к внутренней	1	6
на единицы	4	1
ко всем	3	2
можно легко	1	2
отнюдь не	1	1
действительности в	1	2
фило и	1	1
слова но	1	3
свое выражение	1	8
развития значений	1	1
в том	24	18
мы знаем	1	2
приближается к	1	1
водород сам	1	1
с развитием	2	1
на всем	2	5
от всяких	1	1
из всего	1	1
от того	6	1
процессе детского	2	1
на вопрос	2	5
эти особенности	1	3
уже обобщает	1	1
что между	2	2
как мы	5	14
речи является	4	3
эта работа	1	1
заключает в	1	1
с удивлением	1	1
его мысль	1	2
присущие речевому	2	1
что как	2	1
только тогда	2	1
возникающей в	1	1
как его	1	1
в отношении	10	2
есть не	2	3
ребенка не	2	1
той только	1	1
отношения мысли	1	2
в виде	2	1
какой мере	2	2
интеллектом и	1	1
звуковой стороны	5	4
иным как	1	2
всякую возможность	1	1
на пороге	2	4
наконец третье	1	1
основных данных	1	1
она становится	1	1
рассматривать как	1	1
одно из	2	5
к самой	1	1
к слову	6	14
в своих	5	2
речи мы	4	4
мышление ребенка	3	1
мысль ребенка	7	2
мысли взрослого	1	1
от этого	2	1
развитием ребенка	1	1
думается нам	1	5
коллективный монолог	1	7
детской мысли	13	2
ребенка и	5	8
уже в	3	2
мысли ребенка	1	1
сторона слова	1	1
наконец в	2	2
ребенка в	8	1
они позволяют	2	1
к анализу	3	1
изучению отношений	1	1
и потому	2	3
поэтому не	1	1
проявлений эгоцентрической	1	2
из области	1	1
как на	4	6
с их	1	1
на основе	1	1
во внешнем	1	1
за шагом	2	1
относящихся к	2	4
и те	2	1
из них	1	1
мере развития	3	4
и слова	1	6
которое позволяет	1	1
с другом	4	2
мысли в	5	9
исключает всякую	1	1
месте и	2	1
в области	3	4
и самостоятельной	1	1
гласящего что	1	1
как единству	1	1
всех вопросов	1	1
привели нас	3	1
у ребенка	6	9
может привести	2	1
особенностей и	1	1
в резком	1	1
не менее	1	4
и водород	1	1
еще не	1	4
привести к	1	3
на первом	1	2
представляют собой	2	1
к его	2	2
же самое	3	5
но на	1	1
в конце	2	4
и просто	1	1
следовательно и	1	1
на все	3	1
стороны мы	1	1
все решительно	1	1
обратное движение	1	2
мы полагаем	1	1
целое на	2	1
этих свойств	1	1
представляет собой	11	19
речи от	3	5
где они	1	2
с теоретической	1	2
учении о	1	6
в ходе	8	12
речевое мышление	3	2
к другу	2	2
его мышления	3	1
линий в	1	1
возможно только	1	2
теории пиаже	8	2
наших глазах	1	3
в двух	2	1
психологии речи	3	2
для того	15	18
факт что	3	1
ступени в	1	1
означает в	1	1
тому как	1	1
вывод что	1	2
протяжении исследования	1	1
в самом	7	9
ожидать что	1	3
по этому	1	4
в то	7	3
никогда не	2	4
речи если	5	3
так же	16	14
значения но	1	1
так что	1	4
мысли настолько	1	1
мысль не	2	4
приводят к	1	2
судьба эгоцентрической	3	1
функция эгоцентрической	2	1
и том	1	1
на природу	1	1
не в	4	4
прямо и	1	1
объяснить с	1	1
вода тушит	1	1
период в	1	1
нами пути	1	1
непосредственной связи	1	1
внутренняя связь	1	1
раз и	1	1
систематического изложения	1	1
как это	2	5
для ребенка	1	2
нами в	2	4
отношении к	1	1
что этот	2	5
речь в	2	4
лишь в	6	2
что оба	1	1
относительно того	1	1
могут существовать	1	1
общественной жизни	1	1
скажем только	2	1
осознания и	1	2
целому в	1	1
содержат в	1	3
вне поля	1	1
исследования как	3	1
только разницей	1	1
для этого	5	3
и т.д	5	1
и основное	1	1
которую мы	4	1
как бы	11	6
в процессе	8	5
это центральное	2	1
эта речь	2	8
и развития	1	1
от других	1	1
стороны с	1	1
о его	1	3
к совершенно	1	1
выводу что	4	2
а с	4	1
психологического анализа	1	3
наше исследование	1	1
и структурных	1	1
наших опытах	2	1
ввели в	1	1
высшими формами	1	1
он может	2	1
ситуации в	1	4
общение с	1	1
и функциональных	1	2
мы можем	6	3
больше и	1	2
от его	1	1
является речью	1	1
этой точки	1	4
установление того	1	1
детского эгоцентризма	15	2
в целом	20	5
что не	1	2
во второй	1	5
что эти	2	3
с большим	1	1
а не	3	6
этот вопрос	3	1
значит что	1	1
если мы	2	5
время как	4	2
каким образом	1	1
речи из	1	2
одним из	1	2
и делает	1	2
и ее	7	2
наблюдается в	1	1
говорит что	4	2
и речь	4	3
развития не	1	1
его деятельность	1	1
нашей работы	8	3
от элементов	1	1
мышление как	2	1
от внешнего	1	1
является выражением	1	1
опытах мы	1	1
речи совершенно	1	3
речи это	1	4
эгоцентрическую речь	5	4
проблем в	2	1
в один	2	1
остается еще	2	1
значений слов	1	3
высшей степени	4	1
этом пути	1	1
из авторов	1	1
по своей	5	10
могли бы	6	5
детском возрасте	9	1
мы говорили	3	2
с ее	1	2
что оно	3	4
словесной мысли	1	1
содержится в	2	1
современной психологии	5	1
пиаже как	5	1
грамматики и	1	1
деятельность в	1	1
чем мы	2	1
и дальше	1	1
к изучению	2	3
является не	1	2
связана с	2	3
судьбе эгоцентрической	1	2
вот почему	2	1
все основные	2	1
ребенок в	1	2
не станем	5	1
экспериментальные исследования	1	1
с собой	2	3
что же	1	2
этих моментов	1	1
есть скорее	1	1
столь же	6	2
между обоими	1	1
новое и	1	1
это неизбежно	1	1
в эгоцентризме	2	1
вопрос о	7	6
на речь	2	1
особенности и	1	1
в которой	3	11
одной и	2	2
мы старались	1	1
во внутренней	1	2
ничего не	3	2
отношений и	1	1
же образом	1	1
вперед и	1	1
речевого мышления	10	7
речь минус	1	2
том числе	1	1
и словом	4	5
словесного мышления	1	2
в анализе	1	1
что они	3	10
в лингвистике	1	1
по поводу	1	1
не связанных	1	1
что общение	2	1
новое что	1	1
особенности в	1	2
самого пиаже	4	1
применить в	1	1
о мышлении	7	11
том же	2	2
в сущности	6	9
или иной	1	1
с ней	2	2
речи ребенка	9	10
и здесь	1	2
показать что	2	4
оно представляет	1	2
самого начала	8	7
экспериментальное исследование	3	2
падению коэффициента	1	2
присущих ему	1	1
станет ясно	1	1
при этом	4	1
того что	15	14
отношение между	1	4
в форме	1	1
речи эта	1	1
у него	1	1
процесса развития	1	1
в этих	2	2
ни к	1	1
сам с	2	1
сама по	1	1
следует рассматривать	1	1
что его	2	2
естественно что	1	3
нечто такое	1	2
в ответ	1	1
себе что	1	1
в слове	2	11
не сумел	1	1
от слова	1	6
что это	3	6
находятся в	1	1
формы речи	2	3
слову и	2	1
этой области	1	1
не выполняет	4	1
речи но	3	11
и другие	1	1
друг к	1	1
от них	2	1
мысль и	3	3
является прямым	2	1
в настоящей	4	1
применительно к	1	1
следует различать	1	1
пиаже не	4	1
в собственном	5	3
этот анализ	2	1
выражение в	1	6
еще с	1	1
мере роста	1	1
слова и	5	10
даже в	2	2
речи для	1	25
тенденцию к	2	3
проблему отношения	1	1
привел к	2	1
всем его	1	2
чем у	1	3
это понятие	2	1
развитии эгоцентрической	1	1
что при	1	2
деятельности все	1	1
в исследовании	3	1
так и	5	3
психологии так	1	1
к подтверждению	1	1
только от	1	1
тем самым	5	8
пользу того	3	1
ситуации и	1	2
как слово	1	2
чтобы сделать	1	2
всей их	1	1
речь которая	1	1
речь по	1	4
зрения с	2	1
эгоцентризма детской	3	1
в высшей	4	1
фактами как	1	1
чем к	2	1
не иначе	1	2
если бы	5	5
силу этого	3	1
что перед	2	1
нас в	1	2
слов развиваются	1	1
образом об	1	1
как раз	4	3
научных понятий	2	2
стороны как	1	1
что она	4	8
что если	2	2
о чем	2	4
и что	5	6
мнению пиаже	1	1
целому и	2	3
само слово	2	1
его элементы	1	1
которое мы	3	2
функции эгоцентрической	2	1
мышление и	3	2
слова так	2	1
обобщение и	1	1
сам пиаже	4	1
отмирание эгоцентрической	1	1
центральных особенностей	1	1
сомнений в	1	2
случае эгоцентрическая	1	2
ребенка так	1	1
речи именно	2	3
нескольких словах	1	1
что все	4	2
сказать что	11	8
функции в	4	1
первых двух	1	1
вместе с	9	12
его мысли	2	2
путь для	1	1
значения в	1	1
объяснения его	1	1
от внешней	1	6
приводит к	4	4
моментов определяющих	1	1
моментов в	1	2
как свойства	1	1
пиаже факт	1	1
в самой	1	3
работы по	1	1
с помощью	13	13
о независимости	1	1
возникло в	1	1
в представлении	1	1
должны быть	1	4
к сокращению	1	2
этого метода	1	2
и его	6	12
то в	1	2
развития в	2	3
нужно было	1	4
же эгоцентрическая	1	2
с таким	3	1
направлении в	1	2
вопроса для	1	1
в школьном	3	1
от до	4	1
его от	1	2
конце развития	1	2
я не	3	3
что делает	1	2
речь является	1	3
детской речи	9	4
направление в	1	1
той или	1	1
великому океану	1	1
одном и	1	1
одинаковой мере	1	1
на мысль	1	1
нового и	2	1
отмирания эгоцентрической	1	2
и мысли	2	1
в частности	2	1
на этой	1	1
с любым	2	1
всей полноты	1	1
вопроса о	2	2
со взрослым	1	1
и тем	6	6
только в	6	8
в смысле	2	6
и значение	1	5
образом оказывается	1	1
оторванное от	1	1
не служит	1	1
психологии в	2	3
т.е в	1	1
что еще	1	1
как в	4	4
мы уже	1	3
что у	2	4
но вместе	4	1
привести нас	3	2
больше того	2	1
показывают что	3	2
внутренней речи	9	67
речь и	2	5
природе и	2	2
к действительности	5	2
значения слова	3	9
в самых	3	1
что значения	1	1
еще на	3	1
она должна	4	2
эта новая	1	1
содержит в	1	3
в их	3	2
не были	1	1
в себе	6	9
в словах	2	1
к тому	4	7
о речи	1	1
развития детской	1	1
только как	1	1
само собой	1	2
шаг по	1	1
внутреннюю речь	3	12
возникновения этих	1	1
и вместе	1	2
нам думается	6	1
всех остальных	3	1
которые мы	2	4
мышлении ребенка	2	1
и является	1	3
онтогенетического развития	1	1
целый ряд	4	4
и которая	2	1
не могла	1	2
лишенное значения	1	1
в ситуации	1	7
к мысли	2	4
изучения этой	1	1
тому что	5	9
как прямое	2	2
всего в	2	2
готово понятие	1	1
рассматриваемое с	2	1
быть выражена	2	1
и мыслью	1	1
ребенка как	4	2
во внутреннюю	1	4
стороны слова	2	1
что коэффициент	4	1
которые в	1	2
это речь	2	1
сообразно с	2	1
она является	1	2
потому что	6	16
что для	5	2
только и	1	3
эгоцентрической и	2	1
мышлении и	7	9
и то	3	7
что к	1	1
по отношению	7	6
этом отношении	4	3
всех этих	2	1
ребенка поэтому	1	1
должна найти	1	1
все время	6	1
свою особую	1	2
эти различные	1	1
всего дальнейшего	1	1
мысли это	1	1
так как	7	14
которой мы	1	2
ключ к	2	1
развития ребенка	1	5
как будто	1	1
вюрцбургской школы	1	1
пути и	1	3
то как	1	2
на этом	2	1
оба эти	3	5
представить себе	5	3
вперед в	2	1
слово представляет	1	2
выражена в	1	1
в конечном	1	2
в пользу	4	4
единство мышления	2	1
языка и	1	1
и с	9	5
для эгоцентрической	1	1
под влиянием	2	1
от мысли	4	5
полагает что	3	1
при соответствующих	1	1
письменной речи	2	3
его внешнюю	1	1
слова к	1	5
когда речь	1	1
и семантической	1	1
мышления как	5	3
также и	1	2
пиаже именно	1	1
отношений между	4	3
с другой	10	4
основной и	2	2
звук пустой	1	1
самое время	1	1
его внутренняя	1	1
они говорят	1	2
в чем	4	3
было бы	4	6
какой бы	1	1
положения гласящего	1	1
в первой	1	3
очевидно что	1	3
пиаже на	1	2
речь как	3	3
этому выводу	1	1
функциональной стороны	1	1
не мог	1	2
что от	1	1
это отношение	1	2
двух основных	1	1
связей и	2	1
в раннем	2	1
именно в	6	6
легко убедиться	2	1
словесного значения	4	3
мы не	7	7
одной из	1	4
при исследовании	1	1
но эти	1	1
сказать ничего	1	1
на одно	1	2
но эта	1	2
то новое	1	2
гораздо более	1	4
переход от	1	1
с одной	8	5
точно так	1	2
для себя	4	24
и из	1	1
на него	2	1
я могу	1	2
других двух	1	1
же как	6	8
с функциональной	1	3
природы в	1	1
в детском	9	3
виде все	1	1
этого слова	4	3
все это	6	3
первому и	1	1
с мыслью	2	1
состоит в	1	3
в качестве	9	5
в сознании	1	6
находится в	1	2
мы будем	1	1
что я	1	1
наше предположение	1	1
развитии ребенка	2	1
и слово	2	3
он позволяет	1	1
в основной	2	2
ее как	1	1
своей собственной	1	1
совершенно не	1	2
этом смысле	1	1
первой и	1	2
никакой функции	2	1
в какой	5	6
настоящей работе	2	1
необходимо должна	1	1
это так	1	1
элементы не	1	1
этого положения	2	1
существующее между	1	1
только что	4	5
в такой	3	4
методе исследования	1	1
но этот	2	2
и вопрос	1	1
речи находится	1	1
и во-вторых	2	3
самом простом	1	2
и мы	3	1
свою мысль	1	1
которой он	1	1
относящихся сюда	1	1
а это	1	1
тушит огонь	1	1
между мыслью	4	5
что он	7	8
данном случае	2	5
в отдельных	1	1
которых мы	2	2
мысли для	2	1
по сравнению	6	9
гораздо больше	1	2
первую очередь	3	1
что и	1	3
направлении и	1	1
в силе	1	1
процесса и	1	2
должны остановиться	1	1
не выявленный	1	1
выражение мысли	1	1
есть все	2	1
в силу	6	5
проблеме мышления	3	1
всех основных	1	1
высшим и	1	1
останавливаться на	3	1
что было	1	2
представление о	2	7
направлении к	1	2
коэффициент эгоцентрической	6	3
с опытами	1	1
школьном возрасте	4	1
с другими	2	3
приводит нас	2	3
как такового	2	2
в отличие	1	2
его значение	2	2
мышления в	8	1
в ней	1	3
внимание на	1	2
должно привести	1	1
становится возможным	1	1
отношении она	1	1
кислород поддерживает	1	1
выражение эгоцентризма	1	1
мышления мы	2	3
сделал пиаже	1	1
не представляет	1	2
обоих процессов	1	1
делает возможным	1	1
в критическом	1	1
силу своей	1	1
сам по	3	1
его заключается	1	1
эгоцентрические высказывания	2	1
свойств это	1	1
ту же	1	2
зависимость между	1	1
на образующие	1	1
мышления от	1	2
в новых	3	1
мы увидим	1	1
но все	2	1
к моменту	1	1
из такого	1	1
соответствии с	1	1
от звуковой	1	2
развития эта	1	1
мышление в	4	1
речи и	28	30
из основных	3	2
теоретической и	1	1
известном смысле	2	2
перейти из	1	1
на основании	5	2
и к	4	7
конечном счете	1	2
гипотезой пиаже	1	1
в наших	3	4
слову является	1	1
кислород и	1	1
реальных понятий	1	1
затем к	1	1
за пределы	2	1
находит свое	1	3
мысль остается	1	1
действительности и	1	1
в каком	3	1
никак не	1	5
стороны речи	8	18
условия для	1	1
обобщения и	1	1
не удивительно	1	2
в свою	4	2
тот факт	1	1
та же	1	1
структурные особенности	1	6
которой была	1	1
же точно	9	3
ни в	4	2
сделать вывод	1	2
что в	14	12
для объяснения	1	2
функции речи	1	1
в своей	4	3
но если	1	2
входить в	1	1
в основе	8	3
как отмечает	1	1
короче говоря	2	1
мы пытались	5	8
зависимости от	2	1
ближе к	2	1
которыми мы	1	1
эти три	2	2
также оказывается	1	1
ребенок не	4	1
целом и	5	1
бы мы	1	1
и значением	1	5
наших исследований	1	2
исследований и	2	1
сейчас же	1	1
это положение	4	3
первом месте	1	1
которой лежит	1	2
только не	1	11
в основу	2	1
мере не	1	2
речь естественно	1	1
не может	12	11
речи у	2	1
между отдельными	3	1
мы видели	2	3
в работах	1	2
не могло	3	1
а к	1	1
той ситуации	1	1
детской деятельности	4	1
конечно является	1	1
в огромной	1	1
метода исследования	1	1
ряду других	1	1
о том	6	4
речи в	14	27
между тем	9	1
совершается в	1	3
новое понимание	2	1
психологической стороны	1	1
речи как	8	6
в виду	1	5
на то	5	4
бы с	1	2
ребенка к	3	2
которая не	1	1
этапы в	1	1
мы и	3	2
шаг вперед	1	2
эгоцентризма и	1	1
также в	1	1
прямое выражение	1	1
может быть	14	7
мышлению в	3	1
в одной	3	3
речи совершается	1	1
разница между	1	1
не связаны	2	1
первых мест	1	1
она не	3	5
для всей	1	1
ли не	1	2
с тем	7	5
который в	3	1
эти два	1	1
если эгоцентрическая	1	1
отличие от	1	2
его к	1	2
опыты показали	1	1
речью и	2	2
речи пиаже	2	1
значением но	1	1
для них	1	1
построения мы	2	1
и других	3	2
и второй	1	1
функциональных особенностей	1	3
мы хотели	3	1
в таком	1	1
нас к	8	6
показывает что	3	2
вещи к	1	1
значение слова	5	13
не было	1	1
того чтобы	17	19
и при	2	2
в этой	7	3
удивительно поэтому	1	1
само по	1	1
является побочным	1	1
всяком случае	3	1
значении слова	2	1
этого мы	2	3
способности ребенка	1	1
во всяком	3	2
она представляет	1	4
понятий и	4	2
основных линий	1	1
строение и	1	1
он как	2	1
речевому мышлению	2	2
и значения	1	3
зрения значение	1	1
к дождевой	1	1
не только	16	24
он не	5	3
в основном	1	3
он хочет	1	1
к целому	1	2
одну из	4	1
мышления таким	1	1
слова в	1	5
в эгоцентрической	3	4
себе представить	1	1
того в	1	1
речь не	3	5
развивается в	1	1
между ними	2	3
с той	2	1
в направлении	1	5
таким же	1	1
ряда фактов	1	1
в общих	1	1
исследования и	6	3
одной стороны	9	5
раньше чем	1	1
ничем не	1	1
и для	1	5
прямое доказательство	1	1
выше и	2	1
вообще и	1	1
мышления если	1	1
ступени развития	2	1
по себе	5	3
в непосредственной	1	1
сам горит	1	1
слово уже	1	1
слова как	2	5
образом мы	1	1
самым наметить	1	1
а в	2	2
а последний	1	1
мы вправе	2	3
силу того	1	1
свести к	3	1
это одно	1	1
остановиться на	1	2
речи таким	1	2
на которой	2	1
но с	1	2
свойствам в	1	2
мысли который	1	1
в сторону	1	1
от друга	3	2
заслуживает названия	1	1
с которыми	1	2
в одно	1	1
к построению	1	1
и мышление	4	2
детского развития	3	6
при переходе	2	3
представлений и	1	1
числе и	1	1
думается что	5	1
нуждается в	2	3
что с	2	5
основную мелодию	1	1
речь т.е	2	3
слова не	1	1
и зависимостей	1	1
благодаря тому	2	2
области мышления	1	1
значение в	3	2
такой же	3	3
точно как	1	1
дождевой капле	1	1
из центральных	1	1
мы должны	5	6
движение от	2	6
в которых	3	2
было никакой	1	1
и до	2	2
дальнейшего развития	1	1
ее свойствам	1	1
мыслью не	1	1
пути который	1	1
школьного возраста	3	8
повод для	2	1
в центр	1	2
изменения и	1	1
функциональных и	1	1
словом и	2	10
показали что	4	1
развития оно	1	1
предположить что	1	1
к годам	3	1
выполняет никакой	3	1
всякое слово	1	1
которые она	2	1
обобщение всякое	1	1
заключенного в	1	1
и как	5	1
сущности говоря	2	2
именно к	1	1
благоприятные условия	1	1
из всех	2	5
проблема отношений	1	1
его построения	2	1
мысль от	2	2
точки зрения	26	28
вместо того	2	1
о развитии	4	4
человека с	2	1
очередь является	1	1
но и	14	11
всей речи	1	2
в ее	2	6
а затем	5	2
из важнейших	2	3
до сих	4	3
остается в	1	1
остановимся на	1	1
как эта	1	1
самим собой	1	2
виде общего	1	1
его значению	1	1
самым существенным	3	1
равной мере	2	1
водород и	1	1
слово лишенное	1	1
ребенка с	2	4
всей своей	1	1
развития научных	3	2
образом если	1	1
во всем	3	3
монолог и	1	2
основном и	1	1
речи а	1	5
только для	3	1
на самом	1	3
речи так	2	3
сделали его	1	1
внешняя сторона	1	2
внутренней речью	1	8
это исследование	1	1
говорить о	2	1
далее что	1	1
в этом	17	29
в учении	1	6
что мы	5	9
акт мысли	2	1
области учения	1	3
оказывается что	1	2
и связи	2	1
из этих	3	3
в середине	1	2
с не	1	1
наконец не	1	1
их в	4	1
и судьбе	1	2
делает его	1	1
мысли и	6	11
этот пример	1	1
заключается в	8	6
не удалось	1	1
этой линии	1	1
речь возникает	1	1
бы для	1	1
недоступной для	1	1
ответа на	2	1
к кому	1	1
должна была	1	1
