2gram	Losev_ProblemaSimvolaiRealistich_partition_part5_wordlist_2gram	Losev_ProblemaSimvolaiRealistich_partition_part2_wordlist_2gram
есть вполне	1	1
ни было	1	1
из этого	2	4
мы находили	1	1
здесь не	2	7
ли он	3	2
находили в	1	2
той или	5	1
от тех	1	1
бы в	3	1
ни о	4	1
что существует	2	1
и нет	1	2
иным как	1	2
говоря уже	4	1
тот же	4	3
и самое	1	1
этой теории	4	1
для них	3	3
же мы	2	1
со стороны	1	1
мира в	1	3
состоит из	2	1
то чтобы	2	1
людей не	1	2
вы не	1	1
тем как	1	2
но всегда	1	1
вернее сказать	1	1
в таком	11	2
именно как	4	1
нас к	1	1
что здесь	1	2
в частности	5	4
с которой	3	1
менее в	1	1
то он	1	1
не обладает	1	1
в следующем	1	1
на этой	2	1
не было	3	1
и даже	11	14
знаком с	1	1
и очень	1	1
вопроса о	1	1
процесс но	2	1
значительной мере	3	2
того чтобы	2	2
и тем	4	3
и при	2	1
в своих	3	1
только в	14	9
в смысле	1	4
тоже не	7	2
в этой	9	10
в едином	1	1
другой стороны	5	6
из тех	1	2
не могли	1	1
бы что	2	1
то и	4	2
необходимо будет	1	1
всяком случае	10	2
свидетельствует о	2	2
к этому	1	2
есть самый	3	1
и вполне	4	4
не приходит	1	1
но для	1	2
даже до	1	1
как в	1	2
от этого	1	3
во всяком	13	2
и не	37	12
что у	1	5
мы уже	3	1
насколько можно	1	1
и вообще	16	9
таким образом	4	13
тем более	10	1
не говоря	4	1
о той	1	1
же оказывается	1	1
и слишком	2	1
говорить об	3	1
разве только	1	1
а вовсе	1	1
тогда когда	3	4
тем что	4	2
как акт	1	2
хотелось бы	2	1
уже в	3	2
это и	3	1
и самих	1	1
не только	24	18
результате чего	1	2
он не	2	3
которые тоже	2	1
который как	1	1
все эти	7	2
видно из	1	1
есть он	1	1
что из	2	1
в данном	10	2
здесь вовсе	1	1
тем же	1	3
смысле и	1	1
в литературе	1	1
и потому	1	1
содержит в	2	1
с самого	3	1
со своим	1	1
в их	3	1
перед собой	1	1
т д	6	1
мира и	1	2
что бы	1	1
самом и	1	1
в себе	5	4
некоторой степени	1	4
именно он	3	1
но оно	1	1
оно является	2	1
к тому	3	2
нельзя было	3	1
формы в	1	1
перед нами	2	1
одной стороны	5	3
только как	3	1
на всю	2	1
вопрос а	1	1
бы не	3	3
и те	1	1
ничем не	2	1
и для	6	6
времени в	1	1
это только	3	1
в области	6	2
то можно	1	1
для человека	1	1
до конца	1	1
но даже	3	4
вообще и	2	2
обстоятельство что	1	2
нам думается	1	1
по себе	8	2
не потому	1	1
даже и	18	4
и является	3	2
не менее	13	5
еще не	10	3
знает что	2	3
нужно говорить	2	1
он сам	3	3
с ним	1	3
заметим что	1	1
к его	1	1
необходимого для	1	1
в конце	7	8
о каком	1	1
имеем в	2	1
не вполне	4	1
все еще	4	4
per idem	4	1
а в	4	6
тому что	3	1
эта последняя	2	1
можно судить	3	1
тех или	3	2
такого же	1	3
же можно	1	1
и более	5	2
первый взгляд	1	1
и тогда	1	2
следующем виде	1	1
одним и	2	1
их и	1	1
на логической	1	1
поэтому и	1	2
покамест еще	1	2
то уже	1	1
в своем	4	11
в нашем	3	1
и без	5	2
судить по	1	1
но с	1	1
и на	5	6
бы на	1	2
iii в	1	4
по крайней	6	4
это возможно	2	1
и понятия	1	1
в одно	2	1
э в	1	3
так или	6	1
вообще не	4	1
то или	3	1
если такой	1	1
время еще	1	1
на земле	1	9
представляли себе	1	1
по его	1	2
для того	3	3
н а	1	1
нужно считать	1	1
правильно и	1	1
то на	2	1
как и	5	7
должен был	1	1
потому что	13	13
числе и	2	1
думается что	2	1
или иную	1	1
что для	3	1
с такой	1	2
ему в	1	1
не отсутствует	1	1
но вот	2	1
в самом	5	5
его из	1	1
только и	3	3
по этому	3	2
в то	6	4
и то	10	5
поэтому в	1	1
в н	2	12
никогда не	1	7
раз в	1	2
этом отношении	1	1
виде то	1	1
всех этих	4	1
можно ли	6	1
концов не	1	1
которой они	1	1
и в	35	30
все время	1	3
к действию	1	1
о человеческом	1	1
так же	5	5
как некоторого	2	1
что благодаря	1	1
тот и	1	1
и самый	4	1
без всякого	4	2
так что	11	11
этого однако	1	1
не просто	11	5
а на	1	1
так как	7	6
в предыдущей	1	1
и только	4	2
о тождестве	1	1
значение в	4	1
но не	4	7
ни стало	1	1
такой же	1	1
не в	2	7
самый крайний	1	1
как будто	6	3
для нас	9	10
даже не	3	1
для всех	2	1
знали все	1	1
от своих	1	3
сводится к	2	1
есть в	4	2
было только	1	1
мы должны	3	1
не могут	4	2
дать в	1	1
для которого	1	1
мы выше	1	2
роль но	1	1
и об	1	1
и до	1	2
на нее	1	1
до самого	1	1
субъект и	1	1
те или	7	1
еще достаточно	1	1
о своем	2	2
раз и	5	2
в таких	3	2
был у	1	1
как это	1	1
небе в	1	1
все указанные	1	1
с этим	5	1
в абсолютном	1	1
человека это	1	1
дом и	1	1
имеет гораздо	1	1
и с	10	5
но это	6	1
всего здесь	1	1
и два	1	1
смысле слова	7	3
мере в	2	2
в него	2	1
это в	2	1
не для	1	1
и всякий	3	1
или другие	4	1
во что	1	1
как ему	1	1
случае только	1	1
говорится что	1	2
ее в	1	2
же в	1	3
и хотя	2	1
конечно не	2	2
и самого	4	3
здесь только	3	1
тут же	8	6
также и	12	12
на тот	2	2
в заключение	2	2
это не	1	2
этот момент	1	1
с другой	6	6
их можно	1	1
и др	2	1
а если	1	1
иной раз	3	2
и как	4	6
на небе	1	2
здесь в	1	2
которую мы	1	1
и был	1	2
далеко не	4	4
было бы	8	4
что такое	18	1
и была	1	1
как бы	4	6
сообщением о	1	1
об его	2	2
имеет значение	2	1
и окончательное	1	1
а его	1	4
что само	1	1
но ясно	1	2
прежде всего	11	6
указывает на	5	3
точки зрения	2	10
не мог	1	4
а с	1	4
что именно	1	2
это указывает	1	1
видно что	1	1
на это	2	1
уже по	1	1
мы понимаем	1	1
у нас	18	7
но и	16	13
к своему	1	1
именно в	1	3
м как	1	1
нет и	3	1
и пытается	1	1
до сих	4	2
время в	1	1
мыслится в	2	2
все на	3	1
не знали	1	1
сводится на	1	1
существование этого	1	1
будто бы	5	5
это тоже	3	1
хотели бы	2	1
себе но	1	1
мы не	7	2
чем в	1	1
одной из	1	1
ввиду своего	1	1
имеется у	1	1
мы можем	6	5
пустая и	1	1
больше и	1	1
здесь мы	3	1
действительность в	1	1
люди все	1	1
в результате	4	7
самый этот	1	1
ли в	2	2
на самом	4	1
является для	2	1
и наконец	3	1
представляет себе	1	1
не был	4	1
в науке	3	2
из людей	1	1
и вовсе	6	1
необходимо и	1	1
но фактически	1	1
iii ясно	1	1
в небольшой	1	3
что не	5	2
который ни	1	1
является уже	1	1
с большим	1	1
а не	10	5
не что	3	3
тех пор	4	1
этот вопрос	1	1
гораздо более	4	4
с одной	5	3
крайней мере	6	4
все что	3	2
и другой	1	2
в этом	17	17
совсем другой	1	1
если мы	9	1
превращается в	1	1
время как	1	3
подобного рода	4	7
человека но	2	2
об этом	2	4
не столь	2	3
точно так	3	3
рассматриваться в	1	1
огромное количество	1	1
что такого	1	1
будет ли	1	1
нет никаких	1	1
только об	1	1
и ее	2	1
еще больше	1	1
л в	2	1
людей и	1	13
том как	1	1
между собою	4	1
он говорит	1	2
г в	1	1
для себя	9	5
но по	1	1
в поисках	2	1
они должны	1	1
на него	2	2
этот путь	1	1
логической ошибке	1	1
самые разнообразные	1	1
а только	6	1
хотя она	2	1
и таким	1	1
оказывается что	3	4
из этих	3	1
расстаться с	1	1
совсем другое	1	1
в число	1	1
все это	4	1
не чем	1	2
в качестве	2	4
ведь не	1	1
и есть	4	1
едва ли	9	4
как именно	3	4
их в	4	1
самом деле	4	2
и когда	1	1
мы будем	1	2
по своей	1	2
могли бы	3	1
если в	1	1
об этой	1	1
хотя и	3	8
не так	2	4
с ее	1	1
рода путаницу	1	1
тот момент	1	1
и другое	1	3
два других	1	2
только на	9	1
они не	1	2
что оно	2	1
который хотя	1	1
содержится в	2	1
то же	5	2
если только	1	2
при помощи	8	6
другими словами	6	1
тут не	1	1
его на	1	2
мы могли	2	1
idem per	4	1
не будет	11	2
времени мы	1	2
этом смысле	5	3
которые не	2	1
от человека	1	1
что самый	1	1
же эти	1	1
что нам	1	1
значение и	8	2
в какой	1	2
свое собственное	1	2
нас не	3	3
и если	3	1
а так	1	1
смысле то	1	1
о своей	1	1
предмета к	1	1
ту или	1	1
весьма характерное	1	1
в такой	2	1
совершенно новое	1	1
и остается	1	1
и их	3	5
если она	1	1
представляется нам	1	1
то более	2	2
жизнью которая	1	1
вопрос о	3	1
как говорят	1	1
к нему	2	3
по причине	1	1
желая во	1	1
основана на	2	1
можно сказать	6	6
что ни	1	1
теории здесь	1	1
ничего не	10	2
это безусловно	1	1
что он	4	7
целей а	1	1
данном случае	5	2
том числе	2	2
если он	1	2
что они	3	3
на эту	2	1
в нем	1	6
на одну	1	1
или иначе	6	1
смысле мы	1	1
нового времени	1	4
воды и	1	1
является более	1	1
в дальнейшем	1	7
никакой возможности	1	1
он был	1	2
по поводу	2	2
какого-нибудь одного	1	1
или по	4	1
только потому	1	1
что и	2	6
один из	3	2
уже не	8	6
ясно что	8	4
и ф	1	1
дать ей	1	1
отношения к	1	1
не раз	1	1
же и	2	1
но только	4	3
что такой	1	2
быть только	3	3
в силу	1	5
от которого	1	1
эту тему	2	1
между прочим	1	1
который так	1	1
и люди	1	2
что было	1	1
представление о	5	2
определяет собою	1	1
хотя бы	12	2
или иной	5	1
и здесь	4	1
в настоящее	16	3
здесь как	2	2
самого начала	2	1
или в	2	4
для всякого	2	1
и по	3	1
учение о	2	3
но в	6	9
но зато	2	1
всякого рода	4	2
не имеет	7	1
имеет для	1	1
здесь совершенно	1	1
сих пор	4	2
и сам	2	4
заключение необходимо	1	1
или из	1	1
если и	1	1
себя свой	1	1
тем не	12	5
конце концов	7	6
а именно	6	12
этом знаке	1	1
только были	1	1
совершенно правильно	2	1
при этом	3	4
большим трудом	1	1
в нашей	3	2
здесь тоже	1	3
того что	12	3
но уже	5	2
том что	19	17
в ней	2	3
внимание на	3	3
на свете	4	1
и она	1	1
а потом	1	3
в другом	1	3
и тут	4	2
что иное	3	3
о котором	3	3
в нее	2	1
однако и	1	1
и а	2	1
и следовательно	4	1
в и	2	1
сама по	4	1
является той	1	1
что его	1	3
может считаться	1	1
да еще	1	1
сам по	1	1
но я	1	1
важно для	1	1
только о	8	1
не о	6	1
бы даже	1	1
только по	2	1
смысла и	2	1
на себя	1	1
смысле его	1	1
совсем не	7	3
же это	5	1
в голову	2	1
свою роль	1	1
входит в	2	1
был бы	6	1
то ни	3	2
указание на	3	1
но все	2	4
не требует	2	1
а также	2	3
что это	1	1
можно было	5	2
усилий и	1	1
говорит о	1	7
и это	5	1
должны сказать	1	1
с подчеркиванием	1	1
поводу необходимо	1	1
мы его	1	1
же не	1	4
вообще для	1	1
еще более	2	3
без всякой	5	1
работы и	1	1
в связи	5	7
тогда получится	1	1
ничего общего	3	1
