2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram
очень мало	1	2
не может	6	15
могут быть	6	4
о связи	1	1
то чего	3	1
там где	3	4
связано с	1	2
сказать что	2	5
мы видели	6	2
те предметы	1	1
здесь еще	1	1
к пониманию	1	1
вместе с	6	6
с землей	1	3
он должен	3	2
и братья	1	1
такого рода	2	1
в лесу	12	8
мертвых и	1	2
в том	3	9
мы знаем	8	4
представлений о	2	3
здесь отразились	1	1
женится на	1	1
происходит в	2	1
и три	1	1
никуда не	2	1
в его	5	5
фрэзер указывает	1	1
показывают как	1	1
только следы	1	1
происходит не	1	1
она может	1	1
на коня	2	1
приводит к	1	2
под его	1	1
о том	4	9
в связи	2	4
в последней	1	1
представления что	1	1
русских сказках	2	1
живет в	2	2
периода имеет	1	1
на берегу	2	1
возможно что	2	1
сказки в	1	3
наше наблюдение	1	1
совершенно точно	1	1
на вопрос	3	2
в виду	1	1
не сохранила	3	1
в руки	3	3
на то	3	4
она увидит	1	1
герой и	2	1
по смыслу	1	2
имеется в	2	1
и смысл	1	1
большинстве случаев	1	4
случаи когда	2	3
есть только	3	3
должны быть	1	4
действует в	1	1
и наоборот	2	1
в некоторых	5	2
не все	1	4
главным образом	2	1
как мы	5	3
однако не	1	2
это ясно	1	1
но его	1	1
можно указать	2	1
по мере	1	2
относится к	3	2
так чтобы	1	2
известно что	2	1
может быть	14	25
и его	10	3
вопросом о	1	1
в средние	2	1
не можем	1	3
очень многих	1	2
на ту	1	1
что как	1	1
ними связь	1	1
только тогда	3	1
одном случае	3	1
в саду	1	1
лишь через	1	1
загробный мир	1	3
вовсе не	4	2
она не	3	1
герой с	1	1
нашей сказке	1	1
есть не	1	1
к ним	2	4
это явление	1	2
его от	2	1
в сказании	1	2
ответить на	1	1
этого мотива	3	2
пока не	1	2
что герой	2	9
не на	3	2
с тем	2	4
и раньше	1	1
поставить вопрос	2	2
средние века	2	1
в виде	2	2
обратиться к	1	1
между ним	1	1
по всему	1	1
с огнем	1	1
здесь не	4	4
даже если	1	1
совпадение между	1	1
как указано	2	1
путь к	1	1
к высшей	1	2
бы в	1	2
увидим что	2	5
герой сказки	1	1
при существовании	2	1
выдает себя	1	1
другой же	1	1
к которой	1	1
и связь	1	1
можно бы	1	1
мотива является	1	1
сомнения что	2	1
тот же	1	2
этот материал	2	3
данного типа	1	1
неи этот	1	1
во главе	1	1
русской сказки	1	2
ему не	1	1
со стороны	1	2
придем к	1	1
когда будет	1	1
как он	6	2
в этнографии	1	4
одно из	1	1
сказка как	1	5
в древнем	1	1
на новый	1	1
нас к	7	1
что здесь	7	5
в частности	2	2
иные формы	1	1
то он	1	2
немецкой сказке	2	2
мотив не	1	1
показывает что	10	3
здесь можно	2	2
герою это	1	1
не будем	1	5
всему миру	1	1
другой главе	1	1
и даже	4	4
не было	1	1
всем мире	1	1
и берутся	1	1
и тем	2	2
то это	5	3
только в	3	11
приведем еще	1	1
настолько полное	1	1
в этой	2	6
другой стороны	4	5
со своими	1	1
с того	3	3
т е	18	10
некотором царстве	1	1
в мифах	2	1
когда она	1	1
ложные представления	2	1
то и	1	2
в роли	2	1
и затем	1	1
непосредственно не	1	1
одна сторона	1	1
к этому	5	2
вспомним что	1	1
качестве дополнения	1	1
в античности	4	1
эта форма	2	1
как в	7	2
иной мир	6	3
члена общества	1	1
сказки зулу	1	1
и я	1	1
и не	9	9
что у	3	1
мы уже	5	1
происходит с	1	1
здесь же	1	2
везде где	1	1
выше мы	2	3
меньшей степени	1	1
таким образом	10	8
представление имеется	1	1
показывают что	2	5
не видели	1	2
он как	1	1
связанные с	3	2
сказка отразила	1	1
и сказка	1	1
тогда когда	1	2
тем что	5	3
и сказкой	1	2
героя из	1	2
можно установить	1	1
материал в	1	1
сказка знает	2	2
аф или	4	1
это и	5	1
явление это	1	1
иных случаях	1	1
не только	15	12
всегда являются	1	1
он не	7	2
в основном	1	2
почему нельзя	1	1
он хочет	1	1
смысле этого	2	1
дает нам	4	1
дом там	1	1
все эти	3	4
уже указывалось	1	1
еще на	1	1
в египетской	1	1
некоторые другие	1	1
в истории	2	1
в пределах	1	4
рассмотрим сперва	2	1
итак чтобы	1	1
и стали	2	1
совершенно ясно	2	1
так если	1	2
руки героя	1	2
содержит в	2	1
иногда и	2	1
художественную мотивировку	1	1
некотором государстве	1	1
качестве условия	1	1
т д	24	22
и поливки	1	1
представления о	3	3
нашего мотива	1	1
неи что	1	1
в себе	2	2
здесь уже	1	1
с той	2	2
и он	3	3
сказке вообще	1	1
тут и	2	2
змея и	1	1
за это	2	1
сказке иногда	1	1
ходу действия	1	2
в большей	1	1
многих и	1	1
к тому	1	6
с появлением	4	1
на основе	1	5
таким же	6	1
утверждать что	1	3
путь и	1	1
сообщают что	1	1
следующее заключение	1	1
и фольклорные	1	1
помощника и	2	1
завело бы	1	1
перед нами	3	3
раньше чем	5	4
только как	1	1
в немецкой	2	2
социальной жизни	1	4
ничем не	1	1
и русским	1	1
античности и	1	2
из них	2	3
очень разнообразных	1	1
очень важны	1	1
самое что	1	2
в области	2	2
а что	1	1
или наконец	1	1
в америке	3	1
но нельзя	1	1
но даже	1	1
и уже	1	1
может оказаться	1	3
и эти	1	3
религии но	1	1
земли и	2	1
неи можно	1	1
увидим ниже	1	2
иногда в	2	1
отца а	1	1
по себе	2	3
не менее	2	6
еще не	6	7
знает что	1	1
или три	1	1
своих детей	1	1
под землей	1	1
целый ряд	1	1
с ним	1	2
большей частью	3	2
так в	4	4
представляют собой	4	6
же самое	2	3
этого обряда	1	5
образом мы	1	2
кто он	1	1
в американских	2	2
же герой	2	1
не вполне	1	2
все еще	3	1
и конь	2	1
имеются и	1	1
иногда даже	3	1
и этим	2	2
а в	8	7
тому что	1	1
однако что	1	1
историческое явление	1	1
половой зрелости	1	3
экономическое развитие	1	1
и более	3	1
представляет собой	2	4
только с	2	2
и тогда	1	3
видим в	1	1
в русской	3	2
это завело	1	1
дополнения а	1	1
нам важно	1	1
д мы	2	1
по ходу	1	2
на них	1	2
и они	2	1
академии наук	1	1
и вот	2	2
таких случаях	2	2
иное царство	6	6
сказка начинается	2	1
не годится	4	1
в своем	2	5
а порой	1	1
на которой	2	1
но она	1	1
за то	1	2
но с	1	1
герой получает	4	1
в меньшей	1	2
неи все	1	2
если герой	2	1
и на	2	4
вплоть до	1	1
за тридевять	1	2
часто это	2	1
не по	2	2
сказку через	1	1
крылатый конь	1	1
свет на	1	1
глаза глядят	1	2
происхождение этого	1	1
на одной	1	1
сказке в	2	3
в сказке.<неи	1	1
в лес	3	8
со сказкой	2	4
оттого что	1	1
к сказке	4	3
по его	2	2
это за	1	3
сад или	2	1
как и	7	4
тому как	1	1
вступают в	2	1
должен был	3	3
потому что	6	4
попасть на	1	1
пространственных представлений	1	1
друг друга	1	1
ему в	2	3
на котором	3	3
совершенно неожиданно	1	1
в царстве	1	1
на том	2	1
сказка содержит	1	1
в зулусской	1	1
мы еще	1	3
в то	1	3
легко заметить	1	1
и то	6	1
когда герой	4	1
никогда не	2	14
несколько исследований	1	1
которое можно	1	1
тридесятое царство	4	1
тогда он	2	1
это для	3	2
чтобы вызвать	3	1
всех этих	1	2
героя а	2	1
при посвящении	3	1
и в	26	28
в эпоху	1	2
так же	18	7
это наблюдение	1	1
так что	2	4
здесь вспоминается	1	1
приводят к	1	1
золотыми яблоками	1	1
не просто	4	3
не видно	2	1
дальнейшем он	1	1
из его	1	1
в греческом	2	1
с этими	2	1
так как	9	6
и только	5	2
но не	5	5
герой в	3	1
формы мышления	1	1
не в	5	9
в земле	1	1
как будто	1	4
для нас	3	13
свете сравнительных	1	1
ход действия	1	3
чем это	1	4
как герой	1	1
не играет	1	1
выступает в	1	1
а сам	2	2
на этом	2	3
мы должны	5	13
не могут	2	2
для исследователя	1	2
в которых	4	1
по существу	3	5
чаще всего	1	1
как с	1	1
аф неи	3	1
этих материалов	2	1
и об	1	1
а она	1	1
смерть и	1	2
быть рассмотрены	1	2
животным он	1	1
на нее	1	2
неи здесь	1	2
рассмотрим некоторые	1	1
не совсем	1	3
в тягость	1	1
прямо на	1	1
у меня	1	3
в подвале	2	1
сажают в	1	1
в таких	2	2
как это	3	3
видно по	2	2
других более	2	1
что этот	4	2
с этим	2	4
в африке	3	1
берет с	1	1
порой в	1	1
тех же	2	1
и с	5	4
сказке это	3	1
но это	3	4
народных представлениях	1	1
много что	1	1
низкое экономическое	1	1
друг другу	1	1
когда он	6	6
содержат в	1	1
нет необходимости	3	2
поэтому совершенно	1	1
знаем что	7	1
никакого сомнения	2	1
в брак	2	2
и хотя	1	1
его тогда	1	1
так часто	1	2
объяснить и	1	1
конечно не	2	2
в аид	2	3
животное или	1	1
можно ограничиться	1	1
здесь только	1	1
в репертуаре	1	1
тут же	2	1
трудных задач	1	1
для этого	1	3
греческом мифе	2	1
и вновь	1	1
он во	1	1
этой же	1	1
это не	5	7
это все	1	1
этот момент	2	2
хода действия	1	1
образом и	1	1
это видно	2	1
с другой	4	6
поэтому мы	1	1
огнем и	1	1
один человек	1	1
и др	5	7
и как	5	2
здесь в	1	2
один мотив	1	2
почему это	1	1
сказке как	1	1
но он	4	1
эти две	1	2
ступени к	1	1
их от	1	1
дело не	2	5
из своего	3	1
того как	4	3
было бы	2	7
близки к	1	1
бы нам	1	1
время посвящения	1	1
как бы	3	2
и наш	1	1
для сказки	1	1
тому кто	1	2
землей и	1	1
героя могут	1	1
в глаза	1	1
сказке и	2	2
не обязательно	1	1
леса в	2	2
прежде всего	1	10
указывает на	4	2
их не	2	2
сказка отражает	1	3
не мог	3	1
зулусской сказке	1	1
обряд посвящения	1	2
смерти а	1	1
а с	1	2
что именно	1	1
далекий путь	1	1
видно что	1	6
на это	2	2
к зеленин	5	1
у нас	2	1
но и	12	10
к своему	3	2
но есть	2	1
на друга	1	1
он может	2	1
именно в	1	3
худ неи	1	1
а затем	3	2
в очень	1	2
до сих	5	5
не знает	1	5
тридевять земель	1	2
аф это	1	2
по воздуху	1	1
в зависимости	1	2
будто бы	1	3
том чтобы	1	2
в большинстве	1	4
это приводит	3	2
мы не	1	10
одной из	1	2
этот персонаж	3	1
только тем	1	1
себя в	2	2
более позднее	4	1
имеется у	5	1
д неи	1	1
мы можем	6	1
в сказку	7	1
несколько ближе	1	1
в подземный	2	1
во всем	3	3
ли эта	1	1
сказка не	2	5
источник и	1	1
уже выше	2	1
он появляется	2	1
от его	1	1
здесь мы	2	7
в результате	1	1
над небом	1	1
только хлеб	1	1
сторону в	1	1
мы рассмотрим	7	1
это происходит	2	2
которая в	1	1
что происходит	1	1
власть над	11	1
их с	1	1
зависит от	1	2
своей дочери	1	1
ж ст	2	2
но связь	1	2
абстрактное понятие	1	1
и несколько	1	1
в целом	2	2
что не	1	2
что эти	1	1
и пр	11	4
не что	3	1
а не	6	15
русской сказке	4	2
этот вопрос	2	7
здесь перед	1	1
развитие предысторического	1	1
больте и	1	1
исторические корни	1	2
в этом	7	8
если мы	1	3
превращается в	7	4
время как	1	3
примеры показывают	1	1
аф в	1	1
в доме	4	2
об этом	7	4
именно так	1	2
точно так	5	3
американских мифах	2	1
в образе	3	3
по другим	1	1
одним из	1	2
несколько ближе.<неи	1	1
явление в	1	1
ними в	1	1
в некотором	2	2
и знает	1	2
которому они	1	1
что мы	3	7
он часто	1	1
один раз	1	1
том как	2	2
сказке не	4	2
начинается с	2	3
в совершенно	1	1
у индейцев	1	1
в иной	6	4
попадает в	3	5
в тех	4	2
вот как	2	1
нее он	1	1
сел на	1	2
это более	1	1
на него	3	4
дальше и	1	1
собой герой	1	2
этого не	2	1
а только	1	2
одна из	2	2
сказке гримм	1	1
представлением об	1	1
же как	13	2
и наказывает	1	1
ссылаясь на	1	1
собой и	1	1
из этих	3	1
очень много	1	3
сам герой	1	1
в языке	2	1
в середине	1	2
этого слова	2	1
это своего	1	1
все это	2	4
друг на	1	1
аф то	1	1
где нет	1	2
к царству	2	1
boas неи	2	1
мере того	1	2
сказочного канона	2	1
и есть	2	1
в качестве	7	5
слова а	1	1
к чему	1	3
с умершим	1	1
их в	7	5
сказку об	1	2
на своем	1	1
мы будем	1	5
по своей	2	2
предположение что	2	2
об этой	1	2
ее так	1	1
те сказки	1	1
о нем	1	2
хотя и	2	1
который стоит	1	1
сказке уже	1	1
и другое	1	2
на руку	1	1
только на	1	1
они не	1	4
по некоторым	1	1
например в	3	5
мы пока	2	1
где он	1	1
содержится в	2	1
в страну	2	1
вопрос поставленный	1	1
то же	8	12
книги из	1	1
функция этого	1	1
и героем	1	1
того есть	1	1
этот факт	2	1
причины ложные	1	1
при помощи	10	2
народов в	1	1
героя в	7	5
другими словами	2	4
обряды или	1	1
ее как	1	1
ним и	1	1
на коне	8	1
мертвых в	1	1
связана с	2	1
на следующее	1	1
эта связь	5	1
нам и	1	1
неи глава	1	3
с целью	2	1
вот почему	1	1
не дает	2	2
тотемному животному	1	1
русская сказка	1	3
это так	1	4
в исторической	2	6
в свете	3	2
и если	3	2
зеленин зеленин	1	1
только этот	1	1
или не	1	1
говорят о	1	1
с собой	5	1
что же	1	3
современной европейской	1	1
и их	2	3
мы видим	6	11
что сказка	1	10
царство и	2	1
сказка пользуется	1	1
позднее явление	2	1
но мы	3	2
вопрос о	4	5
и мы	1	2
он пришел	1	2
на ступени	1	2
момент в	1	1
полное что	1	1
не всегда	6	8
нам право	2	1
и запер	1	1
которой он	2	1
основана на	2	1
уходит в	1	1
ничего не	5	2
почти не	1	3
попасть в	2	3
именно с	1	1
ли здесь	1	1
иначе мы	1	1
что он	10	10
установить что	2	4
неи это	2	1
и тот	2	2
от яги	1	1
что они	6	5
через него	3	1
на эту	1	3
к этой	3	1
к жизни	1	1
в нем	2	2
во время	7	3
на одну	1	1
по сравнению	3	1
несколько сот	1	2
и фигурой	1	1
заметить что	1	1
во всех	1	2
к обряду	1	6
в дальнейшем	6	5
он был	1	1
герой хочет	2	2
в современной	2	3
из дома	1	6
еще один	2	2
что и	9	6
один из	1	4
встречается у	1	1
уже не	5	3
в сказках	1	1
в жертву	1	2
ясно что	1	2
о природе	3	1
должны были	1	2
которых можно	4	1
в это	1	1
точности как	1	1
быть только	1	1
но так	1	2
в силу	5	5
от которого	2	1
а по	4	2
к каким	1	1
он в	4	2
еще прибавить	2	1
сказке читаем	1	2
эти сказки	1	1
на пути	1	1
в воздух	1	1
представление о	1	1
в обряде	2	3
труднее чем	1	1
ложным заключениям	1	1
он или	1	1
животным и	1	1
хотя бы	2	4
нас займет	1	1
отец не	1	1
этот случай	9	1
до появления	1	1
а ныне	1	1
не из	1	1
у ней	1	2
и здесь	5	7
что даритель	1	2
маркс энгельс	1	3
коня и	8	1
или в	3	5
и по	5	3
например если	1	1
но в	5	8
эту связь	4	2
тогда картина	1	1
говорит д	2	1
это мы	2	1
имеет форму	2	1
приводит нас	4	1
середине сказки	1	1
всякого рода	3	2
чтобы установить	1	1
яги и	1	1
знал заклинание	1	1
а у	2	1
восходят к	1	5
своего рода	1	1
обряду посвящения	1	2
от рассмотрения	1	1
сих пор	5	5
между ними	3	2
дарит ему	1	1
связанных с	2	1
обряда посвящения	5	2
тем не	2	6
в тридесятое	4	2
или через	1	1
этой связи	1	1
ее с	1	1
а именно	3	4
всегда имеет	1	1
при этом	3	3
того что	2	4
или иных	1	1
в форме	2	3
которая при	1	1
в загробный	1	3
о посвящении	1	1
но уже	1	2
у нее	2	1
том что	3	7
у него	5	1
запрет не	1	2
в ней	1	7
видели что	3	3
и она	1	2
внимание на	1	1
этих предметов	2	1
или магической	1	1
что ты	1	1
что иное	3	1
случае мы	2	1
аф здесь	1	1
в другом	5	3
охотничьих мифах	1	1
займет в	1	1
в этих	7	7
же еще	1	1
ни к	1	2
отсюда видно	1	1
них не	1	1
качестве причины	1	1
указывают на	2	1
в котором	1	3
же относится	1	2
ни одной	2	2
что образ	2	1
начало сказки	1	2
только по	1	1
случаях мотив	1	1
он живет	2	1
не удается	1	1
с особой	1	1
этом он	1	1
на себя	4	1
вступает в	1	2
однако это	1	3
к ней	1	1
вопрос мы	1	2
народов не	1	1
обращается в	1	1
сказке часто	1	1
душа и	1	1
глядят и	1	1
видим что	2	9
был бы	1	2
в который	2	1
играет роль	2	1
чаще однако	1	1
это сделать	1	1
посвящения в	1	1
но все	5	4
мы увидим	3	10
а также	3	1
связь между	2	3
все три	1	1
что это	2	8
говорит о	2	2
и это	1	1
в этот	4	1
меня в	1	1
только одна	2	1
и другие	3	4
и герой	1	1
т д.<неи	3	2
в тексте	2	1
европейской сказке	1	1
царстве в	1	1
этого мотива?	1	1
с тремя	1	1
