3gram	Potebnia_Myslijsyk_partition_part3_wordlist_3gram	Potebnia_Myslijsyk_partition_part1_wordlist_3gram
по отношению к	13	5
с нею в	1	1
таким образом в	1	1
с другой стороны	5	4
имея в виду	1	1
следует прибавить еще	1	1
состояние души не	1	1
ребенке только что	1	1
точно так и	2	1
нужно будет принять	1	1
заключить что в	1	1
в эту минуту	1	1
чем-то внешним и	1	1
а не других	1	1
разницу между этими	1	1
его связь с	1	1
в языке и	1	1
в каждом отдельном	1	1
может быть не	1	1
только что начинающем	1	1
том смысле что	1	1
и той же	3	2
в том виде	1	1
мысль в слове	1	1
вечно создается притом	1	1
что содержание слова	1	1
между людьми и	1	1
себе не может	1	1
то все же	1	1
потому что эти	1	1
в нас самих	1	1
первое время жизни	1	1
и в каждом	1	1
во многих случаях	1	1
в языке есть	3	1
подобно тому как	3	2
например что когда	1	1
в некотором смысле	2	2
есть вместе непонимание	1	1
нельзя себе представить	2	1
из виду что	1	1
и т д	4	3
из коих один	1	2
и без сомнения	1	2
так как чувство	1	1
могло бы быть	1	1
да и самое	1	1
из того что	1	1
понимание есть вместе	2	1
т с ср	2	1
что язык есть	5	1
не существует и	1	1
по себе еще	1	1
было бы невозможно	1	1
положение что язык	1	1
человек окружает себя	1	1
что в человеке	1	1
друг от друга	2	1
потому что в	4	1
независимо от своего	1	1
должно быть признано	1	1
мы должны бы	1	1
в сознании все	1	1
значение слова для	1	1
уже при самом	1	1
вслед за тем	1	3
во всем своем	1	1
к тому что	2	2
том как именно	1	1
из коих каждая	1	1
только посредством слова	4	1
одной и той	3	2
в противном случае	3	1
так относится к	1	1
возможно только в	1	2
то есть по	1	1
то что мы	1	2
там же с	7	6
может быть названо	3	1
из сказанного можно	1	1
и в таком	1	1
и т п	2	2
тем и другим	1	1
таких а не	1	1
мере того как	3	3
есть вместе и	2	1
по крайней мере	2	5
всякое согласие в	1	1
сам по себе	1	5
а между тем	3	2
можно себе представить	2	1
мы видели выше	1	1
создается притом так	1	1
чувственного образа который	1	1
развития мысли если	1	1
вместе с этим	1	2
между собою так	1	2
заключать в себе	1	1
в отдельном лице	1	1
в этом можно	1	1
он вечно создается	1	1
так и в	3	2
с одной стороны	3	3
произведения остаются неопределенными	1	1
в этом отношении	1	2
того как мы	1	1
но вместе и	1	2
как мы видели	1	1
только потому что	2	2
человека ко внешним	1	1
можно думать что	1	2
самого предмета а	2	1
смысле в каком	4	2
если бы при	1	1
себе еще не	1	1
должны бы были	1	1
т п мы	1	1
в произведении искусства	1	3
сказанного можно видеть	1	1
даже род произведения	1	1
по себе не	1	1
стало быть если	1	1
а не другим	1	2
и там где	1	1
все остальные и	1	1
потому что оно	1	2
род произведения остаются	1	1
то же выйдет	1	1
что в отдельном	1	1
в истории но	1	1
только в том	6	3
по мере того	3	3
согласие в мыслях	1	1
и что в	3	1
до такой степени	1	1
только в слове	1	4
а в том	3	5
природою человека и	1	1
одно время с	1	1
это значит что	1	1
внешним и ощутимым	1	1
не может быть	9	3
не в том	4	5
отношении языка к	1	1
из которого в	1	1
потому что мы	2	2
не могла бы	2	2
и в языке	3	2
заключает в себе	2	5
души а потому	1	1
только то что	1	1
потому что для	1	1
не вдаваясь в	1	1
человеке и в	1	1
не могут быть	2	2
об отношении языка	1	1
что мы не	1	2
с ср с	2	1
если скажем что	1	1
ко внешним предметам	1	1
на свою долю	1	1
мысли то есть	4	1
или слово в	1	1
таким образом что	2	1
не говоря уже	1	1
неопределенными humboldt т	1	1
то и другое	2	1
так что например	3	2
есть как и	2	1
выражать уже готовую	1	1
возможности взаимного понимания	1	1
но и в	4	4
что не только	2	1
не зависит от	1	1
в душе которой	1	1
там где нет	1	1
притом так что	1	1
в то время	1	4
таким образом то	1	1
и в животном	1	1
одной стороны и	1	1
и притом не	2	1
между собою только	1	1
тем не менее	6	3
своего племени народа	1	1
в себе все	1	1
в мысли не	1	1
отношению к тому	1	1
смысле этого слова	1	7
становится чем-то внешним	1	1
но и по	1	2
не прибавляет к	1	1
в слове перестает	1	1
носит на себе	1	1
основное положение что	1	1
и то и	1	1
слове перестает быть	1	1
или по крайней	1	1
и его связь	1	1
не без основания	1	1
всякое понимание есть	1	1
как в действительности	1	1
а не в	1	1
отдельных языков и	1	1
что касается до	1	1
с ним то	1	2
это было бы	1	1
до сих пор	1	3
невозможно без слова	1	1
но оно имеет	1	1
если бы мы	1	1
именно в том	1	2
как бы ни	2	2
есть вытекающее из	1	1
говоря уже о	1	1
может быть только	1	3
того что в	1	1
в одно целое	1	1
условливают друг друга	1	1
в обширнейшем смысле	1	1
бы ни было	1	1
lotze т с	4	2
вызывает в сознании	1	1
с тем и	1	2
то есть понятие	1	1
можно бы назвать	1	1
связь слова с	1	1
т д не	1	1
в одно время	1	1
самосознания то есть	1	2
то это было	1	1
за исходную точку	1	1
непонимание всякое согласие	1	1
в общих чертах	1	1
к одной и	1	1
потому что всякое	1	1
humboldt т с	21	14
и таким образом	1	1
в человеке и	1	1
для нас не	1	1
в душе если	2	1
служит посредником между	1	1
и в том	3	2
только тогда когда	4	7
и тем самым	1	1
всем своем объеме	1	1
