3gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_3gram
связи и отношения	2	1
то обстоятельство что	2	3
образования научных понятий	1	3
то что они	2	2
лежит в основе	2	1
в то время	4	1
понятия не заканчивается	1	1
к выводу что	1	2
в развитии ребенка	1	1
одной стороны и	1	2
не заканчивается а	2	1
тем не менее	1	1
настоящей книге и	1	1
в том же	1	1
понятий в школьном	3	2
совершенно другим путем	1	1
при переходе от	1	1
в равной мере	1	3
же мере опирается	1	1
логической точки зрения	1	2
и что следовательно	1	1
смысле этого слова	1	7
том что он	2	1
подобно этому и	1	1
но что они	1	1
в следующем виде	1	2
процессе собственного опыта	1	1
а не на	1	1
научных понятий в	3	5
в той же	2	1
а только начинается	2	1
тех и других	1	3
к целому ряду	3	1
но прежде чем	1	1
и что оно	1	1
можно сказать что	5	1
детских понятий в	1	1
школьном возрасте и	1	1
в его мышлении	1	1
и тот же	3	7
детской мысли от	1	1
заканчивается а только	2	1
собственном смысле слова	1	1
что в свою	1	1
и с практической	1	1
принять во внимание	1	1
между этими двумя	1	2
в основе этой	2	1
но в той	1	1
вслед за другой	1	1
тех или иных	1	1
к мысли взрослых	1	1
между обучением и	12	2
до сих пор	3	1
не делает никаких	1	1
ничего общего с	2	1
прежде чем перейти	1	1
шаг за шагом	1	1
еще долгое время	1	1
мы уже говорили	1	2
понятия не усваиваются	1	1
видим таким образом	1	4
одной из основных	1	1
в сущности говоря	4	1
что он не	2	1
чудом если бы	3	1
и те же	1	3
с целым рядом	1	1
школьном возрасте есть	1	1
того же самого	3	2
в тот момент	2	1
развивается у ребенка	1	1
из сказанного выше	1	1
одним из основных	1	1
то же самое	4	7
учит нас что	1	2
с помощью эксперимента	1	1
и таким образом	1	1
со всеми остальными	1	1
неспонтанных детских понятий	1	1
влияния этих двух	1	1
он заключается в	1	1
ход их развития	1	1
развития в школьном	2	1
этой области является	1	1
сила и слабость	1	1
того что мы	2	1
научных понятий которые	1	1
и тем самым	1	4
к этому возрасту	1	1
ребенком в готовом	1	1
