2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram
некотором царстве	1	1
опять видим	1	1
в мифах	3	6
герой убивает	1	2
то и	4	1
его с	1	1
этого мы	1	2
приведенных случаях	1	1
к этому	2	2
вспомним что	1	1
на ней	3	2
но для	2	2
сказке герой	1	5
в античности	1	2
солнечным богом	1	1
к заключению	1	3
в чужую	2	1
они и	1	1
как в	12	6
иной мир	2	6
это одна	1	2
проглатывание и	2	1
от этого	1	4
и не	4	11
что у	4	4
мы уже	4	4
испытывается как	1	1
выше мы	3	2
таким образом	7	9
магические способности	1	4
по своему	1	1
вместе со	2	1
представление имеется	1	1
тогда они	1	1
форма есть	1	1
на лодке	1	5
показывают что	6	3
связанные с	2	2
на своих	1	2
наиболее древние	1	1
тогда когда	3	2
за которой	1	1
тем что	6	10
и сказка	2	1
уже в	3	2
сказка знает	1	2
в жизни	1	1
такое же	2	2
не только	21	13
на другой	1	1
змей в	1	4
он не	6	4
в основном	2	4
сказочный материал	1	1
был известен	1	1
дает нам	1	1
все эти	2	8
стадии их	1	1
свое царство	1	1
в данном	4	3
мотив очень	1	1
рассмотрим сперва	1	3
того он	1	1
и стали	1	1
эти примеры	1	2
в литературе	2	1
совершенно ясно	4	4
и потому	1	2
есть и	4	1
сказке о	3	2
о герое	1	2
в их	4	1
со своим	4	1
имеем здесь	1	2
этого царя	1	1
три пуда	1	1
превращаться в	1	1
иногда и	1	1
т д	16	18
всего мы	1	1
представления о	4	3
мира и	1	1
здесь уже	1	1
представлениям о	1	1
и он	3	6
дело так	1	1
с этого	1	2
как на	1	1
но оно	2	3
ее за	3	2
и тотчас	1	1
к тому	1	1
с появлением	1	5
на основе	1	1
в представлениях	1	2
гл iv	1	2
что мотив	1	8
брак с	2	1
утверждать что	1	1
перед нами	2	2
к лесному	1	1
одной стороны	5	7
на стеклянной	1	1
только как	1	1
раньше чем	3	4
которых они	1	1
в мотиве	1	1
из них	2	2
при рассмотрении	1	1
почти никогда	1	1
сына и	1	1
то можно	1	1
ниже мы	1	1
мотив этот	1	1
а что	1	1
в америке	1	4
еще нет	1	1
не сделает	2	1
затем он	2	1
и уже	1	1
самым важным	1	1
царство где	1	1
увидим ниже	1	3
подземное царство	1	1
становится ясной	1	1
по себе	1	2
не менее	5	4
ложный герой	1	1
еще не	8	8
знает что	1	1
в непосредственной	1	1
ниже когда	1	1
под землей	2	2
и этого	1	1
с ним	5	4
в мировом	1	1
так в	4	2
нужный момент	1	1
потом он	1	1
представляют собой	5	3
заметим что	1	1
этого обряда	2	3
в конце	3	1
образом мы	2	2
в американских	2	1
не вполне	3	1
все еще	1	4
близок к	2	1
доказывает что	5	1
а в	10	3
и этим	3	2
здесь ясно	1	1
же можно	1	4
эта опасность	1	2
со змеем	3	3
более поздние	2	1
лук и	2	1
и более	1	1
книга мертвых	1	3
змей аф	1	2
варианте этой	1	1
представляет собой	4	7
часто с	1	1
в русской	5	3
здесь также	1	1
здесь имеем	2	2
эти случаи	7	2
там он	1	2
этих представлений	1	1
и вот	1	1
привлекают и	1	1
здесь происходит	1	1
таких случаях	1	2
к представлениям	1	1
иное царство	2	4
такую же	1	1
героя на	1	1
он отражает	1	1
него и	3	5
в своем	1	1
на которой	1	2
солнца и	1	1
стороны и	2	1
на берег	1	2
утверждают что	1	1
но с	1	1
он разводит	1	1
и на	2	8
неи все	1	1
герой получает	3	1
за тридевять	5	4
время боя	3	3
он на	2	2
в различных	3	2
ему на	1	1
чтобы узнать	2	1
возвращается в	1	1
не по	2	1
же случай	1	1
не имеют	2	1
происхождение этого	1	2
сказке в	1	5
от него	3	1
ли это	1	1
где у	1	1
этот обряд	2	6
здесь этого	1	1
к сказке	2	3
нем и	1	3
для того	1	3
отправляется за	1	1
он встречается	1	1
царевны и	1	1
при обряде	1	2
же циклу	1	1
как и	6	7
рассмотрен нами	1	2
мировом фольклоре	1	1
с коня	2	1
или логовище	1	1
потому что	9	7
миф содержит	1	1
друг друга	2	3
вывод что	1	1
ему в	1	3
в царстве	2	1
в самом	2	1
быть это	1	1
а то	1	1
на том	2	3
сказка содержит	1	1
сделать из	1	2
мыслительная основа	1	1
еще другое	2	1
когда герой	4	4
мы еще	1	1
в то	2	3
тридесятое царство	4	1
будет ниже	1	1
по отношению	1	2
никогда не	4	3
сказки и	1	2
всех этих	6	1
тогда он	1	2
при посвящении	1	1
царевну и	1	1
и в	24	25
случаи показывают	1	1
так же	6	5
таких случаев	3	1
без всякого	2	1
так что	3	2
иногда стоит	1	2
когда умирает	1	1
огонь и	2	3
здесь вспоминается	3	1
всех других	2	1
приносит их	1	1
а на	1	2
все они	1	1
отражают и	1	1
обряд и	1	3
из его	1	1
приводят к	1	1
на деревьях	1	2
и только	1	1
он зав	1	2
но не	6	5
так как	8	11
легко узнаем	1	2
материалы показывают	3	3
он делает	1	2
его за	2	1
герой в	2	4
такой же	1	2
и говорит	4	1
не в	9	6
не говорится	3	1
садится на	1	4
не знал	2	2
для нас	6	5
перевозчиком хароном	1	1
и стала	1	2
как будто	1	1
восходит к	2	1
сводится к	1	1
в ином	12	3
этого факта	1	1
худ здесь	1	1
есть более	1	1
д то	1	1
работе о	1	1
мы должны	4	4
в которых	1	3
по существу	4	2
чаще всего	3	1
человек в	1	1
приобщение к	1	1
яга и	1	1
в пропасть	2	1
аф неи	4	5
размахнулся три	1	1
неи здесь	3	1
им и	1	2
быть рассмотрены	1	1
на нее	1	2
при некоторых	1	1
указывалось что	1	1
думать что	2	1
же идет	2	1
мифа не	1	1
не совсем	2	6
что под	1	1
в таких	2	3
как это	2	1
видно по	1	1
нами в	2	1
что этот	2	2
в варианте	1	1
с этим	2	5
птицы с	1	2
и бессмертие	1	1
но герой	2	1
же он	1	1
и с	1	3
случаи не	1	1
но это	3	7
о тридесятом	1	1
неи в	1	9
в него	1	5
под влиянием	1	2
первоначальный смысл	1	1
предыдущем случае	1	1
терять свою	1	1
и всякий	1	1
когда он	3	2
из дальнейшего	1	1
нет необходимости	2	3
отца он	1	1
ее в	3	2
говорится что	1	3
знаем что	3	6
даже после	1	1
же в	1	2
и разбил	1	1
и хотя	1	4
он уже	1	1
е в	2	3
ее и	1	3
конечно не	2	1
имеет отношение	1	1
более поздняя	3	1
и попытка	1	1
в репертуаре	1	1
для этого	1	1
и вновь	1	2
чтобы герой	1	1
это не	10	6
при более	1	1
с другой	9	9
этой сказки	2	2
узнает об	1	1
и др	2	3
а если	2	2
распространенный мотив	1	1
и как	1	3
некоторое время	1	2
а герой	1	2
она все	1	1
в другое	2	1
оказывается в	1	1
неи иногда	2	1
но он	2	2
эти две	1	1
дело не	5	1
уже знаем	3	1
это значит	2	2
было бы	2	1
того как	3	4
а иногда	1	1
его царство	1	1
это отголосок	1	1
время посвящения	2	2
что такое	2	1
видели как	1	1
как бы	4	2
здесь и	2	1
этого обычая	4	1
герой например	3	3
очевидно что	1	2
стороны с	2	1
действительно мы	1	1
дело что	1	1
теперь мы	1	1
случаи в	1	1
сидит на	1	1
прежде всего	2	6
указывает на	1	1
их не	2	1
точки зрения	4	2
себе и	3	1
должно было	2	2
героя но	2	2
а с	1	1
по которому	2	3
иной мир.<неи	1	1
но есть	3	2
но и	11	13
к своему	1	1
силу и	1	2
царской дочери	1	2
же что	2	1
и видит	1	1
представление что	1	2
он может	4	2
в ее	2	4
до сих	2	2
кокосового ореха	1	1
не знает	1	1
тридевять земель	5	3
ноги и	2	1
их на	2	2
но очень	1	1
в зависимости	1	1
том чтобы	3	2
это тоже	1	1
у которых	1	2
пребыванием в	3	1
мы не	4	5
одной из	4	1
иногда превращается	1	1
см или	1	1
у древних	1	1
сказках где	2	1
героя с	1	1
мы можем	4	2
камня и	1	1
совершенно так	1	1
северной америке	1	1
сюда не	1	1
во всем	2	2
огонь чтобы	1	2
уже выше	6	2
героя и	5	3
и уносит	1	1
при которых	2	1
от его	1	1
превращаются в	1	2
здесь мы	5	5
несколько случаев	2	1
но эти	1	3
герою а	1	1
содержит черты	1	1
это происходит	3	2
мы рассмотрим	3	1
представлениях о	1	1
и наконец	3	1
власть над	2	1
выше указывалось	1	2
этой точки	3	1
в науке	1	1
античном материале	1	1
стоит в	2	1
перед боем	1	2
в целом	1	3
что за	3	2
части в	1	1
землю и	1	2
holland неи	1	1
что не	2	1
мотива с	1	1
и пр	1	3
а не	8	2
заупокойном культе	1	2
русской сказке	5	4
все что	1	1
с этой	6	2
значит что	1	2
с одной	5	7
силы и	1	1
там на	2	1
в этом	12	10
видит что	1	3
миф о	1	5
время как	2	1
превращается в	3	7
с дочерью	2	1
руки а	1	1
примеры показывают	1	1
аф в	1	1
во избежание	1	1
об этом	6	2
точно так	2	1
американских мифах	1	1
в образе	3	5
одним из	1	2
из версий	3	1
в некотором	1	2
что мы	3	2
и ее	2	1
или даже	2	1
один раз	1	1
том как	1	2
уже очень	1	1
из мифа	1	1
в иной	2	7
попадает в	2	2
царя от	1	1
и из	1	3
сказка сохранила	2	1
они должны	2	1
не приобретает	1	1
на него	2	8
там есть	1	1
становится вождем	1	1
дальше и	1	1
этого не	2	1
самые разнообразные	1	1
от руки	2	1
связь и	1	1
долганском мифе	1	1
кладут в	2	1
культ деревьев	1	1
оказывается что	2	2
одна из	7	2
герой отправляется	1	1
в материалах	2	2
же как	4	4
нами выше	2	1
и начал	2	2
ссылаясь на	1	1
с обрядами	1	1
сам герой	1	1
возвращается домой	2	1
туда и	1	1
тебе за	1	1
почти всегда	2	1
все это	8	4
состоит в	1	1
он обладает	1	1
в качестве	3	7
boas неи	1	1
как видно	1	1
мере того	1	1
социальной жизнью	1	1
в сознании	1	1
и есть	1	1
магический характер	1	2
знания и	1	1
самом деле	1	2
герой не	3	3
находится в	1	2
представления по-видимому	1	1
позднего происхождения	1	1
в целях	2	3
поздние и	1	1
если в	2	3
о смене	1	1
не так	2	1
и другое	2	1
на руку	1	1
во многом	1	1
только на	2	1
они не	2	3
солнца или	1	1
крепким сном	1	1
например в	3	5
мы пока	2	1
где он	1	1
ней мы	1	1
также не	1	2
то же	8	4
на тех	1	2
худяковской сказке	1	1
этих народов	1	2
при помощи	3	7
ей не	1	1
исследователь видит	1	1
этих форм	1	1
героя в	1	9
другими словами	2	1
быть сделан	1	1
дает ему	2	3
его на	2	4
девушка в	1	4
голову на	1	2
на коне	2	2
погибнет от	1	1
эта связь	3	2
не исчерпывают	1	1
герой приобретает	2	1
в которое	1	1
на три	1	1
не дает	1	1
долганский фольклор	2	1
этого нет	1	1
формы и	1	2
с целью	2	1
русская сказка	3	6
характерно что	2	1
с женщиной	1	1
повлечет за	1	1
xix века	1	1
этого дерева	1	2
в свете	3	3
и если	3	1
сюда относятся	1	1
рассказывается что	1	1
для наших	1	1
заметил что	1	2
в египте	1	9
с собой	7	1
обращает на	1	1
на колени	1	1
только что	1	1
ином мире	5	2
приносит людям	2	1
переносится в	1	2
сказке аф	1	1
начинал терять	1	1
и стал	3	2
белуджские сказки	1	1
не объясняет	1	2
вопрос почему	1	1
мы видим	10	8
во дворец	1	1
здесь интересны	1	1
кости и	2	1
но мы	1	3
вопрос о	3	2
в которой	2	4
не всегда	4	4
и должны	1	1
к нему	7	3
он взял	1	2
уже рассмотрена	1	1
можно сказать	1	2
которой он	3	2
основана на	1	1
см гл	1	3
ничего не	5	2
особое внимание	1	1
неи эти	2	2
ее на	4	1
с материалами	1	1
что он	21	22
герой находит	1	1
данном случае	3	2
он отправляется	1	1
и тот	2	1
но они	3	1
если он	3	1
не ясно	2	3
холод и	1	1
что они	3	1
должен быть	1	2
к этой	1	1
еда может	1	1
в нем	6	7
во время	6	7
в других	4	2
он погибнет	1	1
эти представления	1	1
что во	2	2
превратилась в	3	1
одно ясно	1	1
во всех	7	2
не говорит	1	1
в дальнейшем	3	4
его но	1	1
в книге	1	3
в современной	1	1
доходит до	2	1
еще один	2	2
е мы	1	1
один из	7	2
у какого-нибудь	1	1
что и	8	6
уже не	2	11
с солнцем	2	3
в сказках	4	2
ясно что	1	5
должны были	3	1
с точки	1	1
по реке	1	1
умершего в	1	4
д или	2	2
но так	1	2
можно только	1	1
к себе	3	1
в силу	2	1
исходит от	1	1
он в	2	1
budge неи	1	1
в обряде	3	5
представление о	3	17
он или	1	1
или во	1	1
такой случай	3	1
хотя бы	1	1
этот случай	9	3
он тебя	1	1
с водой	1	1
обряде и	1	1
данный миф	1	1
с ней	3	2
и здесь	12	7
тот кто	5	7
два раза	1	1
обычно не	1	1
ясно здесь	1	1
рано в	1	1
в народе	1	1
или в	8	6
и по	3	2
но в	5	1
эту связь	1	1
переходит на	1	1
он узнает	2	1
а я	1	1
не имеет	4	1
сказке весьма	1	1
здесь совершенно	1	1
героя до	1	1
сих пор	3	2
и сам	1	2
мифе девушка	2	1
он от	1	1
аф если	1	1
свете наших	1	1
он приносит	1	1
тем не	4	4
животных и	1	2
а именно	6	4
мы легко	1	2
то с	1	1
при этом	4	1
того что	6	2
и там	2	1
в форме	2	3
о которых	1	2
но уже	1	3
и рассказ	1	1
купеческого сына	1	1
другие формы	1	1
том что	10	8
и посылает	1	1
у него	10	2
в ней	1	5
а потом	2	1
видели что	1	2
и она	3	3
новые и	2	1
легко может	1	1
нее как	1	1
один момент	1	1
в нее	1	6
сказки то	1	2
она и	1	1
это он	1	1
к змею	1	2
мужа или	1	1
в свое	1	2
в этих	13	6
в греции	1	3
нет отца	1	1
ключа к	1	1
мотива но	1	1
и ты	1	1
этого становится	1	1
ясно показывают	1	1
не представляет	1	1
в котором	2	1
представление об	5	2
же относится	1	1
что его	2	3
только о	2	1
на голову	1	1
этому же	1	1
мог бы	1	1
того же	2	2
говорилось выше	1	1
только по	1	1
североамериканском мифе	1	1
на себя	2	3
не удается	1	1
приведем несколько	1	1
что собственно	2	1
д и	1	1
однако это	1	1
к ней	2	1
наших целей	1	1
ту же	1	2
схватил ее	1	1
совсем не	1	1
здесь в	1	1
это означает	2	1
видим что	3	5
входит в	1	5
как благо	1	1
он убивается	1	1
песни и	1	1
как показал	1	3
оно не	1	1
мы увидим	6	5
но все	4	5
переправе умершего	2	1
а также	1	1
своей работе	1	1
новые формы	1	1
одновременно есть	1	1
при смерти	1	4
что это	6	5
и земледелия	1	1
говорит о	2	2
и это	2	4
находятся в	1	1
сюда же	2	3
посвящения и	1	1
смерти и	1	1
это тем	1	1
мотив героя	1	2
только одна	1	1
и другие	9	1
и герой	3	2
в заупокойном	1	2
и часто	1	1
от них	1	2
каким-то образом	1	1
н я	1	1
наконец он	1	1
приходит к	3	1
царстве в	4	1
из преисподней	1	1
