3gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_3gram
тем не менее	1	1
по своей структуре	1	2
в том же	1	1
все больше и	1	1
при переходе от	1	2
генетически более ранней	1	1
в равной мере	3	2
всегда непонятно не	1	1
связанных между собой	1	1
между звуком и	1	1
образование понятий и	1	1
что оно есть	1	1
эпоху в развитии	1	1
смысле этого слова	7	3
том что он	1	2
в целом мы	2	1
детской мысли по	1	1
в данном случае	2	2
значения слов развиваются	3	1
во всем их	2	1
можно сказать что	1	4
школьном возрасте и	1	1
собственном смысле слова	1	1
и при этом	1	1
между этими двумя	2	2
речи и мышления	1	9
до сих пор	1	4
шаг за шагом	1	2
в процессе детского	1	2
если бы мы	1	1
так как он	1	2
ключ к пониманию	2	1
речь идет о	3	2
в качестве понятия	1	1
из основных и	1	1
одном и том	1	1
видим таким образом	4	3
было бы назвать	2	1
естественно что все	1	1
современной психологии но	1	1
в сущности говоря	1	2
с психологической стороны	2	1
что он не	1	1
с генетической точки	1	3
во всей полноте	1	1
в конце концов	1	1
то же самое	7	3
в его самых	1	1
находит свое выражение	1	1
в чем именно	1	1
мышлению в целом	1	1
и таким образом	1	2
со всеми остальными	1	2
указывает на то	1	2
на отдельные элементы	1	3
готово когда готово	1	1
а затем уже	1	1
истории развития мышления	1	1
исследования и в	1	1
что с точки	1	1
того что мы	1	1
только тогда когда	1	2
мышления и в	2	1
и тем самым	4	3
один из основных	1	1
