2gram	Vygotskiy_Psychologia_partition_part5_wordlist_2gram	Vygotskiy_Psychologia_partition_part4_wordlist_2gram
этой фразы	3	1
мы примем	1	2
события трагедии	1	1
каждый шаг	2	1
ни одна	1	1
бы перед	1	1
т п	3	3
понять как	2	2
и характера	1	1
для своей	1	1
евгений онегин	1	1
всякий раз	6	2
и даже	1	2
не было	3	1
от этой	1	2
и очень	1	1
нам не	1	1
привело к	1	1
как толстой	1	1
того чтобы	22	20
и вместо	1	1
то это	3	4
в своих	3	5
только в	4	5
в смысле	1	1
в этой	9	5
ней и	1	1
с пути	1	1
так сказать	1	1
другой стороны	2	5
отношению к	1	1
о гармонии	1	1
мы застаем	1	1
не могли	1	4
когда она	1	3
уничтожение содержания	1	1
идет о	3	1
бы что	1	1
отсюда понятно	1	1
в трех	1	3
которое никак	2	1
его с	1	2
он изображает	1	2
все то	12	2
чтобы понять	1	1
к этому	4	3
этого закона	1	1
романа в	1	1
любви и	1	2
вот это	1	1
и эта	2	2
но никто	1	1
но для	1	1
а характер	1	1
это целое	1	1
как в	3	3
нет ни	3	2
жизнь которая	1	1
во всяком	3	1
что трагедия	5	3
и не	13	6
что у	4	3
мы уже	5	6
изображения характера	1	1
здесь же	1	1
показать насколько	1	3
и та	2	2
который он	2	1
лежит в	2	1
которые на	1	1
нам придется	3	2
таким образом	13	20
и вообще	1	1
из формальных	1	1
неизмеримо более	1	1
совершенно понятно	2	1
если же	1	2
показывают что	1	1
с так	1	2
он как	1	2
тогда когда	1	1
за которой	2	1
тем что	3	6
уже в	2	6
в коротком	1	1
возникает из	1	1
что основой	1	2
в жизни	4	1
это и	5	2
и дает	2	1
к действительности	1	1
говорит гамлет	1	1
та борьба	1	1
не только	7	16
на другой	1	1
заставляет его	4	1
он не	11	3
его жизнь	1	1
он хочет	1	1
что даже	1	2
смысле этого	3	1
в самых	3	1
все эти	6	2
дает нам	1	1
вот что	1	1
противоположных чувств	1	1
это загадочное	1	1
имеют то	1	1
и кажется	2	1
мнение толстого	2	2
только обратиться	2	1
основу этого	1	2
тем же	1	3
что всякий	2	1
рядом с	1	5
совершенно ясно	8	7
и потому	2	5
лежащее в	1	1
слова в	1	1
пор пока	2	2
это противоречие	1	4
об убийстве	4	1
с самого	5	3
имеем здесь	1	1
раз обратный	1	1
и никак	1	1
в их	2	3
т д	2	3
из четырех	1	1
из самых	1	2
из области	1	1
в себе	6	5
противоположное мнению	1	1
с той	2	2
на примере	2	4
и он	3	2
в рассказе	8	2
на его	1	3
от пути	2	1
как на	6	11
в словах	2	2
правильно говорит	1	1
к тому	12	8
знаем о	1	1
увидим насколько	1	1
вперед по	1	1
в восприятии	1	1
что вся	1	1
реакции в	1	1
заставляет нас	2	3
и форму	1	1
как все	4	2
художественное произведение	1	5
автор не	2	1
в эту	1	1
в новелле	1	5
перед нами	6	2
одной стороны	3	12
за шагом	3	1
и понять	1	2
но под	1	1
из них	4	2
и для	3	6
с другом	4	3
что никакой	1	1
деле если	1	2
это только	1	3
что только	1	1
эту можно	1	1
трагедии ее	1	1
мы в	3	1
раскрывается перед	1	1
сами по	3	2
до конца	7	2
том месте	1	1
отличается от	1	2
и уже	4	3
который дает	1	1
обстоятельство что	1	1
к трагедии	2	1
и эти	2	1
в душе	1	2
внутреннем противоречии	1	1
которые мы	1	1
по себе	9	7
нормы и	1	2
и является	2	1
переходит к	1	1
что истинная	1	1
от убийства	2	1
еще не	1	5
ни одного	2	2
целый ряд	5	3
большей частью	2	1
тайный смысл	1	1
целым рядом	4	1
романа как	1	2
так в	1	3
представляют собой	1	2
же самое	6	5
к его	1	1
что составляет	3	1
в конце	8	4
и просто	1	1
следовательно в	1	1
зрителя и	2	2
а в	4	4
все решительно	1	1
из характера	2	1
тому что	6	8
какая же	1	1
такого же	1	1
своей трагедии	4	1
том в	1	1
мы вправе	4	1
представляет собой	2	1
только с	2	1
в русской	2	1
гамлета и	8	2
его чтобы	1	1
от самого	1	1
удивляет что	1	1
чтобы он	2	1
бы его	3	2
что речь	1	1
как ни	1	4
одной черты	1	1
и вот	6	2
действие в	1	1
художественном произведении	1	2
знали что	1	1
он утверждает	1	1
дело в	1	2
поэтому и	1	1
что психология	2	1
не годится	1	1
в своем	7	6
является в	1	2
стороны и	1	4
в нашем	1	2
решение вопроса	1	1
что поэт	2	3
мы условно	3	1
и на	5	3
истинный смысл	2	1
от обычного	1	1
на сцене	3	2
которые в	1	1
от гамлета	1	1
к другу	1	4
гамлет и	1	1
от него	1	4
нами когда	1	1
совершенно вплотную	1	1
и подчеркивает	1	1
с которыми	1	1
самое в	1	1
подтверждение в	1	1
и заканчивает	2	1
это возможно	1	1
приблизительно в	1	1
которые оно	1	1
в двух	4	5
лежащая в	1	1
или вернее	2	2
совершенно явно	1	1
следует отнести	1	1
для того	23	20
же мнения	2	1
мы никогда	3	2
факт что	1	6
что весь	1	2
как и	5	6
убийство которое	1	1
тому как	2	1
все и	1	1
должен был	3	4
эстетической реакции	1	17
а когда	1	1
о шекспире	1	1
но еще	1	2
потому что	24	23
что для	5	1
с такой	2	4
что с	1	6
почему он	3	1
аффективное противоречие	2	2
материалом и	1	1
встречаемся с	1	1
в самом	12	14
заставить нас	2	1
о гамлете	6	1
уже совершенно	1	3
не имеющего	1	1
мы еще	1	1
нас с	2	1
которое как	1	1
в то	3	2
по отношению	1	2
никогда не	5	9
совершенно необходимо	1	1
и то	2	9
так называемые	1	1
годится для	1	1
к такому	2	1
случае это	1	1
что есть	1	2
некоторые авторы	1	2
действия одного	1	1
и в	33	30
все время	24	20
связаны с	1	1
так же	13	13
и самый	1	2
без всякого	2	1
и материал	1	1
так что	7	3
благодаря тому	1	1
в корне	1	1
не просто	4	1
все они	2	1
на наших	1	1
которых складывается	1	1
самое важное	2	3
из его	2	1
в минуту	1	1
и только	7	3
но не	3	7
нашему восприятию	1	1
события в	3	3
так как	12	9
на гамлета	3	1
это будет	1	2
он делает	1	1
в драму	1	1
и говорит	3	3
психологию и	2	1
в стороне	1	1
пребывает в	1	1
не в	2	8
трагедии в	2	3
и смерти	1	1
именно они	1	1
и отсюда	1	3
при анализе	2	1
для нас	7	3
которые только	1	1
как будто	8	6
конечно же	2	1
чем это	1	3
пути и	3	1
то как	2	1
прямую линию	1	1
же действия	1	1
сводится к	2	5
совершенно разные	1	1
короля как	1	1
мы должны	6	3
на этом	3	6
громоотводы бессмыслицы	1	1
мы пытаемся	1	2
и во	1	1
по существу	2	2
в которых	3	2
уже с	2	1
сцены в	1	1
стремление к	1	1
и до	3	2
и глаза	1	1
в конечном	1	1
гамлета в	6	1
как она	10	4
исключительно для	1	1
фабула и	2	1
что под	1	1
мы тогда	2	1
те или	1	1
что слова	1	1
случай показать	1	1
совершенно прав	1	7
как это	14	7
нами в	2	1
что шекспир	7	4
с этим	5	2
ему что	1	1
гамлета мы	3	1
с чем	2	1
и ясно	2	2
другую как	1	1
мы все	3	6
возбуждает наше	1	1
речь идет	3	1
событий в	3	2
скажем что	1	1
больше чем	2	1
дело и	2	3
но это	1	1
и с	2	2
признать что	1	1
исходя из	4	2
и два	1	1
но автор	2	1
в противоречие	1	1
что задачей	1	1
смысл который	1	1
уяснить себе	1	1
это в	4	3
сам собой	1	1
когда он	7	5
из критиков	1	2
полагает что	5	3
от этого	3	1
внутреннее противоречие	1	2
знаем что	4	2
же в	1	2
и формой	1	1
в противоположные	1	3
и хотя	1	2
он заставляет	1	3
конечно не	3	1
существует между	1	5
он видит	3	2
что сцена	1	1
рассуждениями мы	1	1
для этого	8	9
какой-нибудь трагедии	1	1
ее материал	1	1
рассказывает о	1	1
чтобы герой	1	1
это не	6	3
к таким	2	1
евгении онегине	1	1
мы припомним	1	1
именно на	1	5
образом и	1	2
к шекспиру	1	1
с другой	2	9
в художественном	2	1
и др	1	1
и как	5	7
совершенно другой	2	1
самого гамлета	3	2
и сейчас	3	3
развернуть трагедию	1	1
требует от	1	1
здесь в	3	1
которую мы	1	2
нас как	1	1
но он	6	3
должно быть	3	2
и совершенно	5	4
эти две	1	3
стоят друг	1	1
далеко не	3	1
это значит	1	2
было бы	12	5
того как	1	2
в чем	1	1
нам казалось	2	1
что такое	1	1
но гамлет	1	1
бы нам	1	1
как бы	25	19
бы быть	1	1
смысл его	1	1
технической необходимости	2	1
увидеть что	1	2
все остальное	2	1
от других	1	1
совершенно ясен	1	1
формы которые	1	1
очевидно что	1	2
казалось бы	5	4
дело с	3	5
только он	1	1
прежде всего	2	4
разговор о	3	1
о его	1	1
указывает на	3	4
потому как	1	1
точки зрения	6	7
чувстве и	1	2
себе и	2	2
с необычайной	2	1
и трагедии	2	2
хотя эти	1	1
указывает и	1	1
из противоречия	1	1
на один	1	1
а с	2	5
просто и	2	2
в теории	1	1
что именно	3	5
такое понимание	2	2
что от	1	2
двух основных	1	1
вместо того	2	1
своих героев	1	1
на это	1	1
ясно видим	1	1
у нас	4	4
но и	3	6
трагедия гамлета	1	1
с здесь	1	3
шаг за	3	1
искусства но	1	1
в ее	2	3
он может	2	1
именно в	2	6
над ним	2	2
до сих	3	5
которого является	1	1
только то	1	1
которые все	1	1
будто бы	1	1
иметь случай	3	1
том чтобы	4	2
мы не	5	3
стоит только	2	5
насколько он	1	1
трагедии то	3	1
одной из	1	1
по одному	1	1
себя в	4	1
до тех	2	2
получилась бы	1	1
у шекспира	2	6
мы можем	5	7
на протяжении	1	1
во всем	2	2
совершенно новый	3	1
бы показать	1	3
героя и	2	7
драмы если	1	1
только для	1	1
его романа	1	1
конца с	1	1
ясностью как	1	1
в результате	2	4
если шекспир	1	2
пьесы и	3	1
на самом	6	2
которая в	1	1
когда указывает	1	2
и наконец	2	3
тех самых	1	1
этой точки	1	1
а нечто	2	1
для ее	1	3
эстетической реакции.мы	1	1
точно как	1	2
в целом	5	5
этому взгляду	1	1
отношении эти	1	1
что не	4	1
что эти	2	2
не что	1	2
а не	6	8
тех пор	2	2
этот вопрос	4	4
гораздо более	1	2
она кажется	1	1
с этой	4	2
с одной	3	12
силы и	2	1
чувств но	1	2
в этом	28	14
он мог	1	1
если мы	12	16
превращается в	1	1
время как	2	2
и содержания	1	1
конечно только	1	1
и насколько	1	3
читатель как	1	1
все те	2	1
уклоняется от	1	1
об этом	4	3
совершенно для	1	1
что мы	6	11
и ее	2	1
говорит что	10	6
один раз	1	1
той психологической	1	1
он говорит	3	3
в совершенно	1	6
которые конечно	2	2
точка зрения	2	1
для трагедии	3	1
будем иметь	2	2
но по	1	1
они должны	1	1
на кладбище	3	1
психологической точки	1	1
на него	4	1
сообщает нам	1	1
драме и	1	1
связь и	1	1
почти все	2	1
эстетическое значение	1	1
и таким	1	2
оказывается что	2	1
одна из	4	3
прямо сказать	1	1
он сейчас	2	1
же как	3	2
мы испытываем	1	2
загадки которая	1	1
трех разных	1	1
действующих лиц	1	7
из этих	2	3
совершенно в	2	1
взглянуть на	2	1
прямо указывает	1	1
этого слова	3	1
все это	13	2
только одно	2	1
трагедии и	6	2
остается еще	1	2
в драме	3	1
едва ли	2	2
такого мнения	1	1
в один	1	1
в сознании	1	1
момент который	1	1
самом деле	12	8
другое не	1	1
и есть	4	5
их в	3	1
мы будем	5	1
в сюжете	1	1
могли бы	2	4
это была	1	1
и когда	2	9
которую он	2	1
точке сходятся	1	1
что касается	2	2
языком каким	1	1
если в	1	1
и воображения	1	1
о нем	4	1
гамлет с	1	1
каком отношении	1	2
не так	1	1
нашей реакции	1	1
с ее	3	1
заключается в	5	8
и другое	2	2
в стихе	1	4
не трудно	1	1
только на	1	4
за этим	3	1
что оно	3	6
например в	3	1
действительность и	1	1
введено в	1	1
из различных	1	1
то же	9	7
если только	1	1
если скажем	1	1
при помощи	4	1
том или	1	1
гамлета для	2	1
могло бы	3	1
которая отдала	1	1
оно может	1	1
другими словами	1	1
и всю	1	1
мы могли	2	4
и дальше	1	2
развитие действия	1	1
связана с	1	1
для зрителя	1	2
бы сказать	2	2
совершенно не	4	6
этом смысле	1	2
которые не	1	1
и самым	1	1
равно как	1	1
в которое	1	1
оказывается совершенно	1	2
формы и	1	3
где мы	1	3
чрезвычайно полезно	1	1
в какой	5	1
всем европейском	1	1
узнает что	1	1
точно мы	1	1
образом для	1	1
и зритель	3	1
и если	9	6
во времени	1	1
и именно	2	4
совершенно противоположным	1	1
с собой	1	1
каждого из	1	1
действия в	1	1
только что	15	4
на ее	2	1
в такой	2	1
глазах и	1	1
герой трагедии	1	1
тогда именно	1	1
и их	1	1
мы видим	6	8
столь же	2	1
мы очень	1	1
выбирает материал	1	1
мы начинаем	1	1
согласно этому	1	1
утверждает что	4	2
но мы	2	2
вопрос о	2	3
и мы	15	16
как говорят	1	1
все события	3	2
в которой	4	3
одной и	2	2
к нему	1	1
основана на	2	1
можно сказать	2	2
которой скрывается	2	1
этому вопросу	1	1
совершенно противоположного	1	2
ничего не	2	2
точку зрения	1	1
почти не	1	2
они как	1	1
что ни	2	3
ошибемся если	1	1
ее на	2	1
что он	20	17
же после	6	1
для развертывания	1	1
в течение	1	2
отчетливо и	1	1
концов только	1	1
мы попытаемся	1	1
трагедии как	3	1
легко показать	3	3
одном из	1	1
которого она	1	1
себя с	1	1
но они	1	1
что они	6	5
которые произведены	1	1
короля сейчас	2	1
должен быть	1	2
которая могла	2	1
что актер	1	1
фабулы и	5	2
в нем	7	7
во время	6	1
совсем другом	1	1
которых мы	1	4
во всех	2	2
и времени	1	1
верно и	2	1
с совершенно	4	2
делает не	1	1
по поводу	4	3
при совершенно	1	2
что и	3	3
один из	2	5
в действительности	2	1
сделать это	3	1
действующего лица	1	1
ясно что	5	6
сцене с	1	1
и событий	1	1
с точки	4	2
не раз	1	1
трагедию в	1	2
но только	1	3
же ясно	1	1
своего героя	1	2
пор в	1	1
но так	1	1
что драма	1	2
сделать то	1	1
нам как	1	1
звуков в	1	1
убить короля	4	1
бы такой	1	1
к этим	1	2
бы по	2	2
останавливаться на	1	1
все так	1	1
художественного произведения	1	3
в сущности	6	12
или во	1	1
хотя бы	2	3
если бы	10	11
наши чувства	1	1
пьесы гамлет	1	1
не из	1	1
когда говорит	1	8
яснее и	1	2
и здесь	3	6
одну и	1	1
той точки	2	1
показать что	7	12
чтобы мы	1	1
не оправдывается	2	1
совершенно противоположном	1	2
самого начала	5	3
или в	1	6
три элемента	1	1
понять почему	1	1
но в	2	5
отклонения от	2	1
это мы	1	1
сцену на	1	1
который бы	1	1
не имеет	2	1
еще показать	1	1
могла бы	4	1
сих пор	3	5
что мешает	1	1
пошли толки	1	1
событий и	3	2
от одного	1	2
одна другую	1	1
художественной форме	1	1
конце концов	3	2
ее с	4	1
мы легко	3	1
которого он	1	1
при этом	2	8
того что	4	8
в нашей	2	2
том что	22	21
о которых	2	2
но уже	1	1
дальше мы	1	1
что художник	1	1
зритель воспринимает	1	1
художественной формы	4	3
но что	1	1
у него	6	3
которое существует	1	2
материала и	2	5
в ней	6	4
внимание на	2	4
в другом	1	3
события или	2	1
легко может	1	1
зритель не	1	1
что иное	1	2
именно это	1	4
противоположные стороны	1	2
в нее	2	2
в этих	1	3
в каком-то	2	1
целом ряде	1	1
для своего	1	1
что каждый	1	1
и показывают	1	1
тому чтобы	3	1
ему нужно	2	1
эстетическую реакцию	1	2
в котором	2	2
это на	1	1
для нашей	2	2
ни одной	3	1
короля и	3	1
для него	1	3
этого и	1	1
сам по	2	3
чувства и	1	5
того же	1	2
черты совершенно	1	1
трагедии к	2	1
как к	1	1
к ней	1	1
пониманию и	1	1
и вся	1	3
свою очередь	1	1
значение имеет	3	1
в искусстве	2	6
совсем не	1	2
противоположное тому	1	1
себе что	1	1
видим что	2	3
линии и	2	1
был бы	3	5
к синтезу	2	1
ни на	2	1
шекспира и	6	1
к ее	1	1
но все	2	2
мы увидим	2	9
все три	1	1
можно было	4	3
со всей	2	1
двумя противоположными	1	1
что это	13	8
говорит о	4	4
и это	5	8
находятся в	1	3
два совершенно	1	2
от одной	2	1
шекспира с	1	1
и другие	1	3
меньше всего	2	3
в евгении	1	1
как художник	1	1
друг к	1	4
убийства короля	3	1
отступает от	2	1
мы сумеем	1	1
мысль и	1	1
мы сейчас	2	3
с которым	1	3
с но	3	2
во все	3	1
ничего общего	1	1
вызывать в	1	1
