2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram
как чисто	2	3
этого метода	1	1
и его	3	6
то в	3	1
развития в	6	2
с таким	3	3
одинаковым образом	1	2
вопросу о	1	1
в школьном	18	3
от до	1	4
это как	1	1
не на	3	1
я не	2	3
речи что	2	1
детской речи	2	9
той или	1	1
за развитием	2	1
собой разумеется	1	1
что существует	1	1
говорит об	1	1
одном и	1	1
которых в	1	1
одинаковой мере	2	1
в частности	3	2
и даже	2	2
может не	1	3
вопроса о	3	2
пиаже с	1	2
и тем	3	6
только в	10	6
в смысле	3	2
более общего	1	1
лет и	1	1
к вопросу	1	2
целое и	1	2
место между	1	2
как в	5	4
то этим	1	1
мы уже	1	1
что у	2	2
но вместе	1	4
в вопросе	2	1
тем более	4	5
больше того	2	2
показывают что	1	3
всеми остальными	1	2
не там	1	1
внутренней речи	7	9
что такая	1	1
речь и	4	2
всего процесса	1	1
природе и	1	2
к действительности	1	5
в самых	4	3
еще на	1	3
как уже	3	7
эта новая	1	1
факт который	2	1
в их	3	3
представления о	2	1
в себе	1	6
в большей	1	1
к тому	6	4
вперед по	2	1
изучения понятий	1	1
развития детской	1	1
само собой	1	1
интересующей нас	3	2
объяснить только	1	1
первый план	1	2
из прошлого	1	1
возникновения этих	1	1
и вместе	1	1
должны наметить	1	1
в расчет	1	1
и является	3	1
целый ряд	1	4
сознания в	3	2
и которая	1	2
для решения	1	1
не разрешает	1	1
к мысли	4	2
тому что	5	5
деятельность и	2	2
и более	3	5
проблема не	1	1
ребенка как	2	4
немногих словах	1	1
в различных	2	1
исследования мы	1	2
которые в	1	1
это речь	4	2
свет на	1	1
влияния не	1	1
не могу	1	3
потому что	21	6
что для	2	5
собой единое	1	2
пиаже к	1	3
и то	4	3
что к	1	1
процессы таким	1	1
по отношению	12	7
этом отношении	5	4
основ этой	1	1
сливаются друг	1	1
все время	1	6
ребенка сопровождается	1	1
так как	16	7
ключ к	1	2
развития ребенка	11	1
которые только	2	1
как будто	2	1
способности к	1	1
к решению	1	2
развития его	2	1
то как	3	1
если можно	1	1
этого факта	1	3
на этом	3	2
как показывает	4	1
оба эти	4	3
представить себе	1	5
в наиболее	1	1
в известной	3	2
до самого	1	1
в пользу	1	4
функций в	1	1
языка и	6	1
и с	3	9
всей проблемы	1	3
интроспекции на	1	1
все остальные	1	4
под влиянием	1	2
от мысли	1	4
это в	1	1
полагает что	1	3
складываются у	1	1
письменной речи	39	2
мысли которая	2	2
мышления как	1	5
также и	1	1
отношений между	2	4
к началу	4	1
понимании и	1	1
с другой	4	10
и намеренно	2	1
самое время	1	1
сознательно и	3	1
в чем	3	4
было бы	10	4
формами мысли	1	1
и менее	1	1
в первой	2	1
очевидно что	2	1
пиаже на	2	1
речь как	2	3
этот эгоцентризм	1	2
ничего кроме	1	2
это отношение	1	1
в чрезвычайно	1	1
связей и	4	2
в раннем	1	2
он что	1	2
именно в	4	6
и обратное	1	1
единое целое	1	4
гипотезы и	3	2
мы не	3	7
стоит только	2	4
одной из	3	1
одному какому-нибудь	1	1
и намерение	2	1
при исследовании	1	1
но эти	1	1
умственном развитии	3	1
знает только	1	1
быть в	2	1
этого учения	1	1
обоими видами	1	1
гораздо более	1	1
переход от	7	1
с одной	3	8
которые дают	1	1
понятий к	3	1
детского ума	1	2
как происходит	1	1
опирается и	1	1
закон архимеда	1	1
для себя	1	4
и из	2	1
можно так	1	1
психологической точки	1	1
этот путь	2	1
речью ребенка	1	3
центр нашего	1	1
лежащую в	1	1
же как	7	6
этого слова	1	4
все это	2	6
состоит в	6	1
филогенетического развития	1	1
в качестве	4	9
в сознании	1	1
находится в	2	1
мы будем	2	1
что я	2	1
развитии ребенка	3	2
известно и	1	1
своего исследования	1	2
потому и	3	2
критическому анализу	1	1
его на	2	2
исследование посвященное	2	2
своей собственной	1	1
совершенно не	2	1
этом смысле	1	1
в какой	6	5
необходимо должна	1	1
это так	1	1
ходе исследования	1	1
который по	1	2
только что	5	4
в такой	5	3
более того	1	1
но этот	2	2
и вопрос	1	1
и во-вторых	1	2
памятью и	1	1
которой он	1	1
перед глазами	1	1
а это	1	1
что он	25	7
случай более	1	1
в отдельных	1	1
к жизни	3	1
которых мы	1	2
по сравнению	5	6
с памятью	1	1
первую очередь	1	3
этом она	1	1
что и	3	1
одном основном	1	1
есть все	1	2
в силу	10	6
он в	3	3
останавливаться на	1	3
что было	2	1
представление о	1	2
как невозможно	1	2
направлении к	1	1
хотя бы	5	4
функциями в	1	1
функции но	2	1
у школьника	2	3
школьном возрасте	19	4
стороны в	1	1
приводит нас	2	2
в отличие	2	1
чем заключается	1	1
его значение	1	2
логики и	1	1
исследовании мы	1	1
в умственном	2	1
чтобы выяснить	2	2
в ней	2	1
не представляет	1	1
обоих процессов	5	1
мы думаем	1	2
сам по	1	3
теории и	2	3
ту же	2	1
системы пиаже	1	2
зависимость между	2	1
без этого	1	2
но все	2	2
мы увидим	1	1
сам себе	1	1
к моменту	3	1
отношении может	1	1
те кто	1	2
речи и	6	28
в область	2	1
об отношении	2	12
эпоху в	1	1
что отдельные	1	2
из основных	3	3
и основной	2	3
известном смысле	7	2
на основании	2	5
из него	1	1
деятельности мы	1	2
и к	2	4
она содержит	1	1
в наших	1	3
независимо от	1	6
реальных понятий	2	1
за пределы	4	2
на общее	1	1
в каком	1	3
в более	2	1
интеллектуальных процессов	1	1
никак не	3	1
стороны речи	3	8
возможность влияния	1	1
в свою	4	4
является только	1	1
по линии	1	2
же точно	1	9
ни в	1	4
существующую между	1	1
к одному	2	1
теория как	1	1
его деятельности	1	4
что в	16	14
для объяснения	4	1
в изложении	1	2
в своей	2	4
но если	6	1
в основе	8	8
мы пытались	2	5
настоящее исследование	1	1
развития речи	1	1
зависимости от	2	2
показал что	3	1
чем внутренняя	1	1
чисто внешнее	1	1
эти три	2	2
потребности в	2	1
ребенок не	6	4
и причины	1	1
до логического	1	1
наших исследований	6	1
мысли как	2	3
это положение	1	4
а другая	1	2
первом месте	1	1
только не	3	1
образом как	1	1
не то	4	1
не может	18	12
речи у	1	2
мы видели	3	2
что пиаже	1	3
но который	1	1
необходимо предполагает	3	3
не могло	1	3
он должен	5	2
оно в	1	1
не существует	1	1
о том	8	6
речи в	6	14
между тем	3	9
совершается в	2	1
новое понимание	1	2
в проблеме	1	1
речи как	4	8
то обстоятельство	2	1
в виду	2	1
на то	1	5
ребенка к	4	3
которая не	1	1
мы и	5	3
эгоцентризма и	1	1
и спонтанных	2	1
главным образом	1	2
в детской	1	2
между этим	1	2
младенческого возраста	2	1
моменты которые	1	1
может быть	9	14
содержатся в	1	1
в одной	1	3
разница между	1	1
может явиться	1	3
является вовсе	1	2
она не	1	3
для всей	1	1
в тех	1	1
с тем	3	7
на развитие	2	1
который в	1	3
вслед за	2	2
отличие от	2	1
на которых	1	2
этой теории	5	1
и других	1	3
мы хотели	1	3
нас к	3	8
этого исследования	1	4
в следующем	1	1
показывает что	5	3
вещи к	1	1
не было	1	1
являются в	1	1
того чтобы	17	17
целом в	1	2
в этой	6	7
не приниматься	1	1
само по	2	1
и никогда	1	1
бы что	1	2
всяком случае	1	3
всех исследований	1	1
этого мы	1	2
которыми ребенок	1	1
способности ребенка	1	1
во всяком	2	3
она представляет	1	1
близка к	1	1
понятий и	15	4
строение и	1	1
в плане	1	1
обнаруживает в	2	1
эти дети	1	1
не только	16	16
он не	8	5
в основном	1	1
говорит он	2	15
что даже	1	1
изолированном виде	2	1
исследования что	1	1
к целому	3	1
одну из	1	4
имели в	1	1
попытках разрешить	1	1
более широкую	1	1
их развитии	1	1
того в	1	1
речь не	3	3
развивается в	1	1
между ними	1	2
связи функций	2	1
в направлении	1	1
таким же	3	1
в общих	1	1
ряда фактов	1	1
исследования и	2	6
одной стороны	3	9
раньше чем	3	1
теории в	1	1
восприятия в	1	1
и для	1	1
и многие	1	1
что только	2	1
поэтому есть	2	1
деятельности сознания	6	1
его теории	1	1
обстоятельство что	2	1
ступени развития	2	2
по себе	7	5
не столько	1	4
общих чертах	1	1
образом мы	1	1
направлено на	1	2
а в	3	2
мы вправе	1	2
чтобы он	1	1
это одно	1	1
речи таким	1	1
но с	2	1
бессознательности которую	1	1
не имеют	2	1
от друга	4	3
с которыми	2	1
с двумя	1	2
и мышление	3	4
при переходе	1	2
числе и	1	1
сознание представляет	1	1
нуждается в	1	2
что с	5	2
эгоцентрического характера	1	3
речи далее	1	1
благодаря тому	1	2
на новом	1	1
между и	1	3
значение в	3	3
функции связаны	1	1
хотя в	1	1
такой же	4	3
формы мышления	1	2
точно как	2	1
лежащих в	1	1
для всех	1	4
на эти	1	3
мы должны	8	5
поздно и	1	1
как с	3	1
речи поэтому	1	3
без которых	1	1
научных и	4	1
школьного возраста	12	3
психологического исследования	1	1
в центр	3	1
показали что	7	4
предположить что	2	1
смысле слова	1	3
которые она	1	2
настоящей книге	1	1
образом и	1	3
ничего другого	2	2
того предположения	1	1
и как	3	5
сущности говоря	4	2
оказывается в	1	1
к осознанию	10	1
посвященное выяснению	1	2
двумя причинами	1	1
распадается на	1	1
точки зрения	18	26
месте мы	2	1
в теории	4	4
вместо того	3	2
что именно	1	3
но и	6	14
в ее	1	2
из важнейших	1	2
эта функция	1	1
до сих	3	4
проблему как	1	1
том чтобы	1	3
высшие формы	1	1
самым существенным	1	3
равной мере	1	2
ребенка с	3	2
развития научных	3	3
всей своей	1	1
на протяжении	2	1
во всем	2	3
только для	2	3
на самом	1	1
именно потому	2	1
речи так	3	2
только его	1	1
этой логики	1	1
исследования проблемы	1	1
стоит в	4	1
мысль а	1	1
говорить о	3	2
в этом	25	17
в учении	1	1
социальных форм	1	1
ребенок мыслит	1	1
эта деятельность	2	1
нам известно	2	1
об изменении	1	1
известно ребенок	1	1
этом возрасте	4	1
что мы	4	5
акт мысли	1	2
для изучения	1	1
на их	2	2
приниматься в	1	1
и осмысления	1	1
как например	1	1
возрасте в	3	1
их в	2	4
как именно	1	1
в контекст	1	2
пытались сделать	1	1
мысли и	5	6
шагом за	1	2
заключается в	5	8
системы в	2	2
не удалось	1	1
теоретического характера	1	1
без разрешения	1	1
к кому	1	1
в другую	1	1
главное и	2	1
развития их	2	1
двумя крайними	1	3
бы сказать	2	2
которые не	2	3
современное психологическое	1	1
и развитие	17	1
в речи	1	2
начиная с	1	2
обе эти	5	3
что мышление	2	2
лет дети	1	2
степени к	1	1
которой не	1	1
структурной психологии	2	1
можно сказать	5	5
вопрос об	3	6
же самые	2	1
и которое	1	3
и наиболее	1	2
в эксперименте	1	1
говоря мы	1	1
в нем	7	1
в других	1	1
во всех	2	3
свою противоположность	1	1
психологии ребенка	1	1
другой или	1	1
или по	1	1
о значении	1	1
отдельного звука	1	1
о природе	1	4
должны были	2	3
всем ее	1	2
смысловой стороны	1	3
моменты в	1	1
внутреннее единство	1	1
психические функции	1	1
учение о	2	3
теория пиаже	1	1
и понимания	1	2
новом виде	1	1
постановке вопроса	1	2
но к	1	1
этой связи	1	1
том что	15	21
строго говоря	1	2
связи между	1	3
двоякого рода	1	1
этом пункте	1	1
ее функционального	1	1
и следовательно	6	3
вот в	1	1
этого возраста	4	1
лежит не	1	1
понятий в	8	1
собственном смысле	1	5
совершенно то	1	1
как таковой	1	2
может возникнуть	2	1
как к	1	1
развития на	1	1
чем более	1	1
оно не	1	1
по самой	4	2
приходит к	3	3
