3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_3gram
в тех случаях	1	1
в других сказках	1	1
что и здесь	2	1
в сказке о	3	1
это наблюдение верно	1	1
необходимо указать что	1	1
но они не	1	2
и и толстым	1	1
мы должны поставить	1	1
можем предположить что	4	1
или по английской	1	1
смысле этого слова	1	1
выше таким образом	1	1
они еще не	1	1
посвящаемого который таким	1	1
в другом царстве	1	2
мы можем предположить	4	1
же имеем и	1	1
в другой версии	2	1
магической властью над	1	1
эти случаи показывают	2	1
формы этой смерти	1	1
в себя и	1	1
и хозяйка зверей	1	1
в этих случаях	7	8
говорят что он	1	1
но все же	2	4
руки и ноги	1	2
встречается в сказках	1	1
есть не что	1	1
с миром мертвых	1	1
так в сказке	1	1
в царство мертвых	2	5
мы здесь имеем	1	3
данных материалов достаточно	1	1
можно установить несколько	1	1
в лесной дом	2	1
он все же	1	1
с одной стороны	2	3
в самых разнообразных	1	1
в немецких сказках	2	2
в дом разбойников	2	1
египетской книге мертвых	1	1
с переходом на	1	1
в немецкой сказке	3	2
живет в лесу	1	1
видно что яга	1	1
превращается в животное	1	1
к тому же	2	2
в лес на	1	2
точно так же	2	6
так как в	1	2
в египетской книге	1	1
в сказке герой	1	1
мы знаем что	1	10
связь сказки с	1	1
в его работе	1	1
в этнографических материалах	1	1
детей в лес	1	6
таким образом мы	2	1
мы уже видели	3	3
с самого начала	1	2
и той же	1	1
в русских сказках	2	2
в лесной избушке	1	3
связь с обрядом	1	1
т д здесь	1	1
мы еще познакомимся	1	1
в лес в	1	1
в других случаях	1	2
не будем здесь	2	1
с тем что	1	3
до сих пор	5	6
быть и так	1	1
к заключению что	1	1
так или иначе	1	1
некоторую роль в	1	1
том что в	2	1
случай мы имеем	2	2
в течение месяца	1	1
в лесу в	2	1
и говорит если	1	1
frazer неи мы	1	1
однако надо сказать	1	1
после того как	1	2
часто встречается в	1	1
т е с	1	1
совершенно то же	1	1
выше мы видели	3	1
случай когда герой	1	1
это может быть	1	1
в сказках о	1	2
в сказках типа	4	2
то что происходило	1	1
в белорусской сказке	1	1
можно установить что	1	1
может быть разрешен	1	1
состояла в умерщвлении	1	1
пермской сказке зп	1	1
иное царство и	1	2
т е мы	1	1
е мы имеем	1	1
мы не будем	1	2
встречается и вне	1	1
и в русской	1	1
подобно тому как	1	3
ни один из	2	1
соответствии с этим	1	1
в нашей сказке	1	2
то мы можем	1	1
то что было	1	1
не может быть	1	2
что происходило с	1	1
с обрядом посвящения	1	1
в обрядах посвящения	2	1
выше указывалось что	1	1
связи с изучением	2	1
уменье превращаться в	1	1
мы уже знаем	2	3
в пермской сказке	6	2
установить что она	1	1
на мелкие части	1	1
по женской линии	1	1
не только на	1	1
его на мелкие	1	1
яга связана с	1	1
и т д	15	18
в некоторых случаях	3	2
мы видим что	4	5
в сказке можно	1	1
связи с затронутым	1	1
бы составить предмет	1	2
в разбойничьем доме	1	2
один из них	1	1
который таким образом	1	1
если это так	1	1
женщинам и непосвященным	1	1
что в сказке	3	1
таким образом эта	1	1
надо сказать что	1	1
длинными волосами и	1	1
купеческий сын и	1	1
