3gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_3gram
в то время	5	4
именно в силу	1	1
могли бы сделать	1	1
к выводу что	4	2
вперед по сравнению	1	1
связаны между собой	1	1
тем не менее	1	5
приводит к тому	2	1
развитии мышления и	2	1
результаты к которым	1	1
связанных между собой	1	1
смысле этого слова	3	4
в целом мы	1	2
в данном случае	2	1
вопрос об отношении	5	2
проблемой мышления и	1	1
взрослого человека и	2	2
бы обозначить как	1	1
речью в школьном	1	1
отношении мышления и	4	1
речи как и	1	1
что перед нами	2	3
раннего возраста и	1	2
в эту пору	1	2
собственном смысле слова	1	2
мышление и речь	2	3
и функции разряда	1	1
генетически молодые недостаточно	1	1
это речь для	1	1
в виде общего	1	1
детском возрасте и	3	1
она просто сопровождает	1	1
речи и мышления	9	2
до сих пор	4	1
если бы мы	1	1
так как он	2	1
детскую активность очень	1	1
структурных и функциональных	1	1
функции и функции	1	1
одном и том	1	1
видим таким образом	3	1
мышления и что	1	1
с их помощью	1	1
к области мышления	1	1
что говорит в	1	1
ребенка раннего возраста	1	4
независимо от того	2	3
себя уже в	1	1
с тем и	1	4
в конце концов	1	1
то же самое	3	1
и речи мы	1	1
и речи как	1	1
функциональной и структурной	1	1
задачи возникающей в	1	1
со всеми остальными	2	1
указывает на то	2	1
существенные черты которые	1	1
в резком противоречии	1	2
проблема мышления и	2	2
и речи именно	1	1
того что мы	1	1
в эксперименте мы	1	1
один из основных	1	1
тип внутренней речи	1	1
