2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram
явления на	1	1
его с	2	1
ведет свое	1	2
отсюда понятно	1	1
одна сторона	1	1
к этому	5	2
с золотой	2	1
видеть в	2	3
вспомним что	1	1
он приобретается	1	1
но для	2	2
сказке герой	3	1
в античности	4	1
от нас	1	1
эта форма	2	3
как в	7	12
иной мир	6	2
не случайно	2	3
и не	9	4
что у	3	4
мы уже	5	4
происходит с	1	1
он касается	1	1
сравнительных материалов	1	1
выше мы	2	3
сибирских материалах	1	1
вся баня	1	1
таким образом	10	7
тем более	1	2
в связь	3	1
с передачей	1	1
представление имеется	1	1
показывают что	2	6
связанные с	3	2
но герой	1	2
и сказка	1	2
тогда когда	1	3
в дому	1	1
тем что	5	6
уже в	2	3
сказка знает	2	1
аф или	4	1
такое же	4	2
иных случаях	1	1
не только	15	21
в наши	1	1
речь была	1	1
на другой	1	1
он не	7	6
в основном	1	2
иногда это	2	2
для его	1	1
здесь умирает	1	1
в апокалипсисе	1	1
сказки это	1	1
дает нам	4	1
все эти	3	2
по содержанию	1	1
здесь входить	1	1
на связь	1	1
в данном	3	4
рассмотрим сперва	2	1
и стали	2	1
есть и	2	4
не забыты	1	1
совершенно ясно	2	4
его помощником	3	1
золотой окраске	1	1
сказке о	3	3
со своим	1	4
имеем здесь	1	1
превращаться в	1	1
иногда и	2	1
т д	24	16
этим предметам	1	1
представления о	3	4
очень наивно	1	1
неимы переходим	1	1
здесь уже	1	1
и он	3	3
него есть	1	2
на его	3	2
с этого	1	1
как на	1	1
к тому	1	1
с появлением	4	1
и становится	1	3
на основе	1	1
в представлениях	1	1
передний план	1	1
домой и	3	2
утверждать что	1	1
них их	1	1
на передний	1	1
в поднебесье	1	1
помощника и	2	3
перед нами	3	2
и хотят	1	1
раньше чем	5	3
только как	1	1
другим они	1	1
из них	2	2
бы гипотетически	1	1
ничем не	1	2
при рассмотрении	1	1
форма этого	1	1
во лбу	1	1
очень важны	1	1
сам он	1	2
то можно	1	1
а что	1	1
в америке	3	1
затем он	1	2
и уже	1	1
земли и	2	1
увидим ниже	1	1
показывает как	2	3
по женской	1	1
главную роль	1	1
по себе	2	1
даже и	2	1
не менее	2	5
еще не	6	8
знает что	1	1
ниже когда	1	1
под землей	1	2
с ним	1	5
большей частью	3	1
или вообще	1	1
когда юноша	1	1
так в	4	4
представляют собой	4	5
же самое	2	1
этого обряда	1	2
не могла	1	1
кто он	1	1
в американских	2	2
на все	1	1
не вполне	1	3
все еще	3	1
руки в	1	2
имеем в	2	5
белый или	1	1
и этим	2	3
близок к	1	2
тому что	1	2
принесенный из	1	1
историческое явление	1	1
имеются и	1	1
вводится в	2	1
а в	8	10
из царства	2	1
со змеем	2	3
и более	3	1
представляет собой	2	4
книга мертвых	1	1
для выражения	1	1
е в	3	2
в первобытном	1	1
в русской	3	5
здесь также	1	1
наличие его	1	1
он наконец	1	1
здесь имеем	1	2
к жилищу	1	1
эти случаи	2	7
вступлением в	1	1
волшебных предметов	7	2
приобретает силу	1	1
и вот	2	1
таких случаях	2	1
иное царство	6	2
сказка начинается	2	2
такую же	2	1
в своем	2	1
на которой	2	1
на берег	1	1
но она	1	1
но с	1	1
герой получает	4	3
он добывается	1	1
неи все	1	1
и на	2	2
вплоть до	1	2
за тридевять	1	5
в различных	1	3
не имеют	1	2
бы на	1	1
не по	2	2
же случай	1	1
происхождение этого	1	1
сказке в	2	1
от него	2	3
вот тебе	1	3
остановимся только	1	1
становится им	1	1
вообще не	1	2
к сказке	4	2
на земле	3	2
по его	2	2
сад или	2	2
при обряде	1	1
будет рассмотрено	1	1
как и	7	6
черепа и	1	1
собой в	2	1
и звезды	1	1
должен был	3	2
имеют целью	1	2
не его	1	2
потому что	6	9
древних греков	1	1
друг друга	1	2
ему в	2	1
в царстве	1	2
из леса	2	1
стороны она	1	2
на том	2	2
сказка содержит	1	1
тогда как	4	3
когда герой	4	4
мы еще	1	1
в то	1	2
и то	6	1
фигурирует как	1	1
тридесятое царство	4	4
никогда не	2	4
становится ясным	1	2
им в	1	2
всех этих	1	6
тогда он	2	1
героя а	2	2
к их	1	1
при посвящении	3	1
и в	26	24
случаи показывают	2	1
коне и	1	1
так же	18	6
есть акт	1	1
таких случаев	2	3
у афанасьева	2	2
так что	2	3
огонь и	4	2
здесь вспоминается	1	3
приводят к	1	1
золотыми яблоками	1	1
не просто	4	2
а на	4	1
так как	9	8
из его	1	1
и только	5	1
он зав	1	1
но не	5	6
герой в	3	2
вяжется с	1	1
он делает	2	1
его за	1	2
такой же	1	1
доказать что	1	1
и говорит	1	4
не в	5	9
не говорится	1	3
ее задачи	1	1
садится на	2	1
для нас	3	6
аф этот	1	1
не знал	1	2
как будто	1	1
чем это	1	1
не играет	1	1
представляют себе	1	1
есть более	1	1
работе о	3	1
мы должны	5	4
переходим теперь	1	1
северной америки	1	1
снег лежит	1	1
и во	2	1
не могут	2	2
в которых	4	1
по существу	3	4
чаще всего	1	3
человек в	1	1
яга и	1	1
аф неи	3	4
им и	1	1
героя как	1	1
а она	1	4
быть рассмотрены	1	1
есть вопрос	1	1
на нее	1	1
неи здесь	1	3
думать что	1	2
чтобы иметь	2	1
не совсем	1	2
же она	1	1
в таких	2	2
как это	3	2
видно по	2	1
нами в	1	2
хозяина стихии	1	1
что этот	4	2
с этим	2	2
берет с	1	1
в афанасьевской	1	1
дом и	1	1
же он	4	1
образом мы	1	2
должны признать	1	1
сказке это	3	2
героя имеется	1	1
и с	5	1
предположить что	6	3
случаи не	1	1
но это	3	3
много но	1	2
его помощник	2	1
неи в	4	1
в него	1	1
богом он	1	1
под влиянием	1	1
первоначальный смысл	1	1
это в	1	1
очень близок	1	1
друг другу	1	1
отцом и	1	1
когда он	6	3
не для	1	1
нет необходимости	3	2
отца он	1	1
знаем что	7	3
тех случаях	2	4
же в	3	1
но ему	1	1
в брак	2	4
и хотя	1	1
он уже	2	1
есть явление	1	1
так часто	1	1
конечно не	2	2
и волшебных	1	1
на дочери	1	3
имеет отношение	1	1
видим и	1	3
можем предположить	1	1
более поздняя	2	3
трудных задач	1	10
в репертуаре	1	1
для этого	1	1
тут же	2	1
здесь только	1	1
и вновь	1	1
это не	5	10
они являются	1	1
не простой	1	1
обряде нет	1	1
образом и	1	1
это видно	2	2
с другой	4	9
и др	5	2
он все	1	1
и как	5	1
здесь в	1	1
а герой	1	1
в другое	1	2
еще другим	3	2
но он	4	2
сказке как	1	2
из сравнений	1	1
эти две	1	1
сказке сказать	1	1
дело не	2	5
уже знаем	1	3
того как	4	3
было бы	2	2
в чем	1	5
целющей и	1	3
как бы	3	4
время посвящения	1	2
видели как	2	1
а его	1	3
животными и	4	1
тому кто	1	2
очевидно что	1	1
сидит на	1	1
от тебя	1	1
прежде всего	1	2
указывает на	4	1
их не	2	2
точки зрения	1	4
себе и	1	3
не мог	3	1
отражение представления	1	1
чем дать	1	1
смерти а	1	1
а с	1	1
что именно	1	1
том что	3	10
явление вторичное	1	1
видно что	1	5
он стал	2	2
но есть	2	3
но и	12	11
к своему	3	1
силу и	1	1
и видит	1	1
на друга	1	1
представление что	1	1
именно в	1	1
в специальной	1	1
из трех	3	1
знает и	2	1
он может	2	4
худ неи	1	2
тридевять земель	1	5
аф это	1	1
духа и	1	1
до сих	5	2
не знает	1	1
как эта	2	1
в зависимости	1	1
том чтобы	1	3
в большинстве	1	1
мы не	1	4
пр аф	1	1
одной из	1	4
играют в	1	1
у древних	1	1
эту функцию	1	1
северной америке	1	1
мы можем	6	4
совершенно так	6	1
есть волшебный	2	1
во всем	3	2
уже выше	2	6
дает ключа	1	1
при которых	1	2
от его	1	1
ск неи	1	1
он дает	1	3
здесь мы	2	5
прослеживается не	1	1
но эти	1	1
мы рассмотрим	7	3
это происходит	2	3
только тот	1	1
и наконец	1	3
власть над	11	2
части тела	3	1
интересны еще	1	1
афанасьевской сказке	1	1
сквозит в	1	1
не отца	1	1
в главе	2	1
ж ст	2	1
же еще	1	1
в религии	3	1
но связь	1	1
но эта	4	2
в целом	2	1
что за	1	3
перед боем	1	1
не хочет	2	1
он находит	1	1
землю и	1	1
что не	1	2
во второй	1	1
что эти	1	2
мотива с	1	1
и пр	11	1
а не	6	8
русской сказке	4	5
этот вопрос	2	2
здесь перед	1	1
небо и	1	2
с этой	2	6
исторические корни	1	2
все что	4	1
силы и	1	1
в этом	7	12
часто встречается	1	1
превращается в	7	3
время как	1	2
примеры показывают	1	1
аф в	1	1
в доме	4	1
об этом	7	6
именно так	1	1
точно так	5	2
онч этот	1	1
американских мифах	2	1
что такого	1	1
в образе	3	3
к отцу	1	2
по другим	1	1
и делает	1	1
помощник в	1	1
что мы	3	3
в некотором	2	1
мифах герой	1	2
одним из	1	1
начинается с	2	4
один раз	1	1
том как	2	1
он говорит	2	2
в совершенно	1	1
в иной	6	2
жизни на	1	1
попадает в	3	2
вот как	2	1
на него	3	2
там есть	1	1
дальше и	1	1
этого не	2	2
а только	1	1
до того	1	1
одна из	2	7
меня иван-царевич	1	1
что король	1	1
же как	13	4
необходимости повторять	1	1
огнем в	2	1
ссылаясь на	1	1
собой и	1	1
можно и	1	1
одну ночь	1	1
союз в	1	1
можно предположить	3	2
очень много	1	2
из этих	3	3
сам герой	1	1
только сказке.<неи	1	1
в середине	1	1
туда и	1	1
все это	2	8
друг на	1	1
он обладает	1	1
в качестве	7	3
лесу с	1	1
boas неи	2	1
мере того	1	1
сказочного канона	2	1
и есть	2	1
роль мы	1	1
обращается к	1	3
в огонь	3	1
и подобных	1	1
функционально соответствует	1	1
если я	1	1
если в	1	2
что я	2	1
ее так	1	2
об этой	1	2
хотя и	2	3
этой стороны	2	3
и другое	1	2
на руку	1	1
в угол	1	1
только на	1	2
они не	1	2
под этим	1	1
солнца или	2	1
например в	3	3
мы пока	2	2
золото здесь	1	1
где он	1	1
силы в	1	1
то же	8	8
на тех	1	1
он играет	1	1
герою с	1	1
конь и	6	1
при помощи	10	3
в индейском	1	1
в углах	1	1
он показывает	2	6
и горы	1	1
ему при	1	1
героя в	7	1
другими словами	2	2
ее как	1	2
дает ему	4	2
его на	4	2
где герой	1	3
на коне	8	2
связана с	2	1
к культу	1	1
которые не	1	2
эта связь	5	3
поэтому герой	1	1
то чего	3	1
здесь все	1	1
с целью	2	2
не дает	2	1
формы и	2	1
здесь герой	1	6
русская сказка	1	3
в исторической	2	1
случай мы	1	4
в свете	3	3
можно считать	2	1
и если	3	3
нельзя ответить	1	1
до смерти	1	1
или не	1	1
вступление в	1	2
в египте	1	1
с собой	5	7
что же	1	1
только что	3	1
на ее	1	1
но этот	2	1
сказке аф	1	1
не объясняет	1	1
и их	2	1
чтобы извести	1	1
мы видим	6	10
д но	1	1
что сказка	1	4
царство и	2	2
но мы	3	1
вопрос о	4	3
он пришел	1	1
куда он	1	1
не всегда	6	4
его происхождение	1	1
к нему	6	7
ее руки	1	2
он взял	1	1
которой он	2	3
можно сказать	1	1
что ни	3	1
основана на	2	1
см гл	1	1
по своим	1	3
ничего не	5	5
эти помощники	1	1
что он	10	21
что по	1	2
они же	2	3
помощника в	3	1
данном случае	3	3
и тот	2	2
что они	6	3
к этой	3	1
в нем	2	6
во время	7	6
главе о	2	2
между мотивом	1	1
в других	2	4
во всех	1	7
делает это	1	1
герой по	1	1
испытание героя	1	1
не говорит	2	1
в дальнейшем	6	3
в три	1	1
он был	1	1
в современной	2	1
доходит до	1	2
ты в	2	1
или по	1	1
еще один	2	2
е мы	1	1
один из	1	7
что и	9	8
уже не	5	2
в сказках	1	4
более древних	1	1
ясно что	1	1
должны были	1	3
умершего в	2	1
по реке	1	1
более древнее	2	1
с луной	1	1
д или	1	2
сказке №	1	1
но так	1	1
о помощниках	3	1
в силу	5	2
к себе	3	3
а по	4	1
в лице	2	1
от которого	2	1
они пошли	1	1
взял ее	1	1
он в	4	2
между прочим	2	3
останавливаться на	1	1
сказка показывает	3	2
выражены в	1	1
представление о	1	3
в обряде	2	3
большой огонь	2	1
высказанные здесь	2	1
он или	1	1
хотя бы	2	1
волосы но	1	1
этот случай	9	9
уже установили	1	1
с водой	4	1
у ней	1	1
совершенно одинаково	2	1
и здесь	5	12
показать что	1	1
коня и	8	1
или в	3	8
и по	5	3
волос и	1	1
но в	5	5
эту связь	4	1
переходит на	1	1
приводит нас	4	1
деревья и	1	1
всякого рода	3	1
а я	1	1
не имеет	3	4
на могиле	1	1
своего рода	1	4
действительно ли	1	1
превратился в	2	2
пришел к	1	1
живо вскочил	1	1
сих пор	5	3
вполне историческое	1	1
аф если	1	1
тем не	2	4
в тридесятое	4	4
животных и	1	1
этой связи	1	1
ее с	1	1
или через	1	1
а именно	3	6
помощника или	1	2
которого он	1	1
чего не	1	1
при этом	3	4
именно и	1	1
и там	2	2
героя здесь	1	3
о которых	1	1
но уже	1	1
того что	2	6
остыла а	1	1
другие формы	1	1
у нее	2	2
в форме	2	2
у него	5	10
и перед	1	1
в ней	1	1
видели что	3	1
и она	1	3
а потом	1	2
в ряде	1	1
в другом	5	1
специальной работе	1	1
что иное	3	1
что ты	1	1
в нее	1	1
плюнул вся	1	1
она и	1	1
в этих	7	13
сказка никогда	1	1
это он	2	1
дунул в	1	1
отсюда видно	1	4
них не	1	1
вот в	1	1
только одной	1	1
ключа к	1	1
золото или	1	1
ясно показывают	1	1
такая форма	1	1
найти много	1	1
в котором	1	2
образом на	1	1
представление об	3	5
же относится	1	1
у других	1	1
совершенно то	1	2
ни одной	2	1
не представляет	1	1
начало сказки	1	1
он также	2	2
мог бы	1	1
говорилось выше	1	1
только по	1	1
приведем несколько	2	1
он имеет	1	1
не удается	1	1
с особой	1	1
на себя	4	2
к ней	1	2
вступает в	1	3
однако это	1	1
другой плюнул	1	1
в ответ	1	3
видим что	2	3
углах снег	1	1
играет роль	2	1
помощник а	1	1
песни и	1	1
ногами и	1	1
я батюшка	1	1
мы увидим	3	6
но все	5	4
а также	3	1
связь между	2	1
своей работе	1	1
новые формы	1	1
что это	2	6
при смерти	2	1
видим уже	1	1
говорит о	2	2
и это	1	2
находятся в	1	1
в этот	4	1
смерти и	1	1
она взяла	1	1
помощи которых	1	1
баню в	1	1
действительно не	1	1
в плену	4	1
только одна	2	1
и другие	3	9
еще более	1	1
и герой	1	3
от них	2	1
горы и	2	1
и живущей	1	3
н я	1	1
заставить его	2	1
не обязательна	1	1
царстве в	1	4
твой дом	1	1
почти всегда	1	2
