2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram
как правило	4	1
очень часто	3	5
что если	2	1
зависимости от	2	2
с представлением	1	2
и что	10	5
в й	2	1
здесь интересно	1	2
еще одну	2	2
в стране	1	1
или менее	5	1
с героем	2	1
на этот	2	1
никто не	2	2
детей в	3	1
оно означает	1	1
меньшей мере	2	1
что миф	1	1
народа в	2	1
на первых	2	1
ты не	5	1
крови и	1	1
после того	1	2
в противоположность	1	1
уже видели	1	3
или он	1	2
сейчас же	1	1
из которых	3	3
стоит на	2	2
в них	1	3
таким например	1	1
для фольклориста	3	3
кажется что	1	2
о смерти	6	9
при изучении	1	1
часто также	1	1
не есть	2	2
те же	1	1
которых надо	1	1
в сутки	1	1
или иное	1	3
не может	15	6
могут быть	4	3
неи как	1	1
о связи	1	1
интересный случай	1	2
там где	4	5
связано с	2	4
тридесятом царстве	1	4
сказать что	5	3
мы видели	2	11
здесь еще	1	4
локтей и	1	1
к пониманию	1	1
того или	1	1
вместе с	6	8
с чего	2	1
д если	2	1
и вызывает	1	1
еще ясно	1	1
чтобы попасть	2	1
в лесу	8	1
в сапогах	1	1
мертвых и	2	3
имеет какую-то	1	1
мы знаем	4	2
представлений о	3	7
в том	9	12
сказки о	1	1
такие случаи	2	1
оно в	2	1
в его	5	5
о проглоченных	1	1
показывают как	1	1
д все	3	1
такое сопоставление	1	1
эти детали	1	1
современной сказке	1	1
освобождает девушку	1	1
животный облик	1	1
не существует	2	1
на коня	1	1
надо сказать	3	1
позднее в	3	1
приводит к	2	1
быть случаи	1	1
о том	9	7
уходят в	1	1
между тем	2	1
представления что	1	1
русских сказках	1	1
окно и	1	2
живет в	2	2
на берегу	1	3
сказки в	3	1
его не	1	2
можно не	1	1
совершенно точно	1	2
нечто вроде	1	1
на вопрос	2	1
не сохранила	1	1
солнца здесь	1	1
в руки	3	2
на то	4	2
бы с	1	1
другом месте	1	1
еще в	2	3
народы знающие	1	1
случаи когда	3	2
обратимся к	1	1
имеется в	1	3
есть только	3	1
должны быть	4	2
бы ему	1	1
у фрэзера	2	1
и наоборот	1	1
для этой	1	1
в некоторых	2	2
не все	4	1
главным образом	1	3
как мы	3	4
однако не	2	1
можно указать	1	2
также в	1	1
и женщин	1	1
по мере	2	1
относится к	2	2
известно что	1	2
может быть	25	11
не должен	5	1
на время	1	1
и его	3	7
древней мексике	1	1
возвращение и	1	1
более высокой	1	1
что как	1	1
где уже	1	1
одном случае	1	1
только тогда	1	1
как его	1	1
в саду	1	1
мифе о	1	5
эта сторона	1	2
были бы	2	1
связанного с	1	1
от которой	1	1
вовсе не	2	2
она не	1	3
из моих	1	1
есть не	1	1
к ним	4	1
это явление	2	2
в сказании	2	3
ответить на	1	1
этого мотива	2	4
пока не	2	2
что герой	9	2
с тем	4	4
в виде	2	6
в тех	2	3
сказки с	6	1
не пускает	1	1
герой никогда	1	1
сказка и	9	1
базисом на	1	1
за собой	2	5
из этого	2	3
к дереву	1	1
по всему	1	2
мы сейчас	2	1
этой детали	1	1
здесь не	4	2
пространственные представления	1	1
как указано	1	3
не видел	1	2
змею или	1	1
ли он	3	1
там мы	1	1
бы в	2	1
увидим что	5	2
некоторые элементы	1	1
чем сказка	1	1
дальний путь	1	1
в золотой	2	3
на куски	1	1
отличие от	2	1
можно бы	1	1
он за	1	1
до сих	5	4
она в	1	2
неи этот	1	4
там его	1	1
русской сказки	2	1
неи с	1	2
со стороны	2	3
природы и	1	1
состоит из	1	1
как он	2	6
бывает и	2	1
мы хотели	1	1
девушку в	1	1
наталкивается на	1	2
одно из	1	1
в древнем	1	1
нас к	1	5
стоит и	1	1
что здесь	5	3
в частности	2	3
нашей сказки	1	1
помнить что	1	1
то он	2	2
при наступлении	3	1
борьбы с	2	3
очень ясно	1	2
показывает что	3	3
здесь можно	2	7
не будем	5	2
типична для	1	1
всему миру	1	2
и даже	4	1
нам еще	1	2
не было	1	3
например у	1	3
от традиции	1	1
не отражены	1	1
и тем	2	4
того чтобы	1	1
иногда не	4	1
то это	3	5
или с	1	1
только в	11	5
приведем еще	1	1
в этой	6	2
о ней	1	1
другой стороны	5	8
с того	3	1
отношению к	3	2
т е	10	22
после этого	1	4
в мифах	1	4
когда она	1	1
высокой ступени	1	1
не служит	1	1
то и	2	2
нисхождение в	1	1
одна сторона	1	2
этого мы	1	1
с большой	1	1
к этому	2	3
вспомним что	1	1
форма его	1	1
почему именно	1	1
в античности	1	4
эта форма	1	1
как в	2	6
иной мир	3	3
что например	3	1
во всяком	1	2
связи со	1	1
и не	9	10
что у	1	2
мы уже	1	6
на своего	1	1
здесь же	2	4
волосы на	1	2
могли иметь	1	1
выше мы	3	1
й главе	1	1
царство мертвых.<неи	1	2
таким образом	8	12
жрецов и	1	1
представление имеется	1	1
в преломлении	3	1
показывают что	5	5
не видели	2	1
он как	1	1
солнца не	1	1
связанные с	2	1
в желудке	1	4
обряды посвящения	1	1
имеет свою	1	1
с соответствующими	1	2
и сказкой	2	1
тем что	3	5
можно установить	1	1
иногда сам	1	1
сказка знает	2	1
в темный	1	1
в жизни	1	1
не только	12	10
только формы	1	1
что наряду	1	2
он не	2	2
есть еще	2	2
именно здесь	1	1
там же	2	3
смысле этого	1	1
герой получает	1	2
неиуже выше	1	2
дает нам	1	2
все эти	4	8
frazer ii	1	1
уже указывалось	1	1
будет привести	1	1
что из	1	2
в египетской	1	1
некоторые другие	1	2
в истории	1	1
как уже	2	1
здесь он	1	1
рассмотрим сперва	1	1
стороны у	1	1
эти примеры	1	1
это еще	1	3
совершенно ясно	1	4
так если	2	1
не знают	3	1
перед собой	1	1
какую-то связь	3	2
девушек и	2	1
иногда и	1	1
т д	22	8
относится и	1	1
не будут	1	2
неи что	1	1
представления о	3	10
о пути	1	1
играет минимальную	1	1
рассмотрели некоторые	1	1
что нужно	2	1
в себе	2	3
люди не	1	1
с той	2	1
на примере	1	1
и он	3	4
здесь уже	1	2
змея и	1	12
за это	1	1
между ними	2	1
к тому	6	2
с появлением	1	6
мы рассматривали	1	1
таким же	1	3
утверждать что	3	2
и этот	1	1
сообщают что	1	1
в эту	1	2
в преисподней	1	2
на весьма	1	1
перед нами	3	2
обстоит дело	4	1
одной стороны	4	7
в древней	2	2
греческой литературе	1	1
как нам	1	1
этими представлениями	1	1
разнообразных формах	1	1
социальной жизни	4	1
античности и	2	1
с другом	3	1
и для	4	1
в области	2	1
тесно связан	2	1
в америке	1	1
но даже	1	1
за молодильными	1	1
всегда одинаково	1	1
в египетском	1	1
за вход	1	1
и эти	3	5
может оказаться	3	1
земли и	1	2
после чего	1	6
ступени развития	1	1
нами как	1	2
переходит к	1	1
еще не	7	9
не менее	6	1
знает что	1	1
заключить что	2	1
под землей	1	4
целый ряд	1	2
с ним	2	8
большей частью	2	2
так в	4	6
отправился в	1	1
этого обряда	5	1
образом мы	2	1
в американских	2	1
не вполне	2	2
все еще	1	1
и чрезвычайно	1	1
один сюжет	2	1
а в	7	3
в долганской	1	1
и этим	2	5
тому что	1	1
однако что	1	1
историческое явление	1	1
и более	1	1
первый взгляд	2	1
представляет собой	4	2
только с	2	1
видим в	1	1
в русской	2	6
иван не	1	1
д мы	1	1
а во-вторых	1	1
на них	2	1
здесь важны	1	1
не входить	1	1
это одно	1	1
и вот	2	3
миф и	1	2
с циклом	1	1
видим с	1	1
иное царство	6	6
в своем	5	2
и извергнутых	1	1
на которой	1	1
встречаются в	1	1
стороны и	1	2
но она	1	1
но с	1	1
на съедение	1	1
социальными институтами	2	1
в меньшей	2	1
неи запрет	1	1
неи все	2	1
если герой	1	1
за тридевять	2	3
этом направлении	1	1
и на	4	12
которые в	2	2
сказке в	3	2
на одной	1	1
чтобы они	1	2
этот обряд	2	3
с представлениями	3	5
и поехал	1	2
идет по	1	1
съедение в	1	1
приводить все	1	1
оттого что	1	3
к сказке	3	2
что одно	1	1
них в	1	1
для того	1	1
дом он	1	2
данный мотив	4	1
если они	1	3
как и	4	5
тому как	1	1
вступают в	1	1
обряд всегда	1	1
потому что	4	13
воздействовать на	2	1
пространственных представлений	1	1
друг друга	1	1
на котором	3	3
же категории	1	1
долганской сказке	1	1
в царстве	1	2
на том	1	8
по этому	2	1
общественного развития	1	2
иногда подчеркивается	1	1
змея она	1	1
в то	3	5
и то	1	3
тридесятое царство	1	6
по отношению	3	2
никогда не	14	13
сказки и	6	1
какую картину	1	1
главе книги	1	1
на более	5	3
можно ли	1	1
царство смерти	1	2
героя а	1	1
при посвящении	1	1
и в	28	26
так же	7	2
представлениями о	3	5
первых порах	2	1
своего богатырского	1	1
так что	4	3
приводят к	1	3
не просто	3	1
птица и	1	1
не видно	1	1
обряд и	1	1
в греческом	1	2
ясно вытекает	1	1
ступени культуры	1	1
и только	2	3
но не	5	2
как здесь	1	1
из его	1	2
он до	1	1
дорога в	2	1
к концу	1	3
материалы показывают	2	2
за нее	1	1
ключ к	3	1
пребывает в	1	1
не в	9	3
в земле	1	1
как будто	4	3
для нас	13	2
даже не	2	1
не означает	2	2
свете сравнительных	1	1
восходит к	5	1
оно имеется	1	1
в полном	1	1
как герой	1	1
сводится к	1	2
жизни народа	1	1
на этом	3	1
мы должны	13	2
не могут	2	1
для исследователя	2	1
в которых	1	2
по существу	5	1
чаще всего	1	5
мотив перешел	2	1
скотом и	1	1
бы он	1	1
аф неи	1	1
этих материалов	1	1
и сказочного	1	1
смерть и	2	2
а она	1	1
стремление к	1	1
впоследствии когда	1	1
не совсем	3	1
сказки которые	1	1
в таких	2	1
как это	3	5
видно по	2	1
сказки мы	1	1
это вопрос	1	1
что этот	2	2
с этим	4	2
царство мертвых	5	4
в полной	1	1
в африке	1	5
производственным базисом	1	1
тех же	1	1
на горизонте	1	1
от начала	1	1
речь идет	1	1
змей и	1	1
сказке это	1	1
и с	4	6
но это	4	4
искать в	1	1
высокой башне	2	1
чем идти	1	1
он находится	1	1
когда он	6	3
неинаше рассмотрение	1	1
от этого	2	3
нет необходимости	2	2
ее в	5	6
как один	1	1
знаем что	1	2
и хотя	1	2
так часто	2	2
ссылается на	1	1
здесь только	1	1
материалы которые	1	1
книги мертвых	2	5
также и	3	1
для этого	3	1
целью воздействовать	1	1
нет в	2	3
этой же	1	1
тут же	1	1
это не	7	4
греческом мифе	1	2
и вновь	1	1
делится на	1	1
именно на	2	2
образом и	1	2
это видно	1	1
с другой	6	10
некоторое время	2	1
змей или	1	4
и др	7	2
а если	1	1
и как	2	2
и сейчас	1	2
которую мы	1	1
почему это	1	1
но он	1	2
так как	6	18
того как	3	3
было бы	7	2
тридесятое царство.<неи	1	1
от дождя	1	1
интересно будет	1	1
а иногда	2	1
нас же	1	1
происходит и	1	2
как бы	2	4
через себя	1	1
более или	5	1
и наш	1	1
мужчин и	1	1
дело с	2	1
он будет	1	1
герой очень	2	1
прежде всего	10	4
царством мертвых	1	1
мотива в	1	2
их не	2	1
это настолько	1	1
сказка отражает	3	2
должно было	1	1
что от	2	1
смерти а	1	1
героя но	1	1
а с	2	2
что именно	1	1
ясна в	1	1
с социальными	2	1
идти дальше	1	1
видно что	6	2
вопрос не	1	3
у нас	1	5
но и	10	9
к своему	2	3
но есть	1	3
же было	1	1
сказке мы	1	1
же что	1	1
они всегда	1	1
на друга	1	1
именно в	3	1
имеем например	1	1
материалах мы	1	1
в очень	2	4
под угрозу	2	1
в ее	2	1
тридевять земель	2	3
только то	1	2
а затем	2	1
это может	1	1
красно солнышко	1	1
по воздуху	1	3
не знает	5	1
царей и	3	1
в зависимости	2	1
будто бы	3	1
хотели бы	1	1
уже раньше	1	1
это приводит	2	1
производства материальной	1	1
второе что	1	1
чем в	1	1
мы не	10	6
одной из	2	1
может попасть	1	1
сказки неи	1	1
сказках где	1	1
сказка дает	2	1
мы можем	1	7
сказка восходит	1	1
в сказку	1	1
несколько ближе	1	1
можно видеть	2	1
в подземный	1	1
сказка не	5	2
уже выше	1	2
поехал за	1	2
от его	1	1
здесь мы	7	4
одежду и	1	1
мы рассмотрим	1	3
это происходит	2	1
власть над	1	7
зависит от	2	4
предметов есть	1	2
еще пригодится	1	1
в целом	2	1
заставляют нас	1	1
еще ничего	1	1
попадает герой	1	2
что не	2	2
что эти	1	2
и пр	4	1
не что	1	1
а не	15	2
из видов	1	1
видит перед	1	1
сквозь него	1	1
живут в	1	1
родового строя	1	2
этих мифов	1	1
значит что	1	2
русской сказке	2	6
в этом	8	12
с одной	4	7
которая была	1	1
миф о	2	2
если мы	3	1
превращается в	4	7
время как	3	3
подобного рода	1	1
вытекает что	1	1
примеры показывают	1	1
от солнца	1	2
эта деталь	1	1
аф в	1	2
с царством	1	1
об этом	4	1
точно так	3	2
угрозу урожай	1	1
обычная формула	1	1
этого вопроса	3	1
в образе	3	10
по другим	1	1
более древней	1	1
одним из	2	1
что мы	7	2
и знает	2	1
пути умершего	1	2
сказке не	2	1
или даже	3	1
еще несколько	1	1
и ее	1	3
том как	2	3
у индейцев	1	4
и некоторые	1	2
в иной	4	1
миф не	1	1
также что	1	1
с природой	2	1
попадает в	5	3
известных нам	1	1
сел на	2	2
это более	1	1
чистом виде	2	1
материальной жизни	1	1
в описаниях	1	1
на него	4	2
дальше и	1	1
связь и	1	1
сказка может	1	1
еще одна	2	1
оказывается что	1	1
одна из	2	2
связи сказки	1	1
в чужие	1	1
же как	2	3
с обрядами	3	2
из этих	1	4
этап пути	2	1
очень много	3	1
принесения в	1	1
в середине	2	1
этого слова	1	1
все это	4	1
пути в	2	1
пор мы	2	2
друг на	1	1
земель в	1	2
сказке но	3	1
где нет	2	2
boas неи	1	1
в один	1	1
мере того	2	1
и есть	1	1
к царству	1	1
и данный	1	1
в качестве	5	3
находится в	4	1
см здесь	2	1
на своем	1	4
есть герой	1	1
с умершим	1	1
и когда	2	1
по своей	2	1
их в	5	3
нам в	1	1
большую роль	2	1
этот пример	1	1
хотя и	1	1
не так	2	2
не делают	1	1
и другое	2	2
за этим	1	1
они их	1	1
они не	4	3
что оно	1	4
например в	5	7
где он	1	2
но никогда	1	1
в страну	1	1
также не	1	2
то не	1	1
то же	12	5
можно с	1	1
воду как	1	1
уже у	2	1
при помощи	2	3
а сказка	1	1
из числа	1	1
богата и	1	1
оно может	2	2
богатырского коня	1	1
другими словами	4	3
и жрецов	1	1
ее как	1	1
героя в	5	2
что формы	2	1
мертвых в	1	1
связана с	1	3
часто он	1	1
быть рассмотрена	1	1
прямом смысле	1	1
эта связь	1	6
однако нет	1	1
от другого	1	1
равно как	1	1
с целью	1	1
вот почему	1	3
этим же	1	1
где мы	1	1
русская сказка	3	3
это так	4	1
в свете	2	1
и если	2	1
превратились в	1	1
ли герой	1	1
страх перед	1	1
коса непокрытая	1	1
в чистом	2	1
с собой	1	2
что же	3	2
а все	1	1
фигуру похитителя	1	1
долго ли	1	5
этот вопрос	7	1
и вопрос	1	1
в обратном	1	1
производное от	2	1
мы видим	11	5
что сказка	10	3
первобытных народов	2	2
позднее явление	1	1
кости и	1	1
образом в	1	1
но мы	2	2
вопрос о	5	3
мексике в	1	1
ее себе	1	1
не всегда	8	4
непокрытая краса	1	1
которые связаны	1	1
сказкой не	2	2
ничего не	2	2
явление чем	1	1
попасть в	3	4
ее на	1	2
что он	10	9
здесь кроется	2	2
установить что	4	2
он отправляется	2	1
от яги	1	1
превратившись в	1	1
и тот	2	1
что они	5	2
в прямом	1	1
должен быть	3	1
на эту	3	1
к этой	1	1
в нем	2	8
ранней государственности	1	1
куда герой	2	1
майя говорит	1	1
эти представления	1	5
пути героя	1	1
заметить что	1	1
во всех	2	1
картину дает	1	1
и солнца	1	1
он был	1	2
в книге	3	4
в современной	3	1
есть оно	1	1
что и	6	4
один из	4	3
неи но	2	2
они уже	1	1
уже не	3	7
в сказках	1	3
в жертву	2	5
мифов в	1	1
о природе	1	1
ясно что	2	1
должны были	2	2
отношения к	2	1
отцовского дома	1	1
в это	1	4
же и	1	1
коротко ли	1	5
быть только	1	2
но так	2	3
в силу	5	1
от которого	1	1
а по	2	1
или одну	1	2
в обрядах	1	1
этим в	1	2
убив змея	1	1
он в	2	1
народов например	1	1
сказке читаем	2	1
нет леса	1	1
в воздух	1	1
представление о	1	9
в обряде	3	1
он или	1	1
магическая власть	1	1
животным и	1	2
этого наступает	1	1
стороны оно	1	1
в высокой	2	1
этот случай	1	6
и здесь	7	1
он подошел	1	1
коня и	1	3
было способствовать	1	1
здесь как	1	1
не хватает	1	1
одну сторону	1	1
или в	5	3
и по	3	4
но в	8	7
это мы	1	2
сказка очень	2	2
приводит нас	1	2
яги и	1	1
как по	1	1
здесь совершенно	1	2
неотделим от	1	1
своего рода	1	2
сих пор	5	4
глава я	1	1
дарит ему	1	1
связанных с	1	1
тем не	6	1
в тридесятое	2	4
не значит	1	1
не решается	1	1
этой связи	1	1
ее с	1	1
а именно	4	9
всегда имеет	1	1
что там	1	2
при этом	3	3
будет сказано	1	1
того что	4	2
в форме	3	2
быть объяснена	1	1
но уже	2	1
том что	7	10
институтами родового	1	1
у нее	1	1
ли коротко	1	5
такая же	1	1
но что	1	1
в ней	7	5
ясно так	1	2
видели что	3	3
объяснит нам	2	1
аф здесь	1	1
в другом	3	1
у него	1	7
что иное	1	2
только через	3	3
в этих	7	2
несколько иной	1	1
отсюда видно	1	2
ближе мы	1	1
них не	1	1
эти соображения	1	1
влечет за	1	2
роль с	1	1
тому чтобы	1	1
в котором	3	1
иное явление	2	1
ни одной	2	2
для него	2	1
может считаться	1	1
оно встречается	1	1
божество или	1	1
природу и	1	1
формы его	1	1
не удается	1	1
это чрезвычайно	1	1
этом он	1	1
к ней	1	1
вступает в	2	1
ту же	1	2
змей не	1	4
и вся	1	1
также надо	1	1
народов не	1	2
божества и	1	1
здесь девушка	1	1
это означает	1	2
всего есть	1	1
посмотрим какую	1	1
был бы	2	1
над природой	1	1
оно не	1	1
но все	4	2
а также	1	4
все три	1	1
можно было	5	2
что это	8	2
и это	1	8
в этот	1	1
меня в	1	3
кот в	1	1
же не	3	2
другие более	1	1
только одна	1	3
и другие	4	3
и герой	1	1
и часто	2	1
т д.<неи	2	2
фрэзер неи	1	2
каким-то образом	1	2
не с	3	1
в связи	4	1
соответствии с	1	1
приходит к	1	3
царстве в	1	2
