3gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_3gram
естественно возникает вопрос	1	1
в одной точке	1	1
вперед по сравнению	1	1
ко всем остальным	1	1
ступень в развитии	4	1
которое гласит что	1	1
только в самом	1	1
в их развитии	1	1
связаны между собой	1	1
этого явления в	1	1
тем не менее	1	1
по своей структуре	1	2
возникает у ребенка	1	1
но вместе с	1	4
так же как	6	5
и как бы	1	1
с мыслью взрослого	1	1
приводит к тому	1	2
первого шага в	1	1
в свою очередь	1	3
по мере роста	1	1
в том же	2	1
так как мы	1	1
с функциональной стороны	1	1
при переходе от	5	2
по отношению к	10	7
в равной мере	1	2
и к его	1	1
с другой стороны	2	9
в отличие от	1	1
сам по себе	1	3
связей и отношений	1	2
речевого мышления в	1	3
эти же самые	1	1
кроме того что	1	1
на всем протяжении	1	2
нашего исследования и	1	1
смысле этого слова	1	3
обнаруживает тенденцию к	1	1
друг по отношению	1	1
в целом мы	1	1
отношению к другу	1	1
один из важнейших	1	1
в данном случае	1	2
станет ясно что	1	1
и том же	2	1
и включает в	1	1
в значении слова	1	1
мы видим таким	1	3
именно в этом	2	2
в этом вопросе	2	3
отдельными и изолированными	1	1
нам остается еще	1	1
детской мысли для	1	1
единица может быть	1	1
нам думается что	5	5
в чем заключается	1	1
можно сказать что	6	4
целый ряд особенностей	1	1
с одной стороны	1	8
школьном возрасте и	1	1
наши исследования показали	1	1
том числе и	1	1
в психологическом смысле	1	1
в ответ на	1	1
обучении и развитии	1	1
вместо того чтобы	2	2
в этом отношении	3	4
представить себе что	2	1
собственном смысле слова	1	1
реальных понятий ребенка	7	1
бы сказать что	2	2
детской мысли в	1	1
друг к другу	3	1
точно так же	1	1
ничего принципиально нового	1	1
научных понятий ребенка	1	1
состоят в том	1	1
того что оно	1	1
развития понятий в	1	1
в силу того	5	1
в собственном смысле	1	5
тому что он	4	1
мысли в этом	1	1
связаны друг с	1	1
и той же	3	2
таким образом мы	2	1
с самого начала	7	8
в самом деле	1	2
потому что он	4	1
у ребенка не	2	1
содержат в себе	1	1
функции мы не	1	1
то очевидно что	1	1
в настоящей главе	1	1
до сих пор	3	4
едва ли не	1	1
сравнению с тем	1	1
эгоцентризм детской мысли	1	1
по самому своему	1	1
ребенка по сравнению	1	1
в известной части	1	1
том что в	1	2
не содержат в	1	1
с точки зрения	10	18
в двух моментах	1	1
то что я	1	1
этот центральный пункт	1	1
сравнению с его	1	1
о чем мы	1	1
и функции мышления	2	1
случай более общего	1	1
в новом направлении	2	1
частный случай более	2	1
мы не можем	1	1
в этом смысле	2	1
видим таким образом	1	3
одном и том	2	1
связи между отдельными	2	1
в направлении к	1	1
исследование показало что	1	1
содержит в себе	1	1
о связи между	1	1
таким образом оказывается	1	1
независимо от того	2	2
в сущности говоря	4	2
с другом в	1	2
в силу этого	1	3
что он не	1	1
с тем и	2	1
никогда не могло	1	1
на этот вопрос	2	2
развития значений слов	3	1
себе дорогу к	1	2
то новое что	1	1
своеобразного пути развития	1	1
исследования показали что	3	1
мы можем заключить	1	1
не в состоянии	2	2
в конце концов	1	1
то же самое	6	3
с этим вопросом	1	1
то время как	5	4
по мере развития	1	3
в этом возрасте	3	1
с психологической точки	1	1
пиаже но и	1	1
своим собственным законам	1	1
психологического исследования и	1	1
вопрос о природе	1	2
с этой точки	1	1
структурная психология не	1	1
не может быть	2	5
и в отношении	1	3
другой стороны как	1	1
в умственном развитии	1	1
от того на	1	1
мы видели уже	1	1
в ряду других	1	1
этом отношении нам	1	1
развитии мышления мы	1	1
состоит в том	2	1
в каком отношении	1	1
остается в силе	2	1
в этой области	2	1
опыты показали что	1	1
логикой мечты и	1	1
заключается в том	5	6
в раннем возрасте	1	2
к другу на	1	1
только тогда когда	1	2
и тем самым	5	3
в нашем исследовании	1	2
в развитии мышления	1	6
не удивительно поэтому	1	1
только то что	2	1
и отношений как	1	1
надо сказать что	1	1
то что в	1	1
