3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_3gram
внешне ничем не	1	1
в сказке не	2	1
только указать на	1	1
приключится тебе какое	1	1
мы здесь имеем	1	1
о чем говорилось	1	1
можно сказать что	1	1
о том чтобы	1	1
он все же	1	1
иван купеческий сын	1	2
предположить что и	1	1
также то что	1	1
можно бы думать	1	1
найти много примеров	1	1
призвала к себе	1	1
можно предположить что	3	1
наблюдение верно если	1	1
на смену лесным	1	1
с переходом на	2	1
в немецкой сказке	2	3
и пр аф	1	1
отдала ей и	1	1
и никому не	1	1
вступлением в брак	1	1
как мы видели	3	5
что в некоторых	2	1
точно так же	5	2
же как в	2	1
служи ему как	1	1
уже выше мы	1	2
мы имеем здесь	1	1
тебе какое горе	1	1
куклу береги ее	1	1
ту роль которую	1	1
мы знаем что	7	1
в сказке герой	2	1
из-под одеяла куклу	1	1
но раньше чем	1	1
предположить что здесь	1	1
этом случае мы	1	1
а когда приключится	1	1
таким образом мы	1	2
мы уже видели	1	3
на эту связь	1	1
в русских сказках	2	2
в лесной избушке	1	1
т д здесь	1	1
мы до сих	1	1
и толстым толстой	1	1
себе дочку вынула	1	1
в других случаях	1	1
умирая купчиха призвала	1	1
до сих пор	5	5
ничего общего с	1	1
в чем состоит	1	1
говорилось до сих	1	1
что сказка отражает	1	1
между прочим и	1	1
в афанасьевской сказке	1	1
неи в этом	1	1
случай мы имеем	1	2
вернуться к жизни	1	1
мы еще встретимся	1	1
вместе с родительским	1	1
в некотором государстве	1	1
родительским благословением оставляю	1	1
себе и никому	1	1
после того как	2	1
но этот же	1	1
на этой горе	1	1
совершенно то же	1	1
т д или	1	1
выше мы видели	2	3
независимо от того	1	1
здесь еще не	1	1
что в этом	1	1
сказке в сказке	1	1
на этот вопрос	2	1
некоторый свет на	1	1
ей поесть и	1	1
попадает в обстановку	1	1
образом и здесь	1	1
и в других	1	2
в белорусской сказке	1	1
и не всегда	1	1
неи мы видим	1	1
и пр или	2	1
не просто в	1	1
не говорят о	1	1
с тотемными предками	1	1
то время как	1	2
т е мы	1	1
данном случае к	1	1
с родительским благословением	1	1
можно найти много	1	1
подобно тому как	1	1
и в русской	1	1
в американских мифах	2	1
поливки можно установить	1	1
эту куклу береги	1	1
поесть и спроси	1	1
в нашей сказке	1	1
таким является и	2	1
тебе вот эту	1	1
никому не показывай	1	1
и так но	1	1
не может быть	4	1
я умираю и	1	1
мы уже знаем	1	2
чем говорилось до	1	1
и тем что	1	1
герой попадает в	1	2
в северной америке	1	1
по женской линии	1	1
предположить что это	1	1
должны поставить вопрос	1	1
при помощи которых	1	1
и т д	24	15
какое горе дай	1	1
в некоторых случаях	3	3
мы видим что	1	4
идет на могилу	1	1
могло бы составить	1	1
на том свете	1	2
бы составить предмет	1	1
могилу матери и	1	2
раньше чем перейти	1	2
дарит герою коня	1	1
в царстве смерти	1	1
что в сказке	4	3
таким образом эта	1	1
одеяла куклу отдала	1	1
