2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram
важно не	1	1
много примеров	1	1
на коня	2	1
из форм	1	1
к другой	1	1
загробном мире	1	1
приводит к	1	1
посвящением в	1	1
в связи	2	4
о том	4	7
меня не	3	1
см в	1	1
живет в	2	5
таких существ	1	1
другом это	1	1
отношение к	2	1
на берегу	2	2
полет на	1	1
сказки в	1	3
возможно что	2	1
есть ли	1	1
и змей	1	2
животного или	1	1
на вопрос	3	1
этот мотив	4	6
совершенно точно	1	1
в руки	3	1
на то	3	2
или птицу	1	1
в животное	5	6
в индии	1	4
в виду	1	1
традиция превращения	1	1
которых он	1	1
которых с	1	1
материалов по	1	1
должны быть	1	1
мы и	1	2
в некоторых	5	4
главным образом	2	1
как мы	5	5
это ясно	1	1
быть речи	1	1
к которым	5	2
по мере	1	2
на орла	1	1
относится к	3	1
может быть	14	17
известно что	2	1
душу на	1	1
и его	10	9
из данного	1	1
в одной	3	1
тотемного животного	3	1
развился из	1	2
много лет	1	1
птицы и	1	2
на двор	1	1
очень многих	1	1
на ту	1	1
двумя мирами	11	1
что как	1	1
скотину и	1	1
только тогда	3	2
или его	1	1
одном случае	3	1
у боаса	1	1
в саду	1	1
побежал на	1	1
из воды	1	2
и могут	1	1
животное не	2	2
загробный мир	1	1
вовсе не	4	2
она не	3	2
у якутов	3	1
нашей сказке	1	1
в верованиях	2	1
между двумя	12	1
есть не	1	1
считаем это	1	1
это явление	1	1
в тех	4	1
этого мотива	3	8
животное и	3	1
что герой	2	3
с тем	2	8
и раньше	1	1
это показывает	1	2
на смену	3	4
здесь нет	1	1
он бросает	3	2
в виде	2	9
выражения как	1	2
по всему	1	1
с огнем	1	2
здесь не	4	1
даже если	1	1
совпадение между	1	1
как указано	2	1
бы в	1	1
увидим что	2	1
герой сказки	1	1
выдает себя	1	1
о коне	1	1
это наиболее	1	1
между героем	2	1
новое животное	1	1
части его	1	2
показать как	1	1
можно бы	1	3
для слушателя	1	1
его к	3	3
тот же	1	1
для умершего	1	1
неи этот	1	2
и действительно	3	5
можно в	1	1
говорит об	2	1
и других	3	2
огромной рыбы	1	1
со стороны	1	2
верна то	1	1
боги так	1	1
в этнографии	1	1
одно из	1	1
но нет	1	1
к образу	1	1
из синя	1	1
царстве смерти	1	2
с белым	1	1
том свете	1	1
в частности	2	7
что здесь	7	3
д такое	1	1
как говорит	1	1
другой сказке	1	2
они друг	1	1
на небо	7	6
посреднике между	1	1
то он	1	1
другие животные	2	1
из ноздрей	1	1
его функции	1	1
показывает что	10	5
на этой	1	4
здесь можно	2	2
не будем	1	5
не было	1	1
ассимилируется с	1	4
и даже	4	1
служит не	1	1
по дороге	1	1
магическое средство	1	1
нет у	1	1
и тем	2	4
и при	3	2
то это	5	3
в своих	1	1
только в	3	7
приведем еще	1	1
еще впереди	1	1
в этой	2	3
змей охраняет	1	2
другой стороны	4	8
можем здесь	2	1
и убивает	1	1
помощи которой	2	2
со своими	1	2
попадется тебе	1	1
в русском	1	1
это объяснило	1	1
т е	18	16
некотором царстве	1	1
опять видим	1	1
в мифах	2	6
его развития	1	1
то и	1	1
в роли	2	3
его с	2	1
в могиле	4	2
и затем	1	2
у эскимосов	1	2
к этому	5	2
вспомним что	1	1
но для	2	2
сказке герой	3	5
тому назад	1	1
в античности	4	2
как в	7	6
иной мир	6	6
и я	1	1
иного порядка	1	1
и не	9	11
что у	3	4
мы уже	5	4
но вместе	1	3
здесь же	1	1
с образом	1	1
выше мы	2	2
таким образом	10	9
вера в	1	1
близка к	1	1
представление имеется	1	1
елены прекрасной	1	1
показывают что	2	3
этого сюжета	1	1
не видели	1	1
связанные с	3	2
душу умершего	1	3
здесь довольно	1	1
тогда когда	1	2
тем что	5	10
и побежал	1	1
и сказка	1	1
героя из	1	1
уже в	2	2
объясняется тем	1	1
сказка знает	2	2
сказке с	1	2
коня или	2	1
такое же	4	2
не только	15	13
уже были	1	1
на другой	1	1
он не	7	4
в основном	1	4
говорит он	1	1
дает нам	4	1
все эти	3	8
он похищает	1	1
особенно в	1	2
в данном	3	3
в пределах	1	4
в истории	2	4
орла он	2	1
рассмотрим сперва	2	3
и стали	2	1
него а	1	1
есть и	2	1
совершенно ясно	2	4
птиц и	2	3
любое животное	1	1
происхождение из	1	1
сказке о	3	2
во власти	1	2
со своим	1	1
имеем здесь	1	2
превращаться в	1	1
иногда и	2	1
т д	24	18
некотором государстве	1	1
если с	1	1
земледелия и	1	1
представления о	3	3
в лодке	2	5
не имеют	1	1
в себе	2	1
здесь уже	1	1
и он	3	6
вряд ли	1	1
змея и	1	6
за это	2	1
как на	1	1
сказке иногда	1	1
с этого	1	2
к тому	1	1
можно показать	2	2
с появлением	4	5
стороны их	1	1
умерших в	1	2
и основа	1	1
на основе	1	1
как у	1	2
таким же	6	2
утверждать что	1	1
в представлениях	1	2
более яркий	1	1
следующее заключение	1	1
перед нами	3	2
или сам	1	1
интересно что	4	1
раньше чем	5	4
только как	1	1
на ущербе	1	1
небу где	1	1
в немецкой	2	1
социальной жизни	1	2
из них	2	2
античности и	1	1
при рассмотрении	1	1
очень разнообразных	1	1
животного с	1	1
также почему	1	1
это только	1	1
гнезде или	1	1
и лошади	1	1
то можно	1	1
свой смысл	1	1
я марр	1	1
у царя	1	2
а что	1	1
же представление	2	4
в америке	3	4
но даже	1	1
конь уже	1	1
что так	1	1
и вместе	1	2
понял что	1	2
затем он	1	1
и уже	1	1
и эти	1	1
сказке змея	1	1
иногда в	2	1
с животными	3	1
увидим ниже	1	3
он увидел	1	1
бы составить	1	1
по себе	2	2
не потому	1	2
он садится	1	1
рассмотрение еще	1	2
не менее	2	4
еще не	6	8
в сожжении	1	1
своих детей	1	2
знает что	1	1
он сам	1	1
под землей	1	2
в загробном	1	1
или просто	2	1
перейти к	1	1
так в	4	2
представляют собой	4	3
целый ряд	1	1
с ним	1	4
к его	1	2
от животных	1	1
но на	1	1
этого обряда	1	3
образом мы	1	2
же герой	2	1
в американских	2	1
иногда даже	3	2
не вполне	1	1
все еще	3	4
близок к	1	1
быть прослежен	1	1
и конь	2	4
и этим	2	2
превращении в	1	1
а в	8	3
иногда он	3	2
со змеем	2	3
случаях это	2	1
и более	3	1
книга мертвых	1	3
в христианство	1	1
представляет собой	2	7
и тогда	1	1
видим в	1	1
в русской	3	3
здесь также	1	1
переходом на	2	1
здесь имеем	1	2
орла и	4	1
на них	1	2
эти случаи	2	2
чтобы он	2	2
и вот	2	1
прекрасной аф	1	1
таких случаях	2	2
иное царство	6	4
такую же	2	1
это несомненно	1	1
в своем	2	1
у сибирских	1	1
животным на	1	1
на берег	1	2
на которой	2	2
одного из	1	1
тотемное животное	1	3
героем и	1	2
но с	1	1
нельзя дать	1	1
герой получает	4	1
многих народов	1	2
неи все	1	1
брата и	1	1
и на	2	8
к убиению	1	1
за тридевять	1	4
в различных	1	2
часто это	2	1
огонь в	1	2
уже тогда	1	1
это чудовищное	1	1
не по	2	1
же случай	1	1
крылатый конь	1	1
происхождение этого	1	2
сказке в	2	5
от него	2	1
в дом	1	2
и рыб	2	2
архаическую форму	1	1
по дереву	1	3
к сказке	4	3
царство умерших	1	1
с переходом	2	1
при обряде	1	2
животных герой	1	1
как и	7	7
характер этого	1	1
тому как	1	1
а когда	2	1
другую сторону	1	1
превращение в	1	2
потому что	6	7
пространственных представлений	1	1
друг друга	1	3
ему в	2	3
на котором	3	1
животное в	4	2
совершенно неожиданно	1	1
в царстве	1	1
на том	2	3
сказка содержит	1	1
религиозных представлений	1	1
когда герой	4	4
мы еще	1	1
в то	1	3
превращения и	1	1
тридесятое царство	4	1
никогда не	2	3
и улетает	1	2
всех этих	1	1
тогда он	2	2
случай интересен	1	1
с волшебным	1	1
образ крылатого	1	1
что есть	2	1
лет тому	1	1
при посвящении	3	1
мертвую и	1	1
представляло собой	1	2
и в	26	25
случаи показывают	2	1
так же	18	5
таких случаев	2	1
глотает его	1	1
прослежен но	1	1
как животное	1	1
так что	2	2
огонь и	4	3
здесь вспоминается	1	1
приводят к	1	1
а на	4	2
не видно	2	1
так как	9	11
из его	1	1
волшебные предметы	4	2
с этими	2	1
и только	5	1
он зав	1	2
но не	5	5
герой в	3	4
он делает	2	2
его за	1	1
такой же	1	2
и говорит	1	1
не в	5	6
с приобретением	1	1
не говорится	1	1
садится на	2	4
не знал	1	2
для нас	3	5
в земле	1	1
как будто	1	1
неи если	2	1
себя шкуру	1	1
ведущие в	1	1
по мнению	1	1
как герой	1	2
орел и	1	1
есть более	1	1
а сам	2	2
работе о	3	1
синя моря	1	1
мы должны	5	4
на этом	2	3
как указывает	1	1
на свою	1	1
доказывается тем	1	1
в которых	4	3
по существу	3	2
чаще всего	1	1
человек в	1	1
яга и	1	1
аф неи	3	5
им и	1	2
говорится в	1	1
неи здесь	1	1
быть рассмотрены	1	1
на нее	1	2
зверей и	1	1
думать что	1	1
не совсем	1	6
он держит	1	1
в упомянутой	1	1
можно наблюдать	2	3
в таких	2	3
явные признаки	1	1
как это	3	1
видно по	2	1
происходит потому	1	1
нами в	1	1
в пищу	1	1
что этот	4	2
всмотреться в	2	1
с этим	2	5
или у	1	1
появлением коня	1	1
в африке	3	4
здесь связь	2	1
тридесятого царства	2	2
тех же	2	2
не за	1	1
затем отправляется	1	1
и с	5	3
же он	4	1
мертвец в	1	1
но герой	1	1
случаи не	1	1
но это	3	7
мы до	1	1
к мотиву	2	1
центре внимания	1	1
еще ясна	2	1
неи в	4	9
в него	1	5
много что	1	1
под влиянием	1	2
животное с	1	1
первоначальный смысл	1	1
природа этого	1	1
от орудий	1	1
когда он	6	2
на шее	1	1
эти животные	1	2
нет необходимости	3	3
отца он	1	1
знаем что	7	6
в воду	1	8
еще позже	1	1
же в	3	2
и хотя	1	4
он уже	2	1
е в	3	3
животное или	1	1
конечно не	2	1
ниже когда	1	1
имеет отношение	1	1
более поздняя	2	1
в репертуаре	1	1
большая рыба	1	1
для этого	1	1
на тот	1	1
и вновь	1	2
это не	5	6
этот момент	2	1
пришел на	2	1
с другой	4	9
и др	5	3
один человек	1	1
и как	5	3
здесь в	1	1
а герой	1	2
в другое	1	1
бросает их	1	1
над зверем	1	1
один мотив	1	1
плюс животное	1	1
именно к	1	1
но он	4	2
эти две	1	1
их от	1	1
дело не	2	1
опять имеем	1	1
уже знаем	1	1
того как	4	4
было бы	2	1
из своего	3	1
близки к	1	1
явно указывают	1	1
как бы	3	2
время посвящения	1	2
представляется как	1	1
видели как	2	1
очевидно что	1	2
они имеются	1	1
сказке и	2	1
иного характера	1	1
сидит на	1	1
не обязательно	1	1
на своей	1	1
прежде всего	1	6
позже чем	1	1
он пьет	1	1
указывает на	4	1
их не	2	1
к совершенно	1	1
webster неи	1	1
но наряду	1	1
себе и	1	1
сказка отражает	1	1
могущество и	1	1
была большая	1	1
точки зрения	1	2
а с	1	1
далекий путь	1	1
на это	2	1
но и	12	13
случай когда	2	1
к своему	3	1
ней а	1	1
но есть	2	2
и видит	1	1
к небу	1	5
силу и	1	2
представление что	1	2
над ним	1	3
он может	2	2
а затем	3	7
в очень	1	1
до сих	5	2
не знает	1	1
тридевять земель	1	3
по воздуху	1	3
показывают к	1	1
появлением земледелия	1	1
в зависимости	1	1
том чтобы	1	2
мы не	1	5
в птицу	1	2
одной из	1	1
только тем	1	1
у древних	1	1
себя в	2	6
более позднее	4	1
мы можем	6	2
северной америке	1	1
совершенно так	6	1
в подземный	2	1
во всем	3	2
уже выше	2	2
при которых	1	1
от его	1	1
здесь мы	2	5
роль в	1	2
но эти	1	3
с культом	1	2
мы рассмотрим	7	1
это происходит	2	2
и наконец	1	1
власть над	11	1
ковер-самолет и	1	1
животные в	1	1
по мосту	1	1
душу больного	1	2
за тремя	1	1
самое интересное	1	1
в целом	2	3
что за	1	2
перед боем	1	2
и заставляет	1	1
землю и	1	2
что не	1	1
мотива с	1	1
к коню	1	1
и пр	11	3
мир он	1	1
а не	6	2
русской сказке	4	4
переход от	1	1
под тем	1	1
все что	4	1
с этой	2	2
кругу явлений	1	1
жителей побережий	1	1
силы и	1	1
в этом	7	10
время как	1	1
превращается в	7	7
примеры показывают	1	1
аф в	1	1
что рыба	1	1
об этом	7	2
точно так	5	1
американских мифах	2	1
птицей и	1	1
в образе	3	5
особенно ярко	1	1
одним из	1	2
как же	1	1
явление в	1	1
что мы	3	2
в некотором	2	2
говорит а	1	1
несколько ближе.<неи	1	1
говорит что	2	1
один раз	1	1
том как	2	2
конь не	1	1
в иной	6	7
попадает в	3	2
сел на	1	1
там есть	1	1
на него	3	8
лодке же	1	1
дальше и	1	1
этого не	2	1
отца в	1	1
он иногда	2	1
одна из	2	2
же как	13	4
это делается	1	4
ссылаясь на	1	1
сам герой	1	1
в вавилонском	1	1
с животным	1	3
находит в	1	2
туда и	1	1
уносящих душу	1	2
все это	2	4
спутник и	1	1
идет и	1	1
он обладает	1	1
в качестве	7	7
boas неи	2	1
мере того	1	1
и есть	2	1
с умершим	1	1
их в	7	3
сказке см	1	1
наиболее архаическую	1	1
через реку	1	3
предположение что	2	3
если в	1	3
о нем	1	3
эта птица	1	1
и другое	1	1
на руку	1	1
мы проследили	1	1
только на	1	1
убить его	1	1
они не	1	3
солнца или	2	1
например в	3	5
мы пока	2	1
двор елены	1	1
где он	1	1
в страну	2	1
волосами и	1	1
чтобы убить	1	4
то же	8	4
он получает	3	1
на тех	1	2
при помощи	10	7
уже нет	3	1
конем и	1	1
неба и	1	1
героя в	7	9
другими словами	2	1
дает ему	4	3
его на	4	4
нам необходимо	2	1
ним и	1	2
воду чтобы	1	1
на коне	8	2
мертвых в	1	1
эта связь	5	2
с американскими	1	1
с целью	2	1
не дает	2	1
указывает что	2	1
тотемному животному	1	1
формы и	2	2
русская сказка	1	6
это же	2	3
в свете	3	3
и если	3	1
такие выражения	1	2
о змее	1	6
см из	1	1
мифах и	1	1
у бурят	1	1
задний план	2	1
позднее время	1	1
эту форму	1	1
с собой	5	1
в египте	1	9
с посвящением	1	1
герой его	1	1
связь которых	1	1
своей спине	1	1
указывалось выше	1	1
только что	3	1
сказке аф	1	1
и целый	2	1
орла у	1	1
к реке	1	1
чтобы быть	1	1
не объясняет	1	2
не сразу	3	1
о превращении	1	3
мы видим	6	8
особого внимания	1	1
отдельным видам	1	1
позднее явление	2	1
в сказках	1	2
в европе	1	3
но мы	3	3
вопрос о	4	2
не оставляют	1	1
его состав	1	1
и мы	1	2
на ступени	1	2
не всегда	6	4
к нему	6	3
он взял	1	2
которой он	2	2
можно сказать	1	2
уходит в	1	1
frobenius б	3	13
см гл	1	3
ничего не	5	2
основана на	2	1
попасть в	2	2
а и	1	1
является тот	1	1
иначе мы	1	1
что он	10	22
в которого	1	1
неи это	2	2
по которой	1	2
данном случае	3	2
и тот	2	1
том числе	1	1
герой превращается	1	3
и вода	1	1
что они	6	1
и дым	1	1
через него	3	1
змея или	2	3
к этой	3	1
мира а	1	1
в нем	2	7
во время	7	7
в других	2	2
правую руку	1	1
во всех	1	2
к обряду	1	1
не говорит	2	1
море и	1	1
в дальнейшем	6	4
гораздо больше	1	1
в современной	2	1
у этого	1	1
доходит до	1	1
еще один	2	2
берет их	1	1
е мы	1	1
сложен и	1	1
один из	1	2
рассказывает ему	1	1
что и	9	6
уже не	5	11
как этот	1	1
неи по	1	1
в жертву	1	3
в особой	1	1
должны были	1	1
умершего в	2	4
по реке	1	1
в это	1	2
см эта	1	1
ясно что	1	5
подобных случаев	1	1
д или	1	2
но так	1	2
в силу	5	1
к себе	3	1
другими случаями	1	1
животным заменяется	1	1
к каким	1	1
в сибири	1	1
он в	4	1
чем перейти	1	1
на нем	5	1
встречает и	1	1
на пути	1	1
в воздух	1	1
руки и	1	1
представление о	1	17
средство а	1	1
в обряде	2	5
он или	1	1
героя или	1	1
хотя бы	2	1
нас займет	1	1
на птице	2	2
и орудия	1	1
этот случай	9	3
океании и	1	1
с водой	4	1
до появления	1	1
и здесь	5	7
и заставить	1	1
герой встречает	1	1
или в	3	6
и по	5	2
необходимо установить	1	1
но в	5	1
эту связь	4	1
имеет форму	2	2
держит в	1	1
это мы	2	1
человека в	1	3
переходит на	1	1
а я	1	1
не имеет	3	1
слепоту и	1	1
в сказочной	1	1
сих пор	5	2
позволяют нам	1	1
на гору	2	3
связанных с	2	1
аф если	1	1
тем не	2	4
как выражается	1	1
животных и	1	2
а именно	3	4
царстве в	1	1
при этом	3	1
того что	2	2
в нашей	1	1
и там	2	1
о которых	1	2
в загробный	1	1
но уже	1	3
другие формы	1	1
в форме	2	3
том что	3	8
у него	5	2
в ней	1	5
аф здесь	1	1
видели что	3	2
и она	1	3
а потом	1	1
быстро и	1	1
случае мы	2	1
дальнейший шаг	1	1
ряд других	1	1
она и	1	1
в нее	1	6
это он	2	1
в этих	7	6
вошел и	1	1
такая эволюция	1	1
ключа к	1	1
указывают на	2	2
ясно показывают	1	1
не представляет	1	1
в котором	1	1
существа и	1	1
представление об	3	2
же относится	1	1
что образ	2	1
ясно показывает	2	1
они были	1	1
как таковой	1	1
в момент	1	1
мог бы	1	1
изображение его	1	1
уже говорилось	1	1
говорилось выше	1	1
только по	1	1
он живет	2	3
или другого	1	1
не удается	1	1
как к	1	1
этом он	1	1
на себя	4	3
однако это	1	1
к ней	1	1
приведем несколько	2	1
сад в	1	1
там в	1	1
народов не	1	1
возжигает большой	1	1
часто в	1	1
он вошел	1	1
видим что	2	5
в который	2	1
знали только	1	1
к ее	1	1
песни и	1	1
с изображением	1	1
посвящения в	1	1
кормить и	1	1
но все	5	5
мы увидим	3	5
с некоторыми	1	1
а также	3	1
явление более	1	1
своей работе	1	1
новые формы	1	1
что это	2	5
при смерти	2	4
говорит о	2	2
и это	1	4
д с	1	1
находятся в	1	1
а еще	1	2
смерти и	1	1
меня в	1	2
действуют совершенно	1	1
трех коней	2	1
только одна	2	1
и другие	3	1
и герой	1	2
без всякой	1	1
начало ее	1	1
т д.<неи	3	2
от них	2	2
н я	1	1
с которым	1	2
умершего вообще	1	1
с ягой	2	1
почти всегда	1	1
