2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_2gram
раз в	2	1
своеобразном характере	1	1
и в	26	23
в противоположном	2	1
одинаковой степени	2	1
отмечает сам	1	1
но не	3	4
развитии детской	1	1
и будет	1	1
и говорит	1	1
в стороне	1	2
исследований является	1	1
заключается как	1	1
мы пытаемся	1	1
по существу	1	4
если попытаться	2	1
почти совершенно	1	1
да в	1	1
с этим	2	6
психической жизни	1	3
самое существенное	1	1
сторону речи	2	1
слов в	1	1
уяснить себе	3	1
друг другу	3	3
и сделали	1	1
что эгоцентрическая	8	13
ее в	8	2
в ряду	1	1
теоретической стороны	1	1
согласно которому	1	1
в заключение	1	1
это не	3	1
поэтому мы	2	1
мысли к	11	8
в равной	1	2
в образах	1	1
должно быть	2	2
к объяснению	1	4
функции и	4	6
это значит	1	1
того как	2	2
и столь	3	1
нам остается	1	1
прежде всего	7	10
мере как	2	1
шаг за	1	2
включает в	1	1
ребенка есть	2	2
ребенка что	1	1
в зависимости	1	2
бы все	2	1
разницей что	1	1
в деятельности	1	1
об эгоцентрической	2	3
в результате	1	4
когда ребенок	2	1
и наконец	4	2
не к	1	2
а ее	1	1
речь следует	1	1
части в	1	1
заставляют нас	1	1
перестает быть	1	1
чтобы показать	1	2
ее название	1	1
если это	1	2
того факта	1	2
все что	6	1
эгоцентрический характер	1	7
с этой	5	6
себе свойств	1	1
мы попытались	2	2
единства речи	1	1
его отдельным	1	1
представляет один	1	1
об этом	3	3
огромное количество	1	2
значения и	3	2
логики в	1	2
пороге школьного	4	2
в совершенно	1	1
естественно ожидать	1	1
кому не	1	1
развитие и	1	1
и таким	1	2
совпадает с	3	1
эта гипотеза	1	1
современной структурной	1	1
в первую	1	3
нами гипотезы	6	1
мы называем	1	3
что ребенок	5	4
присущих целому	2	1
на элементы	2	6
едва ли	4	2
самом деле	6	3
отношения в	1	1
хотя и	1	2
например в	1	1
его только	1	1
если только	1	1
то же	8	8
изложили выше	1	1
попытались в	1	1
сравнительно с	1	1
нельзя сказать	1	1
мы могли	6	7
по направлению	1	1
это с	1	1
минус звук	2	1
в свете	4	4
к общему	2	1
мы таким	1	1
на ее	2	2
всем протяжении	4	2
мы видим	3	4
если она	1	1
представляется нам	3	1
роста ребенка	1	1
поэтому что	1	1
но мы	3	1
точку зрения	2	2
почти не	1	1
к этой	2	1
двух разнородных	1	2
снова не	1	1
дают повод	1	1
один из	2	2
в действительности	2	1
и поэтому	1	2
и логики	1	1
ясно что	1	2
отношения к	2	3
с точки	21	18
ходе развития	7	1
свойства присущие	1	6
своей структуре	3	2
же мере	5	3
эгоцентризм ребенка	1	1
может входить	1	1
мышления это	2	2
эгоцентризм детской	1	1
но в	4	5
не имеет	2	2
этот метод	1	2
пиаже приходит	1	1
анализ этого	1	2
сих пор	3	4
у детей	1	3
речь или	1	2
психологической функции	1	1
между словом	8	1
тем не	3	1
коэффициента эгоцентрической	15	1
о которых	2	1
развивается вместе	1	1
есть прежде	1	2
в другом	1	7
речь ребенка	8	12
в котором	4	4
речи ибо	1	2
соответствующих условиях	1	1
эгоцентрической речью	2	8
для него	3	2
этому же	2	1
пиаже и	2	7
к высшим	1	1
и складываются	1	1
все учение	2	1
свою очередь	2	3
по выражению	1	1
к кругу	1	1
вопроса как	1	1
структурных и	2	1
можно было	2	3
и это	1	3
выражения и	1	1
и действуют	1	2
результатов наших	2	1
что мысль	1	2
которой она	2	1
действительности но	1	1
а следовательно	1	1
развития понятий	1	2
мы ввели	1	2
так например	1	1
связь с	1	1
процесса мышления	1	1
мышления на	1	2
психологической мысли	1	2
образующие его	1	1
в состоянии	1	2
речи по	2	1
словах на	1	1
готово когда	2	1
внешней речи	18	1
о которой	1	1
внутренние отношения	1	1
и оно	1	1
это скорее	1	1
социальной речью	1	1
всегда готово	2	1
сторона речи	6	1
самой себе	1	1
его самых	1	2
природы внутренней	4	1
мы с	1	1
опытами пиаже	1	1
и от	4	3
из того	3	5
раннем возрасте	1	2
переходе от	3	2
в одном	1	4
дорогу к	1	2
а скорее	1	2
той же	8	2
зрения теории	1	1
иначе говоря	1	2
поддерживает горение	1	1
интересующий нас	3	1
только после	1	1
мы поэтому	1	1
друг от	2	3
речь для	14	3
нашего сознания	1	3
друг с	2	4
на других	1	1
мысли мы	1	1
этих двух	2	3
как только	1	1
и больше	2	1
между мышлением	3	2
себе в	5	1
анализа является	1	1
и все	1	5
на этот	1	3
и заключается	3	1
развитии мышления	2	8
почему вода	1	1
что эта	6	2
в них	1	2
основным и	1	1
метода который	1	1
старой психологии	2	1
о связи	1	1
если не	1	3
там где	1	2
к великому	1	1
к внутренней	6	1
на единицы	1	4
ко всем	2	3
можно легко	2	1
отнюдь не	1	1
действительности в	2	1
фило и	1	1
слова но	3	1
свое выражение	8	1
развития значений	1	1
в том	18	24
мы знаем	2	1
приближается к	1	1
водород сам	1	1
с развитием	1	2
на всем	5	2
от всяких	1	1
из всего	1	1
от того	1	6
процессе детского	1	2
на вопрос	5	2
эти особенности	3	1
уже обобщает	1	1
что между	2	2
как мы	14	5
речи является	3	4
эта работа	1	1
заключает в	1	1
с удивлением	1	1
его мысль	2	1
присущие речевому	1	2
что как	1	2
только тогда	1	2
возникающей в	1	1
как его	1	1
в отношении	2	10
есть не	3	2
ребенка не	1	2
той только	1	1
отношения мысли	2	1
в виде	1	2
какой мере	2	2
интеллектом и	1	1
звуковой стороны	4	5
иным как	2	1
всякую возможность	1	1
на пороге	4	2
наконец третье	1	1
основных данных	1	1
она становится	1	1
рассматривать как	1	1
одно из	5	2
к самой	1	1
к слову	14	6
в своих	2	5
речи мы	4	4
мышление ребенка	1	3
мысль ребенка	2	7
мысли взрослого	1	1
от этого	1	2
развитием ребенка	1	1
думается нам	5	1
коллективный монолог	7	1
детской мысли	2	13
ребенка и	8	5
уже в	2	3
мысли ребенка	1	1
сторона слова	1	1
наконец в	2	2
ребенка в	1	8
они позволяют	1	2
к анализу	1	3
изучению отношений	1	1
и потому	3	2
поэтому не	1	1
проявлений эгоцентрической	2	1
из области	1	1
как на	6	4
с их	1	1
на основе	1	1
во внешнем	1	1
за шагом	1	2
относящихся к	4	2
и те	1	2
из них	1	1
мере развития	4	3
и слова	6	1
которое позволяет	1	1
с другом	2	4
мысли в	9	5
исключает всякую	1	1
месте и	1	2
в области	4	3
и самостоятельной	1	1
гласящего что	1	1
как единству	1	1
всех вопросов	1	1
привели нас	1	3
у ребенка	9	6
может привести	1	2
особенностей и	1	1
в резком	1	1
не менее	4	1
и водород	1	1
еще не	4	1
привести к	3	1
на первом	2	1
представляют собой	1	2
к его	2	2
же самое	5	3
но на	1	1
в конце	4	2
и просто	1	1
следовательно и	1	1
на все	1	3
стороны мы	1	1
все решительно	1	1
обратное движение	2	1
мы полагаем	1	1
целое на	1	2
этих свойств	1	1
представляет собой	19	11
речи от	5	3
где они	2	1
с теоретической	2	1
учении о	6	1
в ходе	12	8
речевое мышление	2	3
к другу	2	2
его мышления	1	3
линий в	1	1
возможно только	2	1
теории пиаже	2	8
наших глазах	3	1
в двух	1	2
психологии речи	2	3
для того	18	15
факт что	1	3
ступени в	1	1
означает в	1	1
тому как	1	1
вывод что	2	1
протяжении исследования	1	1
в самом	9	7
ожидать что	3	1
по этому	4	1
в то	3	7
никогда не	4	2
речи если	3	5
так же	14	16
значения но	1	1
так что	4	1
мысли настолько	1	1
мысль не	4	2
приводят к	2	1
судьба эгоцентрической	1	3
функция эгоцентрической	1	2
и том	1	1
на природу	1	1
не в	4	4
прямо и	1	1
объяснить с	1	1
вода тушит	1	1
период в	1	1
нами пути	1	1
непосредственной связи	1	1
внутренняя связь	1	1
раз и	1	1
систематического изложения	1	1
как это	5	2
для ребенка	2	1
нами в	4	2
отношении к	1	1
что этот	5	2
речь в	4	2
лишь в	2	6
что оба	1	1
относительно того	1	1
могут существовать	1	1
общественной жизни	1	1
скажем только	1	2
осознания и	2	1
целому в	1	1
содержат в	3	1
вне поля	1	1
исследования как	1	3
только разницей	1	1
для этого	3	5
и т.д	1	5
и основное	1	1
которую мы	1	4
как бы	6	11
в процессе	5	8
это центральное	1	2
эта речь	8	2
и развития	1	1
от других	1	1
стороны с	1	1
о его	3	1
к совершенно	1	1
выводу что	2	4
а с	1	4
психологического анализа	3	1
наше исследование	1	1
и структурных	1	1
наших опытах	1	2
ввели в	1	1
высшими формами	1	1
он может	1	2
ситуации в	4	1
общение с	1	1
и функциональных	2	1
мы можем	3	6
больше и	2	1
от его	1	1
является речью	1	1
этой точки	4	1
установление того	1	1
детского эгоцентризма	2	15
в целом	5	20
что не	2	1
во второй	5	1
что эти	3	2
с большим	1	1
а не	6	3
этот вопрос	1	3
значит что	1	1
если мы	5	2
время как	2	4
каким образом	1	1
речи из	2	1
одним из	2	1
и делает	2	1
и ее	2	7
наблюдается в	1	1
говорит что	2	4
и речь	3	4
развития не	1	1
его деятельность	1	1
нашей работы	3	8
от элементов	1	1
мышление как	1	2
от внешнего	1	1
является выражением	1	1
опытах мы	1	1
речи совершенно	3	1
речи это	4	1
эгоцентрическую речь	4	5
проблем в	1	2
в один	1	2
остается еще	1	2
значений слов	3	1
высшей степени	1	4
этом пути	1	1
из авторов	1	1
по своей	10	5
могли бы	5	6
детском возрасте	1	9
мы говорили	2	3
с ее	2	1
что оно	4	3
словесной мысли	1	1
содержится в	1	2
современной психологии	1	5
пиаже как	1	5
грамматики и	1	1
деятельность в	1	1
чем мы	1	2
и дальше	1	1
к изучению	3	2
является не	2	1
связана с	3	2
судьбе эгоцентрической	2	1
вот почему	1	2
все основные	1	2
ребенок в	2	1
не станем	1	5
экспериментальные исследования	1	1
с собой	3	2
что же	2	1
этих моментов	1	1
есть скорее	1	1
столь же	2	6
между обоими	1	1
новое и	1	1
это неизбежно	1	1
в эгоцентризме	1	2
вопрос о	6	7
на речь	1	2
особенности и	1	1
в которой	11	3
одной и	2	2
мы старались	1	1
во внутренней	2	1
ничего не	2	3
отношений и	1	1
же образом	1	1
вперед и	1	1
речевого мышления	7	10
речь минус	2	1
том числе	1	1
и словом	5	4
словесного мышления	2	1
в анализе	1	1
что они	10	3
в лингвистике	1	1
по поводу	1	1
не связанных	1	1
что общение	1	2
новое что	1	1
особенности в	2	1
самого пиаже	1	4
применить в	1	1
о мышлении	11	7
том же	2	2
в сущности	9	6
или иной	1	1
с ней	2	2
речи ребенка	10	9
и здесь	2	1
показать что	4	2
оно представляет	2	1
самого начала	7	8
экспериментальное исследование	2	3
падению коэффициента	2	1
присущих ему	1	1
станет ясно	1	1
при этом	1	4
того что	14	15
отношение между	4	1
в форме	1	1
речи эта	1	1
у него	1	1
процесса развития	1	1
в этих	2	2
ни к	1	1
сам с	1	2
сама по	1	1
следует рассматривать	1	1
что его	2	2
естественно что	3	1
нечто такое	2	1
в ответ	1	1
себе что	1	1
в слове	11	2
не сумел	1	1
от слова	6	1
что это	6	3
находятся в	1	1
формы речи	3	2
слову и	1	2
этой области	1	1
не выполняет	1	4
речи но	11	3
и другие	1	1
друг к	1	1
от них	1	2
мысль и	3	3
является прямым	1	2
в настоящей	1	4
применительно к	1	1
следует различать	1	1
пиаже не	1	4
в собственном	3	5
этот анализ	1	2
выражение в	6	1
еще с	1	1
мере роста	1	1
слова и	10	5
даже в	2	2
речи для	25	1
тенденцию к	3	2
проблему отношения	1	1
привел к	1	2
всем его	2	1
чем у	3	1
это понятие	1	2
развитии эгоцентрической	1	1
что при	2	1
деятельности все	1	1
в исследовании	1	3
так и	3	5
психологии так	1	1
к подтверждению	1	1
только от	1	1
тем самым	8	5
пользу того	1	3
ситуации и	2	1
как слово	2	1
чтобы сделать	2	1
всей их	1	1
речь которая	1	1
речь по	4	1
зрения с	1	2
эгоцентризма детской	1	3
в высшей	1	4
фактами как	1	1
чем к	1	2
не иначе	2	1
если бы	5	5
силу этого	1	3
что перед	1	2
нас в	2	1
слов развиваются	1	1
образом об	1	1
как раз	3	4
научных понятий	2	2
стороны как	1	1
что она	8	4
что если	2	2
о чем	4	2
и что	6	5
мнению пиаже	1	1
целому и	3	2
само слово	1	2
его элементы	1	1
которое мы	2	3
функции эгоцентрической	1	2
мышление и	2	3
слова так	1	2
обобщение и	1	1
сам пиаже	1	4
отмирание эгоцентрической	1	1
центральных особенностей	1	1
сомнений в	2	1
случае эгоцентрическая	2	1
ребенка так	1	1
речи именно	3	2
нескольких словах	1	1
что все	2	4
сказать что	8	11
функции в	1	4
первых двух	1	1
вместе с	12	9
его мысли	2	2
путь для	1	1
значения в	1	1
объяснения его	1	1
от внешней	6	1
приводит к	4	4
моментов определяющих	1	1
моментов в	2	1
как свойства	1	1
пиаже факт	1	1
в самой	3	1
работы по	1	1
с помощью	13	13
о независимости	1	1
возникло в	1	1
в представлении	1	1
должны быть	4	1
к сокращению	2	1
этого метода	2	1
и его	12	6
то в	2	1
развития в	3	2
нужно было	4	1
же эгоцентрическая	2	1
с таким	1	3
направлении в	2	1
вопроса для	1	1
в школьном	1	3
от до	1	4
его от	2	1
конце развития	2	1
я не	3	3
что делает	2	1
речь является	3	1
детской речи	4	9
направление в	1	1
той или	1	1
великому океану	1	1
одном и	1	1
одинаковой мере	1	1
на мысль	1	1
нового и	1	2
отмирания эгоцентрической	2	1
и мысли	1	2
в частности	1	2
на этой	1	1
с любым	1	2
всей полноты	1	1
вопроса о	2	2
со взрослым	1	1
и тем	6	6
только в	8	6
в смысле	6	2
и значение	5	1
образом оказывается	1	1
оторванное от	1	1
не служит	1	1
психологии в	3	2
т.е в	1	1
что еще	1	1
как в	4	4
мы уже	3	1
что у	4	2
но вместе	1	4
привести нас	2	3
больше того	1	2
показывают что	2	3
внутренней речи	67	9
речь и	5	2
природе и	2	2
к действительности	2	5
значения слова	9	3
в самых	1	3
что значения	1	1
еще на	1	3
она должна	2	4
эта новая	1	1
содержит в	3	1
в их	2	3
не были	1	1
в себе	9	6
в словах	1	2
к тому	7	4
о речи	1	1
развития детской	1	1
только как	1	1
само собой	2	1
шаг по	1	1
внутреннюю речь	12	3
возникновения этих	1	1
и вместе	2	1
нам думается	1	6
всех остальных	1	3
которые мы	4	2
мышлении ребенка	1	2
и является	3	1
онтогенетического развития	1	1
целый ряд	4	4
и которая	1	2
не могла	2	1
лишенное значения	1	1
в ситуации	7	1
к мысли	4	2
изучения этой	1	1
тому что	9	5
как прямое	2	2
всего в	2	2
готово понятие	1	1
рассматриваемое с	1	2
быть выражена	1	2
и мыслью	1	1
ребенка как	2	4
во внутреннюю	4	1
стороны слова	1	2
что коэффициент	1	4
которые в	2	1
это речь	1	2
сообразно с	1	2
она является	2	1
потому что	16	6
что для	2	5
только и	3	1
эгоцентрической и	1	2
мышлении и	9	7
и то	7	3
что к	1	1
по отношению	6	7
этом отношении	3	4
всех этих	1	2
ребенка поэтому	1	1
должна найти	1	1
все время	1	6
свою особую	2	1
эти различные	1	1
всего дальнейшего	1	1
мысли это	1	1
так как	14	7
которой мы	2	1
ключ к	1	2
развития ребенка	5	1
как будто	1	1
вюрцбургской школы	1	1
пути и	3	1
то как	2	1
на этом	1	2
оба эти	5	3
представить себе	3	5
вперед в	1	2
слово представляет	2	1
выражена в	1	1
в конечном	2	1
в пользу	4	4
единство мышления	1	2
языка и	1	1
и с	5	9
для эгоцентрической	1	1
под влиянием	1	2
от мысли	5	4
полагает что	1	3
при соответствующих	1	1
письменной речи	3	2
его внешнюю	1	1
слова к	5	1
когда речь	1	1
и семантической	1	1
мышления как	3	5
также и	2	1
пиаже именно	1	1
отношений между	3	4
с другой	4	10
основной и	2	2
звук пустой	1	1
самое время	1	1
его внутренняя	1	1
они говорят	2	1
в чем	3	4
было бы	6	4
какой бы	1	1
положения гласящего	1	1
в первой	3	1
очевидно что	3	1
пиаже на	2	1
речь как	3	3
этому выводу	1	1
функциональной стороны	1	1
не мог	2	1
что от	1	1
это отношение	2	1
двух основных	1	1
связей и	1	2
в раннем	1	2
именно в	6	6
легко убедиться	1	2
словесного значения	3	4
мы не	7	7
одной из	4	1
при исследовании	1	1
но эти	1	1
сказать ничего	1	1
на одно	2	1
но эта	2	1
то новое	2	1
гораздо более	4	1
переход от	1	1
с одной	5	8
точно так	2	1
для себя	24	4
и из	1	1
на него	1	2
я могу	2	1
других двух	1	1
же как	8	6
с функциональной	3	1
природы в	1	1
в детском	3	9
виде все	1	1
этого слова	3	4
все это	3	6
первому и	1	1
с мыслью	1	2
состоит в	3	1
в качестве	5	9
в сознании	6	1
находится в	2	1
мы будем	1	1
что я	1	1
наше предположение	1	1
развитии ребенка	1	2
и слово	3	2
он позволяет	1	1
в основной	2	2
ее как	1	1
своей собственной	1	1
совершенно не	2	1
этом смысле	1	1
первой и	2	1
никакой функции	1	2
в какой	6	5
настоящей работе	1	2
необходимо должна	1	1
это так	1	1
элементы не	1	1
этого положения	1	2
существующее между	1	1
только что	5	4
в такой	4	3
методе исследования	1	1
но этот	2	2
и вопрос	1	1
речи находится	1	1
и во-вторых	3	2
самом простом	2	1
и мы	1	3
свою мысль	1	1
которой он	1	1
относящихся сюда	1	1
а это	1	1
тушит огонь	1	1
между мыслью	5	4
что он	8	7
данном случае	5	2
в отдельных	1	1
которых мы	2	2
мысли для	1	2
по сравнению	9	6
гораздо больше	2	1
первую очередь	1	3
что и	3	1
направлении и	1	1
в силе	1	1
процесса и	2	1
должны остановиться	1	1
не выявленный	1	1
выражение мысли	1	1
есть все	1	2
в силу	5	6
проблеме мышления	1	3
всех основных	1	1
высшим и	1	1
останавливаться на	1	3
что было	2	1
представление о	7	2
направлении к	2	1
коэффициент эгоцентрической	3	6
с опытами	1	1
школьном возрасте	1	4
с другими	3	2
приводит нас	3	2
как такового	2	2
в отличие	2	1
его значение	2	2
мышления в	1	8
в ней	3	1
внимание на	2	1
должно привести	1	1
становится возможным	1	1
отношении она	1	1
кислород поддерживает	1	1
выражение эгоцентризма	1	1
мышления мы	3	2
сделал пиаже	1	1
не представляет	2	1
обоих процессов	1	1
делает возможным	1	1
в критическом	1	1
силу своей	1	1
сам по	1	3
его заключается	1	1
эгоцентрические высказывания	1	2
свойств это	1	1
ту же	2	1
зависимость между	1	1
на образующие	1	1
мышления от	2	1
в новых	1	3
мы увидим	1	1
но все	1	2
к моменту	1	1
из такого	1	1
соответствии с	1	1
от звуковой	2	1
развития эта	1	1
мышление в	1	4
речи и	30	28
из основных	2	3
теоретической и	1	1
известном смысле	2	2
перейти из	1	1
на основании	2	5
и к	7	4
конечном счете	2	1
гипотезой пиаже	1	1
в наших	4	3
слову является	1	1
кислород и	1	1
реальных понятий	1	1
затем к	1	1
за пределы	1	2
находит свое	3	1
мысль остается	1	1
действительности и	1	1
в каком	1	3
никак не	5	1
стороны речи	18	8
условия для	1	1
обобщения и	1	1
не удивительно	2	1
в свою	2	4
тот факт	1	1
та же	1	1
структурные особенности	6	1
которой была	1	1
же точно	3	9
ни в	2	4
сделать вывод	2	1
что в	12	14
для объяснения	2	1
функции речи	1	1
в своей	3	4
но если	2	1
входить в	1	1
в основе	3	8
как отмечает	1	1
короче говоря	1	2
мы пытались	8	5
зависимости от	1	2
ближе к	1	2
которыми мы	1	1
эти три	2	2
также оказывается	1	1
ребенок не	1	4
целом и	1	5
бы мы	1	1
и значением	5	1
наших исследований	2	1
исследований и	1	2
сейчас же	1	1
это положение	3	4
первом месте	1	1
которой лежит	2	1
только не	11	1
в основу	1	2
мере не	2	1
речь естественно	1	1
не может	11	12
речи у	1	2
между отдельными	1	3
мы видели	3	2
в работах	2	1
не могло	1	3
а к	1	1
той ситуации	1	1
детской деятельности	1	4
конечно является	1	1
в огромной	1	1
метода исследования	1	1
ряду других	1	1
о том	4	6
речи в	27	14
между тем	1	9
совершается в	3	1
новое понимание	1	2
психологической стороны	1	1
речи как	6	8
в виду	5	1
на то	4	5
бы с	2	1
ребенка к	2	3
которая не	1	1
этапы в	1	1
мы и	2	3
шаг вперед	2	1
эгоцентризма и	1	1
также в	1	1
прямое выражение	1	1
может быть	7	14
мышлению в	1	3
в одной	3	3
речи совершается	1	1
разница между	1	1
не связаны	1	2
первых мест	1	1
она не	5	3
для всей	1	1
ли не	2	1
с тем	5	7
который в	1	3
эти два	1	1
если эгоцентрическая	1	1
отличие от	2	1
его к	2	1
опыты показали	1	1
речью и	2	2
речи пиаже	1	2
значением но	1	1
для них	1	1
построения мы	1	2
и других	2	3
и второй	1	1
функциональных особенностей	3	1
мы хотели	1	3
в таком	1	1
нас к	6	8
показывает что	2	3
вещи к	1	1
значение слова	13	5
не было	1	1
того чтобы	19	17
и при	2	2
в этой	3	7
удивительно поэтому	1	1
само по	1	1
является побочным	1	1
всяком случае	1	3
значении слова	1	2
этого мы	3	2
способности ребенка	1	1
во всяком	2	3
она представляет	4	1
понятий и	2	4
основных линий	1	1
строение и	1	1
он как	1	2
речевому мышлению	2	2
и значения	3	1
зрения значение	1	1
к дождевой	1	1
не только	24	16
он не	3	5
в основном	3	1
он хочет	1	1
к целому	2	1
одну из	1	4
мышления таким	1	1
слова в	5	1
в эгоцентрической	4	3
себе представить	1	1
того в	1	1
речь не	5	3
развивается в	1	1
между ними	3	2
с той	1	2
в направлении	5	1
таким же	1	1
ряда фактов	1	1
в общих	1	1
исследования и	3	6
одной стороны	5	9
раньше чем	1	1
ничем не	1	1
и для	5	1
прямое доказательство	1	1
выше и	1	2
вообще и	1	1
мышления если	1	1
ступени развития	1	2
по себе	3	5
в непосредственной	1	1
сам горит	1	1
слово уже	1	1
слова как	5	2
образом мы	1	1
самым наметить	1	1
а в	2	2
а последний	1	1
мы вправе	3	2
силу того	1	1
свести к	1	3
это одно	1	1
остановиться на	2	1
речи таким	2	1
на которой	1	2
но с	2	1
свойствам в	2	1
мысли который	1	1
в сторону	1	1
от друга	2	3
заслуживает названия	1	1
с которыми	2	1
в одно	1	1
к построению	1	1
и мышление	2	4
детского развития	6	3
при переходе	3	2
представлений и	1	1
числе и	1	1
думается что	1	5
нуждается в	3	2
что с	5	2
основную мелодию	1	1
речь т.е	3	2
слова не	1	1
и зависимостей	1	1
благодаря тому	2	2
области мышления	1	1
значение в	2	3
такой же	3	3
точно как	1	1
дождевой капле	1	1
из центральных	1	1
мы должны	6	5
движение от	6	2
в которых	2	3
было никакой	1	1
и до	2	2
дальнейшего развития	1	1
ее свойствам	1	1
мыслью не	1	1
пути который	1	1
школьного возраста	8	3
повод для	1	2
в центр	2	1
изменения и	1	1
функциональных и	1	1
словом и	10	2
показали что	1	4
развития оно	1	1
предположить что	1	1
к годам	1	3
выполняет никакой	1	3
всякое слово	1	1
которые она	1	2
обобщение всякое	1	1
заключенного в	1	1
и как	1	5
сущности говоря	2	2
именно к	1	1
благоприятные условия	1	1
из всех	5	2
проблема отношений	1	1
его построения	1	2
мысль от	2	2
точки зрения	28	26
вместо того	1	2
о развитии	4	4
человека с	1	2
очередь является	1	1
но и	11	14
всей речи	2	1
в ее	6	2
а затем	2	5
из важнейших	3	2
до сих	3	4
остается в	1	1
остановимся на	1	1
как эта	1	1
самим собой	2	1
виде общего	1	1
его значению	1	1
самым существенным	1	3
равной мере	1	2
водород и	1	1
слово лишенное	1	1
ребенка с	4	2
всей своей	1	1
развития научных	2	3
образом если	1	1
во всем	3	3
монолог и	2	1
основном и	1	1
речи а	5	1
только для	1	3
на самом	3	1
речи так	3	2
сделали его	1	1
внешняя сторона	2	1
внутренней речью	8	1
это исследование	1	1
говорить о	1	2
далее что	1	1
в этом	29	17
в учении	6	1
что мы	9	5
акт мысли	1	2
области учения	3	1
оказывается что	2	1
и связи	1	2
из этих	3	3
в середине	2	1
с не	1	1
наконец не	1	1
их в	1	4
и судьбе	2	1
делает его	1	1
мысли и	11	6
этот пример	1	1
заключается в	6	8
не удалось	1	1
этой линии	1	1
речь возникает	1	1
бы для	1	1
недоступной для	1	1
ответа на	1	2
к кому	1	1
должна была	1	1
