3gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_3gram
таким образом все	1	1
при переходе от	1	3
по отношению к	1	5
в равной мере	3	1
с другой стороны	8	1
том что они	2	2
по известному определению	1	1
у ребенка с	1	1
в отличие от	2	2
связанных между собой	1	2
понятно что в	1	1
то что этот	1	1
процессе образования понятий	1	1
и является в	1	2
самом деле если	1	1
должно привести к	2	1
школьного возраста с	1	1
на всем протяжении	2	4
смысле этого слова	7	3
том что он	1	2
благодаря тому что	1	2
мышления и речи	1	6
и том же	1	1
в данном случае	2	5
точки зрения нашей	1	1
таинственный и нежный	1	1
но все же	1	1
когда готово понятие	1	1
в значении слова	1	1
слова таким образом	1	1
нам думается что	1	1
таким же образом	1	1
в той же	1	2
общих закономерностей развития	1	1
а только начинается	1	1
между словом и	2	8
том что это	1	1
тех и других	3	1
он говорит что	1	1
оба эти процесса	1	1
таким образом на	1	1
слово почти всегда	1	1
что дает нам	1	1
значения слов развиваются	3	1
можно сказать что	1	3
в такой же	1	3
и во всех	1	1
с одной стороны	9	5
как бы не	1	1
том числе и	2	1
детского мышления и	4	2
и нежный процесс	2	1
вместо того чтобы	1	1
заканчивается а только	1	1
со всеми присущими	1	1
в этом отношении	7	3
положение согласно которому	1	1
бы сказать что	3	2
заключается только в	1	1
на то что	4	4
точно так же	3	2
друг к другу	1	1
может быть не	1	1
как мы видели	2	3
могли бы в	1	1
так как в	2	1
что с помощью	1	1
предметной отнесенности и	2	2
этом случае в	1	2
детского мышления как	1	1
обратил внимание на	1	1
в собственном смысле	7	3
почти всегда готово	1	2
с самого начала	1	7
и той же	4	2
того что слово	1	1
приводит нас к	1	2
в самом деле	6	4
каждой возрастной ступени	1	1
в различной ситуации	1	1
мы приводили выше	1	1
не содержит в	1	1
становится возможным понимание	2	1
той и другой	1	3
человека даже в	1	1
до сих пор	1	3
такой же мере	1	3
едва ли не	1	2
прежде чем перейти	1	2
с внешней стороны	1	1
нельзя было бы	1	1
шаг за шагом	1	1
и его значения	1	2
том что перед	1	1
на вопрос о	1	1
такой сложный таинственный	1	1
в процессе детского	1	1
как мы показали	1	2
том же самом	1	1
том что в	1	2
если бы мы	1	1
в виду одно	1	1
с точки зрения	11	21
возникает тогда когда	1	1
мы уже говорили	2	1
и тем же	3	2
быть так же	1	1
одновременно с этим	1	1
только не исключает	1	2
в этом смысле	8	1
тогда когда это	1	1
нежный процесс души	1	1
одном и том	1	1
после того как	1	1
момент когда ребенок	2	1
содержит в себе	2	3
в ходе развития	1	7
каждой ступени в	1	1
в сущности говоря	1	2
слова к мысли	1	2
если мы обратимся	5	1
с психологической стороны	2	1
в какой мере	1	2
что он не	1	1
что в этом	1	2
в речи ребенка	1	1
его предметную отнесенность	1	1
может быть так	1	1
не только к	1	1
и образование новых	1	1
имеет место в	1	1
только в том	2	1
друг на друга	5	1
лежащие в основе	1	1
о том что	3	4
развивается у ребенка	1	1
по своей природе	1	4
в конце концов	1	1
меньшей мере чем	1	1
одним из основных	1	1
то время как	1	2
и мышления это	1	1
то же самое	7	5
мы вправе рассматривать	1	1
между ребенком и	2	1
и что в	2	1
имеет в виду	1	3
в его самых	1	1
находит свое выражение	1	3
в процессе образования	2	1
со словом и	1	1
иначе как в	1	1
одно и то	6	3
мышлению в целом	1	1
подобно тому как	2	1
мы обратимся к	4	1
быть не чем	1	1
мышления нам остается	1	1
это значит что	2	1
и таким образом	1	1
как мы его	1	1
с этой точки	4	4
может остаться без	1	1
мысли и образование	1	1
не может быть	1	4
не чем иным	1	2
в целом и	2	1
всеми присущими ему	1	1
само по себе	1	1
ключом к пониманию	1	1
в акте мышления	1	1
готово когда готово	1	2
одну и ту	1	1
слова процесс развития	1	1
состоит в том	3	3
они не совпадают	1	1
не в меньшей	1	1
образование новых понятий	1	1
развития в школьном	1	1
в этой области	2	1
вместе с тем	3	4
опыты показали что	1	1
возникают и складываются	2	1
что в момент	1	1
стороны как мы	1	1
заключается в том	14	4
что с точки	1	1
того что мы	1	1
теоретической и практической	1	1
только тогда когда	1	1
внимание на то	1	1
функциональном и структурном	1	3
и тем самым	4	4
всего нашего исследования	1	1
самого ребенка не	1	1
заключает в себе	1	1
в меньшей мере	1	1
по нашему мнению	2	1
в развитии мышления	1	2
в целом но	1	1
слова и его	1	4
в начале своего	1	1
