3gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_3gram
процессы таким образом	1	1
именно в этом	2	2
еще в высшей	1	1
как уже сказано	6	1
в чем заключается	1	1
речи по сравнению	1	1
школьном возрасте в	1	1
я не могу	2	1
в такой же	3	3
эгоцентризме мысли ребенка	1	1
с одной стороны	8	3
в этом отношении	4	5
в развитии речи	1	1
тем что ребенок	1	1
дорогу к объяснению	1	1
что отдельные функции	1	1
приводит нас к	1	2
в немногих словах	1	1
в одном и	1	1
целое и что	1	1
интересующей нас проблемы	2	1
речи так как	1	1
не является вовсе	2	1
на вопрос о	2	3
на пороге школьного	2	4
сознательно и намеренно	1	1
хотя бы в	1	2
о чем мы	1	1
случай более общего	1	1
что ребенок не	2	1
внутренняя речь если	1	1
в направлении к	1	1
потому что оно	1	1
в бессознательности которую	1	1
в ходе развития	1	2
нам объяснить только	1	1
исследование посвященное выяснению	1	1
все более и	2	1
мы постараемся показать	1	1
исследования показали что	1	4
не в состоянии	2	4
то время как	4	4
по мере развития	3	1
одно и то	2	1
это значит что	1	4
с этой точки	1	4
сливаются друг с	1	1
не может быть	5	3
лежат в эгоцентризме	1	1
не там где	1	1
состоит в том	1	3
мы пытались сделать	1	1
в этой области	1	1
в нашем исследовании	2	1
что оба эти	1	1
а с другой	2	2
же как невозможно	1	1
в изолированном виде	1	1
детской мысли и	1	1
сознание представляет собой	1	1
можно было бы	3	3
ступени в развитии	1	2
вместе с тем	5	2
и которая заключается	1	1
приниматься в расчет	1	1
в первую очередь	3	1
между тем и	2	1
таким образом что	3	2
в результате этого	1	1
влечет за собой	2	1
в школьном возрасте	3	18
говорит он что	2	1
но и это	1	1
пороге школьного возраста	2	4
исключает всякую возможность	1	1
же мере как	1	2
в этом пункте	1	1
как мы увидим	1	1
того факта что	2	2
которая заключается в	1	1
время как в	2	1
что именно в	1	1
то обстоятельство что	1	2
письменной речи как	1	2
что не только	1	1
смысловой стороны речи	2	1
ничего другого как	2	1
в связь с	1	1
что межфункциональные связи	1	1
в то время	5	4
но не на	1	1
к выводу что	4	1
совершенно иначе чем	1	1
вперед по сравнению	1	2
непосредственно связан с	1	1
одной стороны и	1	1
то что является	1	1
своей природе и	1	1
связаны между собой	1	3
тем не менее	1	1
связи функций между	1	2
в речи как	1	1
то что пиаже	1	1
в том же	1	1
при переходе от	2	1
в равной мере	2	1
смысле этого слова	3	1
том что он	2	2
не влияет на	1	1
из этого факта	2	1
можно сказать что	4	5
школьном возрасте и	1	1
речи как и	1	2
в сущности то	1	1
собственном смысле слова	1	1
между этими двумя	2	1
и никогда не	1	1
потому что он	1	5
единое целое и	1	1
у ребенка не	1	1
до сих пор	4	3
шаг за шагом	2	1
в одном основном	1	1
и что отдельные	1	1
частный случай более	1	1
она представляет собой	1	1
видим таким образом	3	1
между и годами	3	1
с их помощью	1	1
ребенка раннего возраста	1	1
в сущности говоря	2	4
независимо от того	2	1
что он не	1	2
до лет и	1	1
том что для	1	1
за шагом за	2	1
же самое время	1	1
то же самое	3	4
в ходе исследования	1	1
в этом возрасте	1	4
мы увидим в	1	1
и таким образом	2	1
речь ребенка как	1	1
со всеми остальными	2	1
что в этой	1	1
ставит вопрос о	1	1
того что мы	1	2
этой логики и	1	1
и тем самым	3	1
само собой разумеется	1	1
