2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram
в отдельности	1	2
сказка называет	1	1
в баню	1	1
здесь не	3	4
как указано	2	2
с родительским	1	1
совпадение между	1	1
так но	1	1
при существовании	1	2
к которой	1	1
купчиха призвала	1	1
между героем	1	2
и связь	1	1
полной ясностью	1	1
и встречается	1	1
на охоте	1	2
по английской	1	1
можно бы	1	1
на которых	1	1
его к	1	3
тот же	1	1
умирая купчиха	1	1
этот материал	1	2
могло быть	3	1
и действительно	2	3
русской сказки	1	1
сказать что	3	2
в гроб	1	1
со стороны	3	1
в этнографии	1	1
д здесь	1	1
одно из	1	1
царстве смерти	1	1
наличие в	1	1
культ предков	1	2
том свете	2	1
в частности	5	2
что здесь	6	7
как говорит	1	1
из ноздрей	1	1
немецкой сказке	3	2
пребывания в	7	1
но конь	1	1
показывает что	5	10
а позже	1	1
на этой	1	1
здесь можно	6	2
не будем	3	1
не было	2	1
дарит коня	1	1
английской терминологии	1	1
и даже	2	4
и очень	1	1
всем мире	1	1
и тем	1	2
нее на	1	1
также имеет	1	1
то это	2	5
с ними	3	5
приведем еще	1	1
только в	4	3
в этой	5	2
другой стороны	7	4
говорит мать	2	1
со своими	2	1
с того	2	3
в русском	2	1
самой сути	1	1
т е	16	18
оказалось что	1	1
царство в	1	1
то и	6	1
других версиях	1	1
таким является	1	3
и затем	1	1
к этому	7	5
видеть в	1	2
становится таким	1	1
сказке герой	4	3
но для	1	2
эта форма	1	2
как в	2	7
сказки зулу	1	1
и не	12	9
что у	3	3
туда где	1	1
помощником героя	1	1
мы уже	6	5
тебя не	1	2
но вместе	1	1
выше мы	3	2
чем состоит	1	1
иного мира	1	1
таким образом	10	10
в связь	1	3
действительно есть	1	1
сказка отразила	1	1
душу умершего	1	1
и сказка	2	1
тем что	4	5
институтом посвящения	1	1
героя из	1	1
уже в	1	2
можно установить	5	1
сказка знает	1	2
материал который	1	1
тебе вот	1	1
это и	1	5
целый год	1	1
такое же	1	4
не только	14	15
на другой	2	1
он не	5	7
в основном	1	1
д из	1	1
бежит от	1	1
смысле этого	1	2
сказки это	2	1
все эти	4	3
здесь входить	1	1
еще на	1	1
в египетской	1	1
в данном	4	3
в пределах	4	1
дом где	2	1
него а	1	1
смысле и	1	1
есть и	5	2
совершенно ясно	1	2
сказке о	4	3
имеем здесь	1	1
превращаться в	1	1
иногда и	1	2
т д	15	24
некотором государстве	1	1
земледелия и	2	1
о двух	1	2
представления о	2	3
некоторые материалы	1	2
тебе и	1	1
посвящения это	1	1
и он	2	3
на его	3	3
за это	2	2
как на	1	1
ходу действия	1	1
чем говорилось	1	1
роль которую	2	1
к тому	3	1
меня и	1	2
с появлением	4	4
и становится	1	1
как у	1	1
домой и	1	3
утверждать что	2	1
и яга	3	3
живых в	1	1
указывает роде	1	1
них они	1	1
перед нами	1	3
или сам	2	1
интересно что	1	4
раньше чем	3	5
эти черты	1	1
горе дай	1	1
и те	1	1
в немецкой	3	2
из них	7	2
ничем не	1	1
служи ему	1	1
также почему	1	1
холм и	1	1
сам он	1	1
северной сказке	2	1
в америке	1	3
что так	1	1
и вместе	1	1
этот же	1	1
и уже	2	1
может оказаться	1	1
и эти	3	1
неи можно	1	1
увидим ниже	3	1
по женской	1	1
бы составить	1	1
этого помощника	1	1
по себе	1	2
не менее	5	2
еще не	10	6
этой горе	1	1
своих детей	1	1
он сам	1	1
целый ряд	3	1
перейти к	2	1
или просто	1	2
так в	6	4
с ним	1	1
представляют собой	4	4
различных народов	1	1
не могла	2	1
одеяла куклу	1	1
образом мы	2	1
в американских	1	2
на все	2	1
не вполне	6	1
все еще	6	3
одному из	1	1
имеем в	4	2
же герой	1	2
и этим	1	2
имеются и	2	1
а в	6	8
однако что	3	1
историческое явление	1	1
какая же	1	1
наблюдение верно	1	1
из царства	1	2
половой зрелости	2	1
и более	2	3
представляет собой	3	2
только с	1	2
к богу	1	1
в русской	3	3
здесь также	1	1
видим в	1	1
переходом на	1	2
нам важно	2	1
здесь имеем	1	1
повторяется раза	1	1
эти случаи	3	2
отдала ей	1	1
сказке у	1	1
по ходу	1	1
вступлением в	1	1
на них	1	1
а через	3	1
и вот	2	2
чтобы он	1	2
их и	3	1
и наличие	1	1
иное царство	1	6
превращался в	1	1
в своем	2	2
на которой	1	2
героем и	1	1
является в	1	1
одного из	2	1
но она	2	1
и на	4	2
неи все	1	1
вплоть до	1	1
в различных	1	1
не имеют	2	1
огонь в	1	1
в лес	12	3
же случай	2	1
свет на	1	1
происхождение этого	1	1
сказке в	4	2
на одной	2	1
от него	2	2
в дом	12	1
в сказке.<неи	2	1
поливки можно	1	1
остановимся только	1	1
вот тебе	2	1
мертвой водой	1	2
и толстым	1	1
вообще не	1	1
к сказке	1	4
с переходом	2	2
мать умирая	1	1
с двумя	1	1
говорит герою	1	1
как и	3	7
тому как	1	1
вступают в	2	2
должен был	3	3
превращение в	2	1
а когда	1	2
потому что	3	6
помощником или	1	1
друг друга	6	1
другую сторону	1	1
в царстве	1	1
из леса	1	2
этого персонажа	1	1
роль их	1	1
на том	3	2
тогда как	1	4
когда герой	2	4
герою коня	1	1
мы еще	3	1
в то	2	1
и то	2	6
ложится на	1	1
никогда не	3	2
становится ясным	1	1
обряда были	1	1
всякий предмет	1	1
тогда он	1	2
всех этих	2	1
птицу это	1	1
представляло собой	1	1
объясняет почему	1	1
и в	22	26
случаи показывают	2	2
так же	3	18
на волю	1	3
аф но	1	3
это наблюдение	1	1
у афанасьева	1	2
так что	5	2
приводят к	1	1
призвала к	1	1
не просто	1	4
а на	1	4
не видно	3	2
так как	7	9
жизни так	1	1
и только	1	5
но не	7	5
герой в	2	3
не делали	1	1
его за	1	1
такой же	2	1
яги или	1	1
и говорит	9	1
себе дочку	1	1
не в	4	5
в охоте	1	1
в земле	1	1
как будто	2	1
для нас	4	3
доступ к	1	1
как герой	3	1
и хозяйка	1	1
тридесятого царства.<неи	1	1
есть более	1	1
образом эта	1	1
как указывает	6	1
из-под одеяла	1	1
мы должны	7	5
и сказала	1	1
на этом	4	2
в которых	2	4
вернуться к	1	1
русском фольклоре	1	1
по очереди	1	1
яга и	1	1
этих материалов	3	2
аф неи	5	3
смерть и	2	1
а она	2	1
неи здесь	2	1
поесть и	1	1
на нее	3	1
им и	1	1
рассмотрим некоторые	1	1
не совсем	3	1
мог быть	1	1
у меня	5	1
можно наблюдать	1	2
куклу береги	1	1
с мотивом	7	1
в таких	1	2
несколько примеров	1	2
как это	4	3
однако несомненно	1	1
свете этих	2	4
свою связь	1	1
что этот	1	4
с этим	8	2
функций в	1	1
в африке	1	3
здесь связь	1	2
в афанасьевской	1	1
дом и	4	1
он дарит	1	2
и с	4	5
несколько дней	2	1
просто в	1	1
предположить что	7	6
но это	3	3
мы до	1	1
исходя из	1	1
неи в	8	4
в него	2	1
не показывай	1	1
под влиянием	1	1
медом и	1	1
это в	1	1
друг другу	2	1
или другие	1	2
нет необходимости	1	3
старик ведет	1	1
пр есть	1	1
знаем что	2	7
тех случаях	1	2
же в	2	3
в брак	14	2
так часто	2	1
животное или	2	1
конечно не	1	2
в аид	1	2
можем предположить	4	1
более поздняя	1	2
ними другие	1	1
составить предмет	1	1
тут же	1	2
для этого	1	1
у него	3	5
на тот	1	1
и вновь	2	1
это не	6	5
обращаются с	2	1
предмет и	1	1
образом и	2	1
пришел на	1	2
с другой	7	4
волшебных свойств	1	1
и др	2	5
он все	3	1
и как	3	5
здесь в	1	1
на могилу	12	2
принадлежит к	1	1
а герой	1	1
коня что	1	1
всегда при	1	1
но он	4	4
идет на	1	2
так он	1	1
благословением оставляю	1	1
уже знаем	2	1
впрочем в	1	1
того как	1	4
было бы	3	2
в чем	3	1
часты звезды	1	1
здесь очень	1	1
из своего	1	3
как бы	1	3
видели как	3	2
пляскам и	1	1
неимы рассмотрели	1	1
для сказки	1	1
ему как	2	2
сказке и	1	2
прежде всего	3	1
указывает на	1	4
пр или	1	2
сказка отражает	1	1
точки зрения	2	1
себе и	2	1
не мог	2	3
достаточно указать	1	1
обряд посвящения	1	1
иногда даже	1	3
на дороге	2	1
видно что	2	1
на это	2	2
она уже	1	1
случай когда	1	2
у нас	4	2
к своему	1	3
но и	12	12
и видит	1	1
но есть	2	2
белый цвет	4	2
в меня	1	1
над ним	1	1
худ неи	2	1
а затем	3	3
до сих	5	5
он первоначально	1	1
утеряна это	1	1
не знает	1	1
по возвращении	1	1
по воздуху	1	1
появлением земледелия	2	1
ясно и	1	1
том чтобы	1	1
в большинстве	1	1
я тебя	2	2
мы не	1	1
пр аф	1	1
одной из	1	1
играют в	1	1
представления об	1	1
перед лицо	1	1
имеется у	1	5
мы можем	6	6
и никому	1	1
подобно яге	1	1
северной америке	1	1
белорусской сказке	1	1
во всем	1	3
из-за могилы	2	2
сказка не	2	2
уже выше	2	2
некоторый свет	1	1
он появляется	1	2
ей и	1	1
здесь мы	5	2
реже и	1	1
только одного	1	1
роль в	2	1
но эти	1	1
мы рассмотрим	2	7
это происходит	1	2
которая в	1	1
их с	1	1
власть над	4	11
афанасьевской сказке	1	1
купеческий сын	3	1
ты меня	1	3
запрет есть	1	1
только наиболее	1	1
ж ст	5	2
как мертвецу	1	1
они помогают	2	1
в целом	3	2
что за	1	1
объединены в	1	1
не хочет	1	2
и заставляет	1	1
перестает быть	1	1
землю и	1	1
он находит	1	1
что не	2	1
во второй	1	1
мотива с	1	1
и пр	11	11
не что	3	3
а не	6	6
русской сказке	2	4
этот вопрос	2	2
все что	3	4
кругу явлений	2	1
с этой	1	2
и другой	1	1
иногда имеет	1	1
неи мы	3	1
в этом	17	7
часто встречается	2	1
превращается в	3	7
время как	2	1
все те	1	1
аф в	1	1
в доме	12	4
об этом	1	7
именно так	2	1
точно так	2	5
быть и	3	1
американских мифах	1	2
есть сказки	1	1
в образе	1	3
к отцу	2	1
по другим	1	1
тебе какое	1	1
явление в	1	1
что мы	1	3
в некотором	1	2
их могло	1	1
сказке не	1	4
других случаях	1	1
понятным почему	1	1
начинается с	1	2
у индейцев	1	1
еще встретимся	1	1
в иной	1	6
попадает в	11	3
сел на	1	1
редких случаях	1	1
до того	1	1
одна из	2	2
здесь могут	2	1
же как	2	13
и один	2	1
это делается	2	1
из этих	3	3
очень много	2	1
может предложить	1	1
можно предположить	1	3
с животным	1	1
находит в	1	1
этого слова	1	2
все это	1	2
в качестве	2	7
с умершим	1	1
нее совета	1	1
и есть	2	2
вот эту	1	1
их в	3	7
обращается к	1	1
сказке см	1	1
на своем	1	1
мы будем	1	1
только указать	3	1
он и	3	1
возразить что	2	1
если я	3	1
предположение что	1	2
кругом на	1	1
смену лесным	1	1
об этой	2	1
состояла в	1	1
это происходило	1	2
хотя и	2	2
дух становится	1	1
коня с	1	2
с ее	1	1
доказывать что	1	1
важно установить	3	1
только на	2	1
дома и	3	1
какое горе	1	1
они не	4	1
например в	2	3
где он	1	1
добрый конь	1	1
волосами и	1	1
домой или	2	1
то же	6	8
вернее будет	1	1
при помощи	3	10
миром мертвых	1	1
в белорусской	1	1
могло бы	1	2
героя в	1	7
другими словами	1	2
конфликт со	1	1
а впоследствии	1	2
дает ему	1	4
его на	2	4
красная девица	1	1
своего коня	1	1
связана с	3	2
которые не	1	1
нам и	1	1
здесь все	1	1
вот почему	2	1
не дает	2	2
указывает что	1	2
говорит и	2	1
здесь герой	3	1
русская сказка	1	1
это так	1	1
в исторической	1	2
сколько бы	1	1
случай мы	2	1
в свете	5	3
яги он	1	2
или не	2	1
говорят о	1	1
с собой	2	5
что же	1	1
герой его	1	1
но этот	2	2
указывалось выше	1	1
о превращении	1	1
чтобы быть	1	1
и их	1	2
мы видим	8	6
же имеем	2	1
как царство	1	1
что сказка	5	1
царство и	1	2
отражает позднюю	1	1
вопрос о	2	4
дай ей	1	1
не всегда	4	6
к нему	5	6
волшебный предмет	1	1
можно сказать	2	1
уходит в	3	1
frobenius б	1	3
которой он	1	2
ничего не	6	5
именно с	1	1
ли здесь	2	1
формула что	1	1
что он	9	10
например случаях	1	1
установить что	1	2
что по	2	1
по которой	1	1
данном случае	3	3
и тот	1	2
том числе	1	1
что они	8	6
весь комплекс	1	1
на эту	1	1
к этой	1	3
к жизни	2	1
в нем	9	2
во время	6	7
на одну	2	1
год или	1	1
в других	4	2
заметить что	1	1
или иначе	1	1
герой по	1	1
он из	1	1
к обряду	1	1
не говорит	1	2
в дальнейшем	4	6
в три	2	1
неи таким	1	1
при себе	1	2
не говорят	1	1
благодарный мертвец	2	1
из дома	2	1
или по	5	1
вопрос так	1	1
лесной избушке	1	1
ту роль	1	1
сложен и	1	1
один из	5	1
ее всегда	1	1
е мы	1	1
случае к	1	1
что и	9	9
ясно что	1	1
уже не	7	5
в сказках	9	1
должны были	3	1
здесь сказка	2	2
но во-первых	1	1
подобных случаев	1	1
здесь на	2	2
д или	1	1
когда приключится	1	1
в силу	2	5
к себе	1	3
этим объясняется	3	1
тотемными предками	1	1
и песням	1	1
конь так	1	1
тогда я	1	1
он в	1	4
чем перейти	2	1
с тотемизмом	1	1
на нем	1	5
сказке читаем	1	1
между прочим	3	2
что было	2	1
руки и	1	1
представление о	3	1
в обряде	5	2
отец не	2	1
героя или	1	1
хотя бы	1	2
глубокой тайной	1	1
этот случай	8	9
помощника но	2	1
каждому по	1	1
видели выше	3	2
у ней	1	1
и здесь	7	5
герой встречает	2	1
не заметил	1	1
как нечто	1	3
матери спит	1	1
коня и	1	8
или в	11	3
есть одно	1	1
и по	1	5
волос и	1	1
а ты	3	1
но в	10	5
должны поставить	1	1
эту связь	1	4
это мы	1	2
человека в	1	1
чтобы установить	1	1
с полной	1	1
а я	2	1
не имеет	2	3
яги и	4	1
всегда герой	1	1
на могиле	4	1
мертвеца отсюда	1	1
своего рода	1	1
обряду посвящения	1	1
пришел к	1	1
сих пор	5	5
связанных с	2	2
внешне ничем	1	1
обряда посвящения	4	5
тем не	5	2
аф если	1	1
в обстановку	1	1
этой связи	1	1
ее с	1	1
всегда или	1	1
а именно	4	3
мертвецов не	1	1
говорит у	1	1
конь а	1	1
совершенно правильно	1	1
при этом	2	3
того что	5	2
в нашей	1	1
никому не	2	1
его он	2	1
и там	4	2
но уже	1	1
другие формы	1	1
у нее	2	2
том что	8	3
связь этих	1	1
запрет не	2	1
в ней	2	1
видели что	4	3
и она	3	1
аф здесь	2	1
в другом	2	5
из могилы	2	1
что ты	4	1
что иное	3	3
случае мы	1	2
в нее	2	1
умерший отец	1	1
она и	1	1
племени и	1	1
в этих	11	7
приключится тебе	1	1
говорилось до	1	1
он меня	1	1
такая форма	2	1
найти много	1	1
образом на	1	1
в котором	2	1
толстым толстой	1	1
ни одной	1	2
долгое время	1	1
совершенно то	1	1
как таковой	2	1
где жил	1	1
начало сказки	1	1
служить себе	1	2
морском царе	1	1
говорилось выше	2	1
животного и	1	1
приведем несколько	1	2
он имеет	1	1
он весь	1	1
на себя	2	4
к ней	4	1
вступает в	3	1
у тебя	2	2
однако это	3	1
мы тебе	1	1
позднюю стадию	1	1
там в	1	1
часто в	1	1
видим что	4	2
связи сказочного	1	1
это старик	1	1
песни и	1	1
чаще однако	1	1
он у	2	1
действительно как	2	1
неивсе о	1	1
у братьев	1	1
но все	2	5
мы увидим	3	3
а также	2	3
все три	1	1
что это	1	2
при смерти	1	2
говорит о	1	2
и это	2	1
с институтом	2	1
находятся в	1	1
в этот	2	4
меня в	1	1
помощи которых	1	1
трех коней	1	2
только одна	1	2
и другие	4	3
дарят ему	1	1
еще более	2	1
и герой	2	1
т д.<неи	1	3
от них	3	2
этот запрет	1	1
во все	2	2
в связи	3	2
мне служил	1	1
образа и	1	1
с ягой	1	2
ничего общего	1	1
почти всегда	1	1
