3gram	Losev_ProblemaSimvolaiRealistich_partition_part4_wordlist_3gram	Losev_ProblemaSimvolaiRealistich_partition_part1_wordlist_3gram
достаточно ясно и	1	2
в другом случае	1	2
но это только	2	1
каком случае не	2	3
вовсе не является	3	2
конца xix и	2	1
что для символа	1	1
только на то	1	1
а не просто	4	1
по этому поводу	3	1
везде в этих	1	1
в художественном образе	1	1
самом же деле	1	2
что тут перед	1	1
а может быть	2	1
этот медный всадник	1	1
д и т	3	1
потому что она	1	2
и т д	10	3
даже если бы	3	1
как именно символами	1	1
все такого рода	1	2
то это значит	1	1
то что в	3	1
является законом для	1	1
том что всякий	1	1
во всяком случае	3	4
той или другой	1	3
отнюдь не всякий	1	1
и то что	2	1
частностей и единичностей	1	1
всегда несет с	2	1
никак нельзя сказать	1	1
а еще и	1	1
и борьбы противоположностей	1	1
в человеческом сознании	1	1
на самом же	1	2
к тому что	1	1
что он всегда	1	1
вовсе не есть	6	2
то есть как	1	1
мы не знаем	1	1
что его обозначает	1	1
не что иное	2	2
сам он не	1	1
и т п	1	1
хотя бы даже	1	2
не о чем	2	1
тоже было бы	1	1
и в искусстве	2	1
мы вообще не	1	1
и как бы	2	1
в связи с	4	3
но отнюдь не	3	1
по крайней мере	2	6
ни о каких	1	2
бы то ни	1	1
сам по себе	7	6
функций в бесконечные	1	1
только в таком	1	2
указывает на нечто	4	1
ряд или как	1	1
то есть он	1	1
глубоко и всесторонне	1	1
так и в	1	1
во всяком символе	2	1
не есть нечто	1	1
едва ли кто-нибудь	1	2
только потому что	2	1
перед нами символ	1	1
смысле слова то	1	2
так же и	3	1
в бесконечные ряды	1	3
не имеющих ничего	1	1
взятые сами по	2	1
как бы оно	1	1
всякий символ есть	2	4
в этом же	1	1
они вовсе не	2	1
в чем же	1	1
это не только	1	1
содержит в себе	7	8
если бы он	1	1
что же касается	3	1
важно только то	1	1
чтобы оно стало	1	1
что понятие символа	3	1
ли сказать что	2	1
все это есть	2	1
то время как	1	2
не выходит за	1	2
одно и то	1	1
нечто иное чем	1	2
в настоящее время	3	1
мы вовсе не	2	1
это значит что	1	7
есть такая ее	1	1
не чем иным	1	2
сказать что он	1	1
в этой области	2	1
тем или другим	3	1
еще не есть	4	1
только то что	4	1
же в таком	1	1
мы говорили выше	2	1
можно было бы	2	4
которые вовсе не	1	1
и уж тем	1	1
у нас выше	2	3
как это мы	2	1
вместе с тем	1	3
медного всадника у	1	1
мы имеем дело	1	3
мы должны сказать	2	2
а то что	1	2
только в виде	1	2
символ вещи есть	21	1
в первую очередь	1	1
на нечто иное	2	2
не говоря уже	2	2
то и другое	2	3
это то что	1	1
вовсе не так	1	1
тем беднее по	1	1
учения о символе	1	1
этом смысле есть	1	1
бесконечный ряд или	1	1
должны сказать и	1	1
на том что	2	1
на первый взгляд	1	1
самое мы должны	1	1
даже и не	2	2
во всех случаях	1	1
пока еще только	1	1
или других знаков	1	1
то менее близких	1	1
по себе но	3	1
и не просто	2	2
имеет ничего общего	2	2
в то время	1	2
это не значит	1	1
быть даже и	2	1
рода символ но	1	1
еще и потому	1	1
же самое мы	1	1
весьма интенсивный символ	1	1
выходит за пределы	1	1
другой стороны однако	1	4
разложения в бесконечный	1	1
тем не менее	18	10
то есть тем	1	1
сказать что символ	2	1
понятия тем больше	1	1
тот или иной	1	2
том что символ	2	1
в себе все	2	1
то есть в	4	6
ни в каком	3	5
то более то	1	1
в бесконечный ряд	11	14
есть именно символ	1	2
символ но это	1	1
уж тем более	2	1
в данном случае	8	5
в основе своей	1	1
в отдельности и	1	1
или по крайней	1	2
едва ли даже	1	1
однако ясно что	1	1
значит что мы	1	1
более то менее	1	1
не являются только	2	1
не говорит о	1	1
интереснее всего то	1	1
можно даже сказать	1	2
тех или иных	2	3
это было бы	1	1
до сих пор	3	1
ничего общего с	7	2
если бы мы	1	1
не есть просто	1	1
говоря уже о	1	1
по своему содержанию	2	5
сказать потому что	1	1
тоже есть символы	1	1
однако едва ли	1	1
то ясно что	1	1
не обладают такой	1	1
этом же романе	1	1
закон для получения	1	1
же самое время	4	2
в конце концов	4	1
то же самое	9	6
здесь перед нами	3	5
мы не будем	1	2
на заходящее солнце	1	1
единое и нераздельное	2	1
можно ли сказать	2	2
на этой ступени	1	1
нечто единое и	1	1
которая была бы	1	1
и тем самым	3	1
беднее по своему	1	1
здесь в бесконечный	1	1
в виду и	2	1
точки зрения логики	1	1
само собой разумеется	1	1
в сравнении с	1	2
