2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_2gram
лежит в	3	2
таким образом	14	26
и речью	6	2
связанные с	1	1
тогда когда	5	3
тем что	2	6
одно и	1	2
и мышления	3	11
этой основной	1	4
смысле этого	3	3
на точку	1	1
все эти	3	4
вот что	1	1
эту пору	3	1
для всего	2	1
в данном	3	2
факта что	1	3
ребенка является	1	2
например почему	1	1
филогенетическом развитии	1	1
с самого	1	8
мы находим	6	3
что является	1	2
эгоцентрической речи	13	38
в ход	1	1
на примере	1	2
является основным	1	2
как известно	6	3
мы неизбежно	1	1
перед нами	2	5
пиаже прямо	1	2
как если	1	2
говорили выше	2	2
или действительность	1	1
это мышление	1	1
пиаже сводит	1	1
до конца	1	1
отличается от	1	1
зрения биологической	1	2
показывает как	1	1
нами как	1	1
в борьбе	1	1
человеческой речи	12	8
опыт говорит	1	1
тех фактов	1	1
целым рядом	1	1
пиаже это	1	1
влияет на	1	1
существенным для	1	1
анализа для	1	1
положение в	1	1
пиаже а	1	1
своей природе	1	2
отражение действительности	1	1
переходная форма	2	1
и отношение	1	2
тех отношений	1	1
дело в	1	2
в поведении	2	3
в своем	9	3
себе воображаемую	1	1
стороны и	2	1
одного из	1	3
в нашем	1	2
пиаже но	1	2
области психологии	1	1
эгоцентрическая речь	10	19
речи с	5	2
в психологии	1	10
и внедряются	1	1
некоторые моменты	1	1
детского мышления	23	34
как и	6	14
для пиаже	6	3
должен был	1	1
но которые	1	1
с такой	2	2
ребенка которая	1	1
поэтому в	1	2
раз в	2	1
быть следует	1	1
и в	15	23
этих фактов	2	2
внедряются в	1	1
потребностей и	1	2
но не	3	4
развитии детской	2	1
и говорит	1	1
в стороне	2	2
или к	2	1
пиаже утверждает	2	2
для исследователя	1	1
мы пытаемся	1	1
по существу	5	4
бы он	1	2
который не	1	1
это вопрос	1	2
с этим	3	6
ступенью в	1	1
показать ниже	1	1
функцию знака	2	1
потребность в	4	1
весь процесс	1	1
друг другу	1	3
когда он	3	2
что эгоцентрическая	3	13
ее в	2	2
зрения развития	1	1
функциональные моменты	1	1
детская речь	2	1
ребенка но	1	1
в заключение	3	1
это не	5	1
человека к	2	2
которые устанавливаются	1	1
воображение и	1	1
легко видеть	1	1
мысли к	1	8
для выяснения	1	1
должно быть	2	2
функции и	1	6
того как	4	2
к проблемам	1	1
и столь	1	1
заключающееся в	1	1
мы получили	1	2
нам остается	1	1
пиаже действительно	1	1
прежде всего	4	10
указывает на	2	2
выходящих за	1	1
шаг за	1	2
ступень в	3	1
включает в	1	1
падает и	1	1
ребенка есть	1	2
ребенка что	1	1
составляет основную	1	1
своеобразие детского	1	1
в зависимости	6	2
хотели бы	1	3
играют в	1	1
проблем из	1	1
пределы психологии	2	1
в деятельности	1	1
можем заключить	1	1
постольку поскольку	1	1
об эгоцентрической	3	3
в результате	3	4
генетические корни	3	1
раскрыть в	1	1
когда ребенок	2	1
и наконец	1	2
зависит от	1	1
не к	1	2
мышлением но	1	1
выяснению того	1	1
чтобы показать	1	2
речи внутренней	1	1
того факта	1	2
все что	5	1
с этой	2	6
или свою	1	1
мы попытались	1	2
пытались рассмотреть	1	1
об этом	3	3
когда говорят	1	1
что принцип	1	2
субстанцию ребенка	1	3
в совершенно	4	1
корни мышления	1	1
развитие и	1	1
как переходная	2	1
в общем	3	3
значение для	4	1
между развитием	1	1
нами гипотезы	1	1
что ребенок	8	4
едва ли	7	2
самом деле	6	3
отношения в	1	1
он распространяет	1	1
чем она	1	1
как видим	1	2
то же	5	8
могло бы	1	1
мы могли	4	7
исключительно с	2	1
что нам	4	1
характер детской	2	2
в свете	1	4
речью ибо	1	1
нас сейчас	1	2
помощью которых	1	1
всем протяжении	2	2
мы видим	4	4
поэтому что	4	1
но мы	3	1
и еще	1	1
развития мышления	3	4
часть нашего	1	1
действительности а	1	1
точку зрения	6	2
в течение	2	2
поведения и	1	1
более резкой	1	1
затем уже	1	1
основное положение	2	2
к этой	3	1
двух разнородных	1	2
один из	1	2
и поэтому	1	2
истории развития	3	1
с точки	18	18
связь существующую	1	1
к этим	1	2
тезис о	1	1
или во	2	1
этот мимолетный	1	1
форм мышления	1	3
для правильной	1	1
которых покоится	1	1
но в	6	5
не имеет	4	2
могла бы	1	1
пиаже приходит	1	1
сих пор	1	4
со всем	1	2
оставить в	1	2
речь или	1	2
психологической функции	3	1
между словом	1	1
и составляет	2	1
ребенка о	3	1
о которых	3	1
в другом	2	7
речь ребенка	8	12
спросить себя	1	1
все основания	1	2
автора и	1	1
но сам	1	1
привели к	1	1
является той	1	1
в котором	2	4
для него	3	2
этому же	1	1
и мышлению	1	1
пиаже и	7	7
на каждом	1	1
бы даже	1	1
все учение	1	1
по выражению	1	1
другой вопрос	1	1
логические функции	1	1
играет роль	1	1
вопроса как	1	1
других авторов	1	1
этой проблемы	2	8
чтобы с	1	2
можно было	5	3
со всей	4	4
и это	3	3
психологической теории	1	2
к реалистической	2	1
что мысль	1	2
которой она	1	1
воздерживается от	1	1
действительности но	1	1
разнородных и	1	1
а следовательно	1	1
как функция	2	2
задается вопросом	1	2
как другая	1	1
действительностью нисколько	1	1
своей книги	1	2
связь с	2	1
что говоря	1	2
пиаже что	2	1
бы назвать	1	1
речи по	1	1
внешней речи	3	1
о которой	1	1
это скорее	1	1
знания с	1	1
эгоцентрической но	1	1
с мы	3	3
книги в	1	2
является первичной	1	1
когда мы	1	1
опыт разуверяет	1	1
основного положения	2	1
исследования не	2	1
и от	1	3
с в	4	1
из того	4	5
в одном	2	4
самому своему	1	1
мышления что	1	3
о ребенке	1	1
той же	2	2
зрения теории	2	1
иначе говоря	2	2
черт детской	1	1
нигде не	1	2
может рассматриваться	3	1
зрения филогенетического	1	1
сразу в	1	1
воображаемую действительность	1	1
допустить что	1	2
друг от	2	3
положения пиаже	1	1
друг с	2	4
на других	1	1
специальных технических	1	1
с его	4	4
этих двух	2	3
как только	2	1
приспособление к	1	1
пиаже видит	1	2
бы и	3	2
между мышлением	5	2
на генетически	1	1
сказать так	1	1
и все	3	5
слушать что	1	1
от всего	1	1
на этот	6	3
и заключается	1	1
детей в	3	3
с пиаже	3	2
биологической точки	2	1
с наконец	1	1
развитии мышления	5	8
социальная речь	2	1
ставит вопрос	1	1
биологической эволюции	1	3
лишь постольку	1	1
что эта	6	2
в них	4	2
основным и	1	1
но тем	1	2
действительность сновидения	1	1
там где	6	2
внешней к	3	1
продуктом его	1	1
к внутренней	5	1
отнюдь не	2	1
ко всем	1	3
экспериментальных данных	1	1
мы рассматриваем	1	1
в том	33	24
мы знаем	7	1
с развитием	4	2
процессов в	1	2
решение задачи	1	1
на всем	2	2
как они	1	1
от всяких	1	1
что тот	1	1
мимолетный частичный	1	1
интеллектуальная функция	1	2
как при	2	1
встречаемся в	1	1
от того	2	6
на вопрос	4	2
учения об	1	1
что между	2	2
пиаже заимствует	1	1
как мы	6	5
речи является	3	4
отдельных весьма	1	1
мысли но	1	2
социальная среда	3	1
его мысль	2	1
в сфере	1	3
что как	3	2
только тогда	2	2
как его	1	1
в отношении	6	10
независимо друг	2	1
есть не	1	2
развития одной	1	1
ребенка не	5	2
к установлению	3	3
мышления является	2	1
в виде	1	2
обратиться к	1	3
интеллектом и	1	1
генетической точки	1	3
на пороге	1	2
структуру и	1	1
она становится	1	1
со стороны	3	1
свою собственную	2	2
как он	6	3
одно из	1	2
то он	2	1
к социализированной	2	1
к логике	2	6
то это	1	1
в своих	1	5
социализированная речь	1	1
речи мы	4	4
мышление ребенка	7	3
мысль ребенка	3	7
мысли взрослого	1	1
от этого	2	2
и свести	1	1
и истинном	1	1
пиаже является	4	2
своих опытах	1	1
в связь	1	2
детской мысли	7	13
я должен	1	1
с эта	1	2
ребенка и	4	5
уже в	5	3
по самому	1	1
в жизни	1	1
сама постановка	1	1
общее направление	1	1
вплотную к	1	1
на другой	1	1
живым существом	1	1
желания и	1	1
ребенка в	10	8
предположения которое	1	1
о детском	1	1
кратких словах	1	1
развитии и	1	1
в истории	6	1
ребенка это	3	4
к анализу	1	3
и потому	1	2
себе связь	1	2
из области	1	1
мы постараемся	1	1
как на	1	4
с их	2	1
его практической	2	1
ребенка он	1	1
на основе	7	1
ряд особенностей	1	1
чем другие	1	1
за шагом	1	2
из них	3	1
мысли в	1	5
с другом	2	4
в области	1	3
гласящего что	1	1
самую основу	1	1
у ребенка	15	6
инстинкта и	1	1
и мн	1	1
привести к	1	1
на первом	1	1
учении об	1	1
к его	2	2
центральный пункт	2	1
же самое	2	3
но на	3	1
на все	2	3
стороны мы	1	1
мы полагаем	1	1
представляет собой	2	11
вербальной мысли	1	1
к теории	1	2
речи от	2	3
развитии речи	11	1
разум и	1	1
учении о	5	1
и на	1	8
в ходе	1	8
речевое мышление	1	3
к другу	1	2
его мышления	1	3
общение душ	1	1
с это	2	2
теории пиаже	8	8
в двух	1	2
вообще не	1	1
для того	10	15
факт что	1	3
тому как	2	1
вывод что	1	1
всего того	1	1
сейчас может	1	1
ходе нашего	1	1
в самом	11	7
ожидать что	1	1
по этому	6	1
видит в	2	1
с неизбежностью	1	1
никогда не	8	2
почти исключительно	1	2
действительностью и	1	3
связаны с	1	1
отношении между	1	2
так же	4	16
не хотим	2	2
в предисловии	4	1
так что	1	1
мысль не	1	2
сущности это	1	1
в предыдущих	1	1
основной нерв	1	1
окружает ребенка	1	1
не в	8	4
позднего развития	1	1
пиаже если	1	1
направленной на	1	1
прямо и	1	1
же ситуации	1	1
форма мышления	1	1
аутистическая форма	1	1
являются как	1	1
первичной ступенью	1	2
развитие речи	1	1
систематического изложения	1	1
как это	6	2
для ребенка	9	1
нами в	1	2
он сталкивается	1	1
речь в	3	2
лишь в	3	6
с чем	1	1
относительно того	3	1
ребенок говорит	2	2
речь идет	2	2
такое большое	1	1
после действительного	1	2
общественной жизни	2	1
в природе	1	3
скажем только	1	2
как проблема	1	1
мышления которая	2	1
вне поля	1	1
эгоцентризму большую	1	1
для этого	3	5
и т.д	12	5
и основное	3	1
речи возникает	1	1
эгоцентрическое мышление	2	1
той которую	1	1
и др	5	1
фактическое основание	1	3
принадлежит к	2	1
которую мы	2	4
человеческая речь	1	1
как бы	7	11
в процессе	11	8
это центральное	1	2
эта речь	1	2
и развития	2	1
теории речи	2	1
основной концепции	1	2
к совершенно	1	1
себе и	1	2
всей его	2	3
всех своих	1	1
выводу что	1	4
а с	4	4
аутистическом мышлении	1	1
логика действия	1	1
много раз	2	1
и структурных	1	1
наших опытах	1	2
пользу этого	1	1
же что	1	1
ситуации в	1	1
только то	1	1
и фактической	1	1
переходная ступень	2	1
мы можем	10	6
исследования интересующей	1	1
в психоанализе	1	1
от его	4	1
сторону в	1	1
является для	4	2
пиаже из	1	1
этой точки	1	1
установление того	1	1
детского эгоцентризма	5	15
его собственную	1	1
в целом	10	20
весьма специальных	1	1
речи принадлежит	1	1
что не	1	1
что эти	1	2
а не	3	3
этот вопрос	5	3
способен к	1	2
если мы	6	2
пиаже о	1	2
каким образом	2	1
и критически	1	1
и делает	1	1
и ее	3	7
наблюдается в	1	1
говорит что	5	4
пиаже указывает	1	1
или даже	1	2
и речь	2	4
развития не	1	1
связь и	1	1
мысль по	1	1
опытах мы	1	1
теории развития	2	1
нами выше	1	1
мышления он	1	2
речи это	2	1
эгоцентрическую речь	2	5
в один	2	2
высшей степени	7	4
частичный контакт	1	1
остановились на	1	1
по своей	6	5
могли бы	4	6
мы говорили	1	3
данных как	1	1
огромная заслуга	1	1
это ни	1	1
с ее	2	1
не способен	1	1
что оно	4	3
всей теории	1	2
и со	1	1
современной психологии	2	5
то естественно	2	1
пиаже как	5	5
он приходит	1	1
чем мы	1	2
к изучению	1	2
является не	1	1
связана с	4	2
от аутизма	2	2
по пиаже	1	2
вот почему	3	2
не дает	2	1
явлений а	1	1
оказывается совершенно	1	1
с как	1	1
все основные	1	2
ребенок в	4	1
не станем	2	5
экспериментальные исследования	2	1
с собой	3	2
все современное	1	1
человека и	3	3
что же	2	1
чтобы быть	1	1
столь же	2	6
аутистическая мысль	1	2
в эгоцентризме	1	2
с работами	1	1
вопрос о	5	7
в которой	4	3
развитии детского	5	2
мы старались	4	1
ничего не	3	3
думаем что	2	1
блейлер в	1	1
с логикой	2	3
одном из	1	2
том числе	3	1
что они	3	3
активности как	1	1
должен быть	2	4
и одинаковым	1	1
в книге	2	1
чрезвычайно важно	1	1
по поводу	4	1
что наиболее	1	1
исследователя который	1	1
этом процессе	1	1
развитие детского	1	1
о мышлении	1	7
том же	2	2
в сущности	9	6
постараемся показать	1	1
правильной оценки	1	1
или иной	2	1
с ней	2	2
речи ребенка	3	9
ребенка таким	1	1
и здесь	1	1
более и	1	2
показать что	5	2
детской логики	2	10
его исследование	1	1
вопрос который	1	3
самого начала	1	8
говорит пиаже	5	10
вся книга	1	1
является с	1	2
приводит его	1	1
те факты	1	1
только из	1	1
при этом	3	4
того что	17	15
отношение между	6	1
ребенка вообще	1	1
речи эта	2	1
направление его	1	1
но что	2	1
у него	2	1
процесса развития	2	1
составляет как	1	1
действительность или	2	1
филогенетического и	1	1
в этих	2	2
сам с	2	2
аутистическое мышление	3	17
сама по	2	1
что его	4	2
естественно что	1	1
мышления ребенка	3	5
пути развития	1	2
и вся	1	1
сама себе	1	1
качественное своеобразие	1	2
нисколько не	2	1
этой книги	1	1
был бы	1	2
приспособления к	7	1
что это	6	3
отдельные элементы	1	3
формы речи	2	2
речи но	3	3
друг к	1	1
результаты к	1	1
мысль и	2	3
во все	2	1
с однако	2	1
на трудности	1	2
в настоящей	1	4
пиаже не	3	4
в собственном	3	5
и независимо	1	1
они привели	1	1
еще с	1	1
речью взрослого	1	1
даже в	4	2
ибо само	2	1
речи для	2	1
тенденцию к	1	2
всем его	1	1
что при	3	1
исследования пиаже	3	3
в исследовании	4	3
так и	8	5
что факт	2	1
один и	1	1
у них	2	1
или другой	1	1
тем самым	3	5
только от	1	1
пользу того	2	3
сейчас в	2	1
исследования в	1	4
всей их	1	1
согласии с	1	1
теории детского	1	3
явления которые	1	1
эгоцентризма детской	1	3
понимания вербальной	1	1
в высшей	7	4
аутистического мышления	1	4
если бы	8	5
большую часть	1	1
в психологическую	1	1
силу этого	1	3
что перед	1	2
нас в	2	1
как раз	4	4
и основных	1	1
только это	1	1
что она	3	4
не влияет	1	1
что если	2	2
принципу реальности	1	2
слова на	1	1
и что	8	5
мнению пиаже	1	1
которое мы	3	3
функции эгоцентрической	1	2
мышление и	3	3
сам пиаже	6	4
видим таким	1	3
сомнений в	1	1
сновидения к	1	1
ребенка так	1	1
внешней действительности	1	1
же ли	1	1
в противоположность	2	2
на одном	2	1
что все	4	4
между этими	1	6
детском эгоцентризме	1	1
сказать что	6	11
предметов в	1	1
вместе с	6	9
виде в	1	2
его мысли	4	2
ребенка а	2	2
предшествует принципу	1	2
представлений о	1	1
которые содержатся	1	1
является то	2	2
действием и	1	1
от внешней	5	1
не входит	1	1
с действительностью	2	4
приводит к	5	4
за ней	1	1
чем он	1	2
моментов в	2	1
бы к	3	1
в самой	3	1
деформируются живым	1	1
с помощью	5	13
должны быть	1	1
склонны видеть	2	1
двух лет	1	1
ассимилируются т.е	1	2
и его	4	6
сферы влияния	1	1
может показаться	1	1
развития в	6	2
особую логику	1	1
с таким	6	3
вопросу о	1	1
это как	1	1
я не	1	3
к реальности	2	1
речи что	1	1
для иллюстрации	1	1
речь является	1	1
которым приводит	1	1
не выдерживает	1	1
детской речи	19	9
той или	2	1
удовлетворение потребностей	1	1
нуждающихся в	1	1
одном и	1	1
которых в	1	1
в частности	6	2
другая сторона	1	1
на этой	2	1
и даже	5	2
может не	1	3
вопроса о	1	2
пиаже с	1	2
со взрослым	1	1
и тем	2	6
только в	4	6
в смысле	1	2
и значение	1	1
мышления для	1	2
хотим вовсе	1	1
мышления пиаже	1	1
оторванное от	1	1
характерных черт	1	1
психологии в	2	2
к удовлетворению	2	1
что еще	1	1
к вопросу	2	2
как в	4	4
мы уже	6	1
что у	3	2
но вместе	1	4
тем более	3	5
больше того	3	2
оказывается поколебленным	1	2
показывают что	1	3
о своих	2	1
внутренней речи	5	9
который может	1	1
речь и	5	2
природе и	1	2
к действительности	8	5
сведено к	1	2
что та	1	1
психологии мышления	1	1
в самых	1	3
еще на	1	3
как уже	2	7
в их	2	3
о двух	1	1
не были	1	1
тенденций которые	1	2
в себе	2	6
детское мышление	1	2
он несомненно	1	1
в словах	1	2
к тому	7	4
что вся	1	1
о речи	2	1
в эту	4	1
развития детской	2	1
интересующей нас	4	2
первый план	1	2
внутреннюю речь	1	3
но даже	1	1
нам думается	3	6
мышлении ребенка	2	2
и является	1	1
онтогенетического развития	2	1
целый ряд	2	4
сознания в	1	2
попытка вывести	1	1
к мысли	1	2
тому что	1	5
всего в	1	2
и более	2	5
только с	1	1
с самим	1	1
и вот	1	2
ребенка как	3	4
во внутреннюю	1	1
опираясь на	2	1
которые в	1	1
свет на	1	1
для дальнейшего	1	2
целом мы	1	1
удовлетворению желания	1	1
рассматривать в	1	1
раньше всего	2	3
потому что	7	6
своей книге	2	1
что для	3	5
психологии мы	1	1
только и	1	1
мышлении и	1	7
и то	1	3
по отношению	6	7
этом отношении	3	4
своем исследовании	1	1
опыта и	1	2
с биологической	2	1
все время	3	6
свою особую	1	1
и начинает	1	1
мысли это	1	1
так как	4	7
которой мы	2	1
фактов и	1	4
развития ребенка	3	1
вопрос в	1	1
пути и	1	1
развития его	1	1
что аутизм	2	1
на этом	1	2
как показывает	1	1
которое приводит	1	1
оба эти	2	3
непонятным образом	1	1
но пиаже	2	1
в конечном	4	1
в пользу	4	4
языка и	3	1
и с	4	9
пример того	1	1
все остальные	1	4
под влиянием	1	2
полагает что	5	3
чисто теоретической	1	1
позволяет ему	1	1
функций речи	1	3
мысли которая	1	2
мышления как	5	5
также и	2	1
психологическую субстанцию	2	3
именно на	1	1
приспособиться к	2	1
с другой	6	10
и намеренно	1	1
ли эти	1	1
основной и	1	2
сознательно и	1	1
они говорят	1	1
в чем	1	4
было бы	10	4
открытие в	1	1
в первой	2	1
очевидно что	3	1
пиаже на	1	1
ни странно	1	1
ничего кроме	1	2
в чрезвычайно	1	1
к своему	1	1
он что	1	2
именно в	2	6
мы не	10	7
к логической	1	1
стоит только	1	4
одной из	3	1
человек с	2	1
контакт с	3	1
при исследовании	1	1
в логической	1	1
но эта	3	1
не хочет	1	1
гораздо более	1	1
переход от	4	1
с одной	7	8
которые дают	1	1
изложения и	1	1
с во	1	1
как происходит	1	1
точно так	1	1
нашего рассуждения	1	1
современного психологического	1	1
является наиболее	1	2
для себя	3	4
и из	2	1
пункт всего	1	1
на него	1	2
этот путь	1	1
у самого	1	1
в женеве	2	1
же как	2	6
настоящей главы	1	1
с функциональной	1	1
экспериментальных исследований	2	3
в детском	2	9
этого слова	3	4
все это	4	6
состоит в	3	1
филогенетического развития	1	1
в качестве	4	9
в сознании	1	1
находится в	2	1
мы будем	3	1
функцией мышления	1	1
факты и	1	1
развитии ребенка	4	2
своего исследования	1	2
который приводит	1	1
социализированной речи	2	3
аутизма к	1	2
весь путь	1	1
логику ребенка	1	2
истины а	1	1
она стремится	1	1
его на	1	2
этом смысле	2	1
для опыта	1	2
отправляться от	1	1
который по	1	2
и если	1	3
этого положения	1	2
только что	3	4
в такой	2	3
более того	1	1
но этот	1	2
автор в	1	1
формы с	1	1
и во-вторых	1	2
аутистической мысли	1	1
самом простом	1	1
и мы	2	3
свою мысль	1	1
которой он	1	1
что он	12	7
своих исследований	2	3
в исследованиях	1	2
данном случае	3	2
стремится не	1	1
в отдельных	2	1
по сравнению	5	6
что и	2	1
направлении и	1	1
в силе	1	1
в силу	2	6
взрослого человека	3	6
а для	1	1
он в	3	3
функциональной психологии	1	1
установлению истины	2	1
представление о	5	2
функция речи	3	2
эта попытка	1	1
хотя бы	4	4
коэффициент эгоцентрической	1	6
стороны в	1	1
с другими	3	2
приводит нас	2	2
теории познания	5	1
имеет для	1	1
развития все	1	1
в отличие	3	1
реалистического мышления	2	3
логики и	1	1
мышления в	9	8
что ум	1	1
это составляет	1	1
в ней	1	1
исследовании пиаже	2	1
становится возможным	1	1
исследование мы	1	1
автор видит	1	1
не представляет	2	1
мы думаем	2	2
сам по	1	3
теории и	1	3
своей задачей	1	1
с мышлением	5	1
всяких обобщений	1	1
ту же	2	1
пониманию и	1	1
мышления от	1	1
интеллектуальной операции	3	1
мы увидим	2	1
но все	2	2
в генетическом	7	2
как показали	1	1
проблема мышления	1	2
и взаимодействие	1	1
с но	8	3
мышление в	1	4
речи и	15	28
бессвязное целое	1	1
об отношении	3	12
этой формы	1	1
теоретической и	1	1
он пытается	1	1
известном смысле	1	2
на основании	1	5
и к	6	4
конечном счете	4	1
он по	1	1
в наших	1	3
независимо от	4	6
как о	1	1
заключающийся в	2	1
этому пути	1	1
за пределы	2	2
на общее	1	1
этот параллелизм	2	1
действительности и	3	1
в более	2	1
мысли является	1	1
положение где	1	1
факты которые	1	1
по которым	1	1
не удивительно	4	1
пиаже склонен	1	2
тот факт	1	1
та же	1	1
же точно	1	9
ни в	2	4
существующую между	1	1
что в	14	14
для объяснения	1	1
самой операции	1	1
функции речи	6	1
в своей	4	4
представление относительно	1	1
но если	2	1
сторона луны	1	1
в основе	3	8
мышления остается	1	1
мы пытались	1	5
развития речи	8	1
зависимости от	6	2
ближе к	1	2
показал что	5	1
этой книге	1	1
его внутренней	2	1
потребности в	1	1
ребенок не	2	4
целом и	1	5
бы мы	2	1
тех особенностей	3	1
и значением	3	1
исследований и	2	2
это положение	1	4
мысли как	1	3
первом месте	1	1
только не	1	1
образом как	2	1
в основу	1	2
от анализа	1	1
говорит сам	2	1
не то	2	1
не может	9	12
трудности в	1	1
речи у	6	2
мы видели	6	2
проблема и	1	1
что пиаже	7	3
не могло	2	3
и нигде	1	1
он должен	2	2
мы склонны	2	2
а к	1	1
той ситуации	1	1
окружающих его	1	1
и который	1	3
технических случаях	1	1
частях главы	1	1
и развивается	1	1
не существует	3	1
речи в	6	14
о том	9	6
между тем	1	9
живет в	2	1
психологической стороны	1	1
речи как	3	8
то обстоятельство	1	1
в виду	6	1
на то	6	5
нерв всей	1	2
бы с	3	1
ребенка к	1	3
и онтогенеза	1	1
что сам	1	1
в детской	1	2
также в	1	1
своих частях	1	1
ребенка т.е	1	1
моменты которые	2	1
аутистического и	1	1
может быть	9	14
мышлению в	1	3
содержатся в	1	1
вопросом о	2	1
к эгоцентризму	1	1
свою индивидуальную	1	1
она не	1	3
и возникает	1	2
для всей	2	1
функции для	1	1
в тех	1	1
с тем	1	7
на развитие	1	1
который в	4	3
наблюдений над	1	1
типа и	3	1
более от	1	1
генетические отношения	1	1
вслед за	1	2
поведение ребенка	2	2
эти два	1	1
отличие от	3	1
собственную субстанцию	1	1
на которых	2	2
его к	2	1
речью и	5	2
этой теории	3	1
для них	1	1
и других	2	3
концепции детского	1	2
значения для	1	1
особенности детского	3	3
и второй	1	1
мы хотели	2	3
нас к	2	8
в следующем	3	1
показывает что	1	3
являются в	1	1
того чтобы	12	17
и при	1	2
противопоставить с	1	1
в этой	6	7
удивительно поэтому	4	1
со страниц	1	1
само по	2	1
в психологическом	1	4
является побочным	1	1
символов и	1	1
бы что	2	2
всяком случае	6	3
этого мы	1	2
миражного воображения	1	1
говорим об	1	1
и функционирование	2	2
мышления но	2	4
мир в	1	1
обобщений выходящих	1	1
во всяком	7	3
она представляет	1	1
внутренних потребностей	1	1
основных линий	1	1
всего исследования	1	3
он как	2	2
эти наблюдения	1	1
речевому мышлению	1	2
непроницаем для	1	1
не только	15	16
он не	7	5
говорит он	12	15
он хочет	1	1
что даже	1	1
совершенно новом	1	1
слова в	1	1
утверждением о	1	1
того в	1	1
речь не	2	3
между ними	1	2
с той	1	2
психологических функций	1	1
принципа удовольствия	1	2
к ребенку	2	1
мышления не	1	1
от слишком	1	1
вовсе сказать	1	1
таким же	3	1
исследования и	1	6
в заключении	1	1
полном согласии	1	1
одной стороны	7	9
раньше чем	2	1
ничем не	3	1
и для	2	1
что только	1	1
от миражного	1	1
выше и	1	2
вообще и	1	1
речи оказывается	1	1
мышления если	1	1
его теории	1	1
обстоятельство что	1	1
пиаже представляют	1	1
ступени развития	1	2
не дают	1	1
по себе	7	5
в непосредственной	1	1
речи которые	2	1
ибо по	1	1
слова как	1	2
образом мы	1	1
психологическом развитии	1	1
а в	4	2
каждом шагу	1	1
слов с	1	2
мы вправе	1	2
задачи настоящей	1	1
свести к	2	3
всех тех	1	5
речи таким	1	1
существу дела	2	2
на которой	2	2
эгоцентрической детской	1	3
но с	2	1
исследование пиаже	2	1
из которой	1	2
не имеют	1	1
от друга	2	3
с которыми	1	1
реалистическое мышление	1	2
по его	1	1
делает свои	1	1
и мышление	1	4
детского развития	3	3
старшего возраста	1	1
постановка вопроса	1	1
числе и	3	1
думается что	2	5
что с	5	2
сравнить с	1	1
в кратких	1	1
действительного приема	1	2
благодаря тому	1	2
научного знания	1	1
между и	1	3
значение в	3	3
такой же	1	3
формы мышления	2	2
что сама	1	1
для всех	4	4
в полном	2	1
по мнению	1	1
мы должны	6	5
в которых	3	3
настолько очевидно	1	1
и до	3	2
логической мысли	2	1
нечто подобное	1	2
психологического исследования	2	1
изменения и	1	1
функциональных и	1	1
словом и	1	2
слишком систематического	1	1
тех же	1	2
показали что	2	4
которые можно	1	1
предположить что	1	1
