2gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram
мышления которые	1	3
видим таким	1	1
если обратиться	1	1
операции с	1	1
понятий этот	3	1
развитии мышления	1	7
и значением	1	1
речи именно	1	1
из которых	1	5
это положение	1	2
что эта	2	1
в них	3	2
только не	3	1
каждой новой	3	2
понятие как	2	2
на одном	2	1
может стать	1	1
и внутренней	1	4
гласит что	2	1
гораздо большей	1	1
понятия не	4	1
между этими	4	1
что все	5	1
действия и	3	1
данный предмет	1	1
не может	19	6
могут быть	5	5
является центральным	1	1
из которого	2	1
связано с	3	1
там где	7	4
предметов в	3	3
функции в	1	2
мы видели	8	6
отнюдь не	1	4
между отдельными	3	5
позволяет нам	1	1
речи во	1	1
ко всем	4	1
не могло	2	1
виде в	1	2
вместе с	7	14
развития значений	4	1
раннем детстве	1	1
у другого	1	1
языка с	1	1
мы знаем	4	4
в том	28	23
и который	1	1
психологии и	1	1
относятся к	1	2
этого материала	1	1
происходит в	1	1
с чисто	1	1
в его	3	15
правда с	1	1
оно в	1	1
решить задачу	1	2
все равно	1	1
с развитием	6	2
является то	1	7
высшую ступень	2	1
сотрудничестве с	3	1
как они	2	2
мы имели	1	4
и может	1	2
к высшим	3	1
если принять	3	1
приводит к	6	4
от того	10	4
речи в	2	4
о том	1	5
между тем	1	3
школьный возраст	1	1
чем он	2	1
отношение к	7	1
обычно с	1	1
моментов в	2	2
речи как	2	4
понятие в	2	4
ребенок на	1	1
эти особенности	1	1
на вопрос	2	1
ребенок приходит	2	1
на то	4	4
который мы	4	2
то обстоятельство	1	3
ребенка к	1	2
еще в	2	2
во всей	1	1
с помощью	13	42
закономерности управляющие	1	1
существует для	1	1
мы и	4	2
что понятия	2	1
и функции	2	1
деле как	1	1
в новую	2	1
и высшей	1	1
различия и	2	1
главным образом	1	2
ребенок лет	1	2
поля и	1	1
как мы	10	8
однако не	1	1
операциями в	1	1
противоречие между	1	1
по мере	3	1
относится к	4	1
известно что	2	1
может быть	13	13
понятий эти	3	3
то в	5	3
глубокие изменения	1	1
и его	3	2
не можем	1	3
развития в	6	2
не самостоятельно	1	1
стадии развития	1	4
связанным между	1	1
суждение и	1	1
в сфере	12	2
с таким	1	1
и обратно	4	1
что как	1	2
приходит к	2	6
в отношении	10	6
были бы	2	3
с достаточной	2	1
этот раз	1	1
слова или	1	4
речью в	1	1
и могут	1	2
вовсе не	1	1
по линиям	2	1
в школьном	9	1
понятий оказываются	1	1
для всей	3	1
между двумя	2	2
есть не	1	1
развитие от	1	1
к установлению	3	2
это как	1	1
в тех	1	2
в виде	1	3
не на	2	1
с тем	5	16
это показывает	1	1
ребенка эта	1	1
который в	1	3
переход к	3	1
обратиться к	1	1
за собой	3	1
ребенка развитие	1	1
своему строению	1	2
понятием в	1	1
от понятия	3	3
только один	1	1
предметов а	2	1
образом что	1	2
на той	1	1
иным путем	1	1
детской речи	5	6
задачи в	1	1
за связь	1	2
той или	1	2
равным образом	1	2
по степени	1	1
наблюдаем мы	2	1
бы в	3	2
объясняет нам	1	2
его развитие	1	1
на чисто	1	1
значение не	1	1
в мышлении	6	11
для развития	5	3
отличие от	1	6
его к	1	3
сравнению с	14	3
связаны со	1	1
тот же	1	2
последнее время	2	3
понятий так	2	3
бы невозможны	1	1
в структуру	4	4
сказать что	13	4
ребенок относительно	1	1
и других	7	2
это определение	1	1
одном и	3	1
шаг в	1	1
и активно	1	1
как он	1	3
но всегда	1	2
это делает	1	1
уже сказано	1	5
чтобы прийти	1	1
и между	2	1
как понятия	1	2
определяют и	1	2
понятий является	1	3
других признаков	1	1
устанавливаемые в	1	1
деятельность с	1	1
нас к	4	2
в частности	4	4
этого исследования	1	2
связаны между	1	1
внимание что	1	1
станем сейчас	1	1
входят в	2	1
показывает что	7	8
при решении	5	2
на этой	5	5
относительно поздно	1	3
нам еще	1	1
значение слова	3	4
всякий раз	3	2
функций которые	3	1
может не	1	1
и очень	1	1
и даже	1	1
не остается	1	1
понятий то	1	1
со взрослым	1	2
они относятся	1	1
того чтобы	10	8
или иными	1	2
и при	1	1
во внимание	2	1
в своих	3	2
вывод который	1	1
только в	18	10
окажется в	1	1
мышление ребенка	1	2
с ними	2	3
другой стороны	2	3
в этой	5	5
могут не	2	1
отношению к	10	2
что уже	2	1
не могли	5	3
их развития	5	2
к выводу	1	2
его развития	3	3
связанными между	1	2
то и	1	4
т.е в	1	1
что еще	1	1
этим именем	1	1
бы что	1	4
и затем	1	1
к этому	1	3
развитии понятий	5	3
видеть в	1	1
вправе рассматривать	1	1
ряд слов	2	1
мышления но	2	1
понятий не	4	2
как в	3	9
от этого	3	6
связи со	1	2
и не	11	10
что у	2	1
мы уже	2	5
понятий но	2	4
что возникает	2	1
который он	1	1
и вообще	2	1
никакого принципиального	1	1
таким образом	18	17
по своему	2	11
понятий и	10	7
процесс их	2	1
ребенка от	3	1
ребенок должен	4	1
связанные с	3	2
и новых	1	1
тогда когда	6	4
сравнению со	1	1
в прежнем	1	1
ребенка и	2	17
понятий оказывается	4	1
может действительно	1	1
тем что	8	8
интеллектуальных операций	1	4
с теми	1	2
в плане	3	2
значения слова	1	2
и мышления	1	2
метод определения	1	2
к новой	2	1
не только	16	6
по аналогии	1	1
исследовании образования	1	1
на другой	1	1
он не	7	4
в основном	1	6
для его	1	1
смысле этого	1	4
что каждая	1	1
ребенка в	8	12
в самых	1	1
все эти	2	7
для всего	1	2
высшему типу	1	1
развитии и	3	1
словесном мышлении	1	1
в пределах	5	1
ребенка это	2	1
мышления а	1	2
форм речи	1	1
в данном	2	1
тем же	1	4
этого взгляда	1	1
что всякий	2	1
это еще	1	1
детских понятий	5	1
слова в	1	2
детских понятиях	1	1
и переход	1	1
задач не	1	1
это противоречие	2	2
с самого	7	6
что обобщения	1	1
есть и	1	2
и ошибок	1	1
общего и	2	1
аналогии с	1	1
который совершается	1	1
представления о	2	2
что является	1	2
основе этого	2	2
не видит	2	1
в себе	4	2
и того	4	4
с той	1	2
понятии и	1	1
и он	1	1
шага в	1	1
на его	3	2
психологических функций	1	1
как на	3	2
в ход	1	4
предмете и	1	1
как известно	7	3
мышления не	3	2
что вместе	1	1
с их	1	2
к тому	10	4
возникает то	1	1
особого исследования	1	2
высших психологических	1	1
и становится	1	1
на основе	4	22
интересующих нас	2	1
в восприятии	1	3
таким же	1	2
сколько на	1	1
вопрос можно	1	1
как показывают	3	2
ребенок с	1	1
эти пути	1	1
вперед по	1	2
данных которые	1	1
является основой	1	1
ребенок может	3	1
в уме	2	1
перед нами	1	10
чужой речи	1	1
одной стороны	1	5
изучения понятий	1	1
развития детской	1	1
и иначе	1	1
своем развитии	4	1
этот период	2	1
своего возникновения	1	1
раньше чем	2	2
относящихся к	3	1
из них	2	4
мере развития	1	1
возрасте и	2	4
с другом	5	5
первый план	1	2
в области	6	7
имеем дело	2	2
сами по	1	3
до конца	3	1
сверху вниз	5	1
психологических операций	1	2
отличается от	3	3
частному и	2	1
особенности этого	1	1
может оказаться	1	1
понятиях до	1	1
обстоятельство что	1	3
нам думается	5	1
у ребенка	13	19
всех остальных	1	1
одного и	4	4
увидим ниже	2	1
ступени развития	6	5
которые мы	1	1
по себе	3	7
не потому	1	1
мышлении ребенка	4	7
и является	2	1
не менее	2	6
заключить что	4	1
еще не	8	4
онтогенетического развития	1	1
в словесном	1	1
привести к	1	1
целый ряд	4	1
с ним	2	4
не столько	1	4
общего положения	1	1
речи которая	1	1
по типу	2	5
же самое	6	1
понятий у	1	5
но на	2	3
и предметами	1	2
эксперимента который	1	1
в конце	2	1
ребенок усваивает	5	1
для решения	3	2
к той	1	2
возраст является	1	1
словами и	1	1
это вполне	1	1
среднее звено	1	1
а в	2	4
тому что	11	2
речи чем	1	1
бы оно	2	1
он только	1	1
и более	2	1
представляет собой	3	6
которого еще	1	1
исследование показало	1	1
слов и	3	5
эти связи	2	3
своей природе	4	1
силу того	5	2
нам важно	1	1
одному и	1	1
не встречаются	1	1
дало нам	2	1
понятий с	1	1
остановиться на	3	3
совершенно иным	1	2
психологических исследований	1	1
где они	2	2
с первого	1	1
вообще как	1	1
опираясь на	1	1
в своем	7	4
на которой	1	1
с внутренней	1	2
но этим	1	1
является в	1	3
ребенка мы	2	2
встречаются в	1	1
из психологии	1	1
и на	5	6
эти исследования	1	3
в ходе	3	1
исследования мы	2	1
которые в	4	3
от друга	1	1
не по	3	1
это является	1	1
новую структуру	2	1
нам станет	1	1
для дальнейшего	1	1
к другу	4	1
на одной	1	1
от него	2	1
вполне совпадает	2	2
идет путем	2	1
с которыми	1	3
с несомненностью	4	3
принципиально иное	1	1
идет по	2	1
не являются	2	1
целом мы	1	2
наших глазах	1	1
совершается путем	1	1
частного к	2	1
вообще не	6	1
дошкольном возрасте	3	1
и характер	1	2
в психологии	3	1
для того	8	7
внутренней стороны	1	1
значения детских	1	1
и оказывается	2	1
и своего	2	1
факт что	1	5
ступени в	2	2
детского мышления	2	8
как и	6	15
понятием ребенка	1	1
тому как	1	2
вниз от	1	1
операций и	3	1
можем представить	1	1
числе и	1	1
в экспериментально	1	1
по законам	1	1
возраста в	2	2
друг друга	4	4
т.е обобщение	1	2
на котором	2	2
потому что	22	6
значения слов	1	5
подойти к	1	1
нуждается в	3	1
что с	3	4
в самом	8	3
только и	1	1
ожидать что	1	1
на том	2	3
развиваются в	1	1
возникает в	1	1
ребенка являются	1	2
мышлении и	1	1
в опыте	1	1
в то	6	4
процесс образования	1	12
и то	4	2
по отношению	10	3
никогда не	8	4
в конкретном	1	1
им в	1	3
этом отношении	3	3
всех этих	1	2
от более	3	1
и в	28	25
все время	3	2
как оно	3	3
так же	15	17
обоих этих	1	1
без всякого	1	1
так что	6	2
при определении	1	1
снизу вверх	4	1
не просто	1	1
ребенок раннего	1	1
самое важное	1	1
из его	1	1
с этими	1	1
последнего времени	1	1
теми или	1	2
и только	3	2
значение в	1	3
ребенка оно	1	1
понятий ребенка	14	2
но не	10	6
только тому	2	1
высшей ступени	2	1
и том	2	2
ключ к	2	1
не в	4	6
лежащих в	1	3
ребенок всегда	1	1
эти функции	2	1
развития ребенка	4	1
для нас	2	2
при анализе	1	1
вопрос в	1	1
для всех	2	1
стадии в	1	1
опираться на	1	1
вюрцбургской школы	1	1
большей мере	1	1
показывают исследования	1	1
этого факта	2	1
есть в	3	1
которое стоит	1	1
на этом	4	3
мы должны	3	6
и через	1	1
мы сказали	1	1
как показывает	7	2
и во	1	2
в понятиях	5	13
в которых	2	3
по существу	2	1
если попытаться	1	1
оба эти	3	3
не могут	5	4
общим понятием	1	1
представить себе	3	1
как с	2	4
же по	1	1
а другой	5	1
являются как	1	1
им и	1	1
без которых	1	1
и до	1	1
в известной	1	1
как она	1	3
школьного возраста	3	3
и отношения	3	2
внутренней связи	1	1
ребенок к	1	2
раз и	2	1
особенностей в	1	1
как это	3	7
для ребенка	6	10
нами в	2	2
в пользу	2	5
речь в	2	2
с этим	4	4
этой стадии	2	5
понятий как	1	1
тех же	1	1
развития понятия	2	1
показали что	4	4
мышление есть	1	2
и с	1	1
восприятия и	3	1
скажем что	1	1
наши исследования	1	2
но это	2	5
другом в	2	1
самое существенное	1	1
смысле слова	1	2
собой с	1	1
скажем только	2	1
весь процесс	1	6
не стоит	1	2
когда он	2	3
не для	1	1
развития ребенок	1	1
образом не	1	2
и хотя	1	1
в ряду	2	1
является одним	1	1
ребенка но	1	3
мышления как	2	1
для этого	2	2
и т.д	3	5
понятий ребенок	1	1
опирается на	2	1
отношений между	10	1
этот момент	1	2
понятием и	2	1
деле не	1	1
с другой	2	6
поэтому мы	2	1
переход в	1	1
понятий от	1	1
и как	6	5
здесь в	1	1
не совпадают	4	1
на прежде	2	1
ребенка начинают	2	1
мы показали	1	1
ступени к	6	1
к осознанию	3	1
понятия в	6	7
так как	10	12
дело не	1	1
того как	5	3
было бы	9	10
единичных предметов	3	2
в чем	6	2
в случае	3	3
к частному	2	4
как бы	11	10
выше в	1	1
в процессе	9	27
мы остановились	1	1
и развития	6	1
мы получили	1	3
этого процесса	2	9
очевидно что	3	1
нам остается	2	1
к развитию	2	1
стороны с	1	1
для мышления	1	2
в глаза	1	1
ребенку в	1	1
дело с	2	3
прежде всего	2	4
точки зрения	13	6
не мог	1	4
выводу что	1	4
на один	1	1
а с	1	3
понятие является	1	2
вверх от	1	1
тем и	3	4
в новый	2	1
связей и	2	1
он ни	1	1
к овладению	1	4
этих процессов	1	3
о развитии	1	1
отношение общего	1	1
совершенно ином	1	1
у нас	2	1
но и	10	4
связей в	1	1
пути оказываются	1	1
решения задачи	1	8
ступень в	5	7
быть совершенно	1	1
включает в	1	2
именно в	4	5
эти операции	1	2
наглядного мышления	1	1
в очень	1	1
которого является	2	1
ребенок раньше	2	1
в ее	1	1
до сих	3	1
остается в	2	1
ребенку на	1	1
истинного понятия	1	1
решающую роль	1	4
связей между	2	2
нами при	1	1
в зависимости	5	5
мы не	6	9
к исследованию	2	1
чем в	2	1
в детских	1	1
по внешнему	1	5
данной ступени	4	2
ребенка с	2	3
понятий мы	3	4
совершенно так	1	2
мысль что	2	1
мы можем	9	7
при экспериментальном	1	1
во всем	1	3
имеет место	2	3
вещей это	1	1
всего нашего	2	1
в образовании	1	7
от его	1	1
и постепенно	1	1
для данного	3	1
совпадает со	1	2
развития и	10	1
в результате	1	3
уже сейчас	1	1
речи так	1	1
когда ребенок	3	2
похоже на	1	1
не совершается	1	1
с обобщением	1	2
этой точки	1	2
в целом	3	13
комплексами и	1	1
и окружающих	1	1
что эти	1	3
заключается только	2	1
не что	1	1
а не	3	1
считать установленным	1	2
переход от	4	3
обе линии	1	1
этот вопрос	3	3
с этой	2	3
значит что	1	4
с одной	1	5
все что	1	2
показало что	1	3
в этом	27	14
понятий к	8	1
если мы	2	3
время как	5	4
этому возникает	1	3
связи которые	1	1
к высшему	1	2
слово не	2	1
об этом	1	2
точно так	1	1
как происходит	1	1
слово с	1	2
каким образом	2	1
одним из	2	5
связи и	3	3
что мы	11	7
или даже	1	1
прием исследования	1	1
проблеме развития	1	2
том как	2	1
в совершенно	2	2
комплексной системы	2	1
развития не	1	1
идет впереди	1	1
развитие мышления	1	1
оно приводит	1	1
детских слов	3	1
культурного развития	1	1
связь и	1	2
а только	2	1
тех связей	1	1
более высоким	2	1
которые могут	1	1
одна из	1	2
до того	3	1
взрослых и	1	5
же как	6	6
решении задачи	1	1
и связи	1	1
собой и	1	1
из этих	3	4
совпадает с	4	6
против этого	1	1
в детском	1	4
значение для	3	1
известной степени	2	1
этого слова	2	4
задач в	1	1
все это	2	6
мы называем	2	2
определения понятия	1	1
развития именно	1	1
как например	1	1
что ребенок	13	7
возрасте в	1	1
остается еще	2	1
состоит в	2	3
едва ли	1	2
из главнейших	1	1
в качестве	4	12
ведет к	1	1
метод исследования	1	1
же самую	2	1
одного этого	1	1
находится в	1	2
остановились на	1	1
понятий для	3	1
по своей	3	7
могли бы	9	11
детском возрасте	1	2
взрослым в	1	1
мы говорили	1	4
не требует	1	1
их в	1	3
исследование является	1	1
показывает исследование	6	2
хотя и	3	2
самом начале	4	1
от общих	1	1
ребенка она	2	1
не способен	1	1
заключается в	7	9
развитии ребенка	2	4
и другое	2	5
тот момент	1	1
и слово	1	3
что оно	7	4
например в	4	1
что исследователи	1	1
обозначить как	1	1
ребенок знает	1	1
то же	7	2
приходит в	1	1
этот факт	2	1
словесного определения	2	1
это предположение	1	1
путем овладения	1	1
там ребенок	1	1
том или	1	1
идет развитие	2	1
постановка вопроса	1	1
нечто принципиально	1	1
что переход	2	1
чем мы	1	1
значению слова	1	3
мы могли	12	9
к изучению	1	2
из признаков	1	1
искусственных понятий	1	2
является не	2	2
своего развития	4	3
бы сказать	2	3
которые не	1	4
этом смысле	2	2
что обе	1	1
что нам	2	1
этом и	1	2
свои собственные	1	1
психологической природе	2	2
понятия без	1	1
имели возможность	2	4
начиная с	1	1
в одном	2	2
в свете	5	2
можно считать	1	3
все основные	2	1
принять во	2	1
ребенок в	7	1
предмета к	1	1
целом все	1	1
в опытах	4	1
не обнаруживает	2	4
не станем	2	4
что мышление	3	1
этом исследовании	1	1
что же	1	1
в себя	3	3
стоят в	2	1
только что	2	2
но этот	1	1
и центральной	1	1
в такой	2	1
противоречии с	1	2
и их	1	3
на известной	1	1
мы видим	7	3
причиной того	1	1
с прежним	1	1
несомненностью что	1	1
от общего	2	1
в любом	2	1
каждого отдельного	3	1
случае в	1	1
утверждает что	1	1
но мы	3	1
понятия но	1	3
вопрос о	5	1
понятий предполагает	1	1
понятий которые	4	1
в которой	7	1
одной и	3	2
развития мышления	1	5
которой он	1	1
связь вещей	1	2
что это	1	5
вопрос об	1	2
говорили что	1	2
линии пересекаются	1	1
два процесса	1	1
и которое	3	1
связей которые	1	1
что он	18	6
не идет	1	1
развитие этих	1	1
речевого мышления	1	5
данном случае	1	1
экспериментального анализа	1	3
том числе	1	1
но они	1	2
что они	2	10
возникающее в	1	1
развитие тех	1	2
через него	1	1
этим самым	2	1
каждое отдельное	1	1
понятий таким	1	2
к жизни	4	2
в нем	7	2
ничего принципиально	1	1
говоря в	1	1
по сравнению	15	4
ребенок образует	1	1
должен быть	1	1
которых мы	2	2
нашего мышления	2	1
во всех	4	1
не говорит	1	1
ее достижения	1	1
чем оно	1	1
в единую	1	1
доходит до	1	1
развития совершенно	1	1
не совпадает	2	1
что и	4	10
один из	3	6
в действительности	1	1
новое что	1	1
уже не	1	2
экспериментального исследования	1	2
то каким	1	1
о природе	2	1
ясно что	4	2
истории развития	1	1
с точки	10	1
отношения к	3	1
в это	1	1
но только	2	3
структуры и	2	1
и навсегда	1	1
в сотрудничестве	21	1
в силу	17	6
к другим	11	2
а по	3	2
уже пройденные	1	1
этом заключается	2	1
мышления вообще	1	1
он в	1	1
речи не	1	2
к этим	1	1
на пути	1	2
пользуется в	1	1
для исследования	1	1
том же	5	1
как их	1	2
представление о	1	1
в сущности	7	1
различие между	2	1
предметов и	1	4
всех высших	1	1
или иной	1	3
для возникновения	2	3
школьном возрасте	8	1
развития чем	1	1
с ней	3	3
другие авторы	1	2
понятий на	4	2
речи ребенка	2	4
и здесь	3	2
мышления это	1	2
своей психологической	1	2
понятия и	10	3
который позволяет	1	1
с другими	2	2
самого начала	7	6
пункта мы	1	1
и по	3	5
существенным отличием	1	1
на каждой	11	2
развития является	2	2
но в	5	1
благодаря этому	1	6
это мы	3	2
приводит нас	1	3
не имеет	6	1
связь по	1	1
с каждой	1	1
постараемся выяснить	1	1
в отличие	1	6
и понимания	1	1
у детей	1	2
чем слово	1	1
сих пор	3	1
была в	2	1
интеллектуального развития	1	1
между ними	7	3
от одного	1	2
понятия а	2	2
тем не	1	5
мышления в	5	17
конце концов	1	1
животных и	2	2
станет ясно	1	1
которого он	1	1
всегда имеет	1	1
при этом	3	5
того что	24	10
в нашей	3	2
и там	2	1
том что	19	20
к значению	1	1
и частного	2	2
каждой возрастной	1	2
но что	4	1
у него	2	1
связи между	6	5
внимание на	2	2
видели что	3	3
в ряде	1	4
в другом	2	1
что иное	1	1
эти последние	2	2
в этих	2	2
все основания	1	1
ребенка вместе	1	1
отношения между	4	5
в арифметическом	1	1
становится возможным	5	2
отличное от	1	1
лежащие в	1	1
основной факт	1	1
лежит не	1	2
мышления мы	1	3
образования понятий	2	45
мышление не	1	1
задачи как	1	2
в котором	2	3
понятий в	12	6
собственном смысле	1	6
не представляет	1	2
для него	6	5
мог бы	3	4
сам по	1	1
зависят от	1	1
того же	7	6
которое является	1	1
понятия развиваются	1	2
только по	4	1
с мышлением	2	3
мышления ребенка	1	7
который определяет	1	1
он имеет	2	2
представлениями и	1	1
не приходится	1	1
с данным	1	2
ту же	3	1
пути развития	2	3
как понятие	2	1
свою очередь	1	2
это означает	3	1
в понятии	4	5
на данной	4	2
входит в	1	5
возрастной ступени	2	3
поздно приходит	1	1
ни на	1	2
как показал	1	2
оно не	4	2
ему в	1	1
условиях развития	1	1
он усвоил	1	1
но все	1	2
мы увидим	1	4
с трудом	1	1
связь между	4	4
перехода от	9	1
вызвать в	1	1
все три	1	1
можно было	7	6
в генетическом	1	4
в дошкольном	3	1
внешнему виду	1	5
говорит о	1	1
и это	1	4
теоретический вопрос	1	2
ту мысль	1	1
пункту к	1	1
понятий это	1	1
в этот	1	1
и тем	5	1
этой области	2	1
речи но	1	2
в экспериментальном	1	4
в тот	1	1
понятием по	1	1
не об	1	1
предметов так	1	1
мышления этот	1	1
друг к	3	1
экспериментальном исследовании	2	1
столько на	1	1
бы схематически	1	1
что дало	1	1
в связи	2	6
строится на	1	1
ничего общего	1	3
