2gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram
приведенном выше	1	1
в основе	3	3
что можно	1	3
путем от	1	1
с его	3	4
этих двух	1	2
как только	2	2
только это	1	1
мы пытались	2	1
процессе развития	1	7
что она	1	3
все более	2	1
что исследование	1	1
в той	4	1
что если	2	2
зависимости от	5	6
и что	6	8
келер в	1	1
вещи не	1	1
показал что	4	5
ближе к	1	1
опытах над	1	1
потребности в	1	1
выяснить как	1	1
ребенка то	1	1
и все	5	3
по принципу	3	1
содержания и	1	1
мы говорим	2	1
проб и	1	5
ребенок не	3	2
которое мы	2	3
на этот	4	6
в логическом	1	1
и заключается	1	1
детей в	1	3
нашей мысли	3	1
сам пиаже	3	6
бы они	1	2
помощью которого	1	2
в живой	1	1
и о	1	1
видим таким	1	1
что на	4	2
с пиаже	1	3
развитии мышления	1	5
после того	1	1
и значением	1	3
и притом	1	1
что остается	1	1
из которых	1	3
как можно	1	1
это положение	1	1
что эта	2	6
в них	3	4
только не	3	1
каждой новой	3	1
мы приходим	1	1
на одном	2	2
скорее подтверждают	1	1
решение с	1	1
как увидим	3	2
что все	5	4
те же	3	3
между этими	4	1
не то	1	2
действия и	3	3
не может	19	9
могут быть	5	2
с психологической	1	1
центральной проблемы	1	1
из которого	2	1
связано с	3	1
там где	7	6
предметов в	3	1
мы видели	8	6
позволяет нам	1	1
отнюдь не	1	2
ко всем	4	1
к пониманию	1	1
еще до	1	1
сказать что	13	6
не могло	2	2
виде в	1	1
его мысли	3	4
вместе с	7	6
ребенка а	1	2
он должен	4	2
но развитие	1	1
понятие это	1	1
у другого	1	1
в том	28	33
мы знаем	4	7
и который	1	1
относятся к	1	2
отсюда следует	1	1
является то	1	2
в его	3	2
все равно	1	2
верно что	2	1
с развитием	6	4
себе отчета	1	2
на всем	1	2
как они	2	1
что тот	1	1
не существует	1	3
и может	1	1
как при	1	2
приводит к	6	5
от того	10	2
речи в	2	6
о том	1	9
первой стадии	1	1
между тем	1	1
чем он	2	1
моментов в	2	2
утверждая что	1	1
речи как	2	3
на вопрос	2	4
то обстоятельство	1	1
первого слова	1	1
на то	4	6
который мы	4	1
ребенка к	1	1
во всей	1	5
с помощью	13	5
обратимся к	1	1
которая определяет	1	1
понятие о	2	2
среди других	1	1
в сферу	3	1
должны быть	1	1
и наоборот	1	1
что своеобразная	1	1
как мы	10	6
а потому	1	1
однако не	1	1
в детской	1	1
ребенка т.е	1	1
по мере	3	1
рядом друг	1	1
известно что	2	1
может быть	13	9
и можно	1	2
и его	3	4
не можем	1	3
развития в	6	6
его мысль	1	2
в сфере	12	1
с таким	1	6
и обратно	4	2
что как	1	3
только тогда	4	2
развития мы	1	1
в отношении	10	6
ибо она	1	1
эту мысль	1	1
он состоит	1	1
первостепенное значение	2	1
этот раз	1	1
были бы	2	2
своим источником	1	1
речью в	1	2
вовсе не	1	6
она не	2	1
и возникает	2	1
для всей	3	2
себе мы	1	1
есть не	1	1
процессы развития	2	1
ребенка не	4	5
этих результатов	1	1
к установлению	3	3
это как	1	1
ответить на	1	1
в виде	1	1
в тех	1	1
операция как	1	1
с тем	5	1
на развитие	5	1
это есть	3	2
в случаях	1	1
ребенка эта	1	1
я не	4	1
над другим	2	1
переход к	3	1
обратиться к	1	1
за собой	3	2
который в	1	4
из этого	2	1
только один	1	1
том смысле	2	1
же именно	1	1
детской речи	5	19
мысли с	2	4
той или	1	2
стоит ближе	1	1
бы в	3	1
так называемое	1	1
равным образом	1	1
его развитие	1	1
действительности но	1	1
показать на	1	1
которая является	2	1
его исследования	1	1
к которой	2	1
в мышлении	6	2
эти два	1	1
пункт в	1	2
отличие от	1	3
его к	1	2
сравнению с	14	5
тот же	1	7
речью и	1	5
последнее время	2	5
и самое	1	1
снова должны	1	1
и других	7	2
одном и	3	1
как он	1	6
особенности детского	1	3
уже сказано	1	3
нами сейчас	1	1
мы встречаемся	1	1
связаны между	1	1
но до	1	1
что здесь	1	2
нас к	4	2
в частности	4	6
в первый	1	2
взаимная зависимость	2	1
мы примем	1	1
показывает что	7	1
на этой	5	2
всякий раз	3	2
ответ на	1	1
и даже	1	5
может не	1	1
развитием мышления	1	1
движется в	1	1
со взрослым	1	1
и тем	5	2
в игру	1	1
того чтобы	10	12
и при	1	1
во внимание	2	1
в своих	3	1
вывод который	1	1
только в	18	4
появляется в	1	1
мышление ребенка	1	7
что то	3	1
другой стороны	2	1
удивительно поэтому	1	4
в этой	5	6
это решение	1	1
из тех	1	3
роли в	1	2
отношению к	10	5
автономной детской	3	1
в психологическом	1	1
если верно	2	1
что уже	2	1
их развития	5	1
к выводу	1	6
совершенно особую	2	1
бы что	1	2
то и	1	1
эта проблема	1	5
что еще	1	1
которые он	2	2
мысль ребенка	1	3
мысли взрослого	1	1
к этому	1	4
ребенок никогда	1	1
видеть в	1	1
мышления но	2	2
точку приложения	1	1
ход развития	3	2
как в	3	4
от этого	3	2
и не	11	7
что у	2	3
но вместе	1	1
мы уже	2	6
пиаже является	1	4
лежит в	3	3
никакого принципиального	1	1
и вообще	2	2
таким образом	18	14
тем более	1	3
совершенно понятно	1	1
в известных	1	1
ребенка от	3	2
детской мысли	11	7
ребенка оба	1	1
связанные с	3	1
тогда когда	6	5
развитие из	2	1
ребенка и	2	4
весь ход	1	1
одно и	1	1
имеет свою	1	2
в системе	3	1
тем что	8	2
интеллектуальных операций	1	2
по самому	2	1
это и	3	1
т.е как	1	1
и мышления	1	3
тенденции к	1	2
не только	16	15
по аналогии	1	1
на другой	1	1
он не	7	7
для его	1	1
письменную речь	1	1
смысле этого	1	3
что каждая	1	2
к верному	1	1
ином более	1	1
ребенка в	8	10
в самых	1	1
все эти	2	3
важным симптомом	1	1
но у	1	1
для всего	1	2
развитии и	3	1
в данном	2	3
что всякое	2	1
факта что	1	1
ребенка это	2	3
в пределах	5	1
к анализу	3	1
в истории	1	6
что наша	1	1
рядом с	1	1
слова в	1	1
и переход	1	1
два момента	1	1
с самого	7	1
в их	3	2
и ошибок	1	5
не играют	2	1
моментом в	2	1
аналогии с	1	1
о двух	1	1
можем установить	1	1
что является	1	1
из области	2	1
не видит	2	1
в себе	4	2
между ними	7	1
с той	1	1
на примере	3	1
определяет всю	1	1
и он	1	1
является основным	1	1
как идет	1	1
как на	3	1
и теоретически	2	1
психологических функций	1	1
в ход	1	1
как известно	7	6
мышления не	3	1
к тому	10	7
с их	1	2
х и	1	1
ребенка он	1	1
на основе	4	7
как у	1	2
таким же	1	3
ряд особенностей	1	1
как показывают	3	2
исследования и	3	1
в уме	2	1
понятия о	2	2
перед нами	1	2
одной стороны	1	7
развития детской	1	2
раньше чем	2	2
на всю	1	1
самые факты	1	1
своем развитии	4	2
т.д то	1	1
из них	2	3
мысли в	4	1
с другом	5	2
находиться в	1	2
первый план	1	1
самое что	1	2
в области	6	1
для человека	1	2
понятия как	12	1
сами по	1	1
до конца	3	1
в отсутствии	1	1
не исчерпывается	1	1
но даже	1	1
отличается от	3	1
делает он	1	1
сущности и	1	1
его теории	1	1
у ребенка	13	15
обратным путем	1	1
нам думается	5	3
обстоятельство что	1	1
увидим ниже	2	2
ступени развития	6	1
по себе	3	7
не потому	1	2
мышлении ребенка	4	2
и является	2	1
онтогенетического развития	1	2
к понятию	4	1
ни одного	1	1
привести к	1	1
процесса с	1	1
он сам	2	3
целый ряд	4	2
с ним	2	3
речи которая	1	2
к его	2	2
развития лишь	1	1
же самое	6	2
центральный пункт	3	2
но на	2	3
образом мы	2	1
ребенок усваивает	5	2
на все	1	2
к мысли	1	1
а в	2	4
тому что	11	1
каждом шагу	1	1
речи чем	1	1
и более	2	2
представляет собой	3	2
мы вправе	1	1
только с	1	1
вообще невозможно	1	1
и тогда	1	2
видим в	2	2
своей природе	4	1
он представляет	1	2
объяснения того	1	1
не встречаются	1	1
всех тех	2	1
психологических исследований	1	1
он утверждает	1	1
дело в	1	1
тех отношений	1	1
вообще как	1	1
которые позволяют	1	2
опираясь на	1	2
совершенно иной	1	1
в своем	7	9
стороны и	1	2
на которой	1	2
ребенка мы	2	1
в нашем	4	1
но с	2	2
является в	1	1
пиаже но	2	1
и на	5	1
в ходе	3	1
которые в	4	1
от друга	1	2
не по	3	1
к другу	4	1
для дальнейшего	1	1
на одной	1	2
от него	2	1
в приведенном	1	1
с которыми	1	1
подтверждение в	1	1
с несомненностью	4	2
идет по	2	1
не являются	2	1
целом мы	1	1
не обнаруживают	4	2
в двух	1	1
вообще не	6	1
совершается путем	1	1
в психологии	3	1
для того	8	10
и оказывается	2	1
детского развития	3	3
факт что	1	1
постановка вопроса	1	1
как и	6	6
детского мышления	2	23
понятием ребенка	1	1
тому как	1	2
принципиально иное	1	1
абстрактного понятия	1	1
должен был	3	1
числе и	1	3
в экспериментально	1	1
думается что	5	2
друг друга	4	5
функции не	1	1
потому что	22	7
что с	3	5
разрыв между	2	1
в самом	8	11
только и	1	1
ожидать что	1	1
на том	2	2
возникает в	1	2
ребенка являются	1	1
мышлении и	1	1
в опыте	1	1
нас с	1	2
смысле что	2	1
процесс образования	1	1
по отношению	10	6
никогда не	8	8
два крайних	1	1
и то	4	1
этом отношении	3	3
подтверждение этого	1	1
раз в	3	2
что есть	1	1
опыта и	3	1
детскую речь	1	3
умственного развития	5	1
и в	28	15
все время	3	3
так же	15	4
на закон	1	1
без всякого	1	2
так что	6	1
вопроса если	1	1
при определении	1	1
слов это	1	1
всех других	1	1
учесть и	1	1
мысли это	1	1
так как	10	4
самое важное	1	2
и механически	1	1
и только	3	3
значение в	1	3
но не	10	3
становится непонятным	1	1
он делает	2	1
не в	4	8
если оно	1	1
развития ребенка	4	3
для нас	2	4
вопрос в	1	1
для всех	2	4
в полном	1	2
прямо и	3	1
в ином	3	2
зрения и	1	1
пиаже утверждает	1	2
на этом	4	1
мы должны	3	6
не могут	5	2
как показывает	7	1
и во	1	1
в понятиях	5	1
в которых	2	3
по существу	2	5
оба эти	3	2
общим понятием	1	1
бы он	1	1
этих типов	1	1
со звуковой	1	1
с вещами	2	2
же по	1	1
и до	1	3
являются как	1	1
в ущерб	1	2
зрения этой	1	1
с логической	1	3
как она	1	1
развитие речи	1	1
психологического исследования	2	2
известной стадии	1	1
как это	3	6
для ребенка	6	9
нами в	2	1
в пользу	2	4
изменения и	1	1
речь в	2	3
с этим	4	3
иной тип	2	1
развития для	2	1
внутри одной	1	1
относительно того	1	3
тех же	1	1
пиаже дает	1	1
ребенок говорит	1	2
языка и	5	3
развития понятия	2	1
и с	1	4
по тем	1	1
показали что	4	2
больше чем	3	2
но это	2	1
природе тех	1	1
смысле слова	1	5
скажем только	2	1
под влиянием	1	1
развивается не	1	1
весь процесс	1	1
друг другу	2	1
когда он	2	3
не для	1	1
структуры а	1	1
ее в	2	2
зрения развития	1	1
детская речь	1	2
непонятна ребенку	1	1
конечно не	1	1
отношений с	2	1
ребенка но	1	1
мышления как	2	5
для этого	2	3
и т.д	3	12
в понимании	1	1
в заключение	1	3
это не	5	5
опирается на	2	1
это все	1	2
к таким	2	1
бы невозможно	1	1
этот момент	1	1
именно на	1	1
деле не	1	1
с другой	2	6
и др	2	5
и как	6	2
здесь в	1	1
сущности говоря	4	1
для выяснения	1	1
принадлежит к	2	2
это объяснение	2	1
оказывается в	1	1
вопроса относительно	1	2
дело не	1	1
развития развитие	1	1
того как	5	4
было бы	9	10
в чем	6	1
мы снова	2	1
правда и	1	1
что такое	3	1
к частному	2	1
как бы	11	7
выше в	1	1
в процессе	9	11
и развития	6	2
мы получили	1	1
только к	3	1
этого процесса	2	1
вопросов но	1	1
очевидно что	3	3
нам остается	2	1
к развитию	2	3
казалось бы	2	8
прежде всего	2	4
условием для	1	2
к совершенно	1	1
этой действительности	1	1
это настолько	1	1
точки зрения	13	26
решает задачу	1	1
себе и	2	1
выводу что	1	1
на один	1	1
а с	1	4
вместо того	2	1
что именно	2	3
нам выяснить	1	1
предмета и	2	1
просто потому	1	1
на это	1	1
о развитии	1	7
себе является	1	1
совершенно ином	1	1
у нас	2	1
но и	10	10
к своему	1	1
наших опытах	1	1
развития что	2	1
ступень в	5	3
в ее	1	1
включает в	1	1
именно в	4	2
развития как	3	1
нет и	1	2
эти слова	1	1
в очень	1	1
что отношение	3	1
до сих	3	1
только то	3	1
остается в	2	2
и крайне	1	1
составляет основную	1	1
ребенку на	1	1
не знает	3	1
речи ребенок	1	1
в зависимости	5	6
это приводит	1	1
речь с	1	1
мы не	6	10
чем в	2	2
в установлении	1	1
развития они	1	1
ребенка с	2	4
раннего детства	1	1
совершенно так	1	1
мысль что	2	6
мы можем	9	10
невозможной для	1	1
во всем	1	2
уже выше	1	1
эти условия	1	1
при исследовании	1	1
близкое к	1	1
психологического развития	1	2
от его	1	4
можем заключить	1	1
бы показать	1	1
для данного	3	2
действительность в	2	1
развития и	10	3
в результате	1	3
уже сейчас	1	1
именно потому	2	1
на самом	1	3
речи так	1	2
только его	1	2
когда ребенок	3	2
и наконец	2	1
два основных	1	1
этого объяснения	1	1
зависит от	3	1
этой точки	1	1
на каждом	1	1
в целом	3	10
сторона это	1	1
сознания ребенка	1	1
и человека	2	3
мысли которые	1	1
выяснению того	1	1
что эти	1	1
а не	3	3
того факта	1	1
переход от	4	4
этот вопрос	3	5
все что	1	5
видов и	1	1
с этой	2	2
самого себя	1	1
с одной	1	7
в этом	27	19
мы попытались	1	1
процессов развития	6	1
если мы	2	6
об этом	1	3
точно так	1	1
как происходит	1	1
каким образом	2	2
этого вопроса	2	1
что принцип	1	1
что мы	11	9
наблюдается в	2	1
и ее	1	3
обобщить то	2	1
или даже	1	1
один раз	5	1
том как	2	1
и подлежит	1	1
точка зрения	1	3
в совершенно	2	4
привело нас	4	1
развития не	1	1
отдает себе	1	2
теперь но	1	1
и из	1	2
развитие мышления	1	2
этот путь	2	1
детских слов	3	1
культурного развития	1	1
вынуждены были	1	1
связь и	1	1
как таковое	2	1
более высоким	2	1
положение которое	1	1
одна из	1	1
же как	6	2
и связи	1	1
с функциональной	1	1
теории развития	1	2
нами выше	2	1
из этих	3	4
как всякая	1	1
иными словами	1	2
в детском	1	2
значение для	3	4
этого слова	2	3
все это	2	4
между развитием	4	1
что ребенок	13	8
состоит в	2	3
в качестве	4	4
как например	1	2
их в	1	4
едва ли	1	7
в сознании	4	1
находится в	1	2
не отдает	1	2
самом деле	2	6
психологии это	1	1
остановились на	1	1
по своей	3	6
могли бы	9	4
собой совершенно	1	1
в целях	1	1
мы говорили	1	1
факты и	1	1
мысли и	2	1
предположение что	1	1
функцией мышления	1	1
то становится	1	1
и образует	1	1
не способен	1	1
заключается в	7	8
развитии ребенка	2	4
и другое	2	2
как возможно	2	1
что представляет	1	1
только на	2	1
они не	4	3
системы в	4	1
что оно	7	4
основная ошибка	1	1
как относятся	1	1
то же	7	5
приходит в	1	1
этот факт	2	1
других отношениях	1	1
современной психологии	1	2
то естественно	1	2
еще у	1	1
ребенка если	2	1
не повторяет	1	1
нечто принципиально	1	1
это было	1	1
пиаже как	3	5
что переход	2	2
чем мы	1	1
его на	1	1
и всю	1	2
мы могли	12	4
к изучению	1	1
является не	2	1
пиаже при	1	1
бы сказать	2	1
которые не	1	2
этом смысле	2	2
являются основными	1	1
что нам	2	4
вот почему	2	3
оказывается совершенно	2	1
ребенка по	1	2
начиная с	1	1
в свете	5	1
можно считать	1	2
все основные	2	1
позволяет выяснить	1	1
ребенок в	7	4
который по	1	1
в опытах	4	2
ее лежит	1	1
несмотря на	2	4
не станем	2	2
что мышление	3	3
подлежит объяснению	1	1
что же	1	2
в себя	3	2
только что	2	3
более того	2	1
но этот	1	1
развития которые	1	1
в такой	2	2
слова с	1	1
и само	1	2
разве не	1	1
всем протяжении	1	2
и во-вторых	1	1
и их	1	5
на известной	1	1
мы видим	7	4
возникают не	1	1
поэтому что	1	4
как одна	1	1
утверждает что	1	3
но мы	3	3
вопрос о	5	5
и еще	1	1
в которой	7	4
к нему	1	1
возвращаясь к	1	1
развития мышления	1	3
которой он	1	1
можно сказать	6	2
точку зрения	2	6
вопрос об	1	2
говорили что	1	1
как там	1	1
же самые	4	1
не способно	1	1
а и	2	1
что он	18	12
установить что	4	1
частному случаю	1	1
средств для	1	1
необходимым условием	1	2
мы попытаемся	1	3
данном случае	1	3
экспериментального анализа	1	1
и тот	1	1
том числе	1	3
что они	2	3
этого же	1	2
затем уже	1	1
этим самым	2	1
должен быть	1	2
в нем	7	1
во время	1	3
от состояния	1	1
по сравнению	15	5
в других	2	2
во всех	4	2
делает это	1	1
реальной мысли	1	1
верно и	1	1
не говорит	1	1
в современной	1	1
проблемы развития	1	1
что и	4	2
один из	3	1
направлении и	1	1
экспериментального исследования	1	1
о природе	2	1
в силе	2	1
истории развития	1	3
с точки	10	18
и теперь	1	2
мысли т.е	1	1
в силу	17	2
к другим	11	1
а по	3	1
сделать то	1	1
но так	1	1
а для	1	1
он в	1	3
речи не	1	2
к этим	1	1
том же	5	2
представление о	1	5
в сущности	7	9
задачу с	2	1
предметов и	1	1
если бы	7	8
к фактам	1	1
или иной	1	2
для возникновения	2	1
этой последней	1	1
с ней	3	2
своей психологической	1	3
речи ребенка	2	3
основного и	1	1
т.е из	1	1
и здесь	3	1
показать что	5	5
как нечто	1	2
при установлении	1	1
с другими	2	3
вопрос который	1	1
свойства речи	2	1
самого начала	7	1
и по	3	3
над шимпанзе	1	2
путь развития	7	2
учение о	1	1
одной плоскости	1	1
высшего типа	1	1
но в	5	6
приводит нас	1	2
не имеет	6	4
говорит пиаже	1	5
как по	4	2
он упал	1	1
в отличие	1	3
эта точка	1	1
прямо противоположным	1	1
сих пор	3	1
и составляет	3	2
явлений и	1	1
мышления в	5	9
животных и	2	3
удалось установить	3	1
которого он	1	1
при этом	3	3
от той	1	1
отношение между	3	6
в нашей	3	1
все особенности	1	1
и там	2	1
того что	24	17
это составляет	1	1
том что	19	27
но что	4	2
мы действительно	1	1
связи между	6	1
у него	2	2
видели что	3	5
выше отрывке	1	1
подняться над	2	1
в другом	2	2
которые сейчас	1	1
случае мы	1	1
в этих	2	2
все основания	1	1
ребенка вместе	1	1
могут привести	1	1
чисто эмпирический	1	1
отношения между	4	3
этом пункте	1	2
и сознания	1	1
становится возможным	5	1
является той	1	1
себя но	1	1
в котором	2	2
не представляет	1	2
собственном смысле	1	3
что его	1	4
естественно что	1	1
для него	6	3
в момент	1	1
сам по	1	1
пиаже и	1	7
того же	7	3
т.д и	1	2
теории и	1	1
бы даже	1	1
только по	4	1
мышления ребенка	1	3
с мышлением	2	5
ту же	3	2
развития который	2	1
пути развития	2	1
что животное	1	1
входит в	1	1
на известный	1	3
развития на	3	2
самому себе	1	2
точкой зрения	1	1
оно не	4	1
но все	1	2
мы увидим	1	2
перехода от	9	1
связь между	4	5
в генетическом	1	7
общего понятия	3	1
отвечает на	1	1
можно было	7	5
что это	1	6
ту мысль	1	5
и это	1	3
может остаться	1	1
речи но	1	3
в тот	1	1
если ребенок	2	2
друг к	3	1
которой она	1	1
в подтверждение	1	1
бы схематически	1	1
в связи	2	6
приходит к	2	1
ничего общего	1	1
в настоящей	2	1
