2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram
голова и	1	1
были бы	1	1
земледелие этот	1	1
вовсе не	2	2
она не	3	4
воздуху и	1	1
место куда	1	1
они обладают	1	2
есть не	1	1
к ним	1	1
часто эти	1	1
или наоборот	1	2
в тех	3	2
так на	2	2
этого мотива	4	4
пока не	2	1
что герой	2	3
с тем	4	2
по голове	1	1
в виде	6	2
сказки с	1	1
прослеживается в	1	1
сказка и	1	2
из этого	3	1
том смысле	1	1
в вышеприведенных	1	1
по всему	2	1
в отдельности	1	1
этой детали	1	1
мы сейчас	1	2
нам сказка	1	1
на той	2	1
здесь не	2	3
как указано	3	2
чем сказка	1	1
эти два	2	3
стоит дом	1	3
между героем	1	1
можно бы	1	1
на которых	1	1
его к	1	1
сказке она	2	4
она в	2	1
могло быть	2	3
иначе обстоит	1	1
и действительно	3	2
русской сказки	1	1
неи с	2	1
же мы	5	1
со стороны	3	3
состоит из	1	1
бывает и	1	1
д здесь	1	1
одно из	1	1
у ворот	1	1
в таком	1	1
том свете	4	2
в рыбной	1	1
амур и	1	3
что здесь	3	6
перед ним	1	1
в частности	3	5
как говорит	1	1
следующим образом	1	3
могли быть	2	1
пребывания в	1	7
через некоторое	1	2
показывает что	3	5
герой здесь	1	1
на этой	2	1
здесь можно	7	6
и черепа	1	1
такова же	2	1
очень ясно	2	1
и даже	1	2
не будем	2	3
и очень	1	1
не было	3	2
не отражены	1	1
и тем	4	1
также имеет	1	1
то это	5	2
или с	1	1
приведем еще	1	1
только в	5	4
в полночь	2	1
с ними	2	3
в этой	2	5
другой стороны	8	7
о ней	1	2
с того	1	2
отношению к	2	2
т е	22	16
после этого	4	2
брака один	1	1
на спине	1	1
бы что	1	1
царство в	4	1
то и	2	6
всяком случае	2	2
лет и	1	1
основан страх	1	1
и постоянных	1	1
к этому	3	7
сказках типа	1	4
на ней	1	5
и эта	3	1
сказке герой	5	4
но для	2	1
почему именно	1	1
к заключению	3	1
эта форма	1	1
как в	6	2
нет ни	2	1
к комплексу	1	2
во всяком	2	2
там хранятся	1	1
и не	10	12
что у	2	3
туда где	1	1
мы уже	6	6
но вместе	1	1
о молодильных	1	1
с мертвыми	1	1
выше мы	1	3
могли иметь	1	1
иного мира	2	1
таким образом	12	10
связь не	1	1
быть разрешен	1	1
указывающих на	1	1
тем что	5	4
имеет свою	1	3
на море	1	1
в дворце	2	1
уже в	1	1
можно установить	1	5
сказка знает	1	1
в жизни	1	2
также сохранена	1	1
такое же	1	1
подтверждает догадку	1	1
не только	10	14
сказке говорится	1	1
он не	2	5
в большом	1	8
сказке эта	1	1
бежит от	1	1
смысле этого	1	1
там же	3	2
все эти	8	4
в египетской	1	1
этот процесс	1	1
в данном	3	4
другое место	1	1
это еще	3	2
совершенно ясно	4	1
есть и	4	5
случае не	1	1
образе животного	3	1
сказке о	3	4
перед собой	1	1
меня к	1	2
иногда и	1	1
т д	8	15
земледелия и	1	2
мы находим	2	1
представления о	10	2
фрэзер сообщает	1	1
люди не	1	1
и он	4	2
на его	4	3
за это	1	2
как на	3	1
именно он	1	1
чем говорилось	1	1
сюда случаев	1	1
на похищении	1	1
к тому	2	3
меня и	3	1
с появлением	6	4
ее во	1	1
и становится	1	1
как у	2	1
брак с	1	1
утверждать что	2	2
и этот	1	1
в эту	2	1
перед нами	2	1
или сам	1	2
состоят в	1	1
интересно что	2	1
одной стороны	7	2
эти черты	1	1
обстоит дело	1	1
ее то	1	1
и те	2	1
в мотиве	1	1
и для	1	2
с другом	1	1
на девушку	1	2
сам он	1	1
тесно связан	1	1
приезжают в	1	1
амуре и	1	2
в америке	1	1
жену и	1	1
отличается от	2	1
и вместе	1	1
царства и	4	1
может оказаться	1	1
и эти	5	3
в белуджской	1	2
после чего	6	10
женщины красавицы	1	1
она получает	1	1
не менее	1	5
не останавливает	1	1
еще не	9	10
и хвост	1	2
целый ряд	2	3
с ним	8	1
так в	6	6
тела которая	1	1
по сообщению	1	1
образом мы	1	2
в американских	1	1
на все	1	2
не вполне	2	6
возвращения домой	1	3
все еще	1	6
ее мать	1	1
имеем в	4	4
и этим	5	1
трудно сказать	1	1
типа амур	1	1
а в	3	6
историческое явление	1	1
однако что	1	3
дома здесь	2	1
же можно	3	2
и более	1	2
представляет собой	2	3
рассматриваются как	1	1
только с	1	1
видим в	1	1
в русской	6	3
переходом на	1	1
для героя	1	1
на них	1	1
эти случаи	2	3
а через	2	3
чтобы он	1	1
это одно	1	1
и вот	3	2
герой также	1	2
или эта	1	1
своей жизни	1	1
иное царство	6	1
него и	3	2
в своем	2	2
на которой	1	1
солнца и	3	3
стороны и	2	3
одного из	1	2
героем и	1	1
но она	1	2
неи запрет	1	3
этом нет	1	1
неи все	1	1
земледельческих народов	2	1
и на	12	4
он на	1	2
не имеют	1	2
необходима для	1	1
которые в	2	1
считает что	1	1
сказке мотив	1	1
сказке в	2	4
на одной	1	2
от него	3	2
ли это	1	2
абхазские сказки	1	1
этот обряд	3	2
с представлениями	5	1
так или	1	1
вообще не	3	1
не отражена	1	1
к сказке	2	1
оживает и	1	1
с переходом	3	2
не имели	4	1
с двумя	1	1
дом он	2	2
говорит герою	1	1
данный мотив	1	1
как и	5	3
тому как	1	1
вступают в	1	2
но еще	1	1
потому что	13	3
другую сторону	1	1
друг друга	1	6
в царстве	2	1
на том	8	3
по этому	1	1
тогда как	2	1
будет ниже	2	1
в то	5	2
и то	3	2
на мне	1	3
по отношению	2	2
никогда не	13	3
становится ясным	1	1
сказки и	1	1
часто связан	1	2
можно ли	1	3
царство смерти	2	1
приведенных материалов	1	3
или женщин	2	1
на более	3	1
и стоит	1	1
и в	26	22
все время	2	2
связаны с	5	1
так же	2	3
представлениями о	5	1
русскую сказку	1	1
в мире	1	1
это сказывается	1	1
так что	3	5
русских сказок	1	1
приводят к	3	1
не просто	1	1
а на	1	1
не видно	1	3
так как	18	7
и только	3	1
но не	2	7
и царство	1	2
такой же	3	2
несколько относящихся	1	1
по наблюдениям	1	1
не в	3	4
в охоте	1	1
в земле	1	1
как будто	3	2
для нас	2	4
неи наконец	1	1
даже не	1	2
не означает	2	1
восходит к	1	1
на эти	2	1
мы проследим	1	1
как герой	1	3
в ином	6	6
на этом	1	4
мы должны	2	7
и через	3	1
узнаем здесь	1	1
в которых	2	2
аф неи	1	5
этих материалов	1	3
смерть и	2	2
а она	1	2
и до	2	1
роль и	1	1
как она	1	1
за что	2	1
смерти с	1	1
замуж за	1	1
мог быть	1	1
не совсем	1	3
можно наблюдать	2	1
в таких	1	1
как это	5	4
появлением собственности	2	1
сказки мы	1	1
что этот	2	1
с этим	2	8
рыбной ловле	1	1
на место	3	1
царство мертвых	4	3
в африке	5	1
более чем	1	1
и с	6	4
что изучение	1	1
потом в	1	2
предположить что	3	7
больше чем	1	1
но это	4	3
искать в	1	1
неи в	4	8
в него	3	2
в амуре	1	1
б неи	1	2
под влиянием	1	1
он находится	1	1
это в	1	1
свидетельствующий о	1	1
яснее в	1	1
нет необходимости	2	1
монгольской сказке	1	1
ее в	6	3
как один	1	1
знаем что	2	2
пр есть	1	1
тех случаях	3	1
же в	1	2
так часто	2	2
поставлен вопрос	1	2
можем предположить	1	4
более поздняя	1	1
материалы которые	1	1
бы она	1	2
также и	1	1
для этого	1	1
что такие	1	1
на тот	2	1
тут же	1	1
и вновь	1	2
это не	4	6
именно на	2	1
которые по	1	1
образом и	2	2
с другой	10	7
некоторое время	1	3
змей или	4	1
и др	2	2
а если	1	3
и как	2	3
на небе	5	1
там герой	1	2
неи иногда	1	1
но он	2	4
ехали ехали	1	1
далеко не	3	3
уже знаем	2	2
это значит	1	1
находятся под	1	1
было бы	2	3
того как	3	1
здесь и	2	2
и была	1	1
два брака	1	2
мужских домов	1	4
видели как	3	3
как бы	4	1
неимы рассмотрели	1	1
охраняется животными	1	1
похищения в	1	1
зв неи	1	1
в греческих	1	1
казалось бы	1	1
дело с	1	2
за тебя	1	1
прежде всего	4	3
о его	1	1
мотива в	2	2
это настолько	1	1
сказка отражает	2	1
на островах	3	2
точки зрения	1	2
должно было	1	2
этого мира	1	1
в описании	1	1
рассмотрим несколько	1	1
и новые	1	2
видно что	2	2
вопрос не	3	1
у нас	5	4
случай когда	2	1
к своему	3	1
но и	9	12
но есть	3	2
сказке мы	1	2
они всегда	1	1
в ее	1	1
а затем	1	3
над ним	1	1
до сих	4	5
и сильный	1	1
уносит с	1	1
оно имеет	1	1
не знает	1	1
только то	2	1
неи то	1	1
это может	1	1
жить в	1	3
по воздуху	3	1
ясно и	1	1
лесу у	1	1
мы не	6	1
производства материальной	1	1
чем в	1	1
одной из	1	1
сказках где	1	1
северной америке	2	1
мы можем	7	6
религиозных представлениях	1	1
поражает его	1	1
можно видеть	1	2
сказка не	2	2
уже выше	2	2
и уносит	1	1
три ночи	1	3
в тобольской	1	1
здесь мы	4	5
но эти	2	1
тобольской сказке	1	1
мы рассмотрим	3	2
это происходит	1	1
власть над	7	4
этой точки	1	1
только наиболее	1	1
в целом	1	3
провести точной	1	1
землю и	1	1
в доказательство	2	1
мотив запретного	1	4
что не	2	2
мотива с	1	1
и пр	1	11
не что	1	3
а не	2	6
видит перед	1	1
русской сказке	6	2
сквозь него	1	1
живут в	1	1
с этой	2	1
этот вопрос	1	2
с одной	7	2
все что	4	3
в этом	12	17
большого дома	1	3
еще яснее	2	1
несколько лет	1	3
из земли	2	4
время как	3	2
превращается в	7	3
подобного рода	1	1
большой дом	1	7
все те	1	1
аф в	2	1
с царством	1	1
белуджской сказке	1	2
об этом	1	1
перед нею	1	1
точно так	2	2
быть и	1	3
есть сказки	1	1
в образе	10	1
по другим	1	1
других случаях	1	1
одним из	1	4
когда ты	1	1
что мы	2	1
и ее	3	3
сказке не	1	1
и страшное	1	1
или даже	1	1
еще несколько	1	1
брачная жизнь	1	1
у индейцев	4	1
и некоторые	2	2
в иной	1	1
попадает в	3	11
также что	1	1
здесь у	1	1
отражает более	1	1
сел на	2	1
я могу	2	1
материальной жизни	1	1
связь и	1	2
лесу и	1	1
герой отправляется	1	1
одна из	2	2
встречаются и	1	1
же как	3	2
на свет	1	1
был очень	1	1
и один	1	2
это делается	1	2
из этих	4	3
не создает	1	1
очень много	1	2
можно предположить	1	1
в первую	1	1
успех в	1	1
этого слова	1	1
все это	1	1
слились в	1	1
позднюю форму	1	1
этого предмета	1	1
сказке но	1	2
в качестве	3	2
сказках герой	1	1
в один	1	1
и есть	1	2
с умершим	1	1
их в	3	3
и данный	1	1
находится в	1	4
смерти все	1	1
см здесь	1	1
обращается к	2	1
есть частный	1	1
сказке см	1	1
на своем	4	1
объясняется что	4	1
он и	2	3
с душой	1	1
возразить что	1	2
если я	1	3
отсюда же	2	1
молодых людей	1	2
большую роль	1	1
хотя и	1	2
с ее	1	1
и должна	1	1
тела и	2	1
они не	3	4
например в	7	2
кто в	1	1
где он	2	1
волосами и	1	1
из чрева	1	1
то же	5	6
то не	1	2
приходит в	2	3
при помощи	3	3
героя в	2	1
другими словами	3	1
хрустальной горы	1	1
связана с	3	3
часто он	1	1
быть рассмотрена	1	1
не будет	5	1
которое и	1	1
которые не	1	1
обычно в	1	1
что и	4	9
равно как	1	3
вот почему	3	2
этим же	1	2
где мы	1	1
здесь герой	1	3
русская сказка	3	1
характерно что	1	1
это так	1	1
начиная с	1	1
случай мы	2	2
в свете	1	5
думают что	1	1
превратились в	1	1
страх перед	1	1
с собой	2	2
что же	2	1
уже только	2	2
ином мире	7	4
царевна в	1	2
указывалось выше	1	1
с охотой	1	1
белуджские сказки	1	2
она живет	1	1
чтобы быть	1	1
живет на	2	1
мы видим	5	8
что сказка	3	5
во дворец	1	2
он так	1	1
случае в	1	2
кости и	1	1
образом в	1	2
в сказках	3	9
вопрос о	3	2
также отражен	1	1
ее себе	1	1
не всегда	4	4
к нему	1	5
можно сказать	2	2
frobenius б	2	1
сказкой не	2	2
относящихся сюда	1	1
ничего не	2	6
неи эти	1	1
не стал	1	1
ее на	2	1
можно привести	1	1
что он	9	9
здесь кроется	2	1
установить что	2	1
в религиозных	1	1
данном случае	3	3
и тот	1	1
я привожу	1	1
над его	1	1
том числе	1	1
если он	3	2
что они	2	8
весь комплекс	2	1
на эту	1	1
к этой	1	1
очень сложное	1	1
в нем	8	9
есть просто	1	1
в других	4	4
эти представления	5	1
ему нужны	1	1
или иначе	1	1
заметить что	1	1
связанное с	1	2
в книге	4	1
он съел	1	1
один из	3	5
меняется и	1	1
неи но	2	1
и поэтому	1	1
с солнцем	3	1
в союзе	1	1
ясно что	1	1
так просто	1	1
что дворец	1	1
должны были	2	3
уже не	7	7
зп неи	1	4
быть поставлен	1	3
в силу	1	2
к себе	2	1
он встречает	1	1
этим объясняется	3	3
в обрядах	1	3
этим в	2	1
он в	1	1
на нем	1	1
между прочим	1	3
сказке читаем	1	1
все так	1	1
этих трех	1	1
представление о	9	3
в обряде	1	5
было так	1	1
этот случай	6	8
видели выше	1	3
отдал ему	1	1
и здесь	1	7
герой встречает	2	2
оградой в	1	1
как нечто	1	1
коня и	3	1
или в	3	11
есть одно	1	1
и по	4	1
но в	7	10
это мы	2	1
своем пути	2	1
человека в	2	1
других сказках	1	1
не имеет	2	2
яги и	1	4
своего рода	2	1
пришел к	1	1
сих пор	4	5
и сам	2	1
связанных с	1	2
тем не	1	5
этой связи	1	1
ее с	1	1
это далеко	2	1
а именно	9	4
мы легко	1	1
что там	2	2
при этом	3	2
того что	2	5
и там	6	4
том что	10	8
его он	1	2
но уже	1	1
у нее	1	2
такая же	1	1
у него	7	3
в злого	1	1
в ней	5	2
видели что	3	4
аф здесь	1	2
в другом	1	2
что иное	2	3
только через	3	1
она и	1	1
в этих	2	11
к змею	3	1
несколько иной	1	1
тех которые	2	1
герой приходит	1	2
и также	1	1
причем здесь	1	1
волшебный мертвец	1	1
становится и	2	1
в котором	1	2
долгое время	1	1
нам уже	1	2
ни одной	2	1
что его	1	1
смерть как	1	1
где жил	1	1
говорилось выше	2	2
с урожаем	2	1
животного и	1	1
бусы и	1	1
он имеет	4	1
он весь	1	1
ту же	2	2
к ней	1	4
вступает в	1	3
такую большую	1	1
там в	3	1
часто в	1	1
ее искать	1	1
над природой	1	1
свои волосы	1	1
в монгольской	1	1
дом с	1	2
но все	2	2
а также	4	2
только те	1	1
все три	1	1
можно было	2	1
что это	2	1
и это	8	2
в этот	1	2
посвящения и	1	6
охотой как	1	1
меня в	3	1
же не	2	2
только одна	3	1
и другие	3	4
и герой	1	2
т д.<неи	2	1
от них	1	3
каким-то образом	2	1
не с	1	2
в связи	1	3
соответствии с	1	1
отсюда и	1	1
приходит к	3	1
с ягой	1	1
со всех	1	1
съел и	1	1
почти всегда	3	1
