2gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram
значит признать	1	1
то и	2	1
материал и	1	1
которые он	1	2
всяком случае	1	6
бы что	1	2
эта проблема	2	5
к вопросу	1	2
мысль ребенка	4	3
мысли взрослого	1	1
этого мы	1	1
к этому	3	4
языком и	1	1
дальнейшее развитие	1	1
доказательство того	1	1
но для	1	2
речи однако	1	1
ход развития	1	2
как в	5	4
положение что	1	2
во всяком	2	7
нас проблемы	1	1
и не	12	7
что у	2	3
мы уже	1	6
но вместе	1	1
применении к	1	1
она представляет	1	1
характерным для	1	1
лежит в	2	3
иное чем	1	1
таким образом	19	14
тем более	4	3
в связь	1	1
и речью	1	6
больше того	2	3
детской мысли	12	7
ребенка от	2	2
показывают что	1	1
связанные с	6	1
внутренней речи	7	5
тогда когда	5	5
имеет свою	3	2
ребенка и	4	4
что потребность	1	2
одно и	1	1
тем что	5	2
уже в	1	5
в системе	4	1
речь и	4	5
и после	1	1
в жизни	2	1
природе и	1	1
это и	3	1
такое же	2	1
и мышления	1	3
к действительности	1	8
по самому	1	1
не только	16	15
по аналогии	1	1
на другой	1	1
он не	8	7
природе как	1	1
говорит он	2	12
письменную речь	2	1
для его	2	1
что даже	1	1
могут иметь	1	1
смысле этого	1	3
ребенка представляется	1	1
ребенка в	5	10
в самых	4	1
все эти	4	3
еще на	1	1
самим же	1	1
развитии и	2	1
в данном	1	3
что всякое	1	1
факта что	2	1
ребенка это	1	3
как уже	3	2
в пределах	4	1
в истории	2	6
рядом с	1	1
тем мы	1	1
и потому	2	1
и переход	1	1
стороны ребенка	1	1
тогда это	1	1
два момента	2	1
с самого	5	1
в их	3	2
и ошибок	2	5
аналогии с	1	1
мы находим	1	6
относится и	1	1
можем установить	1	1
нам о	1	1
это обстоятельство	1	2
того в	1	1
речь не	3	2
из области	2	1
в себе	1	2
нашему мнению	1	1
более сложной	2	1
на примере	3	1
собой процесс	1	1
и он	1	1
являются тремя	1	1
мы постараемся	2	1
как на	3	1
мышление но	1	1
как известно	4	6
развитие ребенка	3	2
оно является	3	1
по различным	1	2
с их	4	2
к тому	6	7
поставить в	1	1
на основе	2	7
таким же	3	3
непременно предполагает	1	1
формы в	1	1
ряд особенностей	2	1
исследования и	2	1
как показывают	2	2
перед нами	1	2
общий принцип	1	2
одной стороны	3	7
развития детской	1	2
за шагом	1	1
на всю	2	1
фрейда и	1	1
говорили выше	1	2
своем развитии	5	2
раньше чем	3	2
в плоскости	2	1
интересующей нас	3	4
из них	2	3
мысли в	4	1
и для	1	2
с другом	7	2
деле если	1	1
первый план	1	1
что только	2	1
самое что	2	2
в области	12	1
до конца	3	1
ребенка уже	1	1
отличается от	1	1
усвоения языка	1	1
сущности и	1	1
из виду	2	2
процесс обучения	2	1
его теории	1	1
у ребенка	9	15
обстоятельство что	2	1
ступени развития	2	1
по себе	7	7
и внешних	1	1
не потому	1	2
и является	3	1
нами как	1	1
переходит к	1	1
концепции в	1	1
ни одного	2	1
привести к	1	1
на первом	1	1
он сам	1	3
с ним	5	3
сознания в	3	1
целым рядом	1	1
целый ряд	1	2
к его	3	2
же самое	4	2
самый процесс	2	2
но на	1	3
что составляет	1	1
образом мы	1	1
ребенок усваивает	3	2
на все	5	2
имеем в	1	1
к мысли	4	1
следовательно в	1	1
влияет на	5	1
он принадлежит	1	1
а в	3	4
тому что	5	1
существенным для	1	1
речи чем	1	1
вещами ибо	1	1
и более	3	2
представляет собой	7	2
мы вправе	1	1
теория отвечает	1	1
вопросу который	2	1
помощью этого	1	1
совершенно новой	1	1
следующем виде	1	2
вербальной мысли	1	1
он представляет	1	2
своей природе	3	1
или хотя	1	1
что речь	1	2
и отношение	2	1
как развивается	1	1
речи таким	1	1
ребенка как	2	3
развитии речи	1	11
но речь	1	1
в своем	5	9
неизбежно вытекает	1	1
совершенно иной	2	1
стороны и	2	2
одного из	1	1
ребенка мы	1	1
в нашем	1	1
но с	2	2
пиаже но	1	1
и на	6	1
имеет здесь	1	1
в ходе	12	1
не имеют	2	1
которые в	1	1
от друга	4	2
развитие этой	2	1
к другу	1	1
свет на	1	1
его мышления	1	1
от него	1	1
имеют ничего	1	1
с которыми	2	1
с несомненностью	2	2
не являются	1	1
же следует	1	1
теории пиаже	3	8
не обнаруживают	1	2
речи с	2	5
вообще не	4	1
совершается путем	1	1
в психологии	1	1
для того	14	10
своим происхождением	1	1
и мышление	3	1
как и	8	6
детского мышления	4	23
для пиаже	1	6
тому как	4	2
должен был	1	1
потому что	21	7
числе и	1	3
принципиально иное	1	1
но которые	1	1
функции не	1	1
что для	2	3
что с	5	5
вывод что	2	1
ребенка из	2	1
в самом	4	11
ожидать что	2	1
это последнее	1	1
и другой	1	2
в опыте	1	1
речи или	1	2
смысле что	1	1
процесс образования	1	1
и то	4	1
по отношению	12	6
никогда не	5	8
этом отношении	5	3
почти исключительно	1	1
развитии в	3	1
понимание самого	1	1
умственного развития	6	1
и в	16	15
которая как	2	1
все время	1	3
отношении между	1	1
связаны с	1	1
так же	15	4
и самый	1	2
которые имеют	1	1
без всякого	1	2
факт с	1	1
так что	4	1
благодаря тому	1	1
этом последнем	1	1
центральное место	1	1
пиаже мы	1	5
сущности это	2	1
так как	16	4
должна явиться	1	1
между и	1	1
и только	1	3
значение в	3	3
которому мы	1	1
но не	10	3
одновременно с	1	1
он делает	2	1
внешних условий	1	1
внутренней природе	1	1
такой же	4	1
формы мышления	1	2
не в	6	8
позднего развития	1	1
речи то	2	1
развития ребенка	11	3
для нас	1	4
точек зрения	4	1
говоря о	1	1
для всех	1	4
чем это	1	3
развития его	2	1
сводится к	1	1
в ином	1	2
зрения и	1	1
на этом	3	1
мы должны	8	6
не могут	4	2
как показывает	4	1
и во	1	1
поскольку это	1	1
в понятиях	1	1
по существу	3	5
из величайших	1	1
оба эти	4	2
формы мысли	1	1
же по	2	1
чем сомнительным	1	1
известно о	1	2
с логической	1	3
думать что	1	1
как она	3	1
третий момент	1	1
психологического исследования	1	2
зрения психологической	1	1
как это	8	6
нами в	2	1
время является	1	1
в пользу	1	4
для ребенка	3	9
это вопрос	1	1
речь в	3	3
с этим	3	3
лишь в	1	3
из себя	1	1
более чем	1	1
языка и	6	3
показали что	7	2
и с	3	4
окружающей ребенка	1	1
имеет еще	1	1
предположить что	2	1
больше чем	3	2
но это	3	1
самого процесса	3	1
бы привести	1	1
исходя из	1	1
потребность в	4	4
смысле слова	1	5
процесс развития	2	3
в природе	1	1
установленный клапаредом	1	1
все остальные	1	1
под влиянием	1	1
и возможность	1	1
приобретает в	1	1
друг другу	2	1
когда он	2	3
полагает что	1	5
и наблюдения	1	3
ее в	3	2
эти теории	2	1
в социализации	1	1
вообще в	1	2
плана в	1	1
мысли которая	2	1
ребенка но	4	1
мышления как	1	5
речью не	1	2
для этого	1	3
и т.д	4	12
ребенок или	1	1
в понимании	1	1
в заключение	1	3
это не	4	5
опирается на	4	1
также и	1	2
этот момент	1	1
настоящей книге	1	1
образом и	1	1
с другой	4	6
и намеренно	2	1
той которую	1	1
и как	3	2
здесь в	1	1
мысли к	3	1
сущности говоря	4	1
для выяснения	1	1
принадлежит к	2	2
это объяснение	1	1
оказывается в	1	1
сознательно и	3	1
которую мы	2	2
дело не	1	1
должно быть	8	2
развития развитие	2	1
функции и	3	1
было бы	10	10
того как	5	4
в чем	3	1
здесь и	1	3
как бы	5	7
в процессе	13	11
о наличии	1	2
более или	1	2
увидеть что	1	1
эта речь	1	1
и развития	12	2
пиаже говорит	1	1
только к	2	1
ребенка значительно	1	1
этого процесса	2	1
в первой	2	2
нам остается	1	1
к развитию	1	3
пиаже на	2	1
очевидно что	2	3
казалось бы	4	8
прежде всего	3	4
указывает на	2	2
к совершенно	2	1
точки зрения	18	26
выводу что	1	1
а с	2	4
в теории	4	6
что именно	1	3
ничего кроме	1	1
много раз	1	2
ни одному	1	1
в чрезвычайно	1	1
вместо того	3	1
на втором	1	2
предмета и	2	1
у нас	2	1
но и	6	10
наших опытах	1	1
подражания и	1	1
шаг за	1	1
же что	1	1
ступень в	3	3
включает в	3	1
именно в	4	2
развития как	1	1
над крайностями	1	1
эта функция	1	2
ребенка есть	1	1
он что	1	1
в ее	1	1
только то	1	1
до сих	3	1
не знает	5	1
речи ребенок	3	1
в зависимости	2	6
этот в	1	1
иметь случай	1	2
из исследований	1	1
хотели бы	1	1
мы не	3	10
стоит только	2	1
том чтобы	1	4
чем в	3	2
высшие формы	1	1
возникают из	1	1
одной из	3	3
развития они	1	1
что наконец	1	2
ребенка с	3	4
совершенно так	1	1
мысль что	4	6
слов которые	1	1
можно видеть	1	1
во всем	2	2
мы можем	6	10
всей своей	1	1
при исследовании	1	1
много общего	1	1
только для	2	3
психологического развития	2	2
от его	1	4
можем заключить	1	1
здесь мы	1	1
в функциональном	1	2
в деятельности	5	1
развития и	11	3
в результате	4	3
на самом	1	3
именно потому	2	1
речи так	3	2
является для	2	4
только его	1	2
когда ребенок	3	2
и наконец	1	1
зависит от	4	1
этой точки	4	1
не способны	1	1
его собственную	1	1
отдельных функций	3	1
в целом	4	10
мысли которые	2	1
что не	1	1
что эти	2	1
пиаже сам	1	4
а не	10	3
того факта	2	1
переход от	7	4
этот вопрос	6	5
собой не	1	1
с этой	4	2
говорить о	3	2
которые дают	1	1
способен к	1	1
в этом	25	19
мы попытались	1	1
процессов развития	4	1
в учении	1	6
с одной	3	7
если мы	7	6
социальных форм	1	1
ребенок мыслит	1	1
применять их	1	1
об этом	1	3
как происходит	1	1
эта деятельность	2	1
нам известно	2	4
или действие	1	1
каким образом	1	2
этого вопроса	3	1
нет никаких	1	2
и делает	1	1
что мы	4	9
и ее	1	3
ребенок обнаруживает	3	1
говорит что	5	5
пиаже указывает	1	1
или даже	1	1
том как	2	1
он говорит	1	3
в совершенно	2	4
точка зрения	8	3
эгоцентризма который	1	2
важные с	1	1
вопросы о	1	1
будем иметь	1	2
отдает себе	2	2
развития не	1	1
для себя	1	3
существует все	1	1
но по	1	1
и из	2	2
чем на	1	1
этот путь	2	1
в тех	1	1
развитие и	3	1
культурного развития	1	1
же как	7	2
нами выше	1	1
говоря она	1	1
как всякая	2	1
в общем	1	3
совершенно в	2	2
не сознавая	1	1
отношения и	2	1
значение для	2	4
этого слова	1	3
все это	2	4
между развитием	6	1
нами гипотезы	1	1
что ребенок	11	8
состоит в	6	3
как например	1	2
филогенетического развития	1	1
в качестве	4	4
и есть	7	2
как именно	1	1
в сознании	1	1
почему пиаже	1	1
высшей степени	2	7
не отдает	2	2
самом деле	3	6
в контекст	1	1
находится в	2	2
их в	2	4
мы будем	2	3
по своей	3	6
отношения в	1	1
могли бы	6	4
в целях	1	1
мы говорили	2	1
мысли и	5	1
к признанию	1	2
и образует	1	1
мыслится как	1	1
с ее	1	2
как видим	1	1
не способен	2	1
заключается в	5	8
развитии ребенка	3	4
и другое	4	2
что представляет	2	1
только на	2	1
пиаже нам	1	1
своего исследования	1	1
системы в	2	1
не удалось	1	1
они не	3	3
что оно	6	4
всей теории	1	1
языка т.е	1	1
где он	1	1
он заключается	1	1
представление является	1	1
психологию в	1	1
то же	8	5
потребности если	1	1
же звуки	1	1
приходит в	1	1
этот факт	1	1
при помощи	1	4
деятельность ребенка	1	2
современной психологии	2	2
это было	1	1
не повторяет	2	1
пиаже как	5	5
в другую	1	1
чем мы	1	1
его на	2	1
мы могли	7	4
является не	2	1
связана с	1	4
бы сказать	2	1
которые не	2	2
этом смысле	1	2
по пиаже	3	1
его собственного	1	1
что нам	2	4
речевой деятельности	1	1
вот почему	3	3
не дает	2	2
это же	1	3
на другие	1	1
в речи	1	1
начиная с	1	1
в свете	4	1
все основные	3	1
во времени	1	1
ребенок в	5	4
далее в	1	1
который по	1	1
как два	2	1
обе эти	5	1
в опытах	1	2
или не	2	1
не станем	2	2
что мышление	2	3
что же	1	2
в себя	3	2
только что	5	3
более того	1	1
но этот	2	1
развития которые	1	1
в такой	5	2
всем протяжении	2	2
и во-вторых	1	1
и их	4	5
столь же	2	2
мы видим	4	4
как осуществляется	11	1
он так	1	1
поэтому что	1	4
которой не	1	1
в эгоцентризме	2	1
но мы	5	3
вопрос о	12	5
них потребность	1	1
в которой	5	4
к нему	3	1
обнаруживают ни	1	1
развития мышления	1	3
этой операции	2	1
можно сказать	5	2
этому вопросу	1	1
вопрос об	3	2
он устанавливает	1	1
ничего не	5	3
думаем что	1	2
же самые	2	1
точку зрения	1	6
которой он	1	1
что он	25	12
установить что	2	1
и тот	3	1
речевого развития	3	3
когда же	1	1
том числе	1	3
гораздо более	1	1
что они	5	3
из двух	1	3
в эксперименте	1	2
плоскости в	1	2
этим самым	1	1
на эту	1	2
к этой	3	3
в отдельных	1	2
в нем	7	1
и одинаковым	1	1
по сравнению	5	5
они сами	1	1
не возникает	1	2
в других	1	2
во всех	2	2
психологии ребенка	1	1
с совершенно	1	1
является более	1	1
не говорит	2	1
он был	1	1
по поводу	2	4
еще один	1	2
что и	3	2
один из	1	1
смысле с	1	1
и поэтому	2	1
сделать это	2	1
экспериментального исследования	3	1
о природе	1	1
должны были	2	3
с точки	9	18
истории развития	1	3
всякое обобщение	1	1
мы сталкиваемся	1	1
но так	1	1
в силу	10	2
к другим	1	1
сделать то	1	1
своем течении	1	1
он в	3	3
речи не	4	2
речи он	2	1
должно стать	1	1
обладал бы	1	1
к этим	1	1
этом процессе	1	1
развитие детского	2	1
очевидна и	1	1
том же	1	2
представление о	1	5
в сущности	13	9
образования навыков	1	1
постараемся показать	1	1
хотя бы	5	4
и обладает	1	1
или иной	1	2
этой последней	2	1
с ней	1	2
своей психологической	2	3
проблемы как	1	1
более и	1	1
и здесь	2	1
какой степени	1	1
стороны в	1	1
показать что	3	5
детской логики	2	2
при установлении	1	1
форм мышления	1	1
вопрос который	1	1
самого начала	5	1
для правильной	1	1
и по	4	3
путь развития	4	2
учение о	2	1
теория пиаже	1	1
высшего типа	1	1
но в	6	6
заключается самый	1	1
приводит нас	2	2
не имеет	4	4
говорит пиаже	1	5
отрицательный ответ	2	2
как по	1	2
он упал	2	1
в отличие	2	3
эта точка	2	1
новом виде	1	1
сих пор	3	1
логики и	1	1
все что	2	5
между ними	1	1
речь или	1	1
психологической функции	1	3
и составляет	4	2
ребенком с	1	1
удалось установить	1	1
которого он	1	1
от детей	1	1
при этом	4	3
только из	1	1
отношение между	4	6
необходимы для	2	1
ребенка о	1	3
и там	1	1
о которых	1	3
того что	16	17
том что	15	27
но что	3	2
у него	6	2
в ней	2	1
связи между	1	1
процесса развития	2	2
подняться над	2	1
в другом	6	2
речь ребенка	3	8
состоящее в	2	1
случае мы	1	1
именно это	2	1
к постепенному	1	1
в этих	3	2
теперь в	1	2
и сильной	1	1
все основания	1	1
в свое	2	1
отношения между	3	3
этом пункте	1	2
с научной	1	1
привели к	1	1
этого возраста	4	1
является сколько-нибудь	1	2
сама по	4	2
что осознание	5	1
тому чтобы	4	2
не представляет	1	2
в котором	2	2
долгое время	1	1
представление об	1	1
собственном смысле	1	3
пиаже которая	1	1
что его	1	4
мы думаем	1	2
которое ребенок	1	1
для него	5	3
в момент	2	1
то его	1	1
сам по	1	1
пиаже и	2	7
т.д и	2	2
того же	7	3
только по	1	1
естественно что	2	1
мышления ребенка	2	3
теории и	2	1
ту же	2	2
зрения на	1	1
к ней	1	2
пути развития	3	1
же это	1	2
от интеллекта	1	1
занимает центральное	1	1
нисколько не	1	2
все фактические	1	1
входит в	1	1
видеть из	1	2
развития на	1	2
как часть	1	1
оно не	1	1
но все	2	2
мы увидим	1	2
что это	1	6
можно было	5	5
со всей	1	4
ту мысль	2	5
и это	1	3
и тем	3	2
свое время	2	1
она существует	1	1
речи но	2	3
он полагает	1	1
почему в	2	1
в тот	2	1
что мысль	3	1
еще более	5	1
если ребенок	1	2
друг к	1	1
этот вывод	1	2
в связи	1	6
с которым	1	1
приходит к	3	1
это осознание	2	1
ничего общего	3	1
в настоящей	1	1
