3gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_3gram
по отношению к	5	12
с другой стороны	1	2
таким образом в	2	2
для новой психологии	1	1
при письменной речи	1	2
мы находим в	2	1
поэтому мы и	1	1
есть не что	1	1
друг другу не	1	1
связанное с ним	1	1
детского мышления и	2	1
вместо того чтобы	1	3
бы сказать что	2	1
друг к другу	1	1
помощью этого метода	1	1
детского мышления как	1	1
по аналогии с	1	1
речь отличается от	1	1
в известном смысле	2	7
так как хотя	1	1
и той же	2	1
ребенка в года	1	1
такой же мере	3	3
мере развития ребенка	2	1
том что в	2	2
тогда когда это	1	1
момент когда ребенок	1	1
того в меру	1	1
плана в план	1	1
по своей природе	4	1
все известные нам	1	1
и ничего не	1	1
подобно тому как	1	4
стадии в развитии	1	1
все эти три	2	2
точки зрения психологической	1	1
меру того как	1	1
в дошкольном возрасте	1	2
из того что	2	4
взрослого таким образом	1	1
нам факты из	1	1
то что с	1	1
что эта фраза	1	1
во всяком случае	1	1
всех высших психических	1	2
речи так же	1	1
письменной речи в	1	3
не имеет места	1	1
ребенка с помощью	1	1
друг с другом	2	7
с которым мы	1	1
в высшей степени	1	2
и то что	3	2
в которой он	1	1
психологического развития в	1	1
в том числе	1	1
к самой себе	1	1
друг от друга	2	4
потому что в	1	2
означает в сущности	1	2
факты из области	1	1
стороны речи и	2	2
имеет дело с	1	1
включает в себя	1	2
к тому что	6	1
ходе развития ребенка	1	1
одной и той	2	1
так как она	3	2
но мы не	1	1
точки зрения является	1	1
и не может	1	2
по сравнению с	7	5
и ко всем	2	1
не что иное	1	1
что оно имеет	2	1
мы не станем	1	2
тот момент когда	1	2
в новой психологии	2	1
мы должны были	1	1
но вместе с	1	1
сам по себе	1	1
самом деле если	1	1
для другого в	1	1
что представляет собой	1	2
на всем протяжении	4	2
благодаря тому что	2	1
из того положения	1	1
именно в этом	2	2
оба эти процесса	1	1
речи по сравнению	1	1
так и в	1	1
в такой же	3	3
с одной стороны	5	3
в этом отношении	3	5
сказывается прежде всего	1	1
тем что ребенок	2	1
как мы видели	3	2
дорогу к объяснению	1	1
что с помощью	1	1
ничего иного кроме	1	1
приводит нас к	2	2
в той мере	2	3
есть ключ к	1	1
речи так как	1	1
есть в сущности	1	1
на вопрос о	1	3
как мы показали	2	1
на пороге школьного	4	4
этих феноменов и	1	1
речь речь для	1	1
и во всяком	1	1
житейских понятий и	1	2
в направлении к	2	1
смысле можно сказать	2	1
в ходе развития	7	2
к мысли взрослого	1	1
в этом и	2	1
того чтобы осветить	1	1
своей психологической природе	2	2
в функциональном отношении	1	1
в лучшем случае	2	3
по самой своей	1	2
только в том	1	1
в этот период	2	2
то время как	2	4
по мере развития	4	1
и что в	1	1
одно и то	3	1
это значит что	1	4
речи можно сказать	2	1
могут быть названы	1	1
с этой точки	4	4
месте должно быть	1	2
не может быть	4	3
известном смысле можно	2	1
той же мере	2	2
всего сказанного выше	1	1
состоит в том	3	3
и способу функционирования	1	1
в этой области	1	1
так точно как	1	1
возможность не только	1	1
же самое что	2	2
что оба эти	1	1
не только для	1	1
не до конца	2	2
не могут быть	1	1
можно было бы	1	3
ступени в развитии	1	2
как это мы	1	1
вместе с тем	4	2
и относящиеся к	1	1
того чтобы изучить	1	1
в этом случае	14	3
своему строению и	1	1
мысль что в	1	1
того положения что	1	2
ребенка к его	1	1
в первую очередь	1	1
точки зрения развиваемой	1	1
чем перейти к	2	1
в школьном возрасте	1	18
целиком и полностью	1	2
то и другое	3	2
пороге школьного возраста	4	4
первом месте должно	1	1
исключает всякую возможность	1	1
же мере как	2	2
как мы увидим	1	1
того факта что	1	2
эти сложные отношения	1	1
которое как мы	1	1
чем в устной	1	1
смысловой стороны речи	7	1
и их развития	2	1
ребенок раньше овладевает	1	1
которым мы сталкиваемся	1	1
слов и их	2	1
в то время	2	4
понятия не заканчивается	1	1
речи как на	1	1
к выводу что	2	1
как мы в	1	1
представление о том	2	1
совершенно иначе чем	1	1
после всего сказанного	1	1
в развитии ребенка	1	1
сказать что в	1	1
одной стороны и	3	1
то что является	1	1
не заканчивается а	1	2
своей природе и	1	1
связаны между собой	3	3
тем не менее	3	1
понятий и их	1	1
в том же	1	1
при переходе от	3	1
в этом заключается	1	1
в равной мере	1	1
только начинается в	1	1
исследование показывает что	1	3
смысле этого слова	3	1
том что он	2	2
было бы неверно	1	1
школьного возраста и	1	1
этого вопроса не	1	1
в той же	2	2
а только начинается	1	2
тех и других	1	1
и вопрос о	1	1
от внешней по	1	1
можно сказать что	3	5
поэтому что не	1	1
функций и в	1	1
что эта речь	4	1
таким образом ребенок	1	1
заканчивается а только	1	2
внутреннее строение и	1	1
внутренней речи является	1	1
развиваемой нами гипотезы	3	1
сказать что оно	1	1
изменяется и отношение	1	1
потому что он	2	5
в заключение на	1	1
до сих пор	3	3
прежде чем перейти	2	1
шаг за шагом	1	1
мы уже говорили	1	1
этот вопрос так	1	1
она представляет собой	4	1
той мере в	2	3
в сущности говоря	2	4
что он не	1	2
он еще не	1	1
в письменной речи	1	5
в меру того	3	2
речи исследование показывает	1	1
развивается у ребенка	1	1
же самое время	1	1
одним из основных	1	1
то же самое	5	4
должно быть поставлено	1	2
и таким образом	1	1
не можем не	2	1
если бы обе	1	1
с письменной речью	1	1
развития в школьном	1	2
того что мы	1	2
речи в какой	1	1
и тем самым	4	1
и состоит в	1	1
но мы должны	2	1
