3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_3gram
и т д.<неи	2	2
в царство солнца.<неи	1	1
и в сказке	3	1
в других местах	1	1
чтобы попасть в	1	1
штернберг говорит так	1	1
но то что	1	1
субстанциям употребляемым шаманом	1	1
на съедение в	1	1
может быть рассмотрен	1	2
играют большую роль	1	1
т е у	4	1
же как и	1	2
сторожевая роль змея	1	1
человек может иметь	1	1
и не могло	1	1
он погибнет от	1	1
чем речь будет	1	1
в том что	5	2
и из него	1	1
в то время	3	1
по воздуху и	1	1
спасается от преследований	1	1
в книге мертвых	2	2
и в обрядах	1	3
в изобразительном искусстве	1	1
но это не	1	2
материалы показывают что	2	2
связь змея с	1	1
сказке герой бросает	1	1
живет в воде	1	1
у народов достигших	1	1
земли до неба	1	1
ином мире и	1	1
одной стороны и	1	1
эти материалы показывают	2	1
знает что он	1	1
в своей работе	1	1
народов о том	1	1
в иное царство	5	4
вспомним что и	1	1
уже знаем что	2	1
тем не менее	1	4
в русской сказке	6	3
нам необходимо установить	1	1
но вместе с	1	3
мере того как	1	1
есть какая-то связь	1	1
все того же	1	1
в землю т	1	1
встречаются не только	1	1
кристаллов кварца с	1	1
не было ни	1	1
как представление о	1	1
этот случай показывает	1	1
на этой стадии	1	3
над волей животного	1	1
так же как	1	3
герой до боя	1	1
этого мотива с	1	1
по отношению к	2	2
с другой стороны	8	8
таким образом в	1	1
он представляет собой	1	1
нет необходимости приводить	1	1
героем и змеем	1	1
случай интересен тем	1	1
в свою противоположность	1	2
еще ничего не	1	1
для нас же	1	1
водяная природа змея	3	1
в подземный мир	1	1
в современной сказке	1	1
сказывается и в	1	1
здесь можно наблюдать	1	1
между героем и	1	1
в сказке о	3	1
за тридевять земель	3	3
к большой каменистой	1	1
его душу надо	1	1
выше таким образом	1	1
он состоит из	1	1
египтяне представляли себе	1	1
все эти материалы	2	3
этот случай интересен	2	1
же представление имеется	1	1
но как только	1	1
до неба и	1	1
землю т е	1	1
в данном случае	3	2
они были на	1	1
в этих случаях	1	6
но все же	2	4
на океанийских островах	1	2
может быть истолкован	1	1
у народа знающего	1	1
после этого мы	1	1
что этот мотив	1	2
что у него	1	1
в царство мертвых	4	1
и действительно можно	1	1
но так как	3	2
можно сказать что	1	1
с одной стороны	7	7
frobenius неи этот	1	1
а потом и	1	1
том числе и	1	1
к самым важным	1	1
boas неи в	1	1
с переходом на	1	1
случай когда змей	1	1
и русская сказка	1	1
т е в	2	3
в книге о	1	1
как мы видели	2	1
в него и	1	1
точно так же	2	1
frobenius б неи	1	5
змея а именно	1	1
в ином мире	6	2
у сибирских народов	1	1
так как в	1	2
далеко за горизонтом	1	1
что представление о	1	2
мы рассмотрим сперва	1	1
можно прийти к	1	2
представление о птице	1	1
русская сказка знает	1	2
на другую сторону	1	1
приведенных случаях мы	1	1
встрече с ягой	1	1
таким образом мы	1	2
мы уже видели	3	1
что оно означает	1	1
потому что он	2	2
в сказках где	1	1
на него и	1	3
в приведенных случаях	1	1
заключению что оно	1	1
животных представляющих душу	1	1
в индии в	1	2
с тем что	1	1
на задний план	1	1
до сих пор	4	2
а иногда и	1	1
связь кристаллов кварца	1	1
в свое царство	1	1
на том что	1	2
надо несколько остановиться	1	1
в египте и	1	1
к заключению что	3	3
и действительно миф	1	1
неи в этом	2	3
такой же обычай	1	1
поднялась по воздуху	1	1
мы видели и	1	3
так сильно что	1	1
большой каменистой горе	1	1
действительно миф о	1	1
мы уже говорили	1	1
царство мертвых это	1	1
из лука пущенная	1	1
о чем речь	1	1
никто не видел	1	1
после того как	2	3
и по всей	1	1
стрела из лука	1	1
их к большой	1	1
образа змея и	1	1
в ее пасть	1	1
выше мы видели	1	1
здесь еще не	1	1
но не всегда	1	1
некоторое время он	1	1
самых ранних известных	1	1
и мигом словно	1	1
ранних известных нам	1	1
тем что герой	1	1
это может быть	1	1
по морю и	1	1
в белуджской сказке	1	1
о змее в	1	3
с избушкой яги	1	1
это происходит потому	1	1
индии в китае	1	1
представлений о змее	1	1
мы перейдем к	1	1
же можно сказать	2	1
приходит к заключению	3	1
то время как	3	1
и в мифах	1	4
неи эти материалы	1	1
и змеем есть	1	1
он заметил что	1	1
мы не будем	2	2
мы видели также	1	1
по мере того	1	1
в долганском мифе	1	1
в пасть змея	1	3
что такие представления	1	1
явно идут от	1	1
подобно тому как	1	1
здесь как и	1	1
на следующий день	1	1
это значит что	1	2
это не в	1	1
воздуху и мигом	1	1
книге мертвых я	1	1
с этой точки	1	1
в тело посвящаемого	1	1
не может быть	3	3
мы уже знаем	2	1
в античной греции	2	1
в пермской сказке	1	1
представлений о пути	1	1
о пути умершего	1	1
в северной америке	2	1
мы знаем как	1	1
играет ту же	1	1
часто связан с	1	1
не может считаться	1	1
в подземное царство	1	1
воду потому что	1	2
о том как	3	2
и т д	8	18
к себе в	2	1
в некоторых случаях	2	2
в представлениях о	1	1
имеется широко распространенная	1	1
на том свете	4	1
дочь прекрасная царевна	1	1
неи этот случай	1	1
в античности в	1	1
эти примеры показывают	1	1
и тем самым	1	1
т д все	1	1
змея в одном	1	1
в иной мир	1	6
в сказке говорится	1	1
есть царство солнца	1	2
из синя моря	1	1
и вышли они	1	1
борьбы со змеем	1	1
в загробном мире	1	1
