2gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram
интеллекта ребенка	1	1
в состоянии	4	4
не тому	1	1
равно что	1	1
это общий	1	1
исследование не	2	1
до этого	1	1
при таком	1	1
еще и	1	3
от ребенка	2	3
раннего возраста	1	1
и от	2	2
как совершается	1	1
из того	5	11
совершается как	2	1
переходе от	5	1
в одном	2	3
и довольствуется	1	1
иное как	1	1
школьника к	3	1
дорогу к	1	1
той же	4	4
иначе говоря	3	1
от развития	2	5
может иметь	1	2
общее понятие	1	1
на пишущей	1	1
лежат в	2	1
формальная дисциплина	2	2
друг от	1	4
в начале	1	1
всех областях	1	1
друг с	5	7
когда соответствующие	1	1
с его	3	1
обучение и	4	10
ребенка более	1	2
этих двух	1	3
как только	2	1
какие звуки	1	1
в той	4	6
ребенок уже	1	3
и все	5	1
как обобщение	1	1
проб и	1	1
на этот	4	4
и заключается	1	1
мы только	1	1
отдельных видов	1	1
и о	1	1
его устной	1	1
школьник при	1	1
предметом исследования	1	1
развития если	3	1
как можно	1	1
что эта	2	3
в них	3	2
если даже	1	1
мы хотим	1	1
может стать	1	1
ряда соподчиненных	1	1
понятия не	4	3
из наших	1	1
быть неосознаны	1	1
старой психологии	1	1
если не	1	1
там где	7	1
ко всем	4	1
если взять	1	1
развития значений	4	1
стоять в	1	1
мысли от	3	2
в том	28	18
мы знаем	4	3
цветок чем	1	1
предпосылки в	1	1
происходит в	1	2
в школе	12	6
с развитием	6	2
идет от	2	2
возникает как	1	1
на всем	1	2
как они	2	3
надо сказать	1	1
если принять	3	1
от того	10	3
понятия с	2	3
понятие в	2	2
на вопрос	2	5
эти особенности	1	1
что понятия	2	1
за которым	1	1
как мы	10	10
логических операций	2	1
на поставленный	1	1
том какие	1	1
более частных	2	1
в сфере	12	5
и обратно	4	1
в отношении	10	9
эту мысль	1	2
закон который	1	1
путем ребенок	1	1
есть не	1	2
ребенка не	4	3
голове каждого	1	1
ответить на	1	4
в виде	1	1
две стороны	1	1
сам не	1	1
обратиться к	1	2
и неспонтанных	1	2
соподчиненных понятий	1	1
место на	1	1
освобождение от	2	1
понятиями и	3	1
закон повторения	1	1
осуществляется это	1	1
всякую возможность	2	1
тот же	1	5
и осуществляется	1	1
и новое	1	1
как он	1	6
и между	2	2
понятий нам	1	1
иного отношения	1	1
взаимная зависимость	2	1
этой новой	1	1
отдельные звуки	1	1
грамматических структур	1	1
в своих	3	2
обучения и	7	19
ребенка до	1	1
мышление ребенка	1	3
высших и	1	1
чувствительным к	1	1
их развития	5	5
связанными между	1	1
мысль ребенка	1	4
мысли взрослого	1	1
развития у	1	1
закон осознания	1	2
думается нам	1	1
неизмеримо более	1	1
детской мысли	11	12
ребенка от	3	2
пункт за	1	1
ребенка и	2	4
можем говорить	1	2
по самому	2	1
это и	3	3
по аналогии	1	1
на другой	1	1
те и	1	1
письменную речь	1	2
ребенка в	8	5
высшему типу	1	1
развитии и	3	2
в истории	1	2
что всякое	2	1
ребенка это	2	1
в специальном	1	1
и ошибок	1	2
из области	2	2
объяснения этого	1	1
и он	1	1
к противоречию	1	1
как на	3	3
более сложные	2	2
которые они	1	1
школьник не	1	2
с их	1	4
вне которой	2	1
на основе	4	2
понятиями в	4	2
ряд особенностей	1	2
из них	2	2
мере развития	1	1
возрасте и	2	2
системы понятий	3	4
с другом	5	7
мысли в	4	4
в области	6	12
язык в	1	1
системы научных	1	1
целиком и	2	2
у ребенка	13	9
одного и	4	3
мы рассмотрели	1	1
не менее	2	3
еще не	8	4
знает что	1	2
привести к	1	1
он сам	2	1
представляют собой	3	2
к его	2	3
же самое	6	4
но на	2	1
в конце	2	1
на все	1	5
речи чем	1	1
тех или	1	1
представляет собой	3	7
эти связи	2	2
он представляет	1	1
их место	1	1
совершенно иным	1	2
которыми он	2	1
где они	2	1
и на	5	6
эти исследования	1	1
в ходе	3	12
на высшей	2	1
к другу	4	1
возможно только	3	1
неспонтанных понятий	2	2
спонтанные и	1	3
понимает что	1	1
вообще не	6	4
для того	8	14
ступени в	2	2
означает в	1	3
тому как	1	4
по законам	1	1
возраста в	2	1
в самом	8	4
ожидать что	1	2
в то	6	5
никогда не	8	5
собой ничего	1	1
так же	15	15
этого понятия	3	1
к данным	1	1
устной речью	2	1
без всякого	1	1
это сказывается	1	1
так что	6	4
он делает	2	2
высшей ступени	2	2
не в	4	6
нашу мысль	1	1
описанные пиаже	1	1
не через	1	1
сами собой	1	1
большей мере	1	1
есть в	3	1
и во	1	1
своего собственного	2	2
же по	1	2
вопрос что	1	1
и пиаже	1	2
с логической	1	1
сказанного выше	1	2
как это	3	8
для ребенка	6	3
нами в	2	2
отношении к	3	1
речь в	2	3
что оба	1	2
скажем что	1	1
могут существовать	3	1
в мысли	4	6
наши исследования	1	2
осознания и	1	4
и памяти	3	4
является одним	1	1
движения понятий	3	1
понятий можно	1	1
для этого	2	1
и т.д	3	4
к неизвестному	1	1
выработанные понятия	1	1
говоря только	1	1
нам возможность	1	1
принадлежит к	2	2
требует от	3	3
памяти и	4	4
как бы	11	5
в процессе	9	13
и развития	6	12
всецело и	1	1
к развитию	2	1
иностранного языка	21	9
к совершенно	1	2
выводу что	1	1
а с	1	2
понятиями при	1	1
этих особенностей	1	1
установить в	2	1
наших опытах	1	1
быть совершенно	1	2
он может	2	3
оно имеет	1	2
только то	3	1
речи ребенок	1	3
данной ступени	4	1
мы можем	9	6
понятий мы	3	2
имеет место	2	2
объяснение не	1	1
от его	1	1
не совершается	1	1
с обобщением	1	1
этой точки	1	4
смысле можно	1	1
в целом	3	4
процессов обучения	1	1
во второй	2	2
что эти	1	2
а не	3	10
этот вопрос	3	6
значит что	1	5
нас что	2	2
процессов развития	6	4
всякого научного	1	1
если мы	2	7
в меру	2	4
время как	5	4
усваивает слово	1	1
предметам которые	1	1
новый и	2	1
каким образом	2	1
одним из	2	2
как же	1	1
этому мы	1	1
и ее	1	1
или даже	1	1
развития не	1	1
культурного развития	1	1
таких вещах	1	1
нами выше	2	1
ребенка еще	3	1
мы поясним	1	1
известной степени	2	1
обобщение то	1	1
значений слов	5	4
более общее	2	1
по своей	3	3
могли бы	9	6
в целях	1	1
мы говорили	1	2
исследования показали	3	4
показывает исследование	6	2
не способен	1	2
и другое	2	4
для второго	1	1
они не	4	3
что оно	7	6
развитие не	2	1
содержится в	5	3
современной психологии	1	2
это было	1	1
пиаже как	3	5
оно может	1	1
чем мы	1	1
является не	2	2
что обе	1	1
различными словами	1	1
вот почему	2	3
в центре	1	2
понятия без	1	1
все основные	2	3
принять во	2	1
ребенок в	7	5
и значении	1	1
через другие	2	2
не станем	2	2
что же	1	1
протекает в	1	1
и их	1	4
между обоими	2	5
исследований мы	1	1
объяснить то	1	1
понятий предполагает	1	1
вопрос о	5	12
исследование показывает	6	5
понятий которые	4	4
в которой	7	5
одной и	3	1
к нему	1	3
отношений и	2	1
этих отношений	2	1
том числе	1	1
но они	1	2
если он	2	2
что они	2	5
понятий таким	1	2
воспроизведения на	1	1
является таким	1	1
первичного обобщения	1	1
остается только	1	1
своему значению	1	1
и памятью	1	1
и развитии	1	1
но только	2	2
чтобы ребенок	2	1
к другим	11	1
речи не	1	4
том же	5	1
понятий требует	1	1
в сущности	7	13
всех высших	1	2
между обучением	6	12
или иной	1	1
с ней	3	1
и здесь	3	2
показать что	5	3
сфере научных	1	1
вопрос который	1	1
самого начала	7	5
мышления тогда	1	1
во втором	3	1
и должен	1	1
говорит пиаже	1	1
как по	4	1
предмет но	1	1
мысли есть	2	1
оно должно	1	1
понятия а	2	1
всегда имеет	1	1
при этом	3	4
того что	24	16
отношение между	3	4
и там	2	1
его же	1	1
но уже	1	1
но что	4	3
у него	2	6
этих предметов	1	1
в ряде	1	2
что иное	1	1
в этих	2	3
не овладел	1	1
обучение оказывается	2	1
что его	1	1
естественно что	1	2
в момент	1	2
только по	4	1
мышления ребенка	1	2
житейских и	6	1
наличие системы	1	1
пути развития	2	3
с житейскими	2	1
себе что	2	1
входит в	1	1
обучения как	2	3
все три	1	1
что это	1	1
непосредственно если	1	1
говорит о	1	3
находятся в	1	2
понятия если	1	1
этой области	2	1
речи но	1	2
тот не	1	1
и другие	2	2
если ребенок	2	1
друг к	3	1
должны сделать	2	1
как между	1	1
в настоящей	2	1
применительно к	1	1
основным школьным	1	2
письменная речь	3	22
пиаже не	1	1
в собственном	1	1
она есть	1	1
и постепенное	1	1
для другого	1	2
мы имеем	4	1
возможности обучения	2	1
к другому	4	1
два независимых	1	2
это понятие	1	2
что при	4	1
сказывается в	2	2
его и	1	3
данным понятием	1	1
так и	6	7
отношениях между	1	2
и овладение	1	9
в школу	4	3
эти вопросы	1	1
этот узел	1	2
один и	1	3
перехода к	1	1
тем самым	8	8
же развитие	1	1
но как	3	3
которые господствуют	2	1
их обобщение	1	1
что научные	4	3
от всякого	1	2
ребенок приходит	2	1
самой природой	1	2
всем остальным	1	2
всю полноту	1	2
бы ребенок	1	1
в высшей	2	2
понятия потому	1	1
чем к	1	1
не иначе	4	2
если бы	7	8
к которому	2	4
силу этого	1	1
природе спонтанных	1	1
понятия можно	1	1
раньше усваивает	1	1
операций в	1	2
другие понятия	2	1
как раз	6	1
форм и	2	2
личным опытом	1	1
научных понятий	40	21
эти же	1	2
от известного	1	1
при письме	1	1
что понятие	1	1
усвоение иностранного	8	3
иное отношение	3	3
что она	1	2
к кривой	1	1
что если	2	4
о чем	1	2
и что	6	12
обучения в	4	4
отношениях общности	1	1
содержания и	1	1
и отношений	6	3
обобщение и	1	1
сам пиаже	3	3
основного факта	1	1
овладение ими	1	2
видим таким	1	1
протяжении школьного	1	2
после того	1	1
независимых друг	1	1
и притом	1	1
становится понятным	1	1
расхождения и	1	1
следовательно то	1	1
понятие как	2	1
что все	5	6
между этими	4	1
сказать что	13	13
предметов в	3	1
функции в	1	3
виде в	1	1
его мысли	3	3
вместе с	7	4
это всегда	1	1
но развитие	1	1
понятие стоит	2	1
вопрос какие	1	1
другого как	1	1
места в	1	1
началу школьного	1	1
относятся к	1	1
является то	1	2
его отношений	1	1
верно что	2	2
мы имели	1	2
понятиями по	3	1
приводит к	6	7
чем он	2	2
нашем исследовании	1	1
моментов в	2	1
утверждая что	1	1
этого общего	1	1
сила и	1	1
с помощью	13	10
собой два	1	1
в сферу	3	1
должны быть	1	2
оно способно	1	1
опираться на	1	1
а потому	1	3
нам объяснить	1	1
мы нашли	3	2
относится к	4	1
известно что	2	1
то в	5	3
и различия	1	1
и его	3	3
слова есть	1	1
развития в	6	6
допустить чтобы	1	1
с таким	1	3
избегать противоречий	1	1
ничего нового	2	1
развития мы	1	2
понятий что	1	1
означает обобщение	2	1
развитием и	1	3
проистекающих одновременно	1	1
в школьном	9	18
себе мы	1	1
от до	1	1
это как	1	1
не на	2	3
я не	4	2
это есть	3	4
языка на	2	1
отсутствие потребности	1	1
только один	1	2
том смысле	2	1
своему строению	1	1
кривой развития	1	2
детской речи	5	2
той или	1	1
обучение может	3	1
бы невозможны	1	1
состояние развития	2	1
одном и	3	1
из обучения	1	2
шаг в	1	1
в частности	4	3
к объекту	14	7
любой другой	2	1
для первого	1	1
и даже	1	2
может не	1	1
его отношение	3	2
они относятся	1	1
научные понятия	23	13
во внимание	2	2
и тем	5	3
только в	18	10
более общего	1	1
роли в	1	1
его сознании	1	1
него еще	1	1
алгебраических понятий	1	1
длительного развития	1	1
как в	3	5
школьного обучения	6	9
с кривой	1	1
но вместе	1	1
что у	2	2
мы уже	2	1
тем более	1	4
к предмету	6	2
ибо это	1	1
развития но	3	4
зависимостей между	1	1
слово потому	2	1
в системе	3	4
безразличным для	2	1
и житейскими	1	2
для его	1	2
в самых	1	4
в реальных	1	1
что иностранный	1	2
факт который	1	2
рядом с	1	1
примере письменной	1	1
и произвольным	1	1
в их	3	3
обучение письму	1	1
что когда	1	1
аналогии с	1	1
представления о	2	2
в себе	4	1
ребенком в	3	2
в большей	1	1
к тому	10	6
вперед по	1	2
как показывают	3	2
изучения понятий	1	1
развития детской	1	1
этот период	2	2
на всю	1	2
акт схватывания	2	1
само собой	2	1
первый план	1	1
после всего	1	1
понятий необходимо	1	1
что содержится	1	2
он произносит	1	2
взгляд на	1	1
сущности и	1	1
исследования по	1	1
может оказаться	1	1
человеку и	1	1
мысли ее	1	1
и является	2	3
и высший	2	1
новой области	2	1
целый ряд	4	1
перейти к	2	3
с ним	2	5
и наперед	1	1
понятий у	1	1
для решения	3	1
к мысли	1	4
тому что	11	5
и более	2	3
или письменная	1	1
одному и	1	2
упал с	1	2
слово роза	1	2
понятий с	1	6
ребенка мы	2	1
в различных	1	2
исследования мы	2	1
которые в	4	1
глубочайшим образом	1	1
и иной	2	1
не обнаруживают	4	1
вызывая в	1	1
потому что	22	21
данного понятия	4	1
обоими этими	1	1
и то	4	4
по отношению	10	12
становится ясным	1	1
этом отношении	3	5
сторона речевого	1	1
все время	3	1
произвольного употребления	1	1
зоны ближайшего	6	1
так как	10	16
ребенка оно	1	1
ключ к	2	1
развития ребенка	4	11
не означает	1	4
к решению	2	1
то как	1	3
этого факта	2	1
на этом	4	3
не могут	5	4
как показывает	7	4
в понятиях	5	1
оба эти	3	4
представить себе	3	1
одного иностранного	1	1
действовать в	2	1
родного языка	18	11
это расхождение	1	1
в известной	1	3
понятие ребенка	3	1
и отношения	3	3
необходимо должно	2	2
понятий есть	1	3
вокруг оси	1	1
эксперимент с	1	1
в пользу	2	1
этой стадии	2	1
понятий как	1	3
языка и	5	6
и с	1	3
восприятия и	3	3
сравнительного изучения	1	1
больше чем	3	3
под влиянием	1	1
осознанность и	2	3
это в	2	1
понятие может	3	1
к понятиям	2	1
письменной речи	7	39
ссылается на	1	1
мышления как	2	1
и слабость	1	1
свою несостоятельность	1	1
основных новообразований	1	1
в понимании	1	1
отношений между	10	2
к началу	1	4
этот момент	1	1
понятием и	2	1
с другой	2	4
оно как	1	1
что совершается	1	1
это объяснение	2	1
и научных	9	3
не совпадают	4	1
дело не	1	1
мы показали	1	1
в чем	6	3
было бы	9	10
в случае	3	2
только к	3	2
этого процесса	2	2
на ход	1	2
очевидно что	3	2
дело с	2	1
в обучении	1	5
путь от	1	2
это отношение	1	1
связей и	2	4
в раннем	2	1
предмета и	2	2
у нас	2	2
эти операции	1	1
именно в	4	4
и обратное	1	1
которого является	2	1
собой но	1	1
о таких	1	1
мы не	6	3
при исследовании	1	1
зависимостей и	1	1
развития и	10	11
но эти	1	1
умственном развитии	2	3
ближайшим образом	1	1
обучение имеет	1	1
быть в	1	2
обучения но	1	3
переход от	4	7
и научного	1	1
с одной	1	3
понятий к	8	3
общности которые	1	1
научное понятие	8	2
к высшему	1	1
как происходит	1	1
языковых явлений	1	1
понятным почему	1	1
том как	2	2
скрытом виде	2	1
относящиеся к	1	1
отдает себе	1	2
и из	1	2
психологической точки	1	1
этот путь	2	2
до того	3	2
же как	6	7
как алгебра	1	1
собой и	1	1
и произвольные	1	1
как всякая	1	2
этого слова	2	1
все это	2	2
состоит в	2	6
в качестве	4	4
установок проистекающих	1	1
одного этого	1	2
в сознании	4	1
находится в	1	2
же самую	2	1
психология исходила	1	1
другие прежде	1	1
спрягает но	1	1
что обучение	10	9
что я	2	2
и образует	1	1
определенную позицию	1	1
впереди развития	1	3
развитии ребенка	2	3
что более	1	1
ребенок знает	1	1
приходит в	1	1
выяснить почему	1	1
потому и	1	3
его на	1	2
своей собственной	1	1
совершенно не	1	2
понятие брат	3	1
этом смысле	2	1
к реальным	3	1
же процесса	1	1
психологической природе	2	4
не осознает	3	2
который по	1	1
нас на	1	1
в себя	3	3
только что	2	5
более того	2	1
но этот	1	2
в такой	2	5
что кто	1	1
и во-вторых	1	1
данному предмету	1	1
обучение но	1	3
образом в	3	2
усваивает родной	1	1
которой он	1	1
а это	3	1
системе отношений	2	2
обучения мы	2	1
что он	18	25
и тот	1	3
случай более	2	1
развитие тех	1	1
к жизни	4	3
которых мы	2	1
по сравнению	15	5
предмет чем	1	1
не говорит	1	2
первую очередь	3	1
всегда на	1	2
компромисс между	1	1
силу одного	2	2
что и	4	3
высшая ступень	1	2
уже из	2	1
но так	1	1
в силу	17	10
этом заключается	2	1
он в	1	3
представление о	1	1
как сравнение	1	1
направлении к	1	1
у школьника	3	2
школьном возрасте	8	19
выяснено в	1	1
исследованию реальных	2	1
и по	3	4
старая психология	1	3
звучащей стороны	1	3
повторения или	1	1
приводит нас	1	2
осознает что	1	1
в отличие	1	2
чем заключается	1	1
исследовании мы	2	1
на периферии	1	1
между предметами	2	1
в умственном	2	2
положений не	1	1
основной факт	1	1
он склоняет	1	2
не представляет	1	1
школьным предметам	1	2
это на	3	1
что должно	1	3
мог бы	3	1
сам по	1	1
теории и	1	2
могли установить	1	1
того же	7	7
не приходится	1	1
ту же	3	2
в структуре	1	1
как понятие	2	1
в понятии	4	1
или смещения	1	1
но все	1	2
за пунктом	1	1
мы увидим	1	1
в дошкольном	3	2
ту мысль	1	2
свое влияние	1	1
в этот	1	2
в экспериментальном	1	1
опосредствованное отношение	1	1
экспериментальном исследовании	2	1
сложных отношений	1	1
в связи	2	1
ребенка развивается	1	1
когда они	1	1
а иное	1	1
речи и	5	6
из основных	1	3
понятие и	1	1
деятельность которая	1	1
частном случае	1	1
иной акт	1	1
что ему	1	1
и обучение	1	1
быть понято	1	1
общего с	1	2
который всегда	1	1
уступает место	1	1
развития а	1	1
и к	6	2
процесса образования	1	2
в наших	4	1
независимо от	3	1
склоняет и	1	2
нашей гипотезы	1	5
в спонтанной	1	1
с более	2	1
показали выше	1	1
то здесь	1	1
реальных понятий	10	2
научным понятиям	2	1
влияние на	1	1
новых и	2	1
за пределы	1	4
более сложных	2	1
общий закон	1	2
известным образом	1	1
есть нечто	1	1
закон сдвига	1	1
на всех	1	1
не как	1	1
языка тот	1	1
в каком	1	1
в более	1	2
и низших	2	2
никак не	1	3
от обучения	1	2
именно то	1	1
стороны речи	2	3
возможность влияния	1	1
а главное	1	1
в свою	1	4
научного понятия	10	5
тем чем	1	1
по линии	1	1
же точно	3	1
ни в	1	1
к одному	2	2
что в	17	16
для объяснения	2	4
общности между	15	2
за ним	2	1
общие представления	1	1
в своей	2	2
но если	4	6
в основе	3	8
обучение есть	1	1
мы пытались	2	2
настоящее исследование	1	1
процессе развития	1	4
что исследование	1	1
всего сказанного	2	1
